ENSMODP00000003608	ENSMODP00000016222
ENSMODP00000036175	ENSMODP00000023920
ENSMODP00000023920	ENSMODP00000036175
ENSMODP00000038820	ENSMODP00000004976
ENSMODP00000004976	ENSMODP00000038820
ENSMODP00000038820	ENSMODP00000023920
ENSMODP00000023920	ENSMODP00000038820
ENSMODP00000004976	ENSMODP00000023920
ENSMODP00000023920	ENSMODP00000004976
ENSMODP00000006173	ENSMODP00000002613
ENSMODP00000002613	ENSMODP00000006173
ENSMODP00000006173	ENSMODP00000016114
ENSMODP00000016114	ENSMODP00000006173
ENSMODP00000002613	ENSMODP00000016114
ENSMODP00000016114	ENSMODP00000002613
ENSMODP00000008496	ENSMODP00000008443
ENSMODP00000008443	ENSMODP00000008496
ENSMODP00000006073	ENSMODP00000020282
ENSMODP00000020282	ENSMODP00000006073
ENSMODP00000003008	ENSMODP00000011114
ENSMODP00000011114	ENSMODP00000003008
ENSMODP00000003008	ENSMODP00000026651
ENSMODP00000026651	ENSMODP00000003008
ENSMODP00000003008	ENSMODP00000013781
ENSMODP00000013781	ENSMODP00000003008
ENSMODP00000011114	ENSMODP00000026651
ENSMODP00000026651	ENSMODP00000011114
ENSMODP00000011114	ENSMODP00000013781
ENSMODP00000013781	ENSMODP00000011114
ENSMODP00000026651	ENSMODP00000013781
ENSMODP00000013781	ENSMODP00000026651
ENSMODP00000003112	ENSMODP00000038368
ENSMODP00000038368	ENSMODP00000003112
ENSMODP00000020967	ENSMODP00000036222
ENSMODP00000036222	ENSMODP00000020967
ENSMODP00000014144	ENSMODP00000021752
ENSMODP00000021752	ENSMODP00000014144
ENSMODP00000014144	ENSMODP00000003669
ENSMODP00000003669	ENSMODP00000014144
ENSMODP00000021752	ENSMODP00000003669
ENSMODP00000003669	ENSMODP00000021752
ENSMODP00000015452	ENSMODP00000000561
ENSMODP00000000561	ENSMODP00000015452
ENSMODP00000015452	ENSMODP00000026672
ENSMODP00000026672	ENSMODP00000015452
ENSMODP00000000561	ENSMODP00000026672
ENSMODP00000026672	ENSMODP00000000561
ENSMODP00000032319	ENSMODP00000015451
ENSMODP00000015451	ENSMODP00000032319
ENSMODP00000015458	ENSMODP00000000572
ENSMODP00000000572	ENSMODP00000015458
ENSMODP00000011991	ENSMODP00000000584
ENSMODP00000000584	ENSMODP00000011991
ENSMODP00000011991	ENSMODP00000015460
ENSMODP00000015460	ENSMODP00000011991
ENSMODP00000000584	ENSMODP00000015460
ENSMODP00000015460	ENSMODP00000000584
ENSMODP00000030880	ENSMODP00000010038
ENSMODP00000010038	ENSMODP00000030880
ENSMODP00000030880	ENSMODP00000029837
ENSMODP00000029837	ENSMODP00000030880
ENSMODP00000010038	ENSMODP00000029837
ENSMODP00000029837	ENSMODP00000010038
ENSMODP00000004461	ENSMODP00000014823
ENSMODP00000014823	ENSMODP00000004461
ENSMODP00000004461	ENSMODP00000014834
ENSMODP00000014834	ENSMODP00000004461
ENSMODP00000014823	ENSMODP00000014834
ENSMODP00000014834	ENSMODP00000014823
ENSMODP00000033835	ENSMODP00000016916
ENSMODP00000016916	ENSMODP00000033835
ENSMODP00000014323	ENSMODP00000014475
ENSMODP00000014475	ENSMODP00000014323
ENSMODP00000009310	ENSMODP00000020217
ENSMODP00000020217	ENSMODP00000009310
ENSMODP00000009310	ENSMODP00000006535
ENSMODP00000006535	ENSMODP00000009310
ENSMODP00000020217	ENSMODP00000006535
ENSMODP00000006535	ENSMODP00000020217
ENSMODP00000024538	ENSMODP00000007386
ENSMODP00000007386	ENSMODP00000024538
ENSMODP00000024538	ENSMODP00000017635
ENSMODP00000017635	ENSMODP00000024538
ENSMODP00000024538	ENSMODP00000018232
ENSMODP00000018232	ENSMODP00000024538
ENSMODP00000007386	ENSMODP00000017635
ENSMODP00000017635	ENSMODP00000007386
ENSMODP00000007386	ENSMODP00000018232
ENSMODP00000018232	ENSMODP00000007386
ENSMODP00000017635	ENSMODP00000018232
ENSMODP00000018232	ENSMODP00000017635
ENSMODP00000004374	ENSMODP00000026535
ENSMODP00000026535	ENSMODP00000004374
ENSMODP00000031542	ENSMODP00000017045
ENSMODP00000017045	ENSMODP00000031542
ENSMODP00000003645	ENSMODP00000020790
ENSMODP00000020790	ENSMODP00000003645
ENSMODP00000003645	ENSMODP00000008269
ENSMODP00000008269	ENSMODP00000003645
ENSMODP00000010741	ENSMODP00000020790
ENSMODP00000020790	ENSMODP00000010741
ENSMODP00000010741	ENSMODP00000008269
ENSMODP00000008269	ENSMODP00000010741
ENSMODP00000020790	ENSMODP00000008269
ENSMODP00000008269	ENSMODP00000020790
ENSMODP00000015340	ENSMODP00000023679
ENSMODP00000023679	ENSMODP00000015340
ENSMODP00000006069	ENSMODP00000039502
ENSMODP00000039502	ENSMODP00000006069
ENSMODP00000008874	ENSMODP00000013030
ENSMODP00000013030	ENSMODP00000008874
ENSMODP00000008874	ENSMODP00000022849
ENSMODP00000022849	ENSMODP00000008874
ENSMODP00000008874	ENSMODP00000036899
ENSMODP00000036899	ENSMODP00000008874
ENSMODP00000013030	ENSMODP00000022849
ENSMODP00000022849	ENSMODP00000013030
ENSMODP00000013030	ENSMODP00000036899
ENSMODP00000036899	ENSMODP00000013030
ENSMODP00000022849	ENSMODP00000036899
ENSMODP00000036899	ENSMODP00000022849
ENSMODP00000017146	ENSMODP00000017214
ENSMODP00000017214	ENSMODP00000017146
ENSMODP00000017146	ENSMODP00000034885
ENSMODP00000034885	ENSMODP00000017146
ENSMODP00000017214	ENSMODP00000034885
ENSMODP00000034885	ENSMODP00000017214
ENSMODP00000000678	ENSMODP00000012804
ENSMODP00000012804	ENSMODP00000000678
ENSMODP00000000678	ENSMODP00000005582
ENSMODP00000005582	ENSMODP00000000678
ENSMODP00000000678	ENSMODP00000004260
ENSMODP00000004260	ENSMODP00000000678
ENSMODP00000012804	ENSMODP00000005582
ENSMODP00000005582	ENSMODP00000012804
ENSMODP00000012804	ENSMODP00000004260
ENSMODP00000004260	ENSMODP00000012804
ENSMODP00000005582	ENSMODP00000004260
ENSMODP00000004260	ENSMODP00000005582
ENSMODP00000016197	ENSMODP00000021249
ENSMODP00000021249	ENSMODP00000016197
ENSMODP00000007210	ENSMODP00000014371
ENSMODP00000014371	ENSMODP00000007210
ENSMODP00000007210	ENSMODP00000001792
ENSMODP00000001792	ENSMODP00000007210
ENSMODP00000007210	ENSMODP00000016904
ENSMODP00000016904	ENSMODP00000007210
ENSMODP00000014371	ENSMODP00000001792
ENSMODP00000001792	ENSMODP00000014371
ENSMODP00000014371	ENSMODP00000016904
ENSMODP00000016904	ENSMODP00000014371
ENSMODP00000001792	ENSMODP00000016904
ENSMODP00000016904	ENSMODP00000001792
ENSMODP00000003351	ENSMODP00000034992
ENSMODP00000034992	ENSMODP00000003351
ENSMODP00000003351	ENSMODP00000002675
ENSMODP00000002675	ENSMODP00000003351
ENSMODP00000003351	ENSMODP00000002478
ENSMODP00000002478	ENSMODP00000003351
ENSMODP00000034992	ENSMODP00000002675
ENSMODP00000002675	ENSMODP00000034992
ENSMODP00000034992	ENSMODP00000002478
ENSMODP00000002478	ENSMODP00000034992
ENSMODP00000002675	ENSMODP00000002478
ENSMODP00000002478	ENSMODP00000002675
ENSMODP00000003817	ENSMODP00000010005
ENSMODP00000010005	ENSMODP00000003817
ENSMODP00000038234	ENSMODP00000018162
ENSMODP00000018162	ENSMODP00000038234
ENSMODP00000038234	ENSMODP00000018172
ENSMODP00000018172	ENSMODP00000038234
ENSMODP00000018162	ENSMODP00000018172
ENSMODP00000018172	ENSMODP00000018162
ENSMODP00000018728	ENSMODP00000019953
ENSMODP00000019953	ENSMODP00000018728
ENSMODP00000018728	ENSMODP00000009579
ENSMODP00000009579	ENSMODP00000018728
ENSMODP00000019953	ENSMODP00000009579
ENSMODP00000009579	ENSMODP00000019953
ENSMODP00000006169	ENSMODP00000003246
ENSMODP00000003246	ENSMODP00000006169
ENSMODP00000023109	ENSMODP00000011533
ENSMODP00000011533	ENSMODP00000023109
ENSMODP00000038749	ENSMODP00000025452
ENSMODP00000025452	ENSMODP00000038749
ENSMODP00000038749	ENSMODP00000021622
ENSMODP00000021622	ENSMODP00000038749
ENSMODP00000038749	ENSMODP00000038994
ENSMODP00000038994	ENSMODP00000038749
ENSMODP00000038749	ENSMODP00000025792
ENSMODP00000025792	ENSMODP00000038749
ENSMODP00000025452	ENSMODP00000021622
ENSMODP00000021622	ENSMODP00000025452
ENSMODP00000025452	ENSMODP00000038994
ENSMODP00000038994	ENSMODP00000025452
ENSMODP00000025452	ENSMODP00000025792
ENSMODP00000025792	ENSMODP00000025452
ENSMODP00000021622	ENSMODP00000038994
ENSMODP00000038994	ENSMODP00000021622
ENSMODP00000021622	ENSMODP00000025792
ENSMODP00000025792	ENSMODP00000021622
ENSMODP00000038994	ENSMODP00000025792
ENSMODP00000025792	ENSMODP00000038994
ENSMODP00000001442	ENSMODP00000035012
ENSMODP00000035012	ENSMODP00000001442
ENSMODP00000019384	ENSMODP00000011869
ENSMODP00000011869	ENSMODP00000019384
ENSMODP00000019384	ENSMODP00000016490
ENSMODP00000016490	ENSMODP00000019384
ENSMODP00000011869	ENSMODP00000016490
ENSMODP00000016490	ENSMODP00000011869
ENSMODP00000001932	ENSMODP00000034801
ENSMODP00000034801	ENSMODP00000001932
ENSMODP00000023181	ENSMODP00000003651
ENSMODP00000003651	ENSMODP00000023181
ENSMODP00000033414	ENSMODP00000004741
ENSMODP00000004741	ENSMODP00000033414
ENSMODP00000033414	ENSMODP00000023790
ENSMODP00000023790	ENSMODP00000033414
ENSMODP00000004741	ENSMODP00000023790
ENSMODP00000023790	ENSMODP00000004741
ENSMODP00000005302	ENSMODP00000007007
ENSMODP00000007007	ENSMODP00000005302
ENSMODP00000005302	ENSMODP00000010737
ENSMODP00000010737	ENSMODP00000005302
ENSMODP00000007007	ENSMODP00000010737
ENSMODP00000010737	ENSMODP00000007007
ENSMODP00000014072	ENSMODP00000005723
ENSMODP00000005723	ENSMODP00000014072
ENSMODP00000000308	ENSMODP00000003302
ENSMODP00000003302	ENSMODP00000000308
ENSMODP00000000308	ENSMODP00000007427
ENSMODP00000007427	ENSMODP00000000308
ENSMODP00000003302	ENSMODP00000007427
ENSMODP00000007427	ENSMODP00000003302
ENSMODP00000011160	ENSMODP00000005925
ENSMODP00000005925	ENSMODP00000011160
ENSMODP00000011160	ENSMODP00000005623
ENSMODP00000005623	ENSMODP00000011160
ENSMODP00000005925	ENSMODP00000005623
ENSMODP00000005623	ENSMODP00000005925
ENSMODP00000018499	ENSMODP00000018500
ENSMODP00000018500	ENSMODP00000018499
ENSMODP00000026791	ENSMODP00000020651
ENSMODP00000020651	ENSMODP00000026791
ENSMODP00000024716	ENSMODP00000018690
ENSMODP00000018690	ENSMODP00000024716
ENSMODP00000009307	ENSMODP00000000197
ENSMODP00000000197	ENSMODP00000009307
ENSMODP00000009307	ENSMODP00000040261
ENSMODP00000040261	ENSMODP00000009307
ENSMODP00000009307	ENSMODP00000009259
ENSMODP00000009259	ENSMODP00000009307
ENSMODP00000000197	ENSMODP00000040261
ENSMODP00000040261	ENSMODP00000000197
ENSMODP00000000197	ENSMODP00000009259
ENSMODP00000009259	ENSMODP00000000197
ENSMODP00000038504	ENSMODP00000003557
ENSMODP00000003557	ENSMODP00000038504
ENSMODP00000010796	ENSMODP00000004334
ENSMODP00000004334	ENSMODP00000010796
ENSMODP00000028479	ENSMODP00000001708
ENSMODP00000001708	ENSMODP00000028479
ENSMODP00000040220	ENSMODP00000024358
ENSMODP00000024358	ENSMODP00000040220
ENSMODP00000027791	ENSMODP00000001830
ENSMODP00000001830	ENSMODP00000027791
ENSMODP00000027791	ENSMODP00000014507
ENSMODP00000014507	ENSMODP00000027791
ENSMODP00000001830	ENSMODP00000014507
ENSMODP00000014507	ENSMODP00000001830
ENSMODP00000032212	ENSMODP00000019465
ENSMODP00000019465	ENSMODP00000032212
ENSMODP00000032212	ENSMODP00000024516
ENSMODP00000024516	ENSMODP00000032212
ENSMODP00000019465	ENSMODP00000024516
ENSMODP00000024516	ENSMODP00000019465
ENSMODP00000019257	ENSMODP00000026684
ENSMODP00000026684	ENSMODP00000019257
ENSMODP00000002780	ENSMODP00000010958
ENSMODP00000010958	ENSMODP00000002780
ENSMODP00000035721	ENSMODP00000017504
ENSMODP00000017504	ENSMODP00000035721
ENSMODP00000001096	ENSMODP00000012412
ENSMODP00000012412	ENSMODP00000001096
ENSMODP00000040219	ENSMODP00000002918
ENSMODP00000002918	ENSMODP00000040219
ENSMODP00000040219	ENSMODP00000010430
ENSMODP00000010430	ENSMODP00000040219
ENSMODP00000040219	ENSMODP00000020216
ENSMODP00000020216	ENSMODP00000040219
ENSMODP00000002918	ENSMODP00000010430
ENSMODP00000010430	ENSMODP00000002918
ENSMODP00000002918	ENSMODP00000020216
ENSMODP00000020216	ENSMODP00000002918
ENSMODP00000010430	ENSMODP00000020216
ENSMODP00000020216	ENSMODP00000010430
ENSMODP00000020037	ENSMODP00000040787
ENSMODP00000040787	ENSMODP00000020037
ENSMODP00000020037	ENSMODP00000020390
ENSMODP00000020390	ENSMODP00000020037
ENSMODP00000040787	ENSMODP00000020390
ENSMODP00000020390	ENSMODP00000040787
ENSMODP00000021446	ENSMODP00000017618
ENSMODP00000017618	ENSMODP00000021446
ENSMODP00000021446	ENSMODP00000021562
ENSMODP00000021562	ENSMODP00000021446
ENSMODP00000017618	ENSMODP00000021562
ENSMODP00000021562	ENSMODP00000017618
ENSMODP00000008686	ENSMODP00000008728
ENSMODP00000008728	ENSMODP00000008686
ENSMODP00000008686	ENSMODP00000015227
ENSMODP00000015227	ENSMODP00000008686
ENSMODP00000008728	ENSMODP00000015227
ENSMODP00000015227	ENSMODP00000008728
ENSMODP00000026805	ENSMODP00000022011
ENSMODP00000022011	ENSMODP00000026805
ENSMODP00000000685	ENSMODP00000001834
ENSMODP00000001834	ENSMODP00000000685
ENSMODP00000000685	ENSMODP00000000789
ENSMODP00000000789	ENSMODP00000000685
ENSMODP00000001834	ENSMODP00000000789
ENSMODP00000000789	ENSMODP00000001834
ENSMODP00000035538	ENSMODP00000020924
ENSMODP00000020924	ENSMODP00000035538
ENSMODP00000035538	ENSMODP00000022293
ENSMODP00000022293	ENSMODP00000035538
ENSMODP00000020924	ENSMODP00000022293
ENSMODP00000022293	ENSMODP00000020924
ENSMODP00000025402	ENSMODP00000018085
ENSMODP00000018085	ENSMODP00000025402
ENSMODP00000025402	ENSMODP00000011497
ENSMODP00000011497	ENSMODP00000025402
ENSMODP00000018085	ENSMODP00000011497
ENSMODP00000011497	ENSMODP00000018085
ENSMODP00000038180	ENSMODP00000004262
ENSMODP00000004262	ENSMODP00000038180
ENSMODP00000003079	ENSMODP00000031646
ENSMODP00000031646	ENSMODP00000003079
ENSMODP00000002415	ENSMODP00000019665
ENSMODP00000019665	ENSMODP00000002415
ENSMODP00000002415	ENSMODP00000011264
ENSMODP00000011264	ENSMODP00000002415
ENSMODP00000002415	ENSMODP00000016093
ENSMODP00000016093	ENSMODP00000002415
ENSMODP00000019665	ENSMODP00000011264
ENSMODP00000011264	ENSMODP00000019665
ENSMODP00000019665	ENSMODP00000016093
ENSMODP00000016093	ENSMODP00000019665
ENSMODP00000011264	ENSMODP00000016093
ENSMODP00000016093	ENSMODP00000011264
ENSMODP00000000848	ENSMODP00000019886
ENSMODP00000019886	ENSMODP00000000848
ENSMODP00000038841	ENSMODP00000007046
ENSMODP00000007046	ENSMODP00000038841
ENSMODP00000038841	ENSMODP00000032098
ENSMODP00000032098	ENSMODP00000038841
ENSMODP00000038841	ENSMODP00000019196
ENSMODP00000019196	ENSMODP00000038841
ENSMODP00000007046	ENSMODP00000032098
ENSMODP00000032098	ENSMODP00000007046
ENSMODP00000007046	ENSMODP00000019196
ENSMODP00000019196	ENSMODP00000007046
ENSMODP00000032098	ENSMODP00000019196
ENSMODP00000019196	ENSMODP00000032098
ENSMODP00000026901	ENSMODP00000032982
ENSMODP00000032982	ENSMODP00000026901
ENSMODP00000033051	ENSMODP00000038943
ENSMODP00000038943	ENSMODP00000033051
ENSMODP00000033051	ENSMODP00000033352
ENSMODP00000033352	ENSMODP00000033051
ENSMODP00000038943	ENSMODP00000033352
ENSMODP00000033352	ENSMODP00000038943
ENSMODP00000012365	ENSMODP00000003849
ENSMODP00000003849	ENSMODP00000012365
ENSMODP00000006447	ENSMODP00000001677
ENSMODP00000001677	ENSMODP00000006447
ENSMODP00000006447	ENSMODP00000013615
ENSMODP00000013615	ENSMODP00000006447
ENSMODP00000006447	ENSMODP00000022896
ENSMODP00000022896	ENSMODP00000006447
ENSMODP00000001677	ENSMODP00000013615
ENSMODP00000013615	ENSMODP00000001677
ENSMODP00000001677	ENSMODP00000022896
ENSMODP00000022896	ENSMODP00000001677
ENSMODP00000013615	ENSMODP00000022896
ENSMODP00000022896	ENSMODP00000013615
ENSMODP00000016438	ENSMODP00000020814
ENSMODP00000020814	ENSMODP00000016438
ENSMODP00000007078	ENSMODP00000015316
ENSMODP00000015316	ENSMODP00000007078
ENSMODP00000007078	ENSMODP00000018070
ENSMODP00000018070	ENSMODP00000007078
ENSMODP00000015316	ENSMODP00000018070
ENSMODP00000018070	ENSMODP00000015316
ENSMODP00000013028	ENSMODP00000032876
ENSMODP00000032876	ENSMODP00000013028
ENSMODP00000035153	ENSMODP00000021168
ENSMODP00000021168	ENSMODP00000035153
ENSMODP00000035153	ENSMODP00000018921
ENSMODP00000018921	ENSMODP00000035153
ENSMODP00000035153	ENSMODP00000002244
ENSMODP00000002244	ENSMODP00000035153
ENSMODP00000021168	ENSMODP00000018921
ENSMODP00000018921	ENSMODP00000021168
ENSMODP00000021168	ENSMODP00000002244
ENSMODP00000002244	ENSMODP00000021168
ENSMODP00000018921	ENSMODP00000002244
ENSMODP00000002244	ENSMODP00000018921
ENSMODP00000011627	ENSMODP00000017634
ENSMODP00000017634	ENSMODP00000011627
ENSMODP00000011627	ENSMODP00000006178
ENSMODP00000006178	ENSMODP00000011627
ENSMODP00000017634	ENSMODP00000006178
ENSMODP00000006178	ENSMODP00000017634
ENSMODP00000016033	ENSMODP00000023095
ENSMODP00000023095	ENSMODP00000016033
ENSMODP00000026449	ENSMODP00000000874
ENSMODP00000000874	ENSMODP00000026449
ENSMODP00000026037	ENSMODP00000006440
ENSMODP00000006440	ENSMODP00000026037
ENSMODP00000013669	ENSMODP00000020375
ENSMODP00000020375	ENSMODP00000013669
ENSMODP00000022515	ENSMODP00000029743
ENSMODP00000029743	ENSMODP00000022515
ENSMODP00000022515	ENSMODP00000039261
ENSMODP00000039261	ENSMODP00000022515
ENSMODP00000029743	ENSMODP00000039261
ENSMODP00000039261	ENSMODP00000029743
ENSMODP00000005003	ENSMODP00000030256
ENSMODP00000030256	ENSMODP00000005003
ENSMODP00000023161	ENSMODP00000032955
ENSMODP00000032955	ENSMODP00000023161
ENSMODP00000020158	ENSMODP00000020808
ENSMODP00000020808	ENSMODP00000020158
ENSMODP00000026294	ENSMODP00000004949
ENSMODP00000004949	ENSMODP00000026294
ENSMODP00000001531	ENSMODP00000004157
ENSMODP00000004157	ENSMODP00000001531
ENSMODP00000001678	ENSMODP00000026816
ENSMODP00000026816	ENSMODP00000001678
ENSMODP00000014552	ENSMODP00000018631
ENSMODP00000018631	ENSMODP00000014552
ENSMODP00000001436	ENSMODP00000023156
ENSMODP00000023156	ENSMODP00000001436
ENSMODP00000006174	ENSMODP00000031363
ENSMODP00000031363	ENSMODP00000006174
ENSMODP00000027548	ENSMODP00000017977
ENSMODP00000017977	ENSMODP00000027548
ENSMODP00000027548	ENSMODP00000037902
ENSMODP00000037902	ENSMODP00000027548
ENSMODP00000017977	ENSMODP00000037902
ENSMODP00000037902	ENSMODP00000017977
ENSMODP00000002583	ENSMODP00000009251
ENSMODP00000009251	ENSMODP00000002583
ENSMODP00000002583	ENSMODP00000016844
ENSMODP00000016844	ENSMODP00000002583
ENSMODP00000009251	ENSMODP00000016844
ENSMODP00000016844	ENSMODP00000009251
ENSMODP00000011755	ENSMODP00000035490
ENSMODP00000035490	ENSMODP00000011755
ENSMODP00000011755	ENSMODP00000009740
ENSMODP00000009740	ENSMODP00000011755
ENSMODP00000011755	ENSMODP00000011198
ENSMODP00000011198	ENSMODP00000011755
ENSMODP00000011755	ENSMODP00000018072
ENSMODP00000018072	ENSMODP00000011755
ENSMODP00000011755	ENSMODP00000018041
ENSMODP00000018041	ENSMODP00000011755
ENSMODP00000035490	ENSMODP00000009740
ENSMODP00000009740	ENSMODP00000035490
ENSMODP00000035490	ENSMODP00000011198
ENSMODP00000011198	ENSMODP00000035490
ENSMODP00000035490	ENSMODP00000018072
ENSMODP00000018072	ENSMODP00000035490
ENSMODP00000035490	ENSMODP00000018041
ENSMODP00000018041	ENSMODP00000035490
ENSMODP00000009740	ENSMODP00000011198
ENSMODP00000011198	ENSMODP00000009740
ENSMODP00000009740	ENSMODP00000018072
ENSMODP00000018072	ENSMODP00000009740
ENSMODP00000009740	ENSMODP00000018041
ENSMODP00000018041	ENSMODP00000009740
ENSMODP00000011198	ENSMODP00000018072
ENSMODP00000018072	ENSMODP00000011198
ENSMODP00000011198	ENSMODP00000018041
ENSMODP00000018041	ENSMODP00000011198
ENSMODP00000018003	ENSMODP00000015284
ENSMODP00000015284	ENSMODP00000018003
ENSMODP00000007225	ENSMODP00000002585
ENSMODP00000002585	ENSMODP00000007225
ENSMODP00000023592	ENSMODP00000023590
ENSMODP00000023590	ENSMODP00000023592
ENSMODP00000009172	ENSMODP00000037929
ENSMODP00000037929	ENSMODP00000009172
ENSMODP00000031219	ENSMODP00000020135
ENSMODP00000020135	ENSMODP00000031219
ENSMODP00000041349	ENSMODP00000020135
ENSMODP00000020135	ENSMODP00000041349
ENSMODP00000031220	ENSMODP00000020135
ENSMODP00000020135	ENSMODP00000031220
ENSMODP00000020058	ENSMODP00000014084
ENSMODP00000014084	ENSMODP00000020058
ENSMODP00000006130	ENSMODP00000008353
ENSMODP00000008353	ENSMODP00000006130
ENSMODP00000002192	ENSMODP00000029339
ENSMODP00000029339	ENSMODP00000002192
ENSMODP00000017279	ENSMODP00000002171
ENSMODP00000002171	ENSMODP00000017279
ENSMODP00000017279	ENSMODP00000017281
ENSMODP00000017281	ENSMODP00000017279
ENSMODP00000017279	ENSMODP00000019464
ENSMODP00000019464	ENSMODP00000017279
ENSMODP00000002171	ENSMODP00000017281
ENSMODP00000017281	ENSMODP00000002171
ENSMODP00000002171	ENSMODP00000019464
ENSMODP00000019464	ENSMODP00000002171
ENSMODP00000017281	ENSMODP00000019464
ENSMODP00000019464	ENSMODP00000017281
ENSMODP00000025655	ENSMODP00000008340
ENSMODP00000008340	ENSMODP00000025655
ENSMODP00000025655	ENSMODP00000015042
ENSMODP00000015042	ENSMODP00000025655
ENSMODP00000008340	ENSMODP00000015042
ENSMODP00000015042	ENSMODP00000008340
ENSMODP00000022678	ENSMODP00000004639
ENSMODP00000004639	ENSMODP00000022678
ENSMODP00000022678	ENSMODP00000014553
ENSMODP00000014553	ENSMODP00000022678
ENSMODP00000022678	ENSMODP00000004652
ENSMODP00000004652	ENSMODP00000022678
ENSMODP00000004639	ENSMODP00000014553
ENSMODP00000014553	ENSMODP00000004639
ENSMODP00000004639	ENSMODP00000004652
ENSMODP00000004652	ENSMODP00000004639
ENSMODP00000014553	ENSMODP00000004652
ENSMODP00000004652	ENSMODP00000014553
ENSMODP00000018938	ENSMODP00000025108
ENSMODP00000025108	ENSMODP00000018938
ENSMODP00000012581	ENSMODP00000026212
ENSMODP00000026212	ENSMODP00000012581
ENSMODP00000012581	ENSMODP00000016203
ENSMODP00000016203	ENSMODP00000012581
ENSMODP00000012581	ENSMODP00000003023
ENSMODP00000003023	ENSMODP00000012581
ENSMODP00000026212	ENSMODP00000016203
ENSMODP00000016203	ENSMODP00000026212
ENSMODP00000026212	ENSMODP00000003023
ENSMODP00000003023	ENSMODP00000026212
ENSMODP00000016203	ENSMODP00000003023
ENSMODP00000003023	ENSMODP00000016203
