ENSMUSP00000025288	ENSMUSP00000105282
ENSMUSP00000092228	ENSMUSP00000114056
ENSMUSP00000114056	ENSMUSP00000092228
ENSMUSP00000047954	ENSMUSP00000027356
ENSMUSP00000027356	ENSMUSP00000047954
ENSMUSP00000047954	ENSMUSP00000130005
ENSMUSP00000130005	ENSMUSP00000047954
ENSMUSP00000027356	ENSMUSP00000130005
ENSMUSP00000130005	ENSMUSP00000027356
ENSMUSP00000022566	ENSMUSP00000035980
ENSMUSP00000035980	ENSMUSP00000022566
ENSMUSP00000022566	ENSMUSP00000109510
ENSMUSP00000109510	ENSMUSP00000022566
ENSMUSP00000035980	ENSMUSP00000109510
ENSMUSP00000109510	ENSMUSP00000035980
ENSMUSP00000037180	ENSMUSP00000027056
ENSMUSP00000027056	ENSMUSP00000037180
ENSMUSP00000021684	ENSMUSP00000034811
ENSMUSP00000034811	ENSMUSP00000021684
ENSMUSP00000109759	ENSMUSP00000125842
ENSMUSP00000125842	ENSMUSP00000109759
ENSMUSP00000033468	ENSMUSP00000106534
ENSMUSP00000106534	ENSMUSP00000033468
ENSMUSP00000084701	ENSMUSP00000023809
ENSMUSP00000023809	ENSMUSP00000084701
ENSMUSP00000067305	ENSMUSP00000126108
ENSMUSP00000126108	ENSMUSP00000067305
ENSMUSP00000088453	ENSMUSP00000000542
ENSMUSP00000000542	ENSMUSP00000088453
ENSMUSP00000028178	ENSMUSP00000000544
ENSMUSP00000000544	ENSMUSP00000028178
ENSMUSP00000028178	ENSMUSP00000007757
ENSMUSP00000007757	ENSMUSP00000028178
ENSMUSP00000000544	ENSMUSP00000007757
ENSMUSP00000007757	ENSMUSP00000000544
ENSMUSP00000035900	ENSMUSP00000029948
ENSMUSP00000029948	ENSMUSP00000035900
ENSMUSP00000038729	ENSMUSP00000048326
ENSMUSP00000048326	ENSMUSP00000038729
ENSMUSP00000038729	ENSMUSP00000098987
ENSMUSP00000098987	ENSMUSP00000038729
ENSMUSP00000048326	ENSMUSP00000098987
ENSMUSP00000098987	ENSMUSP00000048326
ENSMUSP00000051846	ENSMUSP00000053595
ENSMUSP00000053595	ENSMUSP00000051846
ENSMUSP00000002303	ENSMUSP00000045487
ENSMUSP00000045487	ENSMUSP00000002303
ENSMUSP00000002303	ENSMUSP00000007959
ENSMUSP00000007959	ENSMUSP00000002303
ENSMUSP00000002303	ENSMUSP00000067013
ENSMUSP00000067013	ENSMUSP00000002303
ENSMUSP00000045487	ENSMUSP00000007959
ENSMUSP00000007959	ENSMUSP00000045487
ENSMUSP00000045487	ENSMUSP00000067013
ENSMUSP00000067013	ENSMUSP00000045487
ENSMUSP00000007959	ENSMUSP00000067013
ENSMUSP00000067013	ENSMUSP00000007959
ENSMUSP00000036031	ENSMUSP00000031401
ENSMUSP00000031401	ENSMUSP00000036031
ENSMUSP00000046103	ENSMUSP00000051278
ENSMUSP00000051278	ENSMUSP00000046103
ENSMUSP00000046103	ENSMUSP00000082975
ENSMUSP00000082975	ENSMUSP00000046103
ENSMUSP00000051278	ENSMUSP00000082975
ENSMUSP00000082975	ENSMUSP00000051278
ENSMUSP00000024155	ENSMUSP00000024011
ENSMUSP00000024011	ENSMUSP00000024155
ENSMUSP00000024155	ENSMUSP00000105740
ENSMUSP00000105740	ENSMUSP00000024155
ENSMUSP00000024155	ENSMUSP00000078416
ENSMUSP00000078416	ENSMUSP00000024155
ENSMUSP00000024155	ENSMUSP00000025908
ENSMUSP00000025908	ENSMUSP00000024155
ENSMUSP00000024011	ENSMUSP00000105740
ENSMUSP00000105740	ENSMUSP00000024011
ENSMUSP00000024011	ENSMUSP00000078416
ENSMUSP00000078416	ENSMUSP00000024011
ENSMUSP00000024011	ENSMUSP00000025908
ENSMUSP00000025908	ENSMUSP00000024011
ENSMUSP00000105740	ENSMUSP00000078416
ENSMUSP00000078416	ENSMUSP00000105740
ENSMUSP00000105740	ENSMUSP00000025908
ENSMUSP00000025908	ENSMUSP00000105740
ENSMUSP00000078416	ENSMUSP00000025908
ENSMUSP00000025908	ENSMUSP00000078416
ENSMUSP00000003451	ENSMUSP00000017288
ENSMUSP00000017288	ENSMUSP00000003451
ENSMUSP00000003451	ENSMUSP00000001347
ENSMUSP00000001347	ENSMUSP00000003451
ENSMUSP00000017288	ENSMUSP00000001347
ENSMUSP00000001347	ENSMUSP00000017288
ENSMUSP00000070727	ENSMUSP00000001900
ENSMUSP00000001900	ENSMUSP00000070727
ENSMUSP00000036471	ENSMUSP00000089075
ENSMUSP00000089075	ENSMUSP00000036471
ENSMUSP00000086589	ENSMUSP00000081260
ENSMUSP00000081260	ENSMUSP00000086589
ENSMUSP00000086589	ENSMUSP00000044734
ENSMUSP00000044734	ENSMUSP00000086589
ENSMUSP00000081260	ENSMUSP00000044734
ENSMUSP00000044734	ENSMUSP00000081260
ENSMUSP00000048198	ENSMUSP00000076224
ENSMUSP00000076224	ENSMUSP00000048198
ENSMUSP00000077611	ENSMUSP00000067897
ENSMUSP00000067897	ENSMUSP00000077611
ENSMUSP00000020350	ENSMUSP00000035444
ENSMUSP00000035444	ENSMUSP00000020350
ENSMUSP00000020350	ENSMUSP00000047325
ENSMUSP00000047325	ENSMUSP00000020350
ENSMUSP00000035444	ENSMUSP00000047325
ENSMUSP00000047325	ENSMUSP00000035444
ENSMUSP00000021346	ENSMUSP00000040477
ENSMUSP00000040477	ENSMUSP00000021346
ENSMUSP00000021346	ENSMUSP00000024916
ENSMUSP00000024916	ENSMUSP00000021346
ENSMUSP00000040477	ENSMUSP00000024916
ENSMUSP00000024916	ENSMUSP00000040477
ENSMUSP00000105313	ENSMUSP00000103103
ENSMUSP00000103103	ENSMUSP00000105313
ENSMUSP00000105313	ENSMUSP00000088336
ENSMUSP00000088336	ENSMUSP00000105313
ENSMUSP00000105313	ENSMUSP00000116426
ENSMUSP00000116426	ENSMUSP00000105313
ENSMUSP00000103103	ENSMUSP00000088336
ENSMUSP00000088336	ENSMUSP00000103103
ENSMUSP00000103103	ENSMUSP00000116426
ENSMUSP00000116426	ENSMUSP00000103103
ENSMUSP00000088336	ENSMUSP00000116426
ENSMUSP00000116426	ENSMUSP00000088336
ENSMUSP00000000395	ENSMUSP00000110196
ENSMUSP00000110196	ENSMUSP00000000395
ENSMUSP00000000395	ENSMUSP00000034597
ENSMUSP00000034597	ENSMUSP00000000395
ENSMUSP00000110196	ENSMUSP00000034597
ENSMUSP00000034597	ENSMUSP00000110196
ENSMUSP00000064527	ENSMUSP00000034599
ENSMUSP00000034599	ENSMUSP00000064527
ENSMUSP00000031276	ENSMUSP00000090829
ENSMUSP00000090829	ENSMUSP00000031276
ENSMUSP00000031276	ENSMUSP00000132244
ENSMUSP00000132244	ENSMUSP00000031276
ENSMUSP00000090829	ENSMUSP00000132244
ENSMUSP00000132244	ENSMUSP00000090829
ENSMUSP00000113778	ENSMUSP00000099804
ENSMUSP00000099804	ENSMUSP00000113778
ENSMUSP00000103737	ENSMUSP00000017086
ENSMUSP00000017086	ENSMUSP00000103737
ENSMUSP00000103737	ENSMUSP00000034478
ENSMUSP00000034478	ENSMUSP00000103737
ENSMUSP00000103737	ENSMUSP00000110209
ENSMUSP00000110209	ENSMUSP00000103737
ENSMUSP00000017086	ENSMUSP00000034478
ENSMUSP00000034478	ENSMUSP00000017086
ENSMUSP00000017086	ENSMUSP00000110209
ENSMUSP00000110209	ENSMUSP00000017086
ENSMUSP00000034478	ENSMUSP00000110209
ENSMUSP00000110209	ENSMUSP00000034478
ENSMUSP00000033581	ENSMUSP00000034014
ENSMUSP00000034014	ENSMUSP00000033581
ENSMUSP00000033581	ENSMUSP00000022545
ENSMUSP00000022545	ENSMUSP00000033581
ENSMUSP00000034014	ENSMUSP00000022545
ENSMUSP00000022545	ENSMUSP00000034014
ENSMUSP00000022246	ENSMUSP00000020577
ENSMUSP00000020577	ENSMUSP00000022246
ENSMUSP00000022246	ENSMUSP00000069681
ENSMUSP00000069681	ENSMUSP00000022246
ENSMUSP00000022246	ENSMUSP00000101518
ENSMUSP00000101518	ENSMUSP00000022246
ENSMUSP00000020577	ENSMUSP00000069681
ENSMUSP00000069681	ENSMUSP00000020577
ENSMUSP00000020577	ENSMUSP00000101518
ENSMUSP00000101518	ENSMUSP00000020577
ENSMUSP00000069681	ENSMUSP00000101518
ENSMUSP00000101518	ENSMUSP00000069681
ENSMUSP00000019109	ENSMUSP00000051223
ENSMUSP00000051223	ENSMUSP00000019109
ENSMUSP00000033473	ENSMUSP00000099645
ENSMUSP00000099645	ENSMUSP00000033473
ENSMUSP00000033473	ENSMUSP00000097601
ENSMUSP00000097601	ENSMUSP00000033473
ENSMUSP00000033473	ENSMUSP00000093185
ENSMUSP00000093185	ENSMUSP00000033473
ENSMUSP00000099645	ENSMUSP00000097601
ENSMUSP00000097601	ENSMUSP00000099645
ENSMUSP00000099645	ENSMUSP00000093185
ENSMUSP00000093185	ENSMUSP00000099645
ENSMUSP00000097601	ENSMUSP00000093185
ENSMUSP00000093185	ENSMUSP00000097601
ENSMUSP00000018470	ENSMUSP00000100067
ENSMUSP00000100067	ENSMUSP00000018470
ENSMUSP00000018470	ENSMUSP00000050374
ENSMUSP00000050374	ENSMUSP00000018470
ENSMUSP00000100067	ENSMUSP00000050374
ENSMUSP00000050374	ENSMUSP00000100067
ENSMUSP00000000187	ENSMUSP00000056752
ENSMUSP00000056752	ENSMUSP00000000187
ENSMUSP00000003284	ENSMUSP00000026571
ENSMUSP00000026571	ENSMUSP00000003284
ENSMUSP00000003284	ENSMUSP00000127021
ENSMUSP00000127021	ENSMUSP00000003284
ENSMUSP00000003284	ENSMUSP00000075839
ENSMUSP00000075839	ENSMUSP00000003284
ENSMUSP00000026571	ENSMUSP00000127021
ENSMUSP00000127021	ENSMUSP00000026571
ENSMUSP00000026571	ENSMUSP00000075839
ENSMUSP00000075839	ENSMUSP00000026571
ENSMUSP00000127021	ENSMUSP00000075839
ENSMUSP00000075839	ENSMUSP00000127021
ENSMUSP00000104548	ENSMUSP00000034041
ENSMUSP00000034041	ENSMUSP00000104548
ENSMUSP00000021784	ENSMUSP00000040245
ENSMUSP00000040245	ENSMUSP00000021784
ENSMUSP00000021784	ENSMUSP00000120525
ENSMUSP00000120525	ENSMUSP00000021784
ENSMUSP00000040245	ENSMUSP00000120525
ENSMUSP00000120525	ENSMUSP00000040245
ENSMUSP00000004054	ENSMUSP00000099650
ENSMUSP00000099650	ENSMUSP00000004054
ENSMUSP00000022496	ENSMUSP00000029353
ENSMUSP00000029353	ENSMUSP00000022496
ENSMUSP00000021793	ENSMUSP00000034904
ENSMUSP00000034904	ENSMUSP00000021793
ENSMUSP00000022207	ENSMUSP00000006557
ENSMUSP00000006557	ENSMUSP00000022207
ENSMUSP00000040033	ENSMUSP00000020287
ENSMUSP00000020287	ENSMUSP00000040033
ENSMUSP00000112630	ENSMUSP00000058230
ENSMUSP00000058230	ENSMUSP00000112630
ENSMUSP00000020278	ENSMUSP00000029822
ENSMUSP00000029822	ENSMUSP00000020278
ENSMUSP00000020278	ENSMUSP00000032122
ENSMUSP00000032122	ENSMUSP00000020278
ENSMUSP00000029822	ENSMUSP00000032122
ENSMUSP00000032122	ENSMUSP00000029822
ENSMUSP00000040797	ENSMUSP00000045530
ENSMUSP00000045530	ENSMUSP00000040797
ENSMUSP00000040797	ENSMUSP00000056576
ENSMUSP00000056576	ENSMUSP00000040797
ENSMUSP00000040797	ENSMUSP00000065157
ENSMUSP00000065157	ENSMUSP00000040797
ENSMUSP00000040797	ENSMUSP00000029633
ENSMUSP00000029633	ENSMUSP00000040797
ENSMUSP00000045530	ENSMUSP00000056576
ENSMUSP00000056576	ENSMUSP00000045530
ENSMUSP00000045530	ENSMUSP00000065157
ENSMUSP00000065157	ENSMUSP00000045530
ENSMUSP00000045530	ENSMUSP00000029633
ENSMUSP00000029633	ENSMUSP00000045530
ENSMUSP00000056576	ENSMUSP00000065157
ENSMUSP00000065157	ENSMUSP00000056576
ENSMUSP00000056576	ENSMUSP00000029633
ENSMUSP00000029633	ENSMUSP00000056576
ENSMUSP00000065157	ENSMUSP00000029633
ENSMUSP00000029633	ENSMUSP00000065157
ENSMUSP00000102324	ENSMUSP00000005490
ENSMUSP00000005490	ENSMUSP00000102324
ENSMUSP00000102324	ENSMUSP00000005493
ENSMUSP00000005493	ENSMUSP00000102324
ENSMUSP00000102324	ENSMUSP00000025875
ENSMUSP00000025875	ENSMUSP00000102324
ENSMUSP00000005490	ENSMUSP00000005493
ENSMUSP00000005493	ENSMUSP00000005490
ENSMUSP00000005490	ENSMUSP00000025875
ENSMUSP00000025875	ENSMUSP00000005490
ENSMUSP00000005493	ENSMUSP00000025875
ENSMUSP00000025875	ENSMUSP00000005493
ENSMUSP00000104136	ENSMUSP00000105223
ENSMUSP00000105223	ENSMUSP00000104136
ENSMUSP00000030263	ENSMUSP00000115756
ENSMUSP00000115756	ENSMUSP00000030263
ENSMUSP00000030263	ENSMUSP00000034537
ENSMUSP00000034537	ENSMUSP00000030263
ENSMUSP00000030263	ENSMUSP00000070414
ENSMUSP00000070414	ENSMUSP00000030263
ENSMUSP00000115756	ENSMUSP00000034537
ENSMUSP00000034537	ENSMUSP00000115756
ENSMUSP00000115756	ENSMUSP00000070414
ENSMUSP00000070414	ENSMUSP00000115756
ENSMUSP00000034537	ENSMUSP00000070414
ENSMUSP00000070414	ENSMUSP00000034537
ENSMUSP00000090307	ENSMUSP00000078501
ENSMUSP00000078501	ENSMUSP00000090307
ENSMUSP00000090307	ENSMUSP00000009732
ENSMUSP00000009732	ENSMUSP00000090307
ENSMUSP00000090307	ENSMUSP00000034197
ENSMUSP00000034197	ENSMUSP00000090307
ENSMUSP00000078501	ENSMUSP00000009732
ENSMUSP00000009732	ENSMUSP00000078501
ENSMUSP00000078501	ENSMUSP00000034197
ENSMUSP00000034197	ENSMUSP00000078501
ENSMUSP00000009732	ENSMUSP00000034197
ENSMUSP00000034197	ENSMUSP00000009732
ENSMUSP00000103679	ENSMUSP00000027243
ENSMUSP00000027243	ENSMUSP00000103679
ENSMUSP00000103679	ENSMUSP00000095379
ENSMUSP00000095379	ENSMUSP00000103679
ENSMUSP00000027243	ENSMUSP00000095379
ENSMUSP00000095379	ENSMUSP00000027243
ENSMUSP00000093843	ENSMUSP00000108686
ENSMUSP00000108686	ENSMUSP00000093843
ENSMUSP00000093843	ENSMUSP00000109599
ENSMUSP00000109599	ENSMUSP00000093843
ENSMUSP00000093843	ENSMUSP00000027237
ENSMUSP00000027237	ENSMUSP00000093843
ENSMUSP00000108686	ENSMUSP00000109599
ENSMUSP00000109599	ENSMUSP00000108686
ENSMUSP00000108686	ENSMUSP00000027237
ENSMUSP00000027237	ENSMUSP00000108686
ENSMUSP00000109599	ENSMUSP00000027237
ENSMUSP00000027237	ENSMUSP00000109599
ENSMUSP00000072660	ENSMUSP00000035115
ENSMUSP00000035115	ENSMUSP00000072660
ENSMUSP00000068120	ENSMUSP00000061560
ENSMUSP00000061560	ENSMUSP00000068120
ENSMUSP00000068120	ENSMUSP00000110221
ENSMUSP00000110221	ENSMUSP00000068120
ENSMUSP00000068120	ENSMUSP00000026119
ENSMUSP00000026119	ENSMUSP00000068120
ENSMUSP00000068120	ENSMUSP00000092384
ENSMUSP00000092384	ENSMUSP00000068120
ENSMUSP00000061560	ENSMUSP00000110221
ENSMUSP00000110221	ENSMUSP00000061560
ENSMUSP00000061560	ENSMUSP00000026119
ENSMUSP00000026119	ENSMUSP00000061560
ENSMUSP00000061560	ENSMUSP00000092384
ENSMUSP00000092384	ENSMUSP00000061560
ENSMUSP00000110221	ENSMUSP00000026119
ENSMUSP00000026119	ENSMUSP00000110221
ENSMUSP00000110221	ENSMUSP00000092384
ENSMUSP00000092384	ENSMUSP00000110221
ENSMUSP00000026119	ENSMUSP00000092384
ENSMUSP00000092384	ENSMUSP00000026119
ENSMUSP00000003568	ENSMUSP00000091455
ENSMUSP00000091455	ENSMUSP00000003568
ENSMUSP00000027083	ENSMUSP00000006005
ENSMUSP00000006005	ENSMUSP00000027083
ENSMUSP00000073875	ENSMUSP00000075070
ENSMUSP00000075070	ENSMUSP00000073875
ENSMUSP00000069631	ENSMUSP00000026406
ENSMUSP00000026406	ENSMUSP00000069631
ENSMUSP00000034304	ENSMUSP00000034363
ENSMUSP00000034363	ENSMUSP00000034304
ENSMUSP00000044924	ENSMUSP00000130924
ENSMUSP00000130924	ENSMUSP00000044924
ENSMUSP00000023758	ENSMUSP00000045598
ENSMUSP00000045598	ENSMUSP00000023758
ENSMUSP00000023758	ENSMUSP00000039914
ENSMUSP00000039914	ENSMUSP00000023758
ENSMUSP00000023758	ENSMUSP00000021045
ENSMUSP00000021045	ENSMUSP00000023758
ENSMUSP00000045598	ENSMUSP00000039914
ENSMUSP00000039914	ENSMUSP00000045598
ENSMUSP00000045598	ENSMUSP00000021045
ENSMUSP00000021045	ENSMUSP00000045598
ENSMUSP00000039914	ENSMUSP00000021045
ENSMUSP00000021045	ENSMUSP00000039914
ENSMUSP00000000221	ENSMUSP00000033161
ENSMUSP00000033161	ENSMUSP00000000221
ENSMUSP00000036320	ENSMUSP00000042575
ENSMUSP00000042575	ENSMUSP00000036320
ENSMUSP00000027440	ENSMUSP00000044718
ENSMUSP00000044718	ENSMUSP00000027440
ENSMUSP00000027440	ENSMUSP00000061153
ENSMUSP00000061153	ENSMUSP00000027440
ENSMUSP00000044718	ENSMUSP00000061153
ENSMUSP00000061153	ENSMUSP00000044718
ENSMUSP00000007207	ENSMUSP00000031894
ENSMUSP00000031894	ENSMUSP00000007207
ENSMUSP00000106693	ENSMUSP00000029084
ENSMUSP00000029084	ENSMUSP00000106693
ENSMUSP00000106693	ENSMUSP00000027581
ENSMUSP00000027581	ENSMUSP00000106693
ENSMUSP00000029084	ENSMUSP00000027581
ENSMUSP00000027581	ENSMUSP00000029084
ENSMUSP00000111412	ENSMUSP00000000619
ENSMUSP00000000619	ENSMUSP00000111412
ENSMUSP00000111412	ENSMUSP00000004430
ENSMUSP00000004430	ENSMUSP00000111412
ENSMUSP00000000619	ENSMUSP00000004430
ENSMUSP00000004430	ENSMUSP00000000619
ENSMUSP00000052496	ENSMUSP00000001703
ENSMUSP00000001703	ENSMUSP00000052496
ENSMUSP00000052496	ENSMUSP00000019749
ENSMUSP00000019749	ENSMUSP00000052496
ENSMUSP00000001703	ENSMUSP00000019749
ENSMUSP00000019749	ENSMUSP00000001703
ENSMUSP00000133281	ENSMUSP00000058755
ENSMUSP00000058755	ENSMUSP00000133281
ENSMUSP00000133281	ENSMUSP00000001711
ENSMUSP00000001711	ENSMUSP00000133281
ENSMUSP00000058755	ENSMUSP00000001711
ENSMUSP00000001711	ENSMUSP00000058755
ENSMUSP00000048648	ENSMUSP00000040121
ENSMUSP00000040121	ENSMUSP00000048648
ENSMUSP00000001709	ENSMUSP00000035423
ENSMUSP00000035423	ENSMUSP00000001709
ENSMUSP00000001709	ENSMUSP00000039012
ENSMUSP00000039012	ENSMUSP00000001709
ENSMUSP00000035423	ENSMUSP00000039012
ENSMUSP00000039012	ENSMUSP00000035423
ENSMUSP00000098943	ENSMUSP00000097740
ENSMUSP00000097740	ENSMUSP00000098943
ENSMUSP00000098943	ENSMUSP00000048002
ENSMUSP00000048002	ENSMUSP00000098943
ENSMUSP00000097740	ENSMUSP00000048002
ENSMUSP00000048002	ENSMUSP00000097740
ENSMUSP00000105237	ENSMUSP00000029885
ENSMUSP00000029885	ENSMUSP00000105237
ENSMUSP00000105237	ENSMUSP00000045755
ENSMUSP00000045755	ENSMUSP00000105237
ENSMUSP00000029885	ENSMUSP00000045755
ENSMUSP00000045755	ENSMUSP00000029885
ENSMUSP00000042159	ENSMUSP00000049663
ENSMUSP00000049663	ENSMUSP00000042159
ENSMUSP00000042159	ENSMUSP00000073847
ENSMUSP00000073847	ENSMUSP00000042159
ENSMUSP00000049663	ENSMUSP00000073847
ENSMUSP00000073847	ENSMUSP00000049663
ENSMUSP00000044416	ENSMUSP00000024805
ENSMUSP00000024805	ENSMUSP00000044416
ENSMUSP00000044416	ENSMUSP00000067774
ENSMUSP00000067774	ENSMUSP00000044416
ENSMUSP00000024805	ENSMUSP00000067774
ENSMUSP00000067774	ENSMUSP00000024805
ENSMUSP00000068046	ENSMUSP00000021362
ENSMUSP00000021362	ENSMUSP00000068046
ENSMUSP00000033149	ENSMUSP00000099987
ENSMUSP00000099987	ENSMUSP00000033149
ENSMUSP00000033149	ENSMUSP00000028897
ENSMUSP00000028897	ENSMUSP00000033149
ENSMUSP00000099987	ENSMUSP00000028897
ENSMUSP00000028897	ENSMUSP00000099987
ENSMUSP00000088532	ENSMUSP00000077423
ENSMUSP00000077423	ENSMUSP00000088532
ENSMUSP00000088532	ENSMUSP00000080038
ENSMUSP00000080038	ENSMUSP00000088532
ENSMUSP00000088532	ENSMUSP00000064084
ENSMUSP00000064084	ENSMUSP00000088532
ENSMUSP00000077423	ENSMUSP00000080038
ENSMUSP00000080038	ENSMUSP00000077423
ENSMUSP00000077423	ENSMUSP00000064084
ENSMUSP00000064084	ENSMUSP00000077423
ENSMUSP00000080038	ENSMUSP00000064084
ENSMUSP00000064084	ENSMUSP00000080038
ENSMUSP00000112998	ENSMUSP00000034984
ENSMUSP00000034984	ENSMUSP00000112998
ENSMUSP00000123266	ENSMUSP00000037869
ENSMUSP00000037869	ENSMUSP00000123266
ENSMUSP00000026122	ENSMUSP00000032343
ENSMUSP00000032343	ENSMUSP00000026122
ENSMUSP00000026122	ENSMUSP00000035584
ENSMUSP00000035584	ENSMUSP00000026122
ENSMUSP00000026122	ENSMUSP00000033267
ENSMUSP00000033267	ENSMUSP00000026122
ENSMUSP00000032343	ENSMUSP00000035584
ENSMUSP00000035584	ENSMUSP00000032343
ENSMUSP00000032343	ENSMUSP00000033267
ENSMUSP00000033267	ENSMUSP00000032343
ENSMUSP00000035584	ENSMUSP00000033267
ENSMUSP00000033267	ENSMUSP00000035584
ENSMUSP00000049739	ENSMUSP00000123325
ENSMUSP00000123325	ENSMUSP00000049739
ENSMUSP00000129765	ENSMUSP00000036127
ENSMUSP00000036127	ENSMUSP00000129765
ENSMUSP00000129765	ENSMUSP00000110528
ENSMUSP00000110528	ENSMUSP00000129765
ENSMUSP00000036127	ENSMUSP00000110528
ENSMUSP00000110528	ENSMUSP00000036127
ENSMUSP00000039704	ENSMUSP00000031850
ENSMUSP00000031850	ENSMUSP00000039704
ENSMUSP00000039704	ENSMUSP00000048051
ENSMUSP00000048051	ENSMUSP00000039704
ENSMUSP00000031850	ENSMUSP00000048051
ENSMUSP00000048051	ENSMUSP00000031850
ENSMUSP00000022368	ENSMUSP00000033941
ENSMUSP00000033941	ENSMUSP00000022368
ENSMUSP00000022368	ENSMUSP00000021948
ENSMUSP00000021948	ENSMUSP00000022368
ENSMUSP00000022368	ENSMUSP00000030985
ENSMUSP00000030985	ENSMUSP00000022368
ENSMUSP00000033941	ENSMUSP00000021948
ENSMUSP00000021948	ENSMUSP00000033941
ENSMUSP00000033941	ENSMUSP00000030985
ENSMUSP00000030985	ENSMUSP00000033941
ENSMUSP00000021948	ENSMUSP00000030985
ENSMUSP00000030985	ENSMUSP00000021948
ENSMUSP00000035211	ENSMUSP00000030683
ENSMUSP00000030683	ENSMUSP00000035211
ENSMUSP00000107380	ENSMUSP00000032910
ENSMUSP00000032910	ENSMUSP00000107380
ENSMUSP00000107380	ENSMUSP00000005611
ENSMUSP00000005611	ENSMUSP00000107380
ENSMUSP00000032910	ENSMUSP00000005611
ENSMUSP00000005611	ENSMUSP00000032910
ENSMUSP00000084857	ENSMUSP00000082318
ENSMUSP00000082318	ENSMUSP00000084857
ENSMUSP00000084857	ENSMUSP00000099513
ENSMUSP00000099513	ENSMUSP00000084857
ENSMUSP00000084857	ENSMUSP00000037443
ENSMUSP00000037443	ENSMUSP00000084857
ENSMUSP00000082318	ENSMUSP00000099513
ENSMUSP00000099513	ENSMUSP00000082318
ENSMUSP00000082318	ENSMUSP00000037443
ENSMUSP00000037443	ENSMUSP00000082318
ENSMUSP00000099513	ENSMUSP00000037443
ENSMUSP00000037443	ENSMUSP00000099513
ENSMUSP00000101040	ENSMUSP00000036991
ENSMUSP00000036991	ENSMUSP00000101040
ENSMUSP00000101040	ENSMUSP00000040367
ENSMUSP00000040367	ENSMUSP00000101040
ENSMUSP00000101040	ENSMUSP00000009390
ENSMUSP00000009390	ENSMUSP00000101040
ENSMUSP00000036991	ENSMUSP00000040367
ENSMUSP00000040367	ENSMUSP00000036991
ENSMUSP00000036991	ENSMUSP00000009390
ENSMUSP00000009390	ENSMUSP00000036991
ENSMUSP00000040367	ENSMUSP00000009390
ENSMUSP00000009390	ENSMUSP00000040367
ENSMUSP00000031806	ENSMUSP00000057722
ENSMUSP00000057722	ENSMUSP00000031806
ENSMUSP00000022576	ENSMUSP00000035435
ENSMUSP00000035435	ENSMUSP00000022576
ENSMUSP00000111363	ENSMUSP00000099702
ENSMUSP00000099702	ENSMUSP00000111363
ENSMUSP00000025497	ENSMUSP00000099524
ENSMUSP00000099524	ENSMUSP00000025497
ENSMUSP00000131665	ENSMUSP00000080550
ENSMUSP00000080550	ENSMUSP00000131665
ENSMUSP00000056958	ENSMUSP00000000412
ENSMUSP00000000412	ENSMUSP00000056958
ENSMUSP00000056958	ENSMUSP00000040071
ENSMUSP00000040071	ENSMUSP00000056958
ENSMUSP00000000412	ENSMUSP00000040071
ENSMUSP00000040071	ENSMUSP00000000412
ENSMUSP00000102546	ENSMUSP00000036705
ENSMUSP00000036705	ENSMUSP00000102546
ENSMUSP00000129146	ENSMUSP00000127715
ENSMUSP00000127715	ENSMUSP00000129146
ENSMUSP00000129146	ENSMUSP00000020695
ENSMUSP00000020695	ENSMUSP00000129146
ENSMUSP00000129146	ENSMUSP00000017751
ENSMUSP00000017751	ENSMUSP00000129146
ENSMUSP00000127715	ENSMUSP00000020695
ENSMUSP00000020695	ENSMUSP00000127715
ENSMUSP00000127715	ENSMUSP00000017751
ENSMUSP00000017751	ENSMUSP00000127715
ENSMUSP00000020695	ENSMUSP00000017751
ENSMUSP00000017751	ENSMUSP00000020695
ENSMUSP00000076911	ENSMUSP00000126092
ENSMUSP00000126092	ENSMUSP00000076911
ENSMUSP00000076911	ENSMUSP00000107499
ENSMUSP00000107499	ENSMUSP00000076911
ENSMUSP00000126092	ENSMUSP00000107499
ENSMUSP00000107499	ENSMUSP00000126092
ENSMUSP00000035037	ENSMUSP00000101315
ENSMUSP00000101315	ENSMUSP00000035037
ENSMUSP00000086900	ENSMUSP00000047615
ENSMUSP00000047615	ENSMUSP00000086900
ENSMUSP00000086900	ENSMUSP00000041727
ENSMUSP00000041727	ENSMUSP00000086900
ENSMUSP00000047615	ENSMUSP00000041727
ENSMUSP00000041727	ENSMUSP00000047615
ENSMUSP00000043849	ENSMUSP00000003687
ENSMUSP00000003687	ENSMUSP00000043849
ENSMUSP00000043849	ENSMUSP00000002678
ENSMUSP00000002678	ENSMUSP00000043849
ENSMUSP00000003687	ENSMUSP00000002678
ENSMUSP00000002678	ENSMUSP00000003687
ENSMUSP00000026408	ENSMUSP00000027269
ENSMUSP00000027269	ENSMUSP00000026408
ENSMUSP00000117392	ENSMUSP00000136289
ENSMUSP00000136289	ENSMUSP00000117392
ENSMUSP00000117392	ENSMUSP00000034280
ENSMUSP00000034280	ENSMUSP00000117392
ENSMUSP00000136289	ENSMUSP00000034280
ENSMUSP00000034280	ENSMUSP00000136289
ENSMUSP00000044918	ENSMUSP00000047894
ENSMUSP00000047894	ENSMUSP00000044918
ENSMUSP00000044918	ENSMUSP00000053977
ENSMUSP00000053977	ENSMUSP00000044918
ENSMUSP00000044918	ENSMUSP00000026472
ENSMUSP00000026472	ENSMUSP00000044918
