ENSLOCP00000011371	ENSLOCP00000009128
ENSLOCP00000009408	ENSLOCP00000016343
ENSLOCP00000016343	ENSLOCP00000009408
ENSLOCP00000009408	ENSLOCP00000010806
ENSLOCP00000010806	ENSLOCP00000009408
ENSLOCP00000016343	ENSLOCP00000010806
ENSLOCP00000010806	ENSLOCP00000016343
ENSLOCP00000011720	ENSLOCP00000011736
ENSLOCP00000011736	ENSLOCP00000011720
ENSLOCP00000015561	ENSLOCP00000008380
ENSLOCP00000008380	ENSLOCP00000015561
ENSLOCP00000008403	ENSLOCP00000015573
ENSLOCP00000015573	ENSLOCP00000008403
ENSLOCP00000012312	ENSLOCP00000003559
ENSLOCP00000003559	ENSLOCP00000012312
ENSLOCP00000007421	ENSLOCP00000000805
ENSLOCP00000000805	ENSLOCP00000007421
ENSLOCP00000014751	ENSLOCP00000001467
ENSLOCP00000001467	ENSLOCP00000014751
ENSLOCP00000014751	ENSLOCP00000018364
ENSLOCP00000018364	ENSLOCP00000014751
ENSLOCP00000001467	ENSLOCP00000018364
ENSLOCP00000018364	ENSLOCP00000001467
ENSLOCP00000020006	ENSLOCP00000005110
ENSLOCP00000005110	ENSLOCP00000020006
ENSLOCP00000020006	ENSLOCP00000001586
ENSLOCP00000001586	ENSLOCP00000020006
ENSLOCP00000005110	ENSLOCP00000001586
ENSLOCP00000001586	ENSLOCP00000005110
ENSLOCP00000000208	ENSLOCP00000016742
ENSLOCP00000016742	ENSLOCP00000000208
ENSLOCP00000018064	ENSLOCP00000015716
ENSLOCP00000015716	ENSLOCP00000018064
ENSLOCP00000018064	ENSLOCP00000018944
ENSLOCP00000018944	ENSLOCP00000018064
ENSLOCP00000015716	ENSLOCP00000018944
ENSLOCP00000018944	ENSLOCP00000015716
ENSLOCP00000008589	ENSLOCP00000004576
ENSLOCP00000004576	ENSLOCP00000008589
ENSLOCP00000002941	ENSLOCP00000007877
ENSLOCP00000007877	ENSLOCP00000002941
ENSLOCP00000009762	ENSLOCP00000017119
ENSLOCP00000017119	ENSLOCP00000009762
ENSLOCP00000009762	ENSLOCP00000012137
ENSLOCP00000012137	ENSLOCP00000009762
ENSLOCP00000017119	ENSLOCP00000012137
ENSLOCP00000012137	ENSLOCP00000017119
ENSLOCP00000021468	ENSLOCP00000017981
ENSLOCP00000017981	ENSLOCP00000021468
ENSLOCP00000021468	ENSLOCP00000021813
ENSLOCP00000021813	ENSLOCP00000021468
ENSLOCP00000017981	ENSLOCP00000021813
ENSLOCP00000021813	ENSLOCP00000017981
ENSLOCP00000021039	ENSLOCP00000011115
ENSLOCP00000011115	ENSLOCP00000021039
ENSLOCP00000021039	ENSLOCP00000002076
ENSLOCP00000002076	ENSLOCP00000021039
ENSLOCP00000021039	ENSLOCP00000004894
ENSLOCP00000004894	ENSLOCP00000021039
ENSLOCP00000021039	ENSLOCP00000008882
ENSLOCP00000008882	ENSLOCP00000021039
ENSLOCP00000011115	ENSLOCP00000002076
ENSLOCP00000002076	ENSLOCP00000011115
ENSLOCP00000011115	ENSLOCP00000004894
ENSLOCP00000004894	ENSLOCP00000011115
ENSLOCP00000011115	ENSLOCP00000008882
ENSLOCP00000008882	ENSLOCP00000011115
ENSLOCP00000002076	ENSLOCP00000004894
ENSLOCP00000004894	ENSLOCP00000002076
ENSLOCP00000002076	ENSLOCP00000008882
ENSLOCP00000008882	ENSLOCP00000002076
ENSLOCP00000004894	ENSLOCP00000008882
ENSLOCP00000008882	ENSLOCP00000004894
ENSLOCP00000018654	ENSLOCP00000015185
ENSLOCP00000015185	ENSLOCP00000018654
ENSLOCP00000018654	ENSLOCP00000012824
ENSLOCP00000012824	ENSLOCP00000018654
ENSLOCP00000018654	ENSLOCP00000013980
ENSLOCP00000013980	ENSLOCP00000018654
ENSLOCP00000015185	ENSLOCP00000012824
ENSLOCP00000012824	ENSLOCP00000015185
ENSLOCP00000015185	ENSLOCP00000013980
ENSLOCP00000013980	ENSLOCP00000015185
ENSLOCP00000012824	ENSLOCP00000013980
ENSLOCP00000013980	ENSLOCP00000012824
ENSLOCP00000012158	ENSLOCP00000019417
ENSLOCP00000019417	ENSLOCP00000012158
ENSLOCP00000012158	ENSLOCP00000022206
ENSLOCP00000022206	ENSLOCP00000012158
ENSLOCP00000019417	ENSLOCP00000022206
ENSLOCP00000022206	ENSLOCP00000019417
ENSLOCP00000010265	ENSLOCP00000004177
ENSLOCP00000004177	ENSLOCP00000010265
ENSLOCP00000010265	ENSLOCP00000010587
ENSLOCP00000010587	ENSLOCP00000010265
ENSLOCP00000004177	ENSLOCP00000010587
ENSLOCP00000010587	ENSLOCP00000004177
ENSLOCP00000005022	ENSLOCP00000002603
ENSLOCP00000002603	ENSLOCP00000005022
ENSLOCP00000000378	ENSLOCP00000001939
ENSLOCP00000001939	ENSLOCP00000000378
ENSLOCP00000007619	ENSLOCP00000008072
ENSLOCP00000008072	ENSLOCP00000007619
ENSLOCP00000018570	ENSLOCP00000008456
ENSLOCP00000008456	ENSLOCP00000018570
ENSLOCP00000009495	ENSLOCP00000008500
ENSLOCP00000008500	ENSLOCP00000009495
ENSLOCP00000016897	ENSLOCP00000014548
ENSLOCP00000014548	ENSLOCP00000016897
ENSLOCP00000016897	ENSLOCP00000004779
ENSLOCP00000004779	ENSLOCP00000016897
ENSLOCP00000014548	ENSLOCP00000004779
ENSLOCP00000004779	ENSLOCP00000014548
ENSLOCP00000008989	ENSLOCP00000005408
ENSLOCP00000005408	ENSLOCP00000008989
ENSLOCP00000013690	ENSLOCP00000019396
ENSLOCP00000019396	ENSLOCP00000013690
ENSLOCP00000014188	ENSLOCP00000020520
ENSLOCP00000020520	ENSLOCP00000014188
ENSLOCP00000014188	ENSLOCP00000018094
ENSLOCP00000018094	ENSLOCP00000014188
ENSLOCP00000014188	ENSLOCP00000017365
ENSLOCP00000017365	ENSLOCP00000014188
ENSLOCP00000020520	ENSLOCP00000018094
ENSLOCP00000018094	ENSLOCP00000020520
ENSLOCP00000020520	ENSLOCP00000017365
ENSLOCP00000017365	ENSLOCP00000020520
ENSLOCP00000018094	ENSLOCP00000017365
ENSLOCP00000017365	ENSLOCP00000018094
ENSLOCP00000014161	ENSLOCP00000009043
ENSLOCP00000009043	ENSLOCP00000014161
ENSLOCP00000008694	ENSLOCP00000007672
ENSLOCP00000007672	ENSLOCP00000008694
ENSLOCP00000020491	ENSLOCP00000015246
ENSLOCP00000015246	ENSLOCP00000020491
ENSLOCP00000012745	ENSLOCP00000013422
ENSLOCP00000013422	ENSLOCP00000012745
ENSLOCP00000016085	ENSLOCP00000002358
ENSLOCP00000002358	ENSLOCP00000016085
ENSLOCP00000007221	ENSLOCP00000017096
ENSLOCP00000017096	ENSLOCP00000007221
ENSLOCP00000010680	ENSLOCP00000008583
ENSLOCP00000008583	ENSLOCP00000010680
ENSLOCP00000010680	ENSLOCP00000002328
ENSLOCP00000002328	ENSLOCP00000010680
ENSLOCP00000010680	ENSLOCP00000009844
ENSLOCP00000009844	ENSLOCP00000010680
ENSLOCP00000010680	ENSLOCP00000005647
ENSLOCP00000005647	ENSLOCP00000010680
ENSLOCP00000008583	ENSLOCP00000002328
ENSLOCP00000002328	ENSLOCP00000008583
ENSLOCP00000008583	ENSLOCP00000009844
ENSLOCP00000009844	ENSLOCP00000008583
ENSLOCP00000008583	ENSLOCP00000005647
ENSLOCP00000005647	ENSLOCP00000008583
ENSLOCP00000002328	ENSLOCP00000009844
ENSLOCP00000009844	ENSLOCP00000002328
ENSLOCP00000002328	ENSLOCP00000005647
ENSLOCP00000005647	ENSLOCP00000002328
ENSLOCP00000009844	ENSLOCP00000005647
ENSLOCP00000005647	ENSLOCP00000009844
ENSLOCP00000009858	ENSLOCP00000002294
ENSLOCP00000002294	ENSLOCP00000009858
ENSLOCP00000009858	ENSLOCP00000017512
ENSLOCP00000017512	ENSLOCP00000009858
ENSLOCP00000002294	ENSLOCP00000017512
ENSLOCP00000017512	ENSLOCP00000002294
ENSLOCP00000017141	ENSLOCP00000015279
ENSLOCP00000015279	ENSLOCP00000017141
ENSLOCP00000006710	ENSLOCP00000013946
ENSLOCP00000013946	ENSLOCP00000006710
ENSLOCP00000006710	ENSLOCP00000003473
ENSLOCP00000003473	ENSLOCP00000006710
ENSLOCP00000006710	ENSLOCP00000009601
ENSLOCP00000009601	ENSLOCP00000006710
ENSLOCP00000013946	ENSLOCP00000003473
ENSLOCP00000003473	ENSLOCP00000013946
ENSLOCP00000013946	ENSLOCP00000009601
ENSLOCP00000009601	ENSLOCP00000013946
ENSLOCP00000003473	ENSLOCP00000009601
ENSLOCP00000009601	ENSLOCP00000003473
ENSLOCP00000017606	ENSLOCP00000010405
ENSLOCP00000010405	ENSLOCP00000017606
ENSLOCP00000017606	ENSLOCP00000009588
ENSLOCP00000009588	ENSLOCP00000017606
ENSLOCP00000010405	ENSLOCP00000009588
ENSLOCP00000009588	ENSLOCP00000010405
ENSLOCP00000016619	ENSLOCP00000012215
ENSLOCP00000012215	ENSLOCP00000016619
ENSLOCP00000006303	ENSLOCP00000006579
ENSLOCP00000006579	ENSLOCP00000006303
ENSLOCP00000017346	ENSLOCP00000010065
ENSLOCP00000010065	ENSLOCP00000017346
ENSLOCP00000012500	ENSLOCP00000014122
ENSLOCP00000014122	ENSLOCP00000012500
ENSLOCP00000006428	ENSLOCP00000011039
ENSLOCP00000011039	ENSLOCP00000006428
ENSLOCP00000020877	ENSLOCP00000002283
ENSLOCP00000002283	ENSLOCP00000020877
ENSLOCP00000007242	ENSLOCP00000004826
ENSLOCP00000004826	ENSLOCP00000007242
ENSLOCP00000017348	ENSLOCP00000015310
ENSLOCP00000015310	ENSLOCP00000017348
ENSLOCP00000001644	ENSLOCP00000005020
ENSLOCP00000005020	ENSLOCP00000001644
ENSLOCP00000000908	ENSLOCP00000002051
ENSLOCP00000002051	ENSLOCP00000000908
ENSLOCP00000000908	ENSLOCP00000007135
ENSLOCP00000007135	ENSLOCP00000000908
ENSLOCP00000002051	ENSLOCP00000007135
ENSLOCP00000007135	ENSLOCP00000002051
ENSLOCP00000019425	ENSLOCP00000017625
ENSLOCP00000017625	ENSLOCP00000019425
ENSLOCP00000016434	ENSLOCP00000015267
ENSLOCP00000015267	ENSLOCP00000016434
ENSLOCP00000015206	ENSLOCP00000003054
ENSLOCP00000003054	ENSLOCP00000015206
ENSLOCP00000015206	ENSLOCP00000015350
ENSLOCP00000015350	ENSLOCP00000015206
ENSLOCP00000003054	ENSLOCP00000015350
ENSLOCP00000015350	ENSLOCP00000003054
ENSLOCP00000012012	ENSLOCP00000018769
ENSLOCP00000018769	ENSLOCP00000012012
ENSLOCP00000019839	ENSLOCP00000009071
ENSLOCP00000009071	ENSLOCP00000019839
ENSLOCP00000019839	ENSLOCP00000012332
ENSLOCP00000012332	ENSLOCP00000019839
ENSLOCP00000019839	ENSLOCP00000013249
ENSLOCP00000013249	ENSLOCP00000019839
ENSLOCP00000009071	ENSLOCP00000012332
ENSLOCP00000012332	ENSLOCP00000009071
ENSLOCP00000009071	ENSLOCP00000013249
ENSLOCP00000013249	ENSLOCP00000009071
ENSLOCP00000012332	ENSLOCP00000013249
ENSLOCP00000013249	ENSLOCP00000012332
ENSLOCP00000008261	ENSLOCP00000016496
ENSLOCP00000016496	ENSLOCP00000008261
ENSLOCP00000007809	ENSLOCP00000006697
ENSLOCP00000006697	ENSLOCP00000007809
ENSLOCP00000000832	ENSLOCP00000009796
ENSLOCP00000009796	ENSLOCP00000000832
ENSLOCP00000005537	ENSLOCP00000006656
ENSLOCP00000006656	ENSLOCP00000005537
ENSLOCP00000005537	ENSLOCP00000009376
ENSLOCP00000009376	ENSLOCP00000005537
ENSLOCP00000005537	ENSLOCP00000011293
ENSLOCP00000011293	ENSLOCP00000005537
ENSLOCP00000006656	ENSLOCP00000009376
ENSLOCP00000009376	ENSLOCP00000006656
ENSLOCP00000006656	ENSLOCP00000011293
ENSLOCP00000011293	ENSLOCP00000006656
ENSLOCP00000009376	ENSLOCP00000011293
ENSLOCP00000011293	ENSLOCP00000009376
ENSLOCP00000011799	ENSLOCP00000020808
ENSLOCP00000020808	ENSLOCP00000011799
ENSLOCP00000011799	ENSLOCP00000003350
ENSLOCP00000003350	ENSLOCP00000011799
ENSLOCP00000020808	ENSLOCP00000003350
ENSLOCP00000003350	ENSLOCP00000020808
ENSLOCP00000001532	ENSLOCP00000013957
ENSLOCP00000013957	ENSLOCP00000001532
ENSLOCP00000001532	ENSLOCP00000007033
ENSLOCP00000007033	ENSLOCP00000001532
ENSLOCP00000013957	ENSLOCP00000007033
ENSLOCP00000007033	ENSLOCP00000013957
ENSLOCP00000002403	ENSLOCP00000005790
ENSLOCP00000005790	ENSLOCP00000002403
ENSLOCP00000002403	ENSLOCP00000003204
ENSLOCP00000003204	ENSLOCP00000002403
ENSLOCP00000005790	ENSLOCP00000003204
ENSLOCP00000003204	ENSLOCP00000005790
ENSLOCP00000021895	ENSLOCP00000022244
ENSLOCP00000022244	ENSLOCP00000021895
ENSLOCP00000005374	ENSLOCP00000007386
ENSLOCP00000007386	ENSLOCP00000005374
ENSLOCP00000005374	ENSLOCP00000016570
ENSLOCP00000016570	ENSLOCP00000005374
ENSLOCP00000007386	ENSLOCP00000016570
ENSLOCP00000016570	ENSLOCP00000007386
ENSLOCP00000009521	ENSLOCP00000009359
ENSLOCP00000009359	ENSLOCP00000009521
ENSLOCP00000009521	ENSLOCP00000015844
ENSLOCP00000015844	ENSLOCP00000009521
ENSLOCP00000009359	ENSLOCP00000015844
ENSLOCP00000015844	ENSLOCP00000009359
ENSLOCP00000007944	ENSLOCP00000002676
ENSLOCP00000002676	ENSLOCP00000007944
ENSLOCP00000008569	ENSLOCP00000007954
ENSLOCP00000007954	ENSLOCP00000008569
ENSLOCP00000020629	ENSLOCP00000015103
ENSLOCP00000015103	ENSLOCP00000020629
ENSLOCP00000020629	ENSLOCP00000017540
ENSLOCP00000017540	ENSLOCP00000020629
ENSLOCP00000015103	ENSLOCP00000017540
ENSLOCP00000017540	ENSLOCP00000015103
ENSLOCP00000014976	ENSLOCP00000020372
ENSLOCP00000020372	ENSLOCP00000014976
ENSLOCP00000014976	ENSLOCP00000020368
ENSLOCP00000020368	ENSLOCP00000014976
ENSLOCP00000020372	ENSLOCP00000020368
ENSLOCP00000020368	ENSLOCP00000020372
ENSLOCP00000007324	ENSLOCP00000001955
ENSLOCP00000001955	ENSLOCP00000007324
ENSLOCP00000018278	ENSLOCP00000014178
ENSLOCP00000014178	ENSLOCP00000018278
ENSLOCP00000011162	ENSLOCP00000006597
ENSLOCP00000006597	ENSLOCP00000011162
ENSLOCP00000011162	ENSLOCP00000014852
ENSLOCP00000014852	ENSLOCP00000011162
ENSLOCP00000006597	ENSLOCP00000014852
ENSLOCP00000014852	ENSLOCP00000006597
ENSLOCP00000014102	ENSLOCP00000011097
ENSLOCP00000011097	ENSLOCP00000014102
ENSLOCP00000014102	ENSLOCP00000012994
ENSLOCP00000012994	ENSLOCP00000014102
ENSLOCP00000014102	ENSLOCP00000012980
ENSLOCP00000012980	ENSLOCP00000014102
ENSLOCP00000014102	ENSLOCP00000018193
ENSLOCP00000018193	ENSLOCP00000014102
ENSLOCP00000011097	ENSLOCP00000012994
ENSLOCP00000012994	ENSLOCP00000011097
ENSLOCP00000011097	ENSLOCP00000012980
ENSLOCP00000012980	ENSLOCP00000011097
ENSLOCP00000011097	ENSLOCP00000018193
ENSLOCP00000018193	ENSLOCP00000011097
ENSLOCP00000012994	ENSLOCP00000018193
ENSLOCP00000018193	ENSLOCP00000012994
ENSLOCP00000012980	ENSLOCP00000018193
ENSLOCP00000018193	ENSLOCP00000012980
ENSLOCP00000016822	ENSLOCP00000003443
ENSLOCP00000003443	ENSLOCP00000016822
ENSLOCP00000016822	ENSLOCP00000008537
ENSLOCP00000008537	ENSLOCP00000016822
ENSLOCP00000003443	ENSLOCP00000008537
ENSLOCP00000008537	ENSLOCP00000003443
ENSLOCP00000011406	ENSLOCP00000011841
ENSLOCP00000011841	ENSLOCP00000011406
ENSLOCP00000011406	ENSLOCP00000014949
ENSLOCP00000014949	ENSLOCP00000011406
ENSLOCP00000011841	ENSLOCP00000014949
ENSLOCP00000014949	ENSLOCP00000011841
ENSLOCP00000003773	ENSLOCP00000015391
ENSLOCP00000015391	ENSLOCP00000003773
ENSLOCP00000001846	ENSLOCP00000011783
ENSLOCP00000011783	ENSLOCP00000001846
ENSLOCP00000001846	ENSLOCP00000011345
ENSLOCP00000011345	ENSLOCP00000001846
ENSLOCP00000011783	ENSLOCP00000011345
ENSLOCP00000011345	ENSLOCP00000011783
ENSLOCP00000008454	ENSLOCP00000016240
ENSLOCP00000016240	ENSLOCP00000008454
ENSLOCP00000013657	ENSLOCP00000008483
ENSLOCP00000008483	ENSLOCP00000013657
ENSLOCP00000007442	ENSLOCP00000006480
ENSLOCP00000006480	ENSLOCP00000007442
ENSLOCP00000005893	ENSLOCP00000012816
ENSLOCP00000012816	ENSLOCP00000005893
ENSLOCP00000005893	ENSLOCP00000010877
ENSLOCP00000010877	ENSLOCP00000005893
ENSLOCP00000012816	ENSLOCP00000010877
ENSLOCP00000010877	ENSLOCP00000012816
ENSLOCP00000019663	ENSLOCP00000002099
ENSLOCP00000002099	ENSLOCP00000019663
ENSLOCP00000019663	ENSLOCP00000003976
ENSLOCP00000003976	ENSLOCP00000019663
ENSLOCP00000002099	ENSLOCP00000003976
ENSLOCP00000003976	ENSLOCP00000002099
ENSLOCP00000021643	ENSLOCP00000022061
ENSLOCP00000022061	ENSLOCP00000021643
ENSLOCP00000021643	ENSLOCP00000021629
ENSLOCP00000021629	ENSLOCP00000021643
ENSLOCP00000022061	ENSLOCP00000021629
ENSLOCP00000021629	ENSLOCP00000022061
ENSLOCP00000007694	ENSLOCP00000001623
ENSLOCP00000001623	ENSLOCP00000007694
ENSLOCP00000019166	ENSLOCP00000001089
ENSLOCP00000001089	ENSLOCP00000019166
ENSLOCP00000005623	ENSLOCP00000015445
ENSLOCP00000015445	ENSLOCP00000005623
ENSLOCP00000005623	ENSLOCP00000003574
ENSLOCP00000003574	ENSLOCP00000005623
ENSLOCP00000005623	ENSLOCP00000003639
ENSLOCP00000003639	ENSLOCP00000005623
ENSLOCP00000015445	ENSLOCP00000003574
ENSLOCP00000003574	ENSLOCP00000015445
ENSLOCP00000015445	ENSLOCP00000003639
ENSLOCP00000003639	ENSLOCP00000015445
ENSLOCP00000003574	ENSLOCP00000003639
ENSLOCP00000003639	ENSLOCP00000003574
ENSLOCP00000009419	ENSLOCP00000009436
ENSLOCP00000009436	ENSLOCP00000009419
ENSLOCP00000009419	ENSLOCP00000009402
ENSLOCP00000009402	ENSLOCP00000009419
ENSLOCP00000005058	ENSLOCP00000001833
ENSLOCP00000001833	ENSLOCP00000005058
ENSLOCP00000002334	ENSLOCP00000009593
ENSLOCP00000009593	ENSLOCP00000002334
ENSLOCP00000002334	ENSLOCP00000019294
ENSLOCP00000019294	ENSLOCP00000002334
ENSLOCP00000009593	ENSLOCP00000019294
ENSLOCP00000019294	ENSLOCP00000009593
ENSLOCP00000006696	ENSLOCP00000017673
ENSLOCP00000017673	ENSLOCP00000006696
ENSLOCP00000020870	ENSLOCP00000015407
ENSLOCP00000015407	ENSLOCP00000020870
ENSLOCP00000002140	ENSLOCP00000003217
ENSLOCP00000003217	ENSLOCP00000002140
ENSLOCP00000013689	ENSLOCP00000000272
ENSLOCP00000000272	ENSLOCP00000013689
ENSLOCP00000013689	ENSLOCP00000007500
ENSLOCP00000007500	ENSLOCP00000013689
ENSLOCP00000000272	ENSLOCP00000007500
ENSLOCP00000007500	ENSLOCP00000000272
ENSLOCP00000012199	ENSLOCP00000019365
ENSLOCP00000019365	ENSLOCP00000012199
ENSLOCP00000010588	ENSLOCP00000007586
ENSLOCP00000007586	ENSLOCP00000010588
ENSLOCP00000011992	ENSLOCP00000017367
ENSLOCP00000017367	ENSLOCP00000011992
ENSLOCP00000018567	ENSLOCP00000002720
ENSLOCP00000002720	ENSLOCP00000018567
ENSLOCP00000013900	ENSLOCP00000011209
ENSLOCP00000011209	ENSLOCP00000013900
ENSLOCP00000008626	ENSLOCP00000010749
ENSLOCP00000010749	ENSLOCP00000008626
ENSLOCP00000008626	ENSLOCP00000008402
ENSLOCP00000008402	ENSLOCP00000008626
ENSLOCP00000010749	ENSLOCP00000008402
ENSLOCP00000008402	ENSLOCP00000010749
ENSLOCP00000002046	ENSLOCP00000020701
ENSLOCP00000020701	ENSLOCP00000002046
ENSLOCP00000010783	ENSLOCP00000008588
ENSLOCP00000008588	ENSLOCP00000010783
ENSLOCP00000008602	ENSLOCP00000010761
ENSLOCP00000010761	ENSLOCP00000008602
ENSLOCP00000001812	ENSLOCP00000013259
ENSLOCP00000013259	ENSLOCP00000001812
ENSLOCP00000001812	ENSLOCP00000014139
ENSLOCP00000014139	ENSLOCP00000001812
ENSLOCP00000001812	ENSLOCP00000012671
ENSLOCP00000012671	ENSLOCP00000001812
ENSLOCP00000013259	ENSLOCP00000014139
ENSLOCP00000014139	ENSLOCP00000013259
ENSLOCP00000013259	ENSLOCP00000012671
ENSLOCP00000012671	ENSLOCP00000013259
ENSLOCP00000014139	ENSLOCP00000012671
ENSLOCP00000012671	ENSLOCP00000014139
ENSLOCP00000020761	ENSLOCP00000018199
ENSLOCP00000018199	ENSLOCP00000020761
ENSLOCP00000015568	ENSLOCP00000019384
ENSLOCP00000019384	ENSLOCP00000015568
ENSLOCP00000017596	ENSLOCP00000001984
ENSLOCP00000001984	ENSLOCP00000017596
ENSLOCP00000010901	ENSLOCP00000018372
ENSLOCP00000018372	ENSLOCP00000010901
ENSLOCP00000010901	ENSLOCP00000017155
ENSLOCP00000017155	ENSLOCP00000010901
ENSLOCP00000018372	ENSLOCP00000017155
ENSLOCP00000017155	ENSLOCP00000018372
ENSLOCP00000014395	ENSLOCP00000007241
ENSLOCP00000007241	ENSLOCP00000014395
ENSLOCP00000014395	ENSLOCP00000021914
ENSLOCP00000021914	ENSLOCP00000014395
ENSLOCP00000014395	ENSLOCP00000005575
ENSLOCP00000005575	ENSLOCP00000014395
ENSLOCP00000007241	ENSLOCP00000021914
ENSLOCP00000021914	ENSLOCP00000007241
ENSLOCP00000007241	ENSLOCP00000005575
ENSLOCP00000005575	ENSLOCP00000007241
ENSLOCP00000021914	ENSLOCP00000005575
ENSLOCP00000005575	ENSLOCP00000021914
ENSLOCP00000017109	ENSLOCP00000021513
ENSLOCP00000021513	ENSLOCP00000017109
ENSLOCP00000017109	ENSLOCP00000018756
ENSLOCP00000018756	ENSLOCP00000017109
ENSLOCP00000021513	ENSLOCP00000018756
ENSLOCP00000018756	ENSLOCP00000021513
ENSLOCP00000017385	ENSLOCP00000019914
ENSLOCP00000019914	ENSLOCP00000017385
ENSLOCP00000017385	ENSLOCP00000003163
ENSLOCP00000003163	ENSLOCP00000017385
ENSLOCP00000019914	ENSLOCP00000003163
ENSLOCP00000003163	ENSLOCP00000019914
ENSLOCP00000001673	ENSLOCP00000021636
ENSLOCP00000021636	ENSLOCP00000001673
ENSLOCP00000003415	ENSLOCP00000003791
ENSLOCP00000003791	ENSLOCP00000003415
ENSLOCP00000003415	ENSLOCP00000001653
ENSLOCP00000001653	ENSLOCP00000003415
ENSLOCP00000003415	ENSLOCP00000001428
ENSLOCP00000001428	ENSLOCP00000003415
ENSLOCP00000003791	ENSLOCP00000001653
ENSLOCP00000001653	ENSLOCP00000003791
ENSLOCP00000003791	ENSLOCP00000001428
ENSLOCP00000001428	ENSLOCP00000003791
ENSLOCP00000001653	ENSLOCP00000001428
ENSLOCP00000001428	ENSLOCP00000001653
ENSLOCP00000018842	ENSLOCP00000019927
ENSLOCP00000019927	ENSLOCP00000018842
ENSLOCP00000018842	ENSLOCP00000012540
ENSLOCP00000012540	ENSLOCP00000018842
ENSLOCP00000019927	ENSLOCP00000012540
ENSLOCP00000012540	ENSLOCP00000019927
ENSLOCP00000020142	ENSLOCP00000007435
ENSLOCP00000007435	ENSLOCP00000020142
ENSLOCP00000005634	ENSLOCP00000013679
ENSLOCP00000013679	ENSLOCP00000005634
ENSLOCP00000005634	ENSLOCP00000004291
ENSLOCP00000004291	ENSLOCP00000005634
ENSLOCP00000013679	ENSLOCP00000004291
ENSLOCP00000004291	ENSLOCP00000013679
ENSLOCP00000002305	ENSLOCP00000012491
ENSLOCP00000012491	ENSLOCP00000002305
ENSLOCP00000002305	ENSLOCP00000018942
ENSLOCP00000018942	ENSLOCP00000002305
ENSLOCP00000012491	ENSLOCP00000018942
ENSLOCP00000018942	ENSLOCP00000012491
ENSLOCP00000003392	ENSLOCP00000015262
ENSLOCP00000015262	ENSLOCP00000003392
ENSLOCP00000003392	ENSLOCP00000017993
ENSLOCP00000017993	ENSLOCP00000003392
ENSLOCP00000003392	ENSLOCP00000019507
ENSLOCP00000019507	ENSLOCP00000003392
ENSLOCP00000015262	ENSLOCP00000017993
ENSLOCP00000017993	ENSLOCP00000015262
ENSLOCP00000015262	ENSLOCP00000019507
ENSLOCP00000019507	ENSLOCP00000015262
ENSLOCP00000017993	ENSLOCP00000019507
ENSLOCP00000019507	ENSLOCP00000017993
ENSLOCP00000004484	ENSLOCP00000008234
ENSLOCP00000008234	ENSLOCP00000004484
ENSLOCP00000018759	ENSLOCP00000005137
ENSLOCP00000005137	ENSLOCP00000018759
ENSLOCP00000006273	ENSLOCP00000013114
ENSLOCP00000013114	ENSLOCP00000006273
ENSLOCP00000006273	ENSLOCP00000020141
ENSLOCP00000020141	ENSLOCP00000006273
ENSLOCP00000013114	ENSLOCP00000020141
ENSLOCP00000020141	ENSLOCP00000013114
ENSLOCP00000014198	ENSLOCP00000018400
ENSLOCP00000018400	ENSLOCP00000014198
ENSLOCP00000014198	ENSLOCP00000017043
ENSLOCP00000017043	ENSLOCP00000014198
ENSLOCP00000018400	ENSLOCP00000017043
ENSLOCP00000017043	ENSLOCP00000018400
ENSLOCP00000008412	ENSLOCP00000004185
ENSLOCP00000004185	ENSLOCP00000008412
ENSLOCP00000007959	ENSLOCP00000009244
ENSLOCP00000009244	ENSLOCP00000007959
ENSLOCP00000007959	ENSLOCP00000011401
ENSLOCP00000011401	ENSLOCP00000007959
ENSLOCP00000009244	ENSLOCP00000011401
ENSLOCP00000011401	ENSLOCP00000009244
ENSLOCP00000017690	ENSLOCP00000020292
ENSLOCP00000020292	ENSLOCP00000017690
ENSLOCP00000008116	ENSLOCP00000009098
ENSLOCP00000009098	ENSLOCP00000008116
ENSLOCP00000007920	ENSLOCP00000017065
ENSLOCP00000017065	ENSLOCP00000007920
ENSLOCP00000012203	ENSLOCP00000015422
ENSLOCP00000015422	ENSLOCP00000012203
ENSLOCP00000014256	ENSLOCP00000008534
ENSLOCP00000008534	ENSLOCP00000014256
ENSLOCP00000014256	ENSLOCP00000004695
ENSLOCP00000004695	ENSLOCP00000014256
ENSLOCP00000014256	ENSLOCP00000006555
ENSLOCP00000006555	ENSLOCP00000014256
ENSLOCP00000014256	ENSLOCP00000019137
ENSLOCP00000019137	ENSLOCP00000014256
ENSLOCP00000008534	ENSLOCP00000004695
ENSLOCP00000004695	ENSLOCP00000008534
ENSLOCP00000008534	ENSLOCP00000006555
ENSLOCP00000006555	ENSLOCP00000008534
ENSLOCP00000008534	ENSLOCP00000019137
ENSLOCP00000019137	ENSLOCP00000008534
ENSLOCP00000004695	ENSLOCP00000006555
ENSLOCP00000006555	ENSLOCP00000004695
ENSLOCP00000004695	ENSLOCP00000019137
ENSLOCP00000019137	ENSLOCP00000004695
ENSLOCP00000006555	ENSLOCP00000019137
ENSLOCP00000019137	ENSLOCP00000006555
ENSLOCP00000002219	ENSLOCP00000009446
ENSLOCP00000009446	ENSLOCP00000002219
