ENSTGUP00000010909	ENSTGUP00000008898
ENSTGUP00000003438	ENSTGUP00000006570
ENSTGUP00000006570	ENSTGUP00000016553
ENSTGUP00000016553	ENSTGUP00000006570
ENSTGUP00000008419	ENSTGUP00000003438
ENSTGUP00000003438	ENSTGUP00000008419
ENSTGUP00000008419	ENSTGUP00000016553
ENSTGUP00000016553	ENSTGUP00000008419
ENSTGUP00000003438	ENSTGUP00000016553
ENSTGUP00000016553	ENSTGUP00000003438
ENSTGUP00000003271	ENSTGUP00000004230
ENSTGUP00000004230	ENSTGUP00000003271
ENSTGUP00000000438	ENSTGUP00000017646
ENSTGUP00000017646	ENSTGUP00000000438
ENSTGUP00000002008	ENSTGUP00000007376
ENSTGUP00000007376	ENSTGUP00000002008
ENSTGUP00000004141	ENSTGUP00000001282
ENSTGUP00000001282	ENSTGUP00000004141
ENSTGUP00000017047	ENSTGUP00000001968
ENSTGUP00000001968	ENSTGUP00000017047
ENSTGUP00000017047	ENSTGUP00000003866
ENSTGUP00000003866	ENSTGUP00000017047
ENSTGUP00000001968	ENSTGUP00000003866
ENSTGUP00000003866	ENSTGUP00000001968
ENSTGUP00000008675	ENSTGUP00000000432
ENSTGUP00000000432	ENSTGUP00000008675
ENSTGUP00000008675	ENSTGUP00000006105
ENSTGUP00000006105	ENSTGUP00000008675
ENSTGUP00000000432	ENSTGUP00000006105
ENSTGUP00000006105	ENSTGUP00000000432
ENSTGUP00000004727	ENSTGUP00000015395
ENSTGUP00000015395	ENSTGUP00000004727
ENSTGUP00000016291	ENSTGUP00000012078
ENSTGUP00000012078	ENSTGUP00000016291
ENSTGUP00000003219	ENSTGUP00000011580
ENSTGUP00000011580	ENSTGUP00000003219
ENSTGUP00000013793	ENSTGUP00000015268
ENSTGUP00000015268	ENSTGUP00000013793
ENSTGUP00000011077	ENSTGUP00000009037
ENSTGUP00000009037	ENSTGUP00000011077
ENSTGUP00000002540	ENSTGUP00000005997
ENSTGUP00000005997	ENSTGUP00000002540
ENSTGUP00000002540	ENSTGUP00000002082
ENSTGUP00000002082	ENSTGUP00000002540
ENSTGUP00000005997	ENSTGUP00000002082
ENSTGUP00000002082	ENSTGUP00000005997
ENSTGUP00000007296	ENSTGUP00000012704
ENSTGUP00000012704	ENSTGUP00000007296
ENSTGUP00000007296	ENSTGUP00000013605
ENSTGUP00000013605	ENSTGUP00000007296
ENSTGUP00000012704	ENSTGUP00000013605
ENSTGUP00000013605	ENSTGUP00000012704
ENSTGUP00000007238	ENSTGUP00000005780
ENSTGUP00000005780	ENSTGUP00000007238
ENSTGUP00000009654	ENSTGUP00000003666
ENSTGUP00000003666	ENSTGUP00000009654
ENSTGUP00000005934	ENSTGUP00000000760
ENSTGUP00000000760	ENSTGUP00000005934
ENSTGUP00000003498	ENSTGUP00000010338
ENSTGUP00000010338	ENSTGUP00000003498
ENSTGUP00000009339	ENSTGUP00000012283
ENSTGUP00000012283	ENSTGUP00000009339
ENSTGUP00000005355	ENSTGUP00000000631
ENSTGUP00000000631	ENSTGUP00000005355
ENSTGUP00000007223	ENSTGUP00000000797
ENSTGUP00000000797	ENSTGUP00000007223
ENSTGUP00000008738	ENSTGUP00000004304
ENSTGUP00000004304	ENSTGUP00000008738
ENSTGUP00000001495	ENSTGUP00000003828
ENSTGUP00000003828	ENSTGUP00000001495
ENSTGUP00000001495	ENSTGUP00000007830
ENSTGUP00000007830	ENSTGUP00000001495
ENSTGUP00000003828	ENSTGUP00000007830
ENSTGUP00000007830	ENSTGUP00000003828
ENSTGUP00000004760	ENSTGUP00000003621
ENSTGUP00000003621	ENSTGUP00000004760
ENSTGUP00000008558	ENSTGUP00000001578
ENSTGUP00000001578	ENSTGUP00000008558
ENSTGUP00000008558	ENSTGUP00000008395
ENSTGUP00000008395	ENSTGUP00000008558
ENSTGUP00000001578	ENSTGUP00000008395
ENSTGUP00000008395	ENSTGUP00000001578
ENSTGUP00000013637	ENSTGUP00000013636
ENSTGUP00000013636	ENSTGUP00000013637
ENSTGUP00000013963	ENSTGUP00000002745
ENSTGUP00000002745	ENSTGUP00000013963
ENSTGUP00000011139	ENSTGUP00000013894
ENSTGUP00000013894	ENSTGUP00000011139
ENSTGUP00000003694	ENSTGUP00000006437
ENSTGUP00000006437	ENSTGUP00000003694
ENSTGUP00000003694	ENSTGUP00000004880
ENSTGUP00000004880	ENSTGUP00000003694
ENSTGUP00000003694	ENSTGUP00000014913
ENSTGUP00000014913	ENSTGUP00000003694
ENSTGUP00000006437	ENSTGUP00000004880
ENSTGUP00000004880	ENSTGUP00000006437
ENSTGUP00000006437	ENSTGUP00000014913
ENSTGUP00000014913	ENSTGUP00000006437
ENSTGUP00000016000	ENSTGUP00000009072
ENSTGUP00000009072	ENSTGUP00000016000
ENSTGUP00000013797	ENSTGUP00000004185
ENSTGUP00000004185	ENSTGUP00000013797
ENSTGUP00000013797	ENSTGUP00000000774
ENSTGUP00000000774	ENSTGUP00000013797
ENSTGUP00000004185	ENSTGUP00000000774
ENSTGUP00000000774	ENSTGUP00000004185
ENSTGUP00000005540	ENSTGUP00000012476
ENSTGUP00000012476	ENSTGUP00000005540
ENSTGUP00000006710	ENSTGUP00000016619
ENSTGUP00000016619	ENSTGUP00000006710
ENSTGUP00000006710	ENSTGUP00000001529
ENSTGUP00000001529	ENSTGUP00000006710
ENSTGUP00000006710	ENSTGUP00000004001
ENSTGUP00000004001	ENSTGUP00000006710
ENSTGUP00000006710	ENSTGUP00000013386
ENSTGUP00000013386	ENSTGUP00000006710
ENSTGUP00000016619	ENSTGUP00000001529
ENSTGUP00000001529	ENSTGUP00000016619
ENSTGUP00000016619	ENSTGUP00000004001
ENSTGUP00000004001	ENSTGUP00000016619
ENSTGUP00000016619	ENSTGUP00000013386
ENSTGUP00000013386	ENSTGUP00000016619
ENSTGUP00000001529	ENSTGUP00000004001
ENSTGUP00000004001	ENSTGUP00000001529
ENSTGUP00000001529	ENSTGUP00000013386
ENSTGUP00000013386	ENSTGUP00000001529
ENSTGUP00000004001	ENSTGUP00000013386
ENSTGUP00000013386	ENSTGUP00000004001
ENSTGUP00000011935	ENSTGUP00000005903
ENSTGUP00000005903	ENSTGUP00000011935
ENSTGUP00000011935	ENSTGUP00000008102
ENSTGUP00000008102	ENSTGUP00000011935
ENSTGUP00000011935	ENSTGUP00000008358
ENSTGUP00000008358	ENSTGUP00000011935
ENSTGUP00000005903	ENSTGUP00000008102
ENSTGUP00000008102	ENSTGUP00000005903
ENSTGUP00000005903	ENSTGUP00000008358
ENSTGUP00000008358	ENSTGUP00000005903
ENSTGUP00000008102	ENSTGUP00000008358
ENSTGUP00000008358	ENSTGUP00000008102
ENSTGUP00000006356	ENSTGUP00000006313
ENSTGUP00000006313	ENSTGUP00000006356
ENSTGUP00000006356	ENSTGUP00000006702
ENSTGUP00000006702	ENSTGUP00000006356
ENSTGUP00000006313	ENSTGUP00000006702
ENSTGUP00000006702	ENSTGUP00000006313
ENSTGUP00000012219	ENSTGUP00000003095
ENSTGUP00000003095	ENSTGUP00000012219
ENSTGUP00000007202	ENSTGUP00000012268
ENSTGUP00000012268	ENSTGUP00000007202
ENSTGUP00000003740	ENSTGUP00000001699
ENSTGUP00000001699	ENSTGUP00000003740
ENSTGUP00000003740	ENSTGUP00000001127
ENSTGUP00000001127	ENSTGUP00000003740
ENSTGUP00000001699	ENSTGUP00000001127
ENSTGUP00000001127	ENSTGUP00000001699
ENSTGUP00000017708	ENSTGUP00000001536
ENSTGUP00000001536	ENSTGUP00000017708
ENSTGUP00000004449	ENSTGUP00000010094
ENSTGUP00000010094	ENSTGUP00000004449
ENSTGUP00000017781	ENSTGUP00000009030
ENSTGUP00000009030	ENSTGUP00000017781
ENSTGUP00000008443	ENSTGUP00000011473
ENSTGUP00000011473	ENSTGUP00000008443
ENSTGUP00000008443	ENSTGUP00000008384
ENSTGUP00000008384	ENSTGUP00000008443
ENSTGUP00000011473	ENSTGUP00000008384
ENSTGUP00000008384	ENSTGUP00000011473
ENSTGUP00000009791	ENSTGUP00000010946
ENSTGUP00000010946	ENSTGUP00000009791
ENSTGUP00000009791	ENSTGUP00000011181
ENSTGUP00000011181	ENSTGUP00000009791
ENSTGUP00000010946	ENSTGUP00000011181
ENSTGUP00000011181	ENSTGUP00000010946
ENSTGUP00000005770	ENSTGUP00000006532
ENSTGUP00000006532	ENSTGUP00000005770
ENSTGUP00000005770	ENSTGUP00000017786
ENSTGUP00000017786	ENSTGUP00000005770
ENSTGUP00000005770	ENSTGUP00000010726
ENSTGUP00000010726	ENSTGUP00000005770
ENSTGUP00000006532	ENSTGUP00000017786
ENSTGUP00000017786	ENSTGUP00000006532
ENSTGUP00000006532	ENSTGUP00000010726
ENSTGUP00000010726	ENSTGUP00000006532
ENSTGUP00000017786	ENSTGUP00000010726
ENSTGUP00000010726	ENSTGUP00000017786
ENSTGUP00000000217	ENSTGUP00000000227
ENSTGUP00000000227	ENSTGUP00000000217
ENSTGUP00000016379	ENSTGUP00000007737
ENSTGUP00000007737	ENSTGUP00000016379
ENSTGUP00000008120	ENSTGUP00000000902
ENSTGUP00000000902	ENSTGUP00000008120
ENSTGUP00000017106	ENSTGUP00000003099
ENSTGUP00000003099	ENSTGUP00000017106
ENSTGUP00000017106	ENSTGUP00000013693
ENSTGUP00000013693	ENSTGUP00000017106
ENSTGUP00000011019	ENSTGUP00000003099
ENSTGUP00000003099	ENSTGUP00000011019
ENSTGUP00000011019	ENSTGUP00000013693
ENSTGUP00000013693	ENSTGUP00000011019
ENSTGUP00000003099	ENSTGUP00000013693
ENSTGUP00000013693	ENSTGUP00000003099
ENSTGUP00000015372	ENSTGUP00000001697
ENSTGUP00000001697	ENSTGUP00000015372
ENSTGUP00000015372	ENSTGUP00000013029
ENSTGUP00000013029	ENSTGUP00000015372
ENSTGUP00000015372	ENSTGUP00000014905
ENSTGUP00000014905	ENSTGUP00000015372
ENSTGUP00000001697	ENSTGUP00000013029
ENSTGUP00000013029	ENSTGUP00000001697
ENSTGUP00000001697	ENSTGUP00000014905
ENSTGUP00000014905	ENSTGUP00000001697
ENSTGUP00000001379	ENSTGUP00000015140
ENSTGUP00000015140	ENSTGUP00000001379
ENSTGUP00000001379	ENSTGUP00000012422
ENSTGUP00000012422	ENSTGUP00000001379
ENSTGUP00000015140	ENSTGUP00000012422
ENSTGUP00000012422	ENSTGUP00000015140
ENSTGUP00000013382	ENSTGUP00000006457
ENSTGUP00000006457	ENSTGUP00000013382
ENSTGUP00000004159	ENSTGUP00000016579
ENSTGUP00000016579	ENSTGUP00000004159
ENSTGUP00000004508	ENSTGUP00000007914
ENSTGUP00000007914	ENSTGUP00000004508
ENSTGUP00000015419	ENSTGUP00000007317
ENSTGUP00000007317	ENSTGUP00000015419
ENSTGUP00000015419	ENSTGUP00000016595
ENSTGUP00000016595	ENSTGUP00000015419
ENSTGUP00000015419	ENSTGUP00000017830
ENSTGUP00000017830	ENSTGUP00000015419
ENSTGUP00000007317	ENSTGUP00000016595
ENSTGUP00000016595	ENSTGUP00000007317
ENSTGUP00000007317	ENSTGUP00000017830
ENSTGUP00000017830	ENSTGUP00000007317
ENSTGUP00000016595	ENSTGUP00000017830
ENSTGUP00000017830	ENSTGUP00000016595
ENSTGUP00000003505	ENSTGUP00000009689
ENSTGUP00000009689	ENSTGUP00000003505
ENSTGUP00000006763	ENSTGUP00000001313
ENSTGUP00000001313	ENSTGUP00000006763
ENSTGUP00000010521	ENSTGUP00000000842
ENSTGUP00000000842	ENSTGUP00000010521
ENSTGUP00000013525	ENSTGUP00000010609
ENSTGUP00000010609	ENSTGUP00000013525
ENSTGUP00000011889	ENSTGUP00000004661
ENSTGUP00000004661	ENSTGUP00000011889
ENSTGUP00000012063	ENSTGUP00000006435
ENSTGUP00000006435	ENSTGUP00000012063
ENSTGUP00000013290	ENSTGUP00000008489
ENSTGUP00000008489	ENSTGUP00000013290
ENSTGUP00000002703	ENSTGUP00000013467
ENSTGUP00000013467	ENSTGUP00000002703
ENSTGUP00000011980	ENSTGUP00000012713
ENSTGUP00000012713	ENSTGUP00000011980
ENSTGUP00000011980	ENSTGUP00000005344
ENSTGUP00000005344	ENSTGUP00000011980
ENSTGUP00000011980	ENSTGUP00000000755
ENSTGUP00000000755	ENSTGUP00000011980
ENSTGUP00000011980	ENSTGUP00000012943
ENSTGUP00000012943	ENSTGUP00000011980
ENSTGUP00000012713	ENSTGUP00000005344
ENSTGUP00000005344	ENSTGUP00000012713
ENSTGUP00000012713	ENSTGUP00000000755
ENSTGUP00000000755	ENSTGUP00000012713
ENSTGUP00000012713	ENSTGUP00000012943
ENSTGUP00000012943	ENSTGUP00000012713
ENSTGUP00000005344	ENSTGUP00000000755
ENSTGUP00000000755	ENSTGUP00000005344
ENSTGUP00000005344	ENSTGUP00000012943
ENSTGUP00000012943	ENSTGUP00000005344
ENSTGUP00000000755	ENSTGUP00000012943
ENSTGUP00000012943	ENSTGUP00000000755
ENSTGUP00000000413	ENSTGUP00000010779
ENSTGUP00000010779	ENSTGUP00000000413
ENSTGUP00000008527	ENSTGUP00000003446
ENSTGUP00000003446	ENSTGUP00000008527
ENSTGUP00000008527	ENSTGUP00000005004
ENSTGUP00000005004	ENSTGUP00000008527
ENSTGUP00000008527	ENSTGUP00000009960
ENSTGUP00000009960	ENSTGUP00000008527
ENSTGUP00000008527	ENSTGUP00000004856
ENSTGUP00000004856	ENSTGUP00000008527
ENSTGUP00000003446	ENSTGUP00000005004
ENSTGUP00000005004	ENSTGUP00000003446
ENSTGUP00000003446	ENSTGUP00000009960
ENSTGUP00000009960	ENSTGUP00000003446
ENSTGUP00000003446	ENSTGUP00000004856
ENSTGUP00000004856	ENSTGUP00000003446
ENSTGUP00000005004	ENSTGUP00000009960
ENSTGUP00000009960	ENSTGUP00000005004
ENSTGUP00000005004	ENSTGUP00000004856
ENSTGUP00000004856	ENSTGUP00000005004
ENSTGUP00000009960	ENSTGUP00000004856
ENSTGUP00000004856	ENSTGUP00000009960
ENSTGUP00000013592	ENSTGUP00000002249
ENSTGUP00000002249	ENSTGUP00000013592
ENSTGUP00000013592	ENSTGUP00000010547
ENSTGUP00000010547	ENSTGUP00000013592
ENSTGUP00000002249	ENSTGUP00000010547
ENSTGUP00000010547	ENSTGUP00000002249
ENSTGUP00000017169	ENSTGUP00000002406
ENSTGUP00000002406	ENSTGUP00000017169
ENSTGUP00000014885	ENSTGUP00000000351
ENSTGUP00000000351	ENSTGUP00000014885
ENSTGUP00000014117	ENSTGUP00000002934
ENSTGUP00000002934	ENSTGUP00000014117
ENSTGUP00000004993	ENSTGUP00000010895
ENSTGUP00000010895	ENSTGUP00000004993
ENSTGUP00000003115	ENSTGUP00000001234
ENSTGUP00000001234	ENSTGUP00000003115
ENSTGUP00000017664	ENSTGUP00000000163
ENSTGUP00000000163	ENSTGUP00000017664
ENSTGUP00000017664	ENSTGUP00000004313
ENSTGUP00000004313	ENSTGUP00000017664
ENSTGUP00000000163	ENSTGUP00000004313
ENSTGUP00000004313	ENSTGUP00000000163
ENSTGUP00000010945	ENSTGUP00000008665
ENSTGUP00000008665	ENSTGUP00000010945
ENSTGUP00000010965	ENSTGUP00000011658
ENSTGUP00000011658	ENSTGUP00000010965
ENSTGUP00000010718	ENSTGUP00000000394
ENSTGUP00000000394	ENSTGUP00000010718
ENSTGUP00000016078	ENSTGUP00000007758
ENSTGUP00000007758	ENSTGUP00000016078
ENSTGUP00000001021	ENSTGUP00000009682
ENSTGUP00000009682	ENSTGUP00000001021
ENSTGUP00000009729	ENSTGUP00000007104
ENSTGUP00000007104	ENSTGUP00000009729
ENSTGUP00000009729	ENSTGUP00000014409
ENSTGUP00000014409	ENSTGUP00000009729
ENSTGUP00000007104	ENSTGUP00000014409
ENSTGUP00000014409	ENSTGUP00000007104
ENSTGUP00000008547	ENSTGUP00000017704
ENSTGUP00000017704	ENSTGUP00000008547
ENSTGUP00000008547	ENSTGUP00000007072
ENSTGUP00000007072	ENSTGUP00000008547
ENSTGUP00000008547	ENSTGUP00000014397
ENSTGUP00000014397	ENSTGUP00000008547
ENSTGUP00000008547	ENSTGUP00000008580
ENSTGUP00000008580	ENSTGUP00000008547
ENSTGUP00000017704	ENSTGUP00000007072
ENSTGUP00000007072	ENSTGUP00000017704
ENSTGUP00000017704	ENSTGUP00000014397
ENSTGUP00000014397	ENSTGUP00000017704
ENSTGUP00000017704	ENSTGUP00000008580
ENSTGUP00000008580	ENSTGUP00000017704
ENSTGUP00000007072	ENSTGUP00000008580
ENSTGUP00000008580	ENSTGUP00000007072
ENSTGUP00000014397	ENSTGUP00000008580
ENSTGUP00000008580	ENSTGUP00000014397
ENSTGUP00000009751	ENSTGUP00000004327
ENSTGUP00000004327	ENSTGUP00000009751
ENSTGUP00000009779	ENSTGUP00000000024
ENSTGUP00000000024	ENSTGUP00000009779
ENSTGUP00000001250	ENSTGUP00000002024
ENSTGUP00000002024	ENSTGUP00000001250
ENSTGUP00000006326	ENSTGUP00000012320
ENSTGUP00000012320	ENSTGUP00000006326
ENSTGUP00000006326	ENSTGUP00000008922
ENSTGUP00000008922	ENSTGUP00000006326
ENSTGUP00000012320	ENSTGUP00000008922
ENSTGUP00000008922	ENSTGUP00000012320
ENSTGUP00000016683	ENSTGUP00000005178
ENSTGUP00000005178	ENSTGUP00000016683
ENSTGUP00000011454	ENSTGUP00000000591
ENSTGUP00000000591	ENSTGUP00000011454
ENSTGUP00000004493	ENSTGUP00000006409
ENSTGUP00000006409	ENSTGUP00000004493
ENSTGUP00000012995	ENSTGUP00000007011
ENSTGUP00000007011	ENSTGUP00000012995
ENSTGUP00000008124	ENSTGUP00000002200
ENSTGUP00000002200	ENSTGUP00000008124
ENSTGUP00000011842	ENSTGUP00000011783
ENSTGUP00000011783	ENSTGUP00000011842
ENSTGUP00000003570	ENSTGUP00000000785
ENSTGUP00000000785	ENSTGUP00000003570
ENSTGUP00000013689	ENSTGUP00000010682
ENSTGUP00000010682	ENSTGUP00000013689
ENSTGUP00000013689	ENSTGUP00000007955
ENSTGUP00000007955	ENSTGUP00000013689
ENSTGUP00000010682	ENSTGUP00000007955
ENSTGUP00000007955	ENSTGUP00000010682
ENSTGUP00000004949	ENSTGUP00000001241
ENSTGUP00000001241	ENSTGUP00000004949
ENSTGUP00000004337	ENSTGUP00000012018
ENSTGUP00000012018	ENSTGUP00000004337
ENSTGUP00000004337	ENSTGUP00000010336
ENSTGUP00000010336	ENSTGUP00000004337
ENSTGUP00000004337	ENSTGUP00000000059
ENSTGUP00000000059	ENSTGUP00000004337
ENSTGUP00000012018	ENSTGUP00000010336
ENSTGUP00000010336	ENSTGUP00000012018
ENSTGUP00000012018	ENSTGUP00000000059
ENSTGUP00000000059	ENSTGUP00000012018
ENSTGUP00000010336	ENSTGUP00000000059
ENSTGUP00000000059	ENSTGUP00000010336
ENSTGUP00000009458	ENSTGUP00000002948
ENSTGUP00000002948	ENSTGUP00000009458
ENSTGUP00000004743	ENSTGUP00000013168
ENSTGUP00000013168	ENSTGUP00000004743
ENSTGUP00000004743	ENSTGUP00000013226
ENSTGUP00000013226	ENSTGUP00000004743
ENSTGUP00000004743	ENSTGUP00000003725
ENSTGUP00000003725	ENSTGUP00000004743
ENSTGUP00000004743	ENSTGUP00000012789
ENSTGUP00000012789	ENSTGUP00000004743
ENSTGUP00000004746	ENSTGUP00000013168
ENSTGUP00000013168	ENSTGUP00000004746
ENSTGUP00000004746	ENSTGUP00000013226
ENSTGUP00000013226	ENSTGUP00000004746
ENSTGUP00000004746	ENSTGUP00000003725
ENSTGUP00000003725	ENSTGUP00000004746
ENSTGUP00000004746	ENSTGUP00000012789
ENSTGUP00000012789	ENSTGUP00000004746
ENSTGUP00000013168	ENSTGUP00000013226
ENSTGUP00000013226	ENSTGUP00000013168
ENSTGUP00000013168	ENSTGUP00000003725
ENSTGUP00000003725	ENSTGUP00000013168
ENSTGUP00000013168	ENSTGUP00000012789
ENSTGUP00000012789	ENSTGUP00000013168
ENSTGUP00000013226	ENSTGUP00000003725
ENSTGUP00000003725	ENSTGUP00000013226
ENSTGUP00000013226	ENSTGUP00000012789
ENSTGUP00000012789	ENSTGUP00000013226
ENSTGUP00000003725	ENSTGUP00000012789
ENSTGUP00000012789	ENSTGUP00000003725
ENSTGUP00000013427	ENSTGUP00000001188
ENSTGUP00000001188	ENSTGUP00000013427
ENSTGUP00000010493	ENSTGUP00000007260
ENSTGUP00000007260	ENSTGUP00000010493
ENSTGUP00000004724	ENSTGUP00000015599
ENSTGUP00000015599	ENSTGUP00000004724
ENSTGUP00000004724	ENSTGUP00000001810
ENSTGUP00000001810	ENSTGUP00000004724
ENSTGUP00000015599	ENSTGUP00000001810
ENSTGUP00000001810	ENSTGUP00000015599
ENSTGUP00000011518	ENSTGUP00000005652
ENSTGUP00000005652	ENSTGUP00000011518
ENSTGUP00000009965	ENSTGUP00000001457
ENSTGUP00000001457	ENSTGUP00000009965
ENSTGUP00000001861	ENSTGUP00000014774
ENSTGUP00000014774	ENSTGUP00000001861
ENSTGUP00000001861	ENSTGUP00000000201
ENSTGUP00000000201	ENSTGUP00000001861
ENSTGUP00000001861	ENSTGUP00000006787
ENSTGUP00000006787	ENSTGUP00000001861
ENSTGUP00000014774	ENSTGUP00000006787
ENSTGUP00000006787	ENSTGUP00000014774
ENSTGUP00000000201	ENSTGUP00000006787
ENSTGUP00000006787	ENSTGUP00000000201
ENSTGUP00000003907	ENSTGUP00000003730
ENSTGUP00000003730	ENSTGUP00000003907
ENSTGUP00000006371	ENSTGUP00000007194
ENSTGUP00000007194	ENSTGUP00000006371
ENSTGUP00000006371	ENSTGUP00000006619
ENSTGUP00000006619	ENSTGUP00000006371
ENSTGUP00000007194	ENSTGUP00000006619
ENSTGUP00000006619	ENSTGUP00000007194
ENSTGUP00000009310	ENSTGUP00000012099
ENSTGUP00000012099	ENSTGUP00000009310
ENSTGUP00000009310	ENSTGUP00000006791
ENSTGUP00000006791	ENSTGUP00000009310
ENSTGUP00000012099	ENSTGUP00000006791
ENSTGUP00000006791	ENSTGUP00000012099
ENSTGUP00000011096	ENSTGUP00000013614
ENSTGUP00000013614	ENSTGUP00000011096
ENSTGUP00000003336	ENSTGUP00000001462
ENSTGUP00000001462	ENSTGUP00000003336
ENSTGUP00000002450	ENSTGUP00000004620
ENSTGUP00000004620	ENSTGUP00000002450
ENSTGUP00000001044	ENSTGUP00000002418
ENSTGUP00000002418	ENSTGUP00000001044
ENSTGUP00000001044	ENSTGUP00000016295
ENSTGUP00000016295	ENSTGUP00000001044
ENSTGUP00000001044	ENSTGUP00000017071
ENSTGUP00000017071	ENSTGUP00000001044
ENSTGUP00000001044	ENSTGUP00000010308
ENSTGUP00000010308	ENSTGUP00000001044
ENSTGUP00000001044	ENSTGUP00000004684
ENSTGUP00000004684	ENSTGUP00000001044
ENSTGUP00000002418	ENSTGUP00000017071
ENSTGUP00000017071	ENSTGUP00000002418
ENSTGUP00000002418	ENSTGUP00000010308
ENSTGUP00000010308	ENSTGUP00000002418
ENSTGUP00000002418	ENSTGUP00000004684
ENSTGUP00000004684	ENSTGUP00000002418
ENSTGUP00000016295	ENSTGUP00000017071
ENSTGUP00000017071	ENSTGUP00000016295
ENSTGUP00000016295	ENSTGUP00000010308
ENSTGUP00000010308	ENSTGUP00000016295
ENSTGUP00000016295	ENSTGUP00000004684
ENSTGUP00000004684	ENSTGUP00000016295
ENSTGUP00000017071	ENSTGUP00000010308
ENSTGUP00000010308	ENSTGUP00000017071
ENSTGUP00000017071	ENSTGUP00000004684
ENSTGUP00000004684	ENSTGUP00000017071
ENSTGUP00000010308	ENSTGUP00000004684
ENSTGUP00000004684	ENSTGUP00000010308
ENSTGUP00000017963	ENSTGUP00000016277
ENSTGUP00000016277	ENSTGUP00000017963
ENSTGUP00000017963	ENSTGUP00000015677
ENSTGUP00000015677	ENSTGUP00000017963
ENSTGUP00000017963	ENSTGUP00000002455
ENSTGUP00000002455	ENSTGUP00000017963
ENSTGUP00000016277	ENSTGUP00000015677
ENSTGUP00000015677	ENSTGUP00000016277
ENSTGUP00000016277	ENSTGUP00000002455
ENSTGUP00000002455	ENSTGUP00000016277
ENSTGUP00000015677	ENSTGUP00000002455
ENSTGUP00000002455	ENSTGUP00000015677
ENSTGUP00000015787	ENSTGUP00000015117
ENSTGUP00000015117	ENSTGUP00000015787
ENSTGUP00000015787	ENSTGUP00000011393
ENSTGUP00000011393	ENSTGUP00000015787
ENSTGUP00000015117	ENSTGUP00000011393
ENSTGUP00000011393	ENSTGUP00000015117
ENSTGUP00000009182	ENSTGUP00000006042
ENSTGUP00000006042	ENSTGUP00000009182
ENSTGUP00000008305	ENSTGUP00000015663
ENSTGUP00000015663	ENSTGUP00000008305
ENSTGUP00000008305	ENSTGUP00000007355
ENSTGUP00000007355	ENSTGUP00000008305
ENSTGUP00000003931	ENSTGUP00000015646
ENSTGUP00000015646	ENSTGUP00000003931
ENSTGUP00000007177	ENSTGUP00000001083
ENSTGUP00000001083	ENSTGUP00000007177
ENSTGUP00000000690	ENSTGUP00000012014
ENSTGUP00000012014	ENSTGUP00000000690
ENSTGUP00000000817	ENSTGUP00000009449
ENSTGUP00000009449	ENSTGUP00000000817
ENSTGUP00000003136	ENSTGUP00000015764
ENSTGUP00000015764	ENSTGUP00000003136
ENSTGUP00000001075	ENSTGUP00000010535
ENSTGUP00000010535	ENSTGUP00000001075
ENSTGUP00000007137	ENSTGUP00000013580
ENSTGUP00000013580	ENSTGUP00000007137
ENSTGUP00000013541	ENSTGUP00000001731
ENSTGUP00000001731	ENSTGUP00000013541
ENSTGUP00000000680	ENSTGUP00000000673
ENSTGUP00000000673	ENSTGUP00000000680
ENSTGUP00000009145	ENSTGUP00000004929
ENSTGUP00000004929	ENSTGUP00000009145
ENSTGUP00000009145	ENSTGUP00000009760
ENSTGUP00000009760	ENSTGUP00000009145
ENSTGUP00000004929	ENSTGUP00000009760
ENSTGUP00000009760	ENSTGUP00000004929
ENSTGUP00000013265	ENSTGUP00000004125
ENSTGUP00000004125	ENSTGUP00000013265
ENSTGUP00000014436	ENSTGUP00000004125
ENSTGUP00000004125	ENSTGUP00000014436
ENSTGUP00000000773	ENSTGUP00000009269
ENSTGUP00000009269	ENSTGUP00000000773
ENSTGUP00000010478	ENSTGUP00000000874
ENSTGUP00000000874	ENSTGUP00000010478
ENSTGUP00000010303	ENSTGUP00000001454
ENSTGUP00000001454	ENSTGUP00000010303
ENSTGUP00000017725	ENSTGUP00000008711
ENSTGUP00000008711	ENSTGUP00000017725
ENSTGUP00000016381	ENSTGUP00000000403
ENSTGUP00000000403	ENSTGUP00000016381
ENSTGUP00000007535	ENSTGUP00000000814
ENSTGUP00000000814	ENSTGUP00000007535
ENSTGUP00000007535	ENSTGUP00000007415
ENSTGUP00000007415	ENSTGUP00000007535
ENSTGUP00000000814	ENSTGUP00000007415
ENSTGUP00000007415	ENSTGUP00000000814
ENSTGUP00000000028	ENSTGUP00000005677
ENSTGUP00000005677	ENSTGUP00000000028
ENSTGUP00000008624	ENSTGUP00000018140
ENSTGUP00000018140	ENSTGUP00000008624
ENSTGUP00000004451	ENSTGUP00000009495
ENSTGUP00000009495	ENSTGUP00000004451
ENSTGUP00000000323	ENSTGUP00000002517
ENSTGUP00000002517	ENSTGUP00000000323
ENSTGUP00000004691	ENSTGUP00000009519
ENSTGUP00000009519	ENSTGUP00000004691
ENSTGUP00000004691	ENSTGUP00000000329
ENSTGUP00000000329	ENSTGUP00000004691
ENSTGUP00000004691	ENSTGUP00000006041
ENSTGUP00000006041	ENSTGUP00000004691
ENSTGUP00000009519	ENSTGUP00000000329
ENSTGUP00000000329	ENSTGUP00000009519
ENSTGUP00000009519	ENSTGUP00000006041
