ENSCAFP00000026820	ENSCAFP00000014703
ENSCAFP00000011347	ENSCAFP00000013517
ENSCAFP00000015298	ENSCAFP00000011347
ENSCAFP00000011347	ENSCAFP00000015298
ENSCAFP00000001634	ENSCAFP00000035650
ENSCAFP00000035650	ENSCAFP00000001634
ENSCAFP00000001634	ENSCAFP00000038291
ENSCAFP00000038291	ENSCAFP00000001634
ENSCAFP00000001634	ENSCAFP00000007650
ENSCAFP00000007650	ENSCAFP00000001634
ENSCAFP00000001634	ENSCAFP00000029859
ENSCAFP00000029859	ENSCAFP00000001634
ENSCAFP00000035650	ENSCAFP00000038291
ENSCAFP00000038291	ENSCAFP00000035650
ENSCAFP00000035650	ENSCAFP00000007650
ENSCAFP00000007650	ENSCAFP00000035650
ENSCAFP00000035650	ENSCAFP00000029859
ENSCAFP00000029859	ENSCAFP00000035650
ENSCAFP00000038291	ENSCAFP00000007650
ENSCAFP00000007650	ENSCAFP00000038291
ENSCAFP00000038291	ENSCAFP00000029859
ENSCAFP00000029859	ENSCAFP00000038291
ENSCAFP00000007650	ENSCAFP00000029859
ENSCAFP00000029859	ENSCAFP00000007650
ENSCAFP00000003126	ENSCAFP00000003143
ENSCAFP00000003143	ENSCAFP00000003126
ENSCAFP00000003126	ENSCAFP00000003129
ENSCAFP00000003129	ENSCAFP00000003126
ENSCAFP00000003143	ENSCAFP00000003129
ENSCAFP00000003129	ENSCAFP00000003143
ENSCAFP00000020672	ENSCAFP00000026353
ENSCAFP00000026353	ENSCAFP00000020672
ENSCAFP00000020672	ENSCAFP00000026334
ENSCAFP00000026334	ENSCAFP00000020672
ENSCAFP00000020672	ENSCAFP00000020084
ENSCAFP00000020084	ENSCAFP00000020672
ENSCAFP00000020672	ENSCAFP00000020079
ENSCAFP00000020079	ENSCAFP00000020672
ENSCAFP00000020672	ENSCAFP00000003121
ENSCAFP00000003121	ENSCAFP00000020672
ENSCAFP00000026353	ENSCAFP00000020084
ENSCAFP00000020084	ENSCAFP00000026353
ENSCAFP00000026353	ENSCAFP00000020079
ENSCAFP00000020079	ENSCAFP00000026353
ENSCAFP00000026353	ENSCAFP00000003121
ENSCAFP00000003121	ENSCAFP00000026353
ENSCAFP00000026334	ENSCAFP00000020084
ENSCAFP00000020084	ENSCAFP00000026334
ENSCAFP00000026334	ENSCAFP00000020079
ENSCAFP00000020079	ENSCAFP00000026334
ENSCAFP00000026334	ENSCAFP00000003121
ENSCAFP00000003121	ENSCAFP00000026334
ENSCAFP00000020084	ENSCAFP00000003121
ENSCAFP00000003121	ENSCAFP00000020084
ENSCAFP00000020079	ENSCAFP00000003121
ENSCAFP00000003121	ENSCAFP00000020079
ENSCAFP00000007867	ENSCAFP00000007864
ENSCAFP00000007864	ENSCAFP00000007867
ENSCAFP00000004631	ENSCAFP00000025714
ENSCAFP00000025714	ENSCAFP00000004631
ENSCAFP00000004631	ENSCAFP00000035932
ENSCAFP00000035932	ENSCAFP00000004631
ENSCAFP00000004631	ENSCAFP00000008754
ENSCAFP00000008754	ENSCAFP00000004631
ENSCAFP00000004631	ENSCAFP00000006561
ENSCAFP00000006561	ENSCAFP00000004631
ENSCAFP00000025714	ENSCAFP00000035932
ENSCAFP00000035932	ENSCAFP00000025714
ENSCAFP00000025714	ENSCAFP00000008754
ENSCAFP00000008754	ENSCAFP00000025714
ENSCAFP00000025714	ENSCAFP00000006561
ENSCAFP00000006561	ENSCAFP00000025714
ENSCAFP00000035932	ENSCAFP00000008754
ENSCAFP00000008754	ENSCAFP00000035932
ENSCAFP00000035932	ENSCAFP00000006561
ENSCAFP00000006561	ENSCAFP00000035932
ENSCAFP00000008754	ENSCAFP00000006561
ENSCAFP00000006561	ENSCAFP00000008754
ENSCAFP00000004610	ENSCAFP00000020015
ENSCAFP00000020015	ENSCAFP00000004610
ENSCAFP00000020180	ENSCAFP00000020013
ENSCAFP00000020013	ENSCAFP00000020180
ENSCAFP00000021740	ENSCAFP00000002997
ENSCAFP00000002997	ENSCAFP00000021740
ENSCAFP00000017708	ENSCAFP00000000084
ENSCAFP00000000084	ENSCAFP00000017708
ENSCAFP00000029598	ENSCAFP00000030193
ENSCAFP00000030193	ENSCAFP00000029598
ENSCAFP00000027345	ENSCAFP00000025706
ENSCAFP00000025706	ENSCAFP00000027345
ENSCAFP00000012241	ENSCAFP00000022937
ENSCAFP00000022937	ENSCAFP00000012241
ENSCAFP00000012241	ENSCAFP00000007023
ENSCAFP00000007023	ENSCAFP00000012241
ENSCAFP00000012241	ENSCAFP00000027114
ENSCAFP00000027114	ENSCAFP00000012241
ENSCAFP00000022937	ENSCAFP00000007023
ENSCAFP00000007023	ENSCAFP00000022937
ENSCAFP00000022937	ENSCAFP00000027114
ENSCAFP00000027114	ENSCAFP00000022937
ENSCAFP00000007023	ENSCAFP00000027114
ENSCAFP00000027114	ENSCAFP00000007023
ENSCAFP00000026102	ENSCAFP00000026101
ENSCAFP00000026101	ENSCAFP00000026102
ENSCAFP00000001024	ENSCAFP00000035189
ENSCAFP00000035189	ENSCAFP00000001024
ENSCAFP00000041132	ENSCAFP00000026284
ENSCAFP00000026284	ENSCAFP00000041132
ENSCAFP00000041132	ENSCAFP00000022639
ENSCAFP00000022639	ENSCAFP00000041132
ENSCAFP00000041132	ENSCAFP00000042230
ENSCAFP00000042230	ENSCAFP00000041132
ENSCAFP00000026284	ENSCAFP00000022639
ENSCAFP00000022639	ENSCAFP00000026284
ENSCAFP00000026284	ENSCAFP00000042230
ENSCAFP00000042230	ENSCAFP00000026284
ENSCAFP00000022639	ENSCAFP00000042230
ENSCAFP00000042230	ENSCAFP00000022639
ENSCAFP00000018865	ENSCAFP00000018866
ENSCAFP00000018866	ENSCAFP00000018865
ENSCAFP00000018865	ENSCAFP00000023731
ENSCAFP00000023731	ENSCAFP00000018865
ENSCAFP00000018866	ENSCAFP00000023731
ENSCAFP00000023731	ENSCAFP00000018866
ENSCAFP00000005334	ENSCAFP00000018703
ENSCAFP00000018703	ENSCAFP00000005334
ENSCAFP00000005334	ENSCAFP00000007431
ENSCAFP00000007431	ENSCAFP00000005334
ENSCAFP00000018703	ENSCAFP00000007431
ENSCAFP00000007431	ENSCAFP00000018703
ENSCAFP00000023526	ENSCAFP00000016986
ENSCAFP00000016986	ENSCAFP00000023526
ENSCAFP00000023526	ENSCAFP00000034716
ENSCAFP00000034716	ENSCAFP00000023526
ENSCAFP00000016986	ENSCAFP00000034716
ENSCAFP00000034716	ENSCAFP00000016986
ENSCAFP00000024802	ENSCAFP00000019807
ENSCAFP00000019807	ENSCAFP00000024802
ENSCAFP00000024788	ENSCAFP00000004377
ENSCAFP00000004377	ENSCAFP00000024788
ENSCAFP00000024788	ENSCAFP00000009890
ENSCAFP00000009890	ENSCAFP00000024788
ENSCAFP00000004377	ENSCAFP00000009890
ENSCAFP00000009890	ENSCAFP00000004377
ENSCAFP00000004385	ENSCAFP00000024794
ENSCAFP00000024794	ENSCAFP00000004385
ENSCAFP00000041898	ENSCAFP00000024781
ENSCAFP00000024781	ENSCAFP00000041898
ENSCAFP00000041898	ENSCAFP00000004371
ENSCAFP00000004371	ENSCAFP00000041898
ENSCAFP00000024781	ENSCAFP00000004371
ENSCAFP00000004371	ENSCAFP00000024781
ENSCAFP00000019812	ENSCAFP00000004370
ENSCAFP00000004370	ENSCAFP00000019812
ENSCAFP00000019812	ENSCAFP00000009882
ENSCAFP00000009882	ENSCAFP00000019812
ENSCAFP00000019812	ENSCAFP00000024777
ENSCAFP00000024777	ENSCAFP00000019812
ENSCAFP00000004370	ENSCAFP00000009882
ENSCAFP00000009882	ENSCAFP00000004370
ENSCAFP00000004370	ENSCAFP00000024777
ENSCAFP00000024777	ENSCAFP00000004370
ENSCAFP00000009882	ENSCAFP00000024777
ENSCAFP00000024777	ENSCAFP00000009882
ENSCAFP00000012171	ENSCAFP00000013053
ENSCAFP00000013053	ENSCAFP00000012171
ENSCAFP00000012171	ENSCAFP00000013060
ENSCAFP00000013060	ENSCAFP00000012171
ENSCAFP00000013053	ENSCAFP00000013060
ENSCAFP00000013060	ENSCAFP00000013053
ENSCAFP00000029373	ENSCAFP00000009337
ENSCAFP00000009337	ENSCAFP00000029373
ENSCAFP00000029373	ENSCAFP00000017373
ENSCAFP00000017373	ENSCAFP00000029373
ENSCAFP00000009337	ENSCAFP00000017373
ENSCAFP00000017373	ENSCAFP00000009337
ENSCAFP00000008109	ENSCAFP00000002048
ENSCAFP00000002048	ENSCAFP00000008109
ENSCAFP00000008109	ENSCAFP00000015334
ENSCAFP00000015334	ENSCAFP00000008109
ENSCAFP00000002048	ENSCAFP00000015334
ENSCAFP00000015334	ENSCAFP00000002048
ENSCAFP00000020944	ENSCAFP00000020956
ENSCAFP00000020956	ENSCAFP00000020944
ENSCAFP00000018693	ENSCAFP00000004320
ENSCAFP00000004320	ENSCAFP00000018693
ENSCAFP00000018693	ENSCAFP00000009896
ENSCAFP00000009896	ENSCAFP00000018693
ENSCAFP00000004320	ENSCAFP00000009896
ENSCAFP00000009896	ENSCAFP00000004320
ENSCAFP00000030088	ENSCAFP00000020724
ENSCAFP00000020724	ENSCAFP00000030088
ENSCAFP00000030088	ENSCAFP00000001433
ENSCAFP00000001433	ENSCAFP00000030088
ENSCAFP00000030088	ENSCAFP00000023523
ENSCAFP00000023523	ENSCAFP00000030088
ENSCAFP00000020724	ENSCAFP00000001433
ENSCAFP00000001433	ENSCAFP00000020724
ENSCAFP00000020724	ENSCAFP00000023523
ENSCAFP00000023523	ENSCAFP00000020724
ENSCAFP00000001433	ENSCAFP00000023523
ENSCAFP00000023523	ENSCAFP00000001433
ENSCAFP00000009695	ENSCAFP00000011408
ENSCAFP00000011408	ENSCAFP00000009695
ENSCAFP00000013219	ENSCAFP00000020142
ENSCAFP00000020142	ENSCAFP00000013219
ENSCAFP00000008777	ENSCAFP00000018996
ENSCAFP00000018996	ENSCAFP00000008777
ENSCAFP00000008777	ENSCAFP00000022718
ENSCAFP00000022718	ENSCAFP00000008777
ENSCAFP00000008777	ENSCAFP00000026620
ENSCAFP00000026620	ENSCAFP00000008777
ENSCAFP00000018996	ENSCAFP00000022718
ENSCAFP00000022718	ENSCAFP00000018996
ENSCAFP00000018996	ENSCAFP00000026620
ENSCAFP00000026620	ENSCAFP00000018996
ENSCAFP00000022718	ENSCAFP00000026620
ENSCAFP00000026620	ENSCAFP00000022718
ENSCAFP00000026282	ENSCAFP00000017285
ENSCAFP00000017285	ENSCAFP00000026282
ENSCAFP00000007466	ENSCAFP00000031501
ENSCAFP00000031501	ENSCAFP00000007466
ENSCAFP00000033255	ENSCAFP00000017565
ENSCAFP00000017565	ENSCAFP00000033255
ENSCAFP00000005924	ENSCAFP00000006080
ENSCAFP00000006080	ENSCAFP00000005924
ENSCAFP00000005924	ENSCAFP00000013035
ENSCAFP00000013035	ENSCAFP00000005924
ENSCAFP00000006080	ENSCAFP00000013035
ENSCAFP00000013035	ENSCAFP00000006080
ENSCAFP00000022384	ENSCAFP00000023987
ENSCAFP00000023987	ENSCAFP00000022384
ENSCAFP00000022384	ENSCAFP00000021566
ENSCAFP00000021566	ENSCAFP00000022384
ENSCAFP00000023987	ENSCAFP00000021566
ENSCAFP00000021566	ENSCAFP00000023987
ENSCAFP00000016787	ENSCAFP00000009539
ENSCAFP00000009539	ENSCAFP00000016787
ENSCAFP00000024661	ENSCAFP00000012519
ENSCAFP00000012519	ENSCAFP00000024661
ENSCAFP00000024661	ENSCAFP00000024333
ENSCAFP00000024333	ENSCAFP00000024661
ENSCAFP00000024661	ENSCAFP00000020305
ENSCAFP00000020305	ENSCAFP00000024661
ENSCAFP00000012519	ENSCAFP00000024333
ENSCAFP00000024333	ENSCAFP00000012519
ENSCAFP00000012519	ENSCAFP00000020305
ENSCAFP00000020305	ENSCAFP00000012519
ENSCAFP00000024333	ENSCAFP00000020305
ENSCAFP00000020305	ENSCAFP00000024333
ENSCAFP00000012547	ENSCAFP00000042293
ENSCAFP00000042293	ENSCAFP00000012547
ENSCAFP00000002726	ENSCAFP00000015182
ENSCAFP00000015182	ENSCAFP00000002726
ENSCAFP00000002726	ENSCAFP00000022528
ENSCAFP00000022528	ENSCAFP00000002726
ENSCAFP00000002726	ENSCAFP00000002558
ENSCAFP00000002558	ENSCAFP00000002726
ENSCAFP00000015182	ENSCAFP00000022528
ENSCAFP00000022528	ENSCAFP00000015182
ENSCAFP00000015182	ENSCAFP00000002558
ENSCAFP00000002558	ENSCAFP00000015182
ENSCAFP00000022528	ENSCAFP00000002558
ENSCAFP00000002558	ENSCAFP00000022528
ENSCAFP00000017598	ENSCAFP00000005602
ENSCAFP00000005602	ENSCAFP00000017598
ENSCAFP00000017598	ENSCAFP00000015002
ENSCAFP00000015002	ENSCAFP00000017598
ENSCAFP00000005602	ENSCAFP00000015002
ENSCAFP00000015002	ENSCAFP00000005602
ENSCAFP00000002136	ENSCAFP00000002139
ENSCAFP00000002139	ENSCAFP00000002136
ENSCAFP00000006731	ENSCAFP00000019833
ENSCAFP00000019833	ENSCAFP00000006731
ENSCAFP00000006731	ENSCAFP00000011234
ENSCAFP00000011234	ENSCAFP00000006731
ENSCAFP00000019833	ENSCAFP00000011234
ENSCAFP00000011234	ENSCAFP00000019833
ENSCAFP00000022538	ENSCAFP00000034199
ENSCAFP00000034199	ENSCAFP00000022538
ENSCAFP00000000999	ENSCAFP00000027263
ENSCAFP00000027263	ENSCAFP00000000999
ENSCAFP00000000999	ENSCAFP00000021725
ENSCAFP00000021725	ENSCAFP00000000999
ENSCAFP00000027263	ENSCAFP00000021725
ENSCAFP00000021725	ENSCAFP00000027263
ENSCAFP00000014126	ENSCAFP00000014727
ENSCAFP00000014727	ENSCAFP00000014126
ENSCAFP00000024008	ENSCAFP00000017259
ENSCAFP00000017259	ENSCAFP00000024008
ENSCAFP00000024008	ENSCAFP00000016115
ENSCAFP00000016115	ENSCAFP00000024008
ENSCAFP00000017259	ENSCAFP00000016115
ENSCAFP00000016115	ENSCAFP00000017259
ENSCAFP00000010541	ENSCAFP00000021528
ENSCAFP00000021528	ENSCAFP00000010541
ENSCAFP00000010541	ENSCAFP00000023639
ENSCAFP00000023639	ENSCAFP00000010541
ENSCAFP00000021528	ENSCAFP00000023639
ENSCAFP00000023639	ENSCAFP00000021528
ENSCAFP00000014201	ENSCAFP00000036143
ENSCAFP00000036143	ENSCAFP00000014201
ENSCAFP00000014201	ENSCAFP00000018530
ENSCAFP00000018530	ENSCAFP00000014201
ENSCAFP00000036143	ENSCAFP00000018530
ENSCAFP00000018530	ENSCAFP00000036143
ENSCAFP00000011245	ENSCAFP00000029210
ENSCAFP00000029210	ENSCAFP00000011245
ENSCAFP00000010668	ENSCAFP00000025370
ENSCAFP00000025370	ENSCAFP00000010668
ENSCAFP00000010668	ENSCAFP00000010242
ENSCAFP00000010242	ENSCAFP00000010668
ENSCAFP00000025370	ENSCAFP00000010242
ENSCAFP00000010242	ENSCAFP00000025370
ENSCAFP00000015925	ENSCAFP00000025188
ENSCAFP00000025188	ENSCAFP00000015925
ENSCAFP00000038378	ENSCAFP00000013840
ENSCAFP00000013840	ENSCAFP00000038378
ENSCAFP00000020747	ENSCAFP00000030600
ENSCAFP00000030600	ENSCAFP00000020747
ENSCAFP00000020747	ENSCAFP00000029531
ENSCAFP00000029531	ENSCAFP00000020747
ENSCAFP00000030600	ENSCAFP00000029531
ENSCAFP00000029531	ENSCAFP00000030600
ENSCAFP00000007225	ENSCAFP00000005275
ENSCAFP00000005275	ENSCAFP00000007225
ENSCAFP00000007225	ENSCAFP00000036382
ENSCAFP00000036382	ENSCAFP00000007225
ENSCAFP00000007225	ENSCAFP00000000274
ENSCAFP00000000274	ENSCAFP00000007225
ENSCAFP00000005275	ENSCAFP00000036382
ENSCAFP00000036382	ENSCAFP00000005275
ENSCAFP00000005275	ENSCAFP00000000274
ENSCAFP00000000274	ENSCAFP00000005275
ENSCAFP00000036382	ENSCAFP00000000274
ENSCAFP00000000274	ENSCAFP00000036382
ENSCAFP00000018064	ENSCAFP00000024213
ENSCAFP00000024213	ENSCAFP00000018064
ENSCAFP00000018064	ENSCAFP00000009116
ENSCAFP00000009116	ENSCAFP00000018064
ENSCAFP00000024213	ENSCAFP00000009116
ENSCAFP00000009116	ENSCAFP00000024213
ENSCAFP00000022977	ENSCAFP00000008690
ENSCAFP00000008690	ENSCAFP00000022977
ENSCAFP00000022977	ENSCAFP00000000123
ENSCAFP00000000123	ENSCAFP00000022977
ENSCAFP00000008690	ENSCAFP00000000123
ENSCAFP00000000123	ENSCAFP00000008690
ENSCAFP00000027625	ENSCAFP00000017821
ENSCAFP00000017821	ENSCAFP00000027625
ENSCAFP00000034105	ENSCAFP00000006760
ENSCAFP00000006760	ENSCAFP00000034105
ENSCAFP00000008312	ENSCAFP00000005489
ENSCAFP00000005489	ENSCAFP00000008312
ENSCAFP00000026018	ENSCAFP00000011616
ENSCAFP00000011616	ENSCAFP00000026018
ENSCAFP00000035959	ENSCAFP00000005977
ENSCAFP00000005977	ENSCAFP00000035959
ENSCAFP00000035959	ENSCAFP00000026487
ENSCAFP00000026487	ENSCAFP00000035959
ENSCAFP00000005977	ENSCAFP00000026487
ENSCAFP00000026487	ENSCAFP00000005977
ENSCAFP00000011524	ENSCAFP00000005471
ENSCAFP00000005471	ENSCAFP00000011524
ENSCAFP00000021720	ENSCAFP00000000421
ENSCAFP00000000421	ENSCAFP00000021720
ENSCAFP00000018744	ENSCAFP00000019967
ENSCAFP00000019967	ENSCAFP00000018744
ENSCAFP00000001953	ENSCAFP00000008507
ENSCAFP00000008507	ENSCAFP00000001953
ENSCAFP00000001953	ENSCAFP00000022594
ENSCAFP00000022594	ENSCAFP00000001953
ENSCAFP00000008507	ENSCAFP00000022594
ENSCAFP00000022594	ENSCAFP00000008507
ENSCAFP00000005637	ENSCAFP00000017386
ENSCAFP00000017386	ENSCAFP00000005637
ENSCAFP00000005637	ENSCAFP00000005692
ENSCAFP00000005692	ENSCAFP00000005637
ENSCAFP00000017386	ENSCAFP00000005692
ENSCAFP00000005692	ENSCAFP00000017386
ENSCAFP00000018079	ENSCAFP00000027963
ENSCAFP00000027963	ENSCAFP00000018079
ENSCAFP00000018079	ENSCAFP00000000410
ENSCAFP00000000410	ENSCAFP00000018079
ENSCAFP00000027963	ENSCAFP00000000410
ENSCAFP00000000410	ENSCAFP00000027963
ENSCAFP00000019493	ENSCAFP00000019515
ENSCAFP00000019515	ENSCAFP00000019493
ENSCAFP00000019493	ENSCAFP00000029518
ENSCAFP00000029518	ENSCAFP00000019493
ENSCAFP00000019515	ENSCAFP00000029518
ENSCAFP00000029518	ENSCAFP00000019515
ENSCAFP00000027440	ENSCAFP00000031428
ENSCAFP00000031428	ENSCAFP00000027440
ENSCAFP00000034693	ENSCAFP00000007760
ENSCAFP00000007760	ENSCAFP00000034693
ENSCAFP00000034693	ENSCAFP00000011497
ENSCAFP00000011497	ENSCAFP00000034693
ENSCAFP00000007760	ENSCAFP00000011497
ENSCAFP00000011497	ENSCAFP00000007760
ENSCAFP00000018646	ENSCAFP00000026847
ENSCAFP00000026847	ENSCAFP00000018646
ENSCAFP00000018646	ENSCAFP00000018639
ENSCAFP00000018639	ENSCAFP00000018646
ENSCAFP00000018646	ENSCAFP00000006004
ENSCAFP00000006004	ENSCAFP00000018646
ENSCAFP00000026847	ENSCAFP00000018639
ENSCAFP00000018639	ENSCAFP00000026847
ENSCAFP00000026847	ENSCAFP00000006004
ENSCAFP00000006004	ENSCAFP00000026847
ENSCAFP00000018639	ENSCAFP00000006004
ENSCAFP00000006004	ENSCAFP00000018639
ENSCAFP00000027474	ENSCAFP00000021671
ENSCAFP00000021671	ENSCAFP00000027474
ENSCAFP00000027474	ENSCAFP00000021663
ENSCAFP00000021663	ENSCAFP00000027474
ENSCAFP00000027474	ENSCAFP00000006358
ENSCAFP00000006358	ENSCAFP00000027474
ENSCAFP00000021671	ENSCAFP00000021663
ENSCAFP00000021663	ENSCAFP00000021671
ENSCAFP00000021671	ENSCAFP00000006358
ENSCAFP00000006358	ENSCAFP00000021671
ENSCAFP00000021663	ENSCAFP00000006358
ENSCAFP00000006358	ENSCAFP00000021663
ENSCAFP00000003166	ENSCAFP00000003440
ENSCAFP00000003440	ENSCAFP00000003166
ENSCAFP00000019043	ENSCAFP00000023976
ENSCAFP00000023976	ENSCAFP00000019043
ENSCAFP00000024002	ENSCAFP00000030174
ENSCAFP00000030174	ENSCAFP00000024002
ENSCAFP00000024002	ENSCAFP00000028282
ENSCAFP00000028282	ENSCAFP00000024002
ENSCAFP00000030174	ENSCAFP00000028282
ENSCAFP00000028282	ENSCAFP00000030174
ENSCAFP00000000139	ENSCAFP00000020924
ENSCAFP00000020924	ENSCAFP00000000139
ENSCAFP00000000139	ENSCAFP00000005164
ENSCAFP00000005164	ENSCAFP00000000139
ENSCAFP00000000139	ENSCAFP00000024079
ENSCAFP00000024079	ENSCAFP00000000139
ENSCAFP00000020924	ENSCAFP00000005164
ENSCAFP00000005164	ENSCAFP00000020924
ENSCAFP00000020924	ENSCAFP00000024079
ENSCAFP00000024079	ENSCAFP00000020924
ENSCAFP00000005164	ENSCAFP00000024079
ENSCAFP00000024079	ENSCAFP00000005164
ENSCAFP00000001739	ENSCAFP00000012751
ENSCAFP00000012751	ENSCAFP00000001739
ENSCAFP00000027467	ENSCAFP00000026321
ENSCAFP00000026321	ENSCAFP00000027467
ENSCAFP00000027467	ENSCAFP00000022374
ENSCAFP00000022374	ENSCAFP00000027467
ENSCAFP00000027467	ENSCAFP00000003097
ENSCAFP00000003097	ENSCAFP00000027467
ENSCAFP00000026321	ENSCAFP00000022374
ENSCAFP00000022374	ENSCAFP00000026321
ENSCAFP00000026321	ENSCAFP00000003097
ENSCAFP00000003097	ENSCAFP00000026321
ENSCAFP00000022374	ENSCAFP00000003097
ENSCAFP00000003097	ENSCAFP00000022374
ENSCAFP00000006469	ENSCAFP00000038092
ENSCAFP00000038092	ENSCAFP00000006469
ENSCAFP00000014750	ENSCAFP00000010187
ENSCAFP00000010187	ENSCAFP00000014750
ENSCAFP00000014750	ENSCAFP00000041778
ENSCAFP00000041778	ENSCAFP00000014750
ENSCAFP00000010187	ENSCAFP00000041778
ENSCAFP00000041778	ENSCAFP00000010187
ENSCAFP00000013985	ENSCAFP00000017949
ENSCAFP00000017949	ENSCAFP00000013985
ENSCAFP00000016262	ENSCAFP00000010499
ENSCAFP00000010499	ENSCAFP00000016262
ENSCAFP00000016262	ENSCAFP00000005722
ENSCAFP00000005722	ENSCAFP00000016262
ENSCAFP00000010499	ENSCAFP00000005722
ENSCAFP00000005722	ENSCAFP00000010499
ENSCAFP00000014567	ENSCAFP00000003676
ENSCAFP00000003676	ENSCAFP00000014567
ENSCAFP00000014567	ENSCAFP00000032511
ENSCAFP00000032511	ENSCAFP00000014567
ENSCAFP00000014567	ENSCAFP00000018413
ENSCAFP00000018413	ENSCAFP00000014567
ENSCAFP00000003676	ENSCAFP00000032511
ENSCAFP00000032511	ENSCAFP00000003676
ENSCAFP00000003676	ENSCAFP00000018413
ENSCAFP00000018413	ENSCAFP00000003676
ENSCAFP00000032511	ENSCAFP00000018413
ENSCAFP00000018413	ENSCAFP00000032511
ENSCAFP00000017590	ENSCAFP00000024261
ENSCAFP00000024261	ENSCAFP00000017590
ENSCAFP00000007839	ENSCAFP00000011905
ENSCAFP00000011905	ENSCAFP00000007839
ENSCAFP00000035115	ENSCAFP00000031746
ENSCAFP00000031746	ENSCAFP00000035115
ENSCAFP00000035115	ENSCAFP00000001517
ENSCAFP00000001517	ENSCAFP00000035115
ENSCAFP00000031746	ENSCAFP00000001517
ENSCAFP00000001517	ENSCAFP00000031746
ENSCAFP00000024143	ENSCAFP00000004656
ENSCAFP00000004656	ENSCAFP00000024143
ENSCAFP00000024143	ENSCAFP00000009509
ENSCAFP00000009509	ENSCAFP00000024143
ENSCAFP00000004656	ENSCAFP00000009509
ENSCAFP00000009509	ENSCAFP00000004656
ENSCAFP00000016753	ENSCAFP00000024850
ENSCAFP00000024850	ENSCAFP00000016753
ENSCAFP00000016753	ENSCAFP00000026914
ENSCAFP00000026914	ENSCAFP00000016753
ENSCAFP00000016753	ENSCAFP00000012159
ENSCAFP00000012159	ENSCAFP00000016753
ENSCAFP00000024850	ENSCAFP00000026914
ENSCAFP00000026914	ENSCAFP00000024850
ENSCAFP00000024850	ENSCAFP00000012159
ENSCAFP00000012159	ENSCAFP00000024850
ENSCAFP00000026914	ENSCAFP00000012159
ENSCAFP00000012159	ENSCAFP00000026914
ENSCAFP00000014842	ENSCAFP00000005458
ENSCAFP00000005458	ENSCAFP00000014842
ENSCAFP00000014842	ENSCAFP00000010148
ENSCAFP00000010148	ENSCAFP00000014842
ENSCAFP00000005458	ENSCAFP00000010148
ENSCAFP00000010148	ENSCAFP00000005458
ENSCAFP00000013117	ENSCAFP00000007497
ENSCAFP00000007497	ENSCAFP00000013117
ENSCAFP00000031653	ENSCAFP00000013048
ENSCAFP00000013048	ENSCAFP00000031653
ENSCAFP00000032586	ENSCAFP00000036772
ENSCAFP00000036772	ENSCAFP00000032586
ENSCAFP00000026664	ENSCAFP00000016823
ENSCAFP00000016823	ENSCAFP00000026664
ENSCAFP00000042376	ENSCAFP00000024172
ENSCAFP00000024172	ENSCAFP00000042376
ENSCAFP00000042376	ENSCAFP00000014701
ENSCAFP00000014701	ENSCAFP00000042376
ENSCAFP00000042376	ENSCAFP00000038733
ENSCAFP00000038733	ENSCAFP00000042376
ENSCAFP00000024172	ENSCAFP00000014701
ENSCAFP00000014701	ENSCAFP00000024172
ENSCAFP00000024172	ENSCAFP00000038733
ENSCAFP00000038733	ENSCAFP00000024172
ENSCAFP00000014701	ENSCAFP00000038733
ENSCAFP00000038733	ENSCAFP00000014701
ENSCAFP00000028709	ENSCAFP00000041413
ENSCAFP00000041413	ENSCAFP00000028709
ENSCAFP00000028709	ENSCAFP00000001197
ENSCAFP00000001197	ENSCAFP00000028709
ENSCAFP00000041413	ENSCAFP00000001197
ENSCAFP00000001197	ENSCAFP00000041413
ENSCAFP00000011179	ENSCAFP00000005439
ENSCAFP00000005439	ENSCAFP00000011179
ENSCAFP00000015472	ENSCAFP00000016086
ENSCAFP00000016086	ENSCAFP00000015472
ENSCAFP00000037169	ENSCAFP00000004804
ENSCAFP00000004804	ENSCAFP00000037169
ENSCAFP00000037169	ENSCAFP00000006183
ENSCAFP00000006183	ENSCAFP00000037169
ENSCAFP00000004804	ENSCAFP00000006183
ENSCAFP00000006183	ENSCAFP00000004804
ENSCAFP00000042898	ENSCAFP00000025715
ENSCAFP00000025715	ENSCAFP00000042898
ENSCAFP00000041789	ENSCAFP00000023200
ENSCAFP00000023200	ENSCAFP00000041789
ENSCAFP00000014010	ENSCAFP00000037030
ENSCAFP00000037030	ENSCAFP00000014010
ENSCAFP00000038612	ENSCAFP00000009817
ENSCAFP00000009817	ENSCAFP00000038612
ENSCAFP00000010867	ENSCAFP00000026377
ENSCAFP00000026377	ENSCAFP00000010867
ENSCAFP00000028445	ENSCAFP00000018777
ENSCAFP00000018777	ENSCAFP00000028445
ENSCAFP00000028445	ENSCAFP00000000964
ENSCAFP00000000964	ENSCAFP00000028445
ENSCAFP00000018777	ENSCAFP00000000964
ENSCAFP00000000964	ENSCAFP00000018777
ENSCAFP00000029385	ENSCAFP00000001103
ENSCAFP00000001103	ENSCAFP00000029385
ENSCAFP00000029385	ENSCAFP00000038535
ENSCAFP00000038535	ENSCAFP00000029385
ENSCAFP00000001103	ENSCAFP00000038535
ENSCAFP00000038535	ENSCAFP00000001103
ENSCAFP00000042636	ENSCAFP00000001999
ENSCAFP00000001999	ENSCAFP00000042636
ENSCAFP00000042636	ENSCAFP00000005952
