ENSMGAP00000010739	ENSMGAP00000004925
ENSMGAP00000014759	ENSMGAP00000005817
ENSMGAP00000005817	ENSMGAP00000009889
ENSMGAP00000009889	ENSMGAP00000005817
ENSMGAP00000014759	ENSMGAP00000009889
ENSMGAP00000009889	ENSMGAP00000014759
ENSMGAP00000011168	ENSMGAP00000005086
ENSMGAP00000005086	ENSMGAP00000011168
ENSMGAP00000011168	ENSMGAP00000013821
ENSMGAP00000013821	ENSMGAP00000011168
ENSMGAP00000005086	ENSMGAP00000013821
ENSMGAP00000013821	ENSMGAP00000005086
ENSMGAP00000010998	ENSMGAP00000003204
ENSMGAP00000003204	ENSMGAP00000010998
ENSMGAP00000005913	ENSMGAP00000009441
ENSMGAP00000009441	ENSMGAP00000005913
ENSMGAP00000015692	ENSMGAP00000008103
ENSMGAP00000008103	ENSMGAP00000015692
ENSMGAP00000007738	ENSMGAP00000011568
ENSMGAP00000011568	ENSMGAP00000007738
ENSMGAP00000011089	ENSMGAP00000007663
ENSMGAP00000007663	ENSMGAP00000011089
ENSMGAP00000011089	ENSMGAP00000000505
ENSMGAP00000000505	ENSMGAP00000011089
ENSMGAP00000007663	ENSMGAP00000000505
ENSMGAP00000000505	ENSMGAP00000007663
ENSMGAP00000009114	ENSMGAP00000002982
ENSMGAP00000002982	ENSMGAP00000009114
ENSMGAP00000006311	ENSMGAP00000013392
ENSMGAP00000013392	ENSMGAP00000006311
ENSMGAP00000004439	ENSMGAP00000001248
ENSMGAP00000001248	ENSMGAP00000004439
ENSMGAP00000011658	ENSMGAP00000000374
ENSMGAP00000000374	ENSMGAP00000011658
ENSMGAP00000007677	ENSMGAP00000014903
ENSMGAP00000014903	ENSMGAP00000007677
ENSMGAP00000007489	ENSMGAP00000000466
ENSMGAP00000000466	ENSMGAP00000007489
ENSMGAP00000004064	ENSMGAP00000015485
ENSMGAP00000015485	ENSMGAP00000004064
ENSMGAP00000008641	ENSMGAP00000006255
ENSMGAP00000006255	ENSMGAP00000008641
ENSMGAP00000003550	ENSMGAP00000012444
ENSMGAP00000012444	ENSMGAP00000003550
ENSMGAP00000002391	ENSMGAP00000013924
ENSMGAP00000013924	ENSMGAP00000002391
ENSMGAP00000007694	ENSMGAP00000006266
ENSMGAP00000006266	ENSMGAP00000007694
ENSMGAP00000007908	ENSMGAP00000007330
ENSMGAP00000007330	ENSMGAP00000007908
ENSMGAP00000000075	ENSMGAP00000003856
ENSMGAP00000003856	ENSMGAP00000000075
ENSMGAP00000000075	ENSMGAP00000003473
ENSMGAP00000003473	ENSMGAP00000000075
ENSMGAP00000000075	ENSMGAP00000002235
ENSMGAP00000002235	ENSMGAP00000000075
ENSMGAP00000003856	ENSMGAP00000003473
ENSMGAP00000003473	ENSMGAP00000003856
ENSMGAP00000003856	ENSMGAP00000002235
ENSMGAP00000002235	ENSMGAP00000003856
ENSMGAP00000003473	ENSMGAP00000002235
ENSMGAP00000002235	ENSMGAP00000003473
ENSMGAP00000013194	ENSMGAP00000002859
ENSMGAP00000002859	ENSMGAP00000013194
ENSMGAP00000001569	ENSMGAP00000006936
ENSMGAP00000006936	ENSMGAP00000001569
ENSMGAP00000005119	ENSMGAP00000016800
ENSMGAP00000016800	ENSMGAP00000005119
ENSMGAP00000005119	ENSMGAP00000007606
ENSMGAP00000007606	ENSMGAP00000005119
ENSMGAP00000005119	ENSMGAP00000006920
ENSMGAP00000006920	ENSMGAP00000005119
ENSMGAP00000016800	ENSMGAP00000007606
ENSMGAP00000007606	ENSMGAP00000016800
ENSMGAP00000016800	ENSMGAP00000006920
ENSMGAP00000006920	ENSMGAP00000016800
ENSMGAP00000007606	ENSMGAP00000006920
ENSMGAP00000006920	ENSMGAP00000007606
ENSMGAP00000006049	ENSMGAP00000001074
ENSMGAP00000001074	ENSMGAP00000006049
ENSMGAP00000006060	ENSMGAP00000018755
ENSMGAP00000018755	ENSMGAP00000006060
ENSMGAP00000006060	ENSMGAP00000006062
ENSMGAP00000006062	ENSMGAP00000006060
ENSMGAP00000018755	ENSMGAP00000006062
ENSMGAP00000006062	ENSMGAP00000018755
ENSMGAP00000017041	ENSMGAP00000016446
ENSMGAP00000016446	ENSMGAP00000017041
ENSMGAP00000004185	ENSMGAP00000007569
ENSMGAP00000007569	ENSMGAP00000004185
ENSMGAP00000004185	ENSMGAP00000007397
ENSMGAP00000007397	ENSMGAP00000004185
ENSMGAP00000007569	ENSMGAP00000007397
ENSMGAP00000007397	ENSMGAP00000007569
ENSMGAP00000011998	ENSMGAP00000003771
ENSMGAP00000003771	ENSMGAP00000011998
ENSMGAP00000011998	ENSMGAP00000010429
ENSMGAP00000010429	ENSMGAP00000011998
ENSMGAP00000003771	ENSMGAP00000010429
ENSMGAP00000010429	ENSMGAP00000003771
ENSMGAP00000002703	ENSMGAP00000007304
ENSMGAP00000007304	ENSMGAP00000002703
ENSMGAP00000007320	ENSMGAP00000003905
ENSMGAP00000003905	ENSMGAP00000007320
ENSMGAP00000004423	ENSMGAP00000010868
ENSMGAP00000010868	ENSMGAP00000004423
ENSMGAP00000015794	ENSMGAP00000011303
ENSMGAP00000011303	ENSMGAP00000015794
ENSMGAP00000017170	ENSMGAP00000016904
ENSMGAP00000016904	ENSMGAP00000017170
ENSMGAP00000013414	ENSMGAP00000004250
ENSMGAP00000004250	ENSMGAP00000013414
ENSMGAP00000007990	ENSMGAP00000000269
ENSMGAP00000000269	ENSMGAP00000007990
ENSMGAP00000004885	ENSMGAP00000009807
ENSMGAP00000009807	ENSMGAP00000004885
ENSMGAP00000004092	ENSMGAP00000010203
ENSMGAP00000010203	ENSMGAP00000004092
ENSMGAP00000013595	ENSMGAP00000016059
ENSMGAP00000016059	ENSMGAP00000013595
ENSMGAP00000013595	ENSMGAP00000000172
ENSMGAP00000000172	ENSMGAP00000013595
ENSMGAP00000016059	ENSMGAP00000000172
ENSMGAP00000000172	ENSMGAP00000016059
ENSMGAP00000004233	ENSMGAP00000016498
ENSMGAP00000016498	ENSMGAP00000004233
ENSMGAP00000004233	ENSMGAP00000015859
ENSMGAP00000015859	ENSMGAP00000004233
ENSMGAP00000004233	ENSMGAP00000010929
ENSMGAP00000010929	ENSMGAP00000004233
ENSMGAP00000004233	ENSMGAP00000000666
ENSMGAP00000000666	ENSMGAP00000004233
ENSMGAP00000016498	ENSMGAP00000015859
ENSMGAP00000015859	ENSMGAP00000016498
ENSMGAP00000016498	ENSMGAP00000010929
ENSMGAP00000010929	ENSMGAP00000016498
ENSMGAP00000016498	ENSMGAP00000000666
ENSMGAP00000000666	ENSMGAP00000016498
ENSMGAP00000015859	ENSMGAP00000010929
ENSMGAP00000010929	ENSMGAP00000015859
ENSMGAP00000015859	ENSMGAP00000000666
ENSMGAP00000000666	ENSMGAP00000015859
ENSMGAP00000010929	ENSMGAP00000000666
ENSMGAP00000000666	ENSMGAP00000010929
ENSMGAP00000002331	ENSMGAP00000000690
ENSMGAP00000000690	ENSMGAP00000002331
ENSMGAP00000002331	ENSMGAP00000004121
ENSMGAP00000004121	ENSMGAP00000002331
ENSMGAP00000002331	ENSMGAP00000015858
ENSMGAP00000015858	ENSMGAP00000002331
ENSMGAP00000000690	ENSMGAP00000004121
ENSMGAP00000004121	ENSMGAP00000000690
ENSMGAP00000000690	ENSMGAP00000015858
ENSMGAP00000015858	ENSMGAP00000000690
ENSMGAP00000004121	ENSMGAP00000015858
ENSMGAP00000015858	ENSMGAP00000004121
ENSMGAP00000007896	ENSMGAP00000008230
ENSMGAP00000008230	ENSMGAP00000007896
ENSMGAP00000007896	ENSMGAP00000008211
ENSMGAP00000008211	ENSMGAP00000007896
ENSMGAP00000008230	ENSMGAP00000008211
ENSMGAP00000008211	ENSMGAP00000008230
ENSMGAP00000008066	ENSMGAP00000011072
ENSMGAP00000011072	ENSMGAP00000008066
ENSMGAP00000009907	ENSMGAP00000007758
ENSMGAP00000007758	ENSMGAP00000009907
ENSMGAP00000000669	ENSMGAP00000002223
ENSMGAP00000002223	ENSMGAP00000000669
ENSMGAP00000005598	ENSMGAP00000006204
ENSMGAP00000006204	ENSMGAP00000005598
ENSMGAP00000005598	ENSMGAP00000007236
ENSMGAP00000007236	ENSMGAP00000005598
ENSMGAP00000005598	ENSMGAP00000001259
ENSMGAP00000001259	ENSMGAP00000005598
ENSMGAP00000006204	ENSMGAP00000007236
ENSMGAP00000007236	ENSMGAP00000006204
ENSMGAP00000006204	ENSMGAP00000001259
ENSMGAP00000001259	ENSMGAP00000006204
ENSMGAP00000007236	ENSMGAP00000001259
ENSMGAP00000001259	ENSMGAP00000007236
ENSMGAP00000001071	ENSMGAP00000010117
ENSMGAP00000010117	ENSMGAP00000001071
ENSMGAP00000001071	ENSMGAP00000015876
ENSMGAP00000015876	ENSMGAP00000001071
ENSMGAP00000010117	ENSMGAP00000015876
ENSMGAP00000015876	ENSMGAP00000010117
ENSMGAP00000018973	ENSMGAP00000014019
ENSMGAP00000014019	ENSMGAP00000018973
ENSMGAP00000012161	ENSMGAP00000012163
ENSMGAP00000012163	ENSMGAP00000012161
ENSMGAP00000016282	ENSMGAP00000003140
ENSMGAP00000003140	ENSMGAP00000016282
ENSMGAP00000010569	ENSMGAP00000000095
ENSMGAP00000000095	ENSMGAP00000010569
ENSMGAP00000010818	ENSMGAP00000013771
ENSMGAP00000013771	ENSMGAP00000010818
ENSMGAP00000003741	ENSMGAP00000006617
ENSMGAP00000006617	ENSMGAP00000003741
ENSMGAP00000003741	ENSMGAP00000008865
ENSMGAP00000008865	ENSMGAP00000003741
ENSMGAP00000006617	ENSMGAP00000008865
ENSMGAP00000008865	ENSMGAP00000006617
ENSMGAP00000006268	ENSMGAP00000017836
ENSMGAP00000017836	ENSMGAP00000006268
ENSMGAP00000006268	ENSMGAP00000000322
ENSMGAP00000000322	ENSMGAP00000006268
ENSMGAP00000017836	ENSMGAP00000000322
ENSMGAP00000000322	ENSMGAP00000017836
ENSMGAP00000003995	ENSMGAP00000003479
ENSMGAP00000003479	ENSMGAP00000003995
ENSMGAP00000003995	ENSMGAP00000003130
ENSMGAP00000003130	ENSMGAP00000003995
ENSMGAP00000003479	ENSMGAP00000003130
ENSMGAP00000003130	ENSMGAP00000003479
ENSMGAP00000008490	ENSMGAP00000009516
ENSMGAP00000009516	ENSMGAP00000008490
ENSMGAP00000008490	ENSMGAP00000001661
ENSMGAP00000001661	ENSMGAP00000008490
ENSMGAP00000009516	ENSMGAP00000001661
ENSMGAP00000001661	ENSMGAP00000009516
ENSMGAP00000010502	ENSMGAP00000014113
ENSMGAP00000014113	ENSMGAP00000010502
ENSMGAP00000015489	ENSMGAP00000004027
ENSMGAP00000004027	ENSMGAP00000015489
ENSMGAP00000015489	ENSMGAP00000013583
ENSMGAP00000013583	ENSMGAP00000015489
ENSMGAP00000004027	ENSMGAP00000013583
ENSMGAP00000013583	ENSMGAP00000004027
ENSMGAP00000016167	ENSMGAP00000006957
ENSMGAP00000006957	ENSMGAP00000016167
ENSMGAP00000007135	ENSMGAP00000005627
ENSMGAP00000005627	ENSMGAP00000007135
ENSMGAP00000007898	ENSMGAP00000007820
ENSMGAP00000007820	ENSMGAP00000007898
ENSMGAP00000010405	ENSMGAP00000005013
ENSMGAP00000005013	ENSMGAP00000010405
ENSMGAP00000010405	ENSMGAP00000009601
ENSMGAP00000009601	ENSMGAP00000010405
ENSMGAP00000010405	ENSMGAP00000013183
ENSMGAP00000013183	ENSMGAP00000010405
ENSMGAP00000010405	ENSMGAP00000005492
ENSMGAP00000005492	ENSMGAP00000010405
ENSMGAP00000005013	ENSMGAP00000009601
ENSMGAP00000009601	ENSMGAP00000005013
ENSMGAP00000005013	ENSMGAP00000013183
ENSMGAP00000013183	ENSMGAP00000005013
ENSMGAP00000005013	ENSMGAP00000005492
ENSMGAP00000005492	ENSMGAP00000005013
ENSMGAP00000009601	ENSMGAP00000013183
ENSMGAP00000013183	ENSMGAP00000009601
ENSMGAP00000009601	ENSMGAP00000005492
ENSMGAP00000005492	ENSMGAP00000009601
ENSMGAP00000013183	ENSMGAP00000005492
ENSMGAP00000005492	ENSMGAP00000013183
ENSMGAP00000005261	ENSMGAP00000007159
ENSMGAP00000007159	ENSMGAP00000005261
ENSMGAP00000005261	ENSMGAP00000009652
ENSMGAP00000009652	ENSMGAP00000005261
ENSMGAP00000007159	ENSMGAP00000009652
ENSMGAP00000009652	ENSMGAP00000007159
ENSMGAP00000008616	ENSMGAP00000002469
ENSMGAP00000002469	ENSMGAP00000008616
ENSMGAP00000008616	ENSMGAP00000006003
ENSMGAP00000006003	ENSMGAP00000008616
ENSMGAP00000008616	ENSMGAP00000001913
ENSMGAP00000001913	ENSMGAP00000008616
ENSMGAP00000002469	ENSMGAP00000006003
ENSMGAP00000006003	ENSMGAP00000002469
ENSMGAP00000002469	ENSMGAP00000001913
ENSMGAP00000001913	ENSMGAP00000002469
ENSMGAP00000006003	ENSMGAP00000001913
ENSMGAP00000001913	ENSMGAP00000006003
ENSMGAP00000003834	ENSMGAP00000006933
ENSMGAP00000006933	ENSMGAP00000003834
ENSMGAP00000014251	ENSMGAP00000006244
ENSMGAP00000006244	ENSMGAP00000014251
ENSMGAP00000005966	ENSMGAP00000011511
ENSMGAP00000011511	ENSMGAP00000005966
ENSMGAP00000005966	ENSMGAP00000014085
ENSMGAP00000014085	ENSMGAP00000005966
ENSMGAP00000011511	ENSMGAP00000014085
ENSMGAP00000014085	ENSMGAP00000011511
ENSMGAP00000012818	ENSMGAP00000011650
ENSMGAP00000011650	ENSMGAP00000012818
ENSMGAP00000008196	ENSMGAP00000007110
ENSMGAP00000007110	ENSMGAP00000008196
ENSMGAP00000008181	ENSMGAP00000003827
ENSMGAP00000003827	ENSMGAP00000008181
ENSMGAP00000008181	ENSMGAP00000004111
ENSMGAP00000004111	ENSMGAP00000008181
ENSMGAP00000008181	ENSMGAP00000013138
ENSMGAP00000013138	ENSMGAP00000008181
ENSMGAP00000008181	ENSMGAP00000010624
ENSMGAP00000010624	ENSMGAP00000008181
ENSMGAP00000003827	ENSMGAP00000004111
ENSMGAP00000004111	ENSMGAP00000003827
ENSMGAP00000003827	ENSMGAP00000013138
ENSMGAP00000013138	ENSMGAP00000003827
ENSMGAP00000003827	ENSMGAP00000010624
ENSMGAP00000010624	ENSMGAP00000003827
ENSMGAP00000004111	ENSMGAP00000013138
ENSMGAP00000013138	ENSMGAP00000004111
ENSMGAP00000004111	ENSMGAP00000010624
ENSMGAP00000010624	ENSMGAP00000004111
ENSMGAP00000013138	ENSMGAP00000010624
ENSMGAP00000010624	ENSMGAP00000013138
ENSMGAP00000013266	ENSMGAP00000013209
ENSMGAP00000013209	ENSMGAP00000013266
ENSMGAP00000013266	ENSMGAP00000002846
ENSMGAP00000002846	ENSMGAP00000013266
ENSMGAP00000013209	ENSMGAP00000002846
ENSMGAP00000002846	ENSMGAP00000013209
ENSMGAP00000011340	ENSMGAP00000013438
ENSMGAP00000013438	ENSMGAP00000011340
ENSMGAP00000011340	ENSMGAP00000001077
ENSMGAP00000001077	ENSMGAP00000011340
ENSMGAP00000011340	ENSMGAP00000006644
ENSMGAP00000006644	ENSMGAP00000011340
ENSMGAP00000013438	ENSMGAP00000001077
ENSMGAP00000001077	ENSMGAP00000013438
ENSMGAP00000013438	ENSMGAP00000006644
ENSMGAP00000006644	ENSMGAP00000013438
ENSMGAP00000001077	ENSMGAP00000006644
ENSMGAP00000006644	ENSMGAP00000001077
ENSMGAP00000016481	ENSMGAP00000016774
ENSMGAP00000016774	ENSMGAP00000016481
ENSMGAP00000002510	ENSMGAP00000001300
ENSMGAP00000001300	ENSMGAP00000002510
ENSMGAP00000004599	ENSMGAP00000010398
ENSMGAP00000010398	ENSMGAP00000004599
ENSMGAP00000004599	ENSMGAP00000009581
ENSMGAP00000009581	ENSMGAP00000004599
ENSMGAP00000010398	ENSMGAP00000009581
ENSMGAP00000009581	ENSMGAP00000010398
ENSMGAP00000014271	ENSMGAP00000005609
ENSMGAP00000005609	ENSMGAP00000014271
ENSMGAP00000014271	ENSMGAP00000018046
ENSMGAP00000018046	ENSMGAP00000014271
ENSMGAP00000014271	ENSMGAP00000005563
ENSMGAP00000005563	ENSMGAP00000014271
ENSMGAP00000005609	ENSMGAP00000018046
ENSMGAP00000018046	ENSMGAP00000005609
ENSMGAP00000005609	ENSMGAP00000005563
ENSMGAP00000005563	ENSMGAP00000005609
ENSMGAP00000018046	ENSMGAP00000005563
ENSMGAP00000005563	ENSMGAP00000018046
ENSMGAP00000016543	ENSMGAP00000016706
ENSMGAP00000016706	ENSMGAP00000016543
ENSMGAP00000016543	ENSMGAP00000016538
ENSMGAP00000016538	ENSMGAP00000016543
ENSMGAP00000016543	ENSMGAP00000016261
ENSMGAP00000016261	ENSMGAP00000016543
ENSMGAP00000016706	ENSMGAP00000016538
ENSMGAP00000016538	ENSMGAP00000016706
ENSMGAP00000016706	ENSMGAP00000016261
ENSMGAP00000016261	ENSMGAP00000016706
ENSMGAP00000016538	ENSMGAP00000016261
ENSMGAP00000016261	ENSMGAP00000016538
ENSMGAP00000012834	ENSMGAP00000009381
ENSMGAP00000009381	ENSMGAP00000012834
ENSMGAP00000006203	ENSMGAP00000002107
ENSMGAP00000002107	ENSMGAP00000006203
ENSMGAP00000006203	ENSMGAP00000008161
ENSMGAP00000008161	ENSMGAP00000006203
ENSMGAP00000002107	ENSMGAP00000008161
ENSMGAP00000008161	ENSMGAP00000002107
ENSMGAP00000004563	ENSMGAP00000012605
ENSMGAP00000012605	ENSMGAP00000004563
ENSMGAP00000018924	ENSMGAP00000005337
ENSMGAP00000005337	ENSMGAP00000018924
ENSMGAP00000014182	ENSMGAP00000006059
ENSMGAP00000006059	ENSMGAP00000014182
ENSMGAP00000008909	ENSMGAP00000009122
ENSMGAP00000009122	ENSMGAP00000008909
ENSMGAP00000006855	ENSMGAP00000016204
ENSMGAP00000016204	ENSMGAP00000006855
ENSMGAP00000006855	ENSMGAP00000000695
ENSMGAP00000000695	ENSMGAP00000006855
ENSMGAP00000016204	ENSMGAP00000000695
ENSMGAP00000000695	ENSMGAP00000016204
ENSMGAP00000018056	ENSMGAP00000017736
ENSMGAP00000017736	ENSMGAP00000018056
ENSMGAP00000015917	ENSMGAP00000015925
ENSMGAP00000015925	ENSMGAP00000015917
ENSMGAP00000008265	ENSMGAP00000001610
ENSMGAP00000001610	ENSMGAP00000008265
ENSMGAP00000008358	ENSMGAP00000009281
ENSMGAP00000009281	ENSMGAP00000008358
ENSMGAP00000015839	ENSMGAP00000013023
ENSMGAP00000013023	ENSMGAP00000015839
ENSMGAP00000015839	ENSMGAP00000017775
ENSMGAP00000017775	ENSMGAP00000015839
ENSMGAP00000013023	ENSMGAP00000017775
ENSMGAP00000017775	ENSMGAP00000013023
ENSMGAP00000010889	ENSMGAP00000010623
ENSMGAP00000010623	ENSMGAP00000010889
ENSMGAP00000010889	ENSMGAP00000004382
ENSMGAP00000004382	ENSMGAP00000010889
ENSMGAP00000010889	ENSMGAP00000006653
ENSMGAP00000006653	ENSMGAP00000010889
ENSMGAP00000010623	ENSMGAP00000004382
ENSMGAP00000004382	ENSMGAP00000010623
ENSMGAP00000010623	ENSMGAP00000006653
ENSMGAP00000006653	ENSMGAP00000010623
ENSMGAP00000004382	ENSMGAP00000006653
ENSMGAP00000006653	ENSMGAP00000004382
ENSMGAP00000002465	ENSMGAP00000005229
ENSMGAP00000005229	ENSMGAP00000002465
ENSMGAP00000002465	ENSMGAP00000004117
ENSMGAP00000004117	ENSMGAP00000002465
ENSMGAP00000002465	ENSMGAP00000003557
ENSMGAP00000003557	ENSMGAP00000002465
ENSMGAP00000002465	ENSMGAP00000005371
ENSMGAP00000005371	ENSMGAP00000002465
ENSMGAP00000005229	ENSMGAP00000004117
ENSMGAP00000004117	ENSMGAP00000005229
ENSMGAP00000005229	ENSMGAP00000003557
ENSMGAP00000003557	ENSMGAP00000005229
ENSMGAP00000005229	ENSMGAP00000005371
ENSMGAP00000005371	ENSMGAP00000005229
ENSMGAP00000004117	ENSMGAP00000003557
ENSMGAP00000003557	ENSMGAP00000004117
ENSMGAP00000004117	ENSMGAP00000005371
ENSMGAP00000005371	ENSMGAP00000004117
ENSMGAP00000003557	ENSMGAP00000005371
ENSMGAP00000005371	ENSMGAP00000003557
ENSMGAP00000004026	ENSMGAP00000005689
ENSMGAP00000005689	ENSMGAP00000004026
ENSMGAP00000000252	ENSMGAP00000008535
ENSMGAP00000008535	ENSMGAP00000000252
ENSMGAP00000000252	ENSMGAP00000007949
ENSMGAP00000007949	ENSMGAP00000000252
ENSMGAP00000008535	ENSMGAP00000007949
ENSMGAP00000007949	ENSMGAP00000008535
ENSMGAP00000015631	ENSMGAP00000004710
ENSMGAP00000004710	ENSMGAP00000015631
ENSMGAP00000015631	ENSMGAP00000008583
ENSMGAP00000008583	ENSMGAP00000015631
ENSMGAP00000004710	ENSMGAP00000008583
ENSMGAP00000008583	ENSMGAP00000004710
ENSMGAP00000004451	ENSMGAP00000011803
ENSMGAP00000011803	ENSMGAP00000004451
ENSMGAP00000008819	ENSMGAP00000018448
ENSMGAP00000018448	ENSMGAP00000008819
ENSMGAP00000008819	ENSMGAP00000003997
ENSMGAP00000003997	ENSMGAP00000008819
ENSMGAP00000018448	ENSMGAP00000003997
ENSMGAP00000003997	ENSMGAP00000018448
ENSMGAP00000006778	ENSMGAP00000007529
ENSMGAP00000007529	ENSMGAP00000006778
ENSMGAP00000009916	ENSMGAP00000006959
ENSMGAP00000006959	ENSMGAP00000009916
ENSMGAP00000009916	ENSMGAP00000000545
ENSMGAP00000000545	ENSMGAP00000009916
ENSMGAP00000006959	ENSMGAP00000000545
ENSMGAP00000000545	ENSMGAP00000006959
ENSMGAP00000004215	ENSMGAP00000013330
ENSMGAP00000013330	ENSMGAP00000004215
ENSMGAP00000009567	ENSMGAP00000011923
ENSMGAP00000011923	ENSMGAP00000009567
ENSMGAP00000009567	ENSMGAP00000012290
ENSMGAP00000012290	ENSMGAP00000009567
ENSMGAP00000011923	ENSMGAP00000012290
ENSMGAP00000012290	ENSMGAP00000011923
ENSMGAP00000016029	ENSMGAP00000000422
ENSMGAP00000000422	ENSMGAP00000016029
ENSMGAP00000016029	ENSMGAP00000005625
ENSMGAP00000005625	ENSMGAP00000016029
ENSMGAP00000000422	ENSMGAP00000005625
ENSMGAP00000005625	ENSMGAP00000000422
ENSMGAP00000014024	ENSMGAP00000017485
ENSMGAP00000017485	ENSMGAP00000014024
ENSMGAP00000015362	ENSMGAP00000013467
ENSMGAP00000013467	ENSMGAP00000015362
ENSMGAP00000003512	ENSMGAP00000015760
ENSMGAP00000015760	ENSMGAP00000003512
ENSMGAP00000012795	ENSMGAP00000011643
ENSMGAP00000011643	ENSMGAP00000012795
ENSMGAP00000013346	ENSMGAP00000004236
ENSMGAP00000004236	ENSMGAP00000013346
ENSMGAP00000013597	ENSMGAP00000009400
ENSMGAP00000009400	ENSMGAP00000013597
ENSMGAP00000013587	ENSMGAP00000001585
ENSMGAP00000001585	ENSMGAP00000013587
ENSMGAP00000017605	ENSMGAP00000018644
ENSMGAP00000018644	ENSMGAP00000017605
ENSMGAP00000013624	ENSMGAP00000003791
ENSMGAP00000003791	ENSMGAP00000013624
ENSMGAP00000013624	ENSMGAP00000017751
ENSMGAP00000017751	ENSMGAP00000013624
ENSMGAP00000003791	ENSMGAP00000017751
ENSMGAP00000017751	ENSMGAP00000003791
ENSMGAP00000004819	ENSMGAP00000001835
ENSMGAP00000001835	ENSMGAP00000004819
ENSMGAP00000004819	ENSMGAP00000016581
ENSMGAP00000016581	ENSMGAP00000004819
ENSMGAP00000004819	ENSMGAP00000016570
ENSMGAP00000016570	ENSMGAP00000004819
ENSMGAP00000001835	ENSMGAP00000016581
ENSMGAP00000016581	ENSMGAP00000001835
ENSMGAP00000001835	ENSMGAP00000016570
ENSMGAP00000016570	ENSMGAP00000001835
ENSMGAP00000016581	ENSMGAP00000016570
ENSMGAP00000016570	ENSMGAP00000016581
ENSMGAP00000010712	ENSMGAP00000017382
ENSMGAP00000017382	ENSMGAP00000010712
ENSMGAP00000010999	ENSMGAP00000010995
ENSMGAP00000010995	ENSMGAP00000010999
ENSMGAP00000010999	ENSMGAP00000014384
ENSMGAP00000014384	ENSMGAP00000010999
ENSMGAP00000010999	ENSMGAP00000011008
ENSMGAP00000011008	ENSMGAP00000010999
ENSMGAP00000010999	ENSMGAP00000016320
ENSMGAP00000016320	ENSMGAP00000010999
ENSMGAP00000010999	ENSMGAP00000009829
ENSMGAP00000009829	ENSMGAP00000010999
ENSMGAP00000010995	ENSMGAP00000014384
ENSMGAP00000014384	ENSMGAP00000010995
ENSMGAP00000010995	ENSMGAP00000011008
ENSMGAP00000011008	ENSMGAP00000010995
ENSMGAP00000010995	ENSMGAP00000016320
ENSMGAP00000016320	ENSMGAP00000010995
ENSMGAP00000010995	ENSMGAP00000009829
ENSMGAP00000009829	ENSMGAP00000010995
ENSMGAP00000014384	ENSMGAP00000011008
ENSMGAP00000011008	ENSMGAP00000014384
ENSMGAP00000014384	ENSMGAP00000016320
ENSMGAP00000016320	ENSMGAP00000014384
ENSMGAP00000014384	ENSMGAP00000009829
ENSMGAP00000009829	ENSMGAP00000014384
ENSMGAP00000011008	ENSMGAP00000016320
ENSMGAP00000016320	ENSMGAP00000011008
ENSMGAP00000011008	ENSMGAP00000009829
ENSMGAP00000009829	ENSMGAP00000011008
ENSMGAP00000016320	ENSMGAP00000009829
ENSMGAP00000009829	ENSMGAP00000016320
ENSMGAP00000013404	ENSMGAP00000003852
ENSMGAP00000003852	ENSMGAP00000013404
ENSMGAP00000013504	ENSMGAP00000000774
ENSMGAP00000000774	ENSMGAP00000013504
ENSMGAP00000013504	ENSMGAP00000001486
ENSMGAP00000001486	ENSMGAP00000013504
ENSMGAP00000000774	ENSMGAP00000001486
ENSMGAP00000001486	ENSMGAP00000000774
ENSMGAP00000019776	ENSMGAP00000001116
ENSMGAP00000001116	ENSMGAP00000019776
ENSMGAP00000000670	ENSMGAP00000001247
ENSMGAP00000001247	ENSMGAP00000000670
ENSMGAP00000013658	ENSMGAP00000005702
ENSMGAP00000005702	ENSMGAP00000013658
ENSMGAP00000013658	ENSMGAP00000005634
ENSMGAP00000005634	ENSMGAP00000013658
ENSMGAP00000005702	ENSMGAP00000005634
ENSMGAP00000005634	ENSMGAP00000005702
ENSMGAP00000010812	ENSMGAP00000010230
ENSMGAP00000010230	ENSMGAP00000010812
ENSMGAP00000015427	ENSMGAP00000015437
ENSMGAP00000015437	ENSMGAP00000015427
ENSMGAP00000015427	ENSMGAP00000003498
ENSMGAP00000003498	ENSMGAP00000015427
ENSMGAP00000015437	ENSMGAP00000003498
ENSMGAP00000003498	ENSMGAP00000015437
ENSMGAP00000011979	ENSMGAP00000003666
ENSMGAP00000003666	ENSMGAP00000011979
ENSMGAP00000007533	ENSMGAP00000007730
ENSMGAP00000007730	ENSMGAP00000007533
ENSMGAP00000007533	ENSMGAP00000000508
ENSMGAP00000000508	ENSMGAP00000007533
ENSMGAP00000007730	ENSMGAP00000000508
ENSMGAP00000000508	ENSMGAP00000007730
ENSMGAP00000001640	ENSMGAP00000008866
ENSMGAP00000008866	ENSMGAP00000001640
ENSMGAP00000015327	ENSMGAP00000013311
ENSMGAP00000013311	ENSMGAP00000015327
ENSMGAP00000015327	ENSMGAP00000000611
ENSMGAP00000000611	ENSMGAP00000015327
ENSMGAP00000015327	ENSMGAP00000015237
ENSMGAP00000015237	ENSMGAP00000015327
ENSMGAP00000015327	ENSMGAP00000015240
ENSMGAP00000015240	ENSMGAP00000015327
ENSMGAP00000013311	ENSMGAP00000000611
ENSMGAP00000000611	ENSMGAP00000013311
ENSMGAP00000013311	ENSMGAP00000015237
