ENSP00000354794	ENSP00000455426
ENSP00000366902	ENSP00000409107
ENSP00000409107	ENSP00000326240
ENSP00000326240	ENSP00000409107
ENSP00000409107	ENSP00000338807
ENSP00000338807	ENSP00000409107
ENSP00000378286	ENSP00000366902
ENSP00000366902	ENSP00000378286
ENSP00000378286	ENSP00000326240
ENSP00000326240	ENSP00000378286
ENSP00000378286	ENSP00000338807
ENSP00000338807	ENSP00000378286
ENSP00000366902	ENSP00000326240
ENSP00000326240	ENSP00000366902
ENSP00000366902	ENSP00000338807
ENSP00000338807	ENSP00000366902
ENSP00000326240	ENSP00000338807
ENSP00000338807	ENSP00000326240
ENSP00000387757	ENSP00000314080
ENSP00000314080	ENSP00000387757
ENSP00000387757	ENSP00000362609
ENSP00000362609	ENSP00000387757
ENSP00000387757	ENSP00000245663
ENSP00000245663	ENSP00000387757
ENSP00000387757	ENSP00000387462
ENSP00000387462	ENSP00000387757
ENSP00000314080	ENSP00000362609
ENSP00000362609	ENSP00000314080
ENSP00000314080	ENSP00000245663
ENSP00000245663	ENSP00000314080
ENSP00000314080	ENSP00000387462
ENSP00000387462	ENSP00000314080
ENSP00000362609	ENSP00000245663
ENSP00000245663	ENSP00000362609
ENSP00000362609	ENSP00000387462
ENSP00000387462	ENSP00000362609
ENSP00000245663	ENSP00000387462
ENSP00000387462	ENSP00000245663
ENSP00000409667	ENSP00000347792
ENSP00000347792	ENSP00000409667
ENSP00000384534	ENSP00000413937
ENSP00000413937	ENSP00000384534
ENSP00000362115	ENSP00000360154
ENSP00000360154	ENSP00000362115
ENSP00000255641	ENSP00000378807
ENSP00000378807	ENSP00000255641
ENSP00000255641	ENSP00000305777
ENSP00000305777	ENSP00000255641
ENSP00000255641	ENSP00000475686
ENSP00000475686	ENSP00000255641
ENSP00000378807	ENSP00000305777
ENSP00000305777	ENSP00000378807
ENSP00000378807	ENSP00000475686
ENSP00000475686	ENSP00000378807
ENSP00000380044	ENSP00000324464
ENSP00000324464	ENSP00000380044
ENSP00000259750	ENSP00000267890
ENSP00000267890	ENSP00000259750
ENSP00000216639	ENSP00000408002
ENSP00000408002	ENSP00000216639
ENSP00000216639	ENSP00000469880
ENSP00000469880	ENSP00000216639
ENSP00000408002	ENSP00000469880
ENSP00000469880	ENSP00000408002
ENSP00000343027	ENSP00000358867
ENSP00000358867	ENSP00000343027
ENSP00000343027	ENSP00000312999
ENSP00000312999	ENSP00000343027
ENSP00000358867	ENSP00000312999
ENSP00000312999	ENSP00000358867
ENSP00000262494	ENSP00000251337
ENSP00000251337	ENSP00000262494
ENSP00000262494	ENSP00000232461
ENSP00000232461	ENSP00000262494
ENSP00000262494	ENSP00000381339
ENSP00000381339	ENSP00000262494
ENSP00000251337	ENSP00000232461
ENSP00000232461	ENSP00000251337
ENSP00000251337	ENSP00000381339
ENSP00000381339	ENSP00000251337
ENSP00000232461	ENSP00000381339
ENSP00000381339	ENSP00000232461
ENSP00000286548	ENSP00000078429
ENSP00000078429	ENSP00000286548
ENSP00000286548	ENSP00000365807
ENSP00000365807	ENSP00000286548
ENSP00000078429	ENSP00000365807
ENSP00000365807	ENSP00000078429
ENSP00000275364	ENSP00000400717
ENSP00000400717	ENSP00000275364
ENSP00000382342	ENSP00000205557
ENSP00000205557	ENSP00000382342
ENSP00000261200	ENSP00000374467
ENSP00000374467	ENSP00000261200
ENSP00000387246	ENSP00000354927
ENSP00000354927	ENSP00000387246
ENSP00000345629	ENSP00000351908
ENSP00000351908	ENSP00000345629
ENSP00000345629	ENSP00000419591
ENSP00000419591	ENSP00000345629
ENSP00000351908	ENSP00000419591
ENSP00000419591	ENSP00000351908
ENSP00000360626	ENSP00000312129
ENSP00000312129	ENSP00000360626
ENSP00000360626	ENSP00000315654
ENSP00000315654	ENSP00000360626
ENSP00000360626	ENSP00000304127
ENSP00000304127	ENSP00000360626
ENSP00000312129	ENSP00000315654
ENSP00000315654	ENSP00000312129
ENSP00000312129	ENSP00000304127
ENSP00000304127	ENSP00000312129
ENSP00000315654	ENSP00000304127
ENSP00000304127	ENSP00000315654
ENSP00000307694	ENSP00000287042
ENSP00000287042	ENSP00000307694
ENSP00000307694	ENSP00000385968
ENSP00000385968	ENSP00000307694
ENSP00000287042	ENSP00000385968
ENSP00000385968	ENSP00000287042
ENSP00000360806	ENSP00000430846
ENSP00000430846	ENSP00000360806
ENSP00000299798	ENSP00000264938
ENSP00000264938	ENSP00000299798
ENSP00000320246	ENSP00000359729
ENSP00000359729	ENSP00000320246
ENSP00000342105	ENSP00000356076
ENSP00000356076	ENSP00000342105
ENSP00000469863	ENSP00000381932
ENSP00000381932	ENSP00000469863
ENSP00000385571	ENSP00000304226
ENSP00000304226	ENSP00000385571
ENSP00000385571	ENSP00000358571
ENSP00000358571	ENSP00000385571
ENSP00000304226	ENSP00000358571
ENSP00000358571	ENSP00000304226
ENSP00000271971	ENSP00000355837
ENSP00000355837	ENSP00000271971
ENSP00000271971	ENSP00000380349
ENSP00000380349	ENSP00000271971
ENSP00000271971	ENSP00000246533
ENSP00000246533	ENSP00000271971
ENSP00000271971	ENSP00000400882
ENSP00000400882	ENSP00000271971
ENSP00000355837	ENSP00000380349
ENSP00000380349	ENSP00000355837
ENSP00000355837	ENSP00000246533
ENSP00000246533	ENSP00000355837
ENSP00000355837	ENSP00000400882
ENSP00000400882	ENSP00000355837
ENSP00000380349	ENSP00000246533
ENSP00000246533	ENSP00000380349
ENSP00000380349	ENSP00000400882
ENSP00000400882	ENSP00000380349
ENSP00000295006	ENSP00000431984
ENSP00000431984	ENSP00000295006
ENSP00000381758	ENSP00000331636
ENSP00000331636	ENSP00000381758
ENSP00000317214	ENSP00000278559
ENSP00000278559	ENSP00000317214
ENSP00000334714	ENSP00000363557
ENSP00000363557	ENSP00000334714
ENSP00000334714	ENSP00000262113
ENSP00000262113	ENSP00000334714
ENSP00000334714	ENSP00000348821
ENSP00000348821	ENSP00000334714
ENSP00000363557	ENSP00000262113
ENSP00000262113	ENSP00000363557
ENSP00000363557	ENSP00000348821
ENSP00000348821	ENSP00000363557
ENSP00000262113	ENSP00000348821
ENSP00000348821	ENSP00000262113
ENSP00000442795	ENSP00000350332
ENSP00000350332	ENSP00000442795
ENSP00000442795	ENSP00000400908
ENSP00000400908	ENSP00000442795
ENSP00000350332	ENSP00000400908
ENSP00000400908	ENSP00000350332
ENSP00000358770	ENSP00000176763
ENSP00000176763	ENSP00000358770
ENSP00000261716	ENSP00000310094
ENSP00000310094	ENSP00000261716
ENSP00000261716	ENSP00000376317
ENSP00000376317	ENSP00000261716
ENSP00000310094	ENSP00000376317
ENSP00000376317	ENSP00000310094
ENSP00000013125	ENSP00000263881
ENSP00000263881	ENSP00000013125
ENSP00000013125	ENSP00000294066
ENSP00000294066	ENSP00000013125
ENSP00000013125	ENSP00000465039
ENSP00000465039	ENSP00000013125
ENSP00000263881	ENSP00000294066
ENSP00000294066	ENSP00000263881
ENSP00000263881	ENSP00000465039
ENSP00000465039	ENSP00000263881
ENSP00000294066	ENSP00000465039
ENSP00000465039	ENSP00000294066
ENSP00000314363	ENSP00000347427
ENSP00000347427	ENSP00000314363
ENSP00000314363	ENSP00000399511
ENSP00000399511	ENSP00000314363
ENSP00000347427	ENSP00000399511
ENSP00000399511	ENSP00000347427
ENSP00000400010	ENSP00000266688
ENSP00000266688	ENSP00000400010
ENSP00000283228	ENSP00000351342
ENSP00000351342	ENSP00000283228
ENSP00000283228	ENSP00000309116
ENSP00000309116	ENSP00000283228
ENSP00000351342	ENSP00000309116
ENSP00000309116	ENSP00000351342
ENSP00000261177	ENSP00000380565
ENSP00000380565	ENSP00000261177
ENSP00000307078	ENSP00000393379
ENSP00000393379	ENSP00000307078
ENSP00000307078	ENSP00000408979
ENSP00000408979	ENSP00000307078
ENSP00000393379	ENSP00000408979
ENSP00000408979	ENSP00000393379
ENSP00000307701	ENSP00000309036
ENSP00000309036	ENSP00000307701
ENSP00000307701	ENSP00000396270
ENSP00000396270	ENSP00000307701
ENSP00000309036	ENSP00000396270
ENSP00000396270	ENSP00000309036
ENSP00000364864	ENSP00000264712
ENSP00000264712	ENSP00000364864
ENSP00000354878	ENSP00000411831
ENSP00000411831	ENSP00000354878
ENSP00000362111	ENSP00000367743
ENSP00000367743	ENSP00000362111
ENSP00000362111	ENSP00000417050
ENSP00000417050	ENSP00000362111
ENSP00000377934	ENSP00000297814
ENSP00000297814	ENSP00000377934
ENSP00000320378	ENSP00000253188
ENSP00000253188	ENSP00000320378
ENSP00000455064	ENSP00000380666
ENSP00000380666	ENSP00000455064
ENSP00000358107	ENSP00000178638
ENSP00000178638	ENSP00000358107
ENSP00000358107	ENSP00000366654
ENSP00000366654	ENSP00000358107
ENSP00000358107	ENSP00000367608
ENSP00000367608	ENSP00000358107
ENSP00000178638	ENSP00000366654
ENSP00000366654	ENSP00000178638
ENSP00000178638	ENSP00000367608
ENSP00000367608	ENSP00000178638
ENSP00000366654	ENSP00000367608
ENSP00000367608	ENSP00000366654
ENSP00000225916	ENSP00000263754
ENSP00000263754	ENSP00000225916
ENSP00000376534	ENSP00000446880
ENSP00000446880	ENSP00000376534
ENSP00000364524	ENSP00000375921
ENSP00000375921	ENSP00000364524
ENSP00000355245	ENSP00000381499
ENSP00000381499	ENSP00000355245
ENSP00000404100	ENSP00000339906
ENSP00000339906	ENSP00000404100
ENSP00000395498	ENSP00000350844
ENSP00000350844	ENSP00000395498
ENSP00000395498	ENSP00000396259
ENSP00000396259	ENSP00000395498
ENSP00000350844	ENSP00000396259
ENSP00000396259	ENSP00000350844
ENSP00000409544	ENSP00000378577
ENSP00000378577	ENSP00000409544
ENSP00000441283	ENSP00000382090
ENSP00000382090	ENSP00000441283
ENSP00000441283	ENSP00000356133
ENSP00000356133	ENSP00000441283
ENSP00000441283	ENSP00000295522
ENSP00000295522	ENSP00000441283
ENSP00000441283	ENSP00000353475
ENSP00000353475	ENSP00000441283
ENSP00000441283	ENSP00000296387
ENSP00000296387	ENSP00000441283
ENSP00000382090	ENSP00000356133
ENSP00000356133	ENSP00000382090
ENSP00000382090	ENSP00000295522
ENSP00000295522	ENSP00000382090
ENSP00000382090	ENSP00000353475
ENSP00000353475	ENSP00000382090
ENSP00000382090	ENSP00000296387
ENSP00000296387	ENSP00000382090
ENSP00000356133	ENSP00000295522
ENSP00000295522	ENSP00000356133
ENSP00000356133	ENSP00000353475
ENSP00000353475	ENSP00000356133
ENSP00000356133	ENSP00000296387
ENSP00000296387	ENSP00000356133
ENSP00000295522	ENSP00000353475
ENSP00000353475	ENSP00000295522
ENSP00000295522	ENSP00000296387
ENSP00000296387	ENSP00000295522
ENSP00000353475	ENSP00000296387
ENSP00000296387	ENSP00000353475
ENSP00000361785	ENSP00000340609
ENSP00000340609	ENSP00000361785
ENSP00000345281	ENSP00000341658
ENSP00000341658	ENSP00000345281
ENSP00000360296	ENSP00000264775
ENSP00000264775	ENSP00000360296
ENSP00000360296	ENSP00000329697
ENSP00000329697	ENSP00000360296
ENSP00000264775	ENSP00000329697
ENSP00000329697	ENSP00000264775
ENSP00000352962	ENSP00000359204
ENSP00000359204	ENSP00000352962
ENSP00000263177	ENSP00000364008
ENSP00000364008	ENSP00000263177
ENSP00000263177	ENSP00000466898
ENSP00000466898	ENSP00000263177
ENSP00000364008	ENSP00000466898
ENSP00000466898	ENSP00000364008
ENSP00000358723	ENSP00000250559
ENSP00000250559	ENSP00000358723
ENSP00000340274	ENSP00000245304
ENSP00000245304	ENSP00000340274
ENSP00000340274	ENSP00000319096
ENSP00000319096	ENSP00000340274
ENSP00000245304	ENSP00000319096
ENSP00000319096	ENSP00000245304
ENSP00000357305	ENSP00000321805
ENSP00000321805	ENSP00000357305
ENSP00000325836	ENSP00000364919
ENSP00000364919	ENSP00000325836
ENSP00000325836	ENSP00000360020
ENSP00000360020	ENSP00000325836
ENSP00000364919	ENSP00000360020
ENSP00000360020	ENSP00000364919
ENSP00000216127	ENSP00000225688
ENSP00000225688	ENSP00000216127
ENSP00000216101	ENSP00000268864
ENSP00000268864	ENSP00000216101
ENSP00000353824	ENSP00000362608
ENSP00000362608	ENSP00000353824
ENSP00000353824	ENSP00000365692
ENSP00000365692	ENSP00000353824
ENSP00000362608	ENSP00000365692
ENSP00000365692	ENSP00000362608
ENSP00000350032	ENSP00000381549
ENSP00000381549	ENSP00000350032
ENSP00000350032	ENSP00000392105
ENSP00000392105	ENSP00000350032
ENSP00000381549	ENSP00000392105
ENSP00000392105	ENSP00000381549
ENSP00000356042	ENSP00000384136
ENSP00000384136	ENSP00000356042
ENSP00000356042	ENSP00000353408
ENSP00000353408	ENSP00000356042
ENSP00000384136	ENSP00000353408
ENSP00000353408	ENSP00000384136
ENSP00000312070	ENSP00000264360
ENSP00000264360	ENSP00000312070
ENSP00000312070	ENSP00000253807
ENSP00000253807	ENSP00000312070
ENSP00000264360	ENSP00000253807
ENSP00000253807	ENSP00000264360
ENSP00000442186	ENSP00000386653
ENSP00000386653	ENSP00000442186
ENSP00000442186	ENSP00000441802
ENSP00000441802	ENSP00000442186
ENSP00000442186	ENSP00000287008
ENSP00000287008	ENSP00000442186
ENSP00000386653	ENSP00000441802
ENSP00000441802	ENSP00000386653
ENSP00000386653	ENSP00000287008
ENSP00000287008	ENSP00000386653
ENSP00000441802	ENSP00000287008
ENSP00000287008	ENSP00000441802
ENSP00000355082	ENSP00000231484
ENSP00000231484	ENSP00000355082
ENSP00000355082	ENSP00000362125
ENSP00000362125	ENSP00000355082
ENSP00000355082	ENSP00000367151
ENSP00000367151	ENSP00000355082
ENSP00000231484	ENSP00000362125
ENSP00000362125	ENSP00000231484
ENSP00000231484	ENSP00000367151
ENSP00000367151	ENSP00000231484
ENSP00000362125	ENSP00000367151
ENSP00000367151	ENSP00000362125
ENSP00000313199	ENSP00000295470
ENSP00000295470	ENSP00000313199
ENSP00000316042	ENSP00000346694
ENSP00000346694	ENSP00000316042
ENSP00000365116	ENSP00000338369
ENSP00000338369	ENSP00000365116
ENSP00000365116	ENSP00000290122
ENSP00000290122	ENSP00000365116
ENSP00000365116	ENSP00000293636
ENSP00000293636	ENSP00000365116
ENSP00000338369	ENSP00000293636
ENSP00000293636	ENSP00000338369
ENSP00000290122	ENSP00000293636
ENSP00000293636	ENSP00000290122
ENSP00000264057	ENSP00000273814
ENSP00000273814	ENSP00000264057
ENSP00000264057	ENSP00000337572
ENSP00000337572	ENSP00000264057
ENSP00000273814	ENSP00000337572
ENSP00000337572	ENSP00000273814
ENSP00000412178	ENSP00000288490
ENSP00000288490	ENSP00000412178
ENSP00000265022	ENSP00000385780
ENSP00000385780	ENSP00000265022
ENSP00000265022	ENSP00000328405
ENSP00000328405	ENSP00000265022
ENSP00000385780	ENSP00000328405
ENSP00000328405	ENSP00000385780
ENSP00000346879	ENSP00000345147
ENSP00000345147	ENSP00000346879
ENSP00000366347	ENSP00000258829
ENSP00000258829	ENSP00000366347
ENSP00000383516	ENSP00000350549
ENSP00000350549	ENSP00000383516
ENSP00000383516	ENSP00000341108
ENSP00000341108	ENSP00000383516
ENSP00000350549	ENSP00000341108
ENSP00000341108	ENSP00000350549
ENSP00000357581	ENSP00000429553
ENSP00000429553	ENSP00000357581
ENSP00000357581	ENSP00000295886
ENSP00000295886	ENSP00000357581
ENSP00000429553	ENSP00000295886
ENSP00000295886	ENSP00000429553
ENSP00000359215	ENSP00000296921
ENSP00000296921	ENSP00000359215
ENSP00000359215	ENSP00000233638
ENSP00000233638	ENSP00000359215
ENSP00000296921	ENSP00000233638
ENSP00000233638	ENSP00000296921
ENSP00000291295	ENSP00000349467
ENSP00000349467	ENSP00000291295
ENSP00000293255	ENSP00000294288
ENSP00000294288	ENSP00000293255
ENSP00000293255	ENSP00000324960
ENSP00000324960	ENSP00000293255
ENSP00000293255	ENSP00000317310
ENSP00000317310	ENSP00000293255
ENSP00000294288	ENSP00000324960
ENSP00000324960	ENSP00000294288
ENSP00000294288	ENSP00000317310
ENSP00000317310	ENSP00000294288
ENSP00000324960	ENSP00000317310
ENSP00000317310	ENSP00000324960
ENSP00000271651	ENSP00000357981
ENSP00000357981	ENSP00000271651
ENSP00000310832	ENSP00000311300
ENSP00000311300	ENSP00000310832
ENSP00000264553	ENSP00000332139
ENSP00000332139	ENSP00000264553
ENSP00000264553	ENSP00000327386
ENSP00000327386	ENSP00000264553
ENSP00000332139	ENSP00000327386
ENSP00000327386	ENSP00000332139
ENSP00000231009	ENSP00000274306
ENSP00000274306	ENSP00000231009
ENSP00000219197	ENSP00000269503
ENSP00000269503	ENSP00000219197
ENSP00000219197	ENSP00000064571
ENSP00000064571	ENSP00000219197
ENSP00000219197	ENSP00000267406
ENSP00000267406	ENSP00000219197
ENSP00000269503	ENSP00000064571
ENSP00000064571	ENSP00000269503
ENSP00000269503	ENSP00000267406
ENSP00000267406	ENSP00000269503
ENSP00000064571	ENSP00000267406
ENSP00000267406	ENSP00000064571
ENSP00000340329	ENSP00000298892
ENSP00000298892	ENSP00000340329
ENSP00000253407	ENSP00000298943
ENSP00000298943	ENSP00000253407
ENSP00000253407	ENSP00000272520
ENSP00000272520	ENSP00000253407
ENSP00000253407	ENSP00000335285
ENSP00000335285	ENSP00000253407
ENSP00000298943	ENSP00000272520
ENSP00000272520	ENSP00000298943
ENSP00000298943	ENSP00000335285
ENSP00000335285	ENSP00000298943
ENSP00000272520	ENSP00000335285
ENSP00000335285	ENSP00000272520
ENSP00000395220	ENSP00000390252
ENSP00000390252	ENSP00000395220
ENSP00000395220	ENSP00000297239
ENSP00000297239	ENSP00000395220
ENSP00000390252	ENSP00000297239
ENSP00000297239	ENSP00000390252
ENSP00000440704	ENSP00000346576
ENSP00000346576	ENSP00000440704
ENSP00000343665	ENSP00000340017
ENSP00000340017	ENSP00000343665
ENSP00000343665	ENSP00000374036
ENSP00000374036	ENSP00000343665
ENSP00000340017	ENSP00000374036
ENSP00000374036	ENSP00000340017
ENSP00000359245	ENSP00000263094
ENSP00000263094	ENSP00000359245
ENSP00000359245	ENSP00000363868
ENSP00000363868	ENSP00000359245
ENSP00000263094	ENSP00000363868
ENSP00000363868	ENSP00000263094
ENSP00000261187	ENSP00000441065
ENSP00000441065	ENSP00000261187
ENSP00000261187	ENSP00000321735
ENSP00000321735	ENSP00000261187
ENSP00000261187	ENSP00000463978
ENSP00000463978	ENSP00000261187
ENSP00000441065	ENSP00000321735
ENSP00000321735	ENSP00000441065
ENSP00000441065	ENSP00000463978
ENSP00000463978	ENSP00000441065
ENSP00000321735	ENSP00000463978
ENSP00000463978	ENSP00000321735
ENSP00000319991	ENSP00000390564
ENSP00000390564	ENSP00000319991
ENSP00000310490	ENSP00000309751
ENSP00000309751	ENSP00000310490
ENSP00000310490	ENSP00000360855
ENSP00000360855	ENSP00000310490
ENSP00000310490	ENSP00000378757
ENSP00000378757	ENSP00000310490
ENSP00000310490	ENSP00000295190
ENSP00000295190	ENSP00000310490
ENSP00000310490	ENSP00000358794
ENSP00000358794	ENSP00000310490
ENSP00000309751	ENSP00000360855
ENSP00000360855	ENSP00000309751
ENSP00000309751	ENSP00000378757
ENSP00000378757	ENSP00000309751
ENSP00000309751	ENSP00000295190
ENSP00000295190	ENSP00000309751
ENSP00000309751	ENSP00000358794
ENSP00000358794	ENSP00000309751
ENSP00000360855	ENSP00000378757
ENSP00000378757	ENSP00000360855
ENSP00000360855	ENSP00000295190
ENSP00000295190	ENSP00000360855
ENSP00000360855	ENSP00000358794
ENSP00000358794	ENSP00000360855
ENSP00000378757	ENSP00000295190
ENSP00000295190	ENSP00000378757
ENSP00000378757	ENSP00000358794
ENSP00000358794	ENSP00000378757
ENSP00000295190	ENSP00000358794
ENSP00000358794	ENSP00000295190
ENSP00000328169	ENSP00000254958
ENSP00000254958	ENSP00000328169
ENSP00000345229	ENSP00000349893
ENSP00000349893	ENSP00000345229
ENSP00000345229	ENSP00000205143
ENSP00000205143	ENSP00000345229
ENSP00000345229	ENSP00000340292
ENSP00000340292	ENSP00000345229
ENSP00000349893	ENSP00000205143
ENSP00000205143	ENSP00000349893
ENSP00000349893	ENSP00000340292
ENSP00000340292	ENSP00000349893
ENSP00000205143	ENSP00000340292
ENSP00000340292	ENSP00000205143
ENSP00000355718	ENSP00000249749
ENSP00000249749	ENSP00000355718
ENSP00000300060	ENSP00000350541
ENSP00000350541	ENSP00000300060
ENSP00000296754	ENSP00000400376
ENSP00000400376	ENSP00000296754
ENSP00000296754	ENSP00000231368
ENSP00000231368	ENSP00000296754
ENSP00000400376	ENSP00000231368
ENSP00000231368	ENSP00000400376
ENSP00000281806	ENSP00000249016
ENSP00000249016	ENSP00000281806
ENSP00000299727	ENSP00000329684
ENSP00000329684	ENSP00000299727
ENSP00000299727	ENSP00000249041
ENSP00000249041	ENSP00000299727
ENSP00000329684	ENSP00000249041
ENSP00000249041	ENSP00000329684
ENSP00000293897	ENSP00000330138
ENSP00000330138	ENSP00000293897
ENSP00000293897	ENSP00000350198
ENSP00000350198	ENSP00000293897
ENSP00000293897	ENSP00000267377
ENSP00000267377	ENSP00000293897
ENSP00000293897	ENSP00000255008
ENSP00000255008	ENSP00000293897
ENSP00000330138	ENSP00000350198
ENSP00000350198	ENSP00000330138
ENSP00000330138	ENSP00000267377
ENSP00000267377	ENSP00000330138
ENSP00000330138	ENSP00000255008
ENSP00000255008	ENSP00000330138
ENSP00000350198	ENSP00000267377
ENSP00000267377	ENSP00000350198
ENSP00000350198	ENSP00000255008
ENSP00000255008	ENSP00000350198
ENSP00000267377	ENSP00000255008
ENSP00000255008	ENSP00000267377
ENSP00000265572	ENSP00000394624
ENSP00000394624	ENSP00000265572
ENSP00000265572	ENSP00000234961
ENSP00000234961	ENSP00000265572
ENSP00000265572	ENSP00000336764
ENSP00000336764	ENSP00000265572
ENSP00000394624	ENSP00000234961
ENSP00000234961	ENSP00000394624
ENSP00000394624	ENSP00000336764
ENSP00000336764	ENSP00000394624
ENSP00000234961	ENSP00000336764
ENSP00000336764	ENSP00000234961
ENSP00000358783	ENSP00000330284
ENSP00000330284	ENSP00000358783
ENSP00000302621	ENSP00000383931
ENSP00000383931	ENSP00000302621
ENSP00000302621	ENSP00000389128
ENSP00000389128	ENSP00000302621
ENSP00000302621	ENSP00000319464
ENSP00000319464	ENSP00000302621
ENSP00000383931	ENSP00000389128
ENSP00000389128	ENSP00000383931
ENSP00000383931	ENSP00000319464
ENSP00000319464	ENSP00000383931
ENSP00000389128	ENSP00000319464
ENSP00000319464	ENSP00000389128
ENSP00000355396	ENSP00000326759
ENSP00000326759	ENSP00000355396
