PMZ_0046432-RA	ENSGALP00000000003
PMZ_0027270-RA	ENSGALP00000039731
PMZ_0008536-RA	ENSGALP00000039731
PMZ_0043650-RA	ENSGALP00000039734
PMZ_0023301-RA	ENSGALP00000039746
PMZ_0046136-RA	ENSGALP00000039750
PMZ_0040340-RA	ENSGALP00000039752
PMZ_0044979-RA	ENSGALP00000039752
PMZ_0027024-RA	ENSGALP00000039753
PMZ_0041728-RA	ENSGALP00000039753
PMZ_0043944-RA	ENSGALP00000039758
PMZ_0045551-RA	ENSGALP00000039758
PMZ_0034983-RA	ENSGALP00000039766
PMZ_0037365-RA	ENSGALP00000039766
PMZ_0034638-RA	ENSGALP00000039774
PMZ_0004744-RA	ENSGALP00000039774
PMZ_0009408-RA	ENSGALP00000039776
PMZ_0046656-RA	ENSGALP00000039776
PMZ_0038564-RA	ENSGALP00000039786
PMZ_0044666-RA	ENSGALP00000039789
PMZ_0044665-RA	ENSGALP00000039789
PMZ_0043420-RA	ENSGALP00000039792
PMZ_0016183-RA	ENSGALP00000039796
PMZ_0038694-RA	ENSGALP00000039808
PMZ_0031964-RA	ENSGALP00000039818
PMZ_0043340-RA	ENSGALP00000039818
PMZ_0011201-RA	ENSGALP00000039827
PMZ_0038309-RA	ENSGALP00000039827
PMZ_0014973-RA	ENSGALP00000039829
PMZ_0013531-RA	ENSGALP00000039829
PMZ_0020909-RA	ENSGALP00000039834
PMZ_0011496-RA	ENSGALP00000039834
PMZ_0022348-RA	ENSGALP00000039839
PMZ_0040071-RA	ENSGALP00000039839
PMZ_0040427-RA	ENSGALP00000039842
PMZ_0037689-RA	ENSGALP00000039842
PMZ_0029595-RA	ENSGALP00000039859
PMZ_0041528-RA	ENSGALP00000039861
PMZ_0031236-RA	ENSGALP00000039863
PMZ_0018218-RA	ENSGALP00000039865
PMZ_0008019-RA	ENSGALP00000039865
PMZ_0018727-RA	ENSGALP00000039872
PMZ_0032093-RA	ENSGALP00000039872
PMZ_0038730-RA	ENSGALP00000039883
PMZ_0033778-RA	ENSGALP00000039883
PMZ_0015488-RA	ENSGALP00000039890
PMZ_0047412-RA	ENSGALP00000039891
PMZ_0046761-RA	ENSGALP00000039891
PMZ_0029262-RA	ENSGALP00000039900
PMZ_0032845-RA	ENSGALP00000039900
PMZ_0044295-RA	ENSGALP00000039901
PMZ_0030580-RA	ENSGALP00000039908
PMZ_0031867-RA	ENSGALP00000039908
PMZ_0041545-RA	ENSGALP00000039913
PMZ_0041546-RA	ENSGALP00000039913
PMZ_0044135-RA	ENSGALP00000039922
PMZ_0033611-RA	ENSGALP00000039924
PMZ_0029733-RA	ENSGALP00000039924
PMZ_0040028-RA	ENSGALP00000039927
PMZ_0048928-RA	ENSGALP00000039928
PMZ_0048930-RA	ENSGALP00000039928
PMZ_0013823-RA	ENSGALP00000039929
PMZ_0007294-RA	ENSGALP00000039931
PMZ_0017377-RA	ENSGALP00000039951
PMZ_0029228-RA	ENSGALP00000039954
PMZ_0000352-RA	ENSGALP00000039960
PMZ_0046390-RA	ENSGALP00000039965
PMZ_0032682-RA	ENSGALP00000039965
PMZ_0037168-RA	ENSGALP00000039974
PMZ_0042531-RA	ENSGALP00000039978
PMZ_0017499-RA	ENSGALP00000039978
PMZ_0045335-RA	ENSGALP00000039979
PMZ_0010442-RA	ENSGALP00000039979
PMZ_0040098-RA	ENSGALP00000039995
PMZ_0035522-RA	ENSGALP00000039995
PMZ_0023160-RA	ENSGALP00000040004
PMZ_0021598-RA	ENSGALP00000040011
PMZ_0046594-RA	ENSGALP00000040011
PMZ_0044561-RA	ENSGALP00000040033
PMZ_0039109-RA	ENSGALP00000040047
PMZ_0041471-RA	ENSGALP00000040049
PMZ_0045458-RA	ENSGALP00000040049
PMZ_0041450-RA	ENSGALP00000040051
PMZ_0044987-RA	ENSGALP00000040063
PMZ_0044125-RA	ENSGALP00000040065
PMZ_0034648-RA	ENSGALP00000040065
PMZ_0030755-RA	ENSGALP00000040088
PMZ_0043418-RA	ENSGALP00000040088
PMZ_0027116-RA	ENSGALP00000040101
PMZ_0040383-RA	ENSGALP00000040101
PMZ_0031861-RA	ENSGALP00000040172
PMZ_0045549-RA	ENSGALP00000040176
PMZ_0044025-RA	ENSGALP00000040189
PMZ_0004310-RA	ENSGALP00000040190
PMZ_0007415-RA	ENSGALP00000040192
PMZ_0034573-RA	ENSGALP00000040201
PMZ_0038178-RA	ENSGALP00000040207
PMZ_0038637-RA	ENSGALP00000040207
PMZ_0027152-RA	ENSGALP00000040238
PMZ_0043922-RA	ENSGALP00000040238
PMZ_0007878-RA	ENSGALP00000040240
PMZ_0022853-RA	ENSGALP00000040245
PMZ_0032281-RA	ENSGALP00000040245
PMZ_0046554-RA	ENSGALP00000040251
PMZ_0003766-RA	ENSGALP00000040258
PMZ_0045506-RA	ENSGALP00000040280
PMZ_0031002-RA	ENSGALP00000040285
PMZ_0031128-RA	ENSGALP00000040285
PMZ_0044563-RA	ENSGALP00000040321
PMZ_0017461-RA	ENSGALP00000040331
PMZ_0021898-RA	ENSGALP00000040331
PMZ_0035523-RA	ENSGALP00000040337
PMZ_0041334-RA	ENSGALP00000040337
PMZ_0034849-RA	ENSGALP00000040341
PMZ_0045537-RA	ENSGALP00000040360
PMZ_0032073-RA	ENSGALP00000040376
PMZ_0013621-RA	ENSGALP00000040377
PMZ_0006477-RA	ENSGALP00000040377
PMZ_0043392-RA	ENSGALP00000040383
PMZ_0040832-RA	ENSGALP00000040383
PMZ_0011182-RA	ENSGALP00000040387
PMZ_0033811-RA	ENSGALP00000040387
PMZ_0029382-RA	ENSGALP00000040391
PMZ_0027649-RA	ENSGALP00000040398
PMZ_0022800-RA	ENSGALP00000040417
PMZ_0045098-RA	ENSGALP00000040420
PMZ_0047176-RA	ENSGALP00000040424
PMZ_0042223-RA	ENSGALP00000040424
PMZ_0008904-RA	ENSGALP00000040427
PMZ_0006722-RA	ENSGALP00000040427
PMZ_0045280-RA	ENSGALP00000040437
PMZ_0045529-RA	ENSGALP00000040439
PMZ_0016026-RA	ENSGALP00000040443
PMZ_0047216-RA	ENSGALP00000040443
PMZ_0028356-RA	ENSGALP00000040446
PMZ_0044397-RA	ENSGALP00000040446
PMZ_0035400-RA	ENSGALP00000040460
PMZ_0047404-RA	ENSGALP00000040466
PMZ_0048288-RA	ENSGALP00000040466
PMZ_0020771-RA	ENSGALP00000040471
PMZ_0043403-RA	ENSGALP00000040476
PMZ_0033318-RA	ENSGALP00000040481
PMZ_0030152-RA	ENSGALP00000040481
PMZ_0029774-RA	ENSGALP00000040484
PMZ_0040144-RA	ENSGALP00000040486
PMZ_0048821-RA	ENSGALP00000040506
PMZ_0043909-RA	ENSGALP00000040508
PMZ_0015073-RA	ENSGALP00000040523
PMZ_0031913-RA	ENSGALP00000040533
PMZ_0040052-RA	ENSGALP00000040546
PMZ_0045324-RA	ENSGALP00000040587
PMZ_0046193-RA	ENSGALP00000040596
PMZ_0041228-RA	ENSGALP00000040597
PMZ_0043986-RA	ENSGALP00000040598
PMZ_0048210-RA	ENSGALP00000040599
PMZ_0032821-RA	ENSGALP00000040600
PMZ_0012538-RA	ENSGALP00000040600
PMZ_0041841-RA	ENSGALP00000040603
PMZ_0042538-RA	ENSGALP00000040604
PMZ_0002332-RA	ENSGALP00000040604
PMZ_0044352-RA	ENSGALP00000040618
PMZ_0030614-RA	ENSGALP00000040619
PMZ_0037462-RA	ENSGALP00000040622
PMZ_0030370-RA	ENSGALP00000040622
PMZ_0023818-RA	ENSGALP00000040624
PMZ_0019601-RA	ENSGALP00000040624
PMZ_0045766-RA	ENSGALP00000040630
PMZ_0010899-RA	ENSGALP00000040630
PMZ_0043897-RA	ENSGALP00000040637
PMZ_0044859-RA	ENSGALP00000040637
PMZ_0045487-RA	ENSGALP00000040638
PMZ_0030360-RA	ENSGALP00000040640
PMZ_0030779-RA	ENSGALP00000040646
PMZ_0045639-RA	ENSGALP00000040648
PMZ_0040415-RA	ENSGALP00000040649
PMZ_0004977-RA	ENSGALP00000040649
PMZ_0029028-RA	ENSGALP00000040651
PMZ_0040482-RA	ENSGALP00000040651
PMZ_0048463-RA	ENSGALP00000040653
PMZ_0000857-RA	ENSGALP00000040653
PMZ_0027940-RA	ENSGALP00000040656
PMZ_0042364-RA	ENSGALP00000040656
PMZ_0042613-RA	ENSGALP00000040657
PMZ_0002742-RA	ENSGALP00000040660
PMZ_0044493-RA	ENSGALP00000040662
PMZ_0033181-RA	ENSGALP00000040663
PMZ_0018878-RA	ENSGALP00000040663
PMZ_0045982-RA	ENSGALP00000040665
PMZ_0048670-RA	ENSGALP00000040665
PMZ_0045017-RA	ENSGALP00000040666
PMZ_0002047-RA	ENSGALP00000040674
PMZ_0042035-RA	ENSGALP00000040675
PMZ_0008166-RA	ENSGALP00000040677
PMZ_0028718-RA	ENSGALP00000040680
PMZ_0048285-RA	ENSGALP00000040680
PMZ_0031324-RA	ENSGALP00000040682
PMZ_0008325-RA	ENSGALP00000040682
PMZ_0048435-RA	ENSGALP00000040688
PMZ_0030610-RA	ENSGALP00000040695
PMZ_0013966-RA	ENSGALP00000040695
PMZ_0038419-RA	ENSGALP00000040698
PMZ_0029405-RA	ENSGALP00000040698
PMZ_0040897-RA	ENSGALP00000040703
PMZ_0043724-RA	ENSGALP00000040703
PMZ_0044284-RA	ENSGALP00000040704
PMZ_0029506-RA	ENSGALP00000040705
PMZ_0030960-RA	ENSGALP00000040708
PMZ_0036364-RA	ENSGALP00000040709
PMZ_0018811-RA	ENSGALP00000040709
PMZ_0046753-RA	ENSGALP00000040710
PMZ_0001289-RA	ENSGALP00000040714
PMZ_0041084-RA	ENSGALP00000040714
PMZ_0040591-RA	ENSGALP00000040716
PMZ_0041067-RA	ENSGALP00000040717
PMZ_0007232-RA	ENSGALP00000040718
PMZ_0040710-RA	ENSGALP00000040718
PMZ_0037201-RA	ENSGALP00000040720
PMZ_0019632-RA	ENSGALP00000040722
PMZ_0047605-RA	ENSGALP00000040723
PMZ_0038432-RA	ENSGALP00000040723
PMZ_0033182-RA	ENSGALP00000040726
PMZ_0006821-RA	ENSGALP00000040730
PMZ_0032795-RA	ENSGALP00000040731
PMZ_0041509-RA	ENSGALP00000040733
PMZ_0026869-RA	ENSGALP00000040734
PMZ_0044439-RA	ENSGALP00000040734
PMZ_0041662-RA	ENSGALP00000040736
PMZ_0009084-RA	ENSGALP00000040736
PMZ_0033581-RA	ENSGALP00000040737
PMZ_0045330-RA	ENSGALP00000040738
PMZ_0028260-RA	ENSGALP00000040738
PMZ_0028140-RA	ENSGALP00000040740
PMZ_0047715-RA	ENSGALP00000040740
PMZ_0040484-RA	ENSGALP00000040741
PMZ_0029191-RA	ENSGALP00000040741
PMZ_0048452-RA	ENSGALP00000040742
PMZ_0045157-RA	ENSGALP00000040745
PMZ_0002865-RA	ENSGALP00000040749
PMZ_0029534-RA	ENSGALP00000040750
PMZ_0048807-RA	ENSGALP00000040752
PMZ_0027332-RA	ENSGALP00000040755
PMZ_0029070-RA	ENSGALP00000040755
PMZ_0020721-RA	ENSGALP00000040758
PMZ_0038895-RA	ENSGALP00000040758
PMZ_0032422-RA	ENSGALP00000040762
PMZ_0040266-RA	ENSGALP00000040762
PMZ_0029378-RA	ENSGALP00000040765
PMZ_0005619-RA	ENSGALP00000040765
PMZ_0044129-RA	ENSGALP00000040766
PMZ_0029037-RA	ENSGALP00000040766
PMZ_0041252-RA	ENSGALP00000040768
PMZ_0038677-RA	ENSGALP00000040770
PMZ_0040615-RA	ENSGALP00000040770
PMZ_0031749-RA	ENSGALP00000040777
PMZ_0018059-RA	ENSGALP00000040780
PMZ_0036076-RA	ENSGALP00000040782
PMZ_0001064-RA	ENSGALP00000040782
PMZ_0008147-RA	ENSGALP00000040783
PMZ_0032538-RA	ENSGALP00000040784
PMZ_0046834-RA	ENSGALP00000040784
PMZ_0044810-RA	ENSGALP00000040786
PMZ_0038713-RA	ENSGALP00000040786
PMZ_0043910-RA	ENSGALP00000040788
PMZ_0045860-RA	ENSGALP00000040791
PMZ_0041095-RA	ENSGALP00000040792
PMZ_0041096-RA	ENSGALP00000040792
PMZ_0034480-RA	ENSGALP00000040794
PMZ_0049011-RA	ENSGALP00000040794
PMZ_0043215-RA	ENSGALP00000040798
PMZ_0044196-RA	ENSGALP00000040803
PMZ_0038429-RA	ENSGALP00000040803
PMZ_0043708-RA	ENSGALP00000040805
PMZ_0004147-RA	ENSGALP00000040805
PMZ_0045720-RA	ENSGALP00000040806
PMZ_0043928-RA	ENSGALP00000040806
PMZ_0036988-RA	ENSGALP00000040812
PMZ_0015187-RA	ENSGALP00000040812
PMZ_0038795-RA	ENSGALP00000040814
PMZ_0032507-RA	ENSGALP00000040816
PMZ_0037915-RA	ENSGALP00000040817
PMZ_0014696-RA	ENSGALP00000040818
PMZ_0043912-RA	ENSGALP00000040819
PMZ_0045729-RA	ENSGALP00000040827
PMZ_0003174-RA	ENSGALP00000040832
PMZ_0042660-RA	ENSGALP00000040833
PMZ_0041199-RA	ENSGALP00000040833
PMZ_0001336-RA	ENSGALP00000040836
PMZ_0041054-RA	ENSGALP00000040840
PMZ_0007640-RA	ENSGALP00000040847
PMZ_0037189-RA	ENSGALP00000040848
PMZ_0041730-RA	ENSGALP00000040858
PMZ_0037782-RA	ENSGALP00000040860
PMZ_0043167-RA	ENSGALP00000040860
PMZ_0041173-RA	ENSGALP00000040862
PMZ_0048669-RA	ENSGALP00000040862
PMZ_0026899-RA	ENSGALP00000040864
PMZ_0026635-RA	ENSGALP00000040865
PMZ_0047016-RA	ENSGALP00000040865
PMZ_0032394-RA	ENSGALP00000040869
PMZ_0033462-RA	ENSGALP00000040870
PMZ_0033584-RA	ENSGALP00000040870
PMZ_0040039-RA	ENSGALP00000040873
PMZ_0029042-RA	ENSGALP00000040875
PMZ_0044783-RA	ENSGALP00000040875
PMZ_0041983-RA	ENSGALP00000040877
PMZ_0044389-RA	ENSGALP00000040877
PMZ_0042658-RA	ENSGALP00000040878
PMZ_0043315-RA	ENSGALP00000040878
PMZ_0011478-RA	ENSGALP00000040888
PMZ_0020195-RA	ENSGALP00000040889
PMZ_0047193-RA	ENSGALP00000040890
PMZ_0042152-RA	ENSGALP00000040892
PMZ_0005183-RA	ENSGALP00000040894
PMZ_0007879-RA	ENSGALP00000040897
PMZ_0015025-RA	ENSGALP00000040897
PMZ_0045040-RA	ENSGALP00000040901
PMZ_0039294-RA	ENSGALP00000040911
PMZ_0048995-RA	ENSGALP00000040911
PMZ_0044343-RA	ENSGALP00000040915
PMZ_0018535-RA	ENSGALP00000040918
PMZ_0044815-RA	ENSGALP00000040918
PMZ_0032882-RA	ENSGALP00000040921
PMZ_0042133-RA	ENSGALP00000040922
PMZ_0041753-RA	ENSGALP00000040925
PMZ_0047273-RA	ENSGALP00000040925
PMZ_0018702-RA	ENSGALP00000040927
PMZ_0002979-RA	ENSGALP00000040928
PMZ_0036231-RA	ENSGALP00000040928
PMZ_0040159-RA	ENSGALP00000040929
PMZ_0040308-RA	ENSGALP00000040931
PMZ_0038986-RA	ENSGALP00000040933
PMZ_0048656-RA	ENSGALP00000040933
PMZ_0043771-RA	ENSGALP00000040937
PMZ_0045025-RA	ENSGALP00000040938
PMZ_0040798-RA	ENSGALP00000040938
PMZ_0010646-RA	ENSGALP00000040939
PMZ_0014139-RA	ENSGALP00000040940
PMZ_0035599-RA	ENSGALP00000040940
PMZ_0032577-RA	ENSGALP00000040941
PMZ_0032764-RA	ENSGALP00000040947
PMZ_0018771-RA	ENSGALP00000040955
PMZ_0001995-RA	ENSGALP00000040955
PMZ_0048284-RA	ENSGALP00000040956
PMZ_0030593-RA	ENSGALP00000040957
PMZ_0001162-RA	ENSGALP00000040958
PMZ_0007309-RA	ENSGALP00000040958
PMZ_0022684-RA	ENSGALP00000040959
PMZ_0038135-RA	ENSGALP00000040959
PMZ_0048094-RA	ENSGALP00000040960
PMZ_0044450-RA	ENSGALP00000040966
PMZ_0046234-RA	ENSGALP00000040967
PMZ_0014262-RA	ENSGALP00000040968
PMZ_0039166-RA	ENSGALP00000040969
PMZ_0042426-RA	ENSGALP00000040969
PMZ_0047855-RA	ENSGALP00000040975
PMZ_0013177-RA	ENSGALP00000040979
PMZ_0033449-RA	ENSGALP00000040979
PMZ_0040298-RA	ENSGALP00000040980
PMZ_0036302-RA	ENSGALP00000040980
PMZ_0043460-RA	ENSGALP00000040983
PMZ_0033807-RA	ENSGALP00000040986
PMZ_0043920-RA	ENSGALP00000040986
PMZ_0045029-RA	ENSGALP00000040991
PMZ_0042561-RA	ENSGALP00000040991
PMZ_0012563-RA	ENSGALP00000040995
PMZ_0019353-RA	ENSGALP00000040998
PMZ_0005107-RA	ENSGALP00000040998
PMZ_0033809-RA	ENSGALP00000040999
PMZ_0008307-RA	ENSGALP00000040999
PMZ_0022308-RA	ENSGALP00000041003
PMZ_0034743-RA	ENSGALP00000041003
PMZ_0043770-RA	ENSGALP00000041007
PMZ_0032385-RA	ENSGALP00000041009
PMZ_0027038-RA	ENSGALP00000041010
PMZ_0036433-RA	ENSGALP00000041010
PMZ_0043008-RA	ENSGALP00000041013
PMZ_0048133-RA	ENSGALP00000041013
PMZ_0010592-RA	ENSGALP00000041022
PMZ_0028817-RA	ENSGALP00000041024
PMZ_0042296-RA	ENSGALP00000041025
PMZ_0005373-RA	ENSGALP00000041025
PMZ_0027108-RA	ENSGALP00000041028
PMZ_0038630-RA	ENSGALP00000041029
PMZ_0046235-RA	ENSGALP00000041030
PMZ_0020681-RA	ENSGALP00000041031
PMZ_0016777-RA	ENSGALP00000041031
PMZ_0046541-RA	ENSGALP00000041034
PMZ_0034572-RA	ENSGALP00000041037
PMZ_0034497-RA	ENSGALP00000041040
PMZ_0043601-RA	ENSGALP00000041041
PMZ_0044392-RA	ENSGALP00000041041
PMZ_0026334-RA	ENSGALP00000041044
PMZ_0045776-RA	ENSGALP00000041044
PMZ_0044232-RA	ENSGALP00000041046
PMZ_0046113-RA	ENSGALP00000041048
PMZ_0045578-RA	ENSGALP00000041048
PMZ_0047640-RA	ENSGALP00000041051
PMZ_0043388-RA	ENSGALP00000041053
PMZ_0047232-RA	ENSGALP00000041053
PMZ_0026887-RA	ENSGALP00000041054
PMZ_0040402-RA	ENSGALP00000041054
PMZ_0038805-RA	ENSGALP00000041055
PMZ_0039436-RA	ENSGALP00000041055
PMZ_0022635-RA	ENSGALP00000041057
PMZ_0047744-RA	ENSGALP00000041057
PMZ_0021326-RA	ENSGALP00000041058
PMZ_0046322-RA	ENSGALP00000041058
PMZ_0018365-RA	ENSGALP00000041062
PMZ_0032517-RA	ENSGALP00000041062
PMZ_0045146-RA	ENSGALP00000041065
PMZ_0045150-RA	ENSGALP00000041065
PMZ_0031838-RA	ENSGALP00000041068
PMZ_0046801-RA	ENSGALP00000041070
PMZ_0040135-RA	ENSGALP00000041071
PMZ_0012386-RA	ENSGALP00000041072
PMZ_0014652-RA	ENSGALP00000041075
PMZ_0019638-RA	ENSGALP00000041075
PMZ_0032777-RA	ENSGALP00000041079
PMZ_0046694-RA	ENSGALP00000041082
PMZ_0008859-RA	ENSGALP00000041083
PMZ_0048817-RA	ENSGALP00000041084
PMZ_0045102-RA	ENSGALP00000041084
PMZ_0043233-RA	ENSGALP00000041090
PMZ_0045484-RA	ENSGALP00000041091
PMZ_0002730-RA	ENSGALP00000041097
PMZ_0040336-RA	ENSGALP00000041101
PMZ_0040338-RA	ENSGALP00000041101
PMZ_0045371-RA	ENSGALP00000041106
PMZ_0043934-RA	ENSGALP00000041106
PMZ_0005346-RA	ENSGALP00000041108
PMZ_0046570-RA	ENSGALP00000041108
PMZ_0014853-RA	ENSGALP00000041110
PMZ_0037912-RA	ENSGALP00000041112
PMZ_0039127-RA	ENSGALP00000041112
PMZ_0042523-RA	ENSGALP00000041113
PMZ_0037535-RA	ENSGALP00000041113
PMZ_0048159-RA	ENSGALP00000041115
PMZ_0036495-RA	ENSGALP00000041117
PMZ_0040119-RA	ENSGALP00000041120
PMZ_0044984-RA	ENSGALP00000041120
PMZ_0044477-RA	ENSGALP00000041124
PMZ_0040668-RA	ENSGALP00000041126
PMZ_0029520-RA	ENSGALP00000041126
PMZ_0035934-RA	ENSGALP00000041130
PMZ_0035124-RA	ENSGALP00000041132
PMZ_0033573-RA	ENSGALP00000041133
PMZ_0043269-RA	ENSGALP00000041133
PMZ_0031432-RA	ENSGALP00000041134
PMZ_0045778-RA	ENSGALP00000041134
PMZ_0029566-RA	ENSGALP00000041135
PMZ_0011828-RA	ENSGALP00000041135
PMZ_0038430-RA	ENSGALP00000041143
PMZ_0016811-RA	ENSGALP00000041146
PMZ_0041258-RA	ENSGALP00000041148
PMZ_0029170-RA	ENSGALP00000041152
PMZ_0041377-RA	ENSGALP00000041152
PMZ_0031052-RA	ENSGALP00000041153
PMZ_0006031-RA	ENSGALP00000041155
PMZ_0046319-RA	ENSGALP00000041156
PMZ_0045264-RA	ENSGALP00000041159
PMZ_0036294-RA	ENSGALP00000041161
PMZ_0048237-RA	ENSGALP00000041161
PMZ_0048399-RA	ENSGALP00000041165
PMZ_0022605-RA	ENSGALP00000041165
PMZ_0001575-RA	ENSGALP00000041166
PMZ_0033285-RA	ENSGALP00000041166
PMZ_0034887-RA	ENSGALP00000041168
PMZ_0047585-RA	ENSGALP00000041169
PMZ_0035158-RA	ENSGALP00000041170
PMZ_0044796-RA	ENSGALP00000041170
PMZ_0041879-RA	ENSGALP00000041172
PMZ_0005220-RA	ENSGALP00000041173
PMZ_0041925-RA	ENSGALP00000041173
PMZ_0030180-RA	ENSGALP00000041175
PMZ_0044623-RA	ENSGALP00000041183
PMZ_0044285-RA	ENSGALP00000041184
PMZ_0031651-RA	ENSGALP00000041184
PMZ_0043265-RA	ENSGALP00000041186
PMZ_0034185-RA	ENSGALP00000041186
PMZ_0030075-RA	ENSGALP00000041189
PMZ_0045886-RA	ENSGALP00000041189
PMZ_0030503-RA	ENSGALP00000041190
PMZ_0038548-RA	ENSGALP00000041190
PMZ_0016096-RA	ENSGALP00000041191
PMZ_0048806-RA	ENSGALP00000041192
PMZ_0031426-RA	ENSGALP00000041192
PMZ_0034577-RA	ENSGALP00000041195
PMZ_0044649-RA	ENSGALP00000041195
PMZ_0042227-RA	ENSGALP00000041196
PMZ_0036778-RA	ENSGALP00000041202
PMZ_0009895-RA	ENSGALP00000041204
PMZ_0009896-RA	ENSGALP00000041204
PMZ_0040775-RA	ENSGALP00000041207
PMZ_0045022-RA	ENSGALP00000041207
PMZ_0042172-RA	ENSGALP00000041209
PMZ_0022022-RA	ENSGALP00000041209
PMZ_0039174-RA	ENSGALP00000041217
PMZ_0017554-RA	ENSGALP00000041219
PMZ_0035470-RA	ENSGALP00000041221
PMZ_0037005-RA	ENSGALP00000041221
PMZ_0002273-RA	ENSGALP00000041223
PMZ_0047518-RA	ENSGALP00000041223
PMZ_0040950-RA	ENSGALP00000041225
PMZ_0040949-RA	ENSGALP00000041225
PMZ_0038188-RA	ENSGALP00000041226
PMZ_0048513-RA	ENSGALP00000041226
PMZ_0047246-RA	ENSGALP00000041227
PMZ_0032993-RA	ENSGALP00000041228
PMZ_0007546-RA	ENSGALP00000041230
PMZ_0043061-RA	ENSGALP00000041230
PMZ_0009571-RA	ENSGALP00000041231
PMZ_0042284-RA	ENSGALP00000041232
PMZ_0042283-RA	ENSGALP00000041232
PMZ_0046304-RA	ENSGALP00000041233
PMZ_0023398-RA	ENSGALP00000041235
PMZ_0032871-RA	ENSGALP00000041235
PMZ_0040225-RA	ENSGALP00000041236
PMZ_0047950-RA	ENSGALP00000041236
PMZ_0001594-RA	ENSGALP00000041240
PMZ_0028615-RA	ENSGALP00000041241
PMZ_0042191-RA	ENSGALP00000041242
PMZ_0041759-RA	ENSGALP00000041243
PMZ_0032765-RA	ENSGALP00000041245
PMZ_0028541-RA	ENSGALP00000041249
PMZ_0047861-RA	ENSGALP00000041256
PMZ_0033701-RA	ENSGALP00000041259
PMZ_0033439-RA	ENSGALP00000041259
PMZ_0001694-RA	ENSGALP00000041260
PMZ_0047752-RA	ENSGALP00000041270
PMZ_0032492-RA	ENSGALP00000041273
PMZ_0031942-RA	ENSGALP00000041274
PMZ_0009797-RA	ENSGALP00000041274
PMZ_0042510-RA	ENSGALP00000041279
PMZ_0018600-RA	ENSGALP00000041288
PMZ_0048591-RA	ENSGALP00000041288
PMZ_0038919-RA	ENSGALP00000041291
PMZ_0041162-RA	ENSGALP00000041293
PMZ_0034512-RA	ENSGALP00000041294
PMZ_0045429-RA	ENSGALP00000041295
PMZ_0012258-RA	ENSGALP00000041297
PMZ_0011015-RA	ENSGALP00000041297
PMZ_0033788-RA	ENSGALP00000041300
PMZ_0046521-RA	ENSGALP00000041300
PMZ_0046110-RA	ENSGALP00000041302
PMZ_0048149-RA	ENSGALP00000041302
PMZ_0027020-RA	ENSGALP00000041309
PMZ_0032514-RA	ENSGALP00000041309
PMZ_0043471-RA	ENSGALP00000041310
PMZ_0031190-RA	ENSGALP00000041313
PMZ_0042759-RA	ENSGALP00000041317
PMZ_0034794-RA	ENSGALP00000041317
PMZ_0041803-RA	ENSGALP00000041318
PMZ_0030792-RA	ENSGALP00000041319
PMZ_0044280-RA	ENSGALP00000041319
PMZ_0044089-RA	ENSGALP00000041324
PMZ_0013041-RA	ENSGALP00000041324
PMZ_0046072-RA	ENSGALP00000041330
PMZ_0040732-RA	ENSGALP00000041331
PMZ_0010309-RA	ENSGALP00000041331
PMZ_0043687-RA	ENSGALP00000041332
PMZ_0041259-RA	ENSGALP00000041332
PMZ_0041349-RA	ENSGALP00000041333
PMZ_0045627-RA	ENSGALP00000041334
PMZ_0040680-RA	ENSGALP00000041335
PMZ_0048673-RA	ENSGALP00000041337
PMZ_0019104-RA	ENSGALP00000041340
PMZ_0030794-RA	ENSGALP00000041343
PMZ_0040054-RA	ENSGALP00000041347
PMZ_0042718-RA	ENSGALP00000041347
PMZ_0034727-RA	ENSGALP00000041351
PMZ_0019581-RA	ENSGALP00000041351
PMZ_0021665-RA	ENSGALP00000041356
PMZ_0012881-RA	ENSGALP00000041356
PMZ_0046209-RA	ENSGALP00000041366
PMZ_0044225-RA	ENSGALP00000041373
PMZ_0003516-RA	ENSGALP00000041373
PMZ_0045464-RA	ENSGALP00000041374
PMZ_0031949-RA	ENSGALP00000041377
PMZ_0033566-RA	ENSGALP00000041378
PMZ_0043646-RA	ENSGALP00000041378
PMZ_0038749-RA	ENSGALP00000041379
PMZ_0032338-RA	ENSGALP00000041380
PMZ_0043878-RA	ENSGALP00000041380
PMZ_0045182-RA	ENSGALP00000041387
PMZ_0037333-RA	ENSGALP00000041389
PMZ_0047724-RA	ENSGALP00000041391
PMZ_0047893-RA	ENSGALP00000041391
PMZ_0045569-RA	ENSGALP00000041392
PMZ_0041819-RA	ENSGALP00000041394
PMZ_0040342-RA	ENSGALP00000041394
PMZ_0031390-RA	ENSGALP00000041396
PMZ_0044252-RA	ENSGALP00000041397
PMZ_0029928-RA	ENSGALP00000041398
PMZ_0044792-RA	ENSGALP00000041398
PMZ_0005862-RA	ENSGALP00000041400
PMZ_0040581-RA	ENSGALP00000041400
PMZ_0033512-RA	ENSGALP00000041402
PMZ_0008097-RA	ENSGALP00000041404
PMZ_0019584-RA	ENSGALP00000041404
PMZ_0034465-RA	ENSGALP00000041407
PMZ_0018813-RA	ENSGALP00000041413
PMZ_0029632-RA	ENSGALP00000041413
PMZ_0014837-RA	ENSGALP00000041417
PMZ_0031125-RA	ENSGALP00000041418
PMZ_0047114-RA	ENSGALP00000041418
PMZ_0027583-RA	ENSGALP00000041423
PMZ_0027584-RA	ENSGALP00000041423
PMZ_0041537-RA	ENSGALP00000041427
