fgenesh2_pg.scaffold_351000043	ENSMODP00000015069
fgenesh2_pg.scaffold_139000049	ENSMODP00000012839
fgenesh2_pg.scaffold_139000062	ENSMODP00000005871
fgenesh2_pg.scaffold_139000064	ENSMODP00000001349
fgenesh2_pg.scaffold_139000065	ENSMODP00000003944
fgenesh2_pg.scaffold_139000066	ENSMODP00000011593
fgenesh2_pg.scaffold_139000072	ENSMODP00000021044
fgenesh2_pg.scaffold_139000075	ENSMODP00000002615
fgenesh2_pg.scaffold_139000091	ENSMODP00000040893
fgenesh2_pg.scaffold_139000092	ENSMODP00000000204
fgenesh2_pg.scaffold_140000005	ENSMODP00000005726
fgenesh2_pg.scaffold_140000005	ENSMODP00000026549
fgenesh2_pg.scaffold_140000005	ENSMODP00000040834
fgenesh2_pg.scaffold_140000026	ENSMODP00000040792
fgenesh2_pg.scaffold_140000038	ENSMODP00000003565
fgenesh2_pg.scaffold_140000048	ENSMODP00000039409
fgenesh2_pg.scaffold_140000052	ENSMODP00000023082
fgenesh2_pg.scaffold_140000052	ENSMODP00000029292
fgenesh2_pg.scaffold_140000054	ENSMODP00000006017
fgenesh2_pg.scaffold_140000087	ENSMODP00000026982
fgenesh2_pg.scaffold_140000092	ENSMODP00000021031
fgenesh2_pg.scaffold_140000099	ENSMODP00000023932
fgenesh2_pg.scaffold_141000001	ENSMODP00000000700
fgenesh2_pg.scaffold_141000011	ENSMODP00000038579
fgenesh2_pg.scaffold_141000022	ENSMODP00000027204
fgenesh2_pg.scaffold_141000026	ENSMODP00000018290
fgenesh2_pg.scaffold_141000035	ENSMODP00000016532
fgenesh2_pg.scaffold_141000037	ENSMODP00000024364
fgenesh2_pg.scaffold_141000054	ENSMODP00000026276
fgenesh2_pg.scaffold_141000064	ENSMODP00000021220
fgenesh2_pg.scaffold_141000077	ENSMODP00000017351
fgenesh2_pg.scaffold_141000113	ENSMODP00000010832
fgenesh2_pg.scaffold_142000005	ENSMODP00000020809
fgenesh2_pg.scaffold_142000012	ENSMODP00000013611
fgenesh2_pg.scaffold_142000014	ENSMODP00000011646
fgenesh2_pg.scaffold_142000014	ENSMODP00000032408
fgenesh2_pg.scaffold_142000017	ENSMODP00000011840
fgenesh2_pg.scaffold_142000020	ENSMODP00000011852
fgenesh2_pg.scaffold_142000026	ENSMODP00000026891
fgenesh2_pg.scaffold_142000037	ENSMODP00000007035
fgenesh2_pg.scaffold_142000037	ENSMODP00000008417
fgenesh2_pg.scaffold_142000040	ENSMODP00000038738
fgenesh2_pg.scaffold_142000042	ENSMODP00000006385
fgenesh2_pg.scaffold_142000046	ENSMODP00000006332
fgenesh2_pg.scaffold_142000049	ENSMODP00000025789
fgenesh2_pg.scaffold_142000055	ENSMODP00000020767
fgenesh2_pg.scaffold_142000066	ENSMODP00000009976
fgenesh2_pg.scaffold_142000078	ENSMODP00000007180
fgenesh2_pg.scaffold_143000002	ENSMODP00000022101
fgenesh2_pg.scaffold_143000011	ENSMODP00000039162
fgenesh2_pg.scaffold_143000028	ENSMODP00000025808
fgenesh2_pg.scaffold_143000028	ENSMODP00000014214
fgenesh2_pg.scaffold_143000037	ENSMODP00000010890
fgenesh2_pg.scaffold_143000039	ENSMODP00000013651
fgenesh2_pg.scaffold_143000041	ENSMODP00000040721
fgenesh2_pg.scaffold_143000050	ENSMODP00000001370
fgenesh2_pg.scaffold_143000056	ENSMODP00000006627
fgenesh2_pg.scaffold_143000061	ENSMODP00000014130
fgenesh2_pg.scaffold_144000002	ENSMODP00000005026
fgenesh2_pg.scaffold_144000019	ENSMODP00000015501
fgenesh2_pg.scaffold_144000019	ENSMODP00000008719
fgenesh2_pg.scaffold_144000037	ENSMODP00000013517
fgenesh2_pg.scaffold_144000040	ENSMODP00000023747
fgenesh2_pg.scaffold_144000052	ENSMODP00000007128
fgenesh2_pg.scaffold_144000057	ENSMODP00000000567
fgenesh2_pg.scaffold_144000057	ENSMODP00000040518
fgenesh2_pg.scaffold_144000068	ENSMODP00000038248
fgenesh2_pg.scaffold_144000070	ENSMODP00000023912
fgenesh2_pg.scaffold_144000071	ENSMODP00000034654
fgenesh2_pg.scaffold_144000081	ENSMODP00000011823
fgenesh2_pg.scaffold_144000084	ENSMODP00000032944
fgenesh2_pg.scaffold_144000095	ENSMODP00000004736
fgenesh2_pg.scaffold_145000006	ENSMODP00000010102
fgenesh2_pg.scaffold_145000018	ENSMODP00000038024
fgenesh2_pg.scaffold_145000020	ENSMODP00000003465
fgenesh2_pg.scaffold_145000033	ENSMODP00000024168
fgenesh2_pg.scaffold_145000033	ENSMODP00000035626
fgenesh2_pg.scaffold_145000033	ENSMODP00000020282
fgenesh2_pg.scaffold_145000037	ENSMODP00000018868
fgenesh2_pg.scaffold_145000043	ENSMODP00000004257
fgenesh2_pg.scaffold_145000047	ENSMODP00000025293
fgenesh2_pg.scaffold_145000049	ENSMODP00000014988
fgenesh2_pg.scaffold_145000055	ENSMODP00000021312
fgenesh2_pg.scaffold_145000056	ENSMODP00000018847
fgenesh2_pg.scaffold_145000060	ENSMODP00000008544
fgenesh2_pg.scaffold_145000075	ENSMODP00000014439
fgenesh2_pg.scaffold_145000080	ENSMODP00000001762
fgenesh2_pg.scaffold_145000083	ENSMODP00000008751
fgenesh2_pg.scaffold_145000091	ENSMODP00000003948
fgenesh2_pg.scaffold_145000093	ENSMODP00000004409
fgenesh2_pg.scaffold_145000108	ENSMODP00000016870
fgenesh2_pg.scaffold_146000004	ENSMODP00000001949
fgenesh2_pg.scaffold_146000012	ENSMODP00000002404
fgenesh2_pg.scaffold_146000019	ENSMODP00000015087
fgenesh2_pg.scaffold_146000022	ENSMODP00000015267
fgenesh2_pg.scaffold_146000024	ENSMODP00000016839
fgenesh2_pg.scaffold_146000025	ENSMODP00000038102
fgenesh2_pg.scaffold_146000026	ENSMODP00000004137
fgenesh2_pg.scaffold_146000032	ENSMODP00000001444
fgenesh2_pg.scaffold_146000034	ENSMODP00000012372
fgenesh2_pg.scaffold_146000041	ENSMODP00000005188
fgenesh2_pg.scaffold_146000043	ENSMODP00000009598
fgenesh2_pg.scaffold_146000044	ENSMODP00000021077
fgenesh2_pg.scaffold_146000049	ENSMODP00000015214
fgenesh2_pg.scaffold_146000057	ENSMODP00000008496
fgenesh2_pg.scaffold_146000067	ENSMODP00000024173
fgenesh2_pg.scaffold_146000073	ENSMODP00000024398
fgenesh2_pg.scaffold_146000073	ENSMODP00000011040
fgenesh2_pg.scaffold_146000073	ENSMODP00000002593
fgenesh2_pg.scaffold_146000074	ENSMODP00000003174
fgenesh2_pg.scaffold_146000089	ENSMODP00000009653
fgenesh2_pg.scaffold_146000089	ENSMODP00000021733
fgenesh2_pg.scaffold_146000089	ENSMODP00000017897
fgenesh2_pg.scaffold_146000097	ENSMODP00000006037
fgenesh2_pg.scaffold_147000019	ENSMODP00000020910
fgenesh2_pg.scaffold_147000022	ENSMODP00000019529
fgenesh2_pg.scaffold_147000022	ENSMODP00000008082
fgenesh2_pg.scaffold_147000025	ENSMODP00000009951
fgenesh2_pg.scaffold_147000025	ENSMODP00000012425
fgenesh2_pg.scaffold_147000060	ENSMODP00000025130
fgenesh2_pg.scaffold_147000061	ENSMODP00000017196
fgenesh2_pg.scaffold_147000067	ENSMODP00000007357
fgenesh2_pg.scaffold_147000068	ENSMODP00000021906
fgenesh2_pg.scaffold_147000080	ENSMODP00000005455
fgenesh2_pg.scaffold_147000081	ENSMODP00000021659
fgenesh2_pg.scaffold_147000086	ENSMODP00000000315
fgenesh2_pg.scaffold_147000099	ENSMODP00000015199
fgenesh2_pg.scaffold_148000007	ENSMODP00000039014
fgenesh2_pg.scaffold_148000034	ENSMODP00000007891
fgenesh2_pg.scaffold_148000046	ENSMODP00000034258
fgenesh2_pg.scaffold_148000061	ENSMODP00000008465
fgenesh2_pg.scaffold_149000013	ENSMODP00000013940
fgenesh2_pg.scaffold_149000030	ENSMODP00000040126
fgenesh2_pg.scaffold_149000037	ENSMODP00000020266
fgenesh2_pg.scaffold_149000051	ENSMODP00000011558
fgenesh2_pg.scaffold_149000053	ENSMODP00000000793
fgenesh2_pg.scaffold_149000064	ENSMODP00000004259
fgenesh2_pg.scaffold_149000065	ENSMODP00000028044
fgenesh2_pg.scaffold_149000065	ENSMODP00000028058
fgenesh2_pg.scaffold_149000067	ENSMODP00000020110
fgenesh2_pg.scaffold_149000078	ENSMODP00000003585
fgenesh2_pg.scaffold_149000098	ENSMODP00000006550
fgenesh2_pg.scaffold_149000103	ENSMODP00000040593
fgenesh2_pg.scaffold_149000104	ENSMODP00000013765
fgenesh2_pg.scaffold_150000021	ENSMODP00000023756
fgenesh2_pg.scaffold_150000028	ENSMODP00000003868
fgenesh2_pg.scaffold_150000035	ENSMODP00000018893
fgenesh2_pg.scaffold_150000036	ENSMODP00000028394
fgenesh2_pg.scaffold_150000039	ENSMODP00000019682
fgenesh2_pg.scaffold_150000047	ENSMODP00000034712
fgenesh2_pg.scaffold_150000063	ENSMODP00000004698
fgenesh2_pg.scaffold_150000069	ENSMODP00000022511
fgenesh2_pg.scaffold_150000070	ENSMODP00000041337
fgenesh2_pg.scaffold_150000084	ENSMODP00000015256
fgenesh2_pg.scaffold_150000101	ENSMODP00000019967
fgenesh2_pg.scaffold_150000101	ENSMODP00000010320
fgenesh2_pg.scaffold_150000101	ENSMODP00000001269
fgenesh2_pg.scaffold_151000010	ENSMODP00000025909
fgenesh2_pg.scaffold_151000014	ENSMODP00000023897
fgenesh2_pg.scaffold_151000036	ENSMODP00000041245
fgenesh2_pg.scaffold_151000045	ENSMODP00000033461
fgenesh2_pg.scaffold_151000047	ENSMODP00000017936
fgenesh2_pg.scaffold_151000050	ENSMODP00000007120
fgenesh2_pg.scaffold_151000051	ENSMODP00000038335
fgenesh2_pg.scaffold_151000060	ENSMODP00000040136
fgenesh2_pg.scaffold_151000078	ENSMODP00000028958
fgenesh2_pg.scaffold_151000089	ENSMODP00000016504
fgenesh2_pg.scaffold_151000091	ENSMODP00000012635
fgenesh2_pg.scaffold_151000091	ENSMODP00000000678
fgenesh2_pg.scaffold_151000095	ENSMODP00000037712
fgenesh2_pg.scaffold_151000100	ENSMODP00000026935
fgenesh2_pg.scaffold_152000020	ENSMODP00000012017
fgenesh2_pg.scaffold_152000047	ENSMODP00000005411
fgenesh2_pg.scaffold_152000057	ENSMODP00000007762
fgenesh2_pg.scaffold_152000066	ENSMODP00000012822
fgenesh2_pg.scaffold_152000069	ENSMODP00000015037
fgenesh2_pg.scaffold_152000082	ENSMODP00000040993
fgenesh2_pg.scaffold_152000095	ENSMODP00000003400
fgenesh2_pg.scaffold_152000095	ENSMODP00000040966
fgenesh2_pg.scaffold_152000095	ENSMODP00000040881
fgenesh2_pg.scaffold_152000109	ENSMODP00000036241
fgenesh2_pg.scaffold_152000111	ENSMODP00000022947
fgenesh2_pg.scaffold_152000118	ENSMODP00000006302
fgenesh2_pg.scaffold_153000005	ENSMODP00000013531
fgenesh2_pg.scaffold_153000009	ENSMODP00000038204
fgenesh2_pg.scaffold_153000018	ENSMODP00000029071
fgenesh2_pg.scaffold_153000018	ENSMODP00000014779
fgenesh2_pg.scaffold_153000021	ENSMODP00000005258
fgenesh2_pg.scaffold_153000031	ENSMODP00000012187
fgenesh2_pg.scaffold_153000038	ENSMODP00000022589
fgenesh2_pg.scaffold_153000039	ENSMODP00000007617
fgenesh2_pg.scaffold_153000046	ENSMODP00000022839
fgenesh2_pg.scaffold_153000051	ENSMODP00000013794
fgenesh2_pg.scaffold_153000066	ENSMODP00000030918
fgenesh2_pg.scaffold_153000067	ENSMODP00000002506
fgenesh2_pg.scaffold_153000078	ENSMODP00000003644
fgenesh2_pg.scaffold_153000085	ENSMODP00000035702
fgenesh2_pg.scaffold_153000086	ENSMODP00000023205
fgenesh2_pg.scaffold_153000090	ENSMODP00000039171
fgenesh2_pg.scaffold_154000008	ENSMODP00000018032
fgenesh2_pg.scaffold_154000046	ENSMODP00000028339
fgenesh2_pg.scaffold_154000057	ENSMODP00000040929
fgenesh2_pg.scaffold_154000059	ENSMODP00000008004
fgenesh2_pg.scaffold_154000065	ENSMODP00000018309
fgenesh2_pg.scaffold_154000065	ENSMODP00000008995
fgenesh2_pg.scaffold_154000065	ENSMODP00000002974
fgenesh2_pg.scaffold_154000066	ENSMODP00000013060
fgenesh2_pg.scaffold_154000068	ENSMODP00000017813
fgenesh2_pg.scaffold_154000069	ENSMODP00000015720
fgenesh2_pg.scaffold_154000074	ENSMODP00000017672
fgenesh2_pg.scaffold_155000002	ENSMODP00000024683
fgenesh2_pg.scaffold_155000019	ENSMODP00000025242
fgenesh2_pg.scaffold_155000065	ENSMODP00000018051
fgenesh2_pg.scaffold_155000068	ENSMODP00000007386
fgenesh2_pg.scaffold_155000068	ENSMODP00000018232
fgenesh2_pg.scaffold_155000084	ENSMODP00000009249
fgenesh2_pg.scaffold_155000096	ENSMODP00000024542
fgenesh2_pg.scaffold_155000101	ENSMODP00000024627
fgenesh2_pg.scaffold_155000104	ENSMODP00000039380
fgenesh2_pg.scaffold_155000105	ENSMODP00000021963
fgenesh2_pg.scaffold_156000050	ENSMODP00000022559
fgenesh2_pg.scaffold_156000051	ENSMODP00000032450
fgenesh2_pg.scaffold_156000051	ENSMODP00000004096
fgenesh2_pg.scaffold_156000051	ENSMODP00000004648
fgenesh2_pg.scaffold_156000051	ENSMODP00000024653
fgenesh2_pg.scaffold_156000051	ENSMODP00000001186
fgenesh2_pg.scaffold_156000060	ENSMODP00000006036
fgenesh2_pg.scaffold_156000060	ENSMODP00000029529
fgenesh2_pg.scaffold_156000080	ENSMODP00000014390
fgenesh2_pg.scaffold_156000083	ENSMODP00000003664
fgenesh2_pg.scaffold_156000087	ENSMODP00000004086
fgenesh2_pg.scaffold_156000092	ENSMODP00000004820
fgenesh2_pg.scaffold_156000094	ENSMODP00000025369
fgenesh2_pg.scaffold_156000094	ENSMODP00000040002
fgenesh2_pg.scaffold_157000001	ENSMODP00000009150
fgenesh2_pg.scaffold_157000021	ENSMODP00000015113
fgenesh2_pg.scaffold_157000022	ENSMODP00000024095
fgenesh2_pg.scaffold_157000028	ENSMODP00000004397
fgenesh2_pg.scaffold_157000044	ENSMODP00000013223
fgenesh2_pg.scaffold_157000045	ENSMODP00000028490
fgenesh2_pg.scaffold_157000051	ENSMODP00000007306
fgenesh2_pg.scaffold_157000052	ENSMODP00000033105
fgenesh2_pg.scaffold_157000061	ENSMODP00000001524
fgenesh2_pg.scaffold_157000061	ENSMODP00000026838
fgenesh2_pg.scaffold_157000061	ENSMODP00000018134
fgenesh2_pg.scaffold_157000071	ENSMODP00000012540
fgenesh2_pg.scaffold_157000086	ENSMODP00000019068
fgenesh2_pg.scaffold_157000098	ENSMODP00000020943
fgenesh2_pg.scaffold_157000099	ENSMODP00000022166
fgenesh2_pg.scaffold_158000029	ENSMODP00000016439
fgenesh2_pg.scaffold_158000041	ENSMODP00000040218
fgenesh2_pg.scaffold_158000046	ENSMODP00000028785
fgenesh2_pg.scaffold_158000047	ENSMODP00000040430
fgenesh2_pg.scaffold_158000055	ENSMODP00000022906
fgenesh2_pg.scaffold_158000056	ENSMODP00000005046
fgenesh2_pg.scaffold_158000058	ENSMODP00000025435
fgenesh2_pg.scaffold_158000064	ENSMODP00000023536
fgenesh2_pg.scaffold_158000071	ENSMODP00000019079
fgenesh2_pg.scaffold_158000090	ENSMODP00000003367
fgenesh2_pg.scaffold_159000025	ENSMODP00000019842
fgenesh2_pg.scaffold_159000030	ENSMODP00000008996
fgenesh2_pg.scaffold_159000034	ENSMODP00000009937
fgenesh2_pg.scaffold_159000036	ENSMODP00000036962
fgenesh2_pg.scaffold_159000038	ENSMODP00000007332
fgenesh2_pg.scaffold_159000049	ENSMODP00000018644
fgenesh2_pg.scaffold_159000062	ENSMODP00000008631
fgenesh2_pg.scaffold_159000067	ENSMODP00000039549
fgenesh2_pg.scaffold_159000068	ENSMODP00000022998
fgenesh2_pg.scaffold_159000073	ENSMODP00000023234
fgenesh2_pg.scaffold_159000098	ENSMODP00000010237
fgenesh2_pg.scaffold_159000101	ENSMODP00000032652
fgenesh2_pg.scaffold_159000101	ENSMODP00000029739
fgenesh2_pg.scaffold_160000007	ENSMODP00000007802
fgenesh2_pg.scaffold_160000018	ENSMODP00000024120
fgenesh2_pg.scaffold_160000024	ENSMODP00000001842
fgenesh2_pg.scaffold_160000028	ENSMODP00000024670
fgenesh2_pg.scaffold_160000029	ENSMODP00000040348
fgenesh2_pg.scaffold_160000033	ENSMODP00000003750
fgenesh2_pg.scaffold_160000045	ENSMODP00000025681
fgenesh2_pg.scaffold_160000049	ENSMODP00000011508
fgenesh2_pg.scaffold_160000109	ENSMODP00000022809
fgenesh2_pg.scaffold_160000109	ENSMODP00000013254
fgenesh2_pg.scaffold_160000114	ENSMODP00000013261
fgenesh2_pg.scaffold_160000116	ENSMODP00000022808
fgenesh2_pg.scaffold_160000121	ENSMODP00000013401
fgenesh2_pg.scaffold_160000122	ENSMODP00000040940
fgenesh2_pg.scaffold_161000010	ENSMODP00000014890
fgenesh2_pg.scaffold_161000010	ENSMODP00000034126
fgenesh2_pg.scaffold_161000028	ENSMODP00000011517
fgenesh2_pg.scaffold_161000030	ENSMODP00000018430
fgenesh2_pg.scaffold_161000045	ENSMODP00000038328
fgenesh2_pg.scaffold_161000063	ENSMODP00000020643
fgenesh2_pg.scaffold_161000063	ENSMODP00000036718
fgenesh2_pg.scaffold_161000073	ENSMODP00000018826
fgenesh2_pg.scaffold_161000077	ENSMODP00000020271
fgenesh2_pg.scaffold_161000079	ENSMODP00000021958
fgenesh2_pg.scaffold_161000083	ENSMODP00000019208
fgenesh2_pg.scaffold_161000087	ENSMODP00000029804
fgenesh2_pg.scaffold_162000012	ENSMODP00000032687
fgenesh2_pg.scaffold_162000023	ENSMODP00000021336
fgenesh2_pg.scaffold_162000054	ENSMODP00000039362
fgenesh2_pg.scaffold_162000068	ENSMODP00000038632
fgenesh2_pg.scaffold_163000012	ENSMODP00000017382
fgenesh2_pg.scaffold_163000017	ENSMODP00000034573
fgenesh2_pg.scaffold_163000019	ENSMODP00000005400
fgenesh2_pg.scaffold_163000020	ENSMODP00000022451
fgenesh2_pg.scaffold_163000043	ENSMODP00000006953
fgenesh2_pg.scaffold_164000009	ENSMODP00000017258
fgenesh2_pg.scaffold_164000019	ENSMODP00000014802
fgenesh2_pg.scaffold_164000022	ENSMODP00000021339
fgenesh2_pg.scaffold_164000024	ENSMODP00000034181
fgenesh2_pg.scaffold_164000028	ENSMODP00000019963
fgenesh2_pg.scaffold_164000030	ENSMODP00000007874
fgenesh2_pg.scaffold_164000044	ENSMODP00000013650
fgenesh2_pg.scaffold_164000047	ENSMODP00000020843
fgenesh2_pg.scaffold_164000052	ENSMODP00000002089
fgenesh2_pg.scaffold_164000053	ENSMODP00000011775
fgenesh2_pg.scaffold_165000021	ENSMODP00000001544
fgenesh2_pg.scaffold_165000021	ENSMODP00000006305
fgenesh2_pg.scaffold_165000021	ENSMODP00000040595
fgenesh2_pg.scaffold_165000022	ENSMODP00000012546
fgenesh2_pg.scaffold_165000026	ENSMODP00000005951
fgenesh2_pg.scaffold_165000033	ENSMODP00000009374
fgenesh2_pg.scaffold_165000039	ENSMODP00000018028
fgenesh2_pg.scaffold_165000039	ENSMODP00000037882
fgenesh2_pg.scaffold_165000078	ENSMODP00000011554
fgenesh2_pg.scaffold_165000079	ENSMODP00000035560
fgenesh2_pg.scaffold_165000081	ENSMODP00000031642
fgenesh2_pg.scaffold_165000092	ENSMODP00000038108
fgenesh2_pg.scaffold_165000092	ENSMODP00000038083
fgenesh2_pg.scaffold_165000096	ENSMODP00000001583
fgenesh2_pg.scaffold_165000098	ENSMODP00000022692
fgenesh2_pg.scaffold_166000018	ENSMODP00000019424
fgenesh2_pg.scaffold_166000019	ENSMODP00000040239
fgenesh2_pg.scaffold_166000022	ENSMODP00000000337
fgenesh2_pg.scaffold_166000022	ENSMODP00000038943
fgenesh2_pg.scaffold_166000025	ENSMODP00000018124
fgenesh2_pg.scaffold_166000029	ENSMODP00000011271
fgenesh2_pg.scaffold_166000030	ENSMODP00000029056
fgenesh2_pg.scaffold_166000060	ENSMODP00000002701
fgenesh2_pg.scaffold_166000064	ENSMODP00000023326
fgenesh2_pg.scaffold_166000070	ENSMODP00000023726
fgenesh2_pg.scaffold_166000079	ENSMODP00000024322
fgenesh2_pg.scaffold_166000081	ENSMODP00000018263
fgenesh2_pg.scaffold_166000084	ENSMODP00000017631
fgenesh2_pg.scaffold_166000090	ENSMODP00000026856
fgenesh2_pg.scaffold_167000004	ENSMODP00000017168
fgenesh2_pg.scaffold_167000004	ENSMODP00000009537
fgenesh2_pg.scaffold_167000007	ENSMODP00000017233
fgenesh2_pg.scaffold_167000020	ENSMODP00000008862
fgenesh2_pg.scaffold_167000034	ENSMODP00000034316
fgenesh2_pg.scaffold_167000044	ENSMODP00000008988
fgenesh2_pg.scaffold_167000048	ENSMODP00000038998
fgenesh2_pg.scaffold_167000061	ENSMODP00000011843
fgenesh2_pg.scaffold_167000062	ENSMODP00000011838
fgenesh2_pg.scaffold_167000067	ENSMODP00000001449
fgenesh2_pg.scaffold_167000080	ENSMODP00000013849
fgenesh2_pg.scaffold_167000082	ENSMODP00000013862
fgenesh2_pg.scaffold_167000085	ENSMODP00000003698
fgenesh2_pg.scaffold_167000087	ENSMODP00000006836
fgenesh2_pg.scaffold_167000105	ENSMODP00000008540
fgenesh2_pg.scaffold_167000105	ENSMODP00000036576
fgenesh2_pg.scaffold_167000108	ENSMODP00000039387
fgenesh2_pg.scaffold_168000004	ENSMODP00000003230
fgenesh2_pg.scaffold_168000004	ENSMODP00000034421
fgenesh2_pg.scaffold_168000028	ENSMODP00000041109
fgenesh2_pg.scaffold_168000033	ENSMODP00000008606
fgenesh2_pg.scaffold_168000038	ENSMODP00000010529
fgenesh2_pg.scaffold_168000042	ENSMODP00000009145
fgenesh2_pg.scaffold_168000047	ENSMODP00000009522
fgenesh2_pg.scaffold_168000051	ENSMODP00000040436
fgenesh2_pg.scaffold_168000053	ENSMODP00000031502
fgenesh2_pg.scaffold_168000062	ENSMODP00000007350
fgenesh2_pg.scaffold_169000005	ENSMODP00000005349
fgenesh2_pg.scaffold_169000005	ENSMODP00000003553
fgenesh2_pg.scaffold_169000014	ENSMODP00000038286
fgenesh2_pg.scaffold_169000036	ENSMODP00000006822
fgenesh2_pg.scaffold_169000061	ENSMODP00000003817
fgenesh2_pg.scaffold_169000063	ENSMODP00000027611
fgenesh2_pg.scaffold_169000065	ENSMODP00000007830
fgenesh2_pg.scaffold_170000012	ENSMODP00000039051
fgenesh2_pg.scaffold_170000020	ENSMODP00000011741
fgenesh2_pg.scaffold_170000020	ENSMODP00000008487
fgenesh2_pg.scaffold_170000020	ENSMODP00000015138
fgenesh2_pg.scaffold_170000020	ENSMODP00000040198
fgenesh2_pg.scaffold_170000020	ENSMODP00000015158
fgenesh2_pg.scaffold_170000023	ENSMODP00000011734
fgenesh2_pg.scaffold_170000023	ENSMODP00000011732
fgenesh2_pg.scaffold_170000023	ENSMODP00000020168
fgenesh2_pg.scaffold_170000029	ENSMODP00000033244
fgenesh2_pg.scaffold_170000036	ENSMODP00000030123
fgenesh2_pg.scaffold_170000046	ENSMODP00000003102
fgenesh2_pg.scaffold_170000047	ENSMODP00000039988
fgenesh2_pg.scaffold_170000058	ENSMODP00000017823
fgenesh2_pg.scaffold_170000066	ENSMODP00000019650
fgenesh2_pg.scaffold_171000007	ENSMODP00000023356
fgenesh2_pg.scaffold_172000011	ENSMODP00000040328
fgenesh2_pg.scaffold_172000014	ENSMODP00000035144
fgenesh2_pg.scaffold_172000018	ENSMODP00000023509
fgenesh2_pg.scaffold_172000059	ENSMODP00000023188
fgenesh2_pg.scaffold_172000060	ENSMODP00000040106
fgenesh2_pg.scaffold_172000063	ENSMODP00000040707
fgenesh2_pg.scaffold_172000063	ENSMODP00000041030
fgenesh2_pg.scaffold_173000024	ENSMODP00000001006
fgenesh2_pg.scaffold_173000024	ENSMODP00000030692
fgenesh2_pg.scaffold_173000024	ENSMODP00000026034
fgenesh2_pg.scaffold_173000024	ENSMODP00000026032
fgenesh2_pg.scaffold_173000024	ENSMODP00000008063
fgenesh2_pg.scaffold_173000029	ENSMODP00000015885
fgenesh2_pg.scaffold_174000005	ENSMODP00000021490
fgenesh2_pg.scaffold_174000011	ENSMODP00000002159
fgenesh2_pg.scaffold_174000014	ENSMODP00000008564
fgenesh2_pg.scaffold_174000016	ENSMODP00000040320
fgenesh2_pg.scaffold_174000024	ENSMODP00000031090
fgenesh2_pg.scaffold_174000033	ENSMODP00000039278
fgenesh2_pg.scaffold_174000051	ENSMODP00000008869
fgenesh2_pg.scaffold_174000054	ENSMODP00000025725
fgenesh2_pg.scaffold_174000065	ENSMODP00000015105
fgenesh2_pg.scaffold_174000070	ENSMODP00000019904
fgenesh2_pg.scaffold_174000073	ENSMODP00000006507
fgenesh2_pg.scaffold_174000074	ENSMODP00000000422
fgenesh2_pg.scaffold_174000078	ENSMODP00000002049
fgenesh2_pg.scaffold_174000080	ENSMODP00000039345
fgenesh2_pg.scaffold_174000082	ENSMODP00000039495
fgenesh2_pg.scaffold_174000083	ENSMODP00000022326
fgenesh2_pg.scaffold_175000015	ENSMODP00000005984
fgenesh2_pg.scaffold_175000015	ENSMODP00000035249
fgenesh2_pg.scaffold_175000015	ENSMODP00000021626
fgenesh2_pg.scaffold_175000015	ENSMODP00000025687
fgenesh2_pg.scaffold_175000022	ENSMODP00000023189
fgenesh2_pg.scaffold_175000023	ENSMODP00000028839
fgenesh2_pg.scaffold_175000025	ENSMODP00000021757
fgenesh2_pg.scaffold_175000035	ENSMODP00000013559
fgenesh2_pg.scaffold_175000043	ENSMODP00000003075
fgenesh2_pg.scaffold_175000048	ENSMODP00000021929
fgenesh2_pg.scaffold_175000048	ENSMODP00000017329
