ENSGALP00000038461	fgenesh2_pg.scaffold_351000043
ENSGALP00000041090	fgenesh2_pg.scaffold_185000086
ENSGALP00000042193	fgenesh2_pg.scaffold_185000090
ENSGALP00000012879	fgenesh2_pg.scaffold_186000001
ENSGALP00000008710	fgenesh2_pg.scaffold_186000005
ENSGALP00000042440	fgenesh2_pg.scaffold_186000011
ENSGALP00000005965	fgenesh2_pg.scaffold_186000016
ENSGALP00000005781	fgenesh2_pg.scaffold_186000023
ENSGALP00000043025	fgenesh2_pg.scaffold_186000034
ENSGALP00000041735	fgenesh2_pg.scaffold_186000038
ENSGALP00000024775	fgenesh2_pg.scaffold_186000049
ENSGALP00000015440	fgenesh2_pg.scaffold_186000049
ENSGALP00000009207	fgenesh2_pg.scaffold_186000069
ENSGALP00000041557	fgenesh2_pg.scaffold_187000007
ENSGALP00000006007	fgenesh2_pg.scaffold_187000016
ENSGALP00000022544	fgenesh2_pg.scaffold_187000020
ENSGALP00000001472	fgenesh2_pg.scaffold_187000020
ENSGALP00000018260	fgenesh2_pg.scaffold_187000022
ENSGALP00000006973	fgenesh2_pg.scaffold_187000027
ENSGALP00000018199	fgenesh2_pg.scaffold_187000029
ENSGALP00000042732	fgenesh2_pg.scaffold_187000033
ENSGALP00000032932	fgenesh2_pg.scaffold_187000046
ENSGALP00000015826	fgenesh2_pg.scaffold_187000072
ENSGALP00000026599	fgenesh2_pg.scaffold_187000088
ENSGALP00000004078	fgenesh2_pg.scaffold_187000096
ENSGALP00000005783	fgenesh2_pg.scaffold_187000100
ENSGALP00000040735	fgenesh2_pg.scaffold_187000100
ENSGALP00000006407	fgenesh2_pg.scaffold_187000101
ENSGALP00000027700	fgenesh2_pg.scaffold_188000017
ENSGALP00000027492	fgenesh2_pg.scaffold_188000022
ENSGALP00000027552	fgenesh2_pg.scaffold_188000026
ENSGALP00000027317	fgenesh2_pg.scaffold_188000064
ENSGALP00000000666	fgenesh2_pg.scaffold_188000085
ENSGALP00000027512	fgenesh2_pg.scaffold_188000086
ENSGALP00000033025	fgenesh2_pg.scaffold_188000090
ENSGALP00000022830	fgenesh2_pg.scaffold_188000098
ENSGALP00000042546	fgenesh2_pg.scaffold_188000101
ENSGALP00000015733	fgenesh2_pg.scaffold_189000005
ENSGALP00000023991	fgenesh2_pg.scaffold_189000006
ENSGALP00000040950	fgenesh2_pg.scaffold_189000006
ENSGALP00000036653	fgenesh2_pg.scaffold_189000013
ENSGALP00000042058	fgenesh2_pg.scaffold_189000037
ENSGALP00000012396	fgenesh2_pg.scaffold_189000052
ENSGALP00000008134	fgenesh2_pg.scaffold_189000068
ENSGALP00000030492	fgenesh2_pg.scaffold_190000013
ENSGALP00000018806	fgenesh2_pg.scaffold_190000023
ENSGALP00000037008	fgenesh2_pg.scaffold_190000024
ENSGALP00000023734	fgenesh2_pg.scaffold_190000026
ENSGALP00000042720	fgenesh2_pg.scaffold_190000038
ENSGALP00000006296	fgenesh2_pg.scaffold_190000042
ENSGALP00000002702	fgenesh2_pg.scaffold_190000042
ENSGALP00000018514	fgenesh2_pg.scaffold_190000043
ENSGALP00000014099	fgenesh2_pg.scaffold_190000060
ENSGALP00000034618	fgenesh2_pg.scaffold_190000063
ENSGALP00000014100	fgenesh2_pg.scaffold_190000093
ENSGALP00000041389	fgenesh2_pg.scaffold_191000005
ENSGALP00000039846	fgenesh2_pg.scaffold_191000009
ENSGALP00000013605	fgenesh2_pg.scaffold_191000013
ENSGALP00000015688	fgenesh2_pg.scaffold_191000027
ENSGALP00000029379	fgenesh2_pg.scaffold_191000031
ENSGALP00000041011	fgenesh2_pg.scaffold_191000044
ENSGALP00000017498	fgenesh2_pg.scaffold_191000062
ENSGALP00000012116	fgenesh2_pg.scaffold_191000062
ENSGALP00000000421	fgenesh2_pg.scaffold_191000063
ENSGALP00000010513	fgenesh2_pg.scaffold_191000076
ENSGALP00000043037	fgenesh2_pg.scaffold_191000076
ENSGALP00000014959	fgenesh2_pg.scaffold_191000077
ENSGALP00000017444	fgenesh2_pg.scaffold_191000087
ENSGALP00000002564	fgenesh2_pg.scaffold_191000101
ENSGALP00000025437	fgenesh2_pg.scaffold_192000014
ENSGALP00000001595	fgenesh2_pg.scaffold_192000020
ENSGALP00000002630	fgenesh2_pg.scaffold_192000024
ENSGALP00000026406	fgenesh2_pg.scaffold_192000030
ENSGALP00000016730	fgenesh2_pg.scaffold_192000030
ENSGALP00000000469	fgenesh2_pg.scaffold_192000031
ENSGALP00000036079	fgenesh2_pg.scaffold_192000039
ENSGALP00000033436	fgenesh2_pg.scaffold_192000046
ENSGALP00000024013	fgenesh2_pg.scaffold_192000053
ENSGALP00000024945	fgenesh2_pg.scaffold_192000053
ENSGALP00000010336	fgenesh2_pg.scaffold_192000053
ENSGALP00000024214	fgenesh2_pg.scaffold_192000061
ENSGALP00000003041	fgenesh2_pg.scaffold_193000019
ENSGALP00000002409	fgenesh2_pg.scaffold_193000019
ENSGALP00000039311	fgenesh2_pg.scaffold_193000024
ENSGALP00000041062	fgenesh2_pg.scaffold_193000048
ENSGALP00000009098	fgenesh2_pg.scaffold_193000051
ENSGALP00000042895	fgenesh2_pg.scaffold_193000054
ENSGALP00000040984	fgenesh2_pg.scaffold_194000004
ENSGALP00000030939	fgenesh2_pg.scaffold_194000049
ENSGALP00000030892	fgenesh2_pg.scaffold_194000050
ENSGALP00000001471	fgenesh2_pg.scaffold_194000051
ENSGALP00000022371	fgenesh2_pg.scaffold_194000059
ENSGALP00000010537	fgenesh2_pg.scaffold_194000060
ENSGALP00000011528	fgenesh2_pg.scaffold_195000003
ENSGALP00000019336	fgenesh2_pg.scaffold_195000008
ENSGALP00000036378	fgenesh2_pg.scaffold_195000013
ENSGALP00000041717	fgenesh2_pg.scaffold_195000013
ENSGALP00000016966	fgenesh2_pg.scaffold_195000014
ENSGALP00000043119	fgenesh2_pg.scaffold_195000021
ENSGALP00000008890	fgenesh2_pg.scaffold_195000026
ENSGALP00000041241	fgenesh2_pg.scaffold_195000029
ENSGALP00000022884	fgenesh2_pg.scaffold_195000038
ENSGALP00000021875	fgenesh2_pg.scaffold_195000042
ENSGALP00000029144	fgenesh2_pg.scaffold_195000054
ENSGALP00000005725	fgenesh2_pg.scaffold_195000056
ENSGALP00000014746	fgenesh2_pg.scaffold_195000070
ENSGALP00000042496	fgenesh2_pg.scaffold_195000070
ENSGALP00000013029	fgenesh2_pg.scaffold_195000072
ENSGALP00000000260	fgenesh2_pg.scaffold_195000073
ENSGALP00000023047	fgenesh2_pg.scaffold_195000076
ENSGALP00000023039	fgenesh2_pg.scaffold_195000078
ENSGALP00000018307	fgenesh2_pg.scaffold_195000087
ENSGALP00000043280	fgenesh2_pg.scaffold_195000101
ENSGALP00000017259	fgenesh2_pg.scaffold_196000014
ENSGALP00000019895	fgenesh2_pg.scaffold_196000024
ENSGALP00000012782	fgenesh2_pg.scaffold_196000025
ENSGALP00000043308	fgenesh2_pg.scaffold_196000026
ENSGALP00000002975	fgenesh2_pg.scaffold_196000030
ENSGALP00000021614	fgenesh2_pg.scaffold_196000035
ENSGALP00000014371	fgenesh2_pg.scaffold_196000045
ENSGALP00000034613	fgenesh2_pg.scaffold_196000046
ENSGALP00000017308	fgenesh2_pg.scaffold_196000050
ENSGALP00000017138	fgenesh2_pg.scaffold_196000056
ENSGALP00000017899	fgenesh2_pg.scaffold_196000058
ENSGALP00000017305	fgenesh2_pg.scaffold_196000062
ENSGALP00000019687	fgenesh2_pg.scaffold_196000085
ENSGALP00000008325	fgenesh2_pg.scaffold_196000091
ENSGALP00000006240	fgenesh2_pg.scaffold_196000101
ENSGALP00000002319	fgenesh2_pg.scaffold_196000102
ENSGALP00000019590	fgenesh2_pg.scaffold_197000009
ENSGALP00000042490	fgenesh2_pg.scaffold_197000011
ENSGALP00000011618	fgenesh2_pg.scaffold_197000036
ENSGALP00000019791	fgenesh2_pg.scaffold_197000038
ENSGALP00000018305	fgenesh2_pg.scaffold_197000038
ENSGALP00000022696	fgenesh2_pg.scaffold_197000062
ENSGALP00000012273	fgenesh2_pg.scaffold_197000070
ENSGALP00000034604	fgenesh2_pg.scaffold_197000088
ENSGALP00000011399	fgenesh2_pg.scaffold_197000104
ENSGALP00000020504	fgenesh2_pg.scaffold_198000008
ENSGALP00000025548	fgenesh2_pg.scaffold_198000011
ENSGALP00000043008	fgenesh2_pg.scaffold_198000011
ENSGALP00000041295	fgenesh2_pg.scaffold_198000020
ENSGALP00000026457	fgenesh2_pg.scaffold_198000025
ENSGALP00000001310	fgenesh2_pg.scaffold_198000029
ENSGALP00000016917	fgenesh2_pg.scaffold_198000032
ENSGALP00000026438	fgenesh2_pg.scaffold_198000033
ENSGALP00000025245	fgenesh2_pg.scaffold_198000033
ENSGALP00000040934	fgenesh2_pg.scaffold_198000035
ENSGALP00000012067	fgenesh2_pg.scaffold_198000042
ENSGALP00000043107	fgenesh2_pg.scaffold_198000043
ENSGALP00000027822	fgenesh2_pg.scaffold_198000055
ENSGALP00000026528	fgenesh2_pg.scaffold_198000068
ENSGALP00000040588	fgenesh2_pg.scaffold_198000082
ENSGALP00000002636	fgenesh2_pg.scaffold_198000085
ENSGALP00000025448	fgenesh2_pg.scaffold_198000096
ENSGALP00000024915	fgenesh2_pg.scaffold_198000096
ENSGALP00000025565	fgenesh2_pg.scaffold_198000097
ENSGALP00000006841	fgenesh2_pg.scaffold_199000002
ENSGALP00000023367	fgenesh2_pg.scaffold_199000012
ENSGALP00000018826	fgenesh2_pg.scaffold_199000014
ENSGALP00000027383	fgenesh2_pg.scaffold_199000032
ENSGALP00000041128	fgenesh2_pg.scaffold_199000065
ENSGALP00000037768	fgenesh2_pg.scaffold_200000001
ENSGALP00000035717	fgenesh2_pg.scaffold_200000002
ENSGALP00000042657	fgenesh2_pg.scaffold_200000056
ENSGALP00000040878	fgenesh2_pg.scaffold_200000059
ENSGALP00000039002	fgenesh2_pg.scaffold_200000062
ENSGALP00000031343	fgenesh2_pg.scaffold_200000066
ENSGALP00000026624	fgenesh2_pg.scaffold_200000077
ENSGALP00000041641	fgenesh2_pg.scaffold_200000078
ENSGALP00000006110	fgenesh2_pg.scaffold_201000008
ENSGALP00000026431	fgenesh2_pg.scaffold_201000021
ENSGALP00000025837	fgenesh2_pg.scaffold_201000022
ENSGALP00000043006	fgenesh2_pg.scaffold_201000029
ENSGALP00000001411	fgenesh2_pg.scaffold_201000034
ENSGALP00000008574	fgenesh2_pg.scaffold_201000036
ENSGALP00000008605	fgenesh2_pg.scaffold_201000038
ENSGALP00000001985	fgenesh2_pg.scaffold_201000042
ENSGALP00000008018	fgenesh2_pg.scaffold_201000043
ENSGALP00000037587	fgenesh2_pg.scaffold_201000066
ENSGALP00000043177	fgenesh2_pg.scaffold_201000066
ENSGALP00000023865	fgenesh2_pg.scaffold_201000071
ENSGALP00000020819	fgenesh2_pg.scaffold_201000076
ENSGALP00000023883	fgenesh2_pg.scaffold_201000094
ENSGALP00000043007	fgenesh2_pg.scaffold_202000001
ENSGALP00000043448	fgenesh2_pg.scaffold_202000007
ENSGALP00000027863	fgenesh2_pg.scaffold_202000009
ENSGALP00000037428	fgenesh2_pg.scaffold_202000012
ENSGALP00000038838	fgenesh2_pg.scaffold_202000013
ENSGALP00000004111	fgenesh2_pg.scaffold_202000016
ENSGALP00000019862	fgenesh2_pg.scaffold_202000036
ENSGALP00000003608	fgenesh2_pg.scaffold_202000036
ENSGALP00000010517	fgenesh2_pg.scaffold_202000068
ENSGALP00000039673	fgenesh2_pg.scaffold_203000004
ENSGALP00000008428	fgenesh2_pg.scaffold_203000009
ENSGALP00000013602	fgenesh2_pg.scaffold_203000009
ENSGALP00000022114	fgenesh2_pg.scaffold_203000009
ENSGALP00000041135	fgenesh2_pg.scaffold_203000009
ENSGALP00000041997	fgenesh2_pg.scaffold_203000009
ENSGALP00000010351	fgenesh2_pg.scaffold_203000013
ENSGALP00000041292	fgenesh2_pg.scaffold_203000013
ENSGALP00000021331	fgenesh2_pg.scaffold_203000019
ENSGALP00000011131	fgenesh2_pg.scaffold_203000032
ENSGALP00000028895	fgenesh2_pg.scaffold_203000034
ENSGALP00000042130	fgenesh2_pg.scaffold_203000046
ENSGALP00000011256	fgenesh2_pg.scaffold_203000047
ENSGALP00000025231	fgenesh2_pg.scaffold_203000048
ENSGALP00000003084	fgenesh2_pg.scaffold_203000055
ENSGALP00000009892	fgenesh2_pg.scaffold_203000059
ENSGALP00000004959	fgenesh2_pg.scaffold_203000059
ENSGALP00000024106	fgenesh2_pg.scaffold_203000064
ENSGALP00000013034	fgenesh2_pg.scaffold_203000072
ENSGALP00000002233	fgenesh2_pg.scaffold_203000079
ENSGALP00000003627	fgenesh2_pg.scaffold_203000083
ENSGALP00000043462	fgenesh2_pg.scaffold_204000006
ENSGALP00000030283	fgenesh2_pg.scaffold_204000006
ENSGALP00000006789	fgenesh2_pg.scaffold_204000006
ENSGALP00000035469	fgenesh2_pg.scaffold_204000019
ENSGALP00000010536	fgenesh2_pg.scaffold_204000019
ENSGALP00000013793	fgenesh2_pg.scaffold_204000019
ENSGALP00000021425	fgenesh2_pg.scaffold_204000019
ENSGALP00000018429	fgenesh2_pg.scaffold_204000019
ENSGALP00000014633	fgenesh2_pg.scaffold_204000046
ENSGALP00000015930	fgenesh2_pg.scaffold_204000047
ENSGALP00000006357	fgenesh2_pg.scaffold_204000047
ENSGALP00000013469	fgenesh2_pg.scaffold_204000061
ENSGALP00000013792	fgenesh2_pg.scaffold_204000062
ENSGALP00000030103	fgenesh2_pg.scaffold_204000067
ENSGALP00000014475	fgenesh2_pg.scaffold_204000067
ENSGALP00000011522	fgenesh2_pg.scaffold_204000068
ENSGALP00000019676	fgenesh2_pg.scaffold_205000006
ENSGALP00000002625	fgenesh2_pg.scaffold_205000018
ENSGALP00000038289	fgenesh2_pg.scaffold_205000025
ENSGALP00000041667	fgenesh2_pg.scaffold_205000025
ENSGALP00000001903	fgenesh2_pg.scaffold_205000026
ENSGALP00000028302	fgenesh2_pg.scaffold_205000027
ENSGALP00000029700	fgenesh2_pg.scaffold_205000030
ENSGALP00000043093	fgenesh2_pg.scaffold_205000032
ENSGALP00000004713	fgenesh2_pg.scaffold_205000049
ENSGALP00000038883	fgenesh2_pg.scaffold_205000052
ENSGALP00000009910	fgenesh2_pg.scaffold_205000063
ENSGALP00000011918	fgenesh2_pg.scaffold_205000064
ENSGALP00000015454	fgenesh2_pg.scaffold_205000081
ENSGALP00000042201	fgenesh2_pg.scaffold_206000012
ENSGALP00000011473	fgenesh2_pg.scaffold_206000020
ENSGALP00000009064	fgenesh2_pg.scaffold_206000039
ENSGALP00000027959	fgenesh2_pg.scaffold_206000041
ENSGALP00000014205	fgenesh2_pg.scaffold_206000042
ENSGALP00000042613	fgenesh2_pg.scaffold_206000064
ENSGALP00000025356	fgenesh2_pg.scaffold_206000069
ENSGALP00000014220	fgenesh2_pg.scaffold_206000074
ENSGALP00000014591	fgenesh2_pg.scaffold_206000074
ENSGALP00000019395	fgenesh2_pg.scaffold_207000004
ENSGALP00000001979	fgenesh2_pg.scaffold_207000007
ENSGALP00000038547	fgenesh2_pg.scaffold_207000014
ENSGALP00000038918	fgenesh2_pg.scaffold_207000022
ENSGALP00000026050	fgenesh2_pg.scaffold_207000067
ENSGALP00000004956	fgenesh2_pg.scaffold_208000004
ENSGALP00000033702	fgenesh2_pg.scaffold_208000004
ENSGALP00000007311	fgenesh2_pg.scaffold_208000004
ENSGALP00000033576	fgenesh2_pg.scaffold_208000004
ENSGALP00000020363	fgenesh2_pg.scaffold_208000032
ENSGALP00000019695	fgenesh2_pg.scaffold_208000037
ENSGALP00000005125	fgenesh2_pg.scaffold_208000070
ENSGALP00000043429	fgenesh2_pg.scaffold_209000004
ENSGALP00000002755	fgenesh2_pg.scaffold_209000050
ENSGALP00000009052	fgenesh2_pg.scaffold_209000084
ENSGALP00000032917	fgenesh2_pg.scaffold_210000004
ENSGALP00000009323	fgenesh2_pg.scaffold_210000028
ENSGALP00000040714	fgenesh2_pg.scaffold_210000030
ENSGALP00000003563	fgenesh2_pg.scaffold_210000033
ENSGALP00000042843	fgenesh2_pg.scaffold_210000036
ENSGALP00000011986	fgenesh2_pg.scaffold_210000058
ENSGALP00000023499	fgenesh2_pg.scaffold_210000058
ENSGALP00000019871	fgenesh2_pg.scaffold_210000064
ENSGALP00000002668	fgenesh2_pg.scaffold_210000064
ENSGALP00000017861	fgenesh2_pg.scaffold_210000065
ENSGALP00000009253	fgenesh2_pg.scaffold_211000033
ENSGALP00000005640	fgenesh2_pg.scaffold_211000045
ENSGALP00000009844	fgenesh2_pg.scaffold_211000076
ENSGALP00000014155	fgenesh2_pg.scaffold_212000002
ENSGALP00000025258	fgenesh2_pg.scaffold_212000003
ENSGALP00000014459	fgenesh2_pg.scaffold_212000031
ENSGALP00000043100	fgenesh2_pg.scaffold_212000031
ENSGALP00000038234	fgenesh2_pg.scaffold_212000036
ENSGALP00000017249	fgenesh2_pg.scaffold_212000037
ENSGALP00000017831	fgenesh2_pg.scaffold_212000040
ENSGALP00000028195	fgenesh2_pg.scaffold_212000079
ENSGALP00000023822	fgenesh2_pg.scaffold_212000091
ENSGALP00000008813	fgenesh2_pg.scaffold_213000007
ENSGALP00000027205	fgenesh2_pg.scaffold_213000013
ENSGALP00000016875	fgenesh2_pg.scaffold_213000017
ENSGALP00000027776	fgenesh2_pg.scaffold_213000026
ENSGALP00000005068	fgenesh2_pg.scaffold_213000027
ENSGALP00000042624	fgenesh2_pg.scaffold_213000044
ENSGALP00000020693	fgenesh2_pg.scaffold_213000045
ENSGALP00000002635	fgenesh2_pg.scaffold_213000047
ENSGALP00000043347	fgenesh2_pg.scaffold_213000047
ENSGALP00000019689	fgenesh2_pg.scaffold_213000065
ENSGALP00000006311	fgenesh2_pg.scaffold_213000073
ENSGALP00000011703	fgenesh2_pg.scaffold_213000075
ENSGALP00000019149	fgenesh2_pg.scaffold_213000077
ENSGALP00000012517	fgenesh2_pg.scaffold_214000011
ENSGALP00000042943	fgenesh2_pg.scaffold_214000023
ENSGALP00000041446	fgenesh2_pg.scaffold_214000027
ENSGALP00000024674	fgenesh2_pg.scaffold_214000027
ENSGALP00000014377	fgenesh2_pg.scaffold_214000027
ENSGALP00000015195	fgenesh2_pg.scaffold_214000029
ENSGALP00000043256	fgenesh2_pg.scaffold_214000053
ENSGALP00000041854	fgenesh2_pg.scaffold_214000071
ENSGALP00000039704	fgenesh2_pg.scaffold_215000006
ENSGALP00000013601	fgenesh2_pg.scaffold_215000034
ENSGALP00000009628	fgenesh2_pg.scaffold_215000044
ENSGALP00000007061	fgenesh2_pg.scaffold_215000044
ENSGALP00000021021	fgenesh2_pg.scaffold_215000044
ENSGALP00000040518	fgenesh2_pg.scaffold_215000048
ENSGALP00000002982	fgenesh2_pg.scaffold_215000049
ENSGALP00000041201	fgenesh2_pg.scaffold_215000049
ENSGALP00000026363	fgenesh2_pg.scaffold_216000001
ENSGALP00000001480	fgenesh2_pg.scaffold_216000001
ENSGALP00000001445	fgenesh2_pg.scaffold_216000001
ENSGALP00000025048	fgenesh2_pg.scaffold_216000005
ENSGALP00000042181	fgenesh2_pg.scaffold_216000012
ENSGALP00000040738	fgenesh2_pg.scaffold_216000019
ENSGALP00000032210	fgenesh2_pg.scaffold_216000020
ENSGALP00000032941	fgenesh2_pg.scaffold_216000027
ENSGALP00000025490	fgenesh2_pg.scaffold_216000037
ENSGALP00000014999	fgenesh2_pg.scaffold_216000039
ENSGALP00000024483	fgenesh2_pg.scaffold_216000059
ENSGALP00000042211	fgenesh2_pg.scaffold_216000061
ENSGALP00000016663	fgenesh2_pg.scaffold_217000010
ENSGALP00000022512	fgenesh2_pg.scaffold_217000010
ENSGALP00000037925	fgenesh2_pg.scaffold_217000013
ENSGALP00000018789	fgenesh2_pg.scaffold_217000024
ENSGALP00000033454	fgenesh2_pg.scaffold_217000036
ENSGALP00000005962	fgenesh2_pg.scaffold_217000044
ENSGALP00000007995	fgenesh2_pg.scaffold_217000047
ENSGALP00000019790	fgenesh2_pg.scaffold_217000053
ENSGALP00000041679	fgenesh2_pg.scaffold_217000059
ENSGALP00000020352	fgenesh2_pg.scaffold_217000059
ENSGALP00000040748	fgenesh2_pg.scaffold_217000059
ENSGALP00000019237	fgenesh2_pg.scaffold_218000004
ENSGALP00000038731	fgenesh2_pg.scaffold_218000012
ENSGALP00000005153	fgenesh2_pg.scaffold_218000014
ENSGALP00000000499	fgenesh2_pg.scaffold_218000050
ENSGALP00000013598	fgenesh2_pg.scaffold_218000066
ENSGALP00000007927	fgenesh2_pg.scaffold_218000072
ENSGALP00000016212	fgenesh2_pg.scaffold_219000005
ENSGALP00000023284	fgenesh2_pg.scaffold_219000009
ENSGALP00000017952	fgenesh2_pg.scaffold_219000009
ENSGALP00000022344	fgenesh2_pg.scaffold_219000013
ENSGALP00000005658	fgenesh2_pg.scaffold_219000024
ENSGALP00000017343	fgenesh2_pg.scaffold_219000024
ENSGALP00000014306	fgenesh2_pg.scaffold_219000024
ENSGALP00000016504	fgenesh2_pg.scaffold_219000049
ENSGALP00000042279	fgenesh2_pg.scaffold_219000049
ENSGALP00000003352	fgenesh2_pg.scaffold_219000059
ENSGALP00000008941	fgenesh2_pg.scaffold_219000060
ENSGALP00000019223	fgenesh2_pg.scaffold_219000063
ENSGALP00000025429	fgenesh2_pg.scaffold_219000066
ENSGALP00000043090	fgenesh2_pg.scaffold_219000066
ENSGALP00000041231	fgenesh2_pg.scaffold_219000073
ENSGALP00000006992	fgenesh2_pg.scaffold_219000073
ENSGALP00000043018	fgenesh2_pg.scaffold_219000078
ENSGALP00000022336	fgenesh2_pg.scaffold_220000007
ENSGALP00000015991	fgenesh2_pg.scaffold_220000007
ENSGALP00000033634	fgenesh2_pg.scaffold_220000012
ENSGALP00000019273	fgenesh2_pg.scaffold_220000034
ENSGALP00000041828	fgenesh2_pg.scaffold_220000038
ENSGALP00000024672	fgenesh2_pg.scaffold_221000008
ENSGALP00000037359	fgenesh2_pg.scaffold_222000016
ENSGALP00000021070	fgenesh2_pg.scaffold_222000030
ENSGALP00000022798	fgenesh2_pg.scaffold_222000034
ENSGALP00000041296	fgenesh2_pg.scaffold_222000037
ENSGALP00000010258	fgenesh2_pg.scaffold_222000042
ENSGALP00000038921	fgenesh2_pg.scaffold_222000046
ENSGALP00000006307	fgenesh2_pg.scaffold_222000058
ENSGALP00000037987	fgenesh2_pg.scaffold_222000058
ENSGALP00000019321	fgenesh2_pg.scaffold_222000062
ENSGALP00000004589	fgenesh2_pg.scaffold_222000063
ENSGALP00000029090	fgenesh2_pg.scaffold_222000075
ENSGALP00000022989	fgenesh2_pg.scaffold_222000080
ENSGALP00000042544	fgenesh2_pg.scaffold_222000096
ENSGALP00000027889	fgenesh2_pg.scaffold_222000101
ENSGALP00000016599	fgenesh2_pg.scaffold_222000118
ENSGALP00000034287	fgenesh2_pg.scaffold_223000013
ENSGALP00000009807	fgenesh2_pg.scaffold_223000051
ENSGALP00000011700	fgenesh2_pg.scaffold_223000066
ENSGALP00000007164	fgenesh2_pg.scaffold_223000067
ENSGALP00000002479	fgenesh2_pg.scaffold_223000069
ENSGALP00000002466	fgenesh2_pg.scaffold_223000070
ENSGALP00000013119	fgenesh2_pg.scaffold_224000012
ENSGALP00000002777	fgenesh2_pg.scaffold_224000013
ENSGALP00000035136	fgenesh2_pg.scaffold_224000016
ENSGALP00000015871	fgenesh2_pg.scaffold_224000022
ENSGALP00000015878	fgenesh2_pg.scaffold_224000023
ENSGALP00000019293	fgenesh2_pg.scaffold_224000027
ENSGALP00000016337	fgenesh2_pg.scaffold_224000051
ENSGALP00000009982	fgenesh2_pg.scaffold_225000015
ENSGALP00000041304	fgenesh2_pg.scaffold_225000017
ENSGALP00000011650	fgenesh2_pg.scaffold_225000033
ENSGALP00000040065	fgenesh2_pg.scaffold_225000033
ENSGALP00000041848	fgenesh2_pg.scaffold_225000033
ENSGALP00000025861	fgenesh2_pg.scaffold_225000037
ENSGALP00000006528	fgenesh2_pg.scaffold_225000044
ENSGALP00000007432	fgenesh2_pg.scaffold_225000051
ENSGALP00000043455	fgenesh2_pg.scaffold_226000031
ENSGALP00000039912	fgenesh2_pg.scaffold_226000031
ENSGALP00000006848	fgenesh2_pg.scaffold_226000058
ENSGALP00000011982	fgenesh2_pg.scaffold_227000017
ENSGALP00000042779	fgenesh2_pg.scaffold_227000031
ENSGALP00000017754	fgenesh2_pg.scaffold_227000040
ENSGALP00000027177	fgenesh2_pg.scaffold_228000033
ENSGALP00000014800	fgenesh2_pg.scaffold_228000041
ENSGALP00000023692	fgenesh2_pg.scaffold_228000041
ENSGALP00000006710	fgenesh2_pg.scaffold_228000053
ENSGALP00000021227	fgenesh2_pg.scaffold_229000013
ENSGALP00000004866	fgenesh2_pg.scaffold_229000027
ENSGALP00000006521	fgenesh2_pg.scaffold_229000045
ENSGALP00000038111	fgenesh2_pg.scaffold_229000056
ENSGALP00000026083	fgenesh2_pg.scaffold_229000070
ENSGALP00000004165	fgenesh2_pg.scaffold_229000071
ENSGALP00000023371	fgenesh2_pg.scaffold_229000090
ENSGALP00000042368	fgenesh2_pg.scaffold_229000093
ENSGALP00000025303	fgenesh2_pg.scaffold_230000003
ENSGALP00000004348	fgenesh2_pg.scaffold_230000015
ENSGALP00000040423	fgenesh2_pg.scaffold_230000015
ENSGALP00000007049	fgenesh2_pg.scaffold_230000016
ENSGALP00000012022	fgenesh2_pg.scaffold_230000017
ENSGALP00000027053	fgenesh2_pg.scaffold_230000024
ENSGALP00000006773	fgenesh2_pg.scaffold_230000024
ENSGALP00000021564	fgenesh2_pg.scaffold_231000003
ENSGALP00000017185	fgenesh2_pg.scaffold_231000008
ENSGALP00000017195	fgenesh2_pg.scaffold_231000010
ENSGALP00000014787	fgenesh2_pg.scaffold_231000010
ENSGALP00000020284	fgenesh2_pg.scaffold_231000018
