fgenesh2_pg.scaffold_351000043	ENSCAFP00000012213
fgenesh2_pg.scaffold_120000120	ENSCAFP00000010457
fgenesh2_pg.scaffold_120000126	ENSCAFP00000040316
fgenesh2_pg.scaffold_121000016	ENSCAFP00000013815
fgenesh2_pg.scaffold_121000019	ENSCAFP00000025024
fgenesh2_pg.scaffold_121000025	ENSCAFP00000004014
fgenesh2_pg.scaffold_121000025	ENSCAFP00000036923
fgenesh2_pg.scaffold_121000026	ENSCAFP00000016764
fgenesh2_pg.scaffold_121000038	ENSCAFP00000037232
fgenesh2_pg.scaffold_121000041	ENSCAFP00000015183
fgenesh2_pg.scaffold_121000043	ENSCAFP00000023507
fgenesh2_pg.scaffold_121000043	ENSCAFP00000009084
fgenesh2_pg.scaffold_121000044	ENSCAFP00000013832
fgenesh2_pg.scaffold_121000055	ENSCAFP00000018242
fgenesh2_pg.scaffold_121000057	ENSCAFP00000024090
fgenesh2_pg.scaffold_121000065	ENSCAFP00000038257
fgenesh2_pg.scaffold_121000065	ENSCAFP00000018657
fgenesh2_pg.scaffold_121000082	ENSCAFP00000010197
fgenesh2_pg.scaffold_121000084	ENSCAFP00000024308
fgenesh2_pg.scaffold_121000092	ENSCAFP00000028730
fgenesh2_pg.scaffold_122000032	ENSCAFP00000037241
fgenesh2_pg.scaffold_122000042	ENSCAFP00000029629
fgenesh2_pg.scaffold_122000046	ENSCAFP00000010140
fgenesh2_pg.scaffold_122000051	ENSCAFP00000014321
fgenesh2_pg.scaffold_122000054	ENSCAFP00000018136
fgenesh2_pg.scaffold_122000058	ENSCAFP00000018646
fgenesh2_pg.scaffold_122000066	ENSCAFP00000026847
fgenesh2_pg.scaffold_122000070	ENSCAFP00000032094
fgenesh2_pg.scaffold_122000071	ENSCAFP00000037808
fgenesh2_pg.scaffold_122000072	ENSCAFP00000018593
fgenesh2_pg.scaffold_122000073	ENSCAFP00000010178
fgenesh2_pg.scaffold_122000076	ENSCAFP00000004836
fgenesh2_pg.scaffold_122000091	ENSCAFP00000016410
fgenesh2_pg.scaffold_123000001	ENSCAFP00000017615
fgenesh2_pg.scaffold_123000001	ENSCAFP00000038422
fgenesh2_pg.scaffold_123000023	ENSCAFP00000030747
fgenesh2_pg.scaffold_123000034	ENSCAFP00000014907
fgenesh2_pg.scaffold_123000070	ENSCAFP00000000757
fgenesh2_pg.scaffold_123000072	ENSCAFP00000000283
fgenesh2_pg.scaffold_123000073	ENSCAFP00000001151
fgenesh2_pg.scaffold_123000076	ENSCAFP00000037923
fgenesh2_pg.scaffold_123000078	ENSCAFP00000041045
fgenesh2_pg.scaffold_123000097	ENSCAFP00000025667
fgenesh2_pg.scaffold_123000103	ENSCAFP00000021099
fgenesh2_pg.scaffold_124000002	ENSCAFP00000042104
fgenesh2_pg.scaffold_124000003	ENSCAFP00000033164
fgenesh2_pg.scaffold_124000004	ENSCAFP00000033770
fgenesh2_pg.scaffold_124000005	ENSCAFP00000037714
fgenesh2_pg.scaffold_124000008	ENSCAFP00000013714
fgenesh2_pg.scaffold_124000010	ENSCAFP00000013981
fgenesh2_pg.scaffold_124000010	ENSCAFP00000003087
fgenesh2_pg.scaffold_124000010	ENSCAFP00000011072
fgenesh2_pg.scaffold_124000011	ENSCAFP00000037613
fgenesh2_pg.scaffold_124000017	ENSCAFP00000031930
fgenesh2_pg.scaffold_124000018	ENSCAFP00000002982
fgenesh2_pg.scaffold_124000036	ENSCAFP00000033760
fgenesh2_pg.scaffold_124000041	ENSCAFP00000000510
fgenesh2_pg.scaffold_124000053	ENSCAFP00000018535
fgenesh2_pg.scaffold_124000059	ENSCAFP00000024353
fgenesh2_pg.scaffold_124000069	ENSCAFP00000014191
fgenesh2_pg.scaffold_124000074	ENSCAFP00000004093
fgenesh2_pg.scaffold_124000084	ENSCAFP00000042108
fgenesh2_pg.scaffold_124000092	ENSCAFP00000019435
fgenesh2_pg.scaffold_125000003	ENSCAFP00000039024
fgenesh2_pg.scaffold_125000007	ENSCAFP00000033797
fgenesh2_pg.scaffold_125000031	ENSCAFP00000002935
fgenesh2_pg.scaffold_125000032	ENSCAFP00000002831
fgenesh2_pg.scaffold_125000051	ENSCAFP00000009695
fgenesh2_pg.scaffold_125000067	ENSCAFP00000020934
fgenesh2_pg.scaffold_125000079	ENSCAFP00000006361
fgenesh2_pg.scaffold_125000079	ENSCAFP00000023878
fgenesh2_pg.scaffold_125000095	ENSCAFP00000038989
fgenesh2_pg.scaffold_125000099	ENSCAFP00000027209
fgenesh2_pg.scaffold_125000101	ENSCAFP00000030624
fgenesh2_pg.scaffold_126000002	ENSCAFP00000015239
fgenesh2_pg.scaffold_126000003	ENSCAFP00000038032
fgenesh2_pg.scaffold_126000006	ENSCAFP00000023200
fgenesh2_pg.scaffold_126000011	ENSCAFP00000013268
fgenesh2_pg.scaffold_126000013	ENSCAFP00000025463
fgenesh2_pg.scaffold_126000019	ENSCAFP00000016403
fgenesh2_pg.scaffold_126000020	ENSCAFP00000002953
fgenesh2_pg.scaffold_126000053	ENSCAFP00000039352
fgenesh2_pg.scaffold_126000056	ENSCAFP00000016259
fgenesh2_pg.scaffold_126000057	ENSCAFP00000000681
fgenesh2_pg.scaffold_126000078	ENSCAFP00000020818
fgenesh2_pg.scaffold_126000078	ENSCAFP00000005419
fgenesh2_pg.scaffold_126000082	ENSCAFP00000003528
fgenesh2_pg.scaffold_126000084	ENSCAFP00000024224
fgenesh2_pg.scaffold_126000086	ENSCAFP00000024915
fgenesh2_pg.scaffold_126000092	ENSCAFP00000025562
fgenesh2_pg.scaffold_126000095	ENSCAFP00000019906
fgenesh2_pg.scaffold_126000095	ENSCAFP00000000114
fgenesh2_pg.scaffold_126000095	ENSCAFP00000003487
fgenesh2_pg.scaffold_127000006	ENSCAFP00000008231
fgenesh2_pg.scaffold_127000006	ENSCAFP00000035120
fgenesh2_pg.scaffold_127000028	ENSCAFP00000024558
fgenesh2_pg.scaffold_127000037	ENSCAFP00000008561
fgenesh2_pg.scaffold_127000044	ENSCAFP00000001306
fgenesh2_pg.scaffold_127000066	ENSCAFP00000010586
fgenesh2_pg.scaffold_127000066	ENSCAFP00000024791
fgenesh2_pg.scaffold_127000066	ENSCAFP00000018892
fgenesh2_pg.scaffold_127000066	ENSCAFP00000031261
fgenesh2_pg.scaffold_127000075	ENSCAFP00000041549
fgenesh2_pg.scaffold_127000075	ENSCAFP00000024797
fgenesh2_pg.scaffold_127000083	ENSCAFP00000010103
fgenesh2_pg.scaffold_128000007	ENSCAFP00000037911
fgenesh2_pg.scaffold_128000008	ENSCAFP00000003700
fgenesh2_pg.scaffold_128000013	ENSCAFP00000013553
fgenesh2_pg.scaffold_128000025	ENSCAFP00000038212
fgenesh2_pg.scaffold_128000027	ENSCAFP00000034670
fgenesh2_pg.scaffold_128000042	ENSCAFP00000021528
fgenesh2_pg.scaffold_128000042	ENSCAFP00000036538
fgenesh2_pg.scaffold_128000058	ENSCAFP00000017636
fgenesh2_pg.scaffold_128000059	ENSCAFP00000013400
fgenesh2_pg.scaffold_128000067	ENSCAFP00000042962
fgenesh2_pg.scaffold_128000076	ENSCAFP00000036303
fgenesh2_pg.scaffold_128000089	ENSCAFP00000016264
fgenesh2_pg.scaffold_128000092	ENSCAFP00000003348
fgenesh2_pg.scaffold_128000099	ENSCAFP00000037471
fgenesh2_pg.scaffold_128000105	ENSCAFP00000033623
fgenesh2_pg.scaffold_128000108	ENSCAFP00000023183
fgenesh2_pg.scaffold_129000001	ENSCAFP00000010243
fgenesh2_pg.scaffold_129000002	ENSCAFP00000003649
fgenesh2_pg.scaffold_129000004	ENSCAFP00000012437
fgenesh2_pg.scaffold_129000015	ENSCAFP00000017261
fgenesh2_pg.scaffold_129000032	ENSCAFP00000028391
fgenesh2_pg.scaffold_129000033	ENSCAFP00000031455
fgenesh2_pg.scaffold_129000036	ENSCAFP00000022927
fgenesh2_pg.scaffold_129000036	ENSCAFP00000025487
fgenesh2_pg.scaffold_129000038	ENSCAFP00000001570
fgenesh2_pg.scaffold_129000046	ENSCAFP00000041957
fgenesh2_pg.scaffold_129000046	ENSCAFP00000017530
fgenesh2_pg.scaffold_129000048	ENSCAFP00000042311
fgenesh2_pg.scaffold_129000050	ENSCAFP00000018278
fgenesh2_pg.scaffold_129000055	ENSCAFP00000014859
fgenesh2_pg.scaffold_129000080	ENSCAFP00000012316
fgenesh2_pg.scaffold_129000080	ENSCAFP00000028595
fgenesh2_pg.scaffold_129000080	ENSCAFP00000011727
fgenesh2_pg.scaffold_129000080	ENSCAFP00000009417
fgenesh2_pg.scaffold_129000080	ENSCAFP00000022204
fgenesh2_pg.scaffold_129000089	ENSCAFP00000018436
fgenesh2_pg.scaffold_129000089	ENSCAFP00000017050
fgenesh2_pg.scaffold_129000089	ENSCAFP00000024909
fgenesh2_pg.scaffold_129000093	ENSCAFP00000031885
fgenesh2_pg.scaffold_130000001	ENSCAFP00000018712
fgenesh2_pg.scaffold_130000002	ENSCAFP00000024223
fgenesh2_pg.scaffold_130000007	ENSCAFP00000015983
fgenesh2_pg.scaffold_130000007	ENSCAFP00000018009
fgenesh2_pg.scaffold_130000009	ENSCAFP00000022358
fgenesh2_pg.scaffold_130000023	ENSCAFP00000020266
fgenesh2_pg.scaffold_130000051	ENSCAFP00000036311
fgenesh2_pg.scaffold_130000069	ENSCAFP00000017907
fgenesh2_pg.scaffold_130000075	ENSCAFP00000040165
fgenesh2_pg.scaffold_130000079	ENSCAFP00000042302
fgenesh2_pg.scaffold_130000079	ENSCAFP00000027174
fgenesh2_pg.scaffold_130000079	ENSCAFP00000038830
fgenesh2_pg.scaffold_130000079	ENSCAFP00000007982
fgenesh2_pg.scaffold_130000093	ENSCAFP00000003114
fgenesh2_pg.scaffold_130000096	ENSCAFP00000035786
fgenesh2_pg.scaffold_130000098	ENSCAFP00000004397
fgenesh2_pg.scaffold_130000103	ENSCAFP00000026896
fgenesh2_pg.scaffold_130000103	ENSCAFP00000033397
fgenesh2_pg.scaffold_131000015	ENSCAFP00000002556
fgenesh2_pg.scaffold_131000023	ENSCAFP00000015964
fgenesh2_pg.scaffold_131000043	ENSCAFP00000040480
fgenesh2_pg.scaffold_131000050	ENSCAFP00000026323
fgenesh2_pg.scaffold_131000055	ENSCAFP00000004901
fgenesh2_pg.scaffold_131000057	ENSCAFP00000020560
fgenesh2_pg.scaffold_131000061	ENSCAFP00000015115
fgenesh2_pg.scaffold_131000065	ENSCAFP00000018770
fgenesh2_pg.scaffold_131000066	ENSCAFP00000008685
fgenesh2_pg.scaffold_131000069	ENSCAFP00000036555
fgenesh2_pg.scaffold_131000075	ENSCAFP00000012707
fgenesh2_pg.scaffold_131000075	ENSCAFP00000039515
fgenesh2_pg.scaffold_131000076	ENSCAFP00000020766
fgenesh2_pg.scaffold_132000003	ENSCAFP00000027181
fgenesh2_pg.scaffold_132000008	ENSCAFP00000020684
fgenesh2_pg.scaffold_132000039	ENSCAFP00000036231
fgenesh2_pg.scaffold_132000041	ENSCAFP00000004201
fgenesh2_pg.scaffold_132000048	ENSCAFP00000012843
fgenesh2_pg.scaffold_132000055	ENSCAFP00000006785
fgenesh2_pg.scaffold_132000058	ENSCAFP00000017880
fgenesh2_pg.scaffold_132000061	ENSCAFP00000012980
fgenesh2_pg.scaffold_132000064	ENSCAFP00000023887
fgenesh2_pg.scaffold_132000064	ENSCAFP00000009301
fgenesh2_pg.scaffold_132000077	ENSCAFP00000003109
fgenesh2_pg.scaffold_133000006	ENSCAFP00000020301
fgenesh2_pg.scaffold_133000012	ENSCAFP00000006133
fgenesh2_pg.scaffold_133000019	ENSCAFP00000036400
fgenesh2_pg.scaffold_133000028	ENSCAFP00000033932
fgenesh2_pg.scaffold_133000038	ENSCAFP00000017440
fgenesh2_pg.scaffold_133000038	ENSCAFP00000033342
fgenesh2_pg.scaffold_133000039	ENSCAFP00000039527
fgenesh2_pg.scaffold_133000041	ENSCAFP00000019021
fgenesh2_pg.scaffold_133000044	ENSCAFP00000014851
fgenesh2_pg.scaffold_133000045	ENSCAFP00000017337
fgenesh2_pg.scaffold_133000048	ENSCAFP00000041211
fgenesh2_pg.scaffold_133000052	ENSCAFP00000031322
fgenesh2_pg.scaffold_133000055	ENSCAFP00000035775
fgenesh2_pg.scaffold_133000065	ENSCAFP00000008269
fgenesh2_pg.scaffold_134000008	ENSCAFP00000033072
fgenesh2_pg.scaffold_134000010	ENSCAFP00000014876
fgenesh2_pg.scaffold_134000010	ENSCAFP00000007068
fgenesh2_pg.scaffold_134000010	ENSCAFP00000019819
fgenesh2_pg.scaffold_134000015	ENSCAFP00000015957
fgenesh2_pg.scaffold_134000039	ENSCAFP00000017557
fgenesh2_pg.scaffold_134000045	ENSCAFP00000040834
fgenesh2_pg.scaffold_134000054	ENSCAFP00000017139
fgenesh2_pg.scaffold_134000059	ENSCAFP00000021066
fgenesh2_pg.scaffold_134000059	ENSCAFP00000032993
fgenesh2_pg.scaffold_135000009	ENSCAFP00000004659
fgenesh2_pg.scaffold_135000014	ENSCAFP00000017702
fgenesh2_pg.scaffold_135000023	ENSCAFP00000009620
fgenesh2_pg.scaffold_135000030	ENSCAFP00000013258
fgenesh2_pg.scaffold_135000040	ENSCAFP00000004931
fgenesh2_pg.scaffold_135000048	ENSCAFP00000024580
fgenesh2_pg.scaffold_135000052	ENSCAFP00000009823
fgenesh2_pg.scaffold_135000056	ENSCAFP00000009051
fgenesh2_pg.scaffold_135000059	ENSCAFP00000017565
fgenesh2_pg.scaffold_135000062	ENSCAFP00000017657
fgenesh2_pg.scaffold_135000067	ENSCAFP00000013126
fgenesh2_pg.scaffold_135000086	ENSCAFP00000007349
fgenesh2_pg.scaffold_135000089	ENSCAFP00000014762
fgenesh2_pg.scaffold_135000090	ENSCAFP00000037520
fgenesh2_pg.scaffold_135000090	ENSCAFP00000040795
fgenesh2_pg.scaffold_135000100	ENSCAFP00000013596
fgenesh2_pg.scaffold_135000101	ENSCAFP00000013482
fgenesh2_pg.scaffold_136000026	ENSCAFP00000007724
fgenesh2_pg.scaffold_136000026	ENSCAFP00000037150
fgenesh2_pg.scaffold_136000026	ENSCAFP00000037496
fgenesh2_pg.scaffold_136000029	ENSCAFP00000007767
fgenesh2_pg.scaffold_136000029	ENSCAFP00000011586
fgenesh2_pg.scaffold_136000042	ENSCAFP00000039239
fgenesh2_pg.scaffold_136000045	ENSCAFP00000004711
fgenesh2_pg.scaffold_136000050	ENSCAFP00000004720
fgenesh2_pg.scaffold_136000063	ENSCAFP00000003708
fgenesh2_pg.scaffold_136000067	ENSCAFP00000026270
fgenesh2_pg.scaffold_136000067	ENSCAFP00000006839
fgenesh2_pg.scaffold_136000069	ENSCAFP00000006856
fgenesh2_pg.scaffold_136000070	ENSCAFP00000012628
fgenesh2_pg.scaffold_136000071	ENSCAFP00000037373
fgenesh2_pg.scaffold_136000072	ENSCAFP00000024807
fgenesh2_pg.scaffold_137000001	ENSCAFP00000023613
fgenesh2_pg.scaffold_137000012	ENSCAFP00000039487
fgenesh2_pg.scaffold_137000016	ENSCAFP00000038369
fgenesh2_pg.scaffold_137000016	ENSCAFP00000012759
fgenesh2_pg.scaffold_137000024	ENSCAFP00000006083
fgenesh2_pg.scaffold_137000025	ENSCAFP00000008273
fgenesh2_pg.scaffold_137000032	ENSCAFP00000028190
fgenesh2_pg.scaffold_137000036	ENSCAFP00000007386
fgenesh2_pg.scaffold_137000046	ENSCAFP00000004194
fgenesh2_pg.scaffold_137000068	ENSCAFP00000007216
fgenesh2_pg.scaffold_137000068	ENSCAFP00000005264
fgenesh2_pg.scaffold_137000075	ENSCAFP00000015247
fgenesh2_pg.scaffold_137000080	ENSCAFP00000028516
fgenesh2_pg.scaffold_137000083	ENSCAFP00000016194
fgenesh2_pg.scaffold_138000013	ENSCAFP00000002907
fgenesh2_pg.scaffold_138000029	ENSCAFP00000020464
fgenesh2_pg.scaffold_138000031	ENSCAFP00000020471
fgenesh2_pg.scaffold_138000034	ENSCAFP00000000819
fgenesh2_pg.scaffold_138000039	ENSCAFP00000028701
fgenesh2_pg.scaffold_138000042	ENSCAFP00000028110
fgenesh2_pg.scaffold_138000045	ENSCAFP00000012685
fgenesh2_pg.scaffold_138000048	ENSCAFP00000019444
fgenesh2_pg.scaffold_138000050	ENSCAFP00000041781
fgenesh2_pg.scaffold_138000093	ENSCAFP00000005575
fgenesh2_pg.scaffold_138000097	ENSCAFP00000013636
fgenesh2_pg.scaffold_139000002	ENSCAFP00000007379
fgenesh2_pg.scaffold_139000015	ENSCAFP00000001382
fgenesh2_pg.scaffold_139000025	ENSCAFP00000038214
fgenesh2_pg.scaffold_139000041	ENSCAFP00000038931
fgenesh2_pg.scaffold_139000049	ENSCAFP00000009842
fgenesh2_pg.scaffold_139000054	ENSCAFP00000009768
fgenesh2_pg.scaffold_139000062	ENSCAFP00000027245
fgenesh2_pg.scaffold_139000064	ENSCAFP00000039456
fgenesh2_pg.scaffold_139000075	ENSCAFP00000042039
fgenesh2_pg.scaffold_139000093	ENSCAFP00000024092
fgenesh2_pg.scaffold_140000005	ENSCAFP00000013098
fgenesh2_pg.scaffold_140000005	ENSCAFP00000021146
fgenesh2_pg.scaffold_140000026	ENSCAFP00000026733
fgenesh2_pg.scaffold_140000038	ENSCAFP00000032013
fgenesh2_pg.scaffold_140000041	ENSCAFP00000029934
fgenesh2_pg.scaffold_140000050	ENSCAFP00000036263
fgenesh2_pg.scaffold_140000052	ENSCAFP00000003954
fgenesh2_pg.scaffold_140000052	ENSCAFP00000014207
fgenesh2_pg.scaffold_140000052	ENSCAFP00000028414
fgenesh2_pg.scaffold_140000099	ENSCAFP00000013160
fgenesh2_pg.scaffold_141000001	ENSCAFP00000001808
fgenesh2_pg.scaffold_141000022	ENSCAFP00000022430
fgenesh2_pg.scaffold_141000026	ENSCAFP00000021395
fgenesh2_pg.scaffold_141000054	ENSCAFP00000014244
fgenesh2_pg.scaffold_141000064	ENSCAFP00000013406
fgenesh2_pg.scaffold_141000077	ENSCAFP00000035353
fgenesh2_pg.scaffold_141000081	ENSCAFP00000001108
fgenesh2_pg.scaffold_141000113	ENSCAFP00000005847
fgenesh2_pg.scaffold_142000005	ENSCAFP00000025460
fgenesh2_pg.scaffold_142000005	ENSCAFP00000043222
fgenesh2_pg.scaffold_142000012	ENSCAFP00000003505
fgenesh2_pg.scaffold_142000014	ENSCAFP00000033519
fgenesh2_pg.scaffold_142000014	ENSCAFP00000035678
fgenesh2_pg.scaffold_142000016	ENSCAFP00000017526
fgenesh2_pg.scaffold_142000017	ENSCAFP00000037017
fgenesh2_pg.scaffold_142000020	ENSCAFP00000017503
fgenesh2_pg.scaffold_142000032	ENSCAFP00000005156
fgenesh2_pg.scaffold_142000037	ENSCAFP00000024642
fgenesh2_pg.scaffold_142000037	ENSCAFP00000010770
fgenesh2_pg.scaffold_142000040	ENSCAFP00000026359
fgenesh2_pg.scaffold_142000042	ENSCAFP00000009947
fgenesh2_pg.scaffold_142000046	ENSCAFP00000014474
fgenesh2_pg.scaffold_142000049	ENSCAFP00000002797
fgenesh2_pg.scaffold_142000049	ENSCAFP00000025430
fgenesh2_pg.scaffold_142000064	ENSCAFP00000004283
fgenesh2_pg.scaffold_142000066	ENSCAFP00000037942
fgenesh2_pg.scaffold_142000078	ENSCAFP00000024645
fgenesh2_pg.scaffold_143000001	ENSCAFP00000000588
fgenesh2_pg.scaffold_143000002	ENSCAFP00000025587
fgenesh2_pg.scaffold_143000028	ENSCAFP00000024409
fgenesh2_pg.scaffold_143000028	ENSCAFP00000008996
fgenesh2_pg.scaffold_143000028	ENSCAFP00000002884
fgenesh2_pg.scaffold_143000036	ENSCAFP00000018216
fgenesh2_pg.scaffold_143000037	ENSCAFP00000018012
fgenesh2_pg.scaffold_143000050	ENSCAFP00000022636
fgenesh2_pg.scaffold_143000056	ENSCAFP00000024584
fgenesh2_pg.scaffold_143000056	ENSCAFP00000018689
fgenesh2_pg.scaffold_143000061	ENSCAFP00000042874
fgenesh2_pg.scaffold_144000019	ENSCAFP00000016927
fgenesh2_pg.scaffold_144000019	ENSCAFP00000013921
fgenesh2_pg.scaffold_144000040	ENSCAFP00000006071
fgenesh2_pg.scaffold_144000053	ENSCAFP00000009380
fgenesh2_pg.scaffold_144000057	ENSCAFP00000028278
fgenesh2_pg.scaffold_144000068	ENSCAFP00000042705
fgenesh2_pg.scaffold_144000076	ENSCAFP00000032851
fgenesh2_pg.scaffold_144000081	ENSCAFP00000033083
fgenesh2_pg.scaffold_144000081	ENSCAFP00000038650
fgenesh2_pg.scaffold_144000088	ENSCAFP00000040932
fgenesh2_pg.scaffold_144000092	ENSCAFP00000030121
fgenesh2_pg.scaffold_144000098	ENSCAFP00000007095
fgenesh2_pg.scaffold_144000102	ENSCAFP00000041783
fgenesh2_pg.scaffold_144000111	ENSCAFP00000010657
fgenesh2_pg.scaffold_144000115	ENSCAFP00000031883
fgenesh2_pg.scaffold_145000006	ENSCAFP00000010803
fgenesh2_pg.scaffold_145000014	ENSCAFP00000015048
fgenesh2_pg.scaffold_145000018	ENSCAFP00000034612
fgenesh2_pg.scaffold_145000020	ENSCAFP00000011184
fgenesh2_pg.scaffold_145000033	ENSCAFP00000003376
fgenesh2_pg.scaffold_145000033	ENSCAFP00000036103
fgenesh2_pg.scaffold_145000037	ENSCAFP00000022703
fgenesh2_pg.scaffold_145000043	ENSCAFP00000036999
fgenesh2_pg.scaffold_145000047	ENSCAFP00000041437
fgenesh2_pg.scaffold_145000049	ENSCAFP00000015439
fgenesh2_pg.scaffold_145000055	ENSCAFP00000025007
fgenesh2_pg.scaffold_145000056	ENSCAFP00000022741
fgenesh2_pg.scaffold_145000065	ENSCAFP00000028343
fgenesh2_pg.scaffold_145000075	ENSCAFP00000020856
fgenesh2_pg.scaffold_145000080	ENSCAFP00000024923
fgenesh2_pg.scaffold_145000088	ENSCAFP00000036193
fgenesh2_pg.scaffold_145000091	ENSCAFP00000026032
fgenesh2_pg.scaffold_145000093	ENSCAFP00000021612
fgenesh2_pg.scaffold_145000093	ENSCAFP00000018294
fgenesh2_pg.scaffold_145000108	ENSCAFP00000000731
fgenesh2_pg.scaffold_146000004	ENSCAFP00000005546
fgenesh2_pg.scaffold_146000011	ENSCAFP00000037177
fgenesh2_pg.scaffold_146000012	ENSCAFP00000034565
fgenesh2_pg.scaffold_146000019	ENSCAFP00000026781
fgenesh2_pg.scaffold_146000022	ENSCAFP00000030668
fgenesh2_pg.scaffold_146000025	ENSCAFP00000000741
fgenesh2_pg.scaffold_146000026	ENSCAFP00000033743
fgenesh2_pg.scaffold_146000026	ENSCAFP00000039994
fgenesh2_pg.scaffold_146000032	ENSCAFP00000041400
fgenesh2_pg.scaffold_146000034	ENSCAFP00000029177
fgenesh2_pg.scaffold_146000036	ENSCAFP00000039371
fgenesh2_pg.scaffold_146000041	ENSCAFP00000028792
fgenesh2_pg.scaffold_146000044	ENSCAFP00000024753
fgenesh2_pg.scaffold_146000049	ENSCAFP00000015703
fgenesh2_pg.scaffold_146000057	ENSCAFP00000026102
fgenesh2_pg.scaffold_146000067	ENSCAFP00000013344
fgenesh2_pg.scaffold_146000069	ENSCAFP00000008401
fgenesh2_pg.scaffold_146000070	ENSCAFP00000039381
fgenesh2_pg.scaffold_146000073	ENSCAFP00000010130
fgenesh2_pg.scaffold_146000073	ENSCAFP00000010519
fgenesh2_pg.scaffold_146000074	ENSCAFP00000011358
fgenesh2_pg.scaffold_146000089	ENSCAFP00000011196
fgenesh2_pg.scaffold_146000089	ENSCAFP00000000385
fgenesh2_pg.scaffold_146000097	ENSCAFP00000007258
fgenesh2_pg.scaffold_146000098	ENSCAFP00000003432
fgenesh2_pg.scaffold_147000019	ENSCAFP00000000614
fgenesh2_pg.scaffold_147000022	ENSCAFP00000010182
fgenesh2_pg.scaffold_147000022	ENSCAFP00000024124
fgenesh2_pg.scaffold_147000025	ENSCAFP00000011038
fgenesh2_pg.scaffold_147000060	ENSCAFP00000011527
fgenesh2_pg.scaffold_147000061	ENSCAFP00000019426
fgenesh2_pg.scaffold_147000067	ENSCAFP00000029736
fgenesh2_pg.scaffold_147000068	ENSCAFP00000029131
fgenesh2_pg.scaffold_147000080	ENSCAFP00000022577
fgenesh2_pg.scaffold_147000081	ENSCAFP00000028931
fgenesh2_pg.scaffold_147000086	ENSCAFP00000031041
fgenesh2_pg.scaffold_147000099	ENSCAFP00000029520
fgenesh2_pg.scaffold_147000099	ENSCAFP00000041594
fgenesh2_pg.scaffold_148000024	ENSCAFP00000033552
fgenesh2_pg.scaffold_148000034	ENSCAFP00000029152
fgenesh2_pg.scaffold_148000046	ENSCAFP00000010152
fgenesh2_pg.scaffold_148000061	ENSCAFP00000029603
fgenesh2_pg.scaffold_148000073	ENSCAFP00000030501
fgenesh2_pg.scaffold_149000013	ENSCAFP00000024527
fgenesh2_pg.scaffold_149000037	ENSCAFP00000021529
fgenesh2_pg.scaffold_149000050	ENSCAFP00000008822
fgenesh2_pg.scaffold_149000065	ENSCAFP00000022437
fgenesh2_pg.scaffold_149000065	ENSCAFP00000009374
fgenesh2_pg.scaffold_149000066	ENSCAFP00000028402
fgenesh2_pg.scaffold_149000078	ENSCAFP00000029221
fgenesh2_pg.scaffold_149000078	ENSCAFP00000041075
fgenesh2_pg.scaffold_149000104	ENSCAFP00000024378
fgenesh2_pg.scaffold_150000007	ENSCAFP00000005973
fgenesh2_pg.scaffold_150000021	ENSCAFP00000029124
fgenesh2_pg.scaffold_150000021	ENSCAFP00000001767
fgenesh2_pg.scaffold_150000023	ENSCAFP00000029196
fgenesh2_pg.scaffold_150000028	ENSCAFP00000003559
fgenesh2_pg.scaffold_150000032	ENSCAFP00000035726
fgenesh2_pg.scaffold_150000039	ENSCAFP00000012895
fgenesh2_pg.scaffold_150000047	ENSCAFP00000022964
fgenesh2_pg.scaffold_150000047	ENSCAFP00000029295
fgenesh2_pg.scaffold_150000054	ENSCAFP00000029350
fgenesh2_pg.scaffold_150000069	ENSCAFP00000028985
fgenesh2_pg.scaffold_150000084	ENSCAFP00000015776
fgenesh2_pg.scaffold_150000093	ENSCAFP00000037774
fgenesh2_pg.scaffold_150000101	ENSCAFP00000022019
fgenesh2_pg.scaffold_150000101	ENSCAFP00000042670
fgenesh2_pg.scaffold_150000101	ENSCAFP00000041710
fgenesh2_pg.scaffold_150000108	ENSCAFP00000021328
fgenesh2_pg.scaffold_151000004	ENSCAFP00000039465
fgenesh2_pg.scaffold_151000010	ENSCAFP00000042666
fgenesh2_pg.scaffold_151000010	ENSCAFP00000036011
fgenesh2_pg.scaffold_151000014	ENSCAFP00000004390
fgenesh2_pg.scaffold_151000034	ENSCAFP00000038503
fgenesh2_pg.scaffold_151000045	ENSCAFP00000038563
fgenesh2_pg.scaffold_151000047	ENSCAFP00000001495
fgenesh2_pg.scaffold_151000050	ENSCAFP00000017119
fgenesh2_pg.scaffold_151000069	ENSCAFP00000039686
fgenesh2_pg.scaffold_151000078	ENSCAFP00000041096
fgenesh2_pg.scaffold_151000089	ENSCAFP00000041761
fgenesh2_pg.scaffold_151000091	ENSCAFP00000021566
fgenesh2_pg.scaffold_151000093	ENSCAFP00000019096
fgenesh2_pg.scaffold_151000095	ENSCAFP00000012942
fgenesh2_pg.scaffold_151000096	ENSCAFP00000039435
fgenesh2_pg.scaffold_152000020	ENSCAFP00000014215
fgenesh2_pg.scaffold_152000025	ENSCAFP00000000986
fgenesh2_pg.scaffold_152000035	ENSCAFP00000021220
fgenesh2_pg.scaffold_152000035	ENSCAFP00000029391
fgenesh2_pg.scaffold_152000041	ENSCAFP00000041032
fgenesh2_pg.scaffold_152000047	ENSCAFP00000004815
fgenesh2_pg.scaffold_152000057	ENSCAFP00000043042
