SINCAM000004	ENSDARP00000101228
SINCAM920440	ENSDARP00000092078
SINCAM920441	ENSDARP00000115544
SINCAM920442	ENSDARP00000054461
SINCAM920446	ENSDARP00000106969
SINCAM920447	ENSDARP00000085965
SINCAM920447	ENSDARP00000129297
SINCAM920448	ENSDARP00000099057
SINCAM920451	ENSDARP00000122007
SINCAM920453	ENSDARP00000012853
SINCAM920455	ENSDARP00000093232
SINCAM920457	ENSDARP00000071182
SINCAM920458	ENSDARP00000105482
SINCAM920461	ENSDARP00000115328
SINCAM920463	ENSDARP00000110559
SINCAM920463	ENSDARP00000102549
SINCAM920464	ENSDARP00000075023
SINCAM920464	ENSDARP00000054227
SINCAM920465	ENSDARP00000053576
SINCAM920466	ENSDARP00000046873
SINCAM920466	ENSDARP00000111498
SINCAM920467	ENSDARP00000034453
SINCAM920468	ENSDARP00000107063
SINCAM920469	ENSDARP00000099510
SINCAM920471	ENSDARP00000123623
SINCAM920472	ENSDARP00000040945
SINCAM920473	ENSDARP00000007907
SINCAM920474	ENSDARP00000126339
SINCAM920475	ENSDARP00000114342
SINCAM920477	ENSDARP00000092445
SINCAM920479	ENSDARP00000098754
SINCAM920479	ENSDARP00000066476
SINCAM920480	ENSDARP00000074046
SINCAM920482	ENSDARP00000088628
SINCAM920483	ENSDARP00000064973
SINCAM920484	ENSDARP00000118078
SINCAM920484	ENSDARP00000018618
SINCAM920487	ENSDARP00000025485
SINCAM920488	ENSDARP00000116800
SINCAM920488	ENSDARP00000117993
SINCAM920489	ENSDARP00000121643
SINCAM920489	ENSDARP00000064213
SINCAM920492	ENSDARP00000022348
SINCAM920493	ENSDARP00000107549
SINCAM920493	ENSDARP00000098966
SINCAM920494	ENSDARP00000105393
SINCAM920494	ENSDARP00000092397
SINCAM920495	ENSDARP00000042491
SINCAM920498	ENSDARP00000106333
SINCAM920499	ENSDARP00000009453
SINCAM920499	ENSDARP00000109656
SINCAM920500	ENSDARP00000042671
SINCAM920501	ENSDARP00000092779
SINCAM920501	ENSDARP00000124066
SINCAM920502	ENSDARP00000106254
SINCAM920502	ENSDARP00000027383
SINCAM920505	ENSDARP00000063567
SINCAM920505	ENSDARP00000097529
SINCAM920506	ENSDARP00000040433
SINCAM920506	ENSDARP00000007893
SINCAM920507	ENSDARP00000073458
SINCAM920508	ENSDARP00000083913
SINCAM920508	ENSDARP00000082409
SINCAM920509	ENSDARP00000098160
SINCAM920509	ENSDARP00000106085
SINCAM920510	ENSDARP00000094013
SINCAM920512	ENSDARP00000106330
SINCAM920512	ENSDARP00000107408
SINCAM920513	ENSDARP00000090016
SINCAM920513	ENSDARP00000108415
SINCAM920514	ENSDARP00000122521
SINCAM920514	ENSDARP00000102523
SINCAM920517	ENSDARP00000101388
SINCAM920519	ENSDARP00000054688
SINCAM920523	ENSDARP00000112403
SINCAM920524	ENSDARP00000062884
SINCAM920524	ENSDARP00000123708
SINCAM920526	ENSDARP00000065778
SINCAM920526	ENSDARP00000073133
SINCAM920528	ENSDARP00000099422
SINCAM920529	ENSDARP00000100238
SINCAM920529	ENSDARP00000108477
SINCAM920530	ENSDARP00000099652
SINCAM920531	ENSDARP00000058055
SINCAM920533	ENSDARP00000099032
SINCAM920533	ENSDARP00000125709
SINCAM920535	ENSDARP00000105079
SINCAM920537	ENSDARP00000003107
SINCAM920537	ENSDARP00000004738
SINCAM920539	ENSDARP00000076061
SINCAM920541	ENSDARP00000115385
SINCAM920542	ENSDARP00000108870
SINCAM920543	ENSDARP00000101796
SINCAM920543	ENSDARP00000102281
SINCAM920544	ENSDARP00000076434
SINCAM920544	ENSDARP00000098613
SINCAM920545	ENSDARP00000012597
SINCAM920548	ENSDARP00000097603
SINCAM920548	ENSDARP00000043880
SINCAM920550	ENSDARP00000103690
SINCAM920550	ENSDARP00000093055
SINCAM920551	ENSDARP00000038879
SINCAM920553	ENSDARP00000010155
SINCAM920554	ENSDARP00000051565
SINCAM920557	ENSDARP00000129484
SINCAM920557	ENSDARP00000114197
SINCAM920558	ENSDARP00000118811
SINCAM920558	ENSDARP00000016959
SINCAM920559	ENSDARP00000041235
SINCAM920560	ENSDARP00000089274
SINCAM920560	ENSDARP00000056628
SINCAM920562	ENSDARP00000123818
SINCAM920563	ENSDARP00000107314
SINCAM920564	ENSDARP00000074070
SINCAM920564	ENSDARP00000122980
SINCAM920566	ENSDARP00000055680
SINCAM920566	ENSDARP00000016803
SINCAM920567	ENSDARP00000027867
SINCAM920568	ENSDARP00000116545
SINCAM920569	ENSDARP00000109541
SINCAM920569	ENSDARP00000125952
SINCAM920571	ENSDARP00000107676
SINCAM920571	ENSDARP00000088021
SINCAM920572	ENSDARP00000032153
SINCAM920572	ENSDARP00000124910
SINCAM920573	ENSDARP00000116598
SINCAM920573	ENSDARP00000088691
SINCAM920574	ENSDARP00000069326
SINCAM920575	ENSDARP00000041576
SINCAM920575	ENSDARP00000110975
SINCAM920576	ENSDARP00000012352
SINCAM920578	ENSDARP00000054557
SINCAM920580	ENSDARP00000055258
SINCAM920581	ENSDARP00000111216
SINCAM920582	ENSDARP00000122175
SINCAM920583	ENSDARP00000117851
SINCAM920583	ENSDARP00000044470
SINCAM920588	ENSDARP00000079298
SINCAM920589	ENSDARP00000051775
SINCAM920590	ENSDARP00000098404
SINCAM920591	ENSDARP00000097491
SINCAM920591	ENSDARP00000097715
SINCAM920593	ENSDARP00000005344
SINCAM920593	ENSDARP00000108193
SINCAM920594	ENSDARP00000114190
SINCAM920595	ENSDARP00000061791
SINCAM920595	ENSDARP00000076093
SINCAM920597	ENSDARP00000069896
SINCAM920598	ENSDARP00000118932
SINCAM920598	ENSDARP00000076947
SINCAM920599	ENSDARP00000082574
SINCAM920599	ENSDARP00000123438
SINCAM920600	ENSDARP00000013712
SINCAM920602	ENSDARP00000010183
SINCAM920602	ENSDARP00000084974
SINCAM920603	ENSDARP00000018901
SINCAM920603	ENSDARP00000094838
SINCAM920604	ENSDARP00000017636
SINCAM920605	ENSDARP00000051270
SINCAM920607	ENSDARP00000050987
SINCAM920607	ENSDARP00000065780
SINCAM920610	ENSDARP00000003841
SINCAM920611	ENSDARP00000121509
SINCAM920614	ENSDARP00000113861
SINCAM920615	ENSDARP00000104608
SINCAM920615	ENSDARP00000102300
SINCAM920616	ENSDARP00000121666
SINCAM920616	ENSDARP00000115108
SINCAM920617	ENSDARP00000116430
SINCAM920618	ENSDARP00000091471
SINCAM920619	ENSDARP00000015545
SINCAM920619	ENSDARP00000116745
SINCAM920622	ENSDARP00000078980
SINCAM920623	ENSDARP00000087991
SINCAM920623	ENSDARP00000048580
SINCAM920624	ENSDARP00000032730
SINCAM920624	ENSDARP00000114052
SINCAM920625	ENSDARP00000036825
SINCAM920625	ENSDARP00000103726
SINCAM920626	ENSDARP00000064746
SINCAM920627	ENSDARP00000021109
SINCAM920628	ENSDARP00000038408
SINCAM920629	ENSDARP00000012048
SINCAM920629	ENSDARP00000091324
SINCAM920630	ENSDARP00000068116
SINCAM920632	ENSDARP00000088265
SINCAM920633	ENSDARP00000125622
SINCAM920634	ENSDARP00000117235
SINCAM920635	ENSDARP00000091785
SINCAM920635	ENSDARP00000062985
SINCAM920637	ENSDARP00000126174
SINCAM920637	ENSDARP00000110675
SINCAM920638	ENSDARP00000118111
SINCAM920638	ENSDARP00000025042
SINCAM920639	ENSDARP00000093437
SINCAM920641	ENSDARP00000011354
SINCAM920642	ENSDARP00000106951
SINCAM920643	ENSDARP00000110830
SINCAM920644	ENSDARP00000074526
SINCAM920644	ENSDARP00000129162
SINCAM920646	ENSDARP00000027947
SINCAM920647	ENSDARP00000121001
SINCAM920647	ENSDARP00000111127
SINCAM920649	ENSDARP00000051667
SINCAM920649	ENSDARP00000090385
SINCAM920650	ENSDARP00000124666
SINCAM920651	ENSDARP00000064035
SINCAM920652	ENSDARP00000113261
SINCAM920653	ENSDARP00000105802
SINCAM920653	ENSDARP00000030814
SINCAM920654	ENSDARP00000038242
SINCAM920655	ENSDARP00000096596
SINCAM920655	ENSDARP00000023640
SINCAM920656	ENSDARP00000056747
SINCAM920656	ENSDARP00000028905
SINCAM920659	ENSDARP00000006845
SINCAM920659	ENSDARP00000084897
SINCAM920660	ENSDARP00000113364
SINCAM920661	ENSDARP00000010443
SINCAM920661	ENSDARP00000122377
SINCAM920664	ENSDARP00000057222
SINCAM920664	ENSDARP00000107964
SINCAM920665	ENSDARP00000041348
SINCAM920665	ENSDARP00000105491
SINCAM920666	ENSDARP00000081043
SINCAM920666	ENSDARP00000123657
SINCAM920667	ENSDARP00000021989
SINCAM920667	ENSDARP00000065562
SINCAM920668	ENSDARP00000066793
SINCAM920669	ENSDARP00000059052
SINCAM920670	ENSDARP00000075821
SINCAM920671	ENSDARP00000072273
SINCAM920672	ENSDARP00000106400
SINCAM920673	ENSDARP00000048632
SINCAM920674	ENSDARP00000103961
SINCAM920675	ENSDARP00000105205
SINCAM920675	ENSDARP00000114334
SINCAM920679	ENSDARP00000075481
SINCAM920680	ENSDARP00000079717
SINCAM920682	ENSDARP00000075663
SINCAM920682	ENSDARP00000006711
SINCAM920683	ENSDARP00000075677
SINCAM920684	ENSDARP00000098249
SINCAM920684	ENSDARP00000054409
SINCAM920686	ENSDARP00000124988
SINCAM920687	ENSDARP00000008246
SINCAM920689	ENSDARP00000118370
SINCAM920690	ENSDARP00000105372
SINCAM920690	ENSDARP00000072219
SINCAM920691	ENSDARP00000113407
SINCAM920692	ENSDARP00000085810
SINCAM920693	ENSDARP00000066371
SINCAM920694	ENSDARP00000103454
SINCAM920696	ENSDARP00000033046
SINCAM920700	ENSDARP00000078790
SINCAM920700	ENSDARP00000081081
SINCAM920703	ENSDARP00000097397
SINCAM920703	ENSDARP00000062572
SINCAM920704	ENSDARP00000116973
SINCAM920704	ENSDARP00000058702
SINCAM920705	ENSDARP00000097066
SINCAM920708	ENSDARP00000027770
SINCAM920711	ENSDARP00000112667
SINCAM920713	ENSDARP00000106876
SINCAM920714	ENSDARP00000055445
SINCAM920715	ENSDARP00000107161
SINCAM920716	ENSDARP00000099851
SINCAM920716	ENSDARP00000109732
SINCAM920717	ENSDARP00000115378
SINCAM920718	ENSDARP00000108088
SINCAM920719	ENSDARP00000008500
SINCAM920720	ENSDARP00000086615
SINCAM920721	ENSDARP00000109162
SINCAM920722	ENSDARP00000128949
SINCAM920726	ENSDARP00000105564
SINCAM920727	ENSDARP00000094638
SINCAM920728	ENSDARP00000052619
SINCAM920728	ENSDARP00000126906
SINCAM920729	ENSDARP00000073251
SINCAM920730	ENSDARP00000120859
SINCAM920731	ENSDARP00000109762
SINCAM920731	ENSDARP00000085375
SINCAM920732	ENSDARP00000010426
SINCAM920732	ENSDARP00000016139
SINCAM920733	ENSDARP00000010878
SINCAM920733	ENSDARP00000082159
SINCAM920734	ENSDARP00000105998
SINCAM920735	ENSDARP00000085316
SINCAM920736	ENSDARP00000050124
SINCAM920737	ENSDARP00000101978
SINCAM920738	ENSDARP00000073657
SINCAM920738	ENSDARP00000110885
SINCAM920739	ENSDARP00000037594
SINCAM920739	ENSDARP00000040809
SINCAM920740	ENSDARP00000042275
SINCAM920742	ENSDARP00000061395
SINCAM920742	ENSDARP00000115597
SINCAM920743	ENSDARP00000017212
SINCAM920744	ENSDARP00000051165
SINCAM920744	ENSDARP00000042171
SINCAM920745	ENSDARP00000018030
SINCAM920745	ENSDARP00000126238
SINCAM920747	ENSDARP00000060320
SINCAM920747	ENSDARP00000110442
SINCAM920748	ENSDARP00000121413
SINCAM920751	ENSDARP00000024632
SINCAM920751	ENSDARP00000074254
SINCAM920752	ENSDARP00000102764
SINCAM920752	ENSDARP00000097599
SINCAM920753	ENSDARP00000012590
SINCAM920753	ENSDARP00000064510
SINCAM920754	ENSDARP00000089128
SINCAM920754	ENSDARP00000035851
SINCAM920755	ENSDARP00000106673
SINCAM920756	ENSDARP00000060381
SINCAM920756	ENSDARP00000105159
SINCAM920757	ENSDARP00000056245
SINCAM920757	ENSDARP00000069429
SINCAM920759	ENSDARP00000112381
SINCAM920759	ENSDARP00000110946
SINCAM920760	ENSDARP00000116677
SINCAM920761	ENSDARP00000100331
SINCAM920761	ENSDARP00000065335
SINCAM920762	ENSDARP00000089629
SINCAM920762	ENSDARP00000088468
SINCAM920763	ENSDARP00000096681
SINCAM920764	ENSDARP00000107117
SINCAM920764	ENSDARP00000090515
SINCAM920766	ENSDARP00000099973
SINCAM920766	ENSDARP00000100260
SINCAM920767	ENSDARP00000053992
SINCAM920768	ENSDARP00000098846
SINCAM920769	ENSDARP00000025936
SINCAM920771	ENSDARP00000109649
SINCAM920771	ENSDARP00000105859
SINCAM920772	ENSDARP00000115433
SINCAM920773	ENSDARP00000046856
SINCAM920773	ENSDARP00000056324
SINCAM920774	ENSDARP00000097607
SINCAM920774	ENSDARP00000072759
SINCAM920775	ENSDARP00000072492
SINCAM920776	ENSDARP00000039524
SINCAM920777	ENSDARP00000110856
SINCAM920777	ENSDARP00000051693
SINCAM920779	ENSDARP00000042894
SINCAM920779	ENSDARP00000100794
SINCAM920780	ENSDARP00000048035
SINCAM920781	ENSDARP00000058586
SINCAM920782	ENSDARP00000038743
SINCAM920783	ENSDARP00000104255
SINCAM920784	ENSDARP00000113887
SINCAM920785	ENSDARP00000098836
SINCAM920786	ENSDARP00000037906
SINCAM920787	ENSDARP00000076414
SINCAM920787	ENSDARP00000122621
SINCAM920788	ENSDARP00000128651
SINCAM920789	ENSDARP00000004474
SINCAM920790	ENSDARP00000111997
SINCAM920790	ENSDARP00000111414
SINCAM920791	ENSDARP00000089759
SINCAM920792	ENSDARP00000047068
SINCAM920794	ENSDARP00000105981
SINCAM920795	ENSDARP00000110357
SINCAM920795	ENSDARP00000105934
SINCAM920796	ENSDARP00000063831
SINCAM920797	ENSDARP00000076735
SINCAM920800	ENSDARP00000104632
SINCAM920800	ENSDARP00000009879
SINCAM920801	ENSDARP00000113850
SINCAM920801	ENSDARP00000007208
SINCAM920802	ENSDARP00000016087
SINCAM920802	ENSDARP00000107808
SINCAM920804	ENSDARP00000113648
SINCAM920804	ENSDARP00000127222
SINCAM920805	ENSDARP00000111034
SINCAM920806	ENSDARP00000098935
SINCAM920807	ENSDARP00000117720
SINCAM920808	ENSDARP00000091983
SINCAM920808	ENSDARP00000056961
SINCAM920809	ENSDARP00000067733
SINCAM920810	ENSDARP00000022900
SINCAM920810	ENSDARP00000110232
SINCAM920812	ENSDARP00000018348
SINCAM920812	ENSDARP00000076958
SINCAM920813	ENSDARP00000060897
SINCAM920814	ENSDARP00000117953
SINCAM920814	ENSDARP00000119968
SINCAM920815	ENSDARP00000108136
SINCAM920815	ENSDARP00000108827
SINCAM920816	ENSDARP00000116175
SINCAM920817	ENSDARP00000109842
SINCAM920817	ENSDARP00000107363
SINCAM920819	ENSDARP00000074782
SINCAM920820	ENSDARP00000074793
SINCAM920821	ENSDARP00000103891
SINCAM920821	ENSDARP00000097605
SINCAM920822	ENSDARP00000118006
SINCAM920823	ENSDARP00000110408
SINCAM920823	ENSDARP00000105592
SINCAM920824	ENSDARP00000028545
SINCAM920827	ENSDARP00000120348
SINCAM920827	ENSDARP00000111438
SINCAM920828	ENSDARP00000099766
SINCAM920828	ENSDARP00000109787
SINCAM920829	ENSDARP00000124012
SINCAM920829	ENSDARP00000104016
SINCAM920830	ENSDARP00000129165
SINCAM920830	ENSDARP00000052419
SINCAM920833	ENSDARP00000128825
SINCAM920836	ENSDARP00000084650
SINCAM920836	ENSDARP00000084598
SINCAM920838	ENSDARP00000078341
SINCAM920838	ENSDARP00000115966
SINCAM920839	ENSDARP00000057735
SINCAM920839	ENSDARP00000119169
SINCAM920840	ENSDARP00000009052
SINCAM920840	ENSDARP00000047681
SINCAM920841	ENSDARP00000021410
SINCAM920842	ENSDARP00000016104
SINCAM920844	ENSDARP00000124409
SINCAM920844	ENSDARP00000063995
SINCAM920846	ENSDARP00000107660
SINCAM920846	ENSDARP00000101899
SINCAM920847	ENSDARP00000120091
SINCAM920847	ENSDARP00000018827
SINCAM920848	ENSDARP00000124228
SINCAM920848	ENSDARP00000045762
SINCAM920849	ENSDARP00000062617
SINCAM920849	ENSDARP00000124593
SINCAM920851	ENSDARP00000081172
SINCAM920851	ENSDARP00000081168
SINCAM920853	ENSDARP00000129656
SINCAM920853	ENSDARP00000098690
SINCAM920854	ENSDARP00000084303
SINCAM920855	ENSDARP00000084502
SINCAM920856	ENSDARP00000119695
SINCAM920857	ENSDARP00000115465
SINCAM920857	ENSDARP00000023704
SINCAM920858	ENSDARP00000122697
SINCAM920860	ENSDARP00000111163
SINCAM920861	ENSDARP00000028581
SINCAM920862	ENSDARP00000038651
SINCAM920862	ENSDARP00000063891
SINCAM920864	ENSDARP00000091049
SINCAM920865	ENSDARP00000091056
SINCAM920865	ENSDARP00000091054
SINCAM920866	ENSDARP00000122086
SINCAM920866	ENSDARP00000105969
SINCAM920867	ENSDARP00000016941
SINCAM920867	ENSDARP00000073904
SINCAM920868	ENSDARP00000077651
SINCAM920868	ENSDARP00000109369
SINCAM920869	ENSDARP00000107966
SINCAM920870	ENSDARP00000106043
SINCAM920870	ENSDARP00000086597
SINCAM920871	ENSDARP00000112576
SINCAM920871	ENSDARP00000021453
SINCAM920872	ENSDARP00000106976
SINCAM920873	ENSDARP00000091424
SINCAM920874	ENSDARP00000118753
SINCAM920875	ENSDARP00000117024
SINCAM920876	ENSDARP00000090020
SINCAM920876	ENSDARP00000075946
SINCAM920877	ENSDARP00000119233
SINCAM920878	ENSDARP00000014516
SINCAM920878	ENSDARP00000014964
SINCAM920879	ENSDARP00000027051
SINCAM920879	ENSDARP00000109341
SINCAM920880	ENSDARP00000124483
SINCAM920881	ENSDARP00000076066
SINCAM920881	ENSDARP00000103644
SINCAM920882	ENSDARP00000096226
SINCAM920882	ENSDARP00000096233
SINCAM920883	ENSDARP00000058257
SINCAM920883	ENSDARP00000127551
SINCAM920884	ENSDARP00000129029
SINCAM920885	ENSDARP00000072678
SINCAM920885	ENSDARP00000050237
SINCAM920886	ENSDARP00000129572
SINCAM920886	ENSDARP00000082460
SINCAM920887	ENSDARP00000033462
SINCAM920887	ENSDARP00000098710
SINCAM920889	ENSDARP00000003485
SINCAM920890	ENSDARP00000098991
SINCAM920890	ENSDARP00000063174
SINCAM920891	ENSDARP00000047530
SINCAM920891	ENSDARP00000127686
SINCAM920892	ENSDARP00000018632
SINCAM920892	ENSDARP00000045932
SINCAM920893	ENSDARP00000118802
SINCAM920894	ENSDARP00000075639
SINCAM920894	ENSDARP00000093074
SINCAM920895	ENSDARP00000069000
SINCAM920895	ENSDARP00000108000
SINCAM920896	ENSDARP00000013511
SINCAM920896	ENSDARP00000007440
SINCAM920897	ENSDARP00000003871
SINCAM920897	ENSDARP00000017532
SINCAM920898	ENSDARP00000016165
SINCAM920898	ENSDARP00000058483
SINCAM920899	ENSDARP00000057998
SINCAM920900	ENSDARP00000006424
SINCAM920900	ENSDARP00000016922
SINCAM920901	ENSDARP00000075344
SINCAM920904	ENSDARP00000057296
SINCAM920904	ENSDARP00000064032
SINCAM920905	ENSDARP00000006680
SINCAM920906	ENSDARP00000126242
SINCAM920908	ENSDARP00000112016
SINCAM920909	ENSDARP00000129688
SINCAM920910	ENSDARP00000065211
SINCAM920911	ENSDARP00000065210
SINCAM920912	ENSDARP00000072874
SINCAM920912	ENSDARP00000074464
SINCAM920914	ENSDARP00000009555
SINCAM920914	ENSDARP00000063092
SINCAM920915	ENSDARP00000056648
SINCAM920916	ENSDARP00000080059
SINCAM920916	ENSDARP00000098387
SINCAM920919	ENSDARP00000110037
SINCAM920920	ENSDARP00000117697
SINCAM920921	ENSDARP00000119785
SINCAM920921	ENSDARP00000051081
SINCAM920923	ENSDARP00000078333
SINCAM920923	ENSDARP00000092978
SINCAM920924	ENSDARP00000116172
SINCAM920924	ENSDARP00000083844
SINCAM920925	ENSDARP00000056656
SINCAM920926	ENSDARP00000071771
SINCAM920926	ENSDARP00000125377
SINCAM920927	ENSDARP00000016277
SINCAM920928	ENSDARP00000057501
SINCAM920929	ENSDARP00000116202
SINCAM920930	ENSDARP00000056898
SINCAM920932	ENSDARP00000106221
SINCAM920933	ENSDARP00000021469
SINCAM920933	ENSDARP00000108625
SINCAM920934	ENSDARP00000091826
SINCAM920934	ENSDARP00000036010
SINCAM920935	ENSDARP00000091817
SINCAM920935	ENSDARP00000040423
SINCAM920936	ENSDARP00000029561
SINCAM920936	ENSDARP00000025528
SINCAM920937	ENSDARP00000033622
SINCAM920937	ENSDARP00000111699
SINCAM920938	ENSDARP00000033049
SINCAM920938	ENSDARP00000058741
SINCAM920939	ENSDARP00000089814
SINCAM920939	ENSDARP00000111618
SINCAM920940	ENSDARP00000016280
SINCAM920941	ENSDARP00000028107
SINCAM920942	ENSDARP00000066948
SINCAM920942	ENSDARP00000128873
SINCAM920943	ENSDARP00000107308
SINCAM920943	ENSDARP00000066947
SINCAM920945	ENSDARP00000103369
SINCAM920946	ENSDARP00000067432
SINCAM920946	ENSDARP00000003705
SINCAM920948	ENSDARP00000021124
SINCAM920949	ENSDARP00000115538
SINCAM920949	ENSDARP00000029039
SINCAM920950	ENSDARP00000076483
SINCAM920950	ENSDARP00000096012
SINCAM920951	ENSDARP00000007735
SINCAM920951	ENSDARP00000121163
SINCAM920952	ENSDARP00000094915
SINCAM920953	ENSDARP00000067385
SINCAM920954	ENSDARP00000067389
SINCAM920954	ENSDARP00000010978
SINCAM920955	ENSDARP00000097841
SINCAM920957	ENSDARP00000090596
SINCAM920957	ENSDARP00000125581
SINCAM920958	ENSDARP00000035112
SINCAM920959	ENSDARP00000108432
SINCAM920961	ENSDARP00000017449
SINCAM920961	ENSDARP00000117429
SINCAM920962	ENSDARP00000056001
SINCAM920962	ENSDARP00000040409
SINCAM920963	ENSDARP00000039876
SINCAM920964	ENSDARP00000108905
SINCAM920965	ENSDARP00000027102
SINCAM920966	ENSDARP00000058050
SINCAM920968	ENSDARP00000104494
SINCAM920969	ENSDARP00000075799
SINCAM920969	ENSDARP00000057495
SINCAM920970	ENSDARP00000067304
SINCAM920971	ENSDARP00000124057
SINCAM920971	ENSDARP00000106309
SINCAM920972	ENSDARP00000076556
SINCAM920973	ENSDARP00000084834
SINCAM920973	ENSDARP00000107565
SINCAM920975	ENSDARP00000127665
SINCAM920975	ENSDARP00000102843
SINCAM920976	ENSDARP00000118404
SINCAM920978	ENSDARP00000125045
SINCAM920978	ENSDARP00000126216
SINCAM920979	ENSDARP00000067072
SINCAM920980	ENSDARP00000105946
SINCAM920980	ENSDARP00000097588
SINCAM920981	ENSDARP00000100744
SINCAM920981	ENSDARP00000110554
SINCAM920982	ENSDARP00000051029
SINCAM920983	ENSDARP00000082898
SINCAM920985	ENSDARP00000109289
SINCAM920986	ENSDARP00000040265
SINCAM920986	ENSDARP00000010347
SINCAM920988	ENSDARP00000114104
SINCAM920990	ENSDARP00000109243
SINCAM920991	ENSDARP00000090236
SINCAM920992	ENSDARP00000123904
SINCAM920992	ENSDARP00000123874
SINCAM920994	ENSDARP00000109966
SINCAM920994	ENSDARP00000077192
SINCAM920996	ENSDARP00000100992
SINCAM920996	ENSDARP00000120088
SINCAM920998	ENSDARP00000099126
SINCAM920998	ENSDARP00000108375
SINCAM920999	ENSDARP00000109190
SINCAM920999	ENSDARP00000072603
SINCAM921000	ENSDARP00000075532
SINCAM921000	ENSDARP00000108976
SINCAM921001	ENSDARP00000116425
SINCAM921001	ENSDARP00000084389
SINCAM921002	ENSDARP00000091094
SINCAM921005	ENSDARP00000107688
SINCAM921006	ENSDARP00000088098
SINCAM921006	ENSDARP00000128680
SINCAM921009	ENSDARP00000097863
SINCAM921009	ENSDARP00000127806
SINCAM921010	ENSDARP00000102969
SINCAM921011	ENSDARP00000075190
SINCAM921011	ENSDARP00000127848
SINCAM921013	ENSDARP00000107328
SINCAM921013	ENSDARP00000097542
SINCAM921014	ENSDARP00000086446
SINCAM921014	ENSDARP00000109667
SINCAM921015	ENSDARP00000068141
SINCAM921015	ENSDARP00000023122
SINCAM921016	ENSDARP00000129629
SINCAM921018	ENSDARP00000050378
SINCAM921018	ENSDARP00000104491
SINCAM921020	ENSDARP00000105877
SINCAM921021	ENSDARP00000107141
SINCAM921022	ENSDARP00000119793
SINCAM921023	ENSDARP00000072408
SINCAM921026	ENSDARP00000105810
SINCAM921026	ENSDARP00000019506
SINCAM921027	ENSDARP00000067164
SINCAM921028	ENSDARP00000056131
SINCAM921029	ENSDARP00000002941
SINCAM921030	ENSDARP00000104056
SINCAM921032	ENSDARP00000064149
SINCAM921034	ENSDARP00000038316
SINCAM921034	ENSDARP00000066188
SINCAM921035	ENSDARP00000040498
SINCAM921035	ENSDARP00000124168
SINCAM921036	ENSDARP00000045638
SINCAM921037	ENSDARP00000007865
SINCAM921037	ENSDARP00000061847
SINCAM921038	ENSDARP00000013486
SINCAM921040	ENSDARP00000107038
SINCAM921042	ENSDARP00000066928
SINCAM921043	ENSDARP00000025776
SINCAM921044	ENSDARP00000033318
SINCAM921044	ENSDARP00000049424
SINCAM921045	ENSDARP00000103868
SINCAM921046	ENSDARP00000099052
SINCAM921046	ENSDARP00000107606
SINCAM921047	ENSDARP00000067338
SINCAM921048	ENSDARP00000075275
SINCAM921049	ENSDARP00000072614
SINCAM921049	ENSDARP00000034818
SINCAM921050	ENSDARP00000121203
