ENSP00000001008	SINLEJ016677
ENSP00000416750	SINLEJ016156
ENSP00000416750	SINLEJ018598
ENSP00000416787	SINLEJ600381
ENSP00000416787	SINLEJ600382
ENSP00000416892	SINLEJ005304
ENSP00000416935	SINLEJ010038
ENSP00000416959	SINLEJ010434
ENSP00000417038	SINLEJ016972
ENSP00000417050	SINLEJ007400
ENSP00000417052	SINLEJ012304
ENSP00000417078	SINLEJ007729
ENSP00000417078	SINLEJ007728
ENSP00000417132	SINLEJ010085
ENSP00000417161	SINLEJ007164
ENSP00000417175	SINLEJ019202
ENSP00000417182	SINLEJ004868
ENSP00000417183	SINLEJ007441
ENSP00000417183	SINLEJ011441
ENSP00000417190	SINLEJ009147
ENSP00000417207	SINLEJ013815
ENSP00000417214	SINLEJ017282
ENSP00000417214	SINLEJ015309
ENSP00000417222	SINLEJ018169
ENSP00000417222	SINLEJ018170
ENSP00000417229	SINLEJ013408
ENSP00000417229	SINLEJ013407
ENSP00000417235	SINLEJ011759
ENSP00000417235	SINLEJ011773
ENSP00000417257	SINLEJ014831
ENSP00000417273	SINLEJ013427
ENSP00000417281	SINLEJ002706
ENSP00000417281	SINLEJ019238
ENSP00000417303	SINLEJ007095
ENSP00000417310	SINLEJ010207
ENSP00000417310	SINLEJ011397
ENSP00000417335	SINLEJ003083
ENSP00000417335	SINLEJ003084
ENSP00000417354	SINLEJ007899
ENSP00000417354	SINLEJ007898
ENSP00000417378	SINLEJ012373
ENSP00000417401	SINLEJ006538
ENSP00000417401	SINLEJ006537
ENSP00000417418	SINLEJ001710
ENSP00000417464	SINLEJ004207
ENSP00000417480	SINLEJ019395
ENSP00000417492	SINLEJ018244
ENSP00000417498	SINLEJ006426
ENSP00000417498	SINLEJ007707
ENSP00000417509	SINLEJ012249
ENSP00000417573	SINLEJ006939
ENSP00000417581	SINLEJ007060
ENSP00000417583	SINLEJ017136
ENSP00000417602	SINLEJ007779
ENSP00000417653	SINLEJ004521
ENSP00000417653	SINLEJ011997
ENSP00000417659	SINLEJ018371
ENSP00000417659	SINLEJ018978
ENSP00000417677	SINLEJ008666
ENSP00000417686	SINLEJ011900
ENSP00000417706	SINLEJ013328
ENSP00000417763	SINLEJ007332
ENSP00000417769	SINLEJ011465
ENSP00000417806	SINLEJ012321
ENSP00000417864	SINLEJ010738
ENSP00000417901	SINLEJ000874
ENSP00000417901	SINLEJ000873
ENSP00000417955	SINLEJ014182
ENSP00000417955	SINLEJ014142
ENSP00000417963	SINLEJ000780
ENSP00000417963	SINLEJ005893
ENSP00000417970	SINLEJ001754
ENSP00000417970	SINLEJ001755
ENSP00000417980	SINLEJ005556
ENSP00000418008	SINLEJ003044
ENSP00000418070	SINLEJ016887
ENSP00000418070	SINLEJ016884
ENSP00000418081	SINLEJ015792
ENSP00000418081	SINLEJ010186
ENSP00000418082	SINLEJ004851
ENSP00000418082	SINLEJ006266
ENSP00000418112	SINLEJ011482
ENSP00000418112	SINLEJ007357
ENSP00000418191	SINLEJ015159
ENSP00000418194	SINLEJ017284
ENSP00000418194	SINLEJ001480
ENSP00000418210	SINLEJ002974
ENSP00000418221	SINLEJ005473
ENSP00000418268	SINLEJ009477
ENSP00000418268	SINLEJ009479
ENSP00000418287	SINLEJ011941
ENSP00000418348	SINLEJ013900
ENSP00000418379	SINLEJ018659
ENSP00000418397	SINLEJ006104
ENSP00000418428	SINLEJ003758
ENSP00000418447	SINLEJ010603
ENSP00000418525	SINLEJ007726
ENSP00000418525	SINLEJ012115
ENSP00000418529	SINLEJ009836
ENSP00000418563	SINLEJ017930
ENSP00000418575	SINLEJ013692
ENSP00000418614	SINLEJ001304
ENSP00000418614	SINLEJ001306
ENSP00000418648	SINLEJ005431
ENSP00000418693	SINLEJ012747
ENSP00000418734	SINLEJ009978
ENSP00000418735	SINLEJ013641
ENSP00000418735	SINLEJ010137
ENSP00000418744	SINLEJ014421
ENSP00000418744	SINLEJ005723
ENSP00000418748	SINLEJ011198
ENSP00000418751	SINLEJ016715
ENSP00000418754	SINLEJ005961
ENSP00000418754	SINLEJ005960
ENSP00000418770	SINLEJ012165
ENSP00000418803	SINLEJ007230
ENSP00000418803	SINLEJ015681
ENSP00000418842	SINLEJ005234
ENSP00000418910	SINLEJ011836
ENSP00000418915	SINLEJ010030
ENSP00000418960	SINLEJ017460
ENSP00000418960	SINLEJ005628
ENSP00000418994	SINLEJ012253
ENSP00000418994	SINLEJ007363
ENSP00000419000	SINLEJ016899
ENSP00000419004	SINLEJ018372
ENSP00000419005	SINLEJ000854
ENSP00000419005	SINLEJ017005
ENSP00000419038	SINLEJ018168
ENSP00000419038	SINLEJ018167
ENSP00000419045	SINLEJ002068
ENSP00000419087	SINLEJ016586
ENSP00000419088	SINLEJ019302
ENSP00000419088	SINLEJ015101
ENSP00000419101	SINLEJ010202
ENSP00000419101	SINLEJ010205
ENSP00000419117	SINLEJ013409
ENSP00000419153	SINLEJ014574
ENSP00000419153	SINLEJ014575
ENSP00000419194	SINLEJ004070
ENSP00000419195	SINLEJ012406
ENSP00000419199	SINLEJ015775
ENSP00000419235	SINLEJ009428
ENSP00000419235	SINLEJ012887
ENSP00000419266	SINLEJ013818
ENSP00000419266	SINLEJ003303
ENSP00000419279	SINLEJ005432
ENSP00000419313	SINLEJ011811
ENSP00000419313	SINLEJ011814
ENSP00000419325	SINLEJ012281
ENSP00000419325	SINLEJ012280
ENSP00000419361	SINLEJ010366
ENSP00000419361	SINLEJ010365
ENSP00000419370	SINLEJ600335
ENSP00000419371	SINLEJ003326
ENSP00000419397	SINLEJ019323
ENSP00000419397	SINLEJ000155
ENSP00000419412	SINLEJ003289
ENSP00000419412	SINLEJ600198
ENSP00000419446	SINLEJ007343
ENSP00000419446	SINLEJ007341
ENSP00000419449	SINLEJ003377
ENSP00000419465	SINLEJ008163
ENSP00000419471	SINLEJ001886
ENSP00000419502	SINLEJ011531
ENSP00000419503	SINLEJ000427
ENSP00000419599	SINLEJ013356
ENSP00000419628	SINLEJ009491
ENSP00000419692	SINLEJ016267
ENSP00000419692	SINLEJ016266
ENSP00000419712	SINLEJ014411
ENSP00000419740	SINLEJ009924
ENSP00000419851	SINLEJ007909
ENSP00000419851	SINLEJ007910
ENSP00000419879	SINLEJ006589
ENSP00000419879	SINLEJ010534
ENSP00000419923	SINLEJ001275
ENSP00000419952	SINLEJ007901
ENSP00000419970	SINLEJ003771
ENSP00000419974	SINLEJ600306
ENSP00000419974	SINLEJ003361
ENSP00000420040	SINLEJ011937
ENSP00000420065	SINLEJ013699
ENSP00000420065	SINLEJ013700
ENSP00000420075	SINLEJ013661
ENSP00000420075	SINLEJ010252
ENSP00000420091	SINLEJ017515
ENSP00000420091	SINLEJ014800
ENSP00000420127	SINLEJ018410
ENSP00000420161	SINLEJ018588
ENSP00000420194	SINLEJ004235
ENSP00000420194	SINLEJ012658
ENSP00000420200	SINLEJ019017
ENSP00000420200	SINLEJ019198
ENSP00000420213	SINLEJ013659
ENSP00000420213	SINLEJ013658
ENSP00000420267	SINLEJ019288
ENSP00000420294	SINLEJ007721
ENSP00000420294	SINLEJ012241
ENSP00000420295	SINLEJ015206
ENSP00000420306	SINLEJ011657
ENSP00000420311	SINLEJ001682
ENSP00000420315	SINLEJ018178
ENSP00000420321	SINLEJ003081
ENSP00000420321	SINLEJ003082
ENSP00000420333	SINLEJ016476
ENSP00000420333	SINLEJ016735
ENSP00000420357	SINLEJ015106
ENSP00000420387	SINLEJ014887
ENSP00000420387	SINLEJ004818
ENSP00000420393	SINLEJ018292
ENSP00000420443	SINLEJ001928
ENSP00000420477	SINLEJ004550
ENSP00000420514	SINLEJ600315
ENSP00000420588	SINLEJ010651
ENSP00000420612	SINLEJ012238
ENSP00000420612	SINLEJ007854
ENSP00000420656	SINLEJ015718
ENSP00000420659	SINLEJ008599
ENSP00000420659	SINLEJ006832
ENSP00000420682	SINLEJ016930
ENSP00000420714	SINLEJ005693
ENSP00000420736	SINLEJ009499
ENSP00000420736	SINLEJ010115
ENSP00000420849	SINLEJ000335
ENSP00000420863	SINLEJ000391
ENSP00000420863	SINLEJ010736
ENSP00000420875	SINLEJ000971
ENSP00000420914	SINLEJ004009
ENSP00000420914	SINLEJ004013
ENSP00000420927	SINLEJ010309
ENSP00000420927	SINLEJ600146
ENSP00000420939	SINLEJ010064
ENSP00000420939	SINLEJ000176
ENSP00000421142	SINLEJ016647
ENSP00000421191	SINLEJ016814
ENSP00000421191	SINLEJ016817
ENSP00000421246	SINLEJ012888
ENSP00000421258	SINLEJ017509
ENSP00000421280	SINLEJ001451
ENSP00000421280	SINLEJ001453
ENSP00000421377	SINLEJ012976
ENSP00000421377	SINLEJ018110
ENSP00000421380	SINLEJ600334
ENSP00000421544	SINLEJ010597
ENSP00000421566	SINLEJ012026
ENSP00000421592	SINLEJ010958
ENSP00000421689	SINLEJ004548
ENSP00000421705	SINLEJ014015
ENSP00000421705	SINLEJ009355
ENSP00000421842	SINLEJ003076
ENSP00000421915	SINLEJ009658
ENSP00000421922	SINLEJ009839
ENSP00000421981	SINLEJ010560
ENSP00000421985	SINLEJ015455
ENSP00000422037	SINLEJ002823
ENSP00000422168	SINLEJ012031
ENSP00000422185	SINLEJ004445
ENSP00000422245	SINLEJ010723
ENSP00000422245	SINLEJ009008
ENSP00000422338	SINLEJ010371
ENSP00000422354	SINLEJ006954
ENSP00000422392	SINLEJ000230
ENSP00000422431	SINLEJ008711
ENSP00000422464	SINLEJ006986
ENSP00000422464	SINLEJ006987
ENSP00000422473	SINLEJ002833
ENSP00000422496	SINLEJ012422
ENSP00000422496	SINLEJ012423
ENSP00000422533	SINLEJ012559
ENSP00000422533	SINLEJ018664
ENSP00000422554	SINLEJ004045
ENSP00000422554	SINLEJ000501
ENSP00000422581	SINLEJ016618
ENSP00000422581	SINLEJ013838
ENSP00000422591	SINLEJ004500
ENSP00000422591	SINLEJ004505
ENSP00000422607	SINLEJ010691
ENSP00000422607	SINLEJ010690
ENSP00000422626	SINLEJ014555
ENSP00000422753	SINLEJ010855
ENSP00000422753	SINLEJ010856
ENSP00000422947	SINLEJ016504
ENSP00000423067	SINLEJ008979
ENSP00000423067	SINLEJ008980
ENSP00000423313	SINLEJ007054
ENSP00000423541	SINLEJ010751
ENSP00000423541	SINLEJ000249
ENSP00000423550	SINLEJ006635
ENSP00000423563	SINLEJ010596
ENSP00000423563	SINLEJ006584
ENSP00000423600	SINLEJ003975
ENSP00000423602	SINLEJ014412
ENSP00000423602	SINLEJ010592
ENSP00000423630	SINLEJ600249
ENSP00000423630	SINLEJ001456
ENSP00000423812	SINLEJ008932
ENSP00000423881	SINLEJ011982
ENSP00000423897	SINLEJ006311
ENSP00000423897	SINLEJ006312
ENSP00000423917	SINLEJ010575
ENSP00000423933	SINLEJ006471
ENSP00000423995	SINLEJ006187
ENSP00000423995	SINLEJ006188
ENSP00000424123	SINLEJ012482
ENSP00000424123	SINLEJ012481
ENSP00000424126	SINLEJ015875
ENSP00000424191	SINLEJ010407
ENSP00000424198	SINLEJ006517
ENSP00000424226	SINLEJ013086
ENSP00000424226	SINLEJ008792
ENSP00000424307	SINLEJ009666
ENSP00000424328	SINLEJ000570
ENSP00000424381	SINLEJ015739
ENSP00000424417	SINLEJ006342
ENSP00000424474	SINLEJ016482
ENSP00000424474	SINLEJ016741
ENSP00000424478	SINLEJ017277
ENSP00000424478	SINLEJ017275
ENSP00000424565	SINLEJ006576
ENSP00000424565	SINLEJ006575
ENSP00000424571	SINLEJ014255
ENSP00000424571	SINLEJ000432
ENSP00000424607	SINLEJ008000
ENSP00000424607	SINLEJ007973
ENSP00000424707	SINLEJ010885
ENSP00000424734	SINLEJ010405
ENSP00000424737	SINLEJ600349
ENSP00000424757	SINLEJ007055
ENSP00000424757	SINLEJ003015
ENSP00000424870	SINLEJ012941
ENSP00000425048	SINLEJ010865
ENSP00000425048	SINLEJ010866
ENSP00000425050	SINLEJ004253
ENSP00000425092	SINLEJ012571
ENSP00000425092	SINLEJ012570
ENSP00000425093	SINLEJ013010
ENSP00000425107	SINLEJ014797
ENSP00000425107	SINLEJ014795
ENSP00000425166	SINLEJ008343
ENSP00000425421	SINLEJ003036
ENSP00000425487	SINLEJ014129
ENSP00000425497	SINLEJ600110
ENSP00000425497	SINLEJ600449
ENSP00000425556	SINLEJ006515
ENSP00000425556	SINLEJ019275
ENSP00000425561	SINLEJ006649
ENSP00000425561	SINLEJ017917
ENSP00000425587	SINLEJ008693
ENSP00000425587	SINLEJ014059
ENSP00000425634	SINLEJ003021
ENSP00000425658	SINLEJ006598
ENSP00000425809	SINLEJ017529
ENSP00000425809	SINLEJ009312
ENSP00000425840	SINLEJ006248
ENSP00000425864	SINLEJ600132
ENSP00000425979	SINLEJ018264
ENSP00000425979	SINLEJ018263
ENSP00000426022	SINLEJ001576
ENSP00000426067	SINLEJ012830
ENSP00000426070	SINLEJ006969
ENSP00000426070	SINLEJ014088
ENSP00000426103	SINLEJ007792
ENSP00000426103	SINLEJ012235
ENSP00000426119	SINLEJ005068
ENSP00000426120	SINLEJ004021
ENSP00000426120	SINLEJ014194
ENSP00000426167	SINLEJ015444
ENSP00000426167	SINLEJ010684
ENSP00000426191	SINLEJ012421
ENSP00000426255	SINLEJ014174
ENSP00000426387	SINLEJ018488
ENSP00000426387	SINLEJ000148
ENSP00000426455	SINLEJ012177
ENSP00000426455	SINLEJ001953
ENSP00000426503	SINLEJ004258
ENSP00000426548	SINLEJ006390
ENSP00000426568	SINLEJ017724
ENSP00000426632	SINLEJ017315
ENSP00000426632	SINLEJ017316
ENSP00000426638	SINLEJ006226
ENSP00000426769	SINLEJ004564
ENSP00000426809	SINLEJ004314
ENSP00000426809	SINLEJ011390
ENSP00000426909	SINLEJ015422
ENSP00000426909	SINLEJ010703
ENSP00000427120	SINLEJ000057
ENSP00000427120	SINLEJ012797
ENSP00000427123	SINLEJ000497
ENSP00000427130	SINLEJ011607
ENSP00000427130	SINLEJ003620
ENSP00000427211	SINLEJ007125
ENSP00000427211	SINLEJ006338
ENSP00000427223	SINLEJ006516
ENSP00000427336	SINLEJ005895
ENSP00000427336	SINLEJ000782
ENSP00000427421	SINLEJ003923
ENSP00000427421	SINLEJ017572
ENSP00000427514	SINLEJ013953
ENSP00000427514	SINLEJ009215
ENSP00000427550	SINLEJ012967
ENSP00000427687	SINLEJ004304
ENSP00000427687	SINLEJ011978
ENSP00000427695	SINLEJ005339
ENSP00000427772	SINLEJ006963
ENSP00000427793	SINLEJ008730
ENSP00000427793	SINLEJ011221
ENSP00000427882	SINLEJ600227
ENSP00000427882	SINLEJ600228
ENSP00000427900	SINLEJ009645
ENSP00000427900	SINLEJ600277
ENSP00000427926	SINLEJ011998
ENSP00000427951	SINLEJ011819
ENSP00000428085	SINLEJ016987
ENSP00000428205	SINLEJ008579
ENSP00000428205	SINLEJ008325
ENSP00000428209	SINLEJ009213
ENSP00000428209	SINLEJ019460
ENSP00000428223	SINLEJ011873
ENSP00000428263	SINLEJ016731
ENSP00000428263	SINLEJ000810
ENSP00000428288	SINLEJ019007
ENSP00000428288	SINLEJ019188
ENSP00000428334	SINLEJ008283
ENSP00000428338	SINLEJ013220
ENSP00000428340	SINLEJ006785
ENSP00000428340	SINLEJ006787
ENSP00000428417	SINLEJ008262
ENSP00000428417	SINLEJ006744
ENSP00000428426	SINLEJ018583
ENSP00000428426	SINLEJ008406
ENSP00000428518	SINLEJ004319
ENSP00000428585	SINLEJ002675
ENSP00000428646	SINLEJ004524
ENSP00000428657	SINLEJ019466
ENSP00000428679	SINLEJ000130
ENSP00000428679	SINLEJ000134
ENSP00000428756	SINLEJ008393
ENSP00000428756	SINLEJ008394
ENSP00000428787	SINLEJ015499
ENSP00000428787	SINLEJ015505
ENSP00000428968	SINLEJ008685
ENSP00000428982	SINLEJ012746
ENSP00000429015	SINLEJ006232
ENSP00000429064	SINLEJ011121
ENSP00000429064	SINLEJ013127
ENSP00000429065	SINLEJ008607
ENSP00000429084	SINLEJ015259
ENSP00000429084	SINLEJ006897
ENSP00000429150	SINLEJ009633
ENSP00000429150	SINLEJ006736
ENSP00000429168	SINLEJ017644
ENSP00000429168	SINLEJ018782
ENSP00000429200	SINLEJ011877
ENSP00000429243	SINLEJ008419
ENSP00000429301	SINLEJ014100
ENSP00000429301	SINLEJ018705
ENSP00000429367	SINLEJ011138
ENSP00000429374	SINLEJ005518
ENSP00000429562	SINLEJ000038
ENSP00000429562	SINLEJ000036
ENSP00000429615	SINLEJ004509
ENSP00000429633	SINLEJ016975
ENSP00000429633	SINLEJ008309
ENSP00000429690	SINLEJ011874
ENSP00000429744	SINLEJ009697
ENSP00000429744	SINLEJ016989
ENSP00000429824	SINLEJ015137
ENSP00000429842	SINLEJ009712
ENSP00000429931	SINLEJ002692
ENSP00000429969	SINLEJ013184
ENSP00000429969	SINLEJ015723
ENSP00000430025	SINLEJ015052
ENSP00000430031	SINLEJ012347
ENSP00000430075	SINLEJ013294
ENSP00000430100	SINLEJ011983
ENSP00000430100	SINLEJ004510
ENSP00000430128	SINLEJ008867
ENSP00000430236	SINLEJ017401
ENSP00000430236	SINLEJ017402
ENSP00000430269	SINLEJ006796
ENSP00000430276	SINLEJ012166
ENSP00000430333	SINLEJ007182
ENSP00000430333	SINLEJ001634
ENSP00000430338	SINLEJ011217
ENSP00000430338	SINLEJ011216
ENSP00000430344	SINLEJ001527
ENSP00000430432	SINLEJ009620
ENSP00000430494	SINLEJ006864
ENSP00000430494	SINLEJ015223
ENSP00000430497	SINLEJ009375
ENSP00000430497	SINLEJ008912
ENSP00000430548	SINLEJ005504
ENSP00000430548	SINLEJ005503
ENSP00000430620	SINLEJ014859
ENSP00000430620	SINLEJ013270
ENSP00000430656	SINLEJ011127
ENSP00000430676	SINLEJ008556
ENSP00000430676	SINLEJ006794
ENSP00000430684	SINLEJ005799
ENSP00000430711	SINLEJ013114
ENSP00000430711	SINLEJ009287
ENSP00000430823	SINLEJ006912
ENSP00000430823	SINLEJ015275
ENSP00000430886	SINLEJ600194
ENSP00000430904	SINLEJ002824
ENSP00000430934	SINLEJ009279
ENSP00000430955	SINLEJ004571
ENSP00000430955	SINLEJ015136
ENSP00000430985	SINLEJ013577
ENSP00000431040	SINLEJ003040
ENSP00000431040	SINLEJ003041
ENSP00000431049	SINLEJ016969
ENSP00000431287	SINLEJ005117
ENSP00000431376	SINLEJ001980
ENSP00000431391	SINLEJ007501
ENSP00000431404	SINLEJ004927
ENSP00000431404	SINLEJ004928
ENSP00000431418	SINLEJ016914
ENSP00000431512	SINLEJ011204
ENSP00000431603	SINLEJ600127
ENSP00000431603	SINLEJ016937
ENSP00000431605	SINLEJ017030
ENSP00000431605	SINLEJ012478
ENSP00000431748	SINLEJ014094
ENSP00000431759	SINLEJ013657
ENSP00000431759	SINLEJ013656
ENSP00000431800	SINLEJ003098
ENSP00000431808	SINLEJ019213
ENSP00000431824	SINLEJ012403
ENSP00000431840	SINLEJ002116
ENSP00000431840	SINLEJ005998
ENSP00000431872	SINLEJ013467
ENSP00000431962	SINLEJ006723
ENSP00000431962	SINLEJ002772
ENSP00000431984	SINLEJ005174
ENSP00000431984	SINLEJ002066
ENSP00000432011	SINLEJ017217
ENSP00000432016	SINLEJ010583
ENSP00000432083	SINLEJ016693
ENSP00000432083	SINLEJ014647
ENSP00000432279	SINLEJ015943
ENSP00000432327	SINLEJ013417
ENSP00000432412	SINLEJ013143
ENSP00000432456	SINLEJ009557
ENSP00000432472	SINLEJ011492
ENSP00000432568	SINLEJ000803
ENSP00000432695	SINLEJ006217
ENSP00000432768	SINLEJ007508
ENSP00000432799	SINLEJ010107
ENSP00000433071	SINLEJ017395
ENSP00000433109	SINLEJ010312
ENSP00000433109	SINLEJ002739
ENSP00000433126	SINLEJ007582
ENSP00000433126	SINLEJ007590
ENSP00000433295	SINLEJ014670
ENSP00000433295	SINLEJ014580
ENSP00000433343	SINLEJ014600
ENSP00000433343	SINLEJ014635
ENSP00000433427	SINLEJ004058
ENSP00000433488	SINLEJ003101
ENSP00000433488	SINLEJ003100
ENSP00000433528	SINLEJ016127
ENSP00000433528	SINLEJ007489
ENSP00000433560	SINLEJ014582
ENSP00000433560	SINLEJ013651
ENSP00000433623	SINLEJ013137
ENSP00000433623	SINLEJ013138
ENSP00000433664	SINLEJ008100
ENSP00000433664	SINLEJ008101
ENSP00000433681	SINLEJ003103
ENSP00000433681	SINLEJ003104
ENSP00000433761	SINLEJ005520
ENSP00000433761	SINLEJ019468
ENSP00000433847	SINLEJ014693
ENSP00000433847	SINLEJ014692
ENSP00000433931	SINLEJ012754
ENSP00000433931	SINLEJ000477
ENSP00000433933	SINLEJ011913
ENSP00000433933	SINLEJ011915
ENSP00000433967	SINLEJ012971
ENSP00000433999	SINLEJ002027
ENSP00000434024	SINLEJ018440
ENSP00000434024	SINLEJ017845
ENSP00000434034	SINLEJ015066
ENSP00000434034	SINLEJ012728
ENSP00000434142	SINLEJ006818
ENSP00000434199	SINLEJ007611
ENSP00000434279	SINLEJ008274
ENSP00000434279	SINLEJ010600
ENSP00000434359	SINLEJ009625
ENSP00000434364	SINLEJ015721
ENSP00000434364	SINLEJ015722
ENSP00000434412	SINLEJ011824
ENSP00000434442	SINLEJ008193
ENSP00000434466	SINLEJ013448
ENSP00000434466	SINLEJ013447
ENSP00000434480	SINLEJ013453
ENSP00000434508	SINLEJ003794
ENSP00000434516	SINLEJ012348
ENSP00000434614	SINLEJ015310
ENSP00000434847	SINLEJ013452
ENSP00000434849	SINLEJ009263
ENSP00000434887	SINLEJ019426
ENSP00000434995	SINLEJ015405
ENSP00000434995	SINLEJ015404
ENSP00000435189	SINLEJ007061
ENSP00000435289	SINLEJ003113
ENSP00000435289	SINLEJ017576
ENSP00000435310	SINLEJ011344
ENSP00000435352	SINLEJ012518
ENSP00000435355	SINLEJ019036
ENSP00000435370	SINLEJ017299
ENSP00000435371	SINLEJ014563
ENSP00000435373	SINLEJ011979
ENSP00000435373	SINLEJ004310
ENSP00000435460	SINLEJ001069
ENSP00000435509	SINLEJ011852
ENSP00000435517	SINLEJ012188
ENSP00000435565	SINLEJ013083
ENSP00000435565	SINLEJ013084
ENSP00000435591	SINLEJ015745
ENSP00000435637	SINLEJ018122
ENSP00000435637	SINLEJ015669
ENSP00000435777	SINLEJ016854
ENSP00000435835	SINLEJ007538
ENSP00000435835	SINLEJ008202
ENSP00000435954	SINLEJ016973
ENSP00000435954	SINLEJ009778
ENSP00000436005	SINLEJ014579
ENSP00000436047	SINLEJ012891
ENSP00000436049	SINLEJ013157
ENSP00000436152	SINLEJ008079
ENSP00000436152	SINLEJ007470
ENSP00000436318	SINLEJ001746
ENSP00000436455	SINLEJ016154
ENSP00000436500	SINLEJ014610
ENSP00000436500	SINLEJ014611
ENSP00000436552	SINLEJ014652
ENSP00000436621	SINLEJ009265
ENSP00000436679	SINLEJ005163
ENSP00000436679	SINLEJ016219
ENSP00000436767	SINLEJ009966
ENSP00000436773	SINLEJ019192
ENSP00000436785	SINLEJ013535
ENSP00000436786	SINLEJ014577
ENSP00000436812	SINLEJ013153
ENSP00000436812	SINLEJ014140
ENSP00000436836	SINLEJ005327
ENSP00000436836	SINLEJ016669
ENSP00000436901	SINLEJ018945
ENSP00000436901	SINLEJ014063
ENSP00000436926	SINLEJ014660
ENSP00000436926	SINLEJ014661
ENSP00000437073	SINLEJ003705
ENSP00000437073	SINLEJ000002
ENSP00000437188	SINLEJ013575
ENSP00000437256	SINLEJ016709
ENSP00000437464	SINLEJ003939
ENSP00000437532	SINLEJ011545
ENSP00000437550	SINLEJ015980
ENSP00000437550	SINLEJ015978
ENSP00000437590	SINLEJ019419
ENSP00000437738	SINLEJ003701
ENSP00000437849	SINLEJ005477
ENSP00000437955	SINLEJ001136
ENSP00000437955	SINLEJ019167
ENSP00000437957	SINLEJ004749
ENSP00000438040	SINLEJ007620
ENSP00000438040	SINLEJ007619
ENSP00000438042	SINLEJ010818
ENSP00000438042	SINLEJ010819
ENSP00000438095	SINLEJ006781
ENSP00000438095	SINLEJ009687
ENSP00000438144	SINLEJ002164
ENSP00000438248	SINLEJ016128
ENSP00000438248	SINLEJ007495
ENSP00000438284	SINLEJ013610
ENSP00000438284	SINLEJ013609
ENSP00000438349	SINLEJ000665
ENSP00000438399	SINLEJ009335
ENSP00000438465	SINLEJ003569
ENSP00000438465	SINLEJ014993
ENSP00000438468	SINLEJ001125
ENSP00000438483	SINLEJ002936
ENSP00000438483	SINLEJ011007
ENSP00000438492	SINLEJ005267
ENSP00000438492	SINLEJ002758
ENSP00000438553	SINLEJ006670
ENSP00000438689	SINLEJ008166
ENSP00000438748	SINLEJ015409
ENSP00000438815	SINLEJ011699
ENSP00000438863	SINLEJ001033
ENSP00000438875	SINLEJ000906
ENSP00000438875	SINLEJ001851
ENSP00000438949	SINLEJ004620
ENSP00000439017	SINLEJ018918
ENSP00000439017	SINLEJ017233
ENSP00000439018	SINLEJ015842
ENSP00000439018	SINLEJ009280
ENSP00000439065	SINLEJ005985
ENSP00000439068	SINLEJ009533
ENSP00000439093	SINLEJ003710
ENSP00000439093	SINLEJ011558
ENSP00000439120	SINLEJ001612
ENSP00000439120	SINLEJ013850
ENSP00000439135	SINLEJ009044
ENSP00000439378	SINLEJ010171
ENSP00000439467	SINLEJ006026
ENSP00000439467	SINLEJ006025
ENSP00000439537	SINLEJ006846
ENSP00000439537	SINLEJ008518
ENSP00000439594	SINLEJ006730
ENSP00000439639	SINLEJ008192
ENSP00000439639	SINLEJ007455
ENSP00000439660	SINLEJ018814
ENSP00000439807	SINLEJ000203
ENSP00000439856	SINLEJ000012
ENSP00000440005	SINLEJ013871
ENSP00000440005	SINLEJ013870
ENSP00000440045	SINLEJ003765
ENSP00000440045	SINLEJ003767
ENSP00000440207	SINLEJ007372
ENSP00000440207	SINLEJ007373
ENSP00000440246	SINLEJ016200
ENSP00000440246	SINLEJ013547
ENSP00000440288	SINLEJ018011
ENSP00000440288	SINLEJ003657
ENSP00000440374	SINLEJ014825
ENSP00000440374	SINLEJ011729
ENSP00000440485	SINLEJ015097
ENSP00000440534	SINLEJ009052
ENSP00000440556	SINLEJ010124
ENSP00000440586	SINLEJ010604
ENSP00000440638	SINLEJ016580
ENSP00000440643	SINLEJ000997
ENSP00000440698	SINLEJ015314
ENSP00000440765	SINLEJ005353
ENSP00000440790	SINLEJ001844
ENSP00000440832	SINLEJ014364
ENSP00000441032	SINLEJ002996
ENSP00000441039	SINLEJ013377
ENSP00000441046	SINLEJ013587
ENSP00000441065	SINLEJ011366
ENSP00000441065	SINLEJ012533
ENSP00000441140	SINLEJ011483
ENSP00000441214	SINLEJ012194
ENSP00000441214	SINLEJ018776
ENSP00000441235	SINLEJ006038
ENSP00000441235	SINLEJ000829
ENSP00000441434	SINLEJ006142
ENSP00000441434	SINLEJ016925
ENSP00000441462	SINLEJ008493
ENSP00000441462	SINLEJ006695
ENSP00000441543	SINLEJ019260
ENSP00000441640	SINLEJ001866
ENSP00000441753	SINLEJ000234
ENSP00000441755	SINLEJ018266
ENSP00000441755	SINLEJ019126
ENSP00000441801	SINLEJ015222
ENSP00000441801	SINLEJ006863
ENSP00000441802	SINLEJ012407
ENSP00000441802	SINLEJ006310
ENSP00000441832	SINLEJ007631
ENSP00000441858	SINLEJ010725
ENSP00000441858	SINLEJ010724
ENSP00000441875	SINLEJ007785
ENSP00000441897	SINLEJ001268
ENSP00000441897	SINLEJ010424
ENSP00000441913	SINLEJ012818
ENSP00000441930	SINLEJ006959
ENSP00000441980	SINLEJ017443
ENSP00000442046	SINLEJ016126
ENSP00000442057	SINLEJ014488
ENSP00000442186	SINLEJ007103
ENSP00000442186	SINLEJ006308
ENSP00000442308	SINLEJ014029
