fgenesh2_pg.scaffold_351000043	ENSP00000261819
fgenesh2_pg.scaffold_73000002	ENSP00000405289
fgenesh2_pg.scaffold_73000007	ENSP00000444812
fgenesh2_pg.scaffold_73000013	ENSP00000350418
fgenesh2_pg.scaffold_73000020	ENSP00000386959
fgenesh2_pg.scaffold_73000024	ENSP00000388850
fgenesh2_pg.scaffold_73000028	ENSP00000340667
fgenesh2_pg.scaffold_73000033	ENSP00000368017
fgenesh2_pg.scaffold_73000040	ENSP00000263209
fgenesh2_pg.scaffold_73000058	ENSP00000360988
fgenesh2_pg.scaffold_73000067	ENSP00000446093
fgenesh2_pg.scaffold_73000079	ENSP00000252799
fgenesh2_pg.scaffold_73000094	ENSP00000220751
fgenesh2_pg.scaffold_73000097	ENSP00000338887
fgenesh2_pg.scaffold_73000098	ENSP00000332454
fgenesh2_pg.scaffold_73000098	ENSP00000216274
fgenesh2_pg.scaffold_73000100	ENSP00000262726
fgenesh2_pg.scaffold_73000104	ENSP00000320396
fgenesh2_pg.scaffold_73000121	ENSP00000370557
fgenesh2_pg.scaffold_73000123	ENSP00000466690
fgenesh2_pg.scaffold_73000126	ENSP00000362255
fgenesh2_pg.scaffold_73000151	ENSP00000228862
fgenesh2_pg.scaffold_73000152	ENSP00000306983
fgenesh2_pg.scaffold_73000155	ENSP00000363591
fgenesh2_pg.scaffold_73000155	ENSP00000293288
fgenesh2_pg.scaffold_73000157	ENSP00000465517
fgenesh2_pg.scaffold_74000010	ENSP00000206765
fgenesh2_pg.scaffold_74000010	ENSP00000264870
fgenesh2_pg.scaffold_74000010	ENSP00000300215
fgenesh2_pg.scaffold_74000013	ENSP00000262291
fgenesh2_pg.scaffold_74000027	ENSP00000445162
fgenesh2_pg.scaffold_74000034	ENSP00000378368
fgenesh2_pg.scaffold_74000072	ENSP00000379218
fgenesh2_pg.scaffold_74000096	ENSP00000305631
fgenesh2_pg.scaffold_74000156	ENSP00000356001
fgenesh2_pg.scaffold_74000185	ENSP00000366203
fgenesh2_pg.scaffold_75000013	ENSP00000437532
fgenesh2_pg.scaffold_75000047	ENSP00000356191
fgenesh2_pg.scaffold_75000069	ENSP00000227471
fgenesh2_pg.scaffold_75000074	ENSP00000322218
fgenesh2_pg.scaffold_75000081	ENSP00000418983
fgenesh2_pg.scaffold_75000083	ENSP00000449784
fgenesh2_pg.scaffold_75000096	ENSP00000370077
fgenesh2_pg.scaffold_75000136	ENSP00000375007
fgenesh2_pg.scaffold_76000008	ENSP00000281741
fgenesh2_pg.scaffold_76000034	ENSP00000326879
fgenesh2_pg.scaffold_76000036	ENSP00000303129
fgenesh2_pg.scaffold_76000037	ENSP00000320247
fgenesh2_pg.scaffold_76000071	ENSP00000205061
fgenesh2_pg.scaffold_76000100	ENSP00000263997
fgenesh2_pg.scaffold_76000114	ENSP00000240587
fgenesh2_pg.scaffold_76000146	ENSP00000381182
fgenesh2_pg.scaffold_76000150	ENSP00000292246
fgenesh2_pg.scaffold_77000014	ENSP00000339621
fgenesh2_pg.scaffold_77000045	ENSP00000448517
fgenesh2_pg.scaffold_77000056	ENSP00000423309
fgenesh2_pg.scaffold_77000057	ENSP00000450244
fgenesh2_pg.scaffold_77000073	ENSP00000319474
fgenesh2_pg.scaffold_77000105	ENSP00000266383
fgenesh2_pg.scaffold_77000117	ENSP00000437073
fgenesh2_pg.scaffold_77000124	ENSP00000267205
fgenesh2_pg.scaffold_77000146	ENSP00000337065
fgenesh2_pg.scaffold_78000007	ENSP00000353099
fgenesh2_pg.scaffold_78000015	ENSP00000278853
fgenesh2_pg.scaffold_78000017	ENSP00000398632
fgenesh2_pg.scaffold_78000018	ENSP00000217420
fgenesh2_pg.scaffold_78000019	ENSP00000302400
fgenesh2_pg.scaffold_78000037	ENSP00000364902
fgenesh2_pg.scaffold_78000044	ENSP00000383456
fgenesh2_pg.scaffold_78000061	ENSP00000262461
fgenesh2_pg.scaffold_78000100	ENSP00000261866
fgenesh2_pg.scaffold_78000101	ENSP00000415299
fgenesh2_pg.scaffold_78000112	ENSP00000358120
fgenesh2_pg.scaffold_78000161	ENSP00000283547
fgenesh2_pg.scaffold_79000005	ENSP00000385467
fgenesh2_pg.scaffold_79000015	ENSP00000341565
fgenesh2_pg.scaffold_79000057	ENSP00000270233
fgenesh2_pg.scaffold_79000062	ENSP00000374890
fgenesh2_pg.scaffold_79000076	ENSP00000365884
fgenesh2_pg.scaffold_79000079	ENSP00000305596
fgenesh2_pg.scaffold_79000082	ENSP00000293272
fgenesh2_pg.scaffold_79000100	ENSP00000276173
fgenesh2_pg.scaffold_80000011	ENSP00000299155
fgenesh2_pg.scaffold_80000014	ENSP00000355492
fgenesh2_pg.scaffold_80000039	ENSP00000331327
fgenesh2_pg.scaffold_80000053	ENSP00000290536
fgenesh2_pg.scaffold_80000055	ENSP00000368538
fgenesh2_pg.scaffold_80000074	ENSP00000470698
fgenesh2_pg.scaffold_80000087	ENSP00000005226
fgenesh2_pg.scaffold_80000111	ENSP00000360190
fgenesh2_pg.scaffold_80000123	ENSP00000470123
fgenesh2_pg.scaffold_81000003	ENSP00000368459
fgenesh2_pg.scaffold_81000028	ENSP00000418910
fgenesh2_pg.scaffold_81000032	ENSP00000258648
fgenesh2_pg.scaffold_81000071	ENSP00000367992
fgenesh2_pg.scaffold_81000079	ENSP00000378326
fgenesh2_pg.scaffold_81000102	ENSP00000359411
fgenesh2_pg.scaffold_82000002	ENSP00000282003
fgenesh2_pg.scaffold_82000018	ENSP00000396301
fgenesh2_pg.scaffold_82000019	ENSP00000345206
fgenesh2_pg.scaffold_82000019	ENSP00000341243
fgenesh2_pg.scaffold_82000022	ENSP00000447879
fgenesh2_pg.scaffold_82000042	ENSP00000274093
fgenesh2_pg.scaffold_82000042	ENSP00000264428
fgenesh2_pg.scaffold_82000043	ENSP00000331691
fgenesh2_pg.scaffold_82000063	ENSP00000274547
fgenesh2_pg.scaffold_82000066	ENSP00000359403
fgenesh2_pg.scaffold_82000071	ENSP00000282499
fgenesh2_pg.scaffold_83000017	ENSP00000315370
fgenesh2_pg.scaffold_83000021	ENSP00000385213
fgenesh2_pg.scaffold_83000031	ENSP00000261558
fgenesh2_pg.scaffold_83000037	ENSP00000280979
fgenesh2_pg.scaffold_83000038	ENSP00000414884
fgenesh2_pg.scaffold_83000062	ENSP00000357772
fgenesh2_pg.scaffold_83000078	ENSP00000355621
fgenesh2_pg.scaffold_83000092	ENSP00000246070
fgenesh2_pg.scaffold_83000094	ENSP00000251038
fgenesh2_pg.scaffold_83000103	ENSP00000439467
fgenesh2_pg.scaffold_83000108	ENSP00000355593
fgenesh2_pg.scaffold_84000014	ENSP00000474284
fgenesh2_pg.scaffold_84000028	ENSP00000431404
fgenesh2_pg.scaffold_84000028	ENSP00000380872
fgenesh2_pg.scaffold_84000028	ENSP00000331643
fgenesh2_pg.scaffold_84000043	ENSP00000332473
fgenesh2_pg.scaffold_84000044	ENSP00000285600
fgenesh2_pg.scaffold_84000062	ENSP00000446823
fgenesh2_pg.scaffold_84000067	ENSP00000418438
fgenesh2_pg.scaffold_84000087	ENSP00000434435
fgenesh2_pg.scaffold_84000097	ENSP00000375863
fgenesh2_pg.scaffold_84000130	ENSP00000287152
fgenesh2_pg.scaffold_85000004	ENSP00000352272
fgenesh2_pg.scaffold_85000017	ENSP00000327724
fgenesh2_pg.scaffold_85000040	ENSP00000316476
fgenesh2_pg.scaffold_86000014	ENSP00000313500
fgenesh2_pg.scaffold_86000032	ENSP00000352710
fgenesh2_pg.scaffold_86000079	ENSP00000421380
fgenesh2_pg.scaffold_86000087	ENSP00000394051
fgenesh2_pg.scaffold_87000012	ENSP00000393912
fgenesh2_pg.scaffold_87000016	ENSP00000407755
fgenesh2_pg.scaffold_87000052	ENSP00000346437
fgenesh2_pg.scaffold_87000055	ENSP00000426255
fgenesh2_pg.scaffold_87000072	ENSP00000355969
fgenesh2_pg.scaffold_87000072	ENSP00000455434
fgenesh2_pg.scaffold_87000074	ENSP00000351395
fgenesh2_pg.scaffold_87000097	ENSP00000348722
fgenesh2_pg.scaffold_88000016	ENSP00000341364
fgenesh2_pg.scaffold_88000018	ENSP00000364133
fgenesh2_pg.scaffold_88000029	ENSP00000337907
fgenesh2_pg.scaffold_88000029	ENSP00000387278
fgenesh2_pg.scaffold_88000041	ENSP00000386299
fgenesh2_pg.scaffold_88000049	ENSP00000327675
fgenesh2_pg.scaffold_88000052	ENSP00000395995
fgenesh2_pg.scaffold_88000056	ENSP00000467141
fgenesh2_pg.scaffold_88000056	ENSP00000421191
fgenesh2_pg.scaffold_88000056	ENSP00000334714
fgenesh2_pg.scaffold_88000088	ENSP00000248450
fgenesh2_pg.scaffold_89000007	ENSP00000382026
fgenesh2_pg.scaffold_89000011	ENSP00000402038
fgenesh2_pg.scaffold_89000014	ENSP00000259008
fgenesh2_pg.scaffold_89000016	ENSP00000240328
fgenesh2_pg.scaffold_89000020	ENSP00000184956
fgenesh2_pg.scaffold_89000032	ENSP00000263205
fgenesh2_pg.scaffold_89000051	ENSP00000225719
fgenesh2_pg.scaffold_89000070	ENSP00000304236
fgenesh2_pg.scaffold_89000110	ENSP00000378996
fgenesh2_pg.scaffold_89000112	ENSP00000296238
fgenesh2_pg.scaffold_90000004	ENSP00000468923
fgenesh2_pg.scaffold_90000019	ENSP00000262646
fgenesh2_pg.scaffold_90000019	ENSP00000380869
fgenesh2_pg.scaffold_90000031	ENSP00000440911
fgenesh2_pg.scaffold_90000034	ENSP00000296099
fgenesh2_pg.scaffold_90000045	ENSP00000303398
fgenesh2_pg.scaffold_90000051	ENSP00000386143
fgenesh2_pg.scaffold_90000056	ENSP00000211998
fgenesh2_pg.scaffold_90000059	ENSP00000354580
fgenesh2_pg.scaffold_90000077	ENSP00000365362
fgenesh2_pg.scaffold_90000081	ENSP00000470355
fgenesh2_pg.scaffold_90000088	ENSP00000273130
fgenesh2_pg.scaffold_90000092	ENSP00000297837
fgenesh2_pg.scaffold_90000096	ENSP00000330341
fgenesh2_pg.scaffold_90000096	ENSP00000409346
fgenesh2_pg.scaffold_90000105	ENSP00000308351
fgenesh2_pg.scaffold_90000108	ENSP00000219833
fgenesh2_pg.scaffold_90000115	ENSP00000341268
fgenesh2_pg.scaffold_90000128	ENSP00000449522
fgenesh2_pg.scaffold_90000137	ENSP00000475670
fgenesh2_pg.scaffold_90000141	ENSP00000386845
fgenesh2_pg.scaffold_91000014	ENSP00000303580
fgenesh2_pg.scaffold_91000028	ENSP00000350415
fgenesh2_pg.scaffold_91000034	ENSP00000473842
fgenesh2_pg.scaffold_91000035	ENSP00000413163
fgenesh2_pg.scaffold_91000038	ENSP00000391583
fgenesh2_pg.scaffold_91000055	ENSP00000344789
fgenesh2_pg.scaffold_91000056	ENSP00000310826
fgenesh2_pg.scaffold_91000067	ENSP00000410360
fgenesh2_pg.scaffold_91000071	ENSP00000427764
fgenesh2_pg.scaffold_91000073	ENSP00000386960
fgenesh2_pg.scaffold_91000091	ENSP00000369372
fgenesh2_pg.scaffold_91000092	ENSP00000351598
fgenesh2_pg.scaffold_91000117	ENSP00000361104
fgenesh2_pg.scaffold_91000122	ENSP00000355166
fgenesh2_pg.scaffold_91000130	ENSP00000335074
fgenesh2_pg.scaffold_91000131	ENSP00000299164
fgenesh2_pg.scaffold_91000131	ENSP00000284987
fgenesh2_pg.scaffold_91000131	ENSP00000356975
fgenesh2_pg.scaffold_91000134	ENSP00000473177
fgenesh2_pg.scaffold_91000137	ENSP00000475464
fgenesh2_pg.scaffold_92000009	ENSP00000379087
fgenesh2_pg.scaffold_92000042	ENSP00000469474
fgenesh2_pg.scaffold_92000045	ENSP00000310657
fgenesh2_pg.scaffold_92000055	ENSP00000430684
fgenesh2_pg.scaffold_92000068	ENSP00000332124
fgenesh2_pg.scaffold_92000069	ENSP00000347942
fgenesh2_pg.scaffold_92000071	ENSP00000303325
fgenesh2_pg.scaffold_92000071	ENSP00000243673
fgenesh2_pg.scaffold_92000074	ENSP00000349874
fgenesh2_pg.scaffold_92000076	ENSP00000364765
fgenesh2_pg.scaffold_92000078	ENSP00000306185
fgenesh2_pg.scaffold_93000030	ENSP00000337128
fgenesh2_pg.scaffold_93000040	ENSP00000350392
fgenesh2_pg.scaffold_93000041	ENSP00000340125
fgenesh2_pg.scaffold_93000096	ENSP00000385268
fgenesh2_pg.scaffold_93000099	ENSP00000297436
fgenesh2_pg.scaffold_93000105	ENSP00000350036
fgenesh2_pg.scaffold_93000116	ENSP00000267287
fgenesh2_pg.scaffold_93000123	ENSP00000283946
fgenesh2_pg.scaffold_94000007	ENSP00000263381
fgenesh2_pg.scaffold_94000018	ENSP00000427279
fgenesh2_pg.scaffold_94000020	ENSP00000273610
fgenesh2_pg.scaffold_94000029	ENSP00000345270
fgenesh2_pg.scaffold_94000043	ENSP00000312141
fgenesh2_pg.scaffold_94000045	ENSP00000219782
fgenesh2_pg.scaffold_94000053	ENSP00000323945
fgenesh2_pg.scaffold_94000057	ENSP00000467631
fgenesh2_pg.scaffold_94000115	ENSP00000474896
fgenesh2_pg.scaffold_94000128	ENSP00000437082
fgenesh2_pg.scaffold_94000135	ENSP00000415823
fgenesh2_pg.scaffold_94000139	ENSP00000315554
fgenesh2_pg.scaffold_95000008	ENSP00000257940
fgenesh2_pg.scaffold_95000018	ENSP00000394936
fgenesh2_pg.scaffold_95000036	ENSP00000387298
fgenesh2_pg.scaffold_95000039	ENSP00000470441
fgenesh2_pg.scaffold_95000047	ENSP00000415902
fgenesh2_pg.scaffold_95000057	ENSP00000471187
fgenesh2_pg.scaffold_95000077	ENSP00000359401
fgenesh2_pg.scaffold_96000003	ENSP00000288048
fgenesh2_pg.scaffold_96000019	ENSP00000383931
fgenesh2_pg.scaffold_96000046	ENSP00000019317
fgenesh2_pg.scaffold_96000055	ENSP00000365433
fgenesh2_pg.scaffold_96000060	ENSP00000261407
fgenesh2_pg.scaffold_96000070	ENSP00000319231
fgenesh2_pg.scaffold_96000080	ENSP00000446264
fgenesh2_pg.scaffold_96000092	ENSP00000370128
fgenesh2_pg.scaffold_96000092	ENSP00000231706
fgenesh2_pg.scaffold_96000095	ENSP00000306522
fgenesh2_pg.scaffold_96000104	ENSP00000368391
fgenesh2_pg.scaffold_96000121	ENSP00000337731
fgenesh2_pg.scaffold_96000135	ENSP00000434154
fgenesh2_pg.scaffold_97000031	ENSP00000380762
fgenesh2_pg.scaffold_97000093	ENSP00000296506
fgenesh2_pg.scaffold_97000135	ENSP00000322570
fgenesh2_pg.scaffold_98000039	ENSP00000314776
fgenesh2_pg.scaffold_98000043	ENSP00000269554
fgenesh2_pg.scaffold_98000047	ENSP00000381793
fgenesh2_pg.scaffold_99000017	ENSP00000278947
fgenesh2_pg.scaffold_99000033	ENSP00000359563
fgenesh2_pg.scaffold_99000044	ENSP00000368678
fgenesh2_pg.scaffold_99000044	ENSP00000256759
fgenesh2_pg.scaffold_99000044	ENSP00000166139
fgenesh2_pg.scaffold_99000075	ENSP00000421169
fgenesh2_pg.scaffold_100000052	ENSP00000217121
fgenesh2_pg.scaffold_100000072	ENSP00000375829
fgenesh2_pg.scaffold_101000025	ENSP00000357226
fgenesh2_pg.scaffold_101000030	ENSP00000419085
fgenesh2_pg.scaffold_101000036	ENSP00000366798
fgenesh2_pg.scaffold_101000059	ENSP00000439594
fgenesh2_pg.scaffold_101000060	ENSP00000300688
fgenesh2_pg.scaffold_101000062	ENSP00000472357
fgenesh2_pg.scaffold_101000069	ENSP00000257548
fgenesh2_pg.scaffold_102000048	ENSP00000386126
fgenesh2_pg.scaffold_102000057	ENSP00000472367
fgenesh2_pg.scaffold_102000073	ENSP00000471839
fgenesh2_pg.scaffold_102000087	ENSP00000444596
fgenesh2_pg.scaffold_102000092	ENSP00000355649
fgenesh2_pg.scaffold_103000011	ENSP00000244333
fgenesh2_pg.scaffold_103000014	ENSP00000373583
fgenesh2_pg.scaffold_103000070	ENSP00000471531
fgenesh2_pg.scaffold_104000008	ENSP00000357789
fgenesh2_pg.scaffold_104000014	ENSP00000260324
fgenesh2_pg.scaffold_104000021	ENSP00000340668
fgenesh2_pg.scaffold_104000021	ENSP00000457492
fgenesh2_pg.scaffold_104000025	ENSP00000320084
fgenesh2_pg.scaffold_104000069	ENSP00000359685
fgenesh2_pg.scaffold_105000009	ENSP00000376572
fgenesh2_pg.scaffold_105000016	ENSP00000264025
fgenesh2_pg.scaffold_105000050	ENSP00000356630
fgenesh2_pg.scaffold_105000053	ENSP00000362744
fgenesh2_pg.scaffold_105000055	ENSP00000439056
fgenesh2_pg.scaffold_105000083	ENSP00000385025
fgenesh2_pg.scaffold_105000087	ENSP00000322061
fgenesh2_pg.scaffold_105000087	ENSP00000354458
fgenesh2_pg.scaffold_105000087	ENSP00000263408
fgenesh2_pg.scaffold_105000111	ENSP00000358242
fgenesh2_pg.scaffold_105000112	ENSP00000357480
fgenesh2_pg.scaffold_105000117	ENSP00000390153
fgenesh2_pg.scaffold_105000118	ENSP00000290130
fgenesh2_pg.scaffold_105000118	ENSP00000220514
fgenesh2_pg.scaffold_105000136	ENSP00000450448
fgenesh2_pg.scaffold_106000013	ENSP00000321026
fgenesh2_pg.scaffold_106000050	ENSP00000381247
fgenesh2_pg.scaffold_106000060	ENSP00000254337
fgenesh2_pg.scaffold_106000063	ENSP00000234831
fgenesh2_pg.scaffold_106000063	ENSP00000470879
fgenesh2_pg.scaffold_106000066	ENSP00000417656
fgenesh2_pg.scaffold_106000068	ENSP00000356086
fgenesh2_pg.scaffold_106000096	ENSP00000221515
fgenesh2_pg.scaffold_106000101	ENSP00000472205
fgenesh2_pg.scaffold_106000111	ENSP00000474013
fgenesh2_pg.scaffold_106000114	ENSP00000456213
fgenesh2_pg.scaffold_107000049	ENSP00000244230
fgenesh2_pg.scaffold_107000058	ENSP00000367880
fgenesh2_pg.scaffold_107000072	ENSP00000327846
fgenesh2_pg.scaffold_107000072	ENSP00000376123
fgenesh2_pg.scaffold_107000072	ENSP00000265807
fgenesh2_pg.scaffold_107000078	ENSP00000400099
fgenesh2_pg.scaffold_107000087	ENSP00000327650
fgenesh2_pg.scaffold_108000007	ENSP00000301295
fgenesh2_pg.scaffold_108000014	ENSP00000309429
fgenesh2_pg.scaffold_108000017	ENSP00000298532
fgenesh2_pg.scaffold_108000020	ENSP00000298552
fgenesh2_pg.scaffold_108000041	ENSP00000259469
fgenesh2_pg.scaffold_108000045	ENSP00000278282
fgenesh2_pg.scaffold_108000057	ENSP00000469155
fgenesh2_pg.scaffold_108000081	ENSP00000321370
fgenesh2_pg.scaffold_109000029	ENSP00000342889
fgenesh2_pg.scaffold_109000053	ENSP00000332565
fgenesh2_pg.scaffold_109000077	ENSP00000310841
fgenesh2_pg.scaffold_109000077	ENSP00000454386
fgenesh2_pg.scaffold_110000023	ENSP00000471828
fgenesh2_pg.scaffold_110000051	ENSP00000385090
fgenesh2_pg.scaffold_110000066	ENSP00000371037
fgenesh2_pg.scaffold_110000083	ENSP00000357750
fgenesh2_pg.scaffold_110000097	ENSP00000389792
fgenesh2_pg.scaffold_110000114	ENSP00000243440
fgenesh2_pg.scaffold_111000002	ENSP00000364859
fgenesh2_pg.scaffold_111000008	ENSP00000391481
fgenesh2_pg.scaffold_111000008	ENSP00000358931
fgenesh2_pg.scaffold_111000015	ENSP00000444412
fgenesh2_pg.scaffold_111000017	ENSP00000400878
fgenesh2_pg.scaffold_111000017	ENSP00000375822
fgenesh2_pg.scaffold_111000021	ENSP00000347748
fgenesh2_pg.scaffold_111000028	ENSP00000386029
fgenesh2_pg.scaffold_111000045	ENSP00000470691
fgenesh2_pg.scaffold_111000053	ENSP00000471878
fgenesh2_pg.scaffold_111000077	ENSP00000456548
fgenesh2_pg.scaffold_111000079	ENSP00000413445
fgenesh2_pg.scaffold_111000081	ENSP00000399485
fgenesh2_pg.scaffold_111000101	ENSP00000310688
fgenesh2_pg.scaffold_111000107	ENSP00000418735
fgenesh2_pg.scaffold_111000108	ENSP00000415899
fgenesh2_pg.scaffold_111000113	ENSP00000373215
fgenesh2_pg.scaffold_111000116	ENSP00000331857
fgenesh2_pg.scaffold_112000004	ENSP00000450461
fgenesh2_pg.scaffold_112000018	ENSP00000404739
fgenesh2_pg.scaffold_112000023	ENSP00000318804
fgenesh2_pg.scaffold_112000049	ENSP00000417677
fgenesh2_pg.scaffold_112000050	ENSP00000400815
fgenesh2_pg.scaffold_112000052	ENSP00000385491
fgenesh2_pg.scaffold_112000055	ENSP00000387027
fgenesh2_pg.scaffold_112000056	ENSP00000262316
fgenesh2_pg.scaffold_112000057	ENSP00000219431
fgenesh2_pg.scaffold_112000062	ENSP00000340596
fgenesh2_pg.scaffold_112000069	ENSP00000376443
fgenesh2_pg.scaffold_112000073	ENSP00000376154
fgenesh2_pg.scaffold_112000085	ENSP00000373261
fgenesh2_pg.scaffold_112000090	ENSP00000301585
fgenesh2_pg.scaffold_112000105	ENSP00000331640
fgenesh2_pg.scaffold_113000007	ENSP00000299259
fgenesh2_pg.scaffold_113000010	ENSP00000424126
fgenesh2_pg.scaffold_113000020	ENSP00000272367
fgenesh2_pg.scaffold_113000031	ENSP00000427123
fgenesh2_pg.scaffold_113000033	ENSP00000361728
fgenesh2_pg.scaffold_113000042	ENSP00000354006
fgenesh2_pg.scaffold_113000046	ENSP00000432104
fgenesh2_pg.scaffold_113000051	ENSP00000351575
fgenesh2_pg.scaffold_113000054	ENSP00000269127
fgenesh2_pg.scaffold_113000060	ENSP00000452126
fgenesh2_pg.scaffold_113000077	ENSP00000391372
fgenesh2_pg.scaffold_113000077	ENSP00000418744
fgenesh2_pg.scaffold_113000084	ENSP00000328625
fgenesh2_pg.scaffold_113000087	ENSP00000390158
fgenesh2_pg.scaffold_114000017	ENSP00000389600
fgenesh2_pg.scaffold_114000041	ENSP00000248071
fgenesh2_pg.scaffold_114000041	ENSP00000264834
fgenesh2_pg.scaffold_114000069	ENSP00000251289
fgenesh2_pg.scaffold_114000074	ENSP00000316173
fgenesh2_pg.scaffold_114000074	ENSP00000435352
fgenesh2_pg.scaffold_114000074	ENSP00000312700
fgenesh2_pg.scaffold_114000095	ENSP00000262915
fgenesh2_pg.scaffold_114000105	ENSP00000366549
fgenesh2_pg.scaffold_114000107	ENSP00000364643
fgenesh2_pg.scaffold_114000111	ENSP00000377969
fgenesh2_pg.scaffold_114000112	ENSP00000287474
fgenesh2_pg.scaffold_114000114	ENSP00000383394
fgenesh2_pg.scaffold_114000116	ENSP00000469964
fgenesh2_pg.scaffold_115000086	ENSP00000384006
fgenesh2_pg.scaffold_115000091	ENSP00000382330
fgenesh2_pg.scaffold_115000098	ENSP00000354995
fgenesh2_pg.scaffold_115000107	ENSP00000250535
fgenesh2_pg.scaffold_115000108	ENSP00000325369
fgenesh2_pg.scaffold_115000108	ENSP00000381377
fgenesh2_pg.scaffold_115000111	ENSP00000370337
fgenesh2_pg.scaffold_116000009	ENSP00000345229
fgenesh2_pg.scaffold_116000011	ENSP00000367815
fgenesh2_pg.scaffold_116000017	ENSP00000359549
fgenesh2_pg.scaffold_116000026	ENSP00000274498
fgenesh2_pg.scaffold_116000028	ENSP00000264596
fgenesh2_pg.scaffold_116000033	ENSP00000362469
fgenesh2_pg.scaffold_116000033	ENSP00000360966
fgenesh2_pg.scaffold_116000049	ENSP00000423696
fgenesh2_pg.scaffold_116000052	ENSP00000264451
fgenesh2_pg.scaffold_116000072	ENSP00000330070
fgenesh2_pg.scaffold_116000073	ENSP00000335325
fgenesh2_pg.scaffold_116000076	ENSP00000424226
fgenesh2_pg.scaffold_116000079	ENSP00000370736
fgenesh2_pg.scaffold_116000086	ENSP00000254605
fgenesh2_pg.scaffold_116000088	ENSP00000304331
fgenesh2_pg.scaffold_116000102	ENSP00000363973
fgenesh2_pg.scaffold_117000002	ENSP00000393987
fgenesh2_pg.scaffold_117000008	ENSP00000416897
fgenesh2_pg.scaffold_117000014	ENSP00000325525
fgenesh2_pg.scaffold_117000016	ENSP00000301272
fgenesh2_pg.scaffold_117000017	ENSP00000362108
fgenesh2_pg.scaffold_117000027	ENSP00000431374
fgenesh2_pg.scaffold_117000031	ENSP00000446355
fgenesh2_pg.scaffold_117000038	ENSP00000436785
fgenesh2_pg.scaffold_117000041	ENSP00000401102
fgenesh2_pg.scaffold_117000060	ENSP00000338641
fgenesh2_pg.scaffold_117000063	ENSP00000348449
fgenesh2_pg.scaffold_117000064	ENSP00000401479
fgenesh2_pg.scaffold_117000070	ENSP00000406478
fgenesh2_pg.scaffold_117000071	ENSP00000438195
fgenesh2_pg.scaffold_117000082	ENSP00000399961
fgenesh2_pg.scaffold_117000083	ENSP00000324890
fgenesh2_pg.scaffold_118000003	ENSP00000075503
fgenesh2_pg.scaffold_118000010	ENSP00000471396
fgenesh2_pg.scaffold_118000017	ENSP00000363388
fgenesh2_pg.scaffold_118000027	ENSP00000304467
fgenesh2_pg.scaffold_118000028	ENSP00000362021
fgenesh2_pg.scaffold_118000028	ENSP00000362435
fgenesh2_pg.scaffold_118000030	ENSP00000371586
fgenesh2_pg.scaffold_118000033	ENSP00000358783
fgenesh2_pg.scaffold_118000045	ENSP00000413572
fgenesh2_pg.scaffold_118000060	ENSP00000346255
fgenesh2_pg.scaffold_118000071	ENSP00000454268
fgenesh2_pg.scaffold_118000074	ENSP00000303148
fgenesh2_pg.scaffold_118000076	ENSP00000300571
fgenesh2_pg.scaffold_118000079	ENSP00000417003
fgenesh2_pg.scaffold_118000083	ENSP00000258962
fgenesh2_pg.scaffold_118000083	ENSP00000229390
fgenesh2_pg.scaffold_118000085	ENSP00000450281
fgenesh2_pg.scaffold_119000002	ENSP00000296755
fgenesh2_pg.scaffold_119000003	ENSP00000367001
fgenesh2_pg.scaffold_119000022	ENSP00000387006
fgenesh2_pg.scaffold_119000031	ENSP00000364561
fgenesh2_pg.scaffold_119000043	ENSP00000349145
fgenesh2_pg.scaffold_119000045	ENSP00000415115
fgenesh2_pg.scaffold_119000046	ENSP00000339328
fgenesh2_pg.scaffold_119000071	ENSP00000272930
fgenesh2_pg.scaffold_119000071	ENSP00000456827
fgenesh2_pg.scaffold_119000091	ENSP00000301599
fgenesh2_pg.scaffold_119000096	ENSP00000399903
fgenesh2_pg.scaffold_119000099	ENSP00000472930
fgenesh2_pg.scaffold_120000014	ENSP00000299290
fgenesh2_pg.scaffold_120000014	ENSP00000322582
fgenesh2_pg.scaffold_120000015	ENSP00000361411
