PMZ_0041611-RA	ENSLOCP00000000001
PMZ_0043139-RA	ENSLOCP00000017578
PMZ_0030502-RA	ENSLOCP00000017581
PMZ_0030503-RA	ENSLOCP00000017581
PMZ_0010893-RA	ENSLOCP00000017585
PMZ_0045228-RA	ENSLOCP00000017587
PMZ_0034606-RA	ENSLOCP00000017589
PMZ_0027972-RA	ENSLOCP00000017589
PMZ_0046683-RA	ENSLOCP00000017590
PMZ_0034688-RA	ENSLOCP00000017592
PMZ_0018132-RA	ENSLOCP00000017593
PMZ_0019801-RA	ENSLOCP00000017595
PMZ_0018477-RA	ENSLOCP00000017597
PMZ_0047714-RA	ENSLOCP00000017597
PMZ_0042889-RA	ENSLOCP00000017598
PMZ_0026755-RA	ENSLOCP00000017598
PMZ_0039141-RA	ENSLOCP00000017600
PMZ_0038794-RA	ENSLOCP00000017601
PMZ_0006933-RA	ENSLOCP00000017602
PMZ_0044059-RA	ENSLOCP00000017606
PMZ_0047294-RA	ENSLOCP00000017606
PMZ_0032783-RA	ENSLOCP00000017609
PMZ_0000280-RA	ENSLOCP00000017610
PMZ_0042573-RA	ENSLOCP00000017617
PMZ_0027658-RA	ENSLOCP00000017619
PMZ_0030069-RA	ENSLOCP00000017619
PMZ_0035093-RA	ENSLOCP00000017623
PMZ_0034683-RA	ENSLOCP00000017623
PMZ_0033632-RA	ENSLOCP00000017627
PMZ_0045652-RA	ENSLOCP00000017628
PMZ_0011483-RA	ENSLOCP00000017633
PMZ_0032670-RA	ENSLOCP00000017634
PMZ_0027015-RA	ENSLOCP00000017635
PMZ_0035031-RA	ENSLOCP00000017635
PMZ_0048293-RA	ENSLOCP00000017641
PMZ_0029714-RA	ENSLOCP00000017642
PMZ_0021358-RA	ENSLOCP00000017643
PMZ_0034130-RA	ENSLOCP00000017646
PMZ_0038150-RA	ENSLOCP00000017647
PMZ_0002634-RA	ENSLOCP00000017652
PMZ_0010990-RA	ENSLOCP00000017652
PMZ_0026581-RA	ENSLOCP00000017653
PMZ_0045897-RA	ENSLOCP00000017653
PMZ_0004796-RA	ENSLOCP00000017654
PMZ_0044018-RA	ENSLOCP00000017659
PMZ_0008490-RA	ENSLOCP00000017665
PMZ_0001016-RA	ENSLOCP00000017665
PMZ_0044422-RA	ENSLOCP00000017666
PMZ_0029823-RA	ENSLOCP00000017668
PMZ_0047532-RA	ENSLOCP00000017668
PMZ_0029742-RA	ENSLOCP00000017669
PMZ_0048315-RA	ENSLOCP00000017673
PMZ_0043598-RA	ENSLOCP00000017674
PMZ_0033601-RA	ENSLOCP00000017678
PMZ_0030940-RA	ENSLOCP00000017679
PMZ_0032463-RA	ENSLOCP00000017679
PMZ_0023382-RA	ENSLOCP00000017682
PMZ_0043206-RA	ENSLOCP00000017682
PMZ_0001054-RA	ENSLOCP00000017684
PMZ_0027532-RA	ENSLOCP00000017686
PMZ_0014247-RA	ENSLOCP00000017688
PMZ_0033923-RA	ENSLOCP00000017688
PMZ_0037554-RA	ENSLOCP00000017689
PMZ_0049012-RA	ENSLOCP00000017689
PMZ_0046368-RA	ENSLOCP00000017691
PMZ_0040436-RA	ENSLOCP00000017695
PMZ_0026307-RA	ENSLOCP00000017696
PMZ_0006991-RA	ENSLOCP00000017696
PMZ_0048137-RA	ENSLOCP00000017697
PMZ_0000658-RA	ENSLOCP00000017700
PMZ_0038474-RA	ENSLOCP00000017700
PMZ_0005229-RA	ENSLOCP00000017701
PMZ_0048913-RA	ENSLOCP00000017701
PMZ_0032826-RA	ENSLOCP00000017702
PMZ_0032825-RA	ENSLOCP00000017702
PMZ_0011144-RA	ENSLOCP00000017703
PMZ_0033828-RA	ENSLOCP00000017706
PMZ_0026667-RA	ENSLOCP00000017707
PMZ_0047982-RA	ENSLOCP00000017707
PMZ_0032827-RA	ENSLOCP00000017709
PMZ_0004567-RA	ENSLOCP00000017710
PMZ_0030500-RA	ENSLOCP00000017711
PMZ_0020575-RA	ENSLOCP00000017712
PMZ_0048525-RA	ENSLOCP00000017712
PMZ_0048397-RA	ENSLOCP00000017713
PMZ_0045581-RA	ENSLOCP00000017713
PMZ_0045536-RA	ENSLOCP00000017719
PMZ_0032354-RA	ENSLOCP00000017719
PMZ_0040356-RA	ENSLOCP00000017722
PMZ_0031223-RA	ENSLOCP00000017722
PMZ_0028818-RA	ENSLOCP00000017724
PMZ_0023825-RA	ENSLOCP00000017725
PMZ_0019263-RA	ENSLOCP00000017725
PMZ_0036093-RA	ENSLOCP00000017727
PMZ_0032921-RA	ENSLOCP00000017729
PMZ_0046675-RA	ENSLOCP00000017729
PMZ_0028968-RA	ENSLOCP00000017730
PMZ_0045241-RA	ENSLOCP00000017734
PMZ_0045272-RA	ENSLOCP00000017735
PMZ_0038347-RA	ENSLOCP00000017735
PMZ_0014855-RA	ENSLOCP00000017738
PMZ_0000048-RA	ENSLOCP00000017738
PMZ_0048268-RA	ENSLOCP00000017739
PMZ_0043891-RA	ENSLOCP00000017739
PMZ_0040470-RA	ENSLOCP00000017744
PMZ_0040469-RA	ENSLOCP00000017744
PMZ_0043622-RA	ENSLOCP00000017745
PMZ_0041586-RA	ENSLOCP00000017748
PMZ_0041110-RA	ENSLOCP00000017749
PMZ_0038133-RA	ENSLOCP00000017749
PMZ_0000254-RA	ENSLOCP00000017751
PMZ_0029659-RA	ENSLOCP00000017753
PMZ_0044032-RA	ENSLOCP00000017754
PMZ_0026454-RA	ENSLOCP00000017756
PMZ_0042874-RA	ENSLOCP00000017760
PMZ_0042873-RA	ENSLOCP00000017760
PMZ_0043751-RA	ENSLOCP00000017762
PMZ_0047179-RA	ENSLOCP00000017769
PMZ_0031897-RA	ENSLOCP00000017771
PMZ_0030737-RA	ENSLOCP00000017771
PMZ_0029906-RA	ENSLOCP00000017773
PMZ_0016842-RA	ENSLOCP00000017776
PMZ_0008520-RA	ENSLOCP00000017779
PMZ_0034874-RA	ENSLOCP00000017779
PMZ_0048710-RA	ENSLOCP00000017780
PMZ_0044019-RA	ENSLOCP00000017780
PMZ_0043980-RA	ENSLOCP00000017784
PMZ_0038746-RA	ENSLOCP00000017787
PMZ_0000374-RA	ENSLOCP00000017790
PMZ_0026176-RA	ENSLOCP00000017790
PMZ_0046025-RA	ENSLOCP00000017792
PMZ_0047144-RA	ENSLOCP00000017793
PMZ_0043196-RA	ENSLOCP00000017798
PMZ_0045871-RA	ENSLOCP00000017799
PMZ_0045621-RA	ENSLOCP00000017800
PMZ_0014446-RA	ENSLOCP00000017801
PMZ_0047906-RA	ENSLOCP00000017801
PMZ_0045811-RA	ENSLOCP00000017805
PMZ_0029243-RA	ENSLOCP00000017806
PMZ_0013922-RA	ENSLOCP00000017809
PMZ_0045807-RA	ENSLOCP00000017811
PMZ_0045806-RA	ENSLOCP00000017811
PMZ_0008325-RA	ENSLOCP00000017812
PMZ_0028620-RA	ENSLOCP00000017812
PMZ_0032689-RA	ENSLOCP00000017813
PMZ_0046638-RA	ENSLOCP00000017813
PMZ_0045920-RA	ENSLOCP00000017815
PMZ_0017369-RA	ENSLOCP00000017818
PMZ_0029389-RA	ENSLOCP00000017821
PMZ_0038666-RA	ENSLOCP00000017823
PMZ_0036172-RA	ENSLOCP00000017826
PMZ_0044789-RA	ENSLOCP00000017827
PMZ_0012153-RA	ENSLOCP00000017829
PMZ_0044788-RA	ENSLOCP00000017831
PMZ_0031324-RA	ENSLOCP00000017834
PMZ_0007252-RA	ENSLOCP00000017834
PMZ_0010299-RA	ENSLOCP00000017836
PMZ_0048869-RA	ENSLOCP00000017837
PMZ_0016753-RA	ENSLOCP00000017840
PMZ_0035620-RA	ENSLOCP00000017842
PMZ_0033232-RA	ENSLOCP00000017846
PMZ_0048748-RA	ENSLOCP00000017850
PMZ_0040765-RA	ENSLOCP00000017851
PMZ_0042898-RA	ENSLOCP00000017851
PMZ_0011674-RA	ENSLOCP00000017856
PMZ_0027117-RA	ENSLOCP00000017857
PMZ_0034869-RA	ENSLOCP00000017857
PMZ_0045905-RA	ENSLOCP00000017860
PMZ_0042925-RA	ENSLOCP00000017860
PMZ_0029009-RA	ENSLOCP00000017862
PMZ_0030592-RA	ENSLOCP00000017863
PMZ_0036194-RA	ENSLOCP00000017866
PMZ_0048907-RA	ENSLOCP00000017866
PMZ_0017214-RA	ENSLOCP00000017870
PMZ_0032739-RA	ENSLOCP00000017873
PMZ_0041740-RA	ENSLOCP00000017874
PMZ_0047256-RA	ENSLOCP00000017874
PMZ_0042069-RA	ENSLOCP00000017878
PMZ_0026458-RA	ENSLOCP00000017879
PMZ_0030832-RA	ENSLOCP00000017879
PMZ_0046371-RA	ENSLOCP00000017880
PMZ_0043643-RA	ENSLOCP00000017882
PMZ_0007288-RA	ENSLOCP00000017884
PMZ_0016222-RA	ENSLOCP00000017885
PMZ_0007289-RA	ENSLOCP00000017891
PMZ_0043589-RA	ENSLOCP00000017891
PMZ_0046370-RA	ENSLOCP00000017892
PMZ_0031307-RA	ENSLOCP00000017894
PMZ_0045203-RA	ENSLOCP00000017894
PMZ_0034051-RA	ENSLOCP00000017895
PMZ_0030959-RA	ENSLOCP00000017900
PMZ_0044410-RA	ENSLOCP00000017901
PMZ_0048774-RA	ENSLOCP00000017902
PMZ_0045609-RA	ENSLOCP00000017902
PMZ_0028951-RA	ENSLOCP00000017903
PMZ_0045903-RA	ENSLOCP00000017905
PMZ_0031710-RA	ENSLOCP00000017905
PMZ_0018129-RA	ENSLOCP00000017906
PMZ_0018409-RA	ENSLOCP00000017908
PMZ_0002617-RA	ENSLOCP00000017909
PMZ_0043615-RA	ENSLOCP00000017911
PMZ_0017253-RA	ENSLOCP00000017912
PMZ_0034946-RA	ENSLOCP00000017912
PMZ_0030464-RA	ENSLOCP00000017913
PMZ_0043627-RA	ENSLOCP00000017917
PMZ_0047320-RA	ENSLOCP00000017917
PMZ_0048012-RA	ENSLOCP00000017918
PMZ_0034493-RA	ENSLOCP00000017918
PMZ_0042170-RA	ENSLOCP00000017919
PMZ_0019526-RA	ENSLOCP00000017922
PMZ_0010027-RA	ENSLOCP00000017925
PMZ_0019523-RA	ENSLOCP00000017929
PMZ_0046789-RA	ENSLOCP00000017929
PMZ_0044423-RA	ENSLOCP00000017931
PMZ_0042862-RA	ENSLOCP00000017933
PMZ_0045062-RA	ENSLOCP00000017933
PMZ_0031749-RA	ENSLOCP00000017934
PMZ_0031162-RA	ENSLOCP00000017935
PMZ_0045781-RA	ENSLOCP00000017935
PMZ_0041101-RA	ENSLOCP00000017936
PMZ_0045223-RA	ENSLOCP00000017937
PMZ_0032238-RA	ENSLOCP00000017937
PMZ_0017122-RA	ENSLOCP00000017938
PMZ_0042064-RA	ENSLOCP00000017938
PMZ_0006435-RA	ENSLOCP00000017945
PMZ_0045967-RA	ENSLOCP00000017945
PMZ_0044416-RA	ENSLOCP00000017946
PMZ_0014792-RA	ENSLOCP00000017947
PMZ_0044227-RA	ENSLOCP00000017947
PMZ_0048114-RA	ENSLOCP00000017948
PMZ_0032135-RA	ENSLOCP00000017951
PMZ_0027082-RA	ENSLOCP00000017952
PMZ_0042691-RA	ENSLOCP00000017953
PMZ_0030439-RA	ENSLOCP00000017954
PMZ_0046335-RA	ENSLOCP00000017954
PMZ_0046542-RA	ENSLOCP00000017957
PMZ_0020981-RA	ENSLOCP00000017958
PMZ_0042608-RA	ENSLOCP00000017958
PMZ_0017900-RA	ENSLOCP00000017962
PMZ_0048758-RA	ENSLOCP00000017963
PMZ_0014417-RA	ENSLOCP00000017964
PMZ_0016665-RA	ENSLOCP00000017964
PMZ_0043035-RA	ENSLOCP00000017965
PMZ_0026101-RA	ENSLOCP00000017965
PMZ_0040124-RA	ENSLOCP00000017966
PMZ_0044176-RA	ENSLOCP00000017969
PMZ_0036722-RA	ENSLOCP00000017969
PMZ_0046013-RA	ENSLOCP00000017971
PMZ_0037661-RA	ENSLOCP00000017972
PMZ_0029983-RA	ENSLOCP00000017978
PMZ_0049002-RA	ENSLOCP00000017985
PMZ_0034897-RA	ENSLOCP00000017989
PMZ_0037293-RA	ENSLOCP00000017994
PMZ_0032775-RA	ENSLOCP00000017996
PMZ_0030831-RA	ENSLOCP00000017996
PMZ_0006124-RA	ENSLOCP00000017997
PMZ_0035189-RA	ENSLOCP00000017997
PMZ_0045742-RA	ENSLOCP00000017998
PMZ_0040108-RA	ENSLOCP00000018002
PMZ_0045061-RA	ENSLOCP00000018003
PMZ_0006384-RA	ENSLOCP00000018005
PMZ_0045435-RA	ENSLOCP00000018009
PMZ_0035603-RA	ENSLOCP00000018009
PMZ_0036043-RA	ENSLOCP00000018011
PMZ_0043277-RA	ENSLOCP00000018012
PMZ_0030498-RA	ENSLOCP00000018013
PMZ_0036364-RA	ENSLOCP00000018014
PMZ_0021693-RA	ENSLOCP00000018015
PMZ_0033013-RA	ENSLOCP00000018019
PMZ_0042983-RA	ENSLOCP00000018024
PMZ_0045563-RA	ENSLOCP00000018025
PMZ_0033012-RA	ENSLOCP00000018027
PMZ_0033094-RA	ENSLOCP00000018028
PMZ_0046374-RA	ENSLOCP00000018031
PMZ_0007639-RA	ENSLOCP00000018033
PMZ_0040981-RA	ENSLOCP00000018042
PMZ_0047879-RA	ENSLOCP00000018042
PMZ_0046209-RA	ENSLOCP00000018043
PMZ_0033109-RA	ENSLOCP00000018044
PMZ_0033110-RA	ENSLOCP00000018044
PMZ_0007097-RA	ENSLOCP00000018045
PMZ_0042004-RA	ENSLOCP00000018048
PMZ_0019633-RA	ENSLOCP00000018050
PMZ_0003843-RA	ENSLOCP00000018050
PMZ_0034041-RA	ENSLOCP00000018051
PMZ_0045604-RA	ENSLOCP00000018051
PMZ_0004319-RA	ENSLOCP00000018053
PMZ_0038987-RA	ENSLOCP00000018054
PMZ_0015057-RA	ENSLOCP00000018055
PMZ_0032832-RA	ENSLOCP00000018055
PMZ_0046491-RA	ENSLOCP00000018063
PMZ_0048146-RA	ENSLOCP00000018063
PMZ_0041880-RA	ENSLOCP00000018065
PMZ_0040495-RA	ENSLOCP00000018069
PMZ_0041950-RA	ENSLOCP00000018071
PMZ_0041951-RA	ENSLOCP00000018071
PMZ_0001053-RA	ENSLOCP00000018073
PMZ_0034259-RA	ENSLOCP00000018073
PMZ_0006724-RA	ENSLOCP00000018075
PMZ_0043220-RA	ENSLOCP00000018075
PMZ_0047050-RA	ENSLOCP00000018076
PMZ_0009100-RA	ENSLOCP00000018076
PMZ_0043969-RA	ENSLOCP00000018078
PMZ_0042139-RA	ENSLOCP00000018079
PMZ_0046052-RA	ENSLOCP00000018080
PMZ_0042180-RA	ENSLOCP00000018082
PMZ_0034434-RA	ENSLOCP00000018082
PMZ_0004191-RA	ENSLOCP00000018083
PMZ_0035374-RA	ENSLOCP00000018083
PMZ_0045821-RA	ENSLOCP00000018085
PMZ_0009098-RA	ENSLOCP00000018085
PMZ_0035407-RA	ENSLOCP00000018086
PMZ_0042109-RA	ENSLOCP00000018086
PMZ_0010227-RA	ENSLOCP00000018089
PMZ_0009790-RA	ENSLOCP00000018091
PMZ_0040695-RA	ENSLOCP00000018091
PMZ_0044156-RA	ENSLOCP00000018092
PMZ_0007267-RA	ENSLOCP00000018094
PMZ_0034380-RA	ENSLOCP00000018095
PMZ_0046720-RA	ENSLOCP00000018095
PMZ_0040697-RA	ENSLOCP00000018097
PMZ_0006623-RA	ENSLOCP00000018097
PMZ_0007119-RA	ENSLOCP00000018101
PMZ_0040131-RA	ENSLOCP00000018102
PMZ_0047412-RA	ENSLOCP00000018105
PMZ_0045802-RA	ENSLOCP00000018106
PMZ_0027162-RA	ENSLOCP00000018106
PMZ_0032552-RA	ENSLOCP00000018107
PMZ_0043060-RA	ENSLOCP00000018109
PMZ_0034531-RA	ENSLOCP00000018110
PMZ_0028952-RA	ENSLOCP00000018111
PMZ_0045266-RA	ENSLOCP00000018113
PMZ_0042977-RA	ENSLOCP00000018114
PMZ_0046804-RA	ENSLOCP00000018117
PMZ_0036941-RA	ENSLOCP00000018117
PMZ_0030733-RA	ENSLOCP00000018118
PMZ_0040499-RA	ENSLOCP00000018126
PMZ_0040500-RA	ENSLOCP00000018126
PMZ_0042604-RA	ENSLOCP00000018127
PMZ_0033434-RA	ENSLOCP00000018130
PMZ_0011998-RA	ENSLOCP00000018131
PMZ_0043474-RA	ENSLOCP00000018131
PMZ_0029752-RA	ENSLOCP00000018135
PMZ_0038511-RA	ENSLOCP00000018136
PMZ_0018366-RA	ENSLOCP00000018137
PMZ_0026299-RA	ENSLOCP00000018139
PMZ_0028674-RA	ENSLOCP00000018139
PMZ_0038527-RA	ENSLOCP00000018142
PMZ_0040485-RA	ENSLOCP00000018142
PMZ_0018365-RA	ENSLOCP00000018143
PMZ_0032517-RA	ENSLOCP00000018143
PMZ_0043082-RA	ENSLOCP00000018152
PMZ_0047990-RA	ENSLOCP00000018152
PMZ_0047123-RA	ENSLOCP00000018153
PMZ_0043072-RA	ENSLOCP00000018153
PMZ_0043998-RA	ENSLOCP00000018156
PMZ_0043997-RA	ENSLOCP00000018156
PMZ_0046084-RA	ENSLOCP00000018157
PMZ_0032953-RA	ENSLOCP00000018158
PMZ_0033607-RA	ENSLOCP00000018158
PMZ_0015526-RA	ENSLOCP00000018161
PMZ_0030055-RA	ENSLOCP00000018164
PMZ_0000464-RA	ENSLOCP00000018167
PMZ_0014626-RA	ENSLOCP00000018168
PMZ_0021218-RA	ENSLOCP00000018170
PMZ_0022355-RA	ENSLOCP00000018170
PMZ_0045055-RA	ENSLOCP00000018173
PMZ_0030531-RA	ENSLOCP00000018174
PMZ_0026501-RA	ENSLOCP00000018179
PMZ_0018323-RA	ENSLOCP00000018182
PMZ_0046109-RA	ENSLOCP00000018182
PMZ_0045224-RA	ENSLOCP00000018183
PMZ_0005753-RA	ENSLOCP00000018185
PMZ_0033033-RA	ENSLOCP00000018185
PMZ_0045054-RA	ENSLOCP00000018188
PMZ_0047234-RA	ENSLOCP00000018190
PMZ_0017712-RA	ENSLOCP00000018191
PMZ_0010153-RA	ENSLOCP00000018191
PMZ_0010154-RA	ENSLOCP00000018192
PMZ_0018795-RA	ENSLOCP00000018196
PMZ_0040753-RA	ENSLOCP00000018199
PMZ_0040751-RA	ENSLOCP00000018199
PMZ_0007836-RA	ENSLOCP00000018202
PMZ_0031669-RA	ENSLOCP00000018210
PMZ_0015888-RA	ENSLOCP00000018210
PMZ_0047752-RA	ENSLOCP00000018212
PMZ_0047093-RA	ENSLOCP00000018213
PMZ_0045797-RA	ENSLOCP00000018217
PMZ_0045895-RA	ENSLOCP00000018218
PMZ_0013211-RA	ENSLOCP00000018219
PMZ_0001565-RA	ENSLOCP00000018222
PMZ_0016444-RA	ENSLOCP00000018223
PMZ_0032621-RA	ENSLOCP00000018224
PMZ_0033306-RA	ENSLOCP00000018225
PMZ_0043162-RA	ENSLOCP00000018225
PMZ_0046296-RA	ENSLOCP00000018226
PMZ_0044204-RA	ENSLOCP00000018230
PMZ_0035811-RA	ENSLOCP00000018230
PMZ_0009110-RA	ENSLOCP00000018232
PMZ_0045678-RA	ENSLOCP00000018233
PMZ_0033924-RA	ENSLOCP00000018233
PMZ_0029526-RA	ENSLOCP00000018234
PMZ_0032148-RA	ENSLOCP00000018239
PMZ_0032184-RA	ENSLOCP00000018239
PMZ_0030950-RA	ENSLOCP00000018240
PMZ_0047203-RA	ENSLOCP00000018240
PMZ_0004017-RA	ENSLOCP00000018242
PMZ_0029510-RA	ENSLOCP00000018242
PMZ_0013110-RA	ENSLOCP00000018243
PMZ_0034103-RA	ENSLOCP00000018243
PMZ_0044543-RA	ENSLOCP00000018245
PMZ_0044153-RA	ENSLOCP00000018247
PMZ_0029705-RA	ENSLOCP00000018248
PMZ_0032009-RA	ENSLOCP00000018249
PMZ_0022771-RA	ENSLOCP00000018251
PMZ_0041750-RA	ENSLOCP00000018253
PMZ_0037374-RA	ENSLOCP00000018254
PMZ_0042957-RA	ENSLOCP00000018255
PMZ_0010805-RA	ENSLOCP00000018258
PMZ_0040366-RA	ENSLOCP00000018258
PMZ_0028617-RA	ENSLOCP00000018259
PMZ_0045898-RA	ENSLOCP00000018259
PMZ_0043146-RA	ENSLOCP00000018260
PMZ_0017612-RA	ENSLOCP00000018265
PMZ_0019592-RA	ENSLOCP00000018265
PMZ_0041756-RA	ENSLOCP00000018266
PMZ_0040449-RA	ENSLOCP00000018266
PMZ_0044405-RA	ENSLOCP00000018267
PMZ_0030517-RA	ENSLOCP00000018272
PMZ_0031492-RA	ENSLOCP00000018274
PMZ_0045736-RA	ENSLOCP00000018275
PMZ_0046904-RA	ENSLOCP00000018275
PMZ_0007073-RA	ENSLOCP00000018276
PMZ_0032248-RA	ENSLOCP00000018276
PMZ_0043029-RA	ENSLOCP00000018277
PMZ_0007335-RA	ENSLOCP00000018278
PMZ_0017836-RA	ENSLOCP00000018278
PMZ_0033086-RA	ENSLOCP00000018281
PMZ_0045776-RA	ENSLOCP00000018284
PMZ_0036153-RA	ENSLOCP00000018285
PMZ_0035698-RA	ENSLOCP00000018285
PMZ_0029589-RA	ENSLOCP00000018286
PMZ_0004009-RA	ENSLOCP00000018290
PMZ_0016411-RA	ENSLOCP00000018290
PMZ_0047349-RA	ENSLOCP00000018291
PMZ_0047402-RA	ENSLOCP00000018291
PMZ_0029248-RA	ENSLOCP00000018293
PMZ_0018718-RA	ENSLOCP00000018295
PMZ_0046685-RA	ENSLOCP00000018295
PMZ_0010831-RA	ENSLOCP00000018296
PMZ_0003749-RA	ENSLOCP00000018299
PMZ_0030971-RA	ENSLOCP00000018299
PMZ_0041757-RA	ENSLOCP00000018303
PMZ_0010837-RA	ENSLOCP00000018308
PMZ_0045777-RA	ENSLOCP00000018308
PMZ_0030180-RA	ENSLOCP00000018311
PMZ_0030183-RA	ENSLOCP00000018313
PMZ_0030181-RA	ENSLOCP00000018313
PMZ_0006999-RA	ENSLOCP00000018315
PMZ_0042050-RA	ENSLOCP00000018315
PMZ_0040373-RA	ENSLOCP00000018317
PMZ_0040374-RA	ENSLOCP00000018317
PMZ_0042989-RA	ENSLOCP00000018318
PMZ_0030182-RA	ENSLOCP00000018320
PMZ_0047651-RA	ENSLOCP00000018320
PMZ_0033080-RA	ENSLOCP00000018321
PMZ_0039122-RA	ENSLOCP00000018321
PMZ_0040403-RA	ENSLOCP00000018322
PMZ_0042442-RA	ENSLOCP00000018325
PMZ_0041754-RA	ENSLOCP00000018327
PMZ_0042061-RA	ENSLOCP00000018331
PMZ_0032803-RA	ENSLOCP00000018331
PMZ_0042036-RA	ENSLOCP00000018334
PMZ_0044143-RA	ENSLOCP00000018336
PMZ_0046879-RA	ENSLOCP00000018336
PMZ_0041130-RA	ENSLOCP00000018337
PMZ_0045623-RA	ENSLOCP00000018337
PMZ_0026670-RA	ENSLOCP00000018339
PMZ_0041521-RA	ENSLOCP00000018339
PMZ_0007273-RA	ENSLOCP00000018340
PMZ_0037129-RA	ENSLOCP00000018340
PMZ_0021306-RA	ENSLOCP00000018343
PMZ_0042885-RA	ENSLOCP00000018346
PMZ_0003396-RA	ENSLOCP00000018347
PMZ_0044142-RA	ENSLOCP00000018347
PMZ_0042615-RA	ENSLOCP00000018351
PMZ_0048200-RA	ENSLOCP00000018354
PMZ_0014902-RA	ENSLOCP00000018359
PMZ_0039325-RA	ENSLOCP00000018366
PMZ_0045976-RA	ENSLOCP00000018369
PMZ_0026134-RA	ENSLOCP00000018370
PMZ_0029693-RA	ENSLOCP00000018371
PMZ_0046919-RA	ENSLOCP00000018371
PMZ_0026133-RA	ENSLOCP00000018373
PMZ_0016768-RA	ENSLOCP00000018373
PMZ_0034862-RA	ENSLOCP00000018376
PMZ_0031576-RA	ENSLOCP00000018380
PMZ_0034863-RA	ENSLOCP00000018380
PMZ_0047655-RA	ENSLOCP00000018381
PMZ_0008995-RA	ENSLOCP00000018382
PMZ_0027809-RA	ENSLOCP00000018383
PMZ_0026860-RA	ENSLOCP00000018385
PMZ_0027286-RA	ENSLOCP00000018387
PMZ_0048795-RA	ENSLOCP00000018389
PMZ_0028340-RA	ENSLOCP00000018392
PMZ_0045475-RA	ENSLOCP00000018392
PMZ_0004693-RA	ENSLOCP00000018394
PMZ_0046728-RA	ENSLOCP00000018396
PMZ_0020830-RA	ENSLOCP00000018396
PMZ_0046874-RA	ENSLOCP00000018400
PMZ_0045723-RA	ENSLOCP00000018401
PMZ_0046621-RA	ENSLOCP00000018402
PMZ_0011121-RA	ENSLOCP00000018404
PMZ_0030189-RA	ENSLOCP00000018407
PMZ_0017051-RA	ENSLOCP00000018407
PMZ_0041488-RA	ENSLOCP00000018408
PMZ_0020557-RA	ENSLOCP00000018409
PMZ_0000522-RA	ENSLOCP00000018411
PMZ_0042499-RA	ENSLOCP00000018411
PMZ_0043086-RA	ENSLOCP00000018424
PMZ_0006596-RA	ENSLOCP00000018425
PMZ_0043404-RA	ENSLOCP00000018425
PMZ_0046212-RA	ENSLOCP00000018426
PMZ_0037271-RA	ENSLOCP00000018430
PMZ_0046722-RA	ENSLOCP00000018430
PMZ_0043261-RA	ENSLOCP00000018431
PMZ_0019587-RA	ENSLOCP00000018431
PMZ_0034124-RA	ENSLOCP00000018432
PMZ_0027874-RA	ENSLOCP00000018434
PMZ_0012322-RA	ENSLOCP00000018434
PMZ_0018144-RA	ENSLOCP00000018436
PMZ_0014286-RA	ENSLOCP00000018437
PMZ_0042907-RA	ENSLOCP00000018438
PMZ_0047835-RA	ENSLOCP00000018439
PMZ_0028074-RA	ENSLOCP00000018440
PMZ_0044261-RA	ENSLOCP00000018440
PMZ_0031225-RA	ENSLOCP00000018442
PMZ_0045497-RA	ENSLOCP00000018443
PMZ_0040220-RA	ENSLOCP00000018445
PMZ_0042475-RA	ENSLOCP00000018445
PMZ_0040383-RA	ENSLOCP00000018447
PMZ_0027116-RA	ENSLOCP00000018447
PMZ_0032554-RA	ENSLOCP00000018454
PMZ_0046589-RA	ENSLOCP00000018459
PMZ_0035859-RA	ENSLOCP00000018460
PMZ_0037638-RA	ENSLOCP00000018460
PMZ_0034452-RA	ENSLOCP00000018462
PMZ_0036822-RA	ENSLOCP00000018463
PMZ_0045129-RA	ENSLOCP00000018465
PMZ_0033104-RA	ENSLOCP00000018469
PMZ_0045648-RA	ENSLOCP00000018469
PMZ_0034471-RA	ENSLOCP00000018471
PMZ_0038807-RA	ENSLOCP00000018471
PMZ_0037262-RA	ENSLOCP00000018473
PMZ_0041719-RA	ENSLOCP00000018474
PMZ_0040520-RA	ENSLOCP00000018476
PMZ_0040519-RA	ENSLOCP00000018477
PMZ_0009324-RA	ENSLOCP00000018477
PMZ_0035365-RA	ENSLOCP00000018478
PMZ_0045813-RA	ENSLOCP00000018478
PMZ_0042429-RA	ENSLOCP00000018482
PMZ_0026592-RA	ENSLOCP00000018484
PMZ_0035497-RA	ENSLOCP00000018484
PMZ_0028019-RA	ENSLOCP00000018488
PMZ_0040398-RA	ENSLOCP00000018488
PMZ_0014997-RA	ENSLOCP00000018492
PMZ_0018504-RA	ENSLOCP00000018495
PMZ_0023961-RA	ENSLOCP00000018496
PMZ_0038834-RA	ENSLOCP00000018496
PMZ_0045779-RA	ENSLOCP00000018497
PMZ_0041528-RA	ENSLOCP00000018498
PMZ_0021514-RA	ENSLOCP00000018500
PMZ_0045100-RA	ENSLOCP00000018501
PMZ_0047873-RA	ENSLOCP00000018503
PMZ_0035881-RA	ENSLOCP00000018503
PMZ_0045924-RA	ENSLOCP00000018506
PMZ_0046585-RA	ENSLOCP00000018507
PMZ_0021751-RA	ENSLOCP00000018512
PMZ_0048226-RA	ENSLOCP00000018513
PMZ_0028950-RA	ENSLOCP00000018516
PMZ_0041777-RA	ENSLOCP00000018516
PMZ_0010449-RA	ENSLOCP00000018518
PMZ_0045397-RA	ENSLOCP00000018519
