SINCAM000007	SINLEJ008012
SINCAM921297	SINLEJ000825
SINCAM921298	SINLEJ016927
SINCAM921305	SINLEJ018410
SINCAM921307	SINLEJ007062
SINCAM921308	SINLEJ018977
SINCAM921308	SINLEJ001147
SINCAM921309	SINLEJ008799
SINCAM921311	SINLEJ006967
SINCAM921311	SINLEJ011751
SINCAM921314	SINLEJ600409
SINCAM921314	SINLEJ016898
SINCAM921317	SINLEJ013340
SINCAM921323	SINLEJ007101
SINCAM921323	SINLEJ018101
SINCAM921324	SINLEJ017110
SINCAM921324	SINLEJ007073
SINCAM921325	SINLEJ006545
SINCAM921328	SINLEJ008149
SINCAM921330	SINLEJ008731
SINCAM921331	SINLEJ011726
SINCAM921331	SINLEJ012504
SINCAM921332	SINLEJ013462
SINCAM921333	SINLEJ013311
SINCAM921333	SINLEJ011750
SINCAM921334	SINLEJ018459
SINCAM921334	SINLEJ006385
SINCAM921335	SINLEJ012645
SINCAM921340	SINLEJ009907
SINCAM921340	SINLEJ011686
SINCAM921341	SINLEJ002866
SINCAM921343	SINLEJ016035
SINCAM921345	SINLEJ013601
SINCAM921345	SINLEJ013602
SINCAM921347	SINLEJ016362
SINCAM921347	SINLEJ001911
SINCAM921351	SINLEJ018224
SINCAM921351	SINLEJ018225
SINCAM921352	SINLEJ008057
SINCAM921352	SINLEJ018017
SINCAM921353	SINLEJ016272
SINCAM921353	SINLEJ016271
SINCAM921358	SINLEJ012433
SINCAM921361	SINLEJ013364
SINCAM921363	SINLEJ013344
SINCAM921365	SINLEJ015074
SINCAM921365	SINLEJ013536
SINCAM921367	SINLEJ011789
SINCAM921371	SINLEJ019068
SINCAM921371	SINLEJ012717
SINCAM921372	SINLEJ012716
SINCAM921377	SINLEJ003142
SINCAM921378	SINLEJ017936
SINCAM921379	SINLEJ018732
SINCAM921380	SINLEJ018733
SINCAM921382	SINLEJ007187
SINCAM921383	SINLEJ000885
SINCAM921384	SINLEJ006934
SINCAM921384	SINLEJ012894
SINCAM921391	SINLEJ004942
SINCAM921392	SINLEJ006932
SINCAM921392	SINLEJ006245
SINCAM921393	SINLEJ006933
SINCAM921394	SINLEJ013411
SINCAM921394	SINLEJ011756
SINCAM921397	SINLEJ015961
SINCAM921397	SINLEJ001997
SINCAM921400	SINLEJ006363
SINCAM921401	SINLEJ014095
SINCAM921401	SINLEJ014096
SINCAM921402	SINLEJ006231
SINCAM921406	SINLEJ015952
SINCAM921406	SINLEJ004604
SINCAM921408	SINLEJ006233
SINCAM921408	SINLEJ005401
SINCAM921413	SINLEJ013452
SINCAM921414	SINLEJ013415
SINCAM921415	SINLEJ003673
SINCAM921416	SINLEJ011542
SINCAM921419	SINLEJ011577
SINCAM921421	SINLEJ018873
SINCAM921421	SINLEJ018874
SINCAM921429	SINLEJ003780
SINCAM921429	SINLEJ000093
SINCAM921430	SINLEJ003683
SINCAM921431	SINLEJ018619
SINCAM921432	SINLEJ011646
SINCAM921433	SINLEJ018723
SINCAM921433	SINLEJ018724
SINCAM921434	SINLEJ000104
SINCAM921435	SINLEJ014032
SINCAM921435	SINLEJ014033
SINCAM921436	SINLEJ015097
SINCAM921437	SINLEJ015300
SINCAM921441	SINLEJ011574
SINCAM921441	SINLEJ003797
SINCAM921442	SINLEJ003560
SINCAM921443	SINLEJ003702
SINCAM921445	SINLEJ003755
SINCAM921449	SINLEJ008026
SINCAM921450	SINLEJ005194
SINCAM921451	SINLEJ019260
SINCAM921451	SINLEJ006978
SINCAM921454	SINLEJ003554
SINCAM921455	SINLEJ000538
SINCAM921458	SINLEJ015397
SINCAM921459	SINLEJ004202
SINCAM921460	SINLEJ011547
SINCAM921461	SINLEJ011546
SINCAM921461	SINLEJ003744
SINCAM921463	SINLEJ003569
SINCAM921463	SINLEJ014993
SINCAM921464	SINLEJ016837
SINCAM921464	SINLEJ005181
SINCAM921465	SINLEJ011537
SINCAM921470	SINLEJ017138
SINCAM921470	SINLEJ017137
SINCAM921476	SINLEJ012470
SINCAM921476	SINLEJ017603
SINCAM921478	SINLEJ013485
SINCAM921479	SINLEJ005640
SINCAM921479	SINLEJ005639
SINCAM921480	SINLEJ005572
SINCAM921481	SINLEJ019442
SINCAM921482	SINLEJ005569
SINCAM921486	SINLEJ014431
SINCAM921487	SINLEJ018350
SINCAM921487	SINLEJ009377
SINCAM921489	SINLEJ016273
SINCAM921489	SINLEJ017598
SINCAM921490	SINLEJ018304
SINCAM921490	SINLEJ017904
SINCAM921493	SINLEJ011865
SINCAM921497	SINLEJ005733
SINCAM921498	SINLEJ015536
SINCAM921498	SINLEJ014530
SINCAM921499	SINLEJ005647
SINCAM921499	SINLEJ017826
SINCAM921500	SINLEJ014410
SINCAM921504	SINLEJ014419
SINCAM921504	SINLEJ014418
SINCAM921505	SINLEJ005611
SINCAM921505	SINLEJ016283
SINCAM921507	SINLEJ003883
SINCAM921507	SINLEJ017129
SINCAM921508	SINLEJ018921
SINCAM921509	SINLEJ018292
SINCAM921510	SINLEJ016278
SINCAM921510	SINLEJ016277
SINCAM921514	SINLEJ017145
SINCAM921514	SINLEJ016466
SINCAM921516	SINLEJ014404
SINCAM921517	SINLEJ014732
SINCAM921519	SINLEJ016023
SINCAM921523	SINLEJ004562
SINCAM921524	SINLEJ016452
SINCAM921525	SINLEJ019399
SINCAM921527	SINLEJ016275
SINCAM921528	SINLEJ010106
SINCAM921528	SINLEJ014361
SINCAM921531	SINLEJ019288
SINCAM921536	SINLEJ005590
SINCAM921537	SINLEJ600244
SINCAM921537	SINLEJ600243
SINCAM921538	SINLEJ001460
SINCAM921538	SINLEJ013923
SINCAM921541	SINLEJ017619
SINCAM921544	SINLEJ004808
SINCAM921545	SINLEJ600032
SINCAM921546	SINLEJ004619
SINCAM921547	SINLEJ010297
SINCAM921547	SINLEJ004618
SINCAM921548	SINLEJ010366
SINCAM921548	SINLEJ008610
SINCAM921551	SINLEJ003442
SINCAM921551	SINLEJ010375
SINCAM921552	SINLEJ004774
SINCAM921552	SINLEJ004775
SINCAM921554	SINLEJ600122
SINCAM921554	SINLEJ600123
SINCAM921556	SINLEJ600362
SINCAM921557	SINLEJ600359
SINCAM921560	SINLEJ001635
SINCAM921560	SINLEJ001634
SINCAM921561	SINLEJ003446
SINCAM921562	SINLEJ001557
SINCAM921564	SINLEJ001544
SINCAM921565	SINLEJ010469
SINCAM921565	SINLEJ011455
SINCAM921566	SINLEJ001543
SINCAM921566	SINLEJ600050
SINCAM921567	SINLEJ001629
SINCAM921567	SINLEJ600207
SINCAM921568	SINLEJ001628
SINCAM921569	SINLEJ001281
SINCAM921569	SINLEJ016495
SINCAM921570	SINLEJ007605
SINCAM921573	SINLEJ004750
SINCAM921573	SINLEJ600285
SINCAM921574	SINLEJ003390
SINCAM921576	SINLEJ003149
SINCAM921577	SINLEJ600414
SINCAM921577	SINLEJ007450
SINCAM921579	SINLEJ005817
SINCAM921581	SINLEJ001625
SINCAM921582	SINLEJ003424
SINCAM921582	SINLEJ001626
SINCAM921583	SINLEJ003296
SINCAM921585	SINLEJ003295
SINCAM921585	SINLEJ600222
SINCAM921586	SINLEJ016736
SINCAM921586	SINLEJ016478
SINCAM921588	SINLEJ003429
SINCAM921588	SINLEJ001331
SINCAM921589	SINLEJ003182
SINCAM921590	SINLEJ003184
SINCAM921590	SINLEJ004645
SINCAM921591	SINLEJ012732
SINCAM921591	SINLEJ012737
SINCAM921592	SINLEJ600225
SINCAM921592	SINLEJ017824
SINCAM921593	SINLEJ600292
SINCAM921593	SINLEJ004753
SINCAM921597	SINLEJ010467
SINCAM921597	SINLEJ010466
SINCAM921599	SINLEJ010462
SINCAM921600	SINLEJ001591
SINCAM921601	SINLEJ010362
SINCAM921601	SINLEJ010363
SINCAM921605	SINLEJ003349
SINCAM921607	SINLEJ001408
SINCAM921608	SINLEJ001667
SINCAM921610	SINLEJ010387
SINCAM921610	SINLEJ015162
SINCAM921613	SINLEJ001407
SINCAM921613	SINLEJ600099
SINCAM921614	SINLEJ001405
SINCAM921615	SINLEJ001552
SINCAM921615	SINLEJ010474
SINCAM921616	SINLEJ010475
SINCAM921617	SINLEJ013371
SINCAM921617	SINLEJ013370
SINCAM921618	SINLEJ004838
SINCAM921619	SINLEJ600336
SINCAM921619	SINLEJ003323
SINCAM921620	SINLEJ003332
SINCAM921620	SINLEJ004843
SINCAM921621	SINLEJ600338
SINCAM921621	SINLEJ003329
SINCAM921622	SINLEJ003327
SINCAM921624	SINLEJ001639
SINCAM921624	SINLEJ001638
SINCAM921625	SINLEJ600372
SINCAM921625	SINLEJ600373
SINCAM921626	SINLEJ600374
SINCAM921626	SINLEJ002724
SINCAM921627	SINLEJ001415
SINCAM921628	SINLEJ001046
SINCAM921628	SINLEJ004970
SINCAM921629	SINLEJ002141
SINCAM921633	SINLEJ004943
SINCAM921634	SINLEJ001136
SINCAM921634	SINLEJ006065
SINCAM921635	SINLEJ013593
SINCAM921636	SINLEJ000859
SINCAM921636	SINLEJ017000
SINCAM921638	SINLEJ006020
SINCAM921638	SINLEJ006021
SINCAM921639	SINLEJ000956
SINCAM921641	SINLEJ001857
SINCAM921641	SINLEJ005839
SINCAM921642	SINLEJ000636
SINCAM921642	SINLEJ000760
SINCAM921643	SINLEJ006087
SINCAM921643	SINLEJ014028
SINCAM921644	SINLEJ006074
SINCAM921644	SINLEJ000806
SINCAM921645	SINLEJ001092
SINCAM921645	SINLEJ001091
SINCAM921646	SINLEJ001001
SINCAM921646	SINLEJ014519
SINCAM921647	SINLEJ001002
SINCAM921648	SINLEJ014525
SINCAM921648	SINLEJ014524
SINCAM921650	SINLEJ006061
SINCAM921651	SINLEJ017262
SINCAM921652	SINLEJ017080
SINCAM921653	SINLEJ016202
SINCAM921653	SINLEJ001850
SINCAM921654	SINLEJ001853
SINCAM921655	SINLEJ001747
SINCAM921656	SINLEJ000627
SINCAM921657	SINLEJ009656
SINCAM921660	SINLEJ000679
SINCAM921661	SINLEJ001006
SINCAM921662	SINLEJ005950
SINCAM921663	SINLEJ002147
SINCAM921663	SINLEJ000714
SINCAM921664	SINLEJ002148
SINCAM921666	SINLEJ001144
SINCAM921668	SINLEJ014472
SINCAM921668	SINLEJ017760
SINCAM921669	SINLEJ014489
SINCAM921670	SINLEJ016233
SINCAM921670	SINLEJ005175
SINCAM921671	SINLEJ017001
SINCAM921671	SINLEJ000858
SINCAM921673	SINLEJ009772
SINCAM921674	SINLEJ006019
SINCAM921674	SINLEJ000696
SINCAM921675	SINLEJ006103
SINCAM921675	SINLEJ018262
SINCAM921676	SINLEJ005108
SINCAM921676	SINLEJ000815
SINCAM921677	SINLEJ000697
SINCAM921677	SINLEJ014483
SINCAM921678	SINLEJ001084
SINCAM921682	SINLEJ004919
SINCAM921682	SINLEJ001734
SINCAM921683	SINLEJ001065
SINCAM921683	SINLEJ005130
SINCAM921684	SINLEJ005174
SINCAM921684	SINLEJ005081
SINCAM921685	SINLEJ014477
SINCAM921685	SINLEJ006086
SINCAM921686	SINLEJ018597
SINCAM921687	SINLEJ001115
SINCAM921688	SINLEJ001940
SINCAM921688	SINLEJ001112
SINCAM921689	SINLEJ001939
SINCAM921690	SINLEJ001991
SINCAM921692	SINLEJ600370
SINCAM921692	SINLEJ002096
SINCAM921695	SINLEJ019114
SINCAM921695	SINLEJ016708
SINCAM921697	SINLEJ000793
SINCAM921697	SINLEJ009145
SINCAM921700	SINLEJ015354
SINCAM921700	SINLEJ003684
SINCAM921704	SINLEJ003675
SINCAM921704	SINLEJ011578
SINCAM921705	SINLEJ000519
SINCAM921705	SINLEJ000520
SINCAM921708	SINLEJ015384
SINCAM921710	SINLEJ016395
SINCAM921711	SINLEJ011644
SINCAM921712	SINLEJ007762
SINCAM921712	SINLEJ016058
SINCAM921713	SINLEJ015383
SINCAM921716	SINLEJ010502
SINCAM921717	SINLEJ015700
SINCAM921717	SINLEJ015698
SINCAM921718	SINLEJ011493
SINCAM921720	SINLEJ011651
SINCAM921721	SINLEJ003695
SINCAM921722	SINLEJ003696
SINCAM921723	SINLEJ015403
SINCAM921723	SINLEJ003578
SINCAM921725	SINLEJ016390
SINCAM921726	SINLEJ015937
SINCAM921729	SINLEJ018208
SINCAM921730	SINLEJ017634
SINCAM921736	SINLEJ009386
SINCAM921737	SINLEJ006902
SINCAM921737	SINLEJ015264
SINCAM921738	SINLEJ016120
SINCAM921739	SINLEJ009823
SINCAM921740	SINLEJ015216
SINCAM921740	SINLEJ006915
SINCAM921742	SINLEJ015280
SINCAM921742	SINLEJ006918
SINCAM921743	SINLEJ008626
SINCAM921743	SINLEJ002670
SINCAM921744	SINLEJ008290
SINCAM921744	SINLEJ008289
SINCAM921745	SINLEJ009639
SINCAM921745	SINLEJ009641
SINCAM921746	SINLEJ006804
SINCAM921746	SINLEJ008560
SINCAM921747	SINLEJ008684
SINCAM921747	SINLEJ017938
SINCAM921748	SINLEJ006861
SINCAM921748	SINLEJ015220
SINCAM921749	SINLEJ008511
SINCAM921749	SINLEJ005945
SINCAM921752	SINLEJ019036
SINCAM921758	SINLEJ015969
SINCAM921763	SINLEJ012769
SINCAM921764	SINLEJ018050
SINCAM921765	SINLEJ008428
SINCAM921766	SINLEJ006700
SINCAM921767	SINLEJ008552
SINCAM921767	SINLEJ009676
SINCAM921769	SINLEJ006720
SINCAM921770	SINLEJ002859
SINCAM921771	SINLEJ003584
SINCAM921771	SINLEJ014978
SINCAM921772	SINLEJ002860
SINCAM921772	SINLEJ005469
SINCAM921773	SINLEJ008604
SINCAM921774	SINLEJ002841
SINCAM921776	SINLEJ006780
SINCAM921778	SINLEJ002855
SINCAM921778	SINLEJ008408
SINCAM921779	SINLEJ008482
SINCAM921779	SINLEJ006773
SINCAM921780	SINLEJ008388
SINCAM921784	SINLEJ017041
SINCAM921785	SINLEJ009613
SINCAM921786	SINLEJ009751
SINCAM921787	SINLEJ005468
SINCAM921789	SINLEJ012755
SINCAM921789	SINLEJ013528
SINCAM921790	SINLEJ013506
SINCAM921795	SINLEJ002675
SINCAM921797	SINLEJ013586
SINCAM921797	SINLEJ018374
SINCAM921799	SINLEJ002083
SINCAM921799	SINLEJ014392
SINCAM921801	SINLEJ011885
SINCAM921802	SINLEJ011874
SINCAM921803	SINLEJ012034
SINCAM921803	SINLEJ012035
SINCAM921804	SINLEJ015211
SINCAM921805	SINLEJ004319
SINCAM921805	SINLEJ001178
SINCAM921806	SINLEJ011880
SINCAM921809	SINLEJ006547
SINCAM921809	SINLEJ015447
SINCAM921810	SINLEJ006546
SINCAM921810	SINLEJ013633
SINCAM921811	SINLEJ015547
SINCAM921812	SINLEJ012030
SINCAM921813	SINLEJ010619
SINCAM921814	SINLEJ006621
SINCAM921814	SINLEJ010573
SINCAM921815	SINLEJ006550
SINCAM921815	SINLEJ006549
SINCAM921817	SINLEJ006497
SINCAM921817	SINLEJ012971
SINCAM921820	SINLEJ011497
SINCAM921821	SINLEJ018049
SINCAM921821	SINLEJ010574
SINCAM921822	SINLEJ008578
SINCAM921826	SINLEJ010629
SINCAM921827	SINLEJ010704
SINCAM921827	SINLEJ015421
SINCAM921828	SINLEJ010527
SINCAM921829	SINLEJ006416
SINCAM921830	SINLEJ005781
SINCAM921830	SINLEJ010649
SINCAM921831	SINLEJ015457
SINCAM921831	SINLEJ010668
SINCAM921832	SINLEJ015458
SINCAM921832	SINLEJ010667
SINCAM921833	SINLEJ006646
SINCAM921833	SINLEJ600349
SINCAM921834	SINLEJ000926
SINCAM921835	SINLEJ010621
SINCAM921836	SINLEJ006633
SINCAM921837	SINLEJ006611
SINCAM921838	SINLEJ015156
SINCAM921839	SINLEJ009966
SINCAM921839	SINLEJ009967
SINCAM921840	SINLEJ007323
SINCAM921842	SINLEJ004366
SINCAM921843	SINLEJ015153
SINCAM921844	SINLEJ015429
SINCAM921844	SINLEJ010698
SINCAM921845	SINLEJ010701
SINCAM921845	SINLEJ015424
SINCAM921846	SINLEJ010702
SINCAM921846	SINLEJ015423
SINCAM921847	SINLEJ010662
SINCAM921847	SINLEJ015463
SINCAM921849	SINLEJ015435
SINCAM921849	SINLEJ010693
SINCAM921854	SINLEJ006655
SINCAM921856	SINLEJ006613
SINCAM921856	SINLEJ006614
SINCAM921857	SINLEJ006438
SINCAM921857	SINLEJ005740
SINCAM921858	SINLEJ007831
SINCAM921858	SINLEJ007829
SINCAM921860	SINLEJ006404
SINCAM921861	SINLEJ006528
SINCAM921862	SINLEJ015160
SINCAM921862	SINLEJ001004
SINCAM921864	SINLEJ010651
SINCAM921866	SINLEJ005807
SINCAM921866	SINLEJ005808
SINCAM921867	SINLEJ018569
SINCAM921867	SINLEJ018570
SINCAM921869	SINLEJ011999
SINCAM921869	SINLEJ012000
SINCAM921870	SINLEJ001192
SINCAM921870	SINLEJ004518
SINCAM921872	SINLEJ012054
SINCAM921872	SINLEJ012053
SINCAM921873	SINLEJ002863
SINCAM921876	SINLEJ017895
SINCAM921878	SINLEJ011984
SINCAM921878	SINLEJ004515
SINCAM921879	SINLEJ600113
SINCAM921882	SINLEJ015885
SINCAM921883	SINLEJ006472
SINCAM921883	SINLEJ007342
SINCAM921885	SINLEJ004586
SINCAM921886	SINLEJ012020
SINCAM921888	SINLEJ010550
SINCAM921889	SINLEJ002831
SINCAM921891	SINLEJ015124
SINCAM921891	SINLEJ011958
SINCAM921892	SINLEJ007602
SINCAM921893	SINLEJ004437
SINCAM921894	SINLEJ006757
SINCAM921894	SINLEJ004553
SINCAM921895	SINLEJ011881
SINCAM921897	SINLEJ004393
SINCAM921898	SINLEJ003674
SINCAM921900	SINLEJ004340
SINCAM921901	SINLEJ007934
SINCAM921904	SINLEJ007789
SINCAM921904	SINLEJ003832
SINCAM921906	SINLEJ007718
SINCAM921912	SINLEJ019268
SINCAM921913	SINLEJ017927
SINCAM921914	SINLEJ016912
SINCAM921915	SINLEJ009850
SINCAM921916	SINLEJ007839
SINCAM921916	SINLEJ006124
SINCAM921917	SINLEJ011047
SINCAM921917	SINLEJ015603
SINCAM921918	SINLEJ007836
SINCAM921918	SINLEJ007834
SINCAM921921	SINLEJ011809
SINCAM921922	SINLEJ015858
SINCAM921924	SINLEJ014848
SINCAM921924	SINLEJ014896
SINCAM921926	SINLEJ018404
SINCAM921926	SINLEJ018405
SINCAM921927	SINLEJ014841
SINCAM921929	SINLEJ014826
SINCAM921930	SINLEJ014870
SINCAM921930	SINLEJ019298
SINCAM921942	SINLEJ013433
SINCAM921943	SINLEJ009896
SINCAM921943	SINLEJ009899
SINCAM921946	SINLEJ007702
SINCAM921946	SINLEJ007703
SINCAM921947	SINLEJ006126
SINCAM921948	SINLEJ005703
SINCAM921953	SINLEJ019165
SINCAM921955	SINLEJ007666
SINCAM921955	SINLEJ007665
SINCAM921956	SINLEJ011682
SINCAM921956	SINLEJ013426
SINCAM921957	SINLEJ013369
SINCAM921958	SINLEJ018329
SINCAM921966	SINLEJ007698
SINCAM921967	SINLEJ007817
SINCAM921967	SINLEJ007820
SINCAM921970	SINLEJ011720
SINCAM921970	SINLEJ008139
SINCAM921972	SINLEJ011733
SINCAM921972	SINLEJ004918
SINCAM921974	SINLEJ011822
SINCAM921975	SINLEJ016391
SINCAM921978	SINLEJ007779
SINCAM921980	SINLEJ002809
SINCAM921980	SINLEJ005876
SINCAM921981	SINLEJ010815
SINCAM921982	SINLEJ009126
SINCAM921982	SINLEJ010939
SINCAM921985	SINLEJ005341
SINCAM921986	SINLEJ010975
SINCAM921987	SINLEJ005269
SINCAM921987	SINLEJ005268
SINCAM921988	SINLEJ009048
SINCAM921988	SINLEJ014772
SINCAM921989	SINLEJ002946
SINCAM921991	SINLEJ011064
SINCAM921991	SINLEJ015621
SINCAM921993	SINLEJ012102
SINCAM921993	SINLEJ008947
SINCAM921995	SINLEJ016800
SINCAM921995	SINLEJ009137
SINCAM921998	SINLEJ009063
SINCAM921998	SINLEJ000318
SINCAM922000	SINLEJ014777
SINCAM922000	SINLEJ011638
SINCAM922001	SINLEJ017066
SINCAM922001	SINLEJ003058
SINCAM922002	SINLEJ002914
SINCAM922002	SINLEJ004652
SINCAM922005	SINLEJ002761
SINCAM922005	SINLEJ008949
SINCAM922006	SINLEJ005378
SINCAM922007	SINLEJ011044
SINCAM922007	SINLEJ015600
SINCAM922009	SINLEJ010932
SINCAM922009	SINLEJ010931
SINCAM922010	SINLEJ014756
SINCAM922011	SINLEJ014755
SINCAM922013	SINLEJ005319
SINCAM922013	SINLEJ017412
SINCAM922014	SINLEJ012572
SINCAM922016	SINLEJ017976
SINCAM922016	SINLEJ017800
SINCAM922017	SINLEJ005358
SINCAM922018	SINLEJ009018
SINCAM922019	SINLEJ005361
SINCAM922019	SINLEJ005360
SINCAM922022	SINLEJ003092
SINCAM922022	SINLEJ003093
SINCAM922024	SINLEJ001119
SINCAM922025	SINLEJ012592
SINCAM922025	SINLEJ012591
SINCAM922027	SINLEJ017471
SINCAM922028	SINLEJ005337
SINCAM922029	SINLEJ010959
SINCAM922029	SINLEJ005287
SINCAM922030	SINLEJ005367
SINCAM922032	SINLEJ010997
SINCAM922032	SINLEJ008978
SINCAM922033	SINLEJ010983
SINCAM922036	SINLEJ005331
SINCAM922036	SINLEJ005330
SINCAM922038	SINLEJ013987
SINCAM922039	SINLEJ008899
SINCAM922039	SINLEJ016325
SINCAM922040	SINLEJ013741
SINCAM922040	SINLEJ013740
SINCAM922041	SINLEJ013745
SINCAM922041	SINLEJ017241
SINCAM922042	SINLEJ009288
SINCAM922042	SINLEJ009289
SINCAM922043	SINLEJ001804
SINCAM922048	SINLEJ013131
SINCAM922048	SINLEJ010118
SINCAM922049	SINLEJ011092
SINCAM922051	SINLEJ008718
SINCAM922051	SINLEJ008721
SINCAM922052	SINLEJ011163
SINCAM922054	SINLEJ008682
SINCAM922054	SINLEJ014108
SINCAM922057	SINLEJ014639
SINCAM922059	SINLEJ011293
SINCAM922061	SINLEJ009332
SINCAM922064	SINLEJ013011
SINCAM922065	SINLEJ600011
SINCAM922065	SINLEJ013945
SINCAM922066	SINLEJ009233
SINCAM922066	SINLEJ013942
SINCAM922067	SINLEJ008830
SINCAM922067	SINLEJ008831
SINCAM922070	SINLEJ013125
SINCAM922071	SINLEJ013074
SINCAM922071	SINLEJ009178
SINCAM922072	SINLEJ009250
SINCAM922073	SINLEJ009249
SINCAM922073	SINLEJ009248
SINCAM922076	SINLEJ013028
SINCAM922076	SINLEJ011611
SINCAM922077	SINLEJ001757
SINCAM922078	SINLEJ015859
SINCAM922080	SINLEJ015844
SINCAM922081	SINLEJ014047
SINCAM922081	SINLEJ015538
SINCAM922085	SINLEJ017117
SINCAM922085	SINLEJ011175
SINCAM922087	SINLEJ016316
SINCAM922087	SINLEJ008907
SINCAM922091	SINLEJ013967
SINCAM922091	SINLEJ009182
SINCAM922092	SINLEJ009184
SINCAM922095	SINLEJ015842
SINCAM922095	SINLEJ009280
SINCAM922096	SINLEJ000263
SINCAM922098	SINLEJ008776
SINCAM922098	SINLEJ009321
SINCAM922099	SINLEJ009159
SINCAM922100	SINLEJ011204
SINCAM922102	SINLEJ016005
SINCAM922103	SINLEJ011192
SINCAM922104	SINLEJ015833
SINCAM922105	SINLEJ013091
SINCAM922110	SINLEJ018144
SINCAM922110	SINLEJ018366
SINCAM922114	SINLEJ012346
SINCAM922114	SINLEJ000848
SINCAM922116	SINLEJ009555
SINCAM922117	SINLEJ012321
SINCAM922118	SINLEJ012379
SINCAM922121	SINLEJ013744
SINCAM922121	SINLEJ012333
SINCAM922122	SINLEJ011486
SINCAM922124	SINLEJ015670
SINCAM922124	SINLEJ007241
SINCAM922125	SINLEJ013765
SINCAM922125	SINLEJ014012
SINCAM922128	SINLEJ013692
SINCAM922129	SINLEJ009414
SINCAM922129	SINLEJ019010
SINCAM922131	SINLEJ009411
SINCAM922134	SINLEJ018178
SINCAM922135	SINLEJ006064
SINCAM922135	SINLEJ001081
SINCAM922136	SINLEJ010277
SINCAM922136	SINLEJ010276
SINCAM922141	SINLEJ007353
SINCAM922141	SINLEJ007352
SINCAM922143	SINLEJ015800
SINCAM922143	SINLEJ010094
SINCAM922147	SINLEJ012365
SINCAM922148	SINLEJ009547
SINCAM922148	SINLEJ007306
SINCAM922149	SINLEJ011475
SINCAM922149	SINLEJ007133
SINCAM922150	SINLEJ012252
SINCAM922150	SINLEJ009497
SINCAM922152	SINLEJ007254
SINCAM922152	SINLEJ007253
SINCAM922153	SINLEJ012345
SINCAM922153	SINLEJ015263
SINCAM922154	SINLEJ012348
SINCAM922157	SINLEJ015818
SINCAM922157	SINLEJ015819
SINCAM922158	SINLEJ009571
SINCAM922161	SINLEJ005410
SINCAM922161	SINLEJ005421
SINCAM922162	SINLEJ009512
SINCAM922162	SINLEJ007336
SINCAM922163	SINLEJ010162
SINCAM922163	SINLEJ006471
SINCAM922164	SINLEJ012302
SINCAM922164	SINLEJ013750
SINCAM922166	SINLEJ012291
SINCAM922166	SINLEJ011399
SINCAM922168	SINLEJ009527
SINCAM922169	SINLEJ013700
SINCAM922171	SINLEJ009510
SINCAM922171	SINLEJ009509
SINCAM922172	SINLEJ010107
SINCAM922176	SINLEJ016799
SINCAM922179	SINLEJ005354
SINCAM922181	SINLEJ010944
SINCAM922182	SINLEJ005355
SINCAM922182	SINLEJ004938
SINCAM922183	SINLEJ009078
SINCAM922184	SINLEJ018739
SINCAM922184	SINLEJ013979
SINCAM922185	SINLEJ005357
SINCAM922190	SINLEJ010985
SINCAM922193	SINLEJ010971
SINCAM922197	SINLEJ014799
SINCAM922199	SINLEJ010918
SINCAM922200	SINLEJ014769
SINCAM922201	SINLEJ016671
SINCAM922201	SINLEJ002940
SINCAM922202	SINLEJ017468
SINCAM922203	SINLEJ010912
SINCAM922203	SINLEJ010913
SINCAM922204	SINLEJ011035
SINCAM922206	SINLEJ005239
SINCAM922206	SINLEJ008933
SINCAM922207	SINLEJ008970
SINCAM922212	SINLEJ002716
SINCAM922215	SINLEJ012987
SINCAM922215	SINLEJ013290
SINCAM922217	SINLEJ009384
SINCAM922217	SINLEJ011593
SINCAM922220	SINLEJ016814
SINCAM922220	SINLEJ016817
SINCAM922223	SINLEJ002700
SINCAM922223	SINLEJ008103
SINCAM922225	SINLEJ013271
SINCAM922225	SINLEJ002892
SINCAM922226	SINLEJ016125
SINCAM922227	SINLEJ016582
SINCAM922228	SINLEJ016580
SINCAM922229	SINLEJ002970
SINCAM922230	SINLEJ016153
SINCAM922230	SINLEJ008097
SINCAM922231	SINLEJ016854
SINCAM922234	SINLEJ002966
SINCAM922234	SINLEJ002965
SINCAM922237	SINLEJ008120
SINCAM922238	SINLEJ007006
SINCAM922239	SINLEJ015741
SINCAM922240	SINLEJ013182
SINCAM922247	SINLEJ016167
SINCAM922250	SINLEJ016598
SINCAM922252	SINLEJ013179
SINCAM922253	SINLEJ010744
SINCAM922253	SINLEJ015721
SINCAM922256	SINLEJ008072
SINCAM922256	SINLEJ008073
SINCAM922257	SINLEJ007532
SINCAM922257	SINLEJ008113
SINCAM922261	SINLEJ016173
SINCAM922261	SINLEJ013207
SINCAM922263	SINLEJ013191
SINCAM922263	SINLEJ002919
SINCAM922264	SINLEJ015762
SINCAM922264	SINLEJ017878
SINCAM922265	SINLEJ008102
SINCAM922265	SINLEJ008101
SINCAM922270	SINLEJ006343
SINCAM922271	SINLEJ006350
SINCAM922271	SINLEJ006351
SINCAM922276	SINLEJ011834
SINCAM922278	SINLEJ012757
SINCAM922281	SINLEJ012122
SINCAM922283	SINLEJ014783
SINCAM922285	SINLEJ013500
SINCAM922289	SINLEJ017396
SINCAM922293	SINLEJ016790
SINCAM922293	SINLEJ011712
SINCAM922294	SINLEJ014815
SINCAM922295	SINLEJ014818
SINCAM922295	SINLEJ014817
SINCAM922296	SINLEJ011684
