PMZ_0000016-RA	SINLEJ014510
PMZ_0043521-RA	SINLEJ010414
PMZ_0043522-RA	SINLEJ010421
PMZ_0043523-RA	SINLEJ010427
PMZ_0043526-RA	SINLEJ010432
PMZ_0043527-RA	SINLEJ010433
PMZ_0043529-RA	SINLEJ010438
PMZ_0043530-RA	SINLEJ010439
PMZ_0043531-RA	SINLEJ010443
PMZ_0043532-RA	SINLEJ010445
PMZ_0043534-RA	SINLEJ010458
PMZ_0043535-RA	SINLEJ010459
PMZ_0043536-RA	SINLEJ010462
PMZ_0043538-RA	SINLEJ010464
PMZ_0043539-RA	SINLEJ010465
PMZ_0043540-RA	SINLEJ010468
PMZ_0043541-RA	SINLEJ010469
PMZ_0043543-RA	SINLEJ010471
PMZ_0043546-RA	SINLEJ010473
PMZ_0043547-RA	SINLEJ010474
PMZ_0043549-RA	SINLEJ010476
PMZ_0043550-RA	SINLEJ010478
PMZ_0043551-RA	SINLEJ010481
PMZ_0043552-RA	SINLEJ010482
PMZ_0043553-RA	SINLEJ010485
PMZ_0043554-RA	SINLEJ010486
PMZ_0043555-RA	SINLEJ010488
PMZ_0043556-RA	SINLEJ010490
PMZ_0043557-RA	SINLEJ010491
PMZ_0043559-RA	SINLEJ010492
PMZ_0043560-RA	SINLEJ010494
PMZ_0043561-RA	SINLEJ010497
PMZ_0043564-RA	SINLEJ010077
PMZ_0043568-RA	SINLEJ010094
PMZ_0043569-RA	SINLEJ010100
PMZ_0043570-RA	SINLEJ010104
PMZ_0043572-RA	SINLEJ010108
PMZ_0043574-RA	SINLEJ010110
PMZ_0043577-RA	SINLEJ010117
PMZ_0043578-RA	SINLEJ010121
PMZ_0043581-RA	SINLEJ010124
PMZ_0043583-RA	SINLEJ010127
PMZ_0043586-RA	SINLEJ010132
PMZ_0043587-RA	SINLEJ010137
PMZ_0043588-RA	SINLEJ010138
PMZ_0043589-RA	SINLEJ010144
PMZ_0043591-RA	SINLEJ010161
PMZ_0043594-RA	SINLEJ010168
PMZ_0043595-RA	SINLEJ010177
PMZ_0043596-RA	SINLEJ010180
PMZ_0043597-RA	SINLEJ010181
PMZ_0043598-RA	SINLEJ010188
PMZ_0043600-RA	SINLEJ010190
PMZ_0043601-RA	SINLEJ010191
PMZ_0043602-RA	SINLEJ010192
PMZ_0043604-RA	SINLEJ010200
PMZ_0043606-RA	SINLEJ010209
PMZ_0043607-RA	SINLEJ010228
PMZ_0043609-RA	SINLEJ010221
PMZ_0043611-RA	SINLEJ010237
PMZ_0043612-RA	SINLEJ011430
PMZ_0043615-RA	SINLEJ010251
PMZ_0043621-RA	SINLEJ010253
PMZ_0043623-RA	SINLEJ010256
PMZ_0043624-RA	SINLEJ010257
PMZ_0043626-RA	SINLEJ010268
PMZ_0043627-RA	SINLEJ010277
PMZ_0043628-RA	SINLEJ010278
PMZ_0043633-RA	SINLEJ017836
PMZ_0043634-RA	SINLEJ018034
PMZ_0043638-RA	SINLEJ010282
PMZ_0043639-RA	SINLEJ010283
PMZ_0043640-RA	SINLEJ010284
PMZ_0043642-RA	SINLEJ010289
PMZ_0043643-RA	SINLEJ017735
PMZ_0043646-RA	SINLEJ017733
PMZ_0043647-RA	SINLEJ008262
PMZ_0043649-RA	SINLEJ008260
PMZ_0043650-RA	SINLEJ008259
PMZ_0043652-RA	SINLEJ008256
PMZ_0043653-RA	SINLEJ008255
PMZ_0043654-RA	SINLEJ008247
PMZ_0043657-RA	SINLEJ008246
PMZ_0043658-RA	SINLEJ008244
PMZ_0043659-RA	SINLEJ008243
PMZ_0043660-RA	SINLEJ008241
PMZ_0043661-RA	SINLEJ008237
PMZ_0043662-RA	SINLEJ008230
PMZ_0043667-RA	SINLEJ008222
PMZ_0043669-RA	SINLEJ008265
PMZ_0043671-RA	SINLEJ008269
PMZ_0043673-RA	SINLEJ008352
PMZ_0043674-RA	SINLEJ008350
PMZ_0043675-RA	SINLEJ008348
PMZ_0043679-RA	SINLEJ008332
PMZ_0043680-RA	SINLEJ019431
PMZ_0043682-RA	SINLEJ008329
PMZ_0043684-RA	SINLEJ008326
PMZ_0043685-RA	SINLEJ008324
PMZ_0043687-RA	SINLEJ008318
PMZ_0043688-RA	SINLEJ008317
PMZ_0043689-RA	SINLEJ008312
PMZ_0043690-RA	SINLEJ008310
PMZ_0043691-RA	SINLEJ008306
PMZ_0043693-RA	SINLEJ008299
PMZ_0043694-RA	SINLEJ008295
PMZ_0043695-RA	SINLEJ008290
PMZ_0043698-RA	SINLEJ008278
PMZ_0043700-RA	SINLEJ008287
PMZ_0043702-RA	SINLEJ008285
PMZ_0043703-RA	SINLEJ008284
PMZ_0043704-RA	SINLEJ008283
PMZ_0043705-RA	SINLEJ008282
PMZ_0043706-RA	SINLEJ008281
PMZ_0043707-RA	SINLEJ008279
PMZ_0043711-RA	SINLEJ008273
PMZ_0043712-RA	SINLEJ008353
PMZ_0043720-RA	SINLEJ008369
PMZ_0043723-RA	SINLEJ008383
PMZ_0043725-RA	SINLEJ008395
PMZ_0043726-RA	SINLEJ008401
PMZ_0043727-RA	SINLEJ008402
PMZ_0043728-RA	SINLEJ008407
PMZ_0043732-RA	SINLEJ008427
PMZ_0043733-RA	SINLEJ008428
PMZ_0043734-RA	SINLEJ008435
PMZ_0043735-RA	SINLEJ008377
PMZ_0043737-RA	SINLEJ008442
PMZ_0043738-RA	SINLEJ008443
PMZ_0043739-RA	SINLEJ008445
PMZ_0043740-RA	SINLEJ008446
PMZ_0043741-RA	SINLEJ008447
PMZ_0043743-RA	SINLEJ008450
PMZ_0043744-RA	SINLEJ008453
PMZ_0043746-RA	SINLEJ008454
PMZ_0043749-RA	SINLEJ008923
PMZ_0043750-RA	SINLEJ017253
PMZ_0043751-RA	SINLEJ017252
PMZ_0043752-RA	SINLEJ015917
PMZ_0043753-RA	SINLEJ017247
PMZ_0043755-RA	SINLEJ017242
PMZ_0043756-RA	SINLEJ017241
PMZ_0043757-RA	SINLEJ017240
PMZ_0043760-RA	SINLEJ008912
PMZ_0043763-RA	SINLEJ008910
PMZ_0043766-RA	SINLEJ008900
PMZ_0043767-RA	SINLEJ016325
PMZ_0043768-RA	SINLEJ011227
PMZ_0043769-RA	SINLEJ008897
PMZ_0043771-RA	SINLEJ016328
PMZ_0043772-RA	SINLEJ016329
PMZ_0043773-RA	SINLEJ008894
PMZ_0043774-RA	SINLEJ016333
PMZ_0043775-RA	SINLEJ008891
PMZ_0043776-RA	SINLEJ016335
PMZ_0043778-RA	SINLEJ016337
PMZ_0043779-RA	SINLEJ008887
PMZ_0043780-RA	SINLEJ008884
PMZ_0043781-RA	SINLEJ008883
PMZ_0043783-RA	SINLEJ008877
PMZ_0043784-RA	SINLEJ008875
PMZ_0043786-RA	SINLEJ008867
PMZ_0043787-RA	SINLEJ008861
PMZ_0043789-RA	SINLEJ008850
PMZ_0043791-RA	SINLEJ008848
PMZ_0043792-RA	SINLEJ010978
PMZ_0043793-RA	SINLEJ008845
PMZ_0043794-RA	SINLEJ008843
PMZ_0043796-RA	SINLEJ008842
PMZ_0043797-RA	SINLEJ008839
PMZ_0043798-RA	SINLEJ012465
PMZ_0043800-RA	SINLEJ008829
PMZ_0043801-RA	SINLEJ008811
PMZ_0043803-RA	SINLEJ008795
PMZ_0043806-RA	SINLEJ008757
PMZ_0043807-RA	SINLEJ008756
PMZ_0043808-RA	SINLEJ008755
PMZ_0043810-RA	SINLEJ008754
PMZ_0043811-RA	SINLEJ008752
PMZ_0043812-RA	SINLEJ018099
PMZ_0043814-RA	SINLEJ018097
PMZ_0043820-RA	SINLEJ008735
PMZ_0043821-RA	SINLEJ008734
PMZ_0043822-RA	SINLEJ011222
PMZ_0043823-RA	SINLEJ008729
PMZ_0043825-RA	SINLEJ008728
PMZ_0043826-RA	SINLEJ008722
PMZ_0043827-RA	SINLEJ008715
PMZ_0043828-RA	SINLEJ008712
PMZ_0043829-RA	SINLEJ008713
PMZ_0043831-RA	SINLEJ008703
PMZ_0043833-RA	SINLEJ008700
PMZ_0043834-RA	SINLEJ008697
PMZ_0043835-RA	SINLEJ009842
PMZ_0043836-RA	SINLEJ009843
PMZ_0043837-RA	SINLEJ009851
PMZ_0043838-RA	SINLEJ009854
PMZ_0043839-RA	SINLEJ009855
PMZ_0043840-RA	SINLEJ009858
PMZ_0043842-RA	SINLEJ009859
PMZ_0043843-RA	SINLEJ009861
PMZ_0043847-RA	SINLEJ009881
PMZ_0043849-RA	SINLEJ009883
PMZ_0043851-RA	SINLEJ009887
PMZ_0043852-RA	SINLEJ009894
PMZ_0043854-RA	SINLEJ009912
PMZ_0043855-RA	SINLEJ009913
PMZ_0043856-RA	SINLEJ009923
PMZ_0043857-RA	SINLEJ009924
PMZ_0043858-RA	SINLEJ009928
PMZ_0043859-RA	SINLEJ009933
PMZ_0043860-RA	SINLEJ009937
PMZ_0043861-RA	SINLEJ009938
PMZ_0043863-RA	SINLEJ009944
PMZ_0043864-RA	SINLEJ005374
PMZ_0043866-RA	SINLEJ009954
PMZ_0043867-RA	SINLEJ009955
PMZ_0043868-RA	SINLEJ009961
PMZ_0043869-RA	SINLEJ009973
PMZ_0043870-RA	SINLEJ009966
PMZ_0043873-RA	SINLEJ009969
PMZ_0043874-RA	SINLEJ017310
PMZ_0043875-RA	SINLEJ017311
PMZ_0043876-RA	SINLEJ017314
PMZ_0043878-RA	SINLEJ009974
PMZ_0043879-RA	SINLEJ009976
PMZ_0043881-RA	SINLEJ009977
PMZ_0043882-RA	SINLEJ009983
PMZ_0043883-RA	SINLEJ009986
PMZ_0043884-RA	SINLEJ009989
PMZ_0043886-RA	SINLEJ009990
PMZ_0043887-RA	SINLEJ009992
PMZ_0043888-RA	SINLEJ004694
PMZ_0043889-RA	SINLEJ017308
PMZ_0043892-RA	SINLEJ009978
PMZ_0043893-RA	SINLEJ009979
PMZ_0043894-RA	SINLEJ009980
PMZ_0043895-RA	SINLEJ009995
PMZ_0043896-RA	SINLEJ009996
PMZ_0043897-RA	SINLEJ009998
PMZ_0043898-RA	SINLEJ009999
PMZ_0043899-RA	SINLEJ010009
PMZ_0043900-RA	SINLEJ010012
PMZ_0043902-RA	SINLEJ010007
PMZ_0043908-RA	SINLEJ010003
PMZ_0043910-RA	SINLEJ010015
PMZ_0043911-RA	SINLEJ010016
PMZ_0043912-RA	SINLEJ010017
PMZ_0043919-RA	SINLEJ010038
PMZ_0043920-RA	SINLEJ010039
PMZ_0043921-RA	SINLEJ010041
PMZ_0043922-RA	SINLEJ010045
PMZ_0043923-RA	SINLEJ010043
PMZ_0043927-RA	SINLEJ010059
PMZ_0043930-RA	SINLEJ010061
PMZ_0043931-RA	SINLEJ010063
PMZ_0043932-RA	SINLEJ010064
PMZ_0043933-RA	SINLEJ010067
PMZ_0043935-RA	SINLEJ010069
PMZ_0043936-RA	SINLEJ013482
PMZ_0043937-RA	SINLEJ013483
PMZ_0043938-RA	SINLEJ013485
PMZ_0043939-RA	SINLEJ013486
PMZ_0043940-RA	SINLEJ013489
PMZ_0043941-RA	SINLEJ013494
PMZ_0043942-RA	SINLEJ013497
PMZ_0043943-RA	SINLEJ013505
PMZ_0043946-RA	SINLEJ007445
PMZ_0043947-RA	SINLEJ007449
PMZ_0043951-RA	SINLEJ007443
PMZ_0043952-RA	SINLEJ007441
PMZ_0043953-RA	SINLEJ007440
PMZ_0043954-RA	SINLEJ007435
PMZ_0043956-RA	SINLEJ007431
PMZ_0043957-RA	SINLEJ007425
PMZ_0043960-RA	SINLEJ007422
PMZ_0043961-RA	SINLEJ007421
PMZ_0043963-RA	SINLEJ007417
PMZ_0043965-RA	SINLEJ007413
PMZ_0043969-RA	SINLEJ007402
PMZ_0043970-RA	SINLEJ007395
PMZ_0043971-RA	SINLEJ007394
PMZ_0043972-RA	SINLEJ007392
PMZ_0043973-RA	SINLEJ007391
PMZ_0043975-RA	SINLEJ007390
PMZ_0043976-RA	SINLEJ007196
PMZ_0043977-RA	SINLEJ005974
PMZ_0043978-RA	SINLEJ007203
PMZ_0043979-RA	SINLEJ007205
PMZ_0043980-RA	SINLEJ017171
PMZ_0043981-RA	SINLEJ007220
PMZ_0043984-RA	SINLEJ015682
PMZ_0043986-RA	SINLEJ015681
PMZ_0043988-RA	SINLEJ007235
PMZ_0043989-RA	SINLEJ007236
PMZ_0043990-RA	SINLEJ007241
PMZ_0043991-RA	SINLEJ015667
PMZ_0043992-RA	SINLEJ007244
PMZ_0043993-RA	SINLEJ007247
PMZ_0043995-RA	SINLEJ015661
PMZ_0043996-RA	SINLEJ007251
PMZ_0043997-RA	SINLEJ007252
PMZ_0043998-RA	SINLEJ007253
PMZ_0043999-RA	SINLEJ015656
PMZ_0044000-RA	SINLEJ007256
PMZ_0044003-RA	SINLEJ007262
PMZ_0044004-RA	SINLEJ007263
PMZ_0044006-RA	SINLEJ007270
PMZ_0044007-RA	SINLEJ007281
PMZ_0044008-RA	SINLEJ007283
PMZ_0044009-RA	SINLEJ007284
PMZ_0044010-RA	SINLEJ007286
PMZ_0044011-RA	SINLEJ007287
PMZ_0044012-RA	SINLEJ007303
PMZ_0044013-RA	SINLEJ007306
PMZ_0044014-RA	SINLEJ007308
PMZ_0044015-RA	SINLEJ007313
PMZ_0044016-RA	SINLEJ007315
PMZ_0044018-RA	SINLEJ007317
PMZ_0044020-RA	SINLEJ007319
PMZ_0044021-RA	SINLEJ007320
PMZ_0044024-RA	SINLEJ007321
PMZ_0044025-RA	SINLEJ007323
PMZ_0044026-RA	SINLEJ007324
PMZ_0044027-RA	SINLEJ007325
PMZ_0044028-RA	SINLEJ007329
PMZ_0044029-RA	SINLEJ007330
PMZ_0044031-RA	SINLEJ007333
PMZ_0044036-RA	SINLEJ011288
PMZ_0044037-RA	SINLEJ011290
PMZ_0044038-RA	SINLEJ011292
PMZ_0044039-RA	SINLEJ011293
PMZ_0044043-RA	SINLEJ011280
PMZ_0044046-RA	SINLEJ011287
PMZ_0044047-RA	SINLEJ008882
PMZ_0044049-RA	SINLEJ011279
PMZ_0044052-RA	SINLEJ011264
PMZ_0044053-RA	SINLEJ011263
PMZ_0044055-RA	SINLEJ011257
PMZ_0044057-RA	SINLEJ011256
PMZ_0044058-RA	SINLEJ011252
PMZ_0044061-RA	SINLEJ011250
PMZ_0044062-RA	SINLEJ011245
PMZ_0044065-RA	SINLEJ011240
PMZ_0044066-RA	SINLEJ011239
PMZ_0044067-RA	SINLEJ011235
PMZ_0044068-RA	SINLEJ011234
PMZ_0044070-RA	SINLEJ011238
PMZ_0044073-RA	SINLEJ011229
PMZ_0044077-RA	SINLEJ011214
PMZ_0044079-RA	SINLEJ011207
PMZ_0044083-RA	SINLEJ019202
PMZ_0044084-RA	SINLEJ011092
PMZ_0044087-RA	SINLEJ017659
PMZ_0044088-RA	SINLEJ017632
PMZ_0044089-RA	SINLEJ011117
PMZ_0044090-RA	SINLEJ011116
PMZ_0044091-RA	SINLEJ011115
PMZ_0044093-RA	SINLEJ014044
PMZ_0044094-RA	SINLEJ011126
PMZ_0044095-RA	SINLEJ011132
PMZ_0044096-RA	SINLEJ011133
PMZ_0044097-RA	SINLEJ013925
PMZ_0044100-RA	SINLEJ011140
PMZ_0044102-RA	SINLEJ011154
PMZ_0044103-RA	SINLEJ011155
PMZ_0044105-RA	SINLEJ011159
PMZ_0044106-RA	SINLEJ011165
PMZ_0044107-RA	SINLEJ011166
PMZ_0044109-RA	SINLEJ011169
PMZ_0044112-RA	SINLEJ011170
PMZ_0044114-RA	SINLEJ017114
PMZ_0044115-RA	SINLEJ017115
PMZ_0044116-RA	SINLEJ011177
PMZ_0044117-RA	SINLEJ017116
PMZ_0044118-RA	SINLEJ017120
PMZ_0044122-RA	SINLEJ017125
PMZ_0044123-RA	SINLEJ006374
PMZ_0044124-RA	SINLEJ011192
PMZ_0044125-RA	SINLEJ011194
PMZ_0044126-RA	SINLEJ011195
PMZ_0044127-RA	SINLEJ011196
PMZ_0044128-RA	SINLEJ011199
PMZ_0044129-RA	SINLEJ011203
PMZ_0044132-RA	SINLEJ011204
PMZ_0044133-RA	SINLEJ011146
PMZ_0044138-RA	SINLEJ011206
PMZ_0044139-RA	SINLEJ004726
PMZ_0044146-RA	SINLEJ001128
PMZ_0044147-RA	SINLEJ001127
PMZ_0044151-RA	SINLEJ001120
PMZ_0044153-RA	SINLEJ001119
PMZ_0044154-RA	SINLEJ001117
PMZ_0044155-RA	SINLEJ001113
PMZ_0044157-RA	SINLEJ001106
PMZ_0044159-RA	SINLEJ001101
PMZ_0044161-RA	SINLEJ001100
PMZ_0044162-RA	SINLEJ001099
PMZ_0044163-RA	SINLEJ001040
PMZ_0044165-RA	SINLEJ001038
PMZ_0044167-RA	SINLEJ001037
PMZ_0044168-RA	SINLEJ001035
PMZ_0044169-RA	SINLEJ001032
PMZ_0044170-RA	SINLEJ001031
PMZ_0044172-RA	SINLEJ001017
PMZ_0044174-RA	SINLEJ001001
PMZ_0044176-RA	SINLEJ001086
PMZ_0044178-RA	SINLEJ000986
PMZ_0044180-RA	SINLEJ000980
PMZ_0044181-RA	SINLEJ000979
PMZ_0044182-RA	SINLEJ000978
PMZ_0044183-RA	SINLEJ000977
PMZ_0044184-RA	SINLEJ000975
PMZ_0044185-RA	SINLEJ000972
PMZ_0044186-RA	SINLEJ000970
PMZ_0044187-RA	SINLEJ000969
PMZ_0044190-RA	SINLEJ000966
PMZ_0044191-RA	SINLEJ000965
PMZ_0044192-RA	SINLEJ000962
PMZ_0044193-RA	SINLEJ000961
PMZ_0044194-RA	SINLEJ000955
PMZ_0044195-RA	SINLEJ000952
PMZ_0044198-RA	SINLEJ011980
PMZ_0044199-RA	SINLEJ000948
PMZ_0044200-RA	SINLEJ005053
PMZ_0044201-RA	SINLEJ014026
PMZ_0044202-RA	SINLEJ000944
PMZ_0044203-RA	SINLEJ000343
PMZ_0044204-RA	SINLEJ000906
PMZ_0044205-RA	SINLEJ000931
PMZ_0044206-RA	SINLEJ003684
PMZ_0044207-RA	SINLEJ001134
PMZ_0044208-RA	SINLEJ001135
PMZ_0044209-RA	SINLEJ001138
PMZ_0044210-RA	SINLEJ001143
PMZ_0044211-RA	SINLEJ001140
PMZ_0044214-RA	SINLEJ000897
PMZ_0044216-RA	SINLEJ000928
PMZ_0044217-RA	SINLEJ000926
PMZ_0044218-RA	SINLEJ000925
PMZ_0044220-RA	SINLEJ000923
PMZ_0044221-RA	SINLEJ000922
PMZ_0044222-RA	SINLEJ000919
PMZ_0044224-RA	SINLEJ000917
PMZ_0044225-RA	SINLEJ000916
PMZ_0044226-RA	SINLEJ000913
PMZ_0044227-RA	SINLEJ001083
PMZ_0044229-RA	SINLEJ001081
PMZ_0044232-RA	SINLEJ010506
PMZ_0044233-RA	SINLEJ010504
PMZ_0044234-RA	SINLEJ010500
PMZ_0044235-RA	SINLEJ010507
PMZ_0044236-RA	SINLEJ010508
PMZ_0044237-RA	SINLEJ010509
PMZ_0044238-RA	SINLEJ010510
PMZ_0044239-RA	SINLEJ010511
PMZ_0044240-RA	SINLEJ010515
PMZ_0044245-RA	SINLEJ010528
PMZ_0044246-RA	SINLEJ010530
PMZ_0044247-RA	SINLEJ010532
PMZ_0044248-RA	SINLEJ010533
PMZ_0044250-RA	SINLEJ010705
PMZ_0044251-RA	SINLEJ015422
PMZ_0044252-RA	SINLEJ010702
PMZ_0044253-RA	SINLEJ015424
PMZ_0044254-RA	SINLEJ015429
PMZ_0044255-RA	SINLEJ015431
PMZ_0044256-RA	SINLEJ015432
PMZ_0044257-RA	SINLEJ015433
PMZ_0044258-RA	SINLEJ015434
PMZ_0044259-RA	SINLEJ015435
PMZ_0044261-RA	SINLEJ010687
PMZ_0044262-RA	SINLEJ006604
PMZ_0044263-RA	SINLEJ015444
PMZ_0044265-RA	SINLEJ015454
PMZ_0044266-RA	SINLEJ010664
PMZ_0044268-RA	SINLEJ010659
PMZ_0044269-RA	SINLEJ010650
PMZ_0044270-RA	SINLEJ015475
PMZ_0044271-RA	SINLEJ010647
PMZ_0044274-RA	SINLEJ010641
PMZ_0044275-RA	SINLEJ010640
PMZ_0044276-RA	SINLEJ010639
PMZ_0044278-RA	SINLEJ010634
PMZ_0044279-RA	SINLEJ010636
PMZ_0044281-RA	SINLEJ010630
PMZ_0044283-RA	SINLEJ010628
PMZ_0044284-RA	SINLEJ010626
PMZ_0044286-RA	SINLEJ010623
PMZ_0044287-RA	SINLEJ010622
PMZ_0044288-RA	SINLEJ010619
PMZ_0044290-RA	SINLEJ010609
PMZ_0044291-RA	SINLEJ010614
PMZ_0044292-RA	SINLEJ010611
PMZ_0044293-RA	SINLEJ010604
PMZ_0044295-RA	SINLEJ010601
PMZ_0044299-RA	SINLEJ010583
PMZ_0044300-RA	SINLEJ010575
PMZ_0044302-RA	SINLEJ010573
PMZ_0044303-RA	SINLEJ010580
PMZ_0044304-RA	SINLEJ010572
PMZ_0044308-RA	SINLEJ010567
PMZ_0044309-RA	SINLEJ010566
PMZ_0044310-RA	SINLEJ010564
PMZ_0044313-RA	SINLEJ012551
PMZ_0044314-RA	SINLEJ000196
PMZ_0044316-RA	SINLEJ012540
PMZ_0044317-RA	SINLEJ012539
PMZ_0044321-RA	SINLEJ012511
PMZ_0044323-RA	SINLEJ012508
PMZ_0044324-RA	SINLEJ012507
PMZ_0044325-RA	SINLEJ012499
PMZ_0044329-RA	SINLEJ012494
PMZ_0044330-RA	SINLEJ012491
PMZ_0044331-RA	SINLEJ012489
PMZ_0044332-RA	SINLEJ012525
PMZ_0044333-RA	SINLEJ012480
PMZ_0044334-RA	SINLEJ017010
PMZ_0044335-RA	SINLEJ017013
PMZ_0044336-RA	SINLEJ017021
PMZ_0044337-RA	SINLEJ017023
PMZ_0044339-RA	SINLEJ017028
PMZ_0044340-RA	SINLEJ017030
PMZ_0044341-RA	SINLEJ017031
PMZ_0044343-RA	SINLEJ012473
PMZ_0044345-RA	SINLEJ012472
PMZ_0044349-RA	SINLEJ012468
PMZ_0044352-RA	SINLEJ012462
PMZ_0044354-RA	SINLEJ012461
PMZ_0044355-RA	SINLEJ012459
PMZ_0044360-RA	SINLEJ012450
PMZ_0044361-RA	SINLEJ012448
PMZ_0044362-RA	SINLEJ012447
PMZ_0044363-RA	SINLEJ012444
PMZ_0044364-RA	SINLEJ012443
PMZ_0044365-RA	SINLEJ012442
PMZ_0044366-RA	SINLEJ012441
PMZ_0044367-RA	SINLEJ012440
PMZ_0044368-RA	SINLEJ012438
PMZ_0044369-RA	SINLEJ012436
PMZ_0044370-RA	SINLEJ012435
PMZ_0044372-RA	SINLEJ012434
PMZ_0044373-RA	SINLEJ012433
PMZ_0044375-RA	SINLEJ012431
PMZ_0044376-RA	SINLEJ012430
PMZ_0044379-RA	SINLEJ012427
PMZ_0044380-RA	SINLEJ012425
PMZ_0044381-RA	SINLEJ012424
PMZ_0044382-RA	SINLEJ012423
PMZ_0044383-RA	SINLEJ012422
PMZ_0044384-RA	SINLEJ012421
PMZ_0044388-RA	SINLEJ012420
PMZ_0044389-RA	SINLEJ012419
PMZ_0044392-RA	SINLEJ012417
PMZ_0044393-RA	SINLEJ012416
PMZ_0044394-RA	SINLEJ012414
PMZ_0044395-RA	SINLEJ012411
PMZ_0044400-RA	SINLEJ014623
PMZ_0044402-RA	SINLEJ012406
PMZ_0044405-RA	SINLEJ012400
PMZ_0044406-RA	SINLEJ012398
PMZ_0044407-RA	SINLEJ012392
PMZ_0044408-RA	SINLEJ012390
PMZ_0044410-RA	SINLEJ012388
PMZ_0044411-RA	SINLEJ012385
PMZ_0044413-RA	SINLEJ012384
PMZ_0044414-RA	SINLEJ012381
PMZ_0044415-RA	SINLEJ012380
PMZ_0044416-RA	SINLEJ012376
PMZ_0044417-RA	SINLEJ012372
PMZ_0044418-RA	SINLEJ012371
PMZ_0044419-RA	SINLEJ012370
PMZ_0044420-RA	SINLEJ012368
PMZ_0044421-RA	SINLEJ012367
PMZ_0044422-RA	SINLEJ012366
PMZ_0044423-RA	SINLEJ012364
PMZ_0044424-RA	SINLEJ012363
PMZ_0044425-RA	SINLEJ012362
PMZ_0044426-RA	SINLEJ012360
PMZ_0044427-RA	SINLEJ012355
PMZ_0044428-RA	SINLEJ012352
PMZ_0044429-RA	SINLEJ012350
PMZ_0044430-RA	SINLEJ012346
PMZ_0044431-RA	SINLEJ012344
PMZ_0044434-RA	SINLEJ017664
PMZ_0044435-RA	SINLEJ012338
PMZ_0044436-RA	SINLEJ012336
PMZ_0044438-RA	SINLEJ012325
PMZ_0044440-RA	SINLEJ012320
PMZ_0044441-RA	SINLEJ012315
PMZ_0044442-RA	SINLEJ012314
PMZ_0044444-RA	SINLEJ012313
PMZ_0044445-RA	SINLEJ012306
PMZ_0044447-RA	SINLEJ012303
PMZ_0044450-RA	SINLEJ012297
PMZ_0044451-RA	SINLEJ012295
PMZ_0044452-RA	SINLEJ012294
PMZ_0044454-RA	SINLEJ012287
PMZ_0044455-RA	SINLEJ012286
PMZ_0044458-RA	SINLEJ012275
PMZ_0044459-RA	SINLEJ012272
PMZ_0044460-RA	SINLEJ012271
PMZ_0044461-RA	SINLEJ012270
PMZ_0044463-RA	SINLEJ012266
PMZ_0044464-RA	SINLEJ012264
PMZ_0044465-RA	SINLEJ012261
PMZ_0044466-RA	SINLEJ012259
PMZ_0044468-RA	SINLEJ012257
PMZ_0044469-RA	SINLEJ012256
PMZ_0044470-RA	SINLEJ012253
PMZ_0044472-RA	SINLEJ012252
PMZ_0044474-RA	SINLEJ012250
PMZ_0044475-RA	SINLEJ013133
PMZ_0044477-RA	SINLEJ013130
PMZ_0044478-RA	SINLEJ013129
PMZ_0044479-RA	SINLEJ013128
PMZ_0044480-RA	SINLEJ013126
PMZ_0044482-RA	SINLEJ013125
PMZ_0044483-RA	SINLEJ013124
PMZ_0044484-RA	SINLEJ013122
PMZ_0044485-RA	SINLEJ013121
PMZ_0044486-RA	SINLEJ013118
PMZ_0044489-RA	SINLEJ013113
PMZ_0044490-RA	SINLEJ013112
PMZ_0044491-RA	SINLEJ013111
PMZ_0044492-RA	SINLEJ013109
PMZ_0044493-RA	SINLEJ013107
PMZ_0044495-RA	SINLEJ013105
PMZ_0044496-RA	SINLEJ013104
PMZ_0044497-RA	SINLEJ013103
PMZ_0044498-RA	SINLEJ013100
PMZ_0044499-RA	SINLEJ013099
PMZ_0044500-RA	SINLEJ013098
PMZ_0044501-RA	SINLEJ015822
PMZ_0044503-RA	SINLEJ013096
PMZ_0044504-RA	SINLEJ013094
PMZ_0044506-RA	SINLEJ013093
PMZ_0044507-RA	SINLEJ013092
PMZ_0044508-RA	SINLEJ013091
PMZ_0044510-RA	SINLEJ013090
PMZ_0044511-RA	SINLEJ013089
PMZ_0044513-RA	SINLEJ013078
PMZ_0044515-RA	SINLEJ001195
PMZ_0044519-RA	SINLEJ013055
PMZ_0044521-RA	SINLEJ013054
PMZ_0044522-RA	SINLEJ013053
PMZ_0044523-RA	SINLEJ013052
PMZ_0044524-RA	SINLEJ013051
PMZ_0044527-RA	SINLEJ013038
PMZ_0044528-RA	SINLEJ011640
PMZ_0044533-RA	SINLEJ013025
PMZ_0044537-RA	SINLEJ013005
PMZ_0044538-RA	SINLEJ013009
PMZ_0044539-RA	SINLEJ013012
PMZ_0044541-RA	SINLEJ012989
PMZ_0044542-RA	SINLEJ012988
PMZ_0044545-RA	SINLEJ012977
PMZ_0044546-RA	SINLEJ012976
PMZ_0044547-RA	SINLEJ012971
PMZ_0044550-RA	SINLEJ012967
PMZ_0044552-RA	SINLEJ012964
PMZ_0044560-RA	SINLEJ014569
PMZ_0044561-RA	SINLEJ014568
PMZ_0044563-RA	SINLEJ014566
PMZ_0044564-RA	SINLEJ014564
PMZ_0044565-RA	SINLEJ014563
