ENSP00000000412	PMZ_0044679-RA
ENSP00000429744	PMZ_0044847-RA
ENSP00000429763	PMZ_0042483-RA
ENSP00000429763	PMZ_0041558-RA
ENSP00000429824	PMZ_0003203-RA
ENSP00000429842	PMZ_0044874-RA
ENSP00000429842	PMZ_0001273-RA
ENSP00000429931	PMZ_0016174-RA
ENSP00000429969	PMZ_0001663-RA
ENSP00000430031	PMZ_0010126-RA
ENSP00000430075	PMZ_0033417-RA
ENSP00000430075	PMZ_0003527-RA
ENSP00000430100	PMZ_0001630-RA
ENSP00000430100	PMZ_0041489-RA
ENSP00000430128	PMZ_0043786-RA
ENSP00000430128	PMZ_0035962-RA
ENSP00000430236	PMZ_0036831-RA
ENSP00000430236	PMZ_0036365-RA
ENSP00000430269	PMZ_0041065-RA
ENSP00000430333	PMZ_0043095-RA
ENSP00000430338	PMZ_0033083-RA
ENSP00000430344	PMZ_0040310-RA
ENSP00000430344	PMZ_0021789-RA
ENSP00000430432	PMZ_0016737-RA
ENSP00000430432	PMZ_0033869-RA
ENSP00000430494	PMZ_0041042-RA
ENSP00000430494	PMZ_0047647-RA
ENSP00000430497	PMZ_0032915-RA
ENSP00000430497	PMZ_0002503-RA
ENSP00000430548	PMZ_0018533-RA
ENSP00000430548	PMZ_0047501-RA
ENSP00000430620	PMZ_0030580-RA
ENSP00000430620	PMZ_0031867-RA
ENSP00000430676	PMZ_0030381-RA
ENSP00000430676	PMZ_0036925-RA
ENSP00000430684	PMZ_0007189-RA
ENSP00000430684	PMZ_0047329-RA
ENSP00000430711	PMZ_0010464-RA
ENSP00000430711	PMZ_0038304-RA
ENSP00000430823	PMZ_0018127-RA
ENSP00000430846	PMZ_0043701-RA
ENSP00000430846	PMZ_0019325-RA
ENSP00000430904	PMZ_0019455-RA
ENSP00000430918	PMZ_0015240-RA
ENSP00000430918	PMZ_0029802-RA
ENSP00000430934	PMZ_0029033-RA
ENSP00000430934	PMZ_0035918-RA
ENSP00000430945	PMZ_0027380-RA
ENSP00000430945	PMZ_0043718-RA
ENSP00000430955	PMZ_0041448-RA
ENSP00000430955	PMZ_0019081-RA
ENSP00000430985	PMZ_0029167-RA
ENSP00000430985	PMZ_0035475-RA
ENSP00000431040	PMZ_0040117-RA
ENSP00000431049	PMZ_0046155-RA
ENSP00000431284	PMZ_0038919-RA
ENSP00000431287	PMZ_0047178-RA
ENSP00000431287	PMZ_0029380-RA
ENSP00000431391	PMZ_0041953-RA
ENSP00000431391	PMZ_0046584-RA
ENSP00000431512	PMZ_0044132-RA
ENSP00000431512	PMZ_0044131-RA
ENSP00000431603	PMZ_0005819-RA
ENSP00000431605	PMZ_0044340-RA
ENSP00000431759	PMZ_0028822-RA
ENSP00000431800	PMZ_0011889-RA
ENSP00000431808	PMZ_0037855-RA
ENSP00000431840	PMZ_0027200-RA
ENSP00000431840	PMZ_0043037-RA
ENSP00000431872	PMZ_0041097-RA
ENSP00000431872	PMZ_0032553-RA
ENSP00000431962	PMZ_0013387-RA
ENSP00000431984	PMZ_0042044-RA
ENSP00000431984	PMZ_0028675-RA
ENSP00000432011	PMZ_0046519-RA
ENSP00000432011	PMZ_0046524-RA
ENSP00000432016	PMZ_0044299-RA
ENSP00000432083	PMZ_0044616-RA
ENSP00000432083	PMZ_0034565-RA
ENSP00000432119	PMZ_0005183-RA
ENSP00000432172	PMZ_0029269-RA
ENSP00000432279	PMZ_0034452-RA
ENSP00000432305	PMZ_0037781-RA
ENSP00000432327	PMZ_0034116-RA
ENSP00000432456	PMZ_0027892-RA
ENSP00000432472	PMZ_0032943-RA
ENSP00000432472	PMZ_0042468-RA
ENSP00000432481	PMZ_0046598-RA
ENSP00000432568	PMZ_0015877-RA
ENSP00000432695	PMZ_0000474-RA
ENSP00000432695	PMZ_0046090-RA
ENSP00000432724	PMZ_0030213-RA
ENSP00000432768	PMZ_0004191-RA
ENSP00000432768	PMZ_0035374-RA
ENSP00000432799	PMZ_0014945-RA
ENSP00000432816	PMZ_0047428-RA
ENSP00000432845	PMZ_0034548-RA
ENSP00000432845	PMZ_0034703-RA
ENSP00000432943	PMZ_0047177-RA
ENSP00000433102	PMZ_0035877-RA
ENSP00000433109	PMZ_0014973-RA
ENSP00000433109	PMZ_0013531-RA
ENSP00000433126	PMZ_0041931-RA
ENSP00000433295	PMZ_0031987-RA
ENSP00000433295	PMZ_0035816-RA
ENSP00000433343	PMZ_0044609-RA
ENSP00000433343	PMZ_0026265-RA
ENSP00000433427	PMZ_0041764-RA
ENSP00000433488	PMZ_0040202-RA
ENSP00000433488	PMZ_0037051-RA
ENSP00000433490	PMZ_0038149-RA
ENSP00000433528	PMZ_0029011-RA
ENSP00000433528	PMZ_0041960-RA
ENSP00000433560	PMZ_0045728-RA
ENSP00000433560	PMZ_0020763-RA
ENSP00000433623	PMZ_0014711-RA
ENSP00000433664	PMZ_0011415-RA
ENSP00000433681	PMZ_0011870-RA
ENSP00000433757	PMZ_0031969-RA
ENSP00000433761	PMZ_0041022-RA
ENSP00000433773	PMZ_0012008-RA
ENSP00000433773	PMZ_0013677-RA
ENSP00000433847	PMZ_0046027-RA
ENSP00000433847	PMZ_0047700-RA
ENSP00000433919	PMZ_0032495-RA
ENSP00000433967	PMZ_0044547-RA
ENSP00000433999	PMZ_0048605-RA
ENSP00000434024	PMZ_0001463-RA
ENSP00000434024	PMZ_0048463-RA
ENSP00000434034	PMZ_0037775-RA
ENSP00000434034	PMZ_0041184-RA
ENSP00000434142	PMZ_0030983-RA
ENSP00000434199	PMZ_0007982-RA
ENSP00000434359	PMZ_0044870-RA
ENSP00000434359	PMZ_0044869-RA
ENSP00000434364	PMZ_0036555-RA
ENSP00000434364	PMZ_0041682-RA
ENSP00000434412	PMZ_0009309-RA
ENSP00000434442	PMZ_0027142-RA
ENSP00000434466	PMZ_0041105-RA
ENSP00000434480	PMZ_0041103-RA
ENSP00000434480	PMZ_0048364-RA
ENSP00000434508	PMZ_0026634-RA
ENSP00000434552	PMZ_0047217-RA
ENSP00000434614	PMZ_0015102-RA
ENSP00000434847	PMZ_0014533-RA
ENSP00000434849	PMZ_0042258-RA
ENSP00000434849	PMZ_0048255-RA
ENSP00000434887	PMZ_0038741-RA
ENSP00000434887	PMZ_0037780-RA
ENSP00000434995	PMZ_0042845-RA
ENSP00000435096	PMZ_0046382-RA
ENSP00000435096	PMZ_0034456-RA
ENSP00000435150	PMZ_0030697-RA
ENSP00000435189	PMZ_0043125-RA
ENSP00000435234	PMZ_0029739-RA
ENSP00000435289	PMZ_0011591-RA
ENSP00000435310	PMZ_0030937-RA
ENSP00000435342	PMZ_0047252-RA
ENSP00000435370	PMZ_0003057-RA
ENSP00000435370	PMZ_0042525-RA
ENSP00000435371	PMZ_0044565-RA
ENSP00000435373	PMZ_0001625-RA
ENSP00000435373	PMZ_0029308-RA
ENSP00000435380	PMZ_0046875-RA
ENSP00000435460	PMZ_0042595-RA
ENSP00000435460	PMZ_0019219-RA
ENSP00000435509	PMZ_0038869-RA
ENSP00000435517	PMZ_0016133-RA
ENSP00000435565	PMZ_0013173-RA
ENSP00000435591	PMZ_0048659-RA
ENSP00000435591	PMZ_0040892-RA
ENSP00000435619	PMZ_0015717-RA
ENSP00000435637	PMZ_0026138-RA
ENSP00000435637	PMZ_0045793-RA
ENSP00000435777	PMZ_0040912-RA
ENSP00000435777	PMZ_0039049-RA
ENSP00000435835	PMZ_0041935-RA
ENSP00000435926	PMZ_0030868-RA
ENSP00000435926	PMZ_0030867-RA
ENSP00000435954	PMZ_0017854-RA
ENSP00000435954	PMZ_0038232-RA
ENSP00000436005	PMZ_0044590-RA
ENSP00000436047	PMZ_0045506-RA
ENSP00000436049	PMZ_0032477-RA
ENSP00000436126	PMZ_0042266-RA
ENSP00000436152	PMZ_0041973-RA
ENSP00000436152	PMZ_0028473-RA
ENSP00000436318	PMZ_0010645-RA
ENSP00000436455	PMZ_0041894-RA
ENSP00000436455	PMZ_0012126-RA
ENSP00000436500	PMZ_0030864-RA
ENSP00000436552	PMZ_0044622-RA
ENSP00000436552	PMZ_0044620-RA
ENSP00000436585	PMZ_0031028-RA
ENSP00000436585	PMZ_0001131-RA
ENSP00000436604	PMZ_0017361-RA
ENSP00000436604	PMZ_0041428-RA
ENSP00000436607	PMZ_0041933-RA
ENSP00000436621	PMZ_0042256-RA
ENSP00000436679	PMZ_0014105-RA
ENSP00000436679	PMZ_0009021-RA
ENSP00000436714	PMZ_0019645-RA
ENSP00000436714	PMZ_0044096-RA
ENSP00000436767	PMZ_0043870-RA
ENSP00000436786	PMZ_0044589-RA
ENSP00000436786	PMZ_0031408-RA
ENSP00000436812	PMZ_0000715-RA
ENSP00000436812	PMZ_0040891-RA
ENSP00000436836	PMZ_0048084-RA
ENSP00000436926	PMZ_0031530-RA
ENSP00000436975	PMZ_0034192-RA
ENSP00000436975	PMZ_0045664-RA
ENSP00000437073	PMZ_0023561-RA
ENSP00000437073	PMZ_0033189-RA
ENSP00000437082	PMZ_0046478-RA
ENSP00000437142	PMZ_0046457-RA
ENSP00000437142	PMZ_0044432-RA
ENSP00000437256	PMZ_0021366-RA
ENSP00000437271	PMZ_0048765-RA
ENSP00000437271	PMZ_0042491-RA
ENSP00000437464	PMZ_0041794-RA
ENSP00000437468	PMZ_0048082-RA
ENSP00000437532	PMZ_0005799-RA
ENSP00000437590	PMZ_0039056-RA
ENSP00000437738	PMZ_0027718-RA
ENSP00000437738	PMZ_0047550-RA
ENSP00000437878	PMZ_0047509-RA
ENSP00000437955	PMZ_0044208-RA
ENSP00000437955	PMZ_0040723-RA
ENSP00000437957	PMZ_0010041-RA
ENSP00000438040	PMZ_0000645-RA
ENSP00000438042	PMZ_0014562-RA
ENSP00000438042	PMZ_0043209-RA
ENSP00000438095	PMZ_0041073-RA
ENSP00000438095	PMZ_0044855-RA
ENSP00000438204	PMZ_0048149-RA
ENSP00000438204	PMZ_0046110-RA
ENSP00000438205	PMZ_0032478-RA
ENSP00000438248	PMZ_0013296-RA
ENSP00000438248	PMZ_0032603-RA
ENSP00000438284	PMZ_0044896-RA
ENSP00000438378	PMZ_0032551-RA
ENSP00000438388	PMZ_0046180-RA
ENSP00000438388	PMZ_0048873-RA
ENSP00000438399	PMZ_0001799-RA
ENSP00000438399	PMZ_0031034-RA
ENSP00000438455	PMZ_0036640-RA
ENSP00000438465	PMZ_0032444-RA
ENSP00000438468	PMZ_0042855-RA
ENSP00000438468	PMZ_0021505-RA
ENSP00000438483	PMZ_0040157-RA
ENSP00000438483	PMZ_0042687-RA
ENSP00000438492	PMZ_0029887-RA
ENSP00000438492	PMZ_0029353-RA
ENSP00000438507	PMZ_0046216-RA
ENSP00000438547	PMZ_0035415-RA
ENSP00000438689	PMZ_0045272-RA
ENSP00000438689	PMZ_0038347-RA
ENSP00000438748	PMZ_0032521-RA
ENSP00000438748	PMZ_0012482-RA
ENSP00000438863	PMZ_0015652-RA
ENSP00000438875	PMZ_0044204-RA
ENSP00000438875	PMZ_0035811-RA
ENSP00000439018	PMZ_0008109-RA
ENSP00000439018	PMZ_0010800-RA
ENSP00000439068	PMZ_0029403-RA
ENSP00000439068	PMZ_0047933-RA
ENSP00000439093	PMZ_0020345-RA
ENSP00000439093	PMZ_0027121-RA
ENSP00000439120	PMZ_0047503-RA
ENSP00000439120	PMZ_0040533-RA
ENSP00000439135	PMZ_0032517-RA
ENSP00000439182	PMZ_0045471-RA
ENSP00000439378	PMZ_0003231-RA
ENSP00000439467	PMZ_0017043-RA
ENSP00000439467	PMZ_0043046-RA
ENSP00000439537	PMZ_0017745-RA
ENSP00000439537	PMZ_0026319-RA
ENSP00000439594	PMZ_0001130-RA
ENSP00000439625	PMZ_0029042-RA
ENSP00000439625	PMZ_0044783-RA
ENSP00000439639	PMZ_0029256-RA
ENSP00000439639	PMZ_0045259-RA
ENSP00000439768	PMZ_0037268-RA
ENSP00000439807	PMZ_0034272-RA
ENSP00000439807	PMZ_0037504-RA
ENSP00000439856	PMZ_0022992-RA
ENSP00000439902	PMZ_0043754-RA
ENSP00000439902	PMZ_0045741-RA
ENSP00000439918	PMZ_0044617-RA
ENSP00000439918	PMZ_0033795-RA
ENSP00000440005	PMZ_0048297-RA
ENSP00000440005	PMZ_0037558-RA
ENSP00000440045	PMZ_0029854-RA
ENSP00000440045	PMZ_0034757-RA
ENSP00000440190	PMZ_0048416-RA
ENSP00000440190	PMZ_0045846-RA
ENSP00000440207	PMZ_0030667-RA
ENSP00000440207	PMZ_0036281-RA
ENSP00000440246	PMZ_0033500-RA
ENSP00000440246	PMZ_0026131-RA
ENSP00000440273	PMZ_0030712-RA
ENSP00000440288	PMZ_0010322-RA
ENSP00000440328	PMZ_0011370-RA
ENSP00000440328	PMZ_0009409-RA
ENSP00000440374	PMZ_0028138-RA
ENSP00000440374	PMZ_0004536-RA
ENSP00000440385	PMZ_0014081-RA
ENSP00000440485	PMZ_0031606-RA
ENSP00000440485	PMZ_0034136-RA
ENSP00000440556	PMZ_0043581-RA
ENSP00000440556	PMZ_0043582-RA
ENSP00000440586	PMZ_0044293-RA
ENSP00000440638	PMZ_0010860-RA
ENSP00000440643	PMZ_0028664-RA
ENSP00000440698	PMZ_0016875-RA
ENSP00000440704	PMZ_0044922-RA
ENSP00000440704	PMZ_0045020-RA
ENSP00000440765	PMZ_0041226-RA
ENSP00000440790	PMZ_0028849-RA
ENSP00000440896	PMZ_0041676-RA
ENSP00000441032	PMZ_0027956-RA
ENSP00000441039	PMZ_0027843-RA
ENSP00000441046	PMZ_0009405-RA
ENSP00000441046	PMZ_0038708-RA
ENSP00000441065	PMZ_0047540-RA
ENSP00000441126	PMZ_0009291-RA
ENSP00000441214	PMZ_0000823-RA
ENSP00000441214	PMZ_0007098-RA
ENSP00000441235	PMZ_0017577-RA
ENSP00000441434	PMZ_0028479-RA
ENSP00000441434	PMZ_0002130-RA
ENSP00000441462	PMZ_0041007-RA
ENSP00000441462	PMZ_0040871-RA
ENSP00000441543	PMZ_0007870-RA
ENSP00000441640	PMZ_0035693-RA
ENSP00000441640	PMZ_0045058-RA
ENSP00000441685	PMZ_0001134-RA
ENSP00000441685	PMZ_0035072-RA
ENSP00000441753	PMZ_0040382-RA
ENSP00000441755	PMZ_0030096-RA
ENSP00000441755	PMZ_0014786-RA
ENSP00000441801	PMZ_0041043-RA
ENSP00000441823	PMZ_0012241-RA
ENSP00000441832	PMZ_0000635-RA
ENSP00000441858	PMZ_0019127-RA
ENSP00000441875	PMZ_0015671-RA
ENSP00000441897	PMZ_0030690-RA
ENSP00000441897	PMZ_0028144-RA
ENSP00000441913	PMZ_0034869-RA
ENSP00000441913	PMZ_0033208-RA
ENSP00000441930	PMZ_0043086-RA
ENSP00000441980	PMZ_0038521-RA
ENSP00000442053	PMZ_0035275-RA
ENSP00000442053	PMZ_0046927-RA
ENSP00000442057	PMZ_0045074-RA
ENSP00000442068	PMZ_0044685-RA
ENSP00000442186	PMZ_0010660-RA
ENSP00000442186	PMZ_0036024-RA
ENSP00000442291	PMZ_0029717-RA
ENSP00000442291	PMZ_0046669-RA
ENSP00000442304	PMZ_0044638-RA
ENSP00000442308	PMZ_0045643-RA
ENSP00000442308	PMZ_0045644-RA
ENSP00000442318	PMZ_0012531-RA
ENSP00000442400	PMZ_0004956-RA
ENSP00000442464	PMZ_0045192-RA
ENSP00000442464	PMZ_0033405-RA
ENSP00000442477	PMZ_0029662-RA
ENSP00000442518	PMZ_0040959-RA
ENSP00000442518	PMZ_0029405-RA
ENSP00000442534	PMZ_0043074-RA
ENSP00000442573	PMZ_0021155-RA
ENSP00000442600	PMZ_0008097-RA
ENSP00000442600	PMZ_0019584-RA
ENSP00000442656	PMZ_0041421-RA
ENSP00000442688	PMZ_0013871-RA
ENSP00000442688	PMZ_0041842-RA
ENSP00000442699	PMZ_0047805-RA
ENSP00000442736	PMZ_0020066-RA
ENSP00000442736	PMZ_0047437-RA
ENSP00000442788	PMZ_0021943-RA
ENSP00000442793	PMZ_0044534-RA
ENSP00000442795	PMZ_0029410-RA
ENSP00000442795	PMZ_0046867-RA
ENSP00000442840	PMZ_0030721-RA
ENSP00000442954	PMZ_0044339-RA
ENSP00000442973	PMZ_0045776-RA
ENSP00000442973	PMZ_0031786-RA
ENSP00000442982	PMZ_0042545-RA
ENSP00000442982	PMZ_0016241-RA
ENSP00000443017	PMZ_0026392-RA
ENSP00000443017	PMZ_0000854-RA
ENSP00000443176	PMZ_0044058-RA
ENSP00000443186	PMZ_0007693-RA
ENSP00000443191	PMZ_0045562-RA
ENSP00000443191	PMZ_0030527-RA
ENSP00000443194	PMZ_0042547-RA
ENSP00000443194	PMZ_0033061-RA
ENSP00000443216	PMZ_0028626-RA
ENSP00000443246	PMZ_0044982-RA
ENSP00000443432	PMZ_0041528-RA
ENSP00000443459	PMZ_0034140-RA
ENSP00000443476	PMZ_0030312-RA
ENSP00000443631	PMZ_0027155-RA
ENSP00000443631	PMZ_0047274-RA
ENSP00000443824	PMZ_0034923-RA
ENSP00000443900	PMZ_0044477-RA
ENSP00000444052	PMZ_0029264-RA
ENSP00000444054	PMZ_0039356-RA
ENSP00000444134	PMZ_0046573-RA
ENSP00000444156	PMZ_0007516-RA
ENSP00000444171	PMZ_0044212-RA
ENSP00000444196	PMZ_0043599-RA
ENSP00000444201	PMZ_0034623-RA
ENSP00000444278	PMZ_0041169-RA
ENSP00000444350	PMZ_0033566-RA
ENSP00000444350	PMZ_0043646-RA
ENSP00000444357	PMZ_0015544-RA
ENSP00000444433	PMZ_0044672-RA
ENSP00000444537	PMZ_0041761-RA
ENSP00000444561	PMZ_0032096-RA
ENSP00000444596	PMZ_0019683-RA
ENSP00000444596	PMZ_0010833-RA
ENSP00000444628	PMZ_0044610-RA
ENSP00000444628	PMZ_0044611-RA
ENSP00000444688	PMZ_0038470-RA
ENSP00000444788	PMZ_0028237-RA
ENSP00000444812	PMZ_0020855-RA
ENSP00000444812	PMZ_0028314-RA
ENSP00000444856	PMZ_0007204-RA
ENSP00000444856	PMZ_0043525-RA
ENSP00000444972	PMZ_0021589-RA
ENSP00000444972	PMZ_0030173-RA
ENSP00000445001	PMZ_0036282-RA
ENSP00000445001	PMZ_0044657-RA
ENSP00000445162	PMZ_0027955-RA
ENSP00000445175	PMZ_0011468-RA
ENSP00000445306	PMZ_0010120-RA
ENSP00000445323	PMZ_0005989-RA
ENSP00000445323	PMZ_0037001-RA
ENSP00000445340	PMZ_0027239-RA
ENSP00000445340	PMZ_0038667-RA
ENSP00000445359	PMZ_0003736-RA
ENSP00000445440	PMZ_0005801-RA
ENSP00000445508	PMZ_0032638-RA
ENSP00000445508	PMZ_0046876-RA
ENSP00000445626	PMZ_0032312-RA
ENSP00000445725	PMZ_0037449-RA
ENSP00000445768	PMZ_0040886-RA
ENSP00000445829	PMZ_0044449-RA
ENSP00000445868	PMZ_0021887-RA
ENSP00000445905	PMZ_0027867-RA
ENSP00000445905	PMZ_0036616-RA
ENSP00000445943	PMZ_0034780-RA
ENSP00000445943	PMZ_0028088-RA
ENSP00000445979	PMZ_0047809-RA
ENSP00000445979	PMZ_0041957-RA
ENSP00000446007	PMZ_0010749-RA
ENSP00000446007	PMZ_0030099-RA
ENSP00000446093	PMZ_0007415-RA
ENSP00000446100	PMZ_0044525-RA
ENSP00000446100	PMZ_0046639-RA
ENSP00000446121	PMZ_0045187-RA
ENSP00000446132	PMZ_0006556-RA
ENSP00000446215	PMZ_0010844-RA
ENSP00000446215	PMZ_0038220-RA
ENSP00000446252	PMZ_0045566-RA
ENSP00000446271	PMZ_0038101-RA
ENSP00000446271	PMZ_0036885-RA
ENSP00000446278	PMZ_0031114-RA
ENSP00000446278	PMZ_0010550-RA
ENSP00000446280	PMZ_0040507-RA
ENSP00000446280	PMZ_0034589-RA
ENSP00000446335	PMZ_0044656-RA
ENSP00000446479	PMZ_0003038-RA
ENSP00000446479	PMZ_0004087-RA
ENSP00000446485	PMZ_0007037-RA
ENSP00000446485	PMZ_0040851-RA
ENSP00000446524	PMZ_0045645-RA
ENSP00000446823	PMZ_0030823-RA
ENSP00000446828	PMZ_0040731-RA
ENSP00000446874	PMZ_0047431-RA
ENSP00000446880	PMZ_0048171-RA
ENSP00000446955	PMZ_0015113-RA
ENSP00000446955	PMZ_0043559-RA
ENSP00000447000	PMZ_0022882-RA
ENSP00000447006	PMZ_0045795-RA
ENSP00000447053	PMZ_0046465-RA
ENSP00000447053	PMZ_0040920-RA
ENSP00000447057	PMZ_0008975-RA
ENSP00000447091	PMZ_0013841-RA
ENSP00000447091	PMZ_0041667-RA
ENSP00000447149	PMZ_0029444-RA
ENSP00000447149	PMZ_0006651-RA
ENSP00000447173	PMZ_0009766-RA
ENSP00000447173	PMZ_0040655-RA
ENSP00000447300	PMZ_0004442-RA
ENSP00000447378	PMZ_0020504-RA
ENSP00000447378	PMZ_0037014-RA
ENSP00000447537	PMZ_0040323-RA
ENSP00000447679	PMZ_0042806-RA
ENSP00000447679	PMZ_0045027-RA
ENSP00000447730	PMZ_0017535-RA
ENSP00000447730	PMZ_0029575-RA
ENSP00000447731	PMZ_0023777-RA
ENSP00000447873	PMZ_0007807-RA
ENSP00000448012	PMZ_0045677-RA
ENSP00000448012	PMZ_0031828-RA
ENSP00000448035	PMZ_0030111-RA
ENSP00000448035	PMZ_0036674-RA
ENSP00000448054	PMZ_0041982-RA
ENSP00000448059	PMZ_0041977-RA
ENSP00000448083	PMZ_0016046-RA
ENSP00000448165	PMZ_0027911-RA
ENSP00000448182	PMZ_0007669-RA
ENSP00000448310	PMZ_0026336-RA
ENSP00000448323	PMZ_0027894-RA
ENSP00000448517	PMZ_0002629-RA
ENSP00000448598	PMZ_0045283-RA
ENSP00000448689	PMZ_0002281-RA
ENSP00000448811	PMZ_0047843-RA
ENSP00000449253	PMZ_0031617-RA
ENSP00000449328	PMZ_0024120-RA
ENSP00000449381	PMZ_0041699-RA
ENSP00000449404	PMZ_0026155-RA
ENSP00000449404	PMZ_0011513-RA
ENSP00000449500	PMZ_0048822-RA
ENSP00000449535	PMZ_0041896-RA
ENSP00000449629	PMZ_0026941-RA
ENSP00000449751	PMZ_0041424-RA
ENSP00000449784	PMZ_0013585-RA
ENSP00000449784	PMZ_0030590-RA
ENSP00000449884	PMZ_0042119-RA
ENSP00000449960	PMZ_0018562-RA
ENSP00000450040	PMZ_0034081-RA
ENSP00000450040	PMZ_0000490-RA
ENSP00000450310	PMZ_0028685-RA
ENSP00000450337	PMZ_0041897-RA
ENSP00000450337	PMZ_0026585-RA
ENSP00000450399	PMZ_0044468-RA
ENSP00000450399	PMZ_0008562-RA
ENSP00000450436	PMZ_0009553-RA
ENSP00000450461	PMZ_0016642-RA
ENSP00000450461	PMZ_0046943-RA
ENSP00000450565	PMZ_0007918-RA
ENSP00000450607	PMZ_0011722-RA
ENSP00000450635	PMZ_0044045-RA
ENSP00000450635	PMZ_0044046-RA
ENSP00000450710	PMZ_0048395-RA
ENSP00000450731	PMZ_0015019-RA
ENSP00000450742	PMZ_0029910-RA
ENSP00000450832	PMZ_0017638-RA
ENSP00000450832	PMZ_0012553-RA
ENSP00000450857	PMZ_0015700-RA
ENSP00000450857	PMZ_0003453-RA
ENSP00000450864	PMZ_0002685-RA
ENSP00000450864	PMZ_0004799-RA
ENSP00000450909	PMZ_0044650-RA
ENSP00000450980	PMZ_0032320-RA
ENSP00000450980	PMZ_0048357-RA
ENSP00000451040	PMZ_0028075-RA
ENSP00000451080	PMZ_0001762-RA
ENSP00000451131	PMZ_0027772-RA
ENSP00000451162	PMZ_0003724-RA
ENSP00000451162	PMZ_0032727-RA
ENSP00000451188	PMZ_0040932-RA
ENSP00000451211	PMZ_0018000-RA
ENSP00000451263	PMZ_0015096-RA
ENSP00000451263	PMZ_0040715-RA
ENSP00000451406	PMZ_0035328-RA
ENSP00000451476	PMZ_0033275-RA
ENSP00000451575	PMZ_0027290-RA
ENSP00000451575	PMZ_0013754-RA
ENSP00000451648	PMZ_0008984-RA
ENSP00000451648	PMZ_0046568-RA
ENSP00000451812	PMZ_0017021-RA
ENSP00000451818	PMZ_0002239-RA
ENSP00000451828	PMZ_0046882-RA
ENSP00000451828	PMZ_0040713-RA
ENSP00000451851	PMZ_0047188-RA
ENSP00000451866	PMZ_0016096-RA
ENSP00000451956	PMZ_0038581-RA
ENSP00000451956	PMZ_0014574-RA
ENSP00000451974	PMZ_0006378-RA
ENSP00000452007	PMZ_0001184-RA
ENSP00000452027	PMZ_0047125-RA
ENSP00000452037	PMZ_0008664-RA
ENSP00000452087	PMZ_0014017-RA
ENSP00000452087	PMZ_0047641-RA
ENSP00000452120	PMZ_0032491-RA
ENSP00000452120	PMZ_0031719-RA
ENSP00000452126	PMZ_0045536-RA
ENSP00000452126	PMZ_0032354-RA
ENSP00000452181	PMZ_0027111-RA
ENSP00000452280	PMZ_0042578-RA
ENSP00000452454	PMZ_0042972-RA
ENSP00000452521	PMZ_0046107-RA
ENSP00000452571	PMZ_0041675-RA
ENSP00000452746	PMZ_0046052-RA
ENSP00000452762	PMZ_0046804-RA
ENSP00000452762	PMZ_0036941-RA
ENSP00000452773	PMZ_0015526-RA
ENSP00000452786	PMZ_0026116-RA
ENSP00000452786	PMZ_0041419-RA
ENSP00000452793	PMZ_0031837-RA
ENSP00000452796	PMZ_0040379-RA
ENSP00000452796	PMZ_0023036-RA
ENSP00000452871	PMZ_0032160-RA
ENSP00000452885	PMZ_0019005-RA
ENSP00000452909	PMZ_0007890-RA
ENSP00000453076	PMZ_0000460-RA
ENSP00000453129	PMZ_0004870-RA
ENSP00000453177	PMZ_0010536-RA
ENSP00000453273	PMZ_0027082-RA
ENSP00000453293	PMZ_0048375-RA
ENSP00000453307	PMZ_0046291-RA
ENSP00000453307	PMZ_0032912-RA
ENSP00000453399	PMZ_0012153-RA
ENSP00000453403	PMZ_0044221-RA
ENSP00000453403	PMZ_0046779-RA
ENSP00000453436	PMZ_0047890-RA
ENSP00000453436	PMZ_0034864-RA
ENSP00000453508	PMZ_0028784-RA
ENSP00000453508	PMZ_0013570-RA
ENSP00000453793	PMZ_0045972-RA
ENSP00000453793	PMZ_0004434-RA
ENSP00000453854	PMZ_0043241-RA
ENSP00000453858	PMZ_0040580-RA
ENSP00000453872	PMZ_0028785-RA
ENSP00000453940	PMZ_0011478-RA
ENSP00000454021	PMZ_0043748-RA
ENSP00000454071	PMZ_0044349-RA
ENSP00000454071	PMZ_0046070-RA
ENSP00000454157	PMZ_0012671-RA
ENSP00000454157	PMZ_0017801-RA
ENSP00000454207	PMZ_0042589-RA
ENSP00000454207	PMZ_0020570-RA
ENSP00000454229	PMZ_0040122-RA
ENSP00000454264	PMZ_0026146-RA
ENSP00000454264	PMZ_0005047-RA
ENSP00000454380	PMZ_0043894-RA
ENSP00000454407	PMZ_0045326-RA
ENSP00000454565	PMZ_0032416-RA
ENSP00000454598	PMZ_0035644-RA
ENSP00000454646	PMZ_0037358-RA
ENSP00000454657	PMZ_0006857-RA
ENSP00000454746	PMZ_0012770-RA
ENSP00000454748	PMZ_0011920-RA
ENSP00000454748	PMZ_0048469-RA
ENSP00000454783	PMZ_0040462-RA
ENSP00000454783	PMZ_0036048-RA
ENSP00000454836	PMZ_0031174-RA
ENSP00000454852	PMZ_0031949-RA
ENSP00000454903	PMZ_0010300-RA
ENSP00000454903	PMZ_0036872-RA
ENSP00000454926	PMZ_0043304-RA
ENSP00000454926	PMZ_0032412-RA
ENSP00000454945	PMZ_0032795-RA
ENSP00000454973	PMZ_0034380-RA
ENSP00000454973	PMZ_0046720-RA
ENSP00000455026	PMZ_0041225-RA
ENSP00000455068	PMZ_0014200-RA
ENSP00000455068	PMZ_0040051-RA
ENSP00000455169	PMZ_0026162-RA
