ENSPMAP00000002486	TriadP1002
ENSPMAP00000004010	TriadP61882
ENSPMAP00000001923	TriadP61883
ENSPMAP00000010928	TriadP61885
ENSPMAP00000000876	TriadP61888
ENSPMAP00000003177	TriadP61888
ENSPMAP00000008317	TriadP61888
ENSPMAP00000007680	TriadP61888
ENSPMAP00000004049	TriadP61890
ENSPMAP00000001143	TriadP61891
ENSPMAP00000005889	TriadP61892
ENSPMAP00000000886	TriadP61892
ENSPMAP00000008465	TriadP61892
ENSPMAP00000003951	TriadP61893
ENSPMAP00000002665	TriadP61893
ENSPMAP00000010974	TriadP61893
ENSPMAP00000010152	TriadP61894
ENSPMAP00000008485	TriadP61894
ENSPMAP00000010833	TriadP61894
ENSPMAP00000002283	TriadP61895
ENSPMAP00000008102	TriadP61895
ENSPMAP00000009305	TriadP61895
ENSPMAP00000008506	TriadP61895
ENSPMAP00000007967	TriadP61901
ENSPMAP00000008153	TriadP61902
ENSPMAP00000004169	TriadP61902
ENSPMAP00000006406	TriadP61911
ENSPMAP00000004432	TriadP61911
ENSPMAP00000004522	TriadP61913
ENSPMAP00000009830	TriadP61914
ENSPMAP00000006491	TriadP61918
ENSPMAP00000009917	TriadP61919
ENSPMAP00000000205	TriadP61926
ENSPMAP00000006054	TriadP61926
ENSPMAP00000004950	TriadP61929
ENSPMAP00000003996	TriadP61935
ENSPMAP00000005572	TriadP61960
ENSPMAP00000004758	TriadP61967
ENSPMAP00000008985	TriadP61967
ENSPMAP00000007182	TriadP61967
ENSPMAP00000009172	TriadP61967
ENSPMAP00000008328	TriadP61970
ENSPMAP00000008004	TriadP61975
ENSPMAP00000001601	TriadP61975
ENSPMAP00000004638	TriadP61975
ENSPMAP00000009319	TriadP61975
ENSPMAP00000003100	TriadP61988
ENSPMAP00000010688	TriadP61989
ENSPMAP00000005095	TriadP61998
ENSPMAP00000005086	TriadP61998
ENSPMAP00000005194	TriadP61998
ENSPMAP00000008438	TriadP61998
ENSPMAP00000009850	TriadP61999
ENSPMAP00000002311	TriadP62004
ENSPMAP00000010781	TriadP62004
ENSPMAP00000002218	TriadP62004
ENSPMAP00000007063	TriadP62004
ENSPMAP00000002925	TriadP62006
ENSPMAP00000004340	TriadP62006
ENSPMAP00000003322	TriadP62006
ENSPMAP00000007473	TriadP62006
ENSPMAP00000010484	TriadP62007
ENSPMAP00000009818	TriadP62007
ENSPMAP00000008772	TriadP62007
ENSPMAP00000002709	TriadP62007
ENSPMAP00000010238	TriadP62008
ENSPMAP00000004637	TriadP62010
ENSPMAP00000001215	TriadP62010
ENSPMAP00000001962	TriadP62011
ENSPMAP00000003242	TriadP62022
ENSPMAP00000008588	TriadP62022
ENSPMAP00000011154	TriadP62022
ENSPMAP00000011328	TriadP62022
ENSPMAP00000008242	TriadP62031
ENSPMAP00000005442	TriadP62033
ENSPMAP00000005114	TriadP62033
ENSPMAP00000002200	TriadP62033
ENSPMAP00000005950	TriadP62033
ENSPMAP00000009720	TriadP62038
ENSPMAP00000003667	TriadP62044
ENSPMAP00000009307	TriadP62050
ENSPMAP00000010225	TriadP62053
ENSPMAP00000008331	TriadP62055
ENSPMAP00000004133	TriadP62057
ENSPMAP00000007245	TriadP62066
ENSPMAP00000000176	TriadP62066
ENSPMAP00000009566	TriadP62066
ENSPMAP00000010301	TriadP62072
ENSPMAP00000009541	TriadP62073
ENSPMAP00000005125	TriadP62074
ENSPMAP00000004178	TriadP62084
ENSPMAP00000001898	TriadP62084
ENSPMAP00000001622	TriadP62084
ENSPMAP00000007239	TriadP62084
ENSPMAP00000000646	TriadP62085
ENSPMAP00000010359	TriadP62089
ENSPMAP00000002525	TriadP62089
ENSPMAP00000004925	TriadP62089
ENSPMAP00000010532	TriadP62099
ENSPMAP00000000834	TriadP62101
ENSPMAP00000006899	TriadP62104
ENSPMAP00000006885	TriadP62104
ENSPMAP00000005939	TriadP62104
ENSPMAP00000001100	TriadP62104
ENSPMAP00000003785	TriadP62105
ENSPMAP00000003344	TriadP62105
ENSPMAP00000002869	TriadP62108
ENSPMAP00000000628	TriadP62108
ENSPMAP00000009696	TriadP62113
ENSPMAP00000001740	TriadP62117
ENSPMAP00000009444	TriadP62122
ENSPMAP00000005639	TriadP62122
ENSPMAP00000005869	TriadP62134
ENSPMAP00000001086	TriadP62139
ENSPMAP00000004801	TriadP62144
ENSPMAP00000007654	TriadP62153
ENSPMAP00000010956	TriadP62164
ENSPMAP00000011134	TriadP62164
ENSPMAP00000008266	TriadP62181
ENSPMAP00000009017	TriadP62202
ENSPMAP00000009612	TriadP62217
ENSPMAP00000007744	TriadP62217
ENSPMAP00000009615	TriadP62217
ENSPMAP00000002176	TriadP62221
ENSPMAP00000011413	TriadP62221
ENSPMAP00000001561	TriadP62233
ENSPMAP00000010317	TriadP62233
ENSPMAP00000006135	TriadP62246
ENSPMAP00000006519	TriadP62259
ENSPMAP00000002341	TriadP62264
ENSPMAP00000004549	TriadP62264
ENSPMAP00000000387	TriadP62264
ENSPMAP00000004025	TriadP62266
ENSPMAP00000010679	TriadP62266
ENSPMAP00000009524	TriadP62266
ENSPMAP00000007765	TriadP62266
ENSPMAP00000002477	TriadP62267
ENSPMAP00000007002	TriadP62268
ENSPMAP00000008612	TriadP62272
ENSPMAP00000007658	TriadP62287
ENSPMAP00000008819	TriadP62299
ENSPMAP00000010357	TriadP62301
ENSPMAP00000001316	TriadP62301
ENSPMAP00000004186	TriadP62319
ENSPMAP00000001481	TriadP62319
ENSPMAP00000004936	TriadP62326
ENSPMAP00000000826	TriadP62327
ENSPMAP00000008447	TriadP62339
ENSPMAP00000005405	TriadP62347
ENSPMAP00000006169	TriadP62349
ENSPMAP00000009376	TriadP62351
ENSPMAP00000000809	TriadP62353
ENSPMAP00000010632	TriadP62354
ENSPMAP00000010199	TriadP62354
ENSPMAP00000008398	TriadP62354
ENSPMAP00000005303	TriadP62361
ENSPMAP00000010432	TriadP62361
ENSPMAP00000006683	TriadP62364
ENSPMAP00000009404	TriadP62364
ENSPMAP00000001752	TriadP62364
ENSPMAP00000001744	TriadP62364
ENSPMAP00000011210	TriadP62378
ENSPMAP00000000825	TriadP62411
ENSPMAP00000000343	TriadP62411
ENSPMAP00000009624	TriadP62418
ENSPMAP00000004890	TriadP62418
ENSPMAP00000004153	TriadP62425
ENSPMAP00000006843	TriadP62425
ENSPMAP00000008402	TriadP62429
ENSPMAP00000008504	TriadP62454
ENSPMAP00000001340	TriadP62466
ENSPMAP00000008305	TriadP62485
ENSPMAP00000006196	TriadP62490
ENSPMAP00000002585	TriadP62498
ENSPMAP00000003223	TriadP62498
ENSPMAP00000005723	TriadP62523
ENSPMAP00000000723	TriadP62600
ENSPMAP00000006504	TriadP62606
ENSPMAP00000006441	TriadP62634
ENSPMAP00000007209	TriadP62636
ENSPMAP00000005030	TriadP62657
ENSPMAP00000001339	TriadP62674
ENSPMAP00000000328	TriadP62718
ENSPMAP00000009570	TriadP62728
ENSPMAP00000007041	TriadP62728
ENSPMAP00000001860	TriadP62728
ENSPMAP00000009276	TriadP62728
ENSPMAP00000005845	TriadP62729
ENSPMAP00000002039	TriadP6275
ENSPMAP00000007928	TriadP6275
ENSPMAP00000010683	TriadP62785
ENSPMAP00000000574	TriadP6279
ENSPMAP00000003011	TriadP62798
ENSPMAP00000005053	TriadP62806
ENSPMAP00000007425	TriadP62807
ENSPMAP00000009029	TriadP62844
ENSPMAP00000004056	TriadP62853
ENSPMAP00000010387	TriadP62909
ENSPMAP00000005485	TriadP62929
ENSPMAP00000000246	TriadP62930
ENSPMAP00000007896	TriadP62955
ENSPMAP00000005762	TriadP62992
ENSPMAP00000001116	TriadP62996
ENSPMAP00000006682	TriadP62996
ENSPMAP00000003387	TriadP63003
ENSPMAP00000006499	TriadP63022
ENSPMAP00000007671	TriadP63031
ENSPMAP00000001807	TriadP63031
ENSPMAP00000001994	TriadP63031
ENSPMAP00000004323	TriadP63031
ENSPMAP00000006262	TriadP63050
ENSPMAP00000006458	TriadP63050
ENSPMAP00000005352	TriadP63068
ENSPMAP00000006566	TriadP63074
ENSPMAP00000008474	TriadP63082
ENSPMAP00000007237	TriadP63086
ENSPMAP00000003773	TriadP63087
ENSPMAP00000009492	TriadP63092
ENSPMAP00000006810	TriadP63098
ENSPMAP00000009126	TriadP63100
ENSPMAP00000005265	TriadP63102
ENSPMAP00000010480	TriadP63102
ENSPMAP00000010404	TriadP63103
ENSPMAP00000010652	TriadP63107
ENSPMAP00000002358	TriadP63108
ENSPMAP00000001460	TriadP63114
ENSPMAP00000005346	TriadP63114
ENSPMAP00000002453	TriadP63115
ENSPMAP00000005545	TriadP63117
ENSPMAP00000000411	TriadP63119
ENSPMAP00000010181	TriadP63119
ENSPMAP00000001452	TriadP63121
ENSPMAP00000009529	TriadP6313
ENSPMAP00000010332	TriadP63134
ENSPMAP00000007664	TriadP63137
ENSPMAP00000007363	TriadP63141
ENSPMAP00000008198	TriadP63155
ENSPMAP00000001644	TriadP63161
ENSPMAP00000002874	TriadP63163
ENSPMAP00000002134	TriadP63163
ENSPMAP00000009019	TriadP63163
ENSPMAP00000001605	TriadP63163
ENSPMAP00000010871	TriadP63166
ENSPMAP00000004629	TriadP63166
ENSPMAP00000009692	TriadP63169
ENSPMAP00000005843	TriadP63173
ENSPMAP00000008532	TriadP63173
ENSPMAP00000004342	TriadP63178
ENSPMAP00000009712	TriadP63184
ENSPMAP00000008434	TriadP63184
ENSPMAP00000007188	TriadP63184
ENSPMAP00000010262	TriadP63185
ENSPMAP00000004959	TriadP63185
ENSPMAP00000006476	TriadP63188
ENSPMAP00000003933	TriadP63191
ENSPMAP00000006729	TriadP63193
ENSPMAP00000003941	TriadP63193
ENSPMAP00000003607	TriadP63195
ENSPMAP00000001905	TriadP63196
ENSPMAP00000007901	TriadP63196
ENSPMAP00000003221	TriadP63201
ENSPMAP00000003230	TriadP63204
ENSPMAP00000007306	TriadP63205
ENSPMAP00000008200	TriadP63207
ENSPMAP00000008209	TriadP63211
ENSPMAP00000006774	TriadP63211
ENSPMAP00000000313	TriadP63211
ENSPMAP00000010024	TriadP63235
ENSPMAP00000009735	TriadP63235
ENSPMAP00000000104	TriadP63235
ENSPMAP00000002230	TriadP63238
ENSPMAP00000004171	TriadP63238
ENSPMAP00000000590	TriadP63238
ENSPMAP00000010557	TriadP63238
ENSPMAP00000008123	TriadP63243
ENSPMAP00000010008	TriadP63243
ENSPMAP00000009012	TriadP63243
ENSPMAP00000002447	TriadP63244
ENSPMAP00000000044	TriadP63244
ENSPMAP00000003333	TriadP63249
ENSPMAP00000008501	TriadP63251
ENSPMAP00000000333	TriadP63251
ENSPMAP00000006212	TriadP63255
ENSPMAP00000001348	TriadP63276
ENSPMAP00000007795	TriadP63278
ENSPMAP00000002487	TriadP63279
ENSPMAP00000004755	TriadP63279
ENSPMAP00000000555	TriadP63279
ENSPMAP00000007661	TriadP63279
ENSPMAP00000003424	TriadP63282
ENSPMAP00000006187	TriadP63283
ENSPMAP00000006668	TriadP63283
ENSPMAP00000001537	TriadP63287
ENSPMAP00000002405	TriadP63287
ENSPMAP00000003972	TriadP63291
ENSPMAP00000002714	TriadP63295
ENSPMAP00000002125	TriadP63308
ENSPMAP00000008211	TriadP63309
ENSPMAP00000007073	TriadP63309
ENSPMAP00000004835	TriadP63310
ENSPMAP00000008825	TriadP63310
ENSPMAP00000006150	TriadP63310
ENSPMAP00000000998	TriadP63312
ENSPMAP00000010414	TriadP63312
ENSPMAP00000010145	TriadP63313
ENSPMAP00000006556	TriadP63315
ENSPMAP00000007495	TriadP63323
ENSPMAP00000004685	TriadP63323
ENSPMAP00000008978	TriadP63323
ENSPMAP00000004603	TriadP63323
ENSPMAP00000001131	TriadP63329
ENSPMAP00000004635	TriadP63331
ENSPMAP00000000818	TriadP63331
ENSPMAP00000002162	TriadP63332
ENSPMAP00000008239	TriadP63332
ENSPMAP00000002723	TriadP63332
ENSPMAP00000006904	TriadP63333
ENSPMAP00000009089	TriadP63333
ENSPMAP00000007810	TriadP63333
ENSPMAP00000010598	TriadP63335
ENSPMAP00000006560	TriadP63338
ENSPMAP00000001130	TriadP63338
ENSPMAP00000000903	TriadP63342
ENSPMAP00000001045	TriadP63355
ENSPMAP00000008682	TriadP63359
ENSPMAP00000003021	TriadP63359
ENSPMAP00000001570	TriadP6336
ENSPMAP00000011213	TriadP63360
ENSPMAP00000001476	TriadP63360
ENSPMAP00000006547	TriadP63361
ENSPMAP00000005888	TriadP63361
ENSPMAP00000010970	TriadP63361
ENSPMAP00000000060	TriadP63370
ENSPMAP00000011067	TriadP63375
ENSPMAP00000004567	TriadP63375
ENSPMAP00000005219	TriadP63380
ENSPMAP00000005901	TriadP63380
ENSPMAP00000007305	TriadP63383
ENSPMAP00000006678	TriadP63383
ENSPMAP00000002173	TriadP63390
ENSPMAP00000010072	TriadP63405
ENSPMAP00000003791	TriadP63405
ENSPMAP00000003017	TriadP63412
ENSPMAP00000005335	TriadP63413
ENSPMAP00000003364	TriadP63413
ENSPMAP00000004078	TriadP63418
ENSPMAP00000006956	TriadP6342
ENSPMAP00000006568	TriadP63422
ENSPMAP00000001624	TriadP63428
ENSPMAP00000006606	TriadP63428
ENSPMAP00000002670	TriadP63428
ENSPMAP00000004847	TriadP63428
ENSPMAP00000004499	TriadP63433
ENSPMAP00000003743	TriadP63434
ENSPMAP00000004789	TriadP63455
ENSPMAP00000006444	TriadP63455
ENSPMAP00000008707	TriadP63455
ENSPMAP00000011366	TriadP63455
ENSPMAP00000010255	TriadP63461
ENSPMAP00000005685	TriadP63461
ENSPMAP00000003755	TriadP63462
ENSPMAP00000007060	TriadP63462
ENSPMAP00000003380	TriadP63472
ENSPMAP00000010228	TriadP63473
ENSPMAP00000003375	TriadP63473
ENSPMAP00000007944	TriadP63473
ENSPMAP00000003354	TriadP63474
ENSPMAP00000010819	TriadP63481
ENSPMAP00000005621	TriadP63484
ENSPMAP00000008259	TriadP63487
ENSPMAP00000006493	TriadP63487
ENSPMAP00000003296	TriadP63487
ENSPMAP00000004803	TriadP63487
ENSPMAP00000003061	TriadP63488
ENSPMAP00000007647	TriadP63488
ENSPMAP00000009849	TriadP63490
ENSPMAP00000004292	TriadP63490
ENSPMAP00000001743	TriadP63490
ENSPMAP00000008556	TriadP63490
ENSPMAP00000009691	TriadP63491
ENSPMAP00000001360	TriadP63491
ENSPMAP00000009904	TriadP63491
ENSPMAP00000007204	TriadP63493
ENSPMAP00000008260	TriadP63495
ENSPMAP00000006962	TriadP63495
ENSPMAP00000006026	TriadP63495
ENSPMAP00000005677	TriadP63495
ENSPMAP00000004681	TriadP63499
ENSPMAP00000002920	TriadP63499
ENSPMAP00000006528	TriadP63504
ENSPMAP00000005061	TriadP63505
ENSPMAP00000010978	TriadP63505
ENSPMAP00000010127	TriadP63506
ENSPMAP00000003606	TriadP63507
ENSPMAP00000009605	TriadP63507
ENSPMAP00000007848	TriadP63511
ENSPMAP00000009315	TriadP63511
ENSPMAP00000005422	TriadP63513
ENSPMAP00000000425	TriadP63517
ENSPMAP00000003016	TriadP63518
ENSPMAP00000002442	TriadP63518
ENSPMAP00000003675	TriadP63518
ENSPMAP00000008753	TriadP63519
ENSPMAP00000002566	TriadP63519
ENSPMAP00000001438	TriadP63520
ENSPMAP00000010770	TriadP63520
ENSPMAP00000007250	TriadP63520
ENSPMAP00000004391	TriadP63520
ENSPMAP00000009274	TriadP63527
ENSPMAP00000010801	TriadP63529
ENSPMAP00000000992	TriadP63536
ENSPMAP00000001210	TriadP63545
ENSPMAP00000011282	TriadP63545
ENSPMAP00000002534	TriadP63545
ENSPMAP00000010997	TriadP63545
ENSPMAP00000000956	TriadP63547
ENSPMAP00000003124	TriadP63547
ENSPMAP00000002112	TriadP63549
ENSPMAP00000006041	TriadP63550
ENSPMAP00000005018	TriadP63553
ENSPMAP00000005054	TriadP63557
ENSPMAP00000010568	TriadP63562
ENSPMAP00000001183	TriadP63562
ENSPMAP00000004705	TriadP63563
ENSPMAP00000005593	TriadP63564
ENSPMAP00000006893	TriadP63566
ENSPMAP00000005418	TriadP63566
ENSPMAP00000008285	TriadP63582
ENSPMAP00000003959	TriadP63582
ENSPMAP00000003981	TriadP63582
ENSPMAP00000010451	TriadP63582
ENSPMAP00000007125	TriadP63587
ENSPMAP00000008360	TriadP63589
ENSPMAP00000005196	TriadP63594
ENSPMAP00000005754	TriadP63596
ENSPMAP00000007100	TriadP63601
ENSPMAP00000009264	TriadP63602
ENSPMAP00000005493	TriadP63602
ENSPMAP00000001539	TriadP63602
ENSPMAP00000006348	TriadP63610
ENSPMAP00000001712	TriadP63612
ENSPMAP00000008853	TriadP63621
ENSPMAP00000009191	TriadP63621
ENSPMAP00000004656	TriadP63621
ENSPMAP00000000494	TriadP63621
ENSPMAP00000005081	TriadP63625
ENSPMAP00000010131	TriadP63626
ENSPMAP00000000638	TriadP63626
ENSPMAP00000010044	TriadP63626
ENSPMAP00000010577	TriadP63627
ENSPMAP00000011052	TriadP63628
ENSPMAP00000003530	TriadP63629
ENSPMAP00000001936	TriadP63629
ENSPMAP00000008237	TriadP63630
ENSPMAP00000004270	TriadP63632
ENSPMAP00000004053	TriadP63641
ENSPMAP00000006027	TriadP63642
ENSPMAP00000009937	TriadP63649
ENSPMAP00000002802	TriadP63651
ENSPMAP00000004653	TriadP63652
ENSPMAP00000008236	TriadP63658
ENSPMAP00000008174	TriadP63662
ENSPMAP00000008210	TriadP63662
ENSPMAP00000008516	TriadP63664
ENSPMAP00000003066	TriadP63664
ENSPMAP00000003714	TriadP63664
ENSPMAP00000002132	TriadP63664
ENSPMAP00000003875	TriadP63669
ENSPMAP00000000407	TriadP63669
ENSPMAP00000007538	TriadP63669
ENSPMAP00000007520	TriadP63669
ENSPMAP00000004678	TriadP63670
ENSPMAP00000005741	TriadP63670
ENSPMAP00000001318	TriadP63672
ENSPMAP00000010407	TriadP63677
ENSPMAP00000001453	TriadP63677
ENSPMAP00000001767	TriadP63679
ENSPMAP00000004643	TriadP63679
ENSPMAP00000006035	TriadP63679
ENSPMAP00000003019	TriadP63679
ENSPMAP00000005941	TriadP63682
ENSPMAP00000000202	TriadP63683
ENSPMAP00000000348	TriadP63686
ENSPMAP00000009583	TriadP63686
ENSPMAP00000004530	TriadP63688
ENSPMAP00000000469	TriadP63688
ENSPMAP00000002886	TriadP63689
ENSPMAP00000003501	TriadP63689
ENSPMAP00000004978	TriadP63695
ENSPMAP00000003639	TriadP63696
ENSPMAP00000007427	TriadP63698
ENSPMAP00000007385	TriadP63700
ENSPMAP00000000195	TriadP63703
ENSPMAP00000001511	TriadP63704
ENSPMAP00000000312	TriadP63704
ENSPMAP00000010676	TriadP63704
ENSPMAP00000007203	TriadP63704
ENSPMAP00000008721	TriadP63705
ENSPMAP00000002165	TriadP63705
ENSPMAP00000007014	TriadP63705
ENSPMAP00000009262	TriadP63706
ENSPMAP00000001035	TriadP63706
ENSPMAP00000003255	TriadP63711
ENSPMAP00000002549	TriadP63713
ENSPMAP00000006362	TriadP63713
ENSPMAP00000004940	TriadP63716
ENSPMAP00000008052	TriadP63718
ENSPMAP00000008037	TriadP63720
ENSPMAP00000000393	TriadP63724
ENSPMAP00000002819	TriadP63736
ENSPMAP00000003701	TriadP63737
ENSPMAP00000005849	TriadP63739
ENSPMAP00000004233	TriadP63742
ENSPMAP00000009322	TriadP63745
ENSPMAP00000008444	TriadP63748
ENSPMAP00000004680	TriadP63748
ENSPMAP00000004972	TriadP63749
ENSPMAP00000002014	TriadP63752
ENSPMAP00000003022	TriadP63754
ENSPMAP00000006651	TriadP63754
ENSPMAP00000003646	TriadP63756
ENSPMAP00000003733	TriadP63757
ENSPMAP00000008958	TriadP63757
ENSPMAP00000000940	TriadP63760
ENSPMAP00000000290	TriadP63763
ENSPMAP00000009434	TriadP63765
ENSPMAP00000002075	TriadP63767
ENSPMAP00000003818	TriadP63767
ENSPMAP00000008228	TriadP63768
ENSPMAP00000004618	TriadP63771
ENSPMAP00000004229	TriadP63778
ENSPMAP00000010116	TriadP63778
ENSPMAP00000004249	TriadP63780
ENSPMAP00000001636	TriadP63780
ENSPMAP00000007518	TriadP63780
ENSPMAP00000009797	TriadP63780
ENSPMAP00000009885	TriadP63784
ENSPMAP00000003600	TriadP63784
ENSPMAP00000002065	TriadP63784
ENSPMAP00000000368	TriadP63788
ENSPMAP00000008566	TriadP63793
ENSPMAP00000005991	TriadP63794
ENSPMAP00000001134	TriadP63797
ENSPMAP00000005288	TriadP63797
ENSPMAP00000007065	TriadP63801
ENSPMAP00000009856	TriadP63801
ENSPMAP00000011044	TriadP63801
ENSPMAP00000000335	TriadP63802
ENSPMAP00000005224	TriadP63804
ENSPMAP00000007082	TriadP63806
ENSPMAP00000006020	TriadP63807
ENSPMAP00000001368	TriadP63808
ENSPMAP00000010092	TriadP63810
ENSPMAP00000008057	TriadP63817
ENSPMAP00000000941	TriadP63821
ENSPMAP00000004547	TriadP63822
ENSPMAP00000010562	TriadP63823
ENSPMAP00000001642	TriadP63833
ENSPMAP00000005297	TriadP63837
ENSPMAP00000003770	TriadP63838
ENSPMAP00000002127	TriadP63858
ENSPMAP00000001735	TriadP63864
ENSPMAP00000005898	TriadP63874
ENSPMAP00000010160	TriadP63876
ENSPMAP00000009765	TriadP63876
ENSPMAP00000010828	TriadP63884
ENSPMAP00000010830	TriadP63884
ENSPMAP00000006525	TriadP63884
ENSPMAP00000010157	TriadP63890
ENSPMAP00000002006	TriadP63890
ENSPMAP00000005585	TriadP63890
ENSPMAP00000003721	TriadP63891
ENSPMAP00000001827	TriadP63893
ENSPMAP00000010625	TriadP63912
ENSPMAP00000005501	TriadP63930
ENSPMAP00000010740	TriadP63939
ENSPMAP00000009282	TriadP63942
ENSPMAP00000001343	TriadP63942
ENSPMAP00000005082	TriadP63942
ENSPMAP00000003513	TriadP63943
ENSPMAP00000006178	TriadP63944
ENSPMAP00000005599	TriadP63946
ENSPMAP00000011043	TriadP63955
ENSPMAP00000000976	TriadP63961
ENSPMAP00000003802	TriadP63972
ENSPMAP00000009676	TriadP63982
ENSPMAP00000010960	TriadP63983
ENSPMAP00000002630	TriadP63986
ENSPMAP00000007019	TriadP63987
ENSPMAP00000010235	TriadP63994
ENSPMAP00000007474	TriadP63994
ENSPMAP00000000366	TriadP63996
ENSPMAP00000000522	TriadP63996
ENSPMAP00000008633	TriadP63997
ENSPMAP00000010191	TriadP64000
ENSPMAP00000008362	TriadP64010
ENSPMAP00000009520	TriadP64010
ENSPMAP00000004266	TriadP64010
ENSPMAP00000009051	TriadP64010
ENSPMAP00000010581	TriadP64011
ENSPMAP00000011434	TriadP64013
ENSPMAP00000011279	TriadP64020
ENSPMAP00000010249	TriadP64020
ENSPMAP00000007639	TriadP64021
ENSPMAP00000010479	TriadP64021
ENSPMAP00000011411	TriadP64027
ENSPMAP00000007164	TriadP64027
ENSPMAP00000001953	TriadP64028
ENSPMAP00000004071	TriadP64033
ENSPMAP00000005210	TriadP64033
ENSPMAP00000006794	TriadP64033
ENSPMAP00000002990	TriadP64041
ENSPMAP00000002366	TriadP64052
ENSPMAP00000000244	TriadP64052
ENSPMAP00000002673	TriadP64052
ENSPMAP00000002791	TriadP64052
ENSPMAP00000001163	TriadP64056
ENSPMAP00000008214	TriadP64061
ENSPMAP00000003957	TriadP64063
ENSPMAP00000007365	TriadP64064
ENSPMAP00000003475	TriadP64065
ENSPMAP00000009425	TriadP64067
ENSPMAP00000001681	TriadP64069
ENSPMAP00000001592	TriadP64069
ENSPMAP00000009110	TriadP64069
ENSPMAP00000007241	TriadP64069
ENSPMAP00000010023	TriadP64072
ENSPMAP00000007725	TriadP64074
ENSPMAP00000002392	TriadP64077
ENSPMAP00000005682	TriadP64077
ENSPMAP00000008323	TriadP64077
ENSPMAP00000004151	TriadP64077
ENSPMAP00000003457	TriadP64078
ENSPMAP00000006924	TriadP64079
ENSPMAP00000011249	TriadP64079
ENSPMAP00000000356	TriadP64080
ENSPMAP00000004080	TriadP64084
ENSPMAP00000006790	TriadP64084
ENSPMAP00000000474	TriadP64084
ENSPMAP00000003065	TriadP64088
ENSPMAP00000006344	TriadP64092
ENSPMAP00000002118	TriadP64092
ENSPMAP00000004914	TriadP64092
ENSPMAP00000004251	TriadP64094
ENSPMAP00000007358	TriadP64110
ENSPMAP00000001416	TriadP64119
ENSPMAP00000006784	TriadP64121
ENSPMAP00000000873	TriadP64121
ENSPMAP00000004462	TriadP64126
ENSPMAP00000002889	TriadP64127
ENSPMAP00000010862	TriadP64128
ENSPMAP00000010284	TriadP64128
ENSPMAP00000003445	TriadP64130
ENSPMAP00000007135	TriadP64132
ENSPMAP00000001478	TriadP64132
ENSPMAP00000009588	TriadP64133
ENSPMAP00000005400	TriadP64133
ENSPMAP00000000681	TriadP64135
ENSPMAP00000000315	TriadP64136
ENSPMAP00000004207	TriadP64136
ENSPMAP00000003311	TriadP64137
ENSPMAP00000007548	TriadP64140
ENSPMAP00000009657	TriadP64145
ENSPMAP00000007145	TriadP64145
ENSPMAP00000003391	TriadP64149
ENSPMAP00000010575	TriadP64154
ENSPMAP00000001661	TriadP64154
ENSPMAP00000008171	TriadP64155
ENSPMAP00000009168	TriadP64155
ENSPMAP00000011360	TriadP64155
ENSPMAP00000007543	TriadP64159
ENSPMAP00000000473	TriadP64159
ENSPMAP00000000865	TriadP64161
ENSPMAP00000003656	TriadP64162
ENSPMAP00000008513	TriadP64165
ENSPMAP00000002557	TriadP64165
ENSPMAP00000009258	TriadP64165
ENSPMAP00000000902	TriadP64165
ENSPMAP00000010179	TriadP64173
ENSPMAP00000009006	TriadP64176
ENSPMAP00000001609	TriadP64180
ENSPMAP00000010837	TriadP64182
ENSPMAP00000005632	TriadP64182
ENSPMAP00000007982	TriadP64182
ENSPMAP00000003686	TriadP64185
ENSPMAP00000002120	TriadP64188
ENSPMAP00000004607	TriadP64188
ENSPMAP00000008558	TriadP64190
ENSPMAP00000008573	TriadP64191
ENSPMAP00000000332	TriadP64193
ENSPMAP00000000918	TriadP64196
ENSPMAP00000001015	TriadP64196
ENSPMAP00000006914	TriadP64198
ENSPMAP00000009481	TriadP64199
ENSPMAP00000009891	TriadP64201
ENSPMAP00000003518	TriadP64201
ENSPMAP00000006009	TriadP64201
ENSPMAP00000006343	TriadP64201
ENSPMAP00000007267	TriadP64202
ENSPMAP00000008816	TriadP64202
ENSPMAP00000002305	TriadP64206
ENSPMAP00000000936	TriadP64213
ENSPMAP00000007719	TriadP64218
ENSPMAP00000002449	TriadP64219
ENSPMAP00000000108	TriadP64219
ENSPMAP00000010666	TriadP64219
ENSPMAP00000004038	TriadP64220
ENSPMAP00000005932	TriadP64222
ENSPMAP00000002229	TriadP64223
ENSPMAP00000000753	TriadP64225
ENSPMAP00000009726	TriadP64227
ENSPMAP00000010374	TriadP64231
ENSPMAP00000001549	TriadP64233
ENSPMAP00000009056	TriadP64237
ENSPMAP00000003419	TriadP64237
ENSPMAP00000008365	TriadP64238
ENSPMAP00000006772	TriadP64241
ENSPMAP00000001373	TriadP64241
