ENSGALP00000000003	SINLEJ012925
ENSGALP00000029718	SINLEJ012709
ENSGALP00000029745	SINLEJ018382
ENSGALP00000029745	SINLEJ015522
ENSGALP00000029762	SINLEJ019198
ENSGALP00000029762	SINLEJ004784
ENSGALP00000029768	SINLEJ004804
ENSGALP00000029768	SINLEJ600127
ENSGALP00000029794	SINLEJ007481
ENSGALP00000029810	SINLEJ018460
ENSGALP00000029810	SINLEJ015917
ENSGALP00000029837	SINLEJ013518
ENSGALP00000029838	SINLEJ016905
ENSGALP00000029838	SINLEJ016906
ENSGALP00000029846	SINLEJ003047
ENSGALP00000029849	SINLEJ009900
ENSGALP00000029849	SINLEJ009905
ENSGALP00000029853	SINLEJ018888
ENSGALP00000029853	SINLEJ019306
ENSGALP00000029867	SINLEJ013210
ENSGALP00000029906	SINLEJ013743
ENSGALP00000029937	SINLEJ016587
ENSGALP00000029954	SINLEJ017752
ENSGALP00000029955	SINLEJ002921
ENSGALP00000029967	SINLEJ002899
ENSGALP00000029968	SINLEJ009058
ENSGALP00000029968	SINLEJ018378
ENSGALP00000030003	SINLEJ007333
ENSGALP00000030003	SINLEJ007334
ENSGALP00000030005	SINLEJ012310
ENSGALP00000030005	SINLEJ009536
ENSGALP00000030045	SINLEJ012278
ENSGALP00000030056	SINLEJ011422
ENSGALP00000030077	SINLEJ007381
ENSGALP00000030077	SINLEJ007382
ENSGALP00000030079	SINLEJ009525
ENSGALP00000030079	SINLEJ009524
ENSGALP00000030103	SINLEJ011454
ENSGALP00000030109	SINLEJ012250
ENSGALP00000030109	SINLEJ010140
ENSGALP00000030117	SINLEJ010106
ENSGALP00000030135	SINLEJ008282
ENSGALP00000030147	SINLEJ009633
ENSGALP00000030147	SINLEJ006736
ENSGALP00000030167	SINLEJ015952
ENSGALP00000030167	SINLEJ011334
ENSGALP00000030174	SINLEJ017310
ENSGALP00000030174	SINLEJ019181
ENSGALP00000030175	SINLEJ008643
ENSGALP00000030178	SINLEJ006885
ENSGALP00000030178	SINLEJ015247
ENSGALP00000030200	SINLEJ011218
ENSGALP00000030213	SINLEJ014043
ENSGALP00000030213	SINLEJ011125
ENSGALP00000030215	SINLEJ008869
ENSGALP00000030215	SINLEJ008870
ENSGALP00000030219	SINLEJ008867
ENSGALP00000030240	SINLEJ011241
ENSGALP00000030243	SINLEJ008284
ENSGALP00000030246	SINLEJ009634
ENSGALP00000030247	SINLEJ008412
ENSGALP00000030247	SINLEJ017690
ENSGALP00000030252	SINLEJ009677
ENSGALP00000030283	SINLEJ009217
ENSGALP00000030283	SINLEJ014786
ENSGALP00000030293	SINLEJ005500
ENSGALP00000030293	SINLEJ008623
ENSGALP00000030296	SINLEJ006685
ENSGALP00000030296	SINLEJ008353
ENSGALP00000030305	SINLEJ009736
ENSGALP00000030322	SINLEJ008847
ENSGALP00000030336	SINLEJ005440
ENSGALP00000030336	SINLEJ005441
ENSGALP00000030342	SINLEJ001433
ENSGALP00000030345	SINLEJ004831
ENSGALP00000030349	SINLEJ013029
ENSGALP00000030359	SINLEJ004796
ENSGALP00000030365	SINLEJ003185
ENSGALP00000030366	SINLEJ600309
ENSGALP00000030366	SINLEJ004691
ENSGALP00000030426	SINLEJ013045
ENSGALP00000030441	SINLEJ008639
ENSGALP00000030451	SINLEJ012991
ENSGALP00000030459	SINLEJ014473
ENSGALP00000030471	SINLEJ600213
ENSGALP00000030480	SINLEJ014037
ENSGALP00000030480	SINLEJ014038
ENSGALP00000030511	SINLEJ011272
ENSGALP00000030511	SINLEJ011264
ENSGALP00000030515	SINLEJ008698
ENSGALP00000030515	SINLEJ014056
ENSGALP00000030528	SINLEJ600047
ENSGALP00000030528	SINLEJ016491
ENSGALP00000030567	SINLEJ001330
ENSGALP00000030639	SINLEJ019322
ENSGALP00000030640	SINLEJ001373
ENSGALP00000030644	SINLEJ001400
ENSGALP00000030644	SINLEJ003277
ENSGALP00000030646	SINLEJ001404
ENSGALP00000030668	SINLEJ019310
ENSGALP00000030672	SINLEJ001520
ENSGALP00000030706	SINLEJ008976
ENSGALP00000030706	SINLEJ010921
ENSGALP00000030708	SINLEJ007496
ENSGALP00000030714	SINLEJ600252
ENSGALP00000030714	SINLEJ008190
ENSGALP00000030720	SINLEJ003794
ENSGALP00000030720	SINLEJ017582
ENSGALP00000030727	SINLEJ014277
ENSGALP00000030727	SINLEJ012959
ENSGALP00000030734	SINLEJ013191
ENSGALP00000030736	SINLEJ013453
ENSGALP00000030803	SINLEJ010951
ENSGALP00000030827	SINLEJ018739
ENSGALP00000030827	SINLEJ013979
ENSGALP00000030828	SINLEJ010477
ENSGALP00000030828	SINLEJ001556
ENSGALP00000030861	SINLEJ600262
ENSGALP00000030861	SINLEJ001445
ENSGALP00000030863	SINLEJ012010
ENSGALP00000030864	SINLEJ004574
ENSGALP00000030864	SINLEJ012001
ENSGALP00000030879	SINLEJ017919
ENSGALP00000030879	SINLEJ007841
ENSGALP00000030892	SINLEJ012743
ENSGALP00000030892	SINLEJ005704
ENSGALP00000030898	SINLEJ012740
ENSGALP00000030898	SINLEJ012741
ENSGALP00000030899	SINLEJ008447
ENSGALP00000030899	SINLEJ008446
ENSGALP00000030947	SINLEJ006815
ENSGALP00000030970	SINLEJ018645
ENSGALP00000030970	SINLEJ008261
ENSGALP00000030989	SINLEJ008436
ENSGALP00000030991	SINLEJ002684
ENSGALP00000030997	SINLEJ016982
ENSGALP00000031018	SINLEJ006064
ENSGALP00000031047	SINLEJ018232
ENSGALP00000031071	SINLEJ003436
ENSGALP00000031085	SINLEJ015106
ENSGALP00000031088	SINLEJ015101
ENSGALP00000031103	SINLEJ003121
ENSGALP00000031109	SINLEJ008551
ENSGALP00000031127	SINLEJ009774
ENSGALP00000031127	SINLEJ009773
ENSGALP00000031130	SINLEJ008552
ENSGALP00000031130	SINLEJ009676
ENSGALP00000031142	SINLEJ012624
ENSGALP00000031142	SINLEJ012603
ENSGALP00000031149	SINLEJ017824
ENSGALP00000031149	SINLEJ600225
ENSGALP00000031152	SINLEJ012769
ENSGALP00000031170	SINLEJ019297
ENSGALP00000031188	SINLEJ013608
ENSGALP00000031203	SINLEJ011151
ENSGALP00000031205	SINLEJ001716
ENSGALP00000031206	SINLEJ002158
ENSGALP00000031243	SINLEJ001171
ENSGALP00000031272	SINLEJ016999
ENSGALP00000031272	SINLEJ005901
ENSGALP00000031284	SINLEJ001971
ENSGALP00000031284	SINLEJ005035
ENSGALP00000031297	SINLEJ001980
ENSGALP00000031298	SINLEJ000660
ENSGALP00000031298	SINLEJ001182
ENSGALP00000031301	SINLEJ005061
ENSGALP00000031301	SINLEJ001777
ENSGALP00000031309	SINLEJ014461
ENSGALP00000031309	SINLEJ001784
ENSGALP00000031320	SINLEJ006028
ENSGALP00000031320	SINLEJ000695
ENSGALP00000031342	SINLEJ004933
ENSGALP00000031343	SINLEJ001844
ENSGALP00000031347	SINLEJ002043
ENSGALP00000031347	SINLEJ006024
ENSGALP00000031379	SINLEJ004487
ENSGALP00000031387	SINLEJ004303
ENSGALP00000031420	SINLEJ004459
ENSGALP00000031452	SINLEJ006176
ENSGALP00000031452	SINLEJ006177
ENSGALP00000031458	SINLEJ006153
ENSGALP00000031473	SINLEJ007012
ENSGALP00000031519	SINLEJ018457
ENSGALP00000031537	SINLEJ004537
ENSGALP00000031548	SINLEJ016934
ENSGALP00000031560	SINLEJ007069
ENSGALP00000031560	SINLEJ004288
ENSGALP00000031563	SINLEJ014136
ENSGALP00000031563	SINLEJ007065
ENSGALP00000031565	SINLEJ000917
ENSGALP00000031566	SINLEJ006288
ENSGALP00000031600	SINLEJ004360
ENSGALP00000031642	SINLEJ006516
ENSGALP00000031642	SINLEJ010561
ENSGALP00000031652	SINLEJ015163
ENSGALP00000031652	SINLEJ015164
ENSGALP00000031668	SINLEJ014882
ENSGALP00000031695	SINLEJ017419
ENSGALP00000031700	SINLEJ006387
ENSGALP00000031700	SINLEJ018456
ENSGALP00000031702	SINLEJ007075
ENSGALP00000031702	SINLEJ017109
ENSGALP00000031703	SINLEJ006264
ENSGALP00000031725	SINLEJ015032
ENSGALP00000031725	SINLEJ015035
ENSGALP00000031771	SINLEJ018319
ENSGALP00000031771	SINLEJ018839
ENSGALP00000031782	SINLEJ013414
ENSGALP00000031791	SINLEJ017644
ENSGALP00000031791	SINLEJ010991
ENSGALP00000031812	SINLEJ016718
ENSGALP00000031860	SINLEJ001876
ENSGALP00000031870	SINLEJ013977
ENSGALP00000031881	SINLEJ009145
ENSGALP00000031906	SINLEJ005909
ENSGALP00000031906	SINLEJ005823
ENSGALP00000031922	SINLEJ016992
ENSGALP00000031926	SINLEJ001029
ENSGALP00000031931	SINLEJ001939
ENSGALP00000031938	SINLEJ002125
ENSGALP00000031938	SINLEJ006004
ENSGALP00000031974	SINLEJ000874
ENSGALP00000031974	SINLEJ000873
ENSGALP00000031993	SINLEJ001911
ENSGALP00000031994	SINLEJ017078
ENSGALP00000031997	SINLEJ017154
ENSGALP00000031997	SINLEJ017588
ENSGALP00000031999	SINLEJ006083
ENSGALP00000031999	SINLEJ006082
ENSGALP00000032001	SINLEJ014520
ENSGALP00000032001	SINLEJ014027
ENSGALP00000032005	SINLEJ004919
ENSGALP00000032005	SINLEJ001734
ENSGALP00000032013	SINLEJ007542
ENSGALP00000032013	SINLEJ007541
ENSGALP00000032014	SINLEJ000067
ENSGALP00000032014	SINLEJ000078
ENSGALP00000032046	SINLEJ013249
ENSGALP00000032046	SINLEJ007560
ENSGALP00000032053	SINLEJ016251
ENSGALP00000032053	SINLEJ016865
ENSGALP00000032057	SINLEJ004830
ENSGALP00000032100	SINLEJ016576
ENSGALP00000032101	SINLEJ015736
ENSGALP00000032107	SINLEJ006105
ENSGALP00000032130	SINLEJ000096
ENSGALP00000032149	SINLEJ000527
ENSGALP00000032149	SINLEJ012819
ENSGALP00000032152	SINLEJ000453
ENSGALP00000032161	SINLEJ015206
ENSGALP00000032172	SINLEJ000492
ENSGALP00000032172	SINLEJ000493
ENSGALP00000032176	SINLEJ010870
ENSGALP00000032180	SINLEJ014631
ENSGALP00000032190	SINLEJ010809
ENSGALP00000032209	SINLEJ010751
ENSGALP00000032209	SINLEJ000249
ENSGALP00000032210	SINLEJ010753
ENSGALP00000032210	SINLEJ010845
ENSGALP00000032215	SINLEJ004170
ENSGALP00000032215	SINLEJ004171
ENSGALP00000032253	SINLEJ012416
ENSGALP00000032253	SINLEJ014212
ENSGALP00000032293	SINLEJ013981
ENSGALP00000032302	SINLEJ001676
ENSGALP00000032325	SINLEJ010508
ENSGALP00000032335	SINLEJ007901
ENSGALP00000032335	SINLEJ012166
ENSGALP00000032354	SINLEJ000377
ENSGALP00000032354	SINLEJ000031
ENSGALP00000032358	SINLEJ011709
ENSGALP00000032358	SINLEJ011707
ENSGALP00000032390	SINLEJ009888
ENSGALP00000032414	SINLEJ004465
ENSGALP00000032414	SINLEJ011888
ENSGALP00000032417	SINLEJ006684
ENSGALP00000032474	SINLEJ000330
ENSGALP00000032532	SINLEJ002083
ENSGALP00000032535	SINLEJ012523
ENSGALP00000032535	SINLEJ017309
ENSGALP00000032542	SINLEJ008949
ENSGALP00000032557	SINLEJ004399
ENSGALP00000032560	SINLEJ005885
ENSGALP00000032572	SINLEJ017464
ENSGALP00000032572	SINLEJ013825
ENSGALP00000032574	SINLEJ011893
ENSGALP00000032574	SINLEJ004393
ENSGALP00000032578	SINLEJ017259
ENSGALP00000032581	SINLEJ009938
ENSGALP00000032595	SINLEJ011946
ENSGALP00000032595	SINLEJ011947
ENSGALP00000032596	SINLEJ012292
ENSGALP00000032596	SINLEJ012291
ENSGALP00000032597	SINLEJ011898
ENSGALP00000032611	SINLEJ000730
ENSGALP00000032616	SINLEJ011874
ENSGALP00000032623	SINLEJ004820
ENSGALP00000032623	SINLEJ009770
ENSGALP00000032624	SINLEJ009460
ENSGALP00000032625	SINLEJ007900
ENSGALP00000032639	SINLEJ003303
ENSGALP00000032639	SINLEJ013819
ENSGALP00000032649	SINLEJ001612
ENSGALP00000032649	SINLEJ013850
ENSGALP00000032659	SINLEJ001287
ENSGALP00000032675	SINLEJ013482
ENSGALP00000032683	SINLEJ600292
ENSGALP00000032683	SINLEJ004753
ENSGALP00000032688	SINLEJ015670
ENSGALP00000032688	SINLEJ007241
ENSGALP00000032704	SINLEJ006146
ENSGALP00000032704	SINLEJ006145
ENSGALP00000032713	SINLEJ003857
ENSGALP00000032713	SINLEJ001170
ENSGALP00000032720	SINLEJ012367
ENSGALP00000032727	SINLEJ007693
ENSGALP00000032763	SINLEJ003149
ENSGALP00000032767	SINLEJ010454
ENSGALP00000032783	SINLEJ011803
ENSGALP00000032783	SINLEJ011788
ENSGALP00000032803	SINLEJ011183
ENSGALP00000032822	SINLEJ012399
ENSGALP00000032826	SINLEJ001221
ENSGALP00000032826	SINLEJ600332
ENSGALP00000032851	SINLEJ009877
ENSGALP00000032858	SINLEJ009879
ENSGALP00000032870	SINLEJ012886
ENSGALP00000032870	SINLEJ007669
ENSGALP00000032872	SINLEJ001625
ENSGALP00000032879	SINLEJ009239
ENSGALP00000032883	SINLEJ017127
ENSGALP00000032884	SINLEJ016063
ENSGALP00000032884	SINLEJ017134
ENSGALP00000032903	SINLEJ003671
ENSGALP00000032932	SINLEJ013418
ENSGALP00000032938	SINLEJ016373
ENSGALP00000032941	SINLEJ000392
ENSGALP00000032941	SINLEJ012846
ENSGALP00000032946	SINLEJ005645
ENSGALP00000032984	SINLEJ007738
ENSGALP00000033025	SINLEJ003951
ENSGALP00000033025	SINLEJ000937
ENSGALP00000033033	SINLEJ011112
ENSGALP00000033049	SINLEJ006506
ENSGALP00000033049	SINLEJ006507
ENSGALP00000033050	SINLEJ009306
ENSGALP00000033050	SINLEJ018676
ENSGALP00000033053	SINLEJ005255
ENSGALP00000033053	SINLEJ005250
ENSGALP00000033069	SINLEJ012374
ENSGALP00000033069	SINLEJ009469
ENSGALP00000033071	SINLEJ009066
ENSGALP00000033089	SINLEJ007189
ENSGALP00000033089	SINLEJ001632
ENSGALP00000033098	SINLEJ013779
ENSGALP00000033098	SINLEJ003454
ENSGALP00000033115	SINLEJ019148
ENSGALP00000033119	SINLEJ011163
ENSGALP00000033127	SINLEJ007814
ENSGALP00000033158	SINLEJ015738
ENSGALP00000033172	SINLEJ017059
ENSGALP00000033213	SINLEJ003178
ENSGALP00000033213	SINLEJ009382
ENSGALP00000033220	SINLEJ011784
ENSGALP00000033238	SINLEJ011537
ENSGALP00000033249	SINLEJ011535
ENSGALP00000033262	SINLEJ005637
ENSGALP00000033269	SINLEJ008407
ENSGALP00000033269	SINLEJ018582
ENSGALP00000033285	SINLEJ015871
ENSGALP00000033285	SINLEJ012866
ENSGALP00000033317	SINLEJ003183
ENSGALP00000033333	SINLEJ010877
ENSGALP00000033347	SINLEJ008272
ENSGALP00000033347	SINLEJ008637
ENSGALP00000033359	SINLEJ005284
ENSGALP00000033373	SINLEJ014185
ENSGALP00000033411	SINLEJ013563
ENSGALP00000033411	SINLEJ012681
ENSGALP00000033454	SINLEJ001004
ENSGALP00000033461	SINLEJ018097
ENSGALP00000033461	SINLEJ011146
ENSGALP00000033490	SINLEJ000536
ENSGALP00000033495	SINLEJ000731
ENSGALP00000033522	SINLEJ011545
ENSGALP00000033525	SINLEJ010569
ENSGALP00000033543	SINLEJ013131
ENSGALP00000033543	SINLEJ018745
ENSGALP00000033549	SINLEJ003834
ENSGALP00000033555	SINLEJ002871
ENSGALP00000033573	SINLEJ001997
ENSGALP00000033573	SINLEJ017196
ENSGALP00000033576	SINLEJ006526
ENSGALP00000033584	SINLEJ015800
ENSGALP00000033584	SINLEJ010094
ENSGALP00000033591	SINLEJ005457
ENSGALP00000033591	SINLEJ009609
ENSGALP00000033594	SINLEJ011865
ENSGALP00000033602	SINLEJ012574
ENSGALP00000033602	SINLEJ003066
ENSGALP00000033603	SINLEJ014049
ENSGALP00000033627	SINLEJ015544
ENSGALP00000033634	SINLEJ017066
ENSGALP00000033634	SINLEJ003058
ENSGALP00000033638	SINLEJ010772
ENSGALP00000033698	SINLEJ016525
ENSGALP00000033702	SINLEJ015166
ENSGALP00000033702	SINLEJ005950
ENSGALP00000033715	SINLEJ010635
ENSGALP00000033715	SINLEJ010637
ENSGALP00000033722	SINLEJ007831
ENSGALP00000033722	SINLEJ007873
ENSGALP00000033741	SINLEJ016945
ENSGALP00000033759	SINLEJ017630
ENSGALP00000033759	SINLEJ014792
ENSGALP00000033782	SINLEJ004168
ENSGALP00000033786	SINLEJ010722
ENSGALP00000033786	SINLEJ000539
ENSGALP00000033790	SINLEJ016005
ENSGALP00000033790	SINLEJ012072
ENSGALP00000033816	SINLEJ010843
ENSGALP00000033816	SINLEJ012845
ENSGALP00000033819	SINLEJ000303
ENSGALP00000033830	SINLEJ009980
ENSGALP00000033857	SINLEJ014693
ENSGALP00000033857	SINLEJ014692
ENSGALP00000033861	SINLEJ017745
ENSGALP00000033861	SINLEJ017747
ENSGALP00000033875	SINLEJ004123
ENSGALP00000033875	SINLEJ000396
ENSGALP00000033878	SINLEJ017864
ENSGALP00000033878	SINLEJ018539
ENSGALP00000033890	SINLEJ018774
ENSGALP00000033890	SINLEJ018773
ENSGALP00000033905	SINLEJ000630
ENSGALP00000033905	SINLEJ017385
ENSGALP00000033928	SINLEJ010316
ENSGALP00000033977	SINLEJ003712
ENSGALP00000033978	SINLEJ010036
ENSGALP00000033978	SINLEJ015451
ENSGALP00000033981	SINLEJ008879
ENSGALP00000033996	SINLEJ014260
ENSGALP00000034019	SINLEJ014770
ENSGALP00000034019	SINLEJ014771
ENSGALP00000034026	SINLEJ017942
ENSGALP00000034026	SINLEJ011662
ENSGALP00000034037	SINLEJ011178
ENSGALP00000034037	SINLEJ011273
ENSGALP00000034040	SINLEJ016464
ENSGALP00000034056	SINLEJ011691
ENSGALP00000034056	SINLEJ011705
ENSGALP00000034072	SINLEJ003594
ENSGALP00000034072	SINLEJ014966
ENSGALP00000034077	SINLEJ003659
ENSGALP00000034078	SINLEJ018151
ENSGALP00000034078	SINLEJ005243
ENSGALP00000034083	SINLEJ017975
ENSGALP00000034083	SINLEJ010963
ENSGALP00000034108	SINLEJ012821
ENSGALP00000034108	SINLEJ014191
ENSGALP00000034118	SINLEJ010740
ENSGALP00000034118	SINLEJ004159
ENSGALP00000034141	SINLEJ014411
ENSGALP00000034151	SINLEJ014173
ENSGALP00000034151	SINLEJ014151
ENSGALP00000034170	SINLEJ018874
ENSGALP00000034170	SINLEJ018873
ENSGALP00000034213	SINLEJ014349
ENSGALP00000034226	SINLEJ008969
ENSGALP00000034251	SINLEJ005800
ENSGALP00000034251	SINLEJ018889
ENSGALP00000034254	SINLEJ012175
ENSGALP00000034255	SINLEJ016697
ENSGALP00000034260	SINLEJ014374
ENSGALP00000034260	SINLEJ014373
ENSGALP00000034265	SINLEJ014954
ENSGALP00000034265	SINLEJ003608
ENSGALP00000034313	SINLEJ018621
ENSGALP00000034313	SINLEJ018620
ENSGALP00000034327	SINLEJ011627
ENSGALP00000034327	SINLEJ009385
ENSGALP00000034328	SINLEJ006567
ENSGALP00000034361	SINLEJ012036
ENSGALP00000034361	SINLEJ012047
ENSGALP00000034376	SINLEJ013616
ENSGALP00000034389	SINLEJ000603
ENSGALP00000034390	SINLEJ006833
ENSGALP00000034390	SINLEJ005953
ENSGALP00000034408	SINLEJ018053
ENSGALP00000034433	SINLEJ000212
ENSGALP00000034451	SINLEJ010066
ENSGALP00000034451	SINLEJ012487
ENSGALP00000034454	SINLEJ014999
ENSGALP00000034460	SINLEJ003721
ENSGALP00000034470	SINLEJ008416
ENSGALP00000034476	SINLEJ001245
ENSGALP00000034485	SINLEJ012395
ENSGALP00000034485	SINLEJ012393
ENSGALP00000034499	SINLEJ016588
ENSGALP00000034517	SINLEJ008144
ENSGALP00000034523	SINLEJ003091
ENSGALP00000034525	SINLEJ012178
ENSGALP00000034535	SINLEJ015688
ENSGALP00000034557	SINLEJ006237
ENSGALP00000034561	SINLEJ009447
ENSGALP00000034561	SINLEJ010726
ENSGALP00000034586	SINLEJ013726
ENSGALP00000034591	SINLEJ011428
ENSGALP00000034591	SINLEJ009457
ENSGALP00000034609	SINLEJ013488
ENSGALP00000034622	SINLEJ017412
ENSGALP00000034660	SINLEJ000349
ENSGALP00000034674	SINLEJ011780
ENSGALP00000034674	SINLEJ010589
ENSGALP00000034765	SINLEJ008504
ENSGALP00000034774	SINLEJ012406
ENSGALP00000034810	SINLEJ003350
ENSGALP00000034832	SINLEJ000537
ENSGALP00000034943	SINLEJ001430
ENSGALP00000034947	SINLEJ004750
ENSGALP00000034947	SINLEJ600285
ENSGALP00000034952	SINLEJ018519
ENSGALP00000034952	SINLEJ015995
ENSGALP00000034981	SINLEJ016993
ENSGALP00000034996	SINLEJ007426
ENSGALP00000034996	SINLEJ007425
ENSGALP00000035061	SINLEJ015908
ENSGALP00000035062	SINLEJ017491
ENSGALP00000035064	SINLEJ001579
ENSGALP00000035064	SINLEJ600464
ENSGALP00000035074	SINLEJ016471
ENSGALP00000035098	SINLEJ017235
ENSGALP00000035122	SINLEJ014378
ENSGALP00000035143	SINLEJ004521
ENSGALP00000035143	SINLEJ011997
ENSGALP00000035213	SINLEJ004695
ENSGALP00000035264	SINLEJ012486
ENSGALP00000035264	SINLEJ010002
ENSGALP00000035328	SINLEJ017027
ENSGALP00000035339	SINLEJ013770
ENSGALP00000035366	SINLEJ014218
ENSGALP00000035370	SINLEJ000426
ENSGALP00000035379	SINLEJ010412
ENSGALP00000035379	SINLEJ010413
ENSGALP00000035437	SINLEJ013636
ENSGALP00000035449	SINLEJ005920
ENSGALP00000035454	SINLEJ009516
ENSGALP00000035460	SINLEJ017664
ENSGALP00000035460	SINLEJ012341
ENSGALP00000035462	SINLEJ008520
ENSGALP00000035462	SINLEJ003672
ENSGALP00000035469	SINLEJ009601
ENSGALP00000035469	SINLEJ007259
ENSGALP00000035475	SINLEJ004227
ENSGALP00000035478	SINLEJ015693
ENSGALP00000035478	SINLEJ013660
ENSGALP00000035486	SINLEJ010199
ENSGALP00000035486	SINLEJ015674
ENSGALP00000035495	SINLEJ013661
ENSGALP00000035495	SINLEJ010252
ENSGALP00000035496	SINLEJ012333
ENSGALP00000035496	SINLEJ011305
ENSGALP00000035497	SINLEJ010227
ENSGALP00000035497	SINLEJ010219
ENSGALP00000035502	SINLEJ010078
ENSGALP00000035503	SINLEJ010256
ENSGALP00000035503	SINLEJ010255
ENSGALP00000035505	SINLEJ012412
ENSGALP00000035506	SINLEJ010111
ENSGALP00000035506	SINLEJ010112
ENSGALP00000035514	SINLEJ011316
ENSGALP00000035514	SINLEJ012389
ENSGALP00000035584	SINLEJ006379
ENSGALP00000035584	SINLEJ006378
ENSGALP00000035594	SINLEJ006265
ENSGALP00000035595	SINLEJ016160
ENSGALP00000035598	SINLEJ006346
ENSGALP00000035598	SINLEJ007127
ENSGALP00000035601	SINLEJ005010
ENSGALP00000035610	SINLEJ013415
ENSGALP00000035610	SINLEJ013416
ENSGALP00000035639	SINLEJ010929
ENSGALP00000035646	SINLEJ009163
ENSGALP00000035646	SINLEJ017796
ENSGALP00000035658	SINLEJ015115
ENSGALP00000035658	SINLEJ015939
ENSGALP00000035668	SINLEJ018733
ENSGALP00000035685	SINLEJ007030
ENSGALP00000035685	SINLEJ007031
ENSGALP00000035686	SINLEJ003048
ENSGALP00000035686	SINLEJ014122
ENSGALP00000035711	SINLEJ013405
ENSGALP00000035712	SINLEJ013406
ENSGALP00000035712	SINLEJ017711
ENSGALP00000035713	SINLEJ019223
ENSGALP00000035714	SINLEJ017959
ENSGALP00000035716	SINLEJ011801
ENSGALP00000035716	SINLEJ011802
ENSGALP00000035726	SINLEJ006372
ENSGALP00000035726	SINLEJ007095
ENSGALP00000035729	SINLEJ006262
ENSGALP00000035729	SINLEJ019058
ENSGALP00000035733	SINLEJ011726
ENSGALP00000035733	SINLEJ012504
ENSGALP00000035739	SINLEJ013396
ENSGALP00000035768	SINLEJ006835
ENSGALP00000035780	SINLEJ013335
ENSGALP00000035780	SINLEJ013333
ENSGALP00000035804	SINLEJ007042
ENSGALP00000035808	SINLEJ013114
ENSGALP00000035808	SINLEJ009287
ENSGALP00000035830	SINLEJ003029
ENSGALP00000035830	SINLEJ003030
ENSGALP00000035831	SINLEJ009693
ENSGALP00000035831	SINLEJ008614
ENSGALP00000035838	SINLEJ013010
ENSGALP00000035838	SINLEJ600001
ENSGALP00000035839	SINLEJ012601
ENSGALP00000035841	SINLEJ008897
ENSGALP00000035841	SINLEJ016327
ENSGALP00000035846	SINLEJ019100
ENSGALP00000035846	SINLEJ002762
ENSGALP00000035848	SINLEJ008807
ENSGALP00000035850	SINLEJ013098
ENSGALP00000035851	SINLEJ008730
ENSGALP00000035851	SINLEJ011220
ENSGALP00000035853	SINLEJ013083
ENSGALP00000035860	SINLEJ012732
ENSGALP00000035860	SINLEJ012737
ENSGALP00000035861	SINLEJ012969
ENSGALP00000035865	SINLEJ008182
ENSGALP00000035874	SINLEJ009232
ENSGALP00000035883	SINLEJ019421
ENSGALP00000035883	SINLEJ011087
ENSGALP00000035889	SINLEJ006874
ENSGALP00000035889	SINLEJ015236
ENSGALP00000035891	SINLEJ008555
ENSGALP00000035895	SINLEJ009132
ENSGALP00000035895	SINLEJ006377
ENSGALP00000035897	SINLEJ012671
ENSGALP00000035905	SINLEJ012653
ENSGALP00000035905	SINLEJ012651
ENSGALP00000035906	SINLEJ014582
ENSGALP00000035906	SINLEJ013652
ENSGALP00000035907	SINLEJ018899
ENSGALP00000035907	SINLEJ019335
ENSGALP00000035918	SINLEJ016013
ENSGALP00000035918	SINLEJ016208
ENSGALP00000035919	SINLEJ011777
ENSGALP00000035933	SINLEJ016984
ENSGALP00000035959	SINLEJ006473
ENSGALP00000035973	SINLEJ013918
ENSGALP00000035996	SINLEJ001746
ENSGALP00000036001	SINLEJ009754
ENSGALP00000036002	SINLEJ008263
ENSGALP00000036002	SINLEJ008220
ENSGALP00000036004	SINLEJ009636
ENSGALP00000036004	SINLEJ005399
ENSGALP00000036020	SINLEJ009218
ENSGALP00000036020	SINLEJ010353
ENSGALP00000036038	SINLEJ003084
ENSGALP00000036038	SINLEJ019257
ENSGALP00000036048	SINLEJ018617
ENSGALP00000036052	SINLEJ012730
ENSGALP00000036052	SINLEJ012735
ENSGALP00000036053	SINLEJ016898
ENSGALP00000036056	SINLEJ008238
ENSGALP00000036056	SINLEJ008620
ENSGALP00000036082	SINLEJ006831
ENSGALP00000036097	SINLEJ008655
ENSGALP00000036097	SINLEJ019336
ENSGALP00000036100	SINLEJ009097
ENSGALP00000036100	SINLEJ009102
ENSGALP00000036103	SINLEJ008648
ENSGALP00000036103	SINLEJ009739
ENSGALP00000036105	SINLEJ009718
ENSGALP00000036105	SINLEJ006739
ENSGALP00000036114	SINLEJ004447
ENSGALP00000036116	SINLEJ009622
ENSGALP00000036116	SINLEJ008678
ENSGALP00000036138	SINLEJ006707
ENSGALP00000036138	SINLEJ008392
ENSGALP00000036139	SINLEJ006706
ENSGALP00000036139	SINLEJ009616
ENSGALP00000036143	SINLEJ009254
ENSGALP00000036143	SINLEJ008846
ENSGALP00000036145	SINLEJ011123
ENSGALP00000036145	SINLEJ008866
ENSGALP00000036151	SINLEJ011145
ENSGALP00000036160	SINLEJ009062
ENSGALP00000036161	SINLEJ012234
ENSGALP00000036161	SINLEJ012233
ENSGALP00000036245	SINLEJ009898
ENSGALP00000036245	SINLEJ011208
ENSGALP00000036264	SINLEJ017055
ENSGALP00000036264	SINLEJ012678
ENSGALP00000036270	SINLEJ012200
ENSGALP00000036272	SINLEJ001209
ENSGALP00000036272	SINLEJ016764
ENSGALP00000036276	SINLEJ009181
