fgenesh2_pg.scaffold_351000043	ENSLOCP00000006075
fgenesh2_pg.scaffold_19000012	ENSLOCP00000003417
fgenesh2_pg.scaffold_19000012	ENSLOCP00000004224
fgenesh2_pg.scaffold_19000043	ENSLOCP00000021695
fgenesh2_pg.scaffold_19000044	ENSLOCP00000012987
fgenesh2_pg.scaffold_19000058	ENSLOCP00000000953
fgenesh2_pg.scaffold_19000066	ENSLOCP00000020498
fgenesh2_pg.scaffold_19000069	ENSLOCP00000022417
fgenesh2_pg.scaffold_19000069	ENSLOCP00000019310
fgenesh2_pg.scaffold_19000083	ENSLOCP00000008187
fgenesh2_pg.scaffold_19000084	ENSLOCP00000003828
fgenesh2_pg.scaffold_19000113	ENSLOCP00000003150
fgenesh2_pg.scaffold_19000143	ENSLOCP00000009811
fgenesh2_pg.scaffold_19000149	ENSLOCP00000020173
fgenesh2_pg.scaffold_19000158	ENSLOCP00000002474
fgenesh2_pg.scaffold_19000163	ENSLOCP00000011346
fgenesh2_pg.scaffold_19000169	ENSLOCP00000008641
fgenesh2_pg.scaffold_19000171	ENSLOCP00000002236
fgenesh2_pg.scaffold_19000172	ENSLOCP00000011749
fgenesh2_pg.scaffold_19000179	ENSLOCP00000012191
fgenesh2_pg.scaffold_19000179	ENSLOCP00000005417
fgenesh2_pg.scaffold_19000193	ENSLOCP00000009084
fgenesh2_pg.scaffold_19000204	ENSLOCP00000014879
fgenesh2_pg.scaffold_19000223	ENSLOCP00000010167
fgenesh2_pg.scaffold_19000230	ENSLOCP00000020977
fgenesh2_pg.scaffold_19000230	ENSLOCP00000020833
fgenesh2_pg.scaffold_19000230	ENSLOCP00000018668
fgenesh2_pg.scaffold_20000006	ENSLOCP00000015936
fgenesh2_pg.scaffold_20000006	ENSLOCP00000000334
fgenesh2_pg.scaffold_20000008	ENSLOCP00000016245
fgenesh2_pg.scaffold_20000015	ENSLOCP00000021494
fgenesh2_pg.scaffold_20000018	ENSLOCP00000013439
fgenesh2_pg.scaffold_20000031	ENSLOCP00000013694
fgenesh2_pg.scaffold_20000039	ENSLOCP00000022193
fgenesh2_pg.scaffold_20000044	ENSLOCP00000017027
fgenesh2_pg.scaffold_20000048	ENSLOCP00000005747
fgenesh2_pg.scaffold_20000066	ENSLOCP00000015069
fgenesh2_pg.scaffold_20000066	ENSLOCP00000014600
fgenesh2_pg.scaffold_20000075	ENSLOCP00000006506
fgenesh2_pg.scaffold_20000079	ENSLOCP00000001417
fgenesh2_pg.scaffold_20000079	ENSLOCP00000014313
fgenesh2_pg.scaffold_20000139	ENSLOCP00000007154
fgenesh2_pg.scaffold_20000167	ENSLOCP00000003407
fgenesh2_pg.scaffold_20000170	ENSLOCP00000009577
fgenesh2_pg.scaffold_20000181	ENSLOCP00000009413
fgenesh2_pg.scaffold_20000184	ENSLOCP00000001506
fgenesh2_pg.scaffold_20000192	ENSLOCP00000005569
fgenesh2_pg.scaffold_20000194	ENSLOCP00000000241
fgenesh2_pg.scaffold_20000198	ENSLOCP00000001073
fgenesh2_pg.scaffold_20000200	ENSLOCP00000004331
fgenesh2_pg.scaffold_20000205	ENSLOCP00000015477
fgenesh2_pg.scaffold_20000206	ENSLOCP00000014377
fgenesh2_pg.scaffold_20000211	ENSLOCP00000012714
fgenesh2_pg.scaffold_20000215	ENSLOCP00000016017
fgenesh2_pg.scaffold_21000019	ENSLOCP00000017793
fgenesh2_pg.scaffold_21000021	ENSLOCP00000001300
fgenesh2_pg.scaffold_21000044	ENSLOCP00000015562
fgenesh2_pg.scaffold_21000050	ENSLOCP00000000433
fgenesh2_pg.scaffold_21000050	ENSLOCP00000010187
fgenesh2_pg.scaffold_21000064	ENSLOCP00000022402
fgenesh2_pg.scaffold_21000067	ENSLOCP00000005465
fgenesh2_pg.scaffold_21000068	ENSLOCP00000001441
fgenesh2_pg.scaffold_21000071	ENSLOCP00000008227
fgenesh2_pg.scaffold_21000082	ENSLOCP00000001350
fgenesh2_pg.scaffold_21000085	ENSLOCP00000011038
fgenesh2_pg.scaffold_21000103	ENSLOCP00000008447
fgenesh2_pg.scaffold_21000103	ENSLOCP00000017439
fgenesh2_pg.scaffold_21000109	ENSLOCP00000006329
fgenesh2_pg.scaffold_21000123	ENSLOCP00000021855
fgenesh2_pg.scaffold_21000126	ENSLOCP00000006234
fgenesh2_pg.scaffold_21000130	ENSLOCP00000000941
fgenesh2_pg.scaffold_21000158	ENSLOCP00000015022
fgenesh2_pg.scaffold_21000159	ENSLOCP00000013014
fgenesh2_pg.scaffold_21000162	ENSLOCP00000020261
fgenesh2_pg.scaffold_21000167	ENSLOCP00000000429
fgenesh2_pg.scaffold_21000169	ENSLOCP00000001093
fgenesh2_pg.scaffold_21000176	ENSLOCP00000000641
fgenesh2_pg.scaffold_21000186	ENSLOCP00000011265
fgenesh2_pg.scaffold_21000186	ENSLOCP00000009679
fgenesh2_pg.scaffold_22000003	ENSLOCP00000006555
fgenesh2_pg.scaffold_22000004	ENSLOCP00000017747
fgenesh2_pg.scaffold_22000013	ENSLOCP00000014191
fgenesh2_pg.scaffold_22000014	ENSLOCP00000021146
fgenesh2_pg.scaffold_22000031	ENSLOCP00000004051
fgenesh2_pg.scaffold_22000040	ENSLOCP00000016256
fgenesh2_pg.scaffold_22000056	ENSLOCP00000006854
fgenesh2_pg.scaffold_22000058	ENSLOCP00000004984
fgenesh2_pg.scaffold_22000062	ENSLOCP00000002071
fgenesh2_pg.scaffold_22000065	ENSLOCP00000011500
fgenesh2_pg.scaffold_22000067	ENSLOCP00000007643
fgenesh2_pg.scaffold_22000072	ENSLOCP00000011536
fgenesh2_pg.scaffold_22000072	ENSLOCP00000020978
fgenesh2_pg.scaffold_22000075	ENSLOCP00000003810
fgenesh2_pg.scaffold_22000076	ENSLOCP00000019635
fgenesh2_pg.scaffold_22000080	ENSLOCP00000012849
fgenesh2_pg.scaffold_22000080	ENSLOCP00000022057
fgenesh2_pg.scaffold_22000085	ENSLOCP00000001867
fgenesh2_pg.scaffold_22000087	ENSLOCP00000005376
fgenesh2_pg.scaffold_22000093	ENSLOCP00000004084
fgenesh2_pg.scaffold_22000094	ENSLOCP00000016987
fgenesh2_pg.scaffold_22000105	ENSLOCP00000004437
fgenesh2_pg.scaffold_22000109	ENSLOCP00000006880
fgenesh2_pg.scaffold_22000112	ENSLOCP00000002276
fgenesh2_pg.scaffold_22000132	ENSLOCP00000022281
fgenesh2_pg.scaffold_22000138	ENSLOCP00000014494
fgenesh2_pg.scaffold_22000140	ENSLOCP00000016808
fgenesh2_pg.scaffold_22000141	ENSLOCP00000000222
fgenesh2_pg.scaffold_22000160	ENSLOCP00000014008
fgenesh2_pg.scaffold_22000167	ENSLOCP00000016794
fgenesh2_pg.scaffold_22000169	ENSLOCP00000016532
fgenesh2_pg.scaffold_22000193	ENSLOCP00000015642
fgenesh2_pg.scaffold_22000200	ENSLOCP00000007325
fgenesh2_pg.scaffold_22000204	ENSLOCP00000003912
fgenesh2_pg.scaffold_22000212	ENSLOCP00000014364
fgenesh2_pg.scaffold_23000012	ENSLOCP00000020153
fgenesh2_pg.scaffold_23000014	ENSLOCP00000000741
fgenesh2_pg.scaffold_23000024	ENSLOCP00000011464
fgenesh2_pg.scaffold_23000025	ENSLOCP00000022000
fgenesh2_pg.scaffold_23000054	ENSLOCP00000020524
fgenesh2_pg.scaffold_23000061	ENSLOCP00000001262
fgenesh2_pg.scaffold_23000061	ENSLOCP00000001450
fgenesh2_pg.scaffold_23000064	ENSLOCP00000003947
fgenesh2_pg.scaffold_23000064	ENSLOCP00000014415
fgenesh2_pg.scaffold_23000064	ENSLOCP00000014103
fgenesh2_pg.scaffold_23000065	ENSLOCP00000011534
fgenesh2_pg.scaffold_23000073	ENSLOCP00000005345
fgenesh2_pg.scaffold_23000073	ENSLOCP00000002258
fgenesh2_pg.scaffold_23000115	ENSLOCP00000012764
fgenesh2_pg.scaffold_23000129	ENSLOCP00000020076
fgenesh2_pg.scaffold_23000133	ENSLOCP00000000674
fgenesh2_pg.scaffold_23000163	ENSLOCP00000020176
fgenesh2_pg.scaffold_23000192	ENSLOCP00000008225
fgenesh2_pg.scaffold_24000027	ENSLOCP00000017421
fgenesh2_pg.scaffold_24000027	ENSLOCP00000018732
fgenesh2_pg.scaffold_24000043	ENSLOCP00000017420
fgenesh2_pg.scaffold_24000056	ENSLOCP00000011824
fgenesh2_pg.scaffold_24000087	ENSLOCP00000017468
fgenesh2_pg.scaffold_24000131	ENSLOCP00000022298
fgenesh2_pg.scaffold_24000144	ENSLOCP00000006876
fgenesh2_pg.scaffold_24000152	ENSLOCP00000010342
fgenesh2_pg.scaffold_24000152	ENSLOCP00000015876
fgenesh2_pg.scaffold_24000157	ENSLOCP00000013734
fgenesh2_pg.scaffold_24000160	ENSLOCP00000019872
fgenesh2_pg.scaffold_24000192	ENSLOCP00000013660
fgenesh2_pg.scaffold_24000192	ENSLOCP00000002713
fgenesh2_pg.scaffold_24000211	ENSLOCP00000009195
fgenesh2_pg.scaffold_24000213	ENSLOCP00000015329
fgenesh2_pg.scaffold_24000213	ENSLOCP00000016182
fgenesh2_pg.scaffold_24000220	ENSLOCP00000003518
fgenesh2_pg.scaffold_24000220	ENSLOCP00000010290
fgenesh2_pg.scaffold_24000220	ENSLOCP00000012862
fgenesh2_pg.scaffold_24000220	ENSLOCP00000018054
fgenesh2_pg.scaffold_24000223	ENSLOCP00000013533
fgenesh2_pg.scaffold_24000227	ENSLOCP00000010477
fgenesh2_pg.scaffold_25000018	ENSLOCP00000003750
fgenesh2_pg.scaffold_25000023	ENSLOCP00000008798
fgenesh2_pg.scaffold_25000027	ENSLOCP00000022176
fgenesh2_pg.scaffold_25000046	ENSLOCP00000015765
fgenesh2_pg.scaffold_25000096	ENSLOCP00000010937
fgenesh2_pg.scaffold_25000096	ENSLOCP00000006445
fgenesh2_pg.scaffold_25000096	ENSLOCP00000004633
fgenesh2_pg.scaffold_25000098	ENSLOCP00000006304
fgenesh2_pg.scaffold_25000100	ENSLOCP00000000618
fgenesh2_pg.scaffold_25000108	ENSLOCP00000010220
fgenesh2_pg.scaffold_25000149	ENSLOCP00000017148
fgenesh2_pg.scaffold_25000156	ENSLOCP00000015794
fgenesh2_pg.scaffold_25000186	ENSLOCP00000021425
fgenesh2_pg.scaffold_25000191	ENSLOCP00000011101
fgenesh2_pg.scaffold_25000206	ENSLOCP00000010100
fgenesh2_pg.scaffold_26000058	ENSLOCP00000007749
fgenesh2_pg.scaffold_26000063	ENSLOCP00000013334
fgenesh2_pg.scaffold_26000075	ENSLOCP00000015526
fgenesh2_pg.scaffold_26000186	ENSLOCP00000015567
fgenesh2_pg.scaffold_26000190	ENSLOCP00000012150
fgenesh2_pg.scaffold_26000200	ENSLOCP00000022144
fgenesh2_pg.scaffold_26000216	ENSLOCP00000015585
fgenesh2_pg.scaffold_26000218	ENSLOCP00000006409
fgenesh2_pg.scaffold_27000016	ENSLOCP00000012159
fgenesh2_pg.scaffold_27000071	ENSLOCP00000016957
fgenesh2_pg.scaffold_27000081	ENSLOCP00000013582
fgenesh2_pg.scaffold_27000081	ENSLOCP00000017751
fgenesh2_pg.scaffold_27000081	ENSLOCP00000000378
fgenesh2_pg.scaffold_27000083	ENSLOCP00000013541
fgenesh2_pg.scaffold_27000124	ENSLOCP00000006000
fgenesh2_pg.scaffold_27000146	ENSLOCP00000021958
fgenesh2_pg.scaffold_27000156	ENSLOCP00000018214
fgenesh2_pg.scaffold_27000166	ENSLOCP00000021093
fgenesh2_pg.scaffold_27000216	ENSLOCP00000013475
fgenesh2_pg.scaffold_28000003	ENSLOCP00000006624
fgenesh2_pg.scaffold_28000018	ENSLOCP00000002954
fgenesh2_pg.scaffold_28000018	ENSLOCP00000018379
fgenesh2_pg.scaffold_28000023	ENSLOCP00000009783
fgenesh2_pg.scaffold_28000027	ENSLOCP00000016425
fgenesh2_pg.scaffold_28000038	ENSLOCP00000006067
fgenesh2_pg.scaffold_28000041	ENSLOCP00000013427
fgenesh2_pg.scaffold_28000046	ENSLOCP00000005369
fgenesh2_pg.scaffold_28000081	ENSLOCP00000015483
fgenesh2_pg.scaffold_28000082	ENSLOCP00000003752
fgenesh2_pg.scaffold_28000088	ENSLOCP00000020904
fgenesh2_pg.scaffold_28000098	ENSLOCP00000001257
fgenesh2_pg.scaffold_28000108	ENSLOCP00000007782
fgenesh2_pg.scaffold_28000136	ENSLOCP00000015098
fgenesh2_pg.scaffold_29000025	ENSLOCP00000013468
fgenesh2_pg.scaffold_29000053	ENSLOCP00000001742
fgenesh2_pg.scaffold_29000065	ENSLOCP00000011978
fgenesh2_pg.scaffold_29000084	ENSLOCP00000019978
fgenesh2_pg.scaffold_29000090	ENSLOCP00000003372
fgenesh2_pg.scaffold_29000116	ENSLOCP00000003052
fgenesh2_pg.scaffold_29000123	ENSLOCP00000002524
fgenesh2_pg.scaffold_29000123	ENSLOCP00000013138
fgenesh2_pg.scaffold_29000159	ENSLOCP00000022037
fgenesh2_pg.scaffold_30000020	ENSLOCP00000012075
fgenesh2_pg.scaffold_30000020	ENSLOCP00000009666
fgenesh2_pg.scaffold_30000020	ENSLOCP00000008113
fgenesh2_pg.scaffold_30000070	ENSLOCP00000002686
fgenesh2_pg.scaffold_30000072	ENSLOCP00000021242
fgenesh2_pg.scaffold_30000072	ENSLOCP00000002665
fgenesh2_pg.scaffold_30000108	ENSLOCP00000005907
fgenesh2_pg.scaffold_30000108	ENSLOCP00000015926
fgenesh2_pg.scaffold_30000111	ENSLOCP00000010297
fgenesh2_pg.scaffold_30000119	ENSLOCP00000013668
fgenesh2_pg.scaffold_30000124	ENSLOCP00000002012
fgenesh2_pg.scaffold_30000144	ENSLOCP00000014884
fgenesh2_pg.scaffold_30000156	ENSLOCP00000018751
fgenesh2_pg.scaffold_30000159	ENSLOCP00000018112
fgenesh2_pg.scaffold_30000182	ENSLOCP00000003998
fgenesh2_pg.scaffold_30000182	ENSLOCP00000014851
fgenesh2_pg.scaffold_30000240	ENSLOCP00000005812
fgenesh2_pg.scaffold_31000033	ENSLOCP00000005948
fgenesh2_pg.scaffold_31000063	ENSLOCP00000015563
fgenesh2_pg.scaffold_31000063	ENSLOCP00000018651
fgenesh2_pg.scaffold_31000066	ENSLOCP00000013699
fgenesh2_pg.scaffold_31000075	ENSLOCP00000000643
fgenesh2_pg.scaffold_31000075	ENSLOCP00000005031
fgenesh2_pg.scaffold_31000075	ENSLOCP00000003806
fgenesh2_pg.scaffold_31000075	ENSLOCP00000005096
fgenesh2_pg.scaffold_31000077	ENSLOCP00000016761
fgenesh2_pg.scaffold_31000077	ENSLOCP00000010650
fgenesh2_pg.scaffold_31000078	ENSLOCP00000003713
fgenesh2_pg.scaffold_31000080	ENSLOCP00000010834
fgenesh2_pg.scaffold_31000089	ENSLOCP00000022212
fgenesh2_pg.scaffold_31000121	ENSLOCP00000014010
fgenesh2_pg.scaffold_31000133	ENSLOCP00000017045
fgenesh2_pg.scaffold_31000140	ENSLOCP00000014450
fgenesh2_pg.scaffold_31000140	ENSLOCP00000007706
fgenesh2_pg.scaffold_31000140	ENSLOCP00000017662
fgenesh2_pg.scaffold_32000077	ENSLOCP00000021749
fgenesh2_pg.scaffold_32000151	ENSLOCP00000017614
fgenesh2_pg.scaffold_32000162	ENSLOCP00000010305
fgenesh2_pg.scaffold_32000171	ENSLOCP00000010303
fgenesh2_pg.scaffold_32000171	ENSLOCP00000010304
fgenesh2_pg.scaffold_32000204	ENSLOCP00000002857
fgenesh2_pg.scaffold_33000089	ENSLOCP00000017205
fgenesh2_pg.scaffold_33000118	ENSLOCP00000016927
fgenesh2_pg.scaffold_33000120	ENSLOCP00000013610
fgenesh2_pg.scaffold_33000142	ENSLOCP00000019429
fgenesh2_pg.scaffold_33000146	ENSLOCP00000006057
fgenesh2_pg.scaffold_33000150	ENSLOCP00000010707
fgenesh2_pg.scaffold_33000154	ENSLOCP00000003357
fgenesh2_pg.scaffold_33000199	ENSLOCP00000005265
fgenesh2_pg.scaffold_33000199	ENSLOCP00000008035
fgenesh2_pg.scaffold_34000030	ENSLOCP00000004565
fgenesh2_pg.scaffold_34000065	ENSLOCP00000004685
fgenesh2_pg.scaffold_34000067	ENSLOCP00000012803
fgenesh2_pg.scaffold_34000077	ENSLOCP00000015370
fgenesh2_pg.scaffold_34000086	ENSLOCP00000019462
fgenesh2_pg.scaffold_34000089	ENSLOCP00000015224
fgenesh2_pg.scaffold_34000095	ENSLOCP00000002176
fgenesh2_pg.scaffold_34000100	ENSLOCP00000002432
fgenesh2_pg.scaffold_34000104	ENSLOCP00000005749
fgenesh2_pg.scaffold_34000129	ENSLOCP00000014706
fgenesh2_pg.scaffold_34000144	ENSLOCP00000009978
fgenesh2_pg.scaffold_34000178	ENSLOCP00000016959
fgenesh2_pg.scaffold_34000211	ENSLOCP00000019412
fgenesh2_pg.scaffold_34000216	ENSLOCP00000008786
fgenesh2_pg.scaffold_34000229	ENSLOCP00000021727
fgenesh2_pg.scaffold_35000038	ENSLOCP00000003814
fgenesh2_pg.scaffold_35000068	ENSLOCP00000004000
fgenesh2_pg.scaffold_35000072	ENSLOCP00000002903
fgenesh2_pg.scaffold_35000073	ENSLOCP00000021917
fgenesh2_pg.scaffold_35000087	ENSLOCP00000019424
fgenesh2_pg.scaffold_35000115	ENSLOCP00000016105
fgenesh2_pg.scaffold_35000138	ENSLOCP00000014124
fgenesh2_pg.scaffold_35000147	ENSLOCP00000001373
fgenesh2_pg.scaffold_35000154	ENSLOCP00000013267
fgenesh2_pg.scaffold_35000154	ENSLOCP00000001394
fgenesh2_pg.scaffold_35000183	ENSLOCP00000015565
fgenesh2_pg.scaffold_36000014	ENSLOCP00000017072
fgenesh2_pg.scaffold_36000053	ENSLOCP00000006785
fgenesh2_pg.scaffold_36000058	ENSLOCP00000013431
fgenesh2_pg.scaffold_36000068	ENSLOCP00000022219
fgenesh2_pg.scaffold_36000090	ENSLOCP00000009513
fgenesh2_pg.scaffold_36000090	ENSLOCP00000009888
fgenesh2_pg.scaffold_36000091	ENSLOCP00000016754
fgenesh2_pg.scaffold_36000116	ENSLOCP00000022475
fgenesh2_pg.scaffold_36000122	ENSLOCP00000017415
fgenesh2_pg.scaffold_37000036	ENSLOCP00000020465
fgenesh2_pg.scaffold_37000037	ENSLOCP00000017871
fgenesh2_pg.scaffold_37000038	ENSLOCP00000017344
fgenesh2_pg.scaffold_37000038	ENSLOCP00000018213
fgenesh2_pg.scaffold_37000049	ENSLOCP00000017659
fgenesh2_pg.scaffold_37000070	ENSLOCP00000016141
fgenesh2_pg.scaffold_37000087	ENSLOCP00000011900
fgenesh2_pg.scaffold_37000108	ENSLOCP00000003300
fgenesh2_pg.scaffold_37000140	ENSLOCP00000017537
fgenesh2_pg.scaffold_37000148	ENSLOCP00000011889
fgenesh2_pg.scaffold_37000171	ENSLOCP00000015325
fgenesh2_pg.scaffold_37000196	ENSLOCP00000017660
fgenesh2_pg.scaffold_37000196	ENSLOCP00000017914
fgenesh2_pg.scaffold_37000199	ENSLOCP00000000399
fgenesh2_pg.scaffold_37000222	ENSLOCP00000004319
fgenesh2_pg.scaffold_38000014	ENSLOCP00000007400
fgenesh2_pg.scaffold_38000019	ENSLOCP00000013294
fgenesh2_pg.scaffold_38000020	ENSLOCP00000004410
fgenesh2_pg.scaffold_38000023	ENSLOCP00000018552
fgenesh2_pg.scaffold_38000026	ENSLOCP00000016048
fgenesh2_pg.scaffold_38000050	ENSLOCP00000002933
fgenesh2_pg.scaffold_38000067	ENSLOCP00000005723
fgenesh2_pg.scaffold_38000113	ENSLOCP00000010585
fgenesh2_pg.scaffold_38000127	ENSLOCP00000007379
fgenesh2_pg.scaffold_38000135	ENSLOCP00000018795
fgenesh2_pg.scaffold_38000146	ENSLOCP00000008340
fgenesh2_pg.scaffold_39000010	ENSLOCP00000017006
fgenesh2_pg.scaffold_39000046	ENSLOCP00000012533
fgenesh2_pg.scaffold_39000052	ENSLOCP00000005399
fgenesh2_pg.scaffold_39000071	ENSLOCP00000018523
fgenesh2_pg.scaffold_39000076	ENSLOCP00000012830
fgenesh2_pg.scaffold_39000118	ENSLOCP00000000447
fgenesh2_pg.scaffold_39000127	ENSLOCP00000003383
fgenesh2_pg.scaffold_40000005	ENSLOCP00000010461
fgenesh2_pg.scaffold_40000073	ENSLOCP00000014087
fgenesh2_pg.scaffold_40000079	ENSLOCP00000012403
fgenesh2_pg.scaffold_40000087	ENSLOCP00000014947
fgenesh2_pg.scaffold_40000099	ENSLOCP00000005764
fgenesh2_pg.scaffold_40000137	ENSLOCP00000002324
fgenesh2_pg.scaffold_40000137	ENSLOCP00000003759
fgenesh2_pg.scaffold_40000157	ENSLOCP00000005017
fgenesh2_pg.scaffold_40000158	ENSLOCP00000012460
fgenesh2_pg.scaffold_40000176	ENSLOCP00000003145
fgenesh2_pg.scaffold_40000181	ENSLOCP00000015464
fgenesh2_pg.scaffold_40000187	ENSLOCP00000002069
fgenesh2_pg.scaffold_40000211	ENSLOCP00000009061
fgenesh2_pg.scaffold_41000102	ENSLOCP00000017240
fgenesh2_pg.scaffold_41000104	ENSLOCP00000021744
fgenesh2_pg.scaffold_42000016	ENSLOCP00000019337
fgenesh2_pg.scaffold_42000033	ENSLOCP00000012650
fgenesh2_pg.scaffold_42000071	ENSLOCP00000017612
fgenesh2_pg.scaffold_42000103	ENSLOCP00000019047
fgenesh2_pg.scaffold_42000103	ENSLOCP00000015172
fgenesh2_pg.scaffold_42000136	ENSLOCP00000012986
fgenesh2_pg.scaffold_42000138	ENSLOCP00000019783
fgenesh2_pg.scaffold_42000138	ENSLOCP00000013008
fgenesh2_pg.scaffold_42000143	ENSLOCP00000020085
fgenesh2_pg.scaffold_42000143	ENSLOCP00000018184
fgenesh2_pg.scaffold_42000145	ENSLOCP00000010381
fgenesh2_pg.scaffold_42000156	ENSLOCP00000005185
fgenesh2_pg.scaffold_42000165	ENSLOCP00000019542
fgenesh2_pg.scaffold_43000048	ENSLOCP00000015360
fgenesh2_pg.scaffold_43000055	ENSLOCP00000017145
fgenesh2_pg.scaffold_43000062	ENSLOCP00000012651
fgenesh2_pg.scaffold_43000076	ENSLOCP00000021753
fgenesh2_pg.scaffold_43000090	ENSLOCP00000012328
fgenesh2_pg.scaffold_43000094	ENSLOCP00000005320
fgenesh2_pg.scaffold_43000095	ENSLOCP00000020781
fgenesh2_pg.scaffold_43000121	ENSLOCP00000005587
fgenesh2_pg.scaffold_43000154	ENSLOCP00000022406
fgenesh2_pg.scaffold_44000017	ENSLOCP00000011664
fgenesh2_pg.scaffold_44000017	ENSLOCP00000007368
fgenesh2_pg.scaffold_44000018	ENSLOCP00000006391
fgenesh2_pg.scaffold_44000033	ENSLOCP00000001348
fgenesh2_pg.scaffold_44000046	ENSLOCP00000009296
fgenesh2_pg.scaffold_44000100	ENSLOCP00000017349
fgenesh2_pg.scaffold_44000100	ENSLOCP00000004904
fgenesh2_pg.scaffold_44000105	ENSLOCP00000019353
fgenesh2_pg.scaffold_44000144	ENSLOCP00000002239
fgenesh2_pg.scaffold_44000150	ENSLOCP00000022156
fgenesh2_pg.scaffold_45000005	ENSLOCP00000014921
fgenesh2_pg.scaffold_45000010	ENSLOCP00000015472
fgenesh2_pg.scaffold_45000022	ENSLOCP00000006482
fgenesh2_pg.scaffold_45000058	ENSLOCP00000012203
fgenesh2_pg.scaffold_45000072	ENSLOCP00000004118
fgenesh2_pg.scaffold_45000080	ENSLOCP00000002775
fgenesh2_pg.scaffold_45000083	ENSLOCP00000019684
fgenesh2_pg.scaffold_45000096	ENSLOCP00000009673
fgenesh2_pg.scaffold_45000097	ENSLOCP00000005696
fgenesh2_pg.scaffold_45000132	ENSLOCP00000020544
fgenesh2_pg.scaffold_45000145	ENSLOCP00000013324
fgenesh2_pg.scaffold_45000150	ENSLOCP00000005025
fgenesh2_pg.scaffold_46000022	ENSLOCP00000020242
fgenesh2_pg.scaffold_46000049	ENSLOCP00000016679
fgenesh2_pg.scaffold_46000136	ENSLOCP00000011147
fgenesh2_pg.scaffold_46000149	ENSLOCP00000002511
fgenesh2_pg.scaffold_46000184	ENSLOCP00000010366
fgenesh2_pg.scaffold_46000188	ENSLOCP00000005519
fgenesh2_pg.scaffold_47000013	ENSLOCP00000007714
fgenesh2_pg.scaffold_47000030	ENSLOCP00000009313
fgenesh2_pg.scaffold_47000039	ENSLOCP00000006132
fgenesh2_pg.scaffold_47000058	ENSLOCP00000022302
fgenesh2_pg.scaffold_47000063	ENSLOCP00000021791
fgenesh2_pg.scaffold_47000119	ENSLOCP00000016335
fgenesh2_pg.scaffold_47000119	ENSLOCP00000012819
fgenesh2_pg.scaffold_47000124	ENSLOCP00000013229
fgenesh2_pg.scaffold_47000126	ENSLOCP00000008498
fgenesh2_pg.scaffold_47000128	ENSLOCP00000016302
fgenesh2_pg.scaffold_48000005	ENSLOCP00000002065
fgenesh2_pg.scaffold_48000015	ENSLOCP00000006789
fgenesh2_pg.scaffold_48000056	ENSLOCP00000020464
fgenesh2_pg.scaffold_48000057	ENSLOCP00000019165
fgenesh2_pg.scaffold_48000057	ENSLOCP00000003114
fgenesh2_pg.scaffold_48000070	ENSLOCP00000003658
fgenesh2_pg.scaffold_48000087	ENSLOCP00000002717
fgenesh2_pg.scaffold_48000087	ENSLOCP00000014829
fgenesh2_pg.scaffold_48000116	ENSLOCP00000022447
fgenesh2_pg.scaffold_49000003	ENSLOCP00000006703
fgenesh2_pg.scaffold_49000028	ENSLOCP00000015468
fgenesh2_pg.scaffold_49000029	ENSLOCP00000003768
fgenesh2_pg.scaffold_49000029	ENSLOCP00000001363
fgenesh2_pg.scaffold_49000050	ENSLOCP00000019205
fgenesh2_pg.scaffold_49000058	ENSLOCP00000008261
fgenesh2_pg.scaffold_49000058	ENSLOCP00000000832
fgenesh2_pg.scaffold_49000069	ENSLOCP00000011381
fgenesh2_pg.scaffold_49000140	ENSLOCP00000013044
fgenesh2_pg.scaffold_50000002	ENSLOCP00000008202
fgenesh2_pg.scaffold_50000038	ENSLOCP00000012492
fgenesh2_pg.scaffold_50000042	ENSLOCP00000022448
fgenesh2_pg.scaffold_50000055	ENSLOCP00000012041
fgenesh2_pg.scaffold_50000083	ENSLOCP00000003262
fgenesh2_pg.scaffold_50000095	ENSLOCP00000001924
fgenesh2_pg.scaffold_50000095	ENSLOCP00000001972
fgenesh2_pg.scaffold_50000095	ENSLOCP00000017017
fgenesh2_pg.scaffold_50000115	ENSLOCP00000010750
fgenesh2_pg.scaffold_51000019	ENSLOCP00000007998
fgenesh2_pg.scaffold_51000026	ENSLOCP00000018778
fgenesh2_pg.scaffold_51000027	ENSLOCP00000019375
fgenesh2_pg.scaffold_51000034	ENSLOCP00000015027
fgenesh2_pg.scaffold_51000046	ENSLOCP00000013548
fgenesh2_pg.scaffold_51000047	ENSLOCP00000000479
fgenesh2_pg.scaffold_51000048	ENSLOCP00000013748
fgenesh2_pg.scaffold_51000051	ENSLOCP00000004884
fgenesh2_pg.scaffold_51000054	ENSLOCP00000008716
fgenesh2_pg.scaffold_51000066	ENSLOCP00000013128
fgenesh2_pg.scaffold_51000066	ENSLOCP00000003817
fgenesh2_pg.scaffold_51000066	ENSLOCP00000021014
fgenesh2_pg.scaffold_51000066	ENSLOCP00000009128
fgenesh2_pg.scaffold_51000066	ENSLOCP00000011371
fgenesh2_pg.scaffold_51000084	ENSLOCP00000013746
fgenesh2_pg.scaffold_51000098	ENSLOCP00000019920
fgenesh2_pg.scaffold_51000134	ENSLOCP00000011461
fgenesh2_pg.scaffold_52000051	ENSLOCP00000018109
fgenesh2_pg.scaffold_52000051	ENSLOCP00000013536
fgenesh2_pg.scaffold_52000051	ENSLOCP00000009419
