SINCAM000003	ENSGACP00000025229
SINCAM900059	ENSGACP00000011197
SINCAM900060	ENSGACP00000020864
SINCAM900060	ENSGACP00000018572
SINCAM900061	ENSGACP00000020870
SINCAM900061	ENSGACP00000013129
SINCAM900062	ENSGACP00000020875
SINCAM900062	ENSGACP00000008119
SINCAM900069	ENSGACP00000020896
SINCAM900069	ENSGACP00000015722
SINCAM900070	ENSGACP00000020899
SINCAM900071	ENSGACP00000020904
SINCAM900072	ENSGACP00000008064
SINCAM900072	ENSGACP00000020906
SINCAM900075	ENSGACP00000020917
SINCAM900075	ENSGACP00000008050
SINCAM900076	ENSGACP00000018658
SINCAM900077	ENSGACP00000020921
SINCAM900077	ENSGACP00000005942
SINCAM900080	ENSGACP00000008023
SINCAM900083	ENSGACP00000009330
SINCAM900083	ENSGACP00000013640
SINCAM900085	ENSGACP00000019448
SINCAM900086	ENSGACP00000017465
SINCAM900086	ENSGACP00000013569
SINCAM900087	ENSGACP00000017497
SINCAM900088	ENSGACP00000000678
SINCAM900089	ENSGACP00000013730
SINCAM900089	ENSGACP00000017494
SINCAM900090	ENSGACP00000006679
SINCAM900091	ENSGACP00000014266
SINCAM900093	ENSGACP00000014298
SINCAM900094	ENSGACP00000014314
SINCAM900094	ENSGACP00000021761
SINCAM900095	ENSGACP00000021759
SINCAM900095	ENSGACP00000014323
SINCAM900096	ENSGACP00000014348
SINCAM900096	ENSGACP00000021754
SINCAM900097	ENSGACP00000019873
SINCAM900097	ENSGACP00000017422
SINCAM900098	ENSGACP00000019225
SINCAM900098	ENSGACP00000005530
SINCAM900099	ENSGACP00000018944
SINCAM900102	ENSGACP00000018969
SINCAM900102	ENSGACP00000025952
SINCAM900105	ENSGACP00000016548
SINCAM900109	ENSGACP00000016481
SINCAM900110	ENSGACP00000016467
SINCAM900111	ENSGACP00000017411
SINCAM900112	ENSGACP00000016455
SINCAM900113	ENSGACP00000016452
SINCAM900114	ENSGACP00000018396
SINCAM900116	ENSGACP00000018427
SINCAM900116	ENSGACP00000015458
SINCAM900123	ENSGACP00000018458
SINCAM900124	ENSGACP00000010885
SINCAM900124	ENSGACP00000024248
SINCAM900127	ENSGACP00000015475
SINCAM900127	ENSGACP00000004274
SINCAM900128	ENSGACP00000018462
SINCAM900130	ENSGACP00000018592
SINCAM900131	ENSGACP00000018598
SINCAM900132	ENSGACP00000018602
SINCAM900133	ENSGACP00000018607
SINCAM900136	ENSGACP00000019119
SINCAM900136	ENSGACP00000013176
SINCAM900137	ENSGACP00000019111
SINCAM900137	ENSGACP00000013243
SINCAM900139	ENSGACP00000014174
SINCAM900139	ENSGACP00000014096
SINCAM900140	ENSGACP00000014154
SINCAM900140	ENSGACP00000023254
SINCAM900142	ENSGACP00000014133
SINCAM900143	ENSGACP00000014125
SINCAM900143	ENSGACP00000016191
SINCAM900144	ENSGACP00000023333
SINCAM900145	ENSGACP00000014115
SINCAM900146	ENSGACP00000021643
SINCAM900146	ENSGACP00000024582
SINCAM900147	ENSGACP00000021648
SINCAM900147	ENSGACP00000001689
SINCAM900149	ENSGACP00000014046
SINCAM900151	ENSGACP00000022906
SINCAM900152	ENSGACP00000006079
SINCAM900152	ENSGACP00000015612
SINCAM900153	ENSGACP00000006053
SINCAM900156	ENSGACP00000013470
SINCAM900158	ENSGACP00000022846
SINCAM900158	ENSGACP00000022851
SINCAM900159	ENSGACP00000022855
SINCAM900159	ENSGACP00000013496
SINCAM900160	ENSGACP00000013504
SINCAM900160	ENSGACP00000021504
SINCAM900161	ENSGACP00000022860
SINCAM900162	ENSGACP00000013519
SINCAM900162	ENSGACP00000023145
SINCAM900163	ENSGACP00000013527
SINCAM900163	ENSGACP00000022844
SINCAM900165	ENSGACP00000009797
SINCAM900165	ENSGACP00000002842
SINCAM900166	ENSGACP00000009840
SINCAM900166	ENSGACP00000015625
SINCAM900167	ENSGACP00000023081
SINCAM900167	ENSGACP00000009773
SINCAM900172	ENSGACP00000006207
SINCAM900172	ENSGACP00000022547
SINCAM900173	ENSGACP00000006183
SINCAM900173	ENSGACP00000022548
SINCAM900177	ENSGACP00000021656
SINCAM900178	ENSGACP00000014036
SINCAM900178	ENSGACP00000021659
SINCAM900179	ENSGACP00000014030
SINCAM900181	ENSGACP00000023194
SINCAM900181	ENSGACP00000014713
SINCAM900182	ENSGACP00000023216
SINCAM900183	ENSGACP00000001152
SINCAM900184	ENSGACP00000001148
SINCAM900185	ENSGACP00000001131
SINCAM900188	ENSGACP00000023599
SINCAM900188	ENSGACP00000010117
SINCAM900189	ENSGACP00000023611
SINCAM900190	ENSGACP00000025971
SINCAM900190	ENSGACP00000003860
SINCAM900192	ENSGACP00000009020
SINCAM900192	ENSGACP00000023699
SINCAM900194	ENSGACP00000014155
SINCAM900195	ENSGACP00000024654
SINCAM900195	ENSGACP00000010173
SINCAM900201	ENSGACP00000024672
SINCAM900202	ENSGACP00000024680
SINCAM900203	ENSGACP00000014058
SINCAM900203	ENSGACP00000010654
SINCAM900209	ENSGACP00000014006
SINCAM900210	ENSGACP00000024263
SINCAM900210	ENSGACP00000024285
SINCAM900214	ENSGACP00000024256
SINCAM900214	ENSGACP00000019456
SINCAM900217	ENSGACP00000024284
SINCAM900219	ENSGACP00000012219
SINCAM900220	ENSGACP00000020167
SINCAM900221	ENSGACP00000012239
SINCAM900222	ENSGACP00000012261
SINCAM900222	ENSGACP00000022850
SINCAM900224	ENSGACP00000012288
SINCAM900224	ENSGACP00000019875
SINCAM900231	ENSGACP00000003029
SINCAM900232	ENSGACP00000018190
SINCAM900233	ENSGACP00000018166
SINCAM900233	ENSGACP00000003027
SINCAM900236	ENSGACP00000003415
SINCAM900236	ENSGACP00000018156
SINCAM900237	ENSGACP00000011673
SINCAM900238	ENSGACP00000009226
SINCAM900239	ENSGACP00000000547
SINCAM900240	ENSGACP00000023049
SINCAM900245	ENSGACP00000023004
SINCAM900246	ENSGACP00000015633
SINCAM900250	ENSGACP00000008114
SINCAM900251	ENSGACP00000018747
SINCAM900252	ENSGACP00000026871
SINCAM900252	ENSGACP00000024491
SINCAM900255	ENSGACP00000022693
SINCAM900255	ENSGACP00000011150
SINCAM900256	ENSGACP00000011947
SINCAM900257	ENSGACP00000011548
SINCAM900257	ENSGACP00000007822
SINCAM900260	ENSGACP00000005101
SINCAM900260	ENSGACP00000021422
SINCAM900261	ENSGACP00000007710
SINCAM900264	ENSGACP00000012087
SINCAM900264	ENSGACP00000000966
SINCAM900265	ENSGACP00000000954
SINCAM900265	ENSGACP00000012018
SINCAM900266	ENSGACP00000003682
SINCAM900267	ENSGACP00000021950
SINCAM900267	ENSGACP00000009019
SINCAM900269	ENSGACP00000021603
SINCAM900270	ENSGACP00000024398
SINCAM900270	ENSGACP00000027046
SINCAM900271	ENSGACP00000012528
SINCAM900271	ENSGACP00000026914
SINCAM900272	ENSGACP00000012573
SINCAM900283	ENSGACP00000009800
SINCAM900283	ENSGACP00000001963
SINCAM900285	ENSGACP00000015671
SINCAM900285	ENSGACP00000006969
SINCAM900286	ENSGACP00000015711
SINCAM900286	ENSGACP00000016597
SINCAM900287	ENSGACP00000027104
SINCAM900288	ENSGACP00000006196
SINCAM911044	ENSGACP00000027392
SINCAM920427	ENSGACP00000007444
SINCAM920427	ENSGACP00000019754
SINCAM920428	ENSGACP00000022066
SINCAM920431	ENSGACP00000027369
SINCAM920431	ENSGACP00000003813
SINCAM920432	ENSGACP00000024621
SINCAM920433	ENSGACP00000024585
SINCAM920433	ENSGACP00000019785
SINCAM920434	ENSGACP00000026307
SINCAM920434	ENSGACP00000024581
SINCAM920435	ENSGACP00000026513
SINCAM920438	ENSGACP00000021537
SINCAM920439	ENSGACP00000001138
SINCAM920440	ENSGACP00000014010
SINCAM920441	ENSGACP00000011623
SINCAM920442	ENSGACP00000024760
SINCAM920447	ENSGACP00000007552
SINCAM920453	ENSGACP00000001241
SINCAM920455	ENSGACP00000023477
SINCAM920457	ENSGACP00000004721
SINCAM920463	ENSGACP00000024681
SINCAM920464	ENSGACP00000022266
SINCAM920465	ENSGACP00000000469
SINCAM920466	ENSGACP00000012068
SINCAM920467	ENSGACP00000012078
SINCAM920469	ENSGACP00000025502
SINCAM920471	ENSGACP00000026508
SINCAM920471	ENSGACP00000026505
SINCAM920472	ENSGACP00000026512
SINCAM920473	ENSGACP00000024330
SINCAM920474	ENSGACP00000016318
SINCAM920477	ENSGACP00000024433
SINCAM920479	ENSGACP00000023120
SINCAM920479	ENSGACP00000012072
SINCAM920480	ENSGACP00000002576
SINCAM920483	ENSGACP00000023104
SINCAM920483	ENSGACP00000001563
SINCAM920484	ENSGACP00000023459
SINCAM920488	ENSGACP00000026358
SINCAM920489	ENSGACP00000020725
SINCAM920489	ENSGACP00000025540
SINCAM920491	ENSGACP00000023204
SINCAM920491	ENSGACP00000020740
SINCAM920492	ENSGACP00000023214
SINCAM920493	ENSGACP00000025873
SINCAM920493	ENSGACP00000023577
SINCAM920494	ENSGACP00000025890
SINCAM920494	ENSGACP00000023581
SINCAM920495	ENSGACP00000025894
SINCAM920499	ENSGACP00000027399
SINCAM920499	ENSGACP00000026619
SINCAM920500	ENSGACP00000024727
SINCAM920501	ENSGACP00000024570
SINCAM920501	ENSGACP00000020422
SINCAM920502	ENSGACP00000024568
SINCAM920502	ENSGACP00000023098
SINCAM920506	ENSGACP00000022356
SINCAM920506	ENSGACP00000015832
SINCAM920507	ENSGACP00000022317
SINCAM920508	ENSGACP00000019413
SINCAM920508	ENSGACP00000007223
SINCAM920509	ENSGACP00000013557
SINCAM920509	ENSGACP00000014055
SINCAM920513	ENSGACP00000024334
SINCAM920514	ENSGACP00000022404
SINCAM920514	ENSGACP00000025891
SINCAM920519	ENSGACP00000025848
SINCAM920522	ENSGACP00000005353
SINCAM920524	ENSGACP00000008848
SINCAM920524	ENSGACP00000008687
SINCAM920526	ENSGACP00000011919
SINCAM920526	ENSGACP00000012650
SINCAM920528	ENSGACP00000008930
SINCAM920529	ENSGACP00000025252
SINCAM920529	ENSGACP00000021617
SINCAM920530	ENSGACP00000006452
SINCAM920531	ENSGACP00000006500
SINCAM920533	ENSGACP00000026332
SINCAM920533	ENSGACP00000009870
SINCAM920535	ENSGACP00000026250
SINCAM920537	ENSGACP00000026233
SINCAM920537	ENSGACP00000013554
SINCAM920538	ENSGACP00000022265
SINCAM920539	ENSGACP00000025249
SINCAM920540	ENSGACP00000026032
SINCAM920541	ENSGACP00000021704
SINCAM920542	ENSGACP00000023203
SINCAM920543	ENSGACP00000023190
SINCAM920544	ENSGACP00000024289
SINCAM920544	ENSGACP00000022671
SINCAM920545	ENSGACP00000021416
SINCAM920548	ENSGACP00000026002
SINCAM920548	ENSGACP00000024719
SINCAM920549	ENSGACP00000026012
SINCAM920549	ENSGACP00000025727
SINCAM920550	ENSGACP00000021745
SINCAM920550	ENSGACP00000007348
SINCAM920551	ENSGACP00000011250
SINCAM920553	ENSGACP00000014207
SINCAM920554	ENSGACP00000014175
SINCAM920557	ENSGACP00000023628
SINCAM920558	ENSGACP00000007346
SINCAM920558	ENSGACP00000018801
SINCAM920559	ENSGACP00000022273
SINCAM920560	ENSGACP00000025976
SINCAM920560	ENSGACP00000025973
SINCAM920562	ENSGACP00000000482
SINCAM920563	ENSGACP00000007369
SINCAM920564	ENSGACP00000010233
SINCAM920564	ENSGACP00000018317
SINCAM920566	ENSGACP00000013787
SINCAM920567	ENSGACP00000001263
SINCAM920569	ENSGACP00000021811
SINCAM920571	ENSGACP00000022743
SINCAM920572	ENSGACP00000010182
SINCAM920573	ENSGACP00000010075
SINCAM920573	ENSGACP00000021391
SINCAM920574	ENSGACP00000010046
SINCAM920576	ENSGACP00000010022
SINCAM920578	ENSGACP00000010559
SINCAM920579	ENSGACP00000010587
SINCAM920580	ENSGACP00000008407
SINCAM920581	ENSGACP00000015347
SINCAM920582	ENSGACP00000015272
SINCAM920583	ENSGACP00000023795
SINCAM920583	ENSGACP00000015214
SINCAM920588	ENSGACP00000008302
SINCAM920589	ENSGACP00000001413
SINCAM920590	ENSGACP00000024306
SINCAM920591	ENSGACP00000009438
SINCAM920591	ENSGACP00000023078
SINCAM920593	ENSGACP00000012950
SINCAM920593	ENSGACP00000018672
SINCAM920595	ENSGACP00000010694
SINCAM920595	ENSGACP00000011744
SINCAM920597	ENSGACP00000013497
SINCAM920599	ENSGACP00000000467
SINCAM920599	ENSGACP00000004053
SINCAM920600	ENSGACP00000004878
SINCAM920601	ENSGACP00000006193
SINCAM920602	ENSGACP00000000466
SINCAM920602	ENSGACP00000010289
SINCAM920603	ENSGACP00000004957
SINCAM920604	ENSGACP00000014003
SINCAM920605	ENSGACP00000020907
SINCAM920607	ENSGACP00000001631
SINCAM920607	ENSGACP00000020770
SINCAM920609	ENSGACP00000020819
SINCAM920610	ENSGACP00000020821
SINCAM920614	ENSGACP00000020891
SINCAM920615	ENSGACP00000020963
SINCAM920615	ENSGACP00000008206
SINCAM920616	ENSGACP00000009189
SINCAM920617	ENSGACP00000009423
SINCAM920618	ENSGACP00000009477
SINCAM920619	ENSGACP00000009510
SINCAM920619	ENSGACP00000015770
SINCAM920622	ENSGACP00000021663
SINCAM920623	ENSGACP00000005966
SINCAM920623	ENSGACP00000022834
SINCAM920624	ENSGACP00000022845
SINCAM920624	ENSGACP00000022219
SINCAM920625	ENSGACP00000006622
SINCAM920625	ENSGACP00000019326
SINCAM920626	ENSGACP00000024077
SINCAM920626	ENSGACP00000019356
SINCAM920627	ENSGACP00000024064
SINCAM920628	ENSGACP00000012710
SINCAM920628	ENSGACP00000012705
SINCAM920629	ENSGACP00000012770
SINCAM920629	ENSGACP00000024902
SINCAM920630	ENSGACP00000012975
SINCAM920630	ENSGACP00000021320
SINCAM920633	ENSGACP00000024132
SINCAM920633	ENSGACP00000009757
SINCAM920637	ENSGACP00000011726
SINCAM920637	ENSGACP00000020205
SINCAM920638	ENSGACP00000005145
SINCAM920639	ENSGACP00000003939
SINCAM920641	ENSGACP00000023569
SINCAM920642	ENSGACP00000023597
SINCAM920643	ENSGACP00000023608
SINCAM920644	ENSGACP00000021500
SINCAM920644	ENSGACP00000022316
SINCAM920646	ENSGACP00000008604
SINCAM920646	ENSGACP00000021314
SINCAM920647	ENSGACP00000021427
SINCAM920649	ENSGACP00000018891
SINCAM920649	ENSGACP00000018889
SINCAM920650	ENSGACP00000022306
SINCAM920650	ENSGACP00000010264
SINCAM920652	ENSGACP00000022849
SINCAM920655	ENSGACP00000023053
SINCAM920655	ENSGACP00000013521
SINCAM920656	ENSGACP00000005096
SINCAM920656	ENSGACP00000019023
SINCAM920659	ENSGACP00000003338
SINCAM920659	ENSGACP00000007229
SINCAM920660	ENSGACP00000006822
SINCAM920661	ENSGACP00000006668
SINCAM920661	ENSGACP00000017141
SINCAM920663	ENSGACP00000000574
SINCAM920664	ENSGACP00000022031
SINCAM920664	ENSGACP00000000953
SINCAM920665	ENSGACP00000023909
SINCAM920665	ENSGACP00000022033
SINCAM920666	ENSGACP00000023771
SINCAM920666	ENSGACP00000004122
SINCAM920667	ENSGACP00000002545
SINCAM920667	ENSGACP00000027635
SINCAM920668	ENSGACP00000005844
SINCAM920669	ENSGACP00000012207
SINCAM920670	ENSGACP00000003197
SINCAM920672	ENSGACP00000002156
SINCAM920673	ENSGACP00000001802
SINCAM920673	ENSGACP00000019517
SINCAM920674	ENSGACP00000003273
SINCAM920675	ENSGACP00000005044
SINCAM920677	ENSGACP00000007022
SINCAM920680	ENSGACP00000007586
SINCAM920682	ENSGACP00000019170
SINCAM920682	ENSGACP00000003124
SINCAM920683	ENSGACP00000003132
SINCAM920683	ENSGACP00000003128
SINCAM920684	ENSGACP00000003448
SINCAM920684	ENSGACP00000019168
SINCAM920686	ENSGACP00000012238
SINCAM920687	ENSGACP00000005234
SINCAM920687	ENSGACP00000009317
SINCAM920689	ENSGACP00000023129
SINCAM920689	ENSGACP00000004918
SINCAM920690	ENSGACP00000021738
SINCAM920690	ENSGACP00000006623
SINCAM920691	ENSGACP00000003873
SINCAM920692	ENSGACP00000009321
SINCAM920693	ENSGACP00000004826
SINCAM920694	ENSGACP00000011248
SINCAM920694	ENSGACP00000021930
SINCAM920696	ENSGACP00000007130
SINCAM920697	ENSGACP00000014520
SINCAM920700	ENSGACP00000023775
SINCAM920700	ENSGACP00000019623
SINCAM920703	ENSGACP00000000558
SINCAM920704	ENSGACP00000022476
SINCAM920704	ENSGACP00000005003
SINCAM920706	ENSGACP00000004076
SINCAM920708	ENSGACP00000006899
SINCAM920714	ENSGACP00000003185
SINCAM920714	ENSGACP00000021613
SINCAM920715	ENSGACP00000009907
SINCAM920715	ENSGACP00000014752
SINCAM920716	ENSGACP00000009507
SINCAM920718	ENSGACP00000010617
SINCAM920718	ENSGACP00000011260
SINCAM920719	ENSGACP00000010641
SINCAM920720	ENSGACP00000010662
SINCAM920722	ENSGACP00000004163
SINCAM920723	ENSGACP00000009303
SINCAM920724	ENSGACP00000009536
SINCAM920725	ENSGACP00000015463
SINCAM920726	ENSGACP00000017662
SINCAM920728	ENSGACP00000009098
SINCAM920728	ENSGACP00000013144
SINCAM920729	ENSGACP00000024616
SINCAM920729	ENSGACP00000008831
SINCAM920730	ENSGACP00000009105
SINCAM920731	ENSGACP00000002809
SINCAM920731	ENSGACP00000017744
SINCAM920732	ENSGACP00000009128
SINCAM920732	ENSGACP00000013351
SINCAM920733	ENSGACP00000007037
SINCAM920733	ENSGACP00000007985
SINCAM920735	ENSGACP00000009211
SINCAM920736	ENSGACP00000009559
SINCAM920737	ENSGACP00000008030
SINCAM920738	ENSGACP00000010668
SINCAM920738	ENSGACP00000006271
SINCAM920739	ENSGACP00000016927
SINCAM920739	ENSGACP00000000638
SINCAM920740	ENSGACP00000000089
SINCAM920740	ENSGACP00000017018
SINCAM920741	ENSGACP00000017048
SINCAM920742	ENSGACP00000022602
SINCAM920742	ENSGACP00000005636
SINCAM920743	ENSGACP00000022597
SINCAM920744	ENSGACP00000008515
SINCAM920744	ENSGACP00000010891
SINCAM920745	ENSGACP00000008527
SINCAM920745	ENSGACP00000007228
SINCAM920747	ENSGACP00000002795
SINCAM920747	ENSGACP00000002846
SINCAM920748	ENSGACP00000019234
SINCAM920751	ENSGACP00000012201
SINCAM920751	ENSGACP00000009063
SINCAM920752	ENSGACP00000004977
SINCAM920752	ENSGACP00000021886
SINCAM920753	ENSGACP00000002493
SINCAM920753	ENSGACP00000001806
SINCAM920754	ENSGACP00000020838
SINCAM920755	ENSGACP00000005825
SINCAM920756	ENSGACP00000008533
SINCAM920756	ENSGACP00000008536
SINCAM920757	ENSGACP00000019236
SINCAM920757	ENSGACP00000022687
SINCAM920759	ENSGACP00000006335
SINCAM920760	ENSGACP00000006277
SINCAM920761	ENSGACP00000003044
SINCAM920762	ENSGACP00000022684
SINCAM920763	ENSGACP00000007320
SINCAM920764	ENSGACP00000006699
SINCAM920766	ENSGACP00000008840
SINCAM920767	ENSGACP00000009160
SINCAM920767	ENSGACP00000015142
SINCAM920768	ENSGACP00000005913
SINCAM920769	ENSGACP00000009345
SINCAM920771	ENSGACP00000003403
SINCAM920771	ENSGACP00000007975
SINCAM920772	ENSGACP00000007003
SINCAM920774	ENSGACP00000011454
SINCAM920774	ENSGACP00000005529
SINCAM920775	ENSGACP00000002650
SINCAM920776	ENSGACP00000003951
SINCAM920779	ENSGACP00000012024
SINCAM920779	ENSGACP00000020296
SINCAM920780	ENSGACP00000012038
SINCAM920781	ENSGACP00000001238
SINCAM920782	ENSGACP00000023448
SINCAM920782	ENSGACP00000009463
SINCAM920783	ENSGACP00000020853
SINCAM920784	ENSGACP00000020859
SINCAM920786	ENSGACP00000022913
SINCAM920786	ENSGACP00000017054
SINCAM920787	ENSGACP00000022893
SINCAM920787	ENSGACP00000016926
SINCAM920788	ENSGACP00000005748
SINCAM920789	ENSGACP00000022872
SINCAM920789	ENSGACP00000013501
SINCAM920790	ENSGACP00000022533
SINCAM920790	ENSGACP00000005387
SINCAM920791	ENSGACP00000022546
SINCAM920791	ENSGACP00000005394
SINCAM920792	ENSGACP00000005414
SINCAM920794	ENSGACP00000001493
SINCAM920795	ENSGACP00000022016
SINCAM920795	ENSGACP00000001472
SINCAM920796	ENSGACP00000002746
SINCAM920797	ENSGACP00000006958
SINCAM920798	ENSGACP00000008333
SINCAM920800	ENSGACP00000019484
SINCAM920800	ENSGACP00000015972
SINCAM920801	ENSGACP00000019214
SINCAM920802	ENSGACP00000005830
SINCAM920804	ENSGACP00000003918
SINCAM920805	ENSGACP00000003883
SINCAM920806	ENSGACP00000002026
SINCAM920808	ENSGACP00000004635
SINCAM920808	ENSGACP00000001691
SINCAM920809	ENSGACP00000002432
SINCAM920810	ENSGACP00000005288
SINCAM920810	ENSGACP00000018574
SINCAM920812	ENSGACP00000006493
SINCAM920812	ENSGACP00000003295
SINCAM920813	ENSGACP00000026340
SINCAM920814	ENSGACP00000003567
SINCAM920814	ENSGACP00000020829
SINCAM920815	ENSGACP00000003604
SINCAM920816	ENSGACP00000003611
SINCAM920817	ENSGACP00000003649
SINCAM920817	ENSGACP00000019593
SINCAM920819	ENSGACP00000003803
SINCAM920820	ENSGACP00000003806
SINCAM920821	ENSGACP00000011807
SINCAM920821	ENSGACP00000005292
SINCAM920822	ENSGACP00000027101
SINCAM920824	ENSGACP00000004608
SINCAM920824	ENSGACP00000000026
SINCAM920827	ENSGACP00000004904
SINCAM920827	ENSGACP00000007360
SINCAM920828	ENSGACP00000013829
SINCAM920829	ENSGACP00000007974
SINCAM920830	ENSGACP00000004988
SINCAM920830	ENSGACP00000003062
SINCAM920836	ENSGACP00000004121
SINCAM920836	ENSGACP00000001213
SINCAM920838	ENSGACP00000021541
SINCAM920838	ENSGACP00000020925
SINCAM920839	ENSGACP00000021553
SINCAM920839	ENSGACP00000021571
SINCAM920840	ENSGACP00000021372
SINCAM920841	ENSGACP00000004390
SINCAM920842	ENSGACP00000020614
SINCAM920842	ENSGACP00000005388
SINCAM920844	ENSGACP00000005355
SINCAM920844	ENSGACP00000020604
SINCAM920846	ENSGACP00000009188
SINCAM920846	ENSGACP00000009404
SINCAM920847	ENSGACP00000016598
SINCAM920847	ENSGACP00000016010
SINCAM920848	ENSGACP00000025753
SINCAM920848	ENSGACP00000013175
SINCAM920849	ENSGACP00000017947
SINCAM920851	ENSGACP00000012271
SINCAM920851	ENSGACP00000012291
SINCAM920853	ENSGACP00000000724
SINCAM920853	ENSGACP00000012523
SINCAM920854	ENSGACP00000014495
SINCAM920855	ENSGACP00000010492
SINCAM920856	ENSGACP00000010507
SINCAM920857	ENSGACP00000015433
SINCAM920858	ENSGACP00000016378
SINCAM920858	ENSGACP00000021119
SINCAM920861	ENSGACP00000021492
SINCAM920862	ENSGACP00000019360
SINCAM920862	ENSGACP00000019337
SINCAM920864	ENSGACP00000005120
SINCAM920865	ENSGACP00000005160
SINCAM920865	ENSGACP00000021358
SINCAM920866	ENSGACP00000007715
SINCAM920867	ENSGACP00000021262
SINCAM920867	ENSGACP00000007723
SINCAM920868	ENSGACP00000019959
SINCAM920868	ENSGACP00000011678
SINCAM920869	ENSGACP00000012980
SINCAM920870	ENSGACP00000002669
SINCAM920870	ENSGACP00000008325
SINCAM920871	ENSGACP00000022108
SINCAM920871	ENSGACP00000022098
SINCAM920872	ENSGACP00000002664
SINCAM920874	ENSGACP00000019686
SINCAM920875	ENSGACP00000021809
SINCAM920876	ENSGACP00000021824
SINCAM920876	ENSGACP00000009805
SINCAM920877	ENSGACP00000021852
SINCAM920878	ENSGACP00000021863
SINCAM920878	ENSGACP00000021056
SINCAM920879	ENSGACP00000021866
SINCAM920879	ENSGACP00000021135
SINCAM920880	ENSGACP00000013366
SINCAM920881	ENSGACP00000015825
SINCAM920881	ENSGACP00000025259
SINCAM920882	ENSGACP00000010553
SINCAM920882	ENSGACP00000012886
SINCAM920883	ENSGACP00000022799
SINCAM920884	ENSGACP00000012798
SINCAM920885	ENSGACP00000012923
SINCAM920885	ENSGACP00000012536
SINCAM920886	ENSGACP00000022798
SINCAM920886	ENSGACP00000012942
SINCAM920887	ENSGACP00000012955
SINCAM920887	ENSGACP00000004684
SINCAM920888	ENSGACP00000012960
SINCAM920889	ENSGACP00000012968
SINCAM920890	ENSGACP00000008723
SINCAM920890	ENSGACP00000022788
SINCAM920892	ENSGACP00000002710
SINCAM920892	ENSGACP00000004756
SINCAM920893	ENSGACP00000020665
SINCAM920893	ENSGACP00000013781
SINCAM920894	ENSGACP00000020660
SINCAM920894	ENSGACP00000005534
SINCAM920895	ENSGACP00000005419
SINCAM920895	ENSGACP00000013132
SINCAM920896	ENSGACP00000000106
SINCAM920897	ENSGACP00000025268
SINCAM920898	ENSGACP00000000125
SINCAM920898	ENSGACP00000008514
SINCAM920900	ENSGACP00000019293
SINCAM920901	ENSGACP00000014672
SINCAM920901	ENSGACP00000012275
SINCAM920903	ENSGACP00000008929
SINCAM920904	ENSGACP00000008906
SINCAM920904	ENSGACP00000008566
SINCAM920905	ENSGACP00000018020
SINCAM920908	ENSGACP00000015720
SINCAM920910	ENSGACP00000009576
SINCAM920911	ENSGACP00000009587
SINCAM920912	ENSGACP00000021778
SINCAM920914	ENSGACP00000024665
SINCAM920914	ENSGACP00000019228
SINCAM920915	ENSGACP00000019096
SINCAM920916	ENSGACP00000019216
SINCAM920916	ENSGACP00000021433
