SINLEJ016576	ENSLOCP00000000004
SINLEJ013604	ENSLOCP00000019910
SINLEJ019297	ENSLOCP00000019912
SINLEJ002116	ENSLOCP00000019914
SINLEJ002114	ENSLOCP00000019914
SINLEJ013636	ENSLOCP00000019917
SINLEJ005997	ENSLOCP00000019918
SINLEJ001160	ENSLOCP00000019918
SINLEJ009639	ENSLOCP00000019921
SINLEJ008246	ENSLOCP00000019921
SINLEJ006804	ENSLOCP00000019922
SINLEJ008560	ENSLOCP00000019922
SINLEJ010160	ENSLOCP00000019924
SINLEJ009420	ENSLOCP00000019924
SINLEJ007331	ENSLOCP00000019925
SINLEJ005484	ENSLOCP00000019926
SINLEJ012638	ENSLOCP00000019927
SINLEJ013566	ENSLOCP00000019927
SINLEJ015771	ENSLOCP00000019930
SINLEJ012302	ENSLOCP00000019930
SINLEJ003116	ENSLOCP00000019936
SINLEJ009401	ENSLOCP00000019938
SINLEJ006903	ENSLOCP00000019939
SINLEJ015265	ENSLOCP00000019939
SINLEJ015248	ENSLOCP00000019942
SINLEJ006886	ENSLOCP00000019942
SINLEJ011298	ENSLOCP00000019943
SINLEJ000259	ENSLOCP00000019943
SINLEJ008355	ENSLOCP00000019945
SINLEJ008522	ENSLOCP00000019945
SINLEJ004403	ENSLOCP00000019946
SINLEJ009403	ENSLOCP00000019948
SINLEJ002674	ENSLOCP00000019949
SINLEJ008501	ENSLOCP00000019949
SINLEJ019238	ENSLOCP00000019950
SINLEJ019372	ENSLOCP00000019950
SINLEJ013559	ENSLOCP00000019951
SINLEJ012641	ENSLOCP00000019951
SINLEJ007347	ENSLOCP00000019954
SINLEJ012644	ENSLOCP00000019955
SINLEJ002961	ENSLOCP00000019956
SINLEJ015038	ENSLOCP00000019957
SINLEJ016254	ENSLOCP00000019957
SINLEJ017239	ENSLOCP00000019959
SINLEJ004001	ENSLOCP00000019962
SINLEJ015918	ENSLOCP00000019962
SINLEJ008123	ENSLOCP00000019964
SINLEJ005304	ENSLOCP00000019965
SINLEJ017589	ENSLOCP00000019969
SINLEJ006073	ENSLOCP00000019969
SINLEJ014533	ENSLOCP00000019970
SINLEJ006097	ENSLOCP00000019972
SINLEJ001153	ENSLOCP00000019975
SINLEJ013616	ENSLOCP00000019976
SINLEJ002969	ENSLOCP00000019981
SINLEJ008269	ENSLOCP00000019982
SINLEJ008266	ENSLOCP00000019982
SINLEJ017037	ENSLOCP00000019984
SINLEJ006700	ENSLOCP00000019984
SINLEJ006702	ENSLOCP00000019989
SINLEJ008127	ENSLOCP00000019990
SINLEJ008542	ENSLOCP00000019992
SINLEJ008543	ENSLOCP00000019992
SINLEJ008135	ENSLOCP00000019993
SINLEJ008214	ENSLOCP00000019993
SINLEJ002155	ENSLOCP00000019994
SINLEJ002971	ENSLOCP00000019996
SINLEJ008540	ENSLOCP00000019998
SINLEJ008309	ENSLOCP00000019998
SINLEJ005932	ENSLOCP00000020000
SINLEJ005933	ENSLOCP00000020000
SINLEJ002153	ENSLOCP00000020001
SINLEJ000709	ENSLOCP00000020001
SINLEJ017543	ENSLOCP00000020002
SINLEJ002789	ENSLOCP00000020002
SINLEJ002683	ENSLOCP00000020003
SINLEJ008414	ENSLOCP00000020005
SINLEJ008552	ENSLOCP00000020006
SINLEJ002678	ENSLOCP00000020006
SINLEJ008544	ENSLOCP00000020012
SINLEJ008412	ENSLOCP00000020013
SINLEJ017690	ENSLOCP00000020013
SINLEJ008410	ENSLOCP00000020015
SINLEJ017688	ENSLOCP00000020015
SINLEJ017531	ENSLOCP00000020016
SINLEJ009310	ENSLOCP00000020016
SINLEJ005519	ENSLOCP00000020019
SINLEJ009774	ENSLOCP00000020020
SINLEJ009773	ENSLOCP00000020020
SINLEJ015031	ENSLOCP00000020026
SINLEJ013231	ENSLOCP00000020031
SINLEJ016182	ENSLOCP00000020032
SINLEJ001760	ENSLOCP00000020033
SINLEJ001759	ENSLOCP00000020033
SINLEJ015057	ENSLOCP00000020035
SINLEJ015058	ENSLOCP00000020035
SINLEJ016162	ENSLOCP00000020036
SINLEJ010900	ENSLOCP00000020036
SINLEJ013233	ENSLOCP00000020043
SINLEJ019153	ENSLOCP00000020044
SINLEJ008107	ENSLOCP00000020044
SINLEJ012617	ENSLOCP00000020045
SINLEJ012769	ENSLOCP00000020052
SINLEJ013494	ENSLOCP00000020055
SINLEJ012767	ENSLOCP00000020055
SINLEJ001840	ENSLOCP00000020057
SINLEJ001839	ENSLOCP00000020057
SINLEJ018752	ENSLOCP00000020058
SINLEJ013497	ENSLOCP00000020061
SINLEJ013496	ENSLOCP00000020061
SINLEJ004906	ENSLOCP00000020062
SINLEJ002099	ENSLOCP00000020065
SINLEJ002098	ENSLOCP00000020065
SINLEJ017964	ENSLOCP00000020066
SINLEJ015017	ENSLOCP00000020066
SINLEJ001174	ENSLOCP00000020070
SINLEJ002700	ENSLOCP00000020071
SINLEJ008103	ENSLOCP00000020071
SINLEJ000902	ENSLOCP00000020073
SINLEJ000942	ENSLOCP00000020073
SINLEJ013214	ENSLOCP00000020076
SINLEJ007648	ENSLOCP00000020076
SINLEJ001761	ENSLOCP00000020078
SINLEJ007646	ENSLOCP00000020078
SINLEJ005098	ENSLOCP00000020079
SINLEJ006034	ENSLOCP00000020079
SINLEJ002695	ENSLOCP00000020080
SINLEJ007612	ENSLOCP00000020080
SINLEJ013213	ENSLOCP00000020082
SINLEJ000830	ENSLOCP00000020084
SINLEJ006037	ENSLOCP00000020084
SINLEJ001814	ENSLOCP00000020085
SINLEJ001816	ENSLOCP00000020085
SINLEJ013279	ENSLOCP00000020091
SINLEJ008125	ENSLOCP00000020091
SINLEJ016144	ENSLOCP00000020097
SINLEJ016143	ENSLOCP00000020097
SINLEJ005093	ENSLOCP00000020099
SINLEJ005914	ENSLOCP00000020099
SINLEJ005906	ENSLOCP00000020100
SINLEJ008184	ENSLOCP00000020101
SINLEJ005090	ENSLOCP00000020105
SINLEJ005091	ENSLOCP00000020105
SINLEJ001819	ENSLOCP00000020108
SINLEJ001175	ENSLOCP00000020109
SINLEJ005212	ENSLOCP00000020111
SINLEJ017175	ENSLOCP00000020111
SINLEJ006040	ENSLOCP00000020114
SINLEJ006041	ENSLOCP00000020114
SINLEJ014469	ENSLOCP00000020117
SINLEJ017176	ENSLOCP00000020123
SINLEJ005211	ENSLOCP00000020123
SINLEJ001078	ENSLOCP00000020127
SINLEJ016151	ENSLOCP00000020128
SINLEJ016150	ENSLOCP00000020128
SINLEJ008632	ENSLOCP00000020129
SINLEJ007892	ENSLOCP00000020130
SINLEJ016249	ENSLOCP00000020130
SINLEJ007707	ENSLOCP00000020133
SINLEJ003117	ENSLOCP00000020134
SINLEJ008631	ENSLOCP00000020134
SINLEJ006045	ENSLOCP00000020135
SINLEJ008268	ENSLOCP00000020139
SINLEJ003118	ENSLOCP00000020139
SINLEJ013228	ENSLOCP00000020141
SINLEJ008110	ENSLOCP00000020141
SINLEJ006826	ENSLOCP00000020142
SINLEJ006825	ENSLOCP00000020142
SINLEJ009636	ENSLOCP00000020145
SINLEJ005399	ENSLOCP00000020145
SINLEJ007652	ENSLOCP00000020153
SINLEJ008263	ENSLOCP00000020154
SINLEJ008220	ENSLOCP00000020154
SINLEJ009754	ENSLOCP00000020155
SINLEJ008221	ENSLOCP00000020155
SINLEJ016176	ENSLOCP00000020156
SINLEJ008630	ENSLOCP00000020160
SINLEJ016179	ENSLOCP00000020161
SINLEJ016177	ENSLOCP00000020161
SINLEJ001031	ENSLOCP00000020165
SINLEJ005510	ENSLOCP00000020166
SINLEJ005511	ENSLOCP00000020166
SINLEJ008447	ENSLOCP00000020167
SINLEJ008446	ENSLOCP00000020167
SINLEJ002730	ENSLOCP00000020168
SINLEJ008594	ENSLOCP00000020169
SINLEJ008445	ENSLOCP00000020169
SINLEJ016169	ENSLOCP00000020173
SINLEJ014426	ENSLOCP00000020177
SINLEJ015123	ENSLOCP00000020177
SINLEJ015020	ENSLOCP00000020185
SINLEJ015016	ENSLOCP00000020185
SINLEJ016175	ENSLOCP00000020186
SINLEJ016174	ENSLOCP00000020186
SINLEJ001966	ENSLOCP00000020188
SINLEJ000741	ENSLOCP00000020188
SINLEJ001016	ENSLOCP00000020194
SINLEJ001805	ENSLOCP00000020195
SINLEJ000950	ENSLOCP00000020195
SINLEJ016849	ENSLOCP00000020196
SINLEJ005193	ENSLOCP00000020196
SINLEJ000954	ENSLOCP00000020197
SINLEJ000955	ENSLOCP00000020197
SINLEJ006017	ENSLOCP00000020198
SINLEJ006018	ENSLOCP00000020198
SINLEJ005106	ENSLOCP00000020199
SINLEJ000742	ENSLOCP00000020199
SINLEJ006016	ENSLOCP00000020200
SINLEJ015729	ENSLOCP00000020201
SINLEJ015728	ENSLOCP00000020201
SINLEJ016845	ENSLOCP00000020203
SINLEJ005189	ENSLOCP00000020203
SINLEJ001033	ENSLOCP00000020204
SINLEJ001032	ENSLOCP00000020205
SINLEJ002705	ENSLOCP00000020208
SINLEJ002703	ENSLOCP00000020208
SINLEJ019122	ENSLOCP00000020211
SINLEJ015118	ENSLOCP00000020212
SINLEJ005027	ENSLOCP00000020213
SINLEJ001968	ENSLOCP00000020213
SINLEJ001969	ENSLOCP00000020214
SINLEJ000746	ENSLOCP00000020214
SINLEJ012643	ENSLOCP00000020216
SINLEJ005030	ENSLOCP00000020217
SINLEJ005031	ENSLOCP00000020217
SINLEJ007441	ENSLOCP00000020226
SINLEJ011442	ENSLOCP00000020226
SINLEJ002847	ENSLOCP00000020229
SINLEJ007437	ENSLOCP00000020230
SINLEJ007436	ENSLOCP00000020230
SINLEJ001970	ENSLOCP00000020234
SINLEJ005032	ENSLOCP00000020234
SINLEJ001971	ENSLOCP00000020235
SINLEJ005035	ENSLOCP00000020235
SINLEJ012381	ENSLOCP00000020236
SINLEJ011478	ENSLOCP00000020236
SINLEJ009554	ENSLOCP00000020238
SINLEJ018824	ENSLOCP00000020238
SINLEJ012380	ENSLOCP00000020240
SINLEJ018823	ENSLOCP00000020240
SINLEJ007434	ENSLOCP00000020241
SINLEJ018821	ENSLOCP00000020241
SINLEJ001799	ENSLOCP00000020245
SINLEJ000962	ENSLOCP00000020245
SINLEJ001800	ENSLOCP00000020246
SINLEJ000961	ENSLOCP00000020246
SINLEJ011301	ENSLOCP00000020247
SINLEJ010175	ENSLOCP00000020247
SINLEJ002047	ENSLOCP00000020249
SINLEJ001920	ENSLOCP00000020250
SINLEJ001022	ENSLOCP00000020251
SINLEJ001924	ENSLOCP00000020252
SINLEJ005924	ENSLOCP00000020252
SINLEJ005025	ENSLOCP00000020253
SINLEJ000989	ENSLOCP00000020254
SINLEJ007428	ENSLOCP00000020255
SINLEJ010176	ENSLOCP00000020255
SINLEJ001973	ENSLOCP00000020256
SINLEJ001974	ENSLOCP00000020256
SINLEJ000690	ENSLOCP00000020257
SINLEJ015785	ENSLOCP00000020258
SINLEJ012272	ENSLOCP00000020258
SINLEJ002133	ENSLOCP00000020260
SINLEJ012386	ENSLOCP00000020263
SINLEJ012387	ENSLOCP00000020263
SINLEJ017340	ENSLOCP00000020266
SINLEJ007364	ENSLOCP00000020274
SINLEJ007365	ENSLOCP00000020274
SINLEJ005926	ENSLOCP00000020275
SINLEJ002194	ENSLOCP00000020280
SINLEJ002193	ENSLOCP00000020280
SINLEJ001802	ENSLOCP00000020283
SINLEJ001801	ENSLOCP00000020285
SINLEJ017378	ENSLOCP00000020286
SINLEJ006764	ENSLOCP00000020287
SINLEJ001890	ENSLOCP00000020290
SINLEJ001888	ENSLOCP00000020290
SINLEJ008527	ENSLOCP00000020291
SINLEJ006076	ENSLOCP00000020292
SINLEJ000814	ENSLOCP00000020292
SINLEJ009473	ENSLOCP00000020293
SINLEJ015764	ENSLOCP00000020293
SINLEJ001950	ENSLOCP00000020297
SINLEJ006075	ENSLOCP00000020298
SINLEJ017945	ENSLOCP00000020300
SINLEJ017151	ENSLOCP00000020300
SINLEJ000812	ENSLOCP00000020301
SINLEJ006099	ENSLOCP00000020301
SINLEJ017336	ENSLOCP00000020303
SINLEJ016604	ENSLOCP00000020304
SINLEJ013178	ENSLOCP00000020304
SINLEJ017335	ENSLOCP00000020305
SINLEJ002191	ENSLOCP00000020305
SINLEJ006101	ENSLOCP00000020307
SINLEJ004985	ENSLOCP00000020307
SINLEJ001094	ENSLOCP00000020309
SINLEJ016727	ENSLOCP00000020313
SINLEJ001975	ENSLOCP00000020313
SINLEJ001138	ENSLOCP00000020314
SINLEJ001141	ENSLOCP00000020317
SINLEJ001140	ENSLOCP00000020317
SINLEJ005071	ENSLOCP00000020318
SINLEJ014435	ENSLOCP00000020320
SINLEJ009409	ENSLOCP00000020322
SINLEJ007605	ENSLOCP00000020326
SINLEJ007604	ENSLOCP00000020326
SINLEJ011484	ENSLOCP00000020327
SINLEJ001082	ENSLOCP00000020329
SINLEJ002112	ENSLOCP00000020334
SINLEJ001884	ENSLOCP00000020335
SINLEJ016194	ENSLOCP00000020338
SINLEJ018757	ENSLOCP00000020339
SINLEJ001164	ENSLOCP00000020341
SINLEJ017232	ENSLOCP00000020341
SINLEJ009718	ENSLOCP00000020342
SINLEJ006739	ENSLOCP00000020342
SINLEJ002913	ENSLOCP00000020344
SINLEJ016195	ENSLOCP00000020345
SINLEJ005977	ENSLOCP00000020346
SINLEJ008659	ENSLOCP00000020348
SINLEJ008663	ENSLOCP00000020348
SINLEJ002844	ENSLOCP00000020351
SINLEJ005975	ENSLOCP00000020352
SINLEJ005976	ENSLOCP00000020352
SINLEJ008655	ENSLOCP00000020353
SINLEJ019258	ENSLOCP00000020353
SINLEJ006735	ENSLOCP00000020356
SINLEJ005490	ENSLOCP00000020357
SINLEJ008389	ENSLOCP00000020357
SINLEJ015756	ENSLOCP00000020358
SINLEJ016196	ENSLOCP00000020358
SINLEJ009834	ENSLOCP00000020359
SINLEJ017079	ENSLOCP00000020360
SINLEJ016238	ENSLOCP00000020360
SINLEJ006812	ENSLOCP00000020362
SINLEJ006811	ENSLOCP00000020362
SINLEJ008415	ENSLOCP00000020364
SINLEJ008417	ENSLOCP00000020364
SINLEJ011342	ENSLOCP00000020366
SINLEJ002711	ENSLOCP00000020370
SINLEJ008063	ENSLOCP00000020370
SINLEJ007628	ENSLOCP00000020371
SINLEJ007629	ENSLOCP00000020371
SINLEJ002805	ENSLOCP00000020372
SINLEJ009731	ENSLOCP00000020373
SINLEJ000993	ENSLOCP00000020375
SINLEJ017089	ENSLOCP00000020375
SINLEJ018388	ENSLOCP00000020376
SINLEJ009730	ENSLOCP00000020376
SINLEJ017374	ENSLOCP00000020379
SINLEJ008418	ENSLOCP00000020380
SINLEJ017310	ENSLOCP00000020380
SINLEJ008609	ENSLOCP00000020382
SINLEJ005477	ENSLOCP00000020382
SINLEJ007620	ENSLOCP00000020385
SINLEJ007619	ENSLOCP00000020385
SINLEJ008622	ENSLOCP00000020390
SINLEJ017937	ENSLOCP00000020391
SINLEJ007379	ENSLOCP00000020392
SINLEJ005455	ENSLOCP00000020397
SINLEJ006699	ENSLOCP00000020398
SINLEJ011457	ENSLOCP00000020399
SINLEJ011456	ENSLOCP00000020399
SINLEJ002690	ENSLOCP00000020404
SINLEJ010196	ENSLOCP00000020405
SINLEJ010195	ENSLOCP00000020405
SINLEJ008546	ENSLOCP00000020407
SINLEJ013610	ENSLOCP00000020409
SINLEJ013609	ENSLOCP00000020409
SINLEJ017877	ENSLOCP00000020411
SINLEJ008551	ENSLOCP00000020412
SINLEJ006929	ENSLOCP00000020413
SINLEJ015291	ENSLOCP00000020413
SINLEJ013608	ENSLOCP00000020414
SINLEJ007521	ENSLOCP00000020415
SINLEJ007522	ENSLOCP00000020415
SINLEJ012752	ENSLOCP00000020417
SINLEJ013917	ENSLOCP00000020418
SINLEJ007520	ENSLOCP00000020419
SINLEJ012667	ENSLOCP00000020424
SINLEJ007517	ENSLOCP00000020426
SINLEJ008194	ENSLOCP00000020426
SINLEJ009556	ENSLOCP00000020428
SINLEJ001108	ENSLOCP00000020429
SINLEJ009558	ENSLOCP00000020430
SINLEJ013693	ENSLOCP00000020432
SINLEJ012284	ENSLOCP00000020432
SINLEJ012282	ENSLOCP00000020437
SINLEJ011366	ENSLOCP00000020437
SINLEJ012695	ENSLOCP00000020438
SINLEJ012698	ENSLOCP00000020438
SINLEJ014484	ENSLOCP00000020440
SINLEJ014485	ENSLOCP00000020440
SINLEJ016218	ENSLOCP00000020445
SINLEJ005162	ENSLOCP00000020445
SINLEJ013613	ENSLOCP00000020447
SINLEJ013614	ENSLOCP00000020447
SINLEJ008071	ENSLOCP00000020448
SINLEJ002089	ENSLOCP00000020453
SINLEJ002087	ENSLOCP00000020453
SINLEJ007487	ENSLOCP00000020454
SINLEJ005161	ENSLOCP00000020458
SINLEJ016217	ENSLOCP00000020458
SINLEJ006107	ENSLOCP00000020460
SINLEJ013596	ENSLOCP00000020462
SINLEJ013595	ENSLOCP00000020462
SINLEJ013597	ENSLOCP00000020464
SINLEJ013743	ENSLOCP00000020465
SINLEJ005159	ENSLOCP00000020466
SINLEJ016215	ENSLOCP00000020466
SINLEJ013591	ENSLOCP00000020468
SINLEJ013592	ENSLOCP00000020468
SINLEJ017618	ENSLOCP00000020473
SINLEJ006078	ENSLOCP00000020474
SINLEJ001771	ENSLOCP00000020474
SINLEJ012754	ENSLOCP00000020476
SINLEJ015726	ENSLOCP00000020477
SINLEJ015724	ENSLOCP00000020477
SINLEJ015039	ENSLOCP00000020478
SINLEJ005089	ENSLOCP00000020480
SINLEJ005088	ENSLOCP00000020480
SINLEJ007453	ENSLOCP00000020482
SINLEJ015041	ENSLOCP00000020483
SINLEJ015040	ENSLOCP00000020483
SINLEJ002717	ENSLOCP00000020486
SINLEJ013285	ENSLOCP00000020486
SINLEJ005003	ENSLOCP00000020487
SINLEJ005005	ENSLOCP00000020487
SINLEJ000672	ENSLOCP00000020491
SINLEJ001865	ENSLOCP00000020491
SINLEJ005810	ENSLOCP00000020492
SINLEJ000722	ENSLOCP00000020494
SINLEJ001055	ENSLOCP00000020494
SINLEJ013139	ENSLOCP00000020498
SINLEJ011053	ENSLOCP00000020501
SINLEJ015609	ENSLOCP00000020501
SINLEJ017793	ENSLOCP00000020503
SINLEJ017791	ENSLOCP00000020503
SINLEJ015983	ENSLOCP00000020504
SINLEJ012701	ENSLOCP00000020507
SINLEJ012707	ENSLOCP00000020507
SINLEJ017795	ENSLOCP00000020508
SINLEJ012700	ENSLOCP00000020509
SINLEJ012699	ENSLOCP00000020510
SINLEJ002052	ENSLOCP00000020513
SINLEJ014451	ENSLOCP00000020513
SINLEJ007527	ENSLOCP00000020515
SINLEJ007526	ENSLOCP00000020515
SINLEJ003782	ENSLOCP00000020520
SINLEJ008599	ENSLOCP00000020521
SINLEJ006832	ENSLOCP00000020521
SINLEJ015679	ENSLOCP00000020522
SINLEJ011391	ENSLOCP00000020522
SINLEJ008597	ENSLOCP00000020525
SINLEJ008598	ENSLOCP00000020525
SINLEJ001064	ENSLOCP00000020527
SINLEJ001061	ENSLOCP00000020529
SINLEJ014498	ENSLOCP00000020529
SINLEJ001060	ENSLOCP00000020533
SINLEJ001059	ENSLOCP00000020534
SINLEJ009830	ENSLOCP00000020535
SINLEJ009604	ENSLOCP00000020536
SINLEJ009603	ENSLOCP00000020536
SINLEJ006732	ENSLOCP00000020537
SINLEJ009835	ENSLOCP00000020537
SINLEJ001058	ENSLOCP00000020540
SINLEJ001057	ENSLOCP00000020540
SINLEJ010197	ENSLOCP00000020541
SINLEJ001903	ENSLOCP00000020542
SINLEJ012740	ENSLOCP00000020544
SINLEJ001854	ENSLOCP00000020545
SINLEJ005941	ENSLOCP00000020547
SINLEJ005942	ENSLOCP00000020547
SINLEJ005834	ENSLOCP00000020548
SINLEJ005833	ENSLOCP00000020548
SINLEJ010203	ENSLOCP00000020552
SINLEJ010202	ENSLOCP00000020552
SINLEJ003833	ENSLOCP00000020553
SINLEJ001836	ENSLOCP00000020555
SINLEJ600277	ENSLOCP00000020556
SINLEJ001835	ENSLOCP00000020558
SINLEJ012742	ENSLOCP00000020559
SINLEJ005127	ENSLOCP00000020563
SINLEJ010207	ENSLOCP00000020564
SINLEJ009576	ENSLOCP00000020564
SINLEJ001171	ENSLOCP00000020565
SINLEJ001172	ENSLOCP00000020565
SINLEJ011818	ENSLOCP00000020568
SINLEJ010213	ENSLOCP00000020569
SINLEJ009580	ENSLOCP00000020569
SINLEJ014675	ENSLOCP00000020572
SINLEJ014556	ENSLOCP00000020574
SINLEJ005141	ENSLOCP00000020575
SINLEJ005140	ENSLOCP00000020575
SINLEJ009622	ENSLOCP00000020576
SINLEJ008678	ENSLOCP00000020576
SINLEJ015759	ENSLOCP00000020577
SINLEJ005443	ENSLOCP00000020578
SINLEJ006880	ENSLOCP00000020578
SINLEJ002787	ENSLOCP00000020579
SINLEJ015241	ENSLOCP00000020580
SINLEJ006879	ENSLOCP00000020580
SINLEJ018266	ENSLOCP00000020581
SINLEJ003849	ENSLOCP00000020581
SINLEJ006876	ENSLOCP00000020584
SINLEJ015238	ENSLOCP00000020584
SINLEJ015730	ENSLOCP00000020588
SINLEJ009657	ENSLOCP00000020591
SINLEJ008236	ENSLOCP00000020591
SINLEJ013236	ENSLOCP00000020592
SINLEJ013239	ENSLOCP00000020593
SINLEJ008241	ENSLOCP00000020595
SINLEJ008240	ENSLOCP00000020595
SINLEJ013226	ENSLOCP00000020598
SINLEJ018432	ENSLOCP00000020598
SINLEJ008611	ENSLOCP00000020600
SINLEJ012332	ENSLOCP00000020601
SINLEJ013760	ENSLOCP00000020601
SINLEJ001833	ENSLOCP00000020602
SINLEJ001827	ENSLOCP00000020602
SINLEJ016586	ENSLOCP00000020604
SINLEJ015263	ENSLOCP00000020607
SINLEJ006901	ENSLOCP00000020607
SINLEJ015258	ENSLOCP00000020610
SINLEJ006896	ENSLOCP00000020610
SINLEJ001826	ENSLOCP00000020611
SINLEJ001825	ENSLOCP00000020611
SINLEJ008569	ENSLOCP00000020612
SINLEJ002864	ENSLOCP00000020612
SINLEJ019121	ENSLOCP00000020613
SINLEJ012721	ENSLOCP00000020616
SINLEJ001824	ENSLOCP00000020617
SINLEJ006115	ENSLOCP00000020617
SINLEJ013210	ENSLOCP00000020619
SINLEJ007494	ENSLOCP00000020619
SINLEJ017530	ENSLOCP00000020621
SINLEJ009311	ENSLOCP00000020621
SINLEJ016261	ENSLOCP00000020623
SINLEJ016260	ENSLOCP00000020623
SINLEJ005061	ENSLOCP00000020626
SINLEJ001777	ENSLOCP00000020626
SINLEJ007238	ENSLOCP00000020627
SINLEJ015673	ENSLOCP00000020627
SINLEJ005039	ENSLOCP00000020629
SINLEJ005878	ENSLOCP00000020629
SINLEJ001778	ENSLOCP00000020630
SINLEJ001185	ENSLOCP00000020630
SINLEJ000883	ENSLOCP00000020631
SINLEJ001977	ENSLOCP00000020631
SINLEJ011311	ENSLOCP00000020634
SINLEJ015787	ENSLOCP00000020634
SINLEJ001912	ENSLOCP00000020635
SINLEJ001186	ENSLOCP00000020636
SINLEJ005826	ENSLOCP00000020637
SINLEJ005907	ENSLOCP00000020637
SINLEJ004900	ENSLOCP00000020638
SINLEJ001189	ENSLOCP00000020639
SINLEJ000990	ENSLOCP00000020640
SINLEJ001076	ENSLOCP00000020642
SINLEJ001075	ENSLOCP00000020645
SINLEJ011340	ENSLOCP00000020647
SINLEJ011339	ENSLOCP00000020647
SINLEJ010106	ENSLOCP00000020650
SINLEJ007345	ENSLOCP00000020651
SINLEJ015783	ENSLOCP00000020652
SINLEJ009413	ENSLOCP00000020653
SINLEJ005011	ENSLOCP00000020653
SINLEJ015782	ENSLOCP00000020655
SINLEJ009629	ENSLOCP00000020656
SINLEJ002005	ENSLOCP00000020657
SINLEJ006800	ENSLOCP00000020659
SINLEJ013296	ENSLOCP00000020662
SINLEJ015780	ENSLOCP00000020663
SINLEJ017255	ENSLOCP00000020665
SINLEJ008924	ENSLOCP00000020665
SINLEJ010108	ENSLOCP00000020669
SINLEJ008490	ENSLOCP00000020673
SINLEJ008491	ENSLOCP00000020673
SINLEJ007321	ENSLOCP00000020676
SINLEJ015779	ENSLOCP00000020676
SINLEJ008681	ENSLOCP00000020677
SINLEJ008680	ENSLOCP00000020677
SINLEJ005893	ENSLOCP00000020679
SINLEJ011458	ENSLOCP00000020680
SINLEJ008686	ENSLOCP00000020684
SINLEJ008260	ENSLOCP00000020684
SINLEJ012144	ENSLOCP00000020686
SINLEJ010268	ENSLOCP00000020690
SINLEJ016713	ENSLOCP00000020691
SINLEJ002033	ENSLOCP00000020696
SINLEJ017147	ENSLOCP00000020696
SINLEJ018164	ENSLOCP00000020699
SINLEJ015021	ENSLOCP00000020699
SINLEJ007640	ENSLOCP00000020701
SINLEJ002978	ENSLOCP00000020702
SINLEJ007558	ENSLOCP00000020704
SINLEJ016121	ENSLOCP00000020704
SINLEJ008329	ENSLOCP00000020707
SINLEJ002067	ENSLOCP00000020708
SINLEJ008077	ENSLOCP00000020709
SINLEJ007555	ENSLOCP00000020709
SINLEJ002798	ENSLOCP00000020710
SINLEJ009782	ENSLOCP00000020710
SINLEJ002796	ENSLOCP00000020716
SINLEJ002795	ENSLOCP00000020716
SINLEJ001067	ENSLOCP00000020718
SINLEJ001066	ENSLOCP00000020718
SINLEJ007554	ENSLOCP00000020719
SINLEJ007553	ENSLOCP00000020719
SINLEJ009746	ENSLOCP00000020720
SINLEJ007549	ENSLOCP00000020721
SINLEJ007550	ENSLOCP00000020721
SINLEJ009747	ENSLOCP00000020723
SINLEJ002077	ENSLOCP00000020724
SINLEJ001090	ENSLOCP00000020724
SINLEJ007552	ENSLOCP00000020726
SINLEJ008625	ENSLOCP00000020727
SINLEJ002729	ENSLOCP00000020728
SINLEJ012839	ENSLOCP00000020728
SINLEJ008624	ENSLOCP00000020729
SINLEJ005065	ENSLOCP00000020729
SINLEJ007594	ENSLOCP00000020731
SINLEJ002079	ENSLOCP00000020736
SINLEJ005080	ENSLOCP00000020736
SINLEJ009470	ENSLOCP00000020738
SINLEJ001885	ENSLOCP00000020742
SINLEJ001116	ENSLOCP00000020744
SINLEJ014504	ENSLOCP00000020744
SINLEJ001080	ENSLOCP00000020745
SINLEJ016839	ENSLOCP00000020746
SINLEJ016724	ENSLOCP00000020749
SINLEJ000802	ENSLOCP00000020749
SINLEJ001938	ENSLOCP00000020751
SINLEJ001940	ENSLOCP00000020752
SINLEJ001112	ENSLOCP00000020752
SINLEJ017003	ENSLOCP00000020754
SINLEJ000856	ENSLOCP00000020754
SINLEJ016695	ENSLOCP00000020755
SINLEJ001183	ENSLOCP00000020756
SINLEJ017302	ENSLOCP00000020757
SINLEJ005916	ENSLOCP00000020758
SINLEJ001115	ENSLOCP00000020759
SINLEJ001114	ENSLOCP00000020759
SINLEJ002074	ENSLOCP00000020761
SINLEJ002076	ENSLOCP00000020761
SINLEJ001943	ENSLOCP00000020763
SINLEJ013249	ENSLOCP00000020767
SINLEJ000847	ENSLOCP00000020769
SINLEJ014458	ENSLOCP00000020769
SINLEJ008640	ENSLOCP00000020774
SINLEJ015574	ENSLOCP00000020775
SINLEJ015567	ENSLOCP00000020775
SINLEJ015119	ENSLOCP00000020776
SINLEJ008641	ENSLOCP00000020777
SINLEJ009811	ENSLOCP00000020778
SINLEJ006707	ENSLOCP00000020779
SINLEJ008392	ENSLOCP00000020779
SINLEJ006711	ENSLOCP00000020781
SINLEJ006710	ENSLOCP00000020781
SINLEJ006714	ENSLOCP00000020782
SINLEJ006715	ENSLOCP00000020782
SINLEJ007574	ENSLOCP00000020783
SINLEJ007573	ENSLOCP00000020789
SINLEJ009717	ENSLOCP00000020791
SINLEJ008400	ENSLOCP00000020791
SINLEJ015739	ENSLOCP00000020794
