e_gw.1.149.1	PMZ_0010867-RA
fgenesh2_pm.scaffold_585000003	PMZ_0047025-RA
fgenesh2_pm.scaffold_587000005	PMZ_0041599-RA
fgenesh2_pm.scaffold_594000003	PMZ_0015894-RA
fgenesh2_pm.scaffold_594000006	PMZ_0009441-RA
fgenesh2_pm.scaffold_598000002	PMZ_0045317-RA
fgenesh2_pm.scaffold_598000002	PMZ_0018532-RA
fgenesh2_pm.scaffold_6000024	PMZ_0044093-RA
fgenesh2_pm.scaffold_6000024	PMZ_0032088-RA
fgenesh2_pm.scaffold_6000024	PMZ_0044094-RA
fgenesh2_pm.scaffold_6000031	PMZ_0037896-RA
fgenesh2_pm.scaffold_6000031	PMZ_0040987-RA
fgenesh2_pm.scaffold_6000039	PMZ_0018132-RA
fgenesh2_pm.scaffold_602000002	PMZ_0041800-RA
fgenesh2_pm.scaffold_604000001	PMZ_0045300-RA
fgenesh2_pm.scaffold_604000003	PMZ_0028626-RA
fgenesh2_pm.scaffold_608000007	PMZ_0035107-RA
fgenesh2_pm.scaffold_609000002	PMZ_0042992-RA
fgenesh2_pm.scaffold_619000003	PMZ_0035093-RA
fgenesh2_pm.scaffold_619000003	PMZ_0035470-RA
fgenesh2_pm.scaffold_619000003	PMZ_0036759-RA
fgenesh2_pm.scaffold_619000003	PMZ_0037005-RA
fgenesh2_pm.scaffold_625000002	PMZ_0020091-RA
fgenesh2_pm.scaffold_625000002	PMZ_0048136-RA
fgenesh2_pm.scaffold_625000002	PMZ_0028057-RA
fgenesh2_pm.scaffold_632000003	PMZ_0042297-RA
fgenesh2_pm.scaffold_643000003	PMZ_0040386-RA
fgenesh2_pm.scaffold_649000002	PMZ_0042334-RA
fgenesh2_pm.scaffold_649000002	PMZ_0029223-RA
fgenesh2_pm.scaffold_649000002	PMZ_0029224-RA
fgenesh2_pm.scaffold_652000003	PMZ_0007063-RA
fgenesh2_pm.scaffold_662000002	PMZ_0045388-RA
fgenesh2_pm.scaffold_662000002	PMZ_0045713-RA
fgenesh2_pm.scaffold_68000003	PMZ_0014103-RA
fgenesh2_pm.scaffold_685000004	PMZ_0044688-RA
fgenesh2_pm.scaffold_686000001	PMZ_0044632-RA
fgenesh2_pm.scaffold_69000005	PMZ_0026784-RA
fgenesh2_pm.scaffold_7000010	PMZ_0023683-RA
fgenesh2_pm.scaffold_7000017	PMZ_0038605-RA
fgenesh2_pm.scaffold_706000001	PMZ_0025021-RA
fgenesh2_pm.scaffold_706000006	PMZ_0002337-RA
fgenesh2_pm.scaffold_706000006	PMZ_0016420-RA
fgenesh2_pm.scaffold_706000006	PMZ_0042857-RA
fgenesh2_pm.scaffold_710000003	PMZ_0009992-RA
fgenesh2_pm.scaffold_713000001	PMZ_0032943-RA
fgenesh2_pm.scaffold_713000001	PMZ_0042468-RA
fgenesh2_pm.scaffold_713000001	PMZ_0008967-RA
fgenesh2_pm.scaffold_725000001	PMZ_0031425-RA
fgenesh2_pm.scaffold_725000001	PMZ_0023945-RA
fgenesh2_pm.scaffold_730000002	PMZ_0041674-RA
fgenesh2_pm.scaffold_74000029	PMZ_0026040-RA
fgenesh2_pm.scaffold_74000029	PMZ_0040985-RA
fgenesh2_pm.scaffold_74000029	PMZ_0040986-RA
fgenesh2_pm.scaffold_755000003	PMZ_0046323-RA
fgenesh2_pm.scaffold_755000003	PMZ_0035700-RA
fgenesh2_pm.scaffold_76000012	PMZ_0029952-RA
fgenesh2_pm.scaffold_76000012	PMZ_0042949-RA
fgenesh2_pm.scaffold_762000001	PMZ_0015646-RA
fgenesh2_pm.scaffold_763000001	PMZ_0044329-RA
fgenesh2_pm.scaffold_767000001	PMZ_0011834-RA
fgenesh2_pm.scaffold_78000001	PMZ_0019571-RA
fgenesh2_pm.scaffold_78000008	PMZ_0006881-RA
fgenesh2_pm.scaffold_78000008	PMZ_0006879-RA
fgenesh2_pm.scaffold_78000008	PMZ_0031377-RA
fgenesh2_pm.scaffold_78000008	PMZ_0037465-RA
fgenesh2_pm.scaffold_78000009	PMZ_0047435-RA
fgenesh2_pm.scaffold_78000009	PMZ_0030697-RA
fgenesh2_pm.scaffold_78000009	PMZ_0034635-RA
fgenesh2_pm.scaffold_78000009	PMZ_0002187-RA
fgenesh2_pm.scaffold_78000013	PMZ_0026592-RA
fgenesh2_pm.scaffold_78000013	PMZ_0045232-RA
fgenesh2_pm.scaffold_78000013	PMZ_0035497-RA
fgenesh2_pm.scaffold_78000014	PMZ_0030388-RA
fgenesh2_pm.scaffold_79000001	PMZ_0011537-RA
fgenesh2_pm.scaffold_79000002	PMZ_0037968-RA
fgenesh2_pm.scaffold_800000002	PMZ_0040320-RA
fgenesh2_pm.scaffold_8000002	PMZ_0014981-RA
fgenesh2_pm.scaffold_8000017	PMZ_0047871-RA
fgenesh2_pm.scaffold_8000049	PMZ_0030077-RA
fgenesh2_pm.scaffold_8000049	PMZ_0028632-RA
fgenesh2_pm.scaffold_801000002	PMZ_0021031-RA
fgenesh2_pm.scaffold_801000002	PMZ_0048561-RA
fgenesh2_pm.scaffold_801000002	PMZ_0048560-RA
fgenesh2_pm.scaffold_828000001	PMZ_0046297-RA
fgenesh2_pm.scaffold_828000001	PMZ_0044200-RA
fgenesh2_pm.scaffold_828000001	PMZ_0043030-RA
fgenesh2_pm.scaffold_828000001	PMZ_0041745-RA
fgenesh2_pm.scaffold_83000007	PMZ_0043052-RA
fgenesh2_pm.scaffold_83000007	PMZ_0022182-RA
fgenesh2_pm.scaffold_84000013	PMZ_0034654-RA
fgenesh2_pm.scaffold_84000013	PMZ_0003362-RA
fgenesh2_pm.scaffold_84000019	PMZ_0045642-RA
fgenesh2_pm.scaffold_842000002	PMZ_0040780-RA
fgenesh2_pm.scaffold_87000007	PMZ_0040382-RA
fgenesh2_pm.scaffold_87000007	PMZ_0048258-RA
fgenesh2_pm.scaffold_88000001	PMZ_0012603-RA
fgenesh2_pm.scaffold_88000008	PMZ_0044987-RA
fgenesh2_pm.scaffold_897000002	PMZ_0007985-RA
fgenesh2_pm.scaffold_90000008	PMZ_0005008-RA
fgenesh2_pm.scaffold_9000006	PMZ_0005810-RA
fgenesh2_pm.scaffold_9000015	PMZ_0036061-RA
fgenesh2_pm.scaffold_91000002	PMZ_0036115-RA
fgenesh2_pm.scaffold_91000002	PMZ_0048876-RA
fgenesh2_pm.scaffold_91000008	PMZ_0029247-RA
fgenesh2_pm.scaffold_91000008	PMZ_0042797-RA
fgenesh2_pm.scaffold_92000007	PMZ_0030630-RA
fgenesh2_pm.scaffold_92000013	PMZ_0024107-RA
fgenesh2_pm.scaffold_936000001	PMZ_0045277-RA
fgenesh2_pm.scaffold_95000002	PMZ_0011181-RA
fgenesh2_pm.scaffold_95000002	PMZ_0045112-RA
fgenesh2_pm.scaffold_95000007	PMZ_0038461-RA
fgenesh2_pm.scaffold_97000006	PMZ_0040314-RA
fgenesh2_pm.scaffold_976000001	PMZ_0017034-RA
fgenesh2_pm.scaffold_976000001	PMZ_0038121-RA
fgenesh2_pm.scaffold_98000010	PMZ_0043550-RA
gw.1.167.1	PMZ_0033451-RA
gw.1.181.1	PMZ_0040620-RA
gw.1.26.1	PMZ_0030844-RA
gw.1.416.1	PMZ_0042665-RA
gw.1.495.1	PMZ_0038984-RA
gw.10.104.1	PMZ_0002495-RA
gw.10.104.1	PMZ_0042967-RA
gw.10.104.1	PMZ_0028807-RA
gw.10.166.1	PMZ_0028942-RA
gw.10.166.1	PMZ_0044591-RA
gw.10.166.1	PMZ_0028082-RA
gw.10.260.1	PMZ_0045343-RA
gw.10.454.1	PMZ_0031869-RA
gw.10.454.1	PMZ_0010027-RA
gw.10.454.1	PMZ_0027221-RA
gw.10.454.1	PMZ_0043581-RA
gw.10.458.1	PMZ_0031084-RA
gw.10.458.1	PMZ_0046391-RA
gw.10.458.1	PMZ_0029973-RA
gw.10.458.1	PMZ_0047570-RA
gw.100.71.1	PMZ_0012764-RA
gw.101.1.1	PMZ_0001385-RA
gw.101.1.1	PMZ_0043795-RA
gw.102.119.1	PMZ_0043091-RA
gw.102.137.1	PMZ_0032562-RA
gw.102.137.1	PMZ_0043090-RA
gw.102.137.1	PMZ_0042643-RA
gw.102.137.1	PMZ_0019480-RA
gw.102.32.1	PMZ_0000842-RA
gw.1029.2.1	PMZ_0014665-RA
gw.103.115.1	PMZ_0042361-RA
gw.103.29.1	PMZ_0046496-RA
gw.1030.9.1	PMZ_0041454-RA
gw.104.11.1	PMZ_0033950-RA
gw.104.181.1	PMZ_0033285-RA
gw.105.20.1	PMZ_0032812-RA
gw.1059.2.1	PMZ_0033022-RA
gw.106.78.1	PMZ_0046094-RA
gw.107.92.1	PMZ_0030361-RA
gw.107.92.1	PMZ_0045293-RA
gw.108.1.1	PMZ_0008153-RA
gw.108.1.1	PMZ_0034258-RA
gw.108.1.1	PMZ_0047487-RA
gw.108.1.1	PMZ_0038773-RA
gw.1082.3.1	PMZ_0026716-RA
gw.109.192.1	PMZ_0001847-RA
gw.110.117.1	PMZ_0047960-RA
gw.1101.1.1	PMZ_0048500-RA
gw.1101.1.1	PMZ_0045128-RA
gw.111.58.1	PMZ_0032647-RA
gw.235.56.1	PMZ_0037062-RA
gw.236.23.1	PMZ_0043909-RA
gw.238.40.1	PMZ_0029235-RA
gw.238.40.1	PMZ_0038202-RA
gw.238.40.1	PMZ_0036026-RA
gw.238.40.1	PMZ_0040890-RA
gw.239.64.1	PMZ_0044214-RA
gw.24.133.1	PMZ_0046855-RA
gw.24.284.1	PMZ_0029868-RA
gw.24.30.1	PMZ_0011124-RA
gw.24.30.1	PMZ_0043111-RA
gw.24.30.1	PMZ_0043417-RA
gw.24.385.1	PMZ_0006622-RA
gw.24.385.1	PMZ_0040438-RA
gw.24.99.1	PMZ_0026727-RA
gw.240.22.1	PMZ_0042414-RA
gw.240.27.1	PMZ_0040381-RA
gw.240.31.1	PMZ_0023426-RA
gw.241.73.1	PMZ_0046122-RA
gw.241.73.1	PMZ_0034160-RA
gw.241.73.1	PMZ_0045206-RA
gw.241.73.1	PMZ_0042137-RA
gw.246.101.1	PMZ_0004436-RA
gw.246.57.1	PMZ_0044125-RA
gw.247.16.1	PMZ_0019127-RA
gw.248.45.1	PMZ_0031670-RA
gw.248.45.1	PMZ_0047575-RA
gw.248.79.1	PMZ_0048554-RA
gw.249.52.1	PMZ_0031392-RA
gw.25.175.1	PMZ_0035949-RA
gw.25.274.1	PMZ_0048157-RA
gw.25.274.1	PMZ_0034433-RA
gw.2508.1.1	PMZ_0035267-RA
gw.252.124.1	PMZ_0043037-RA
gw.252.124.1	PMZ_0030340-RA
gw.252.38.1	PMZ_0042058-RA
gw.252.38.1	PMZ_0029764-RA
gw.252.38.1	PMZ_0035973-RA
gw.254.31.1	PMZ_0011701-RA
gw.255.10.1	PMZ_0006645-RA
gw.255.26.1	PMZ_0046324-RA
gw.256.4.1	PMZ_0047886-RA
gw.258.82.1	PMZ_0043818-RA
gw.259.1.1	PMZ_0042856-RA
gw.259.53.1	PMZ_0030705-RA
gw.26.129.1	PMZ_0045344-RA
gw.26.193.1	PMZ_0040091-RA
gw.263.33.1	PMZ_0041399-RA
gw.27.100.1	PMZ_0043959-RA
gw.27.131.1	PMZ_0001725-RA
gw.27.28.1	PMZ_0026424-RA
gw.27.28.1	PMZ_0027358-RA
gw.27.28.1	PMZ_0018214-RA
gw.27.28.1	PMZ_0046810-RA
gw.27.5.1	PMZ_0043920-RA
gw.271.68.1	PMZ_0047417-RA
gw.272.53.1	PMZ_0048249-RA
gw.272.66.1	PMZ_0028872-RA
gw.273.100.1	PMZ_0045882-RA
gw.274.3.1	PMZ_0016961-RA
gw.274.3.1	PMZ_0047141-RA
gw.276.90.1	PMZ_0027812-RA
gw.276.90.1	PMZ_0027043-RA
gw.278.27.1	PMZ_0018992-RA
gw.278.27.1	PMZ_0027322-RA
gw.278.27.1	PMZ_0045937-RA
gw.279.75.1	PMZ_0047635-RA
gw.28.46.1	PMZ_0026921-RA
gw.28.65.1	PMZ_0043910-RA
gw.28.74.1	PMZ_0010331-RA
gw.28.74.1	PMZ_0007583-RA
gw.28.74.1	PMZ_0002000-RA
gw.281.78.1	PMZ_0036929-RA
gw.281.78.1	PMZ_0044689-RA
gw.282.36.1	PMZ_0007340-RA
gw.282.36.1	PMZ_0021067-RA
gw.282.45.1	PMZ_0033021-RA
gw.282.45.1	PMZ_0030144-RA
gw.282.45.1	PMZ_0034182-RA
gw.284.24.1	PMZ_0046238-RA
gw.284.24.1	PMZ_0046237-RA
gw.285.17.1	PMZ_0042499-RA
gw.285.17.1	PMZ_0000522-RA
gw.285.17.1	PMZ_0000752-RA
gw.287.136.1	PMZ_0026948-RA
gw.287.136.1	PMZ_0047830-RA
gw.287.136.1	PMZ_0043900-RA
gw.287.136.1	PMZ_0047262-RA
gw.287.16.1	PMZ_0001413-RA
gw.287.16.1	PMZ_0001409-RA
gw.287.2.1	PMZ_0032722-RA
gw.287.5.1	PMZ_0045420-RA
gw.289.17.1	PMZ_0043336-RA
gw.289.17.1	PMZ_0046807-RA
gw.289.17.1	PMZ_0047519-RA
gw.289.41.1	PMZ_0040175-RA
gw.290.35.1	PMZ_0019630-RA
gw.291.49.1	PMZ_0022419-RA
gw.294.38.1	PMZ_0047615-RA
gw.294.40.1	PMZ_0007579-RA
gw.294.47.1	PMZ_0041579-RA
gw.294.47.1	PMZ_0047201-RA
gw.295.35.1	PMZ_0005001-RA
gw.295.47.1	PMZ_0048241-RA
gw.296.1.1	PMZ_0026455-RA
gw.3.119.1	PMZ_0046274-RA
gw.3.385.1	PMZ_0034483-RA
gw.3.409.1	PMZ_0040932-RA
gw.3.44.1	PMZ_0048973-RA
gw.3.53.1	PMZ_0040040-RA
gw.3.53.1	PMZ_0035118-RA
gw.3.56.1	PMZ_0038641-RA
gw.302.43.1	PMZ_0046825-RA
gw.304.129.1	PMZ_0044337-RA
gw.304.129.1	PMZ_0023644-RA
gw.305.55.1	PMZ_0042523-RA
gw.305.76.1	PMZ_0020974-RA
gw.305.76.1	PMZ_0026401-RA
gw.306.32.1	PMZ_0017370-RA
gw.306.32.1	PMZ_0044986-RA
gw.307.47.1	PMZ_0008777-RA
gw.309.132.1	PMZ_0044130-RA
gw.311.2.1	PMZ_0031838-RA
gw.311.78.1	PMZ_0011373-RA
gw.312.32.1	PMZ_0006729-RA
gw.312.61.1	PMZ_0040337-RA
gw.314.19.1	PMZ_0008462-RA
gw.314.47.1	PMZ_0048635-RA
gw.314.47.1	PMZ_0048692-RA
gw.314.47.1	PMZ_0041241-RA
gw.315.1.1	PMZ_0019592-RA
gw.315.1.1	PMZ_0017612-RA
gw.317.32.1	PMZ_0044054-RA
gw.317.48.1	PMZ_0046841-RA
gw.321.35.1	PMZ_0002571-RA
gw.321.6.1	PMZ_0027595-RA
gw.322.85.1	PMZ_0044007-RA
gw.322.85.1	PMZ_0009163-RA
gw.322.85.1	PMZ_0031112-RA
gw.322.85.1	PMZ_0035573-RA
gw.324.5.1	PMZ_0047442-RA
gw.324.62.1	PMZ_0038060-RA
gw.324.62.1	PMZ_0040659-RA
gw.326.6.1	PMZ_0047046-RA
gw.327.35.1	PMZ_0026286-RA
gw.328.28.1	PMZ_0036810-RA
gw.33.1.1	PMZ_0041101-RA
gw.33.45.1	PMZ_0027843-RA
gw.33.90.1	PMZ_0011010-RA
gw.33.90.1	PMZ_0041100-RA
gw.33.90.1	PMZ_0027342-RA
gw.332.12.1	PMZ_0040591-RA
gw.333.136.1	PMZ_0044307-RA
gw.333.77.1	PMZ_0030824-RA
gw.333.91.1	PMZ_0020354-RA
gw.334.10.1	PMZ_0005866-RA
gw.339.30.1	PMZ_0003232-RA
gw.339.30.1	PMZ_0013447-RA
gw.339.30.1	PMZ_0032217-RA
gw.339.30.1	PMZ_0008155-RA
gw.339.34.1	PMZ_0045207-RA
gw.34.48.1	PMZ_0045412-RA
gw.34.85.1	PMZ_0032931-RA
gw.34.86.1	PMZ_0035590-RA
gw.341.30.1	PMZ_0044527-RA
gw.346.31.1	PMZ_0042555-RA
gw.346.4.1	PMZ_0001038-RA
gw.346.4.1	PMZ_0006480-RA
gw.347.33.1	PMZ_0006933-RA
gw.347.7.1	PMZ_0012753-RA
gw.347.7.1	PMZ_0016093-RA
gw.347.7.1	PMZ_0034587-RA
gw.347.7.1	PMZ_0014178-RA
gw.349.100.1	PMZ_0036343-RA
gw.349.31.1	PMZ_0030955-RA
gw.349.31.1	PMZ_0016490-RA
gw.35.283.1	PMZ_0044650-RA
gw.350.14.1	PMZ_0033630-RA
gw.350.79.1	PMZ_0027077-RA
gw.350.79.1	PMZ_0011038-RA
gw.350.79.1	PMZ_0040904-RA
gw.350.8.1	PMZ_0045859-RA
gw.351.104.1	PMZ_0046008-RA
gw.351.104.1	PMZ_0026725-RA
gw.351.104.1	PMZ_0031532-RA
gw.351.104.1	PMZ_0047558-RA
gw.352.35.1	PMZ_0044813-RA
gw.352.35.1	PMZ_0026890-RA
gw.352.35.1	PMZ_0004147-RA
gw.353.21.1	PMZ_0046364-RA
gw.353.9.1	PMZ_0007620-RA
gw.357.122.1	PMZ_0043637-RA
gw.359.11.1	PMZ_0023494-RA
gw.359.11.1	PMZ_0036247-RA
gw.359.4.1	PMZ_0046689-RA
gw.359.58.1	PMZ_0045467-RA
gw.36.117.1	PMZ_0030050-RA
gw.36.124.1	PMZ_0031966-RA
gw.36.172.1	PMZ_0046359-RA
gw.36.194.1	PMZ_0048210-RA
gw.364.25.1	PMZ_0028129-RA
gw.364.25.1	PMZ_0016803-RA
gw.364.25.1	PMZ_0028044-RA
gw.364.25.1	PMZ_0033197-RA
gw.364.56.1	PMZ_0012278-RA
gw.364.70.1	PMZ_0048230-RA
gw.366.84.1	PMZ_0048772-RA
gw.37.234.1	PMZ_0018770-RA
gw.37.333.1	PMZ_0043978-RA
gw.37.333.1	PMZ_0042174-RA
gw.370.1.1	PMZ_0045780-RA
gw.370.42.1	PMZ_0040742-RA
gw.371.40.1	PMZ_0029956-RA
gw.373.24.1	PMZ_0040692-RA
gw.373.24.1	PMZ_0034170-RA
gw.373.24.1	PMZ_0041584-RA
gw.38.2.1	PMZ_0002461-RA
gw.38.22.1	PMZ_0044241-RA
gw.38.90.1	PMZ_0046594-RA
gw.380.55.1	PMZ_0032005-RA
gw.381.39.1	PMZ_0007951-RA
gw.381.39.1	PMZ_0031591-RA
gw.381.39.1	PMZ_0047533-RA
gw.381.69.1	PMZ_0007147-RA
gw.384.3.1	PMZ_0047746-RA
gw.387.13.1	PMZ_0029124-RA
gw.387.3.1	PMZ_0048301-RA
gw.39.105.1	PMZ_0039357-RA
gw.39.126.1	PMZ_0042469-RA
gw.39.126.1	PMZ_0032989-RA
gw.39.127.1	PMZ_0020426-RA
gw.39.165.1	PMZ_0043237-RA
gw.39.165.1	PMZ_0013618-RA
gw.39.165.1	PMZ_0017169-RA
gw.39.165.1	PMZ_0033454-RA
gw.39.291.1	PMZ_0037712-RA
gw.39.308.1	PMZ_0030997-RA
gw.390.18.1	PMZ_0004679-RA
gw.390.18.1	PMZ_0042281-RA
gw.390.22.1	PMZ_0030156-RA
gw.392.17.1	PMZ_0010217-RA
gw.392.17.1	PMZ_0033330-RA
gw.392.25.1	PMZ_0046309-RA
gw.393.19.1	PMZ_0048922-RA
gw.393.8.1	PMZ_0047408-RA
gw.394.63.1	PMZ_0020526-RA
gw.395.5.1	PMZ_0032231-RA
gw.396.7.1	PMZ_0040906-RA
gw.396.7.1	PMZ_0041965-RA
gw.396.7.1	PMZ_0041966-RA
gw.396.7.1	PMZ_0040942-RA
gw.397.29.1	PMZ_0047367-RA
gw.398.55.1	PMZ_0041531-RA
gw.399.26.1	PMZ_0048802-RA
gw.4.103.1	PMZ_0006117-RA
gw.4.230.1	PMZ_0045641-RA
gw.40.116.1	PMZ_0045170-RA
gw.40.47.1	PMZ_0032295-RA
gw.40.47.1	PMZ_0027698-RA
gw.403.100.1	PMZ_0031110-RA
gw.403.14.1	PMZ_0014390-RA
gw.403.21.1	PMZ_0048300-RA
gw.403.44.1	PMZ_0013048-RA
gw.406.24.1	PMZ_0042528-RA
gw.406.24.1	PMZ_0042529-RA
gw.409.1.1	PMZ_0022591-RA
gw.410.13.1	PMZ_0044373-RA
gw.410.47.1	PMZ_0011783-RA
gw.410.47.1	PMZ_0030666-RA
gw.410.54.1	PMZ_0001053-RA
gw.411.24.1	PMZ_0032136-RA
gw.411.24.1	PMZ_0043569-RA
gw.411.47.1	PMZ_0021861-RA
gw.411.47.1	PMZ_0044425-RA
gw.414.8.1	PMZ_0031021-RA
gw.415.37.1	PMZ_0042434-RA
gw.417.18.1	PMZ_0043707-RA
gw.417.18.1	PMZ_0043735-RA
gw.417.18.1	PMZ_0026624-RA
gw.417.18.1	PMZ_0046746-RA
gw.418.36.1	PMZ_0004639-RA
gw.418.36.1	PMZ_0047604-RA
gw.418.36.1	PMZ_0047931-RA
gw.42.14.1	PMZ_0043019-RA
gw.42.224.1	PMZ_0042625-RA
gw.42.224.1	PMZ_0034721-RA
gw.42.224.1	PMZ_0031856-RA
gw.42.224.1	PMZ_0006141-RA
gw.421.6.1	PMZ_0017442-RA
gw.421.6.1	PMZ_0040378-RA
gw.421.6.1	PMZ_0033469-RA
gw.421.6.1	PMZ_0031766-RA
gw.423.1.1	PMZ_0031451-RA
gw.426.58.1	PMZ_0003241-RA
gw.427.38.1	PMZ_0002097-RA
gw.43.155.1	PMZ_0038866-RA
gw.43.155.1	PMZ_0038353-RA
gw.43.156.1	PMZ_0036257-RA
gw.43.156.1	PMZ_0041501-RA
gw.43.385.1	PMZ_0030036-RA
gw.43.43.1	PMZ_0034248-RA
gw.43.89.1	PMZ_0042906-RA
gw.43.89.1	PMZ_0043142-RA
gw.43.89.1	PMZ_0005300-RA
gw.430.44.1	PMZ_0042338-RA
gw.432.1.1	PMZ_0035063-RA
gw.433.32.1	PMZ_0031699-RA
gw.438.21.1	PMZ_0044314-RA
gw.438.21.1	PMZ_0028801-RA
gw.44.78.1	PMZ_0032822-RA
gw.44.78.1	PMZ_0043887-RA
gw.44.78.1	PMZ_0031389-RA
gw.44.78.1	PMZ_0038378-RA
gw.441.36.1	PMZ_0008802-RA
gw.441.6.1	PMZ_0028842-RA
gw.441.6.1	PMZ_0032802-RA
gw.444.45.1	PMZ_0042954-RA
gw.449.133.1	PMZ_0018813-RA
gw.45.11.1	PMZ_0047649-RA
gw.45.237.1	PMZ_0047030-RA
gw.45.75.1	PMZ_0045877-RA
gw.450.81.1	PMZ_0031162-RA
gw.450.81.1	PMZ_0045968-RA
gw.453.19.1	PMZ_0048955-RA
gw.454.1.1	PMZ_0027049-RA
gw.459.26.1	PMZ_0020742-RA
gw.46.126.1	PMZ_0045457-RA
gw.46.292.1	PMZ_0034194-RA
gw.46.292.1	PMZ_0044568-RA
gw.46.356.1	PMZ_0048171-RA
gw.46.70.1	PMZ_0026782-RA
gw.46.70.1	PMZ_0004725-RA
gw.460.22.1	PMZ_0045180-RA
gw.460.22.1	PMZ_0033180-RA
gw.460.22.1	PMZ_0047767-RA
gw.460.22.1	PMZ_0022060-RA
gw.461.35.1	PMZ_0026309-RA
gw.461.35.1	PMZ_0026102-RA
gw.461.35.1	PMZ_0046206-RA
gw.467.8.1	PMZ_0020560-RA
gw.471.2.1	PMZ_0034883-RA
gw.471.2.1	PMZ_0035129-RA
gw.471.2.1	PMZ_0017161-RA
gw.471.2.1	PMZ_0037167-RA
gw.472.19.1	PMZ_0026079-RA
gw.472.19.1	PMZ_0042359-RA
gw.472.19.1	PMZ_0031755-RA
gw.473.1.1	PMZ_0030817-RA
gw.473.22.1	PMZ_0044192-RA
gw.473.6.1	PMZ_0028735-RA
gw.473.6.1	PMZ_0010587-RA
gw.473.6.1	PMZ_0046668-RA
gw.473.6.1	PMZ_0037272-RA
gw.475.1.1	PMZ_0020313-RA
gw.476.25.1	PMZ_0038838-RA
gw.478.19.1	PMZ_0048678-RA
gw.478.19.1	PMZ_0048739-RA
gw.478.19.1	PMZ_0043888-RA
gw.480.32.1	PMZ_0026206-RA
gw.480.32.1	PMZ_0027464-RA
gw.480.32.1	PMZ_0032865-RA
gw.480.32.1	PMZ_0042511-RA
gw.480.55.1	PMZ_0036845-RA
gw.483.31.1	PMZ_0045039-RA
gw.483.40.1	PMZ_0038028-RA
gw.483.40.1	PMZ_0042196-RA
gw.483.50.1	PMZ_0044440-RA
gw.485.22.1	PMZ_0048721-RA
gw.487.38.1	PMZ_0038428-RA
gw.488.40.1	PMZ_0041354-RA
gw.49.161.1	PMZ_0040645-RA
gw.49.161.1	PMZ_0041423-RA
gw.49.161.1	PMZ_0037820-RA
gw.49.161.1	PMZ_0047576-RA
gw.49.19.1	PMZ_0048237-RA
gw.49.242.1	PMZ_0037579-RA
gw.49.242.1	PMZ_0048926-RA
gw.49.242.1	PMZ_0030081-RA
gw.49.5.1	PMZ_0046977-RA
gw.49.84.1	PMZ_0038640-RA
gw.490.5.1	PMZ_0026556-RA
gw.492.31.1	PMZ_0023319-RA
gw.492.31.1	PMZ_0039337-RA
gw.493.41.1	PMZ_0018283-RA
gw.493.41.1	PMZ_0045714-RA
gw.499.29.1	PMZ_0003673-RA
gw.499.29.1	PMZ_0038157-RA
gw.499.29.1	PMZ_0043561-RA
gw.499.29.1	PMZ_0044964-RA
gw.5.686.1	PMZ_0002078-RA
gw.50.3.1	PMZ_0047049-RA
gw.50.88.1	PMZ_0036908-RA
gw.500.5.1	PMZ_0042342-RA
gw.500.5.1	PMZ_0037597-RA
gw.501.1.1	PMZ_0032799-RA
gw.503.1.1	PMZ_0023813-RA
gw.503.3.1	PMZ_0002831-RA
gw.503.3.1	PMZ_0048129-RA
gw.504.16.1	PMZ_0027205-RA
gw.504.9.1	PMZ_0044309-RA
gw.505.5.1	PMZ_0004032-RA
gw.51.121.1	PMZ_0034999-RA
gw.51.123.1	PMZ_0032997-RA
gw.51.123.1	PMZ_0032550-RA
gw.51.151.1	PMZ_0041627-RA
gw.510.19.1	PMZ_0012440-RA
gw.510.53.1	PMZ_0035958-RA
gw.511.11.1	PMZ_0047963-RA
gw.511.22.1	PMZ_0032255-RA
gw.518.4.1	PMZ_0004535-RA
gw.518.4.1	PMZ_0048426-RA
gw.519.9.1	PMZ_0039398-RA
gw.519.9.1	PMZ_0048981-RA
gw.519.9.1	PMZ_0038596-RA
gw.521.44.1	PMZ_0013045-RA
gw.524.17.1	PMZ_0044739-RA
gw.53.125.1	PMZ_0034633-RA
gw.53.125.1	PMZ_0029642-RA
gw.53.125.1	PMZ_0046681-RA
gw.53.134.1	PMZ_0030949-RA
gw.53.134.1	PMZ_0048212-RA
gw.53.26.1	PMZ_0041007-RA
gw.53.26.1	PMZ_0001903-RA
gw.53.26.1	PMZ_0026632-RA
gw.53.26.1	PMZ_0046500-RA
gw.53.56.1	PMZ_0038690-RA
gw.530.28.1	PMZ_0026883-RA
gw.530.28.1	PMZ_0040042-RA
gw.530.28.1	PMZ_0046439-RA
gw.530.28.1	PMZ_0032260-RA
gw.531.4.1	PMZ_0040536-RA
gw.532.14.1	PMZ_0027266-RA
gw.532.14.1	PMZ_0041367-RA
gw.532.14.1	PMZ_0048107-RA
gw.534.47.1	PMZ_0037750-RA
gw.54.45.1	PMZ_0041068-RA
gw.540.12.1	PMZ_0041255-RA
gw.540.12.1	PMZ_0033578-RA
gw.540.12.1	PMZ_0036996-RA
gw.540.12.1	PMZ_0033627-RA
gw.540.7.1	PMZ_0026115-RA
gw.540.7.1	PMZ_0046269-RA
gw.540.7.1	PMZ_0031728-RA
gw.540.7.1	PMZ_0047003-RA
gw.541.26.1	PMZ_0005818-RA
gw.541.4.1	PMZ_0045337-RA
