ENSMGAP00000004051	fgenesh2_pg.scaffold_351000043
ENSMGAP00000003440	fgenesh2_pg.scaffold_56000154
ENSMGAP00000006983	fgenesh2_pg.scaffold_56000158
ENSMGAP00000012143	fgenesh2_pg.scaffold_57000050
ENSMGAP00000004633	fgenesh2_pg.scaffold_57000068
ENSMGAP00000001042	fgenesh2_pg.scaffold_57000079
ENSMGAP00000006916	fgenesh2_pg.scaffold_57000092
ENSMGAP00000019811	fgenesh2_pg.scaffold_57000095
ENSMGAP00000003560	fgenesh2_pg.scaffold_57000102
ENSMGAP00000011127	fgenesh2_pg.scaffold_57000133
ENSMGAP00000013027	fgenesh2_pg.scaffold_57000140
ENSMGAP00000011957	fgenesh2_pg.scaffold_57000148
ENSMGAP00000014855	fgenesh2_pg.scaffold_57000153
ENSMGAP00000012258	fgenesh2_pg.scaffold_57000153
ENSMGAP00000001021	fgenesh2_pg.scaffold_58000011
ENSMGAP00000012357	fgenesh2_pg.scaffold_58000102
ENSMGAP00000013257	fgenesh2_pg.scaffold_58000102
ENSMGAP00000011828	fgenesh2_pg.scaffold_58000103
ENSMGAP00000000713	fgenesh2_pg.scaffold_58000132
ENSMGAP00000004213	fgenesh2_pg.scaffold_58000137
ENSMGAP00000016731	fgenesh2_pg.scaffold_58000164
ENSMGAP00000018349	fgenesh2_pg.scaffold_59000015
ENSMGAP00000018092	fgenesh2_pg.scaffold_59000015
ENSMGAP00000008177	fgenesh2_pg.scaffold_59000043
ENSMGAP00000017013	fgenesh2_pg.scaffold_59000054
ENSMGAP00000002124	fgenesh2_pg.scaffold_59000071
ENSMGAP00000009783	fgenesh2_pg.scaffold_60000039
ENSMGAP00000002316	fgenesh2_pg.scaffold_60000053
ENSMGAP00000014170	fgenesh2_pg.scaffold_60000125
ENSMGAP00000005082	fgenesh2_pg.scaffold_61000018
ENSMGAP00000005375	fgenesh2_pg.scaffold_61000041
ENSMGAP00000016627	fgenesh2_pg.scaffold_61000046
ENSMGAP00000010844	fgenesh2_pg.scaffold_61000112
ENSMGAP00000009100	fgenesh2_pg.scaffold_61000117
ENSMGAP00000006390	fgenesh2_pg.scaffold_61000129
ENSMGAP00000004617	fgenesh2_pg.scaffold_61000139
ENSMGAP00000010700	fgenesh2_pg.scaffold_61000144
ENSMGAP00000010684	fgenesh2_pg.scaffold_61000154
ENSMGAP00000004352	fgenesh2_pg.scaffold_62000044
ENSMGAP00000003085	fgenesh2_pg.scaffold_62000044
ENSMGAP00000011019	fgenesh2_pg.scaffold_62000063
ENSMGAP00000003713	fgenesh2_pg.scaffold_62000120
ENSMGAP00000018575	fgenesh2_pg.scaffold_62000121
ENSMGAP00000000099	fgenesh2_pg.scaffold_62000127
ENSMGAP00000015560	fgenesh2_pg.scaffold_63000004
ENSMGAP00000013661	fgenesh2_pg.scaffold_63000004
ENSMGAP00000015430	fgenesh2_pg.scaffold_63000068
ENSMGAP00000013118	fgenesh2_pg.scaffold_63000069
ENSMGAP00000010210	fgenesh2_pg.scaffold_64000045
ENSMGAP00000015719	fgenesh2_pg.scaffold_64000076
ENSMGAP00000017024	fgenesh2_pg.scaffold_64000081
ENSMGAP00000006621	fgenesh2_pg.scaffold_64000092
ENSMGAP00000017970	fgenesh2_pg.scaffold_65000011
ENSMGAP00000000377	fgenesh2_pg.scaffold_65000011
ENSMGAP00000015212	fgenesh2_pg.scaffold_65000096
ENSMGAP00000016792	fgenesh2_pg.scaffold_65000105
ENSMGAP00000006549	fgenesh2_pg.scaffold_65000106
ENSMGAP00000014800	fgenesh2_pg.scaffold_65000122
ENSMGAP00000014460	fgenesh2_pg.scaffold_65000135
ENSMGAP00000015493	fgenesh2_pg.scaffold_65000149
ENSMGAP00000003934	fgenesh2_pg.scaffold_66000001
ENSMGAP00000006371	fgenesh2_pg.scaffold_66000015
ENSMGAP00000005253	fgenesh2_pg.scaffold_66000017
ENSMGAP00000005587	fgenesh2_pg.scaffold_66000053
ENSMGAP00000004031	fgenesh2_pg.scaffold_66000066
ENSMGAP00000019145	fgenesh2_pg.scaffold_67000002
ENSMGAP00000010352	fgenesh2_pg.scaffold_67000075
ENSMGAP00000001001	fgenesh2_pg.scaffold_67000133
ENSMGAP00000007416	fgenesh2_pg.scaffold_68000035
ENSMGAP00000014174	fgenesh2_pg.scaffold_68000044
ENSMGAP00000014432	fgenesh2_pg.scaffold_68000055
ENSMGAP00000016756	fgenesh2_pg.scaffold_68000114
ENSMGAP00000017138	fgenesh2_pg.scaffold_68000122
ENSMGAP00000010119	fgenesh2_pg.scaffold_68000134
ENSMGAP00000010152	fgenesh2_pg.scaffold_68000145
ENSMGAP00000018764	fgenesh2_pg.scaffold_68000146
ENSMGAP00000017967	fgenesh2_pg.scaffold_68000146
ENSMGAP00000011982	fgenesh2_pg.scaffold_68000149
ENSMGAP00000010027	fgenesh2_pg.scaffold_68000162
ENSMGAP00000018397	fgenesh2_pg.scaffold_69000010
ENSMGAP00000008986	fgenesh2_pg.scaffold_69000030
ENSMGAP00000019320	fgenesh2_pg.scaffold_69000042
ENSMGAP00000004334	fgenesh2_pg.scaffold_69000043
ENSMGAP00000015590	fgenesh2_pg.scaffold_69000043
ENSMGAP00000000725	fgenesh2_pg.scaffold_69000132
ENSMGAP00000003160	fgenesh2_pg.scaffold_69000136
ENSMGAP00000000249	fgenesh2_pg.scaffold_70000056
ENSMGAP00000016221	fgenesh2_pg.scaffold_70000087
ENSMGAP00000005308	fgenesh2_pg.scaffold_70000116
ENSMGAP00000015188	fgenesh2_pg.scaffold_71000001
ENSMGAP00000009842	fgenesh2_pg.scaffold_71000004
ENSMGAP00000010121	fgenesh2_pg.scaffold_71000005
ENSMGAP00000010412	fgenesh2_pg.scaffold_71000011
ENSMGAP00000004696	fgenesh2_pg.scaffold_71000029
ENSMGAP00000008282	fgenesh2_pg.scaffold_71000048
ENSMGAP00000002760	fgenesh2_pg.scaffold_71000063
ENSMGAP00000003404	fgenesh2_pg.scaffold_71000081
ENSMGAP00000004302	fgenesh2_pg.scaffold_71000098
ENSMGAP00000001581	fgenesh2_pg.scaffold_72000012
ENSMGAP00000014930	fgenesh2_pg.scaffold_72000015
ENSMGAP00000009869	fgenesh2_pg.scaffold_72000028
ENSMGAP00000011257	fgenesh2_pg.scaffold_73000020
ENSMGAP00000011151	fgenesh2_pg.scaffold_73000033
ENSMGAP00000001006	fgenesh2_pg.scaffold_73000040
ENSMGAP00000011472	fgenesh2_pg.scaffold_73000043
ENSMGAP00000001405	fgenesh2_pg.scaffold_73000067
ENSMGAP00000005191	fgenesh2_pg.scaffold_73000086
ENSMGAP00000016302	fgenesh2_pg.scaffold_73000097
ENSMGAP00000012426	fgenesh2_pg.scaffold_73000098
ENSMGAP00000004052	fgenesh2_pg.scaffold_73000098
ENSMGAP00000002830	fgenesh2_pg.scaffold_73000112
ENSMGAP00000016577	fgenesh2_pg.scaffold_73000123
ENSMGAP00000014553	fgenesh2_pg.scaffold_73000126
ENSMGAP00000008726	fgenesh2_pg.scaffold_73000151
ENSMGAP00000000338	fgenesh2_pg.scaffold_73000152
ENSMGAP00000010114	fgenesh2_pg.scaffold_73000155
ENSMGAP00000009395	fgenesh2_pg.scaffold_73000158
ENSMGAP00000003727	fgenesh2_pg.scaffold_74000010
ENSMGAP00000004890	fgenesh2_pg.scaffold_74000010
ENSMGAP00000007492	fgenesh2_pg.scaffold_74000013
ENSMGAP00000002778	fgenesh2_pg.scaffold_74000027
ENSMGAP00000013456	fgenesh2_pg.scaffold_74000034
ENSMGAP00000007034	fgenesh2_pg.scaffold_74000096
ENSMGAP00000013143	fgenesh2_pg.scaffold_74000156
ENSMGAP00000017691	fgenesh2_pg.scaffold_74000183
ENSMGAP00000000307	fgenesh2_pg.scaffold_75000013
ENSMGAP00000003769	fgenesh2_pg.scaffold_75000069
ENSMGAP00000003202	fgenesh2_pg.scaffold_75000074
ENSMGAP00000005508	fgenesh2_pg.scaffold_75000083
ENSMGAP00000008484	fgenesh2_pg.scaffold_75000088
ENSMGAP00000009024	fgenesh2_pg.scaffold_75000088
ENSMGAP00000000011	fgenesh2_pg.scaffold_75000096
ENSMGAP00000013576	fgenesh2_pg.scaffold_75000104
ENSMGAP00000003606	fgenesh2_pg.scaffold_75000105
ENSMGAP00000018195	fgenesh2_pg.scaffold_76000008
ENSMGAP00000006694	fgenesh2_pg.scaffold_76000036
ENSMGAP00000011096	fgenesh2_pg.scaffold_76000037
ENSMGAP00000000900	fgenesh2_pg.scaffold_76000071
ENSMGAP00000016502	fgenesh2_pg.scaffold_76000114
ENSMGAP00000007550	fgenesh2_pg.scaffold_76000116
ENSMGAP00000011768	fgenesh2_pg.scaffold_76000146
ENSMGAP00000011779	fgenesh2_pg.scaffold_76000150
ENSMGAP00000010953	fgenesh2_pg.scaffold_77000045
ENSMGAP00000005410	fgenesh2_pg.scaffold_77000057
ENSMGAP00000018063	fgenesh2_pg.scaffold_77000057
ENSMGAP00000006797	fgenesh2_pg.scaffold_77000117
ENSMGAP00000010712	fgenesh2_pg.scaffold_77000124
ENSMGAP00000017382	fgenesh2_pg.scaffold_77000124
ENSMGAP00000019216	fgenesh2_pg.scaffold_77000135
ENSMGAP00000011718	fgenesh2_pg.scaffold_78000004
ENSMGAP00000010715	fgenesh2_pg.scaffold_78000017
ENSMGAP00000002768	fgenesh2_pg.scaffold_78000018
ENSMGAP00000007652	fgenesh2_pg.scaffold_78000037
ENSMGAP00000006959	fgenesh2_pg.scaffold_78000061
ENSMGAP00000014408	fgenesh2_pg.scaffold_78000077
ENSMGAP00000010727	fgenesh2_pg.scaffold_78000100
ENSMGAP00000000021	fgenesh2_pg.scaffold_78000112
ENSMGAP00000014240	fgenesh2_pg.scaffold_78000167
ENSMGAP00000015589	fgenesh2_pg.scaffold_79000076
ENSMGAP00000014505	fgenesh2_pg.scaffold_79000094
ENSMGAP00000018849	fgenesh2_pg.scaffold_80000011
ENSMGAP00000000956	fgenesh2_pg.scaffold_80000039
ENSMGAP00000010888	fgenesh2_pg.scaffold_80000053
ENSMGAP00000000316	fgenesh2_pg.scaffold_80000055
ENSMGAP00000018995	fgenesh2_pg.scaffold_80000085
ENSMGAP00000007224	fgenesh2_pg.scaffold_80000087
ENSMGAP00000015893	fgenesh2_pg.scaffold_81000003
ENSMGAP00000004954	fgenesh2_pg.scaffold_81000021
ENSMGAP00000015914	fgenesh2_pg.scaffold_81000032
ENSMGAP00000005996	fgenesh2_pg.scaffold_81000041
ENSMGAP00000015794	fgenesh2_pg.scaffold_81000068
ENSMGAP00000015910	fgenesh2_pg.scaffold_81000071
ENSMGAP00000002678	fgenesh2_pg.scaffold_81000079
ENSMGAP00000017341	fgenesh2_pg.scaffold_81000083
ENSMGAP00000015823	fgenesh2_pg.scaffold_82000002
ENSMGAP00000000279	fgenesh2_pg.scaffold_82000018
ENSMGAP00000013085	fgenesh2_pg.scaffold_82000019
ENSMGAP00000018933	fgenesh2_pg.scaffold_82000019
ENSMGAP00000007060	fgenesh2_pg.scaffold_82000042
ENSMGAP00000009824	fgenesh2_pg.scaffold_82000042
ENSMGAP00000001189	fgenesh2_pg.scaffold_82000042
ENSMGAP00000016879	fgenesh2_pg.scaffold_82000047
ENSMGAP00000017259	fgenesh2_pg.scaffold_82000063
ENSMGAP00000015774	fgenesh2_pg.scaffold_82000071
ENSMGAP00000005894	fgenesh2_pg.scaffold_82000071
ENSMGAP00000014078	fgenesh2_pg.scaffold_83000030
ENSMGAP00000014407	fgenesh2_pg.scaffold_83000031
ENSMGAP00000003446	fgenesh2_pg.scaffold_83000035
ENSMGAP00000017731	fgenesh2_pg.scaffold_83000037
ENSMGAP00000000232	fgenesh2_pg.scaffold_83000038
ENSMGAP00000012761	fgenesh2_pg.scaffold_83000078
ENSMGAP00000006402	fgenesh2_pg.scaffold_83000092
ENSMGAP00000013722	fgenesh2_pg.scaffold_83000094
ENSMGAP00000012791	fgenesh2_pg.scaffold_83000103
ENSMGAP00000017372	fgenesh2_pg.scaffold_83000120
ENSMGAP00000013109	fgenesh2_pg.scaffold_84000010
ENSMGAP00000012691	fgenesh2_pg.scaffold_84000028
ENSMGAP00000003592	fgenesh2_pg.scaffold_84000037
ENSMGAP00000002948	fgenesh2_pg.scaffold_84000061
ENSMGAP00000013297	fgenesh2_pg.scaffold_84000079
ENSMGAP00000014259	fgenesh2_pg.scaffold_84000111
ENSMGAP00000010990	fgenesh2_pg.scaffold_84000130
ENSMGAP00000017242	fgenesh2_pg.scaffold_84000134
ENSMGAP00000014851	fgenesh2_pg.scaffold_85000038
ENSMGAP00000007174	fgenesh2_pg.scaffold_86000079
ENSMGAP00000019531	fgenesh2_pg.scaffold_86000087
ENSMGAP00000004762	fgenesh2_pg.scaffold_87000052
ENSMGAP00000006180	fgenesh2_pg.scaffold_87000055
ENSMGAP00000010169	fgenesh2_pg.scaffold_87000072
ENSMGAP00000012558	fgenesh2_pg.scaffold_87000081
ENSMGAP00000006776	fgenesh2_pg.scaffold_87000097
ENSMGAP00000000068	fgenesh2_pg.scaffold_88000016
ENSMGAP00000001585	fgenesh2_pg.scaffold_88000018
ENSMGAP00000006663	fgenesh2_pg.scaffold_88000029
ENSMGAP00000008192	fgenesh2_pg.scaffold_88000029
ENSMGAP00000018369	fgenesh2_pg.scaffold_88000052
ENSMGAP00000009594	fgenesh2_pg.scaffold_88000052
ENSMGAP00000009737	fgenesh2_pg.scaffold_88000056
ENSMGAP00000001571	fgenesh2_pg.scaffold_88000056
ENSMGAP00000013821	fgenesh2_pg.scaffold_88000056
ENSMGAP00000014759	fgenesh2_pg.scaffold_88000056
ENSMGAP00000005086	fgenesh2_pg.scaffold_88000056
ENSMGAP00000012107	fgenesh2_pg.scaffold_88000088
ENSMGAP00000017007	fgenesh2_pg.scaffold_88000098
ENSMGAP00000014623	fgenesh2_pg.scaffold_89000011
ENSMGAP00000007741	fgenesh2_pg.scaffold_89000014
ENSMGAP00000010434	fgenesh2_pg.scaffold_89000016
ENSMGAP00000008370	fgenesh2_pg.scaffold_89000020
ENSMGAP00000007895	fgenesh2_pg.scaffold_89000032
ENSMGAP00000006122	fgenesh2_pg.scaffold_89000051
ENSMGAP00000019164	fgenesh2_pg.scaffold_89000063
ENSMGAP00000011569	fgenesh2_pg.scaffold_90000019
ENSMGAP00000013244	fgenesh2_pg.scaffold_90000045
ENSMGAP00000002441	fgenesh2_pg.scaffold_90000059
ENSMGAP00000006327	fgenesh2_pg.scaffold_90000077
ENSMGAP00000006407	fgenesh2_pg.scaffold_90000088
ENSMGAP00000007333	fgenesh2_pg.scaffold_90000092
ENSMGAP00000016522	fgenesh2_pg.scaffold_90000096
ENSMGAP00000000293	fgenesh2_pg.scaffold_90000115
ENSMGAP00000011479	fgenesh2_pg.scaffold_91000014
ENSMGAP00000002944	fgenesh2_pg.scaffold_91000014
ENSMGAP00000014586	fgenesh2_pg.scaffold_91000038
ENSMGAP00000014588	fgenesh2_pg.scaffold_91000038
ENSMGAP00000010054	fgenesh2_pg.scaffold_91000052
ENSMGAP00000008193	fgenesh2_pg.scaffold_91000055
ENSMGAP00000004937	fgenesh2_pg.scaffold_91000071
ENSMGAP00000015552	fgenesh2_pg.scaffold_91000091
ENSMGAP00000013342	fgenesh2_pg.scaffold_91000104
ENSMGAP00000014571	fgenesh2_pg.scaffold_91000117
ENSMGAP00000016415	fgenesh2_pg.scaffold_91000122
ENSMGAP00000000770	fgenesh2_pg.scaffold_91000131
ENSMGAP00000003908	fgenesh2_pg.scaffold_92000023
ENSMGAP00000012415	fgenesh2_pg.scaffold_92000042
ENSMGAP00000007737	fgenesh2_pg.scaffold_92000044
ENSMGAP00000002622	fgenesh2_pg.scaffold_92000055
ENSMGAP00000007770	fgenesh2_pg.scaffold_92000068
ENSMGAP00000000565	fgenesh2_pg.scaffold_92000069
ENSMGAP00000006097	fgenesh2_pg.scaffold_92000071
ENSMGAP00000005558	fgenesh2_pg.scaffold_92000074
ENSMGAP00000000032	fgenesh2_pg.scaffold_92000078
ENSMGAP00000014620	fgenesh2_pg.scaffold_93000105
ENSMGAP00000019467	fgenesh2_pg.scaffold_93000105
ENSMGAP00000011389	fgenesh2_pg.scaffold_93000113
ENSMGAP00000002764	fgenesh2_pg.scaffold_93000116
ENSMGAP00000018065	fgenesh2_pg.scaffold_94000007
ENSMGAP00000002832	fgenesh2_pg.scaffold_94000045
ENSMGAP00000003329	fgenesh2_pg.scaffold_94000057
ENSMGAP00000003370	fgenesh2_pg.scaffold_94000086
ENSMGAP00000011636	fgenesh2_pg.scaffold_94000115
ENSMGAP00000000430	fgenesh2_pg.scaffold_94000121
ENSMGAP00000011603	fgenesh2_pg.scaffold_94000122
ENSMGAP00000009717	fgenesh2_pg.scaffold_95000044
ENSMGAP00000005861	fgenesh2_pg.scaffold_96000003
ENSMGAP00000014105	fgenesh2_pg.scaffold_96000019
ENSMGAP00000009393	fgenesh2_pg.scaffold_96000046
ENSMGAP00000014966	fgenesh2_pg.scaffold_96000060
ENSMGAP00000017455	fgenesh2_pg.scaffold_96000073
ENSMGAP00000000198	fgenesh2_pg.scaffold_96000076
ENSMGAP00000016004	fgenesh2_pg.scaffold_96000092
ENSMGAP00000010568	fgenesh2_pg.scaffold_96000092
ENSMGAP00000000441	fgenesh2_pg.scaffold_96000095
ENSMGAP00000009078	fgenesh2_pg.scaffold_96000121
ENSMGAP00000004549	fgenesh2_pg.scaffold_97000044
ENSMGAP00000009702	fgenesh2_pg.scaffold_97000135
ENSMGAP00000005029	fgenesh2_pg.scaffold_98000043
ENSMGAP00000019123	fgenesh2_pg.scaffold_98000047
ENSMGAP00000005412	fgenesh2_pg.scaffold_98000047
ENSMGAP00000010311	fgenesh2_pg.scaffold_98000093
ENSMGAP00000011076	fgenesh2_pg.scaffold_99000003
ENSMGAP00000015342	fgenesh2_pg.scaffold_99000005
ENSMGAP00000014544	fgenesh2_pg.scaffold_99000017
ENSMGAP00000006738	fgenesh2_pg.scaffold_99000044
ENSMGAP00000004655	fgenesh2_pg.scaffold_99000044
ENSMGAP00000012785	fgenesh2_pg.scaffold_99000075
ENSMGAP00000000438	fgenesh2_pg.scaffold_100000056
ENSMGAP00000012601	fgenesh2_pg.scaffold_100000068
ENSMGAP00000007521	fgenesh2_pg.scaffold_100000090
ENSMGAP00000019846	fgenesh2_pg.scaffold_101000043
ENSMGAP00000000522	fgenesh2_pg.scaffold_101000059
ENSMGAP00000005883	fgenesh2_pg.scaffold_101000060
ENSMGAP00000005931	fgenesh2_pg.scaffold_101000069
ENSMGAP00000006699	fgenesh2_pg.scaffold_101000076
ENSMGAP00000015830	fgenesh2_pg.scaffold_102000087
ENSMGAP00000015826	fgenesh2_pg.scaffold_102000092
ENSMGAP00000019279	fgenesh2_pg.scaffold_103000011
ENSMGAP00000018919	fgenesh2_pg.scaffold_103000011
ENSMGAP00000015966	fgenesh2_pg.scaffold_103000059
ENSMGAP00000016431	fgenesh2_pg.scaffold_103000070
ENSMGAP00000007425	fgenesh2_pg.scaffold_104000014
ENSMGAP00000004494	fgenesh2_pg.scaffold_104000021
ENSMGAP00000018795	fgenesh2_pg.scaffold_104000051
ENSMGAP00000013682	fgenesh2_pg.scaffold_104000069
ENSMGAP00000014673	fgenesh2_pg.scaffold_104000069
ENSMGAP00000016710	fgenesh2_pg.scaffold_105000007
ENSMGAP00000010807	fgenesh2_pg.scaffold_105000009
ENSMGAP00000018385	fgenesh2_pg.scaffold_105000027
ENSMGAP00000019512	fgenesh2_pg.scaffold_105000047
ENSMGAP00000016369	fgenesh2_pg.scaffold_105000053
ENSMGAP00000009997	fgenesh2_pg.scaffold_105000053
ENSMGAP00000004773	fgenesh2_pg.scaffold_105000083
ENSMGAP00000012013	fgenesh2_pg.scaffold_105000087
ENSMGAP00000005302	fgenesh2_pg.scaffold_105000087
ENSMGAP00000014331	fgenesh2_pg.scaffold_105000111
ENSMGAP00000014104	fgenesh2_pg.scaffold_105000112
ENSMGAP00000014284	fgenesh2_pg.scaffold_105000117
ENSMGAP00000001283	fgenesh2_pg.scaffold_105000133
ENSMGAP00000011026	fgenesh2_pg.scaffold_106000013
ENSMGAP00000011856	fgenesh2_pg.scaffold_106000058
ENSMGAP00000011860	fgenesh2_pg.scaffold_106000063
ENSMGAP00000004859	fgenesh2_pg.scaffold_106000063
ENSMGAP00000015330	fgenesh2_pg.scaffold_106000096
ENSMGAP00000004688	fgenesh2_pg.scaffold_107000049
ENSMGAP00000005062	fgenesh2_pg.scaffold_107000057
ENSMGAP00000002445	fgenesh2_pg.scaffold_107000072
ENSMGAP00000001833	fgenesh2_pg.scaffold_107000078
ENSMGAP00000011160	fgenesh2_pg.scaffold_107000087
ENSMGAP00000007771	fgenesh2_pg.scaffold_108000017
ENSMGAP00000006101	fgenesh2_pg.scaffold_108000020
ENSMGAP00000008572	fgenesh2_pg.scaffold_108000041
ENSMGAP00000012861	fgenesh2_pg.scaffold_109000029
ENSMGAP00000016402	fgenesh2_pg.scaffold_109000069
ENSMGAP00000007506	fgenesh2_pg.scaffold_109000077
ENSMGAP00000008972	fgenesh2_pg.scaffold_110000031
ENSMGAP00000013448	fgenesh2_pg.scaffold_110000114
ENSMGAP00000005656	fgenesh2_pg.scaffold_111000008
ENSMGAP00000006751	fgenesh2_pg.scaffold_111000017
ENSMGAP00000007581	fgenesh2_pg.scaffold_111000021
ENSMGAP00000001417	fgenesh2_pg.scaffold_111000028
ENSMGAP00000003445	fgenesh2_pg.scaffold_111000045
ENSMGAP00000016473	fgenesh2_pg.scaffold_111000077
ENSMGAP00000005135	fgenesh2_pg.scaffold_111000079
ENSMGAP00000014309	fgenesh2_pg.scaffold_111000079
ENSMGAP00000007365	fgenesh2_pg.scaffold_111000101
ENSMGAP00000009506	fgenesh2_pg.scaffold_111000107
ENSMGAP00000009811	fgenesh2_pg.scaffold_111000108
ENSMGAP00000008734	fgenesh2_pg.scaffold_111000113
ENSMGAP00000009286	fgenesh2_pg.scaffold_111000113
ENSMGAP00000017747	fgenesh2_pg.scaffold_112000004
ENSMGAP00000002986	fgenesh2_pg.scaffold_112000020
ENSMGAP00000008250	fgenesh2_pg.scaffold_112000023
ENSMGAP00000015554	fgenesh2_pg.scaffold_112000044
ENSMGAP00000011729	fgenesh2_pg.scaffold_112000045
ENSMGAP00000004841	fgenesh2_pg.scaffold_112000049
ENSMGAP00000010281	fgenesh2_pg.scaffold_112000050
ENSMGAP00000008985	fgenesh2_pg.scaffold_112000056
ENSMGAP00000006282	fgenesh2_pg.scaffold_112000062
ENSMGAP00000006810	fgenesh2_pg.scaffold_112000069
ENSMGAP00000008672	fgenesh2_pg.scaffold_112000073
ENSMGAP00000006955	fgenesh2_pg.scaffold_112000085
ENSMGAP00000009612	fgenesh2_pg.scaffold_112000090
ENSMGAP00000017476	fgenesh2_pg.scaffold_112000105
ENSMGAP00000007299	fgenesh2_pg.scaffold_113000007
ENSMGAP00000009394	fgenesh2_pg.scaffold_113000010
ENSMGAP00000019015	fgenesh2_pg.scaffold_113000031
ENSMGAP00000005744	fgenesh2_pg.scaffold_113000042
ENSMGAP00000006001	fgenesh2_pg.scaffold_113000042
ENSMGAP00000003785	fgenesh2_pg.scaffold_113000054
ENSMGAP00000008876	fgenesh2_pg.scaffold_113000077
ENSMGAP00000003805	fgenesh2_pg.scaffold_113000081
ENSMGAP00000011518	fgenesh2_pg.scaffold_113000083
ENSMGAP00000017318	fgenesh2_pg.scaffold_113000087
ENSMGAP00000000699	fgenesh2_pg.scaffold_114000017
ENSMGAP00000005640	fgenesh2_pg.scaffold_114000041
ENSMGAP00000017308	fgenesh2_pg.scaffold_114000041
ENSMGAP00000019107	fgenesh2_pg.scaffold_114000069
ENSMGAP00000003037	fgenesh2_pg.scaffold_114000074
ENSMGAP00000016404	fgenesh2_pg.scaffold_114000074
ENSMGAP00000010207	fgenesh2_pg.scaffold_114000095
ENSMGAP00000013829	fgenesh2_pg.scaffold_114000105
ENSMGAP00000015189	fgenesh2_pg.scaffold_114000105
ENSMGAP00000000302	fgenesh2_pg.scaffold_114000105
ENSMGAP00000005312	fgenesh2_pg.scaffold_114000105
ENSMGAP00000007253	fgenesh2_pg.scaffold_114000112
ENSMGAP00000011097	fgenesh2_pg.scaffold_114000114
ENSMGAP00000005233	fgenesh2_pg.scaffold_115000005
ENSMGAP00000017149	fgenesh2_pg.scaffold_115000022
ENSMGAP00000011706	fgenesh2_pg.scaffold_115000041
ENSMGAP00000008047	fgenesh2_pg.scaffold_115000076
ENSMGAP00000015435	fgenesh2_pg.scaffold_115000098
ENSMGAP00000018821	fgenesh2_pg.scaffold_115000107
ENSMGAP00000009151	fgenesh2_pg.scaffold_115000108
ENSMGAP00000019089	fgenesh2_pg.scaffold_115000108
ENSMGAP00000007229	fgenesh2_pg.scaffold_115000111
ENSMGAP00000005966	fgenesh2_pg.scaffold_116000009
ENSMGAP00000000263	fgenesh2_pg.scaffold_116000011
ENSMGAP00000016108	fgenesh2_pg.scaffold_116000026
ENSMGAP00000003788	fgenesh2_pg.scaffold_116000026
ENSMGAP00000008990	fgenesh2_pg.scaffold_116000033
ENSMGAP00000006651	fgenesh2_pg.scaffold_116000033
ENSMGAP00000012794	fgenesh2_pg.scaffold_116000052
ENSMGAP00000000897	fgenesh2_pg.scaffold_116000073
ENSMGAP00000002102	fgenesh2_pg.scaffold_116000076
ENSMGAP00000008479	fgenesh2_pg.scaffold_116000102
ENSMGAP00000004708	fgenesh2_pg.scaffold_117000004
ENSMGAP00000002668	fgenesh2_pg.scaffold_117000014
ENSMGAP00000008596	fgenesh2_pg.scaffold_117000016
ENSMGAP00000016070	fgenesh2_pg.scaffold_117000038
ENSMGAP00000014101	fgenesh2_pg.scaffold_117000038
ENSMGAP00000007246	fgenesh2_pg.scaffold_117000044
ENSMGAP00000014921	fgenesh2_pg.scaffold_117000055
ENSMGAP00000000398	fgenesh2_pg.scaffold_117000062
ENSMGAP00000015057	fgenesh2_pg.scaffold_117000075
ENSMGAP00000015045	fgenesh2_pg.scaffold_118000003
ENSMGAP00000004078	fgenesh2_pg.scaffold_118000027
ENSMGAP00000004278	fgenesh2_pg.scaffold_118000027
ENSMGAP00000009579	fgenesh2_pg.scaffold_118000028
ENSMGAP00000004034	fgenesh2_pg.scaffold_118000028
ENSMGAP00000008510	fgenesh2_pg.scaffold_118000030
ENSMGAP00000016745	fgenesh2_pg.scaffold_118000033
ENSMGAP00000017082	fgenesh2_pg.scaffold_118000033
ENSMGAP00000018904	fgenesh2_pg.scaffold_118000033
ENSMGAP00000016732	fgenesh2_pg.scaffold_118000033
ENSMGAP00000006848	fgenesh2_pg.scaffold_118000045
ENSMGAP00000004753	fgenesh2_pg.scaffold_118000058
ENSMGAP00000004892	fgenesh2_pg.scaffold_118000060
ENSMGAP00000010241	fgenesh2_pg.scaffold_118000076
ENSMGAP00000008609	fgenesh2_pg.scaffold_118000079
ENSMGAP00000008515	fgenesh2_pg.scaffold_118000079
ENSMGAP00000008379	fgenesh2_pg.scaffold_118000083
ENSMGAP00000008968	fgenesh2_pg.scaffold_118000085
ENSMGAP00000004728	fgenesh2_pg.scaffold_119000003
ENSMGAP00000004415	fgenesh2_pg.scaffold_119000014
ENSMGAP00000009548	fgenesh2_pg.scaffold_119000022
ENSMGAP00000015749	fgenesh2_pg.scaffold_119000043
ENSMGAP00000013058	fgenesh2_pg.scaffold_119000046
ENSMGAP00000002917	fgenesh2_pg.scaffold_119000071
ENSMGAP00000009142	fgenesh2_pg.scaffold_119000095
ENSMGAP00000002477	fgenesh2_pg.scaffold_119000096
ENSMGAP00000002098	fgenesh2_pg.scaffold_120000015
ENSMGAP00000002103	fgenesh2_pg.scaffold_120000015
ENSMGAP00000011524	fgenesh2_pg.scaffold_120000031
