e_gw.1.149.1	SINLEJ018774
fgenesh2_pm.scaffold_211000001	SINLEJ007431
fgenesh2_pm.scaffold_211000001	SINLEJ013713
fgenesh2_pm.scaffold_212000003	SINLEJ000188
fgenesh2_pm.scaffold_212000005	SINLEJ005432
fgenesh2_pm.scaffold_212000013	SINLEJ003144
fgenesh2_pm.scaffold_214000003	SINLEJ003584
fgenesh2_pm.scaffold_215000001	SINLEJ001634
fgenesh2_pm.scaffold_216000002	SINLEJ008522
fgenesh2_pm.scaffold_216000002	SINLEJ008524
fgenesh2_pm.scaffold_216000002	SINLEJ008356
fgenesh2_pm.scaffold_216000009	SINLEJ017052
fgenesh2_pm.scaffold_216000011	SINLEJ001206
fgenesh2_pm.scaffold_216000011	SINLEJ016768
fgenesh2_pm.scaffold_217000008	SINLEJ001629
fgenesh2_pm.scaffold_217000008	SINLEJ003455
fgenesh2_pm.scaffold_217000008	SINLEJ004723
fgenesh2_pm.scaffold_217000009	SINLEJ003961
fgenesh2_pm.scaffold_217000009	SINLEJ600394
fgenesh2_pm.scaffold_217000009	SINLEJ015047
fgenesh2_pm.scaffold_217000009	SINLEJ010808
fgenesh2_pm.scaffold_218000006	SINLEJ012592
fgenesh2_pm.scaffold_218000006	SINLEJ012591
fgenesh2_pm.scaffold_219000005	SINLEJ017918
fgenesh2_pm.scaffold_220000003	SINLEJ000712
fgenesh2_pm.scaffold_22000006	SINLEJ010077
fgenesh2_pm.scaffold_222000003	SINLEJ009799
fgenesh2_pm.scaffold_222000003	SINLEJ009798
fgenesh2_pm.scaffold_222000003	SINLEJ009797
fgenesh2_pm.scaffold_223000003	SINLEJ005853
fgenesh2_pm.scaffold_225000006	SINLEJ003732
fgenesh2_pm.scaffold_225000006	SINLEJ003741
fgenesh2_pm.scaffold_225000006	SINLEJ016022
fgenesh2_pm.scaffold_228000002	SINLEJ018753
fgenesh2_pm.scaffold_230000006	SINLEJ004143
fgenesh2_pm.scaffold_230000006	SINLEJ000250
fgenesh2_pm.scaffold_231000005	SINLEJ000923
fgenesh2_pm.scaffold_232000003	SINLEJ004520
fgenesh2_pm.scaffold_232000003	SINLEJ011998
fgenesh2_pm.scaffold_233000003	SINLEJ005803
fgenesh2_pm.scaffold_233000003	SINLEJ005802
fgenesh2_pm.scaffold_236000007	SINLEJ011150
fgenesh2_pm.scaffold_237000008	SINLEJ000555
fgenesh2_pm.scaffold_240000002	SINLEJ002748
fgenesh2_pm.scaffold_240000002	SINLEJ010988
fgenesh2_pm.scaffold_240000002	SINLEJ005279
fgenesh2_pm.scaffold_240000002	SINLEJ010987
fgenesh2_pm.scaffold_24000008	SINLEJ006166
fgenesh2_pm.scaffold_24000008	SINLEJ013250
fgenesh2_pm.scaffold_24000017	SINLEJ005243
fgenesh2_pm.scaffold_24000033	SINLEJ006287
fgenesh2_pm.scaffold_24000033	SINLEJ007058
fgenesh2_pm.scaffold_24000033	SINLEJ001532
fgenesh2_pm.scaffold_24000033	SINLEJ010489
fgenesh2_pm.scaffold_24000039	SINLEJ006348
fgenesh2_pm.scaffold_248000001	SINLEJ002083
fgenesh2_pm.scaffold_250000003	SINLEJ003954
fgenesh2_pm.scaffold_252000002	SINLEJ002135
fgenesh2_pm.scaffold_252000013	SINLEJ000162
fgenesh2_pm.scaffold_258000001	SINLEJ017441
fgenesh2_pm.scaffold_258000002	SINLEJ013646
fgenesh2_pm.scaffold_259000005	SINLEJ012097
fgenesh2_pm.scaffold_259000005	SINLEJ007811
fgenesh2_pm.scaffold_259000005	SINLEJ013221
fgenesh2_pm.scaffold_259000005	SINLEJ013220
fgenesh2_pm.scaffold_26000002	SINLEJ000141
fgenesh2_pm.scaffold_26000015	SINLEJ009869
fgenesh2_pm.scaffold_26000015	SINLEJ017988
fgenesh2_pm.scaffold_26000015	SINLEJ017987
fgenesh2_pm.scaffold_268000006	SINLEJ016181
fgenesh2_pm.scaffold_27000006	SINLEJ011868
fgenesh2_pm.scaffold_27000009	SINLEJ010275
fgenesh2_pm.scaffold_27000017	SINLEJ007293
fgenesh2_pm.scaffold_27000019	SINLEJ010243
fgenesh2_pm.scaffold_273000011	SINLEJ001347
fgenesh2_pm.scaffold_275000002	SINLEJ011113
fgenesh2_pm.scaffold_275000006	SINLEJ012986
fgenesh2_pm.scaffold_28000010	SINLEJ000139
fgenesh2_pm.scaffold_282000002	SINLEJ004565
fgenesh2_pm.scaffold_282000003	SINLEJ006236
fgenesh2_pm.scaffold_287000006	SINLEJ002961
fgenesh2_pm.scaffold_290000006	SINLEJ000104
fgenesh2_pm.scaffold_29000016	SINLEJ000846
fgenesh2_pm.scaffold_293000004	SINLEJ006311
fgenesh2_pm.scaffold_293000004	SINLEJ018102
fgenesh2_pm.scaffold_296000005	SINLEJ006807
fgenesh2_pm.scaffold_296000005	SINLEJ009787
fgenesh2_pm.scaffold_296000005	SINLEJ009786
fgenesh2_pm.scaffold_298000002	SINLEJ011845
fgenesh2_pm.scaffold_30000015	SINLEJ018936
fgenesh2_pm.scaffold_30000016	SINLEJ600446
fgenesh2_pm.scaffold_30000016	SINLEJ003196
fgenesh2_pm.scaffold_30000016	SINLEJ003195
fgenesh2_pm.scaffold_30000016	SINLEJ014905
fgenesh2_pm.scaffold_3000011	SINLEJ012023
fgenesh2_pm.scaffold_303000004	SINLEJ018747
fgenesh2_pm.scaffold_303000004	SINLEJ018725
fgenesh2_pm.scaffold_303000004	SINLEJ017668
fgenesh2_pm.scaffold_306000001	SINLEJ004561
fgenesh2_pm.scaffold_307000003	SINLEJ019085
fgenesh2_pm.scaffold_307000003	SINLEJ018913
fgenesh2_pm.scaffold_307000003	SINLEJ018914
fgenesh2_pm.scaffold_307000003	SINLEJ019446
fgenesh2_pm.scaffold_307000005	SINLEJ006725
fgenesh2_pm.scaffold_31000011	SINLEJ019317
fgenesh2_pm.scaffold_316000008	SINLEJ600258
fgenesh2_pm.scaffold_317000002	SINLEJ013122
fgenesh2_pm.scaffold_317000008	SINLEJ009161
fgenesh2_pm.scaffold_317000008	SINLEJ013046
fgenesh2_pm.scaffold_320000004	SINLEJ011486
fgenesh2_pm.scaffold_320000005	SINLEJ013744
fgenesh2_pm.scaffold_321000003	SINLEJ005427
fgenesh2_pm.scaffold_321000003	SINLEJ005416
fgenesh2_pm.scaffold_321000003	SINLEJ005413
fgenesh2_pm.scaffold_326000001	SINLEJ017432
fgenesh2_pm.scaffold_326000001	SINLEJ012037
fgenesh2_pm.scaffold_328000001	SINLEJ004708
fgenesh2_pm.scaffold_328000001	SINLEJ001570
fgenesh2_pm.scaffold_328000001	SINLEJ004290
fgenesh2_pm.scaffold_328000001	SINLEJ004709
fgenesh2_pm.scaffold_330000004	SINLEJ013608
fgenesh2_pm.scaffold_330000005	SINLEJ015980
fgenesh2_pm.scaffold_330000005	SINLEJ015978
fgenesh2_pm.scaffold_330000005	SINLEJ015977
fgenesh2_pm.scaffold_33000018	SINLEJ003696
fgenesh2_pm.scaffold_332000005	SINLEJ007449
fgenesh2_pm.scaffold_341000003	SINLEJ013094
fgenesh2_pm.scaffold_341000003	SINLEJ009278
fgenesh2_pm.scaffold_341000003	SINLEJ009277
fgenesh2_pm.scaffold_341000008	SINLEJ017127
fgenesh2_pm.scaffold_346000001	SINLEJ006319
fgenesh2_pm.scaffold_346000004	SINLEJ006175
fgenesh2_pm.scaffold_35000003	SINLEJ012585
fgenesh2_pm.scaffold_35000035	SINLEJ007714
fgenesh2_pm.scaffold_354000001	SINLEJ000150
fgenesh2_pm.scaffold_354000001	SINLEJ019366
fgenesh2_pm.scaffold_354000010	SINLEJ002024
fgenesh2_pm.scaffold_356000006	SINLEJ013480
fgenesh2_pm.scaffold_357000002	SINLEJ007393
fgenesh2_pm.scaffold_366000003	SINLEJ016101
fgenesh2_pm.scaffold_366000003	SINLEJ011777
fgenesh2_pm.scaffold_367000005	SINLEJ002791
fgenesh2_pm.scaffold_370000004	SINLEJ010320
fgenesh2_pm.scaffold_37000005	SINLEJ012313
fgenesh2_pm.scaffold_37000022	SINLEJ007406
fgenesh2_pm.scaffold_37000030	SINLEJ012309
fgenesh2_pm.scaffold_37000030	SINLEJ007366
fgenesh2_pm.scaffold_373000003	SINLEJ000471
fgenesh2_pm.scaffold_373000004	SINLEJ003939
fgenesh2_pm.scaffold_381000001	SINLEJ015140
fgenesh2_pm.scaffold_381000001	SINLEJ004471
fgenesh2_pm.scaffold_381000003	SINLEJ003533
fgenesh2_pm.scaffold_381000003	SINLEJ003532
fgenesh2_pm.scaffold_383000006	SINLEJ010075
fgenesh2_pm.scaffold_385000002	SINLEJ000488
fgenesh2_pm.scaffold_388000001	SINLEJ019363
fgenesh2_pm.scaffold_39000004	SINLEJ012262
fgenesh2_pm.scaffold_39000011	SINLEJ007757
fgenesh2_pm.scaffold_39000011	SINLEJ007758
fgenesh2_pm.scaffold_39000012	SINLEJ001159
fgenesh2_pm.scaffold_399000001	SINLEJ012896
fgenesh2_pm.scaffold_40000005	SINLEJ015822
fgenesh2_pm.scaffold_40000012	SINLEJ013365
fgenesh2_pm.scaffold_40000012	SINLEJ018407
fgenesh2_pm.scaffold_40000012	SINLEJ018406
fgenesh2_pm.scaffold_40000022	SINLEJ018783
fgenesh2_pm.scaffold_40000022	SINLEJ017643
fgenesh2_pm.scaffold_40000023	SINLEJ014842
fgenesh2_pm.scaffold_40000023	SINLEJ013339
fgenesh2_pm.scaffold_4000007	SINLEJ008621
fgenesh2_pm.scaffold_402000002	SINLEJ010346
fgenesh2_pm.scaffold_410000003	SINLEJ006939
fgenesh2_pm.scaffold_41000001	SINLEJ010500
fgenesh2_pm.scaffold_410000011	SINLEJ014235
fgenesh2_pm.scaffold_410000011	SINLEJ014236
fgenesh2_pm.scaffold_413000001	SINLEJ012052
fgenesh2_pm.scaffold_42000007	SINLEJ014514
fgenesh2_pm.scaffold_42000007	SINLEJ002129
fgenesh2_pm.scaffold_42000007	SINLEJ000593
fgenesh2_pm.scaffold_42000007	SINLEJ009175
fgenesh2_pm.scaffold_42000021	SINLEJ014488
fgenesh2_pm.scaffold_42000026	SINLEJ017257
fgenesh2_pm.scaffold_42000026	SINLEJ017091
fgenesh2_pm.scaffold_42000026	SINLEJ005093
fgenesh2_pm.scaffold_42000026	SINLEJ001788
fgenesh2_pm.scaffold_425000004	SINLEJ005358
fgenesh2_pm.scaffold_427000002	SINLEJ004797
fgenesh2_pm.scaffold_430000003	SINLEJ007996
fgenesh2_pm.scaffold_43000004	SINLEJ012972
fgenesh2_pm.scaffold_432000004	SINLEJ003842
fgenesh2_pm.scaffold_434000007	SINLEJ000032
fgenesh2_pm.scaffold_435000001	SINLEJ018789
fgenesh2_pm.scaffold_435000001	SINLEJ018790
fgenesh2_pm.scaffold_435000001	SINLEJ012540
fgenesh2_pm.scaffold_44000005	SINLEJ012605
fgenesh2_pm.scaffold_44000005	SINLEJ012623
fgenesh2_pm.scaffold_441000001	SINLEJ011642
fgenesh2_pm.scaffold_442000002	SINLEJ018302
fgenesh2_pm.scaffold_442000007	SINLEJ012358
fgenesh2_pm.scaffold_442000007	SINLEJ018196
fgenesh2_pm.scaffold_442000012	SINLEJ009430
fgenesh2_pm.scaffold_442000012	SINLEJ013762
fgenesh2_pm.scaffold_442000012	SINLEJ001226
fgenesh2_pm.scaffold_442000012	SINLEJ003337
fgenesh2_pm.scaffold_444000002	SINLEJ016683
fgenesh2_pm.scaffold_446000011	SINLEJ016218
fgenesh2_pm.scaffold_448000004	SINLEJ018999
fgenesh2_pm.scaffold_448000004	SINLEJ003075
fgenesh2_pm.scaffold_45000012	SINLEJ008832
fgenesh2_pm.scaffold_45000012	SINLEJ012983
fgenesh2_pm.scaffold_45000012	SINLEJ012981
fgenesh2_pm.scaffold_45000012	SINLEJ012982
fgenesh2_pm.scaffold_451000003	SINLEJ006521
fgenesh2_pm.scaffold_451000003	SINLEJ006520
fgenesh2_pm.scaffold_456000009	SINLEJ012252
fgenesh2_pm.scaffold_456000009	SINLEJ009497
fgenesh2_pm.scaffold_459000001	SINLEJ000452
fgenesh2_pm.scaffold_460000003	SINLEJ013338
fgenesh2_pm.scaffold_460000003	SINLEJ014893
fgenesh2_pm.scaffold_465000002	SINLEJ008738
fgenesh2_pm.scaffold_466000003	SINLEJ018519
fgenesh2_pm.scaffold_468000001	SINLEJ008802
fgenesh2_pm.scaffold_473000005	SINLEJ001800
fgenesh2_pm.scaffold_473000005	SINLEJ017090
fgenesh2_pm.scaffold_473000005	SINLEJ000960
fgenesh2_pm.scaffold_473000005	SINLEJ000961
fgenesh2_pm.scaffold_477000004	SINLEJ003148
fgenesh2_pm.scaffold_477000004	SINLEJ001619
fgenesh2_pm.scaffold_477000004	SINLEJ001617
fgenesh2_pm.scaffold_477000004	SINLEJ007875
fgenesh2_pm.scaffold_480000005	SINLEJ010084
fgenesh2_pm.scaffold_480000005	SINLEJ600437
fgenesh2_pm.scaffold_48000011	SINLEJ013232
fgenesh2_pm.scaffold_49000005	SINLEJ003419
fgenesh2_pm.scaffold_493000002	SINLEJ001726
fgenesh2_pm.scaffold_493000002	SINLEJ600367
fgenesh2_pm.scaffold_493000002	SINLEJ600366
fgenesh2_pm.scaffold_493000004	SINLEJ007112
fgenesh2_pm.scaffold_493000004	SINLEJ007111
fgenesh2_pm.scaffold_50000010	SINLEJ017144
fgenesh2_pm.scaffold_50000012	SINLEJ013363
fgenesh2_pm.scaffold_50000012	SINLEJ013362
fgenesh2_pm.scaffold_50000012	SINLEJ013439
fgenesh2_pm.scaffold_50000012	SINLEJ011849
fgenesh2_pm.scaffold_5000003	SINLEJ010909
fgenesh2_pm.scaffold_5000071	SINLEJ001518
fgenesh2_pm.scaffold_502000002	SINLEJ015965
fgenesh2_pm.scaffold_51000008	SINLEJ014268
fgenesh2_pm.scaffold_51000008	SINLEJ012078
fgenesh2_pm.scaffold_520000001	SINLEJ008602
fgenesh2_pm.scaffold_520000001	SINLEJ009306
fgenesh2_pm.scaffold_520000001	SINLEJ013042
fgenesh2_pm.scaffold_520000001	SINLEJ017618
fgenesh2_pm.scaffold_52000011	SINLEJ018105
fgenesh2_pm.scaffold_52000019	SINLEJ005028
fgenesh2_pm.scaffold_52000019	SINLEJ005027
fgenesh2_pm.scaffold_52000019	SINLEJ000745
fgenesh2_pm.scaffold_52000019	SINLEJ001968
fgenesh2_pm.scaffold_526000004	SINLEJ009154
fgenesh2_pm.scaffold_527000003	SINLEJ006244
fgenesh2_pm.scaffold_527000003	SINLEJ007146
fgenesh2_pm.scaffold_527000003	SINLEJ017430
fgenesh2_pm.scaffold_53000007	SINLEJ004606
fgenesh2_pm.scaffold_53000007	SINLEJ004605
fgenesh2_pm.scaffold_53000014	SINLEJ003463
fgenesh2_pm.scaffold_53000026	SINLEJ003147
fgenesh2_pm.scaffold_532000002	SINLEJ005177
fgenesh2_pm.scaffold_532000002	SINLEJ016237
fgenesh2_pm.scaffold_532000002	SINLEJ016920
fgenesh2_pm.scaffold_542000003	SINLEJ011686
fgenesh2_pm.scaffold_55000004	SINLEJ018229
fgenesh2_pm.scaffold_551000005	SINLEJ016144
fgenesh2_pm.scaffold_551000005	SINLEJ016143
fgenesh2_pm.scaffold_551000005	SINLEJ013039
fgenesh2_pm.scaffold_551000005	SINLEJ013034
fgenesh2_pm.scaffold_553000008	SINLEJ017130
fgenesh2_pm.scaffold_553000008	SINLEJ014407
fgenesh2_pm.scaffold_553000008	SINLEJ005624
fgenesh2_pm.scaffold_561000001	SINLEJ006444
fgenesh2_pm.scaffold_57000017	SINLEJ018477
fgenesh2_pm.scaffold_572000005	SINLEJ007991
fgenesh2_pm.scaffold_578000002	SINLEJ007278
fgenesh2_pm.scaffold_578000002	SINLEJ600406
fgenesh2_pm.scaffold_584000002	SINLEJ018596
fgenesh2_pm.scaffold_585000003	SINLEJ006733
fgenesh2_pm.scaffold_594000003	SINLEJ010560
fgenesh2_pm.scaffold_594000006	SINLEJ010521
fgenesh2_pm.scaffold_594000006	SINLEJ010520
fgenesh2_pm.scaffold_598000002	SINLEJ009756
fgenesh2_pm.scaffold_598000002	SINLEJ002851
fgenesh2_pm.scaffold_598000002	SINLEJ006719
fgenesh2_pm.scaffold_6000024	SINLEJ014044
fgenesh2_pm.scaffold_6000024	SINLEJ014043
fgenesh2_pm.scaffold_6000024	SINLEJ011125
fgenesh2_pm.scaffold_6000031	SINLEJ013276
fgenesh2_pm.scaffold_6000034	SINLEJ600280
fgenesh2_pm.scaffold_6000039	SINLEJ000563
fgenesh2_pm.scaffold_604000001	SINLEJ007532
fgenesh2_pm.scaffold_604000001	SINLEJ008113
fgenesh2_pm.scaffold_604000003	SINLEJ002970
fgenesh2_pm.scaffold_609000002	SINLEJ005852
fgenesh2_pm.scaffold_612000004	SINLEJ004657
fgenesh2_pm.scaffold_619000003	SINLEJ004995
fgenesh2_pm.scaffold_619000003	SINLEJ004991
fgenesh2_pm.scaffold_619000003	SINLEJ004992
fgenesh2_pm.scaffold_619000003	SINLEJ006094
fgenesh2_pm.scaffold_62000016	SINLEJ016908
fgenesh2_pm.scaffold_625000002	SINLEJ010150
fgenesh2_pm.scaffold_633000001	SINLEJ009425
fgenesh2_pm.scaffold_64000012	SINLEJ000134
fgenesh2_pm.scaffold_643000003	SINLEJ000239
fgenesh2_pm.scaffold_649000002	SINLEJ016017
fgenesh2_pm.scaffold_649000002	SINLEJ016016
fgenesh2_pm.scaffold_662000002	SINLEJ004916
fgenesh2_pm.scaffold_685000004	SINLEJ007784
fgenesh2_pm.scaffold_689000002	SINLEJ010956
fgenesh2_pm.scaffold_689000002	SINLEJ019292
fgenesh2_pm.scaffold_69000005	SINLEJ017245
fgenesh2_pm.scaffold_69000008	SINLEJ011231
fgenesh2_pm.scaffold_70000015	SINLEJ011274
fgenesh2_pm.scaffold_7000010	SINLEJ016821
fgenesh2_pm.scaffold_7000010	SINLEJ000152
fgenesh2_pm.scaffold_706000001	SINLEJ007064
fgenesh2_pm.scaffold_706000006	SINLEJ006141
fgenesh2_pm.scaffold_706000006	SINLEJ007701
fgenesh2_pm.scaffold_706000006	SINLEJ012209
fgenesh2_pm.scaffold_706000006	SINLEJ012211
fgenesh2_pm.scaffold_710000003	SINLEJ001025
fgenesh2_pm.scaffold_713000001	SINLEJ011492
fgenesh2_pm.scaffold_716000004	SINLEJ013886
fgenesh2_pm.scaffold_725000001	SINLEJ005543
fgenesh2_pm.scaffold_74000029	SINLEJ013272
fgenesh2_pm.scaffold_74000029	SINLEJ013275
fgenesh2_pm.scaffold_755000003	SINLEJ013698
fgenesh2_pm.scaffold_76000012	SINLEJ013939
fgenesh2_pm.scaffold_76000012	SINLEJ008870
fgenesh2_pm.scaffold_762000001	SINLEJ015050
fgenesh2_pm.scaffold_767000001	SINLEJ004074
fgenesh2_pm.scaffold_767000001	SINLEJ004073
fgenesh2_pm.scaffold_775000002	SINLEJ012398
fgenesh2_pm.scaffold_78000001	SINLEJ001070
fgenesh2_pm.scaffold_78000008	SINLEJ013114
fgenesh2_pm.scaffold_78000008	SINLEJ011698
fgenesh2_pm.scaffold_78000008	SINLEJ011700
fgenesh2_pm.scaffold_78000009	SINLEJ004276
fgenesh2_pm.scaffold_78000009	SINLEJ018591
fgenesh2_pm.scaffold_79000001	SINLEJ004035
fgenesh2_pm.scaffold_800000002	SINLEJ019414
fgenesh2_pm.scaffold_800000002	SINLEJ018952
fgenesh2_pm.scaffold_80000010	SINLEJ016924
fgenesh2_pm.scaffold_8000016	SINLEJ017342
fgenesh2_pm.scaffold_8000017	SINLEJ002068
fgenesh2_pm.scaffold_8000049	SINLEJ016045
fgenesh2_pm.scaffold_8000049	SINLEJ016046
fgenesh2_pm.scaffold_8000049	SINLEJ002998
fgenesh2_pm.scaffold_8000049	SINLEJ014557
fgenesh2_pm.scaffold_801000002	SINLEJ015359
fgenesh2_pm.scaffold_82000006	SINLEJ019376
fgenesh2_pm.scaffold_82000006	SINLEJ010631
fgenesh2_pm.scaffold_828000001	SINLEJ000947
fgenesh2_pm.scaffold_828000001	SINLEJ005979
fgenesh2_pm.scaffold_828000001	SINLEJ005053
fgenesh2_pm.scaffold_828000001	SINLEJ017295
fgenesh2_pm.scaffold_83000007	SINLEJ006039
fgenesh2_pm.scaffold_83000007	SINLEJ001015
fgenesh2_pm.scaffold_83000015	SINLEJ019245
fgenesh2_pm.scaffold_83000015	SINLEJ014574
fgenesh2_pm.scaffold_83000015	SINLEJ015963
fgenesh2_pm.scaffold_84000013	SINLEJ004988
fgenesh2_pm.scaffold_84000014	SINLEJ016721
fgenesh2_pm.scaffold_842000002	SINLEJ002152
fgenesh2_pm.scaffold_856000001	SINLEJ018285
fgenesh2_pm.scaffold_87000007	SINLEJ000234
fgenesh2_pm.scaffold_89000002	SINLEJ008150
fgenesh2_pm.scaffold_897000001	SINLEJ005793
fgenesh2_pm.scaffold_897000002	SINLEJ007613
fgenesh2_pm.scaffold_90000008	SINLEJ000810
fgenesh2_pm.scaffold_90000008	SINLEJ600336
fgenesh2_pm.scaffold_9000006	SINLEJ006451
fgenesh2_pm.scaffold_91000002	SINLEJ000121
fgenesh2_pm.scaffold_91000008	SINLEJ014966
fgenesh2_pm.scaffold_91000008	SINLEJ011513
fgenesh2_pm.scaffold_92000007	SINLEJ010985
fgenesh2_pm.scaffold_92000013	SINLEJ018938
fgenesh2_pm.scaffold_92000013	SINLEJ019334
fgenesh2_pm.scaffold_936000001	SINLEJ008155
fgenesh2_pm.scaffold_936000001	SINLEJ011730
fgenesh2_pm.scaffold_94000015	SINLEJ016596
fgenesh2_pm.scaffold_95000002	SINLEJ600195
fgenesh2_pm.scaffold_95000008	SINLEJ003462
fgenesh2_pm.scaffold_96000022	SINLEJ014209
fgenesh2_pm.scaffold_97000006	SINLEJ001541
fgenesh2_pm.scaffold_97000006	SINLEJ001542
fgenesh2_pm.scaffold_976000001	SINLEJ011275
fgenesh2_pm.scaffold_98000010	SINLEJ010478
gw.1.167.1	SINLEJ008319
gw.1.181.1	SINLEJ600250
gw.1.458.1	SINLEJ008105
gw.1.65.1	SINLEJ002091
gw.1.65.1	SINLEJ002092
gw.1.65.1	SINLEJ002090
gw.1.704.1	SINLEJ017640
gw.10.104.1	SINLEJ001772
gw.10.104.1	SINLEJ005905
gw.10.166.1	SINLEJ003216
gw.10.166.1	SINLEJ002721
gw.10.166.1	SINLEJ006272
gw.10.454.1	SINLEJ009521
gw.10.454.1	SINLEJ004235
gw.10.454.1	SINLEJ011380
gw.10.454.1	SINLEJ011383
gw.10.458.1	SINLEJ011311
gw.10.458.1	SINLEJ015787
gw.10.458.1	SINLEJ010183
gw.10.458.1	SINLEJ012658
gw.1010.3.1	SINLEJ010618
gw.1010.3.1	SINLEJ600352
gw.102.118.1	SINLEJ007005
gw.102.119.1	SINLEJ006972
gw.102.119.1	SINLEJ006973
gw.102.137.1	SINLEJ006971
gw.102.137.1	SINLEJ017040
gw.103.115.1	SINLEJ005719
gw.103.29.1	SINLEJ016679
gw.103.30.1	SINLEJ016681
gw.1030.9.1	SINLEJ004566
gw.104.181.1	SINLEJ016430
gw.104.67.1	SINLEJ019370
gw.1058.1.1	SINLEJ000750
gw.107.92.1	SINLEJ017367
gw.107.92.1	SINLEJ014249
gw.107.92.1	SINLEJ012305
gw.108.1.1	SINLEJ005697
gw.108.1.1	SINLEJ017360
gw.108.1.1	SINLEJ003489
gw.108.1.1	SINLEJ600180
gw.108.101.1	SINLEJ008742
gw.109.192.1	SINLEJ003351
gw.109.41.1	SINLEJ016258
gw.111.18.1	SINLEJ011343
gw.111.259.1	SINLEJ005564
gw.111.63.1	SINLEJ008932
gw.238.40.1	SINLEJ016257
gw.238.40.1	SINLEJ015746
gw.239.64.1	SINLEJ000897
gw.24.133.1	SINLEJ001751
gw.24.141.1	SINLEJ013452
gw.24.284.1	SINLEJ013942
gw.24.30.1	SINLEJ006194
gw.24.30.1	SINLEJ007020
gw.24.30.1	SINLEJ007019
gw.24.30.1	SINLEJ007021
gw.24.385.1	SINLEJ001754
gw.24.415.1	SINLEJ018733
gw.24.99.1	SINLEJ006269
gw.24.99.1	SINLEJ006268
gw.240.27.1	SINLEJ001162
gw.241.24.1	SINLEJ017274
gw.241.73.1	SINLEJ011418
gw.241.73.1	SINLEJ010115
gw.244.57.1	SINLEJ007680
gw.2449.3.1	SINLEJ002799
gw.246.101.1	SINLEJ002974
gw.247.16.1	SINLEJ010725
gw.247.16.1	SINLEJ010724
gw.247.2.1	SINLEJ000549
gw.248.45.1	SINLEJ003546
gw.25.162.1	SINLEJ009369
gw.25.167.1	SINLEJ003550
gw.252.124.1	SINLEJ015905
gw.252.124.1	SINLEJ000286
gw.252.124.1	SINLEJ014230
gw.252.124.1	SINLEJ005999
gw.252.38.1	SINLEJ000699
gw.252.38.1	SINLEJ004989
gw.252.5.1	SINLEJ018571
gw.252.5.1	SINLEJ016923
gw.252.5.1	SINLEJ016107
gw.255.10.1	SINLEJ016528
gw.257.207.1	SINLEJ008141
gw.259.1.1	SINLEJ006120
gw.259.53.1	SINLEJ003829
gw.26.193.1	SINLEJ019311
gw.26.193.1	SINLEJ018533
gw.26.193.1	SINLEJ007905
gw.26.39.1	SINLEJ016609
gw.26.64.1	SINLEJ007065
gw.263.33.1	SINLEJ003383
gw.263.33.1	SINLEJ001445
gw.268.111.1	SINLEJ016176
gw.27.131.1	SINLEJ010222
gw.27.131.1	SINLEJ010223
gw.27.28.1	SINLEJ013701
gw.27.28.1	SINLEJ010160
gw.27.28.1	SINLEJ010161
gw.27.28.1	SINLEJ009420
gw.27.5.1	SINLEJ010039
gw.27.5.1	SINLEJ009608
gw.27.94.1	SINLEJ015304
gw.270.22.1	SINLEJ013213
gw.271.68.1	SINLEJ009014
gw.272.66.1	SINLEJ001506
gw.2725.1.1	SINLEJ016090
gw.274.3.1	SINLEJ008142
gw.276.90.1	SINLEJ003198
gw.276.90.1	SINLEJ004706
gw.276.90.1	SINLEJ003197
gw.278.27.1	SINLEJ012535
gw.278.27.1	SINLEJ012536
gw.279.75.1	SINLEJ007507
gw.28.332.1	SINLEJ012428
gw.28.46.1	SINLEJ012495
gw.28.65.1	SINLEJ010014
gw.28.65.1	SINLEJ010015
gw.28.65.1	SINLEJ012462
gw.28.74.1	SINLEJ003319
gw.28.74.1	SINLEJ600332
gw.28.74.1	SINLEJ001221
gw.281.13.1	SINLEJ018654
gw.281.78.1	SINLEJ012226
gw.281.78.1	SINLEJ007724
gw.281.78.1	SINLEJ007725
gw.282.45.1	SINLEJ010713
gw.282.45.1	SINLEJ010712
gw.282.45.1	SINLEJ015887
gw.283.29.1	SINLEJ014996
gw.284.23.1	SINLEJ006214
gw.285.17.1	SINLEJ004409
gw.285.17.1	SINLEJ015185
gw.287.136.1	SINLEJ012453
gw.287.136.1	SINLEJ012454
gw.287.136.1	SINLEJ010012
gw.287.16.1	SINLEJ013237
gw.287.2.1	SINLEJ008127
gw.287.2.1	SINLEJ008129
gw.289.41.1	SINLEJ002901
gw.29.172.1	SINLEJ015217
gw.290.20.1	SINLEJ004083
gw.292.25.1	SINLEJ007311
gw.294.40.1	SINLEJ004458
gw.294.47.1	SINLEJ004244
gw.294.47.1	SINLEJ012018
gw.295.35.1	SINLEJ007138
gw.295.35.1	SINLEJ007137
gw.295.35.1	SINLEJ007139
gw.296.1.1	SINLEJ004095
gw.296.1.1	SINLEJ004094
gw.296.12.1	SINLEJ004427
gw.297.34.1	SINLEJ014965
gw.297.8.1	SINLEJ017498
gw.298.47.1	SINLEJ010760
gw.3.305.1	SINLEJ015633
gw.3.409.1	SINLEJ016590
gw.3.53.1	SINLEJ011294
gw.3.53.1	SINLEJ002731
gw.3.56.1	SINLEJ018303
gw.30.263.1	SINLEJ017210
gw.304.127.1	SINLEJ013120
