SINCAM006004	ENSP00000001008
SINCAM920803	ENSP00000429073
SINCAM002445	ENSP00000429084
SINCAM002462	ENSP00000429089
SINCAM002302	ENSP00000429150
SINCAM004400	ENSP00000429168
SINCAM012511	ENSP00000429190
SINCAM921791	ENSP00000429216
SINCAM920902	ENSP00000429275
SINCAM000134	ENSP00000429301
SINCAM002370	ENSP00000429367
SINCAM002541	ENSP00000429374
SINCAM010195	ENSP00000429430
SINCAM010852	ENSP00000429473
SINCAM013040	ENSP00000429562
SINCAM922145	ENSP00000429608
SINCAM920435	ENSP00000429615
SINCAM002573	ENSP00000429633
SINCAM921802	ENSP00000429690
SINCAM005495	ENSP00000429726
SINCAM002699	ENSP00000429744
SINCAM007213	ENSP00000429763
SINCAM010147	ENSP00000429824
SINCAM002521	ENSP00000429842
SINCAM002515	ENSP00000429931
SINCAM011629	ENSP00000429969
SINCAM920772	ENSP00000429986
SINCAM921118	ENSP00000430025
SINCAM922154	ENSP00000430031
SINCAM002387	ENSP00000430073
SINCAM012319	ENSP00000430075
SINCAM002416	ENSP00000430128
SINCAM004905	ENSP00000430236
SINCAM010287	ENSP00000430237
SINCAM014320	ENSP00000430241
SINCAM012364	ENSP00000430271
SINCAM002951	ENSP00000430325
SINCAM010137	ENSP00000430333
SINCAM002461	ENSP00000430338
SINCAM001499	ENSP00000430344
SINCAM003200	ENSP00000430432
SINCAM002468	ENSP00000430494
SINCAM002602	ENSP00000430497
SINCAM002470	ENSP00000430548
SINCAM010205	ENSP00000430598
SINCAM002483	ENSP00000430676
SINCAM014291	ENSP00000430684
SINCAM002358	ENSP00000430711
SINCAM008893	ENSP00000430823
SINCAM920817	ENSP00000430846
SINCAM010292	ENSP00000430904
SINCAM002389	ENSP00000430934
SINCAM002577	ENSP00000430945
SINCAM010144	ENSP00000430955
SINCAM003277	ENSP00000430985
SINCAM010266	ENSP00000431040
SINCAM003131	ENSP00000431202
SINCAM007408	ENSP00000431254
SINCAM009376	ENSP00000431287
SINCAM011656	ENSP00000431374
SINCAM003992	ENSP00000431376
SINCAM011658	ENSP00000431391
SINCAM003754	ENSP00000431404
SINCAM922100	ENSP00000431512
SINCAM005484	ENSP00000431605
SINCAM013956	ENSP00000431643
SINCAM005524	ENSP00000431759
SINCAM006892	ENSP00000431800
SINCAM015470	ENSP00000431808
SINCAM011691	ENSP00000431813
SINCAM008082	ENSP00000431840
SINCAM011552	ENSP00000431871
SINCAM004399	ENSP00000431872
SINCAM014517	ENSP00000431885
SINCAM003145	ENSP00000431962
SINCAM005340	ENSP00000431971
SINCAM003783	ENSP00000431984
SINCAM010060	ENSP00000432016
SINCAM922728	ENSP00000432083
SINCAM017531	ENSP00000432119
SINCAM005464	ENSP00000432172
SINCAM010828	ENSP00000432279
SINCAM013980	ENSP00000432282
SINCAM013884	ENSP00000432305
SINCAM004994	ENSP00000432327
SINCAM011485	ENSP00000432412
SINCAM012084	ENSP00000432456
SINCAM004671	ENSP00000432481
SINCAM011542	ENSP00000432487
SINCAM004930	ENSP00000432614
SINCAM014981	ENSP00000432692
SINCAM000566	ENSP00000432695
SINCAM011664	ENSP00000432768
SINCAM922172	ENSP00000432799
SINCAM920872	ENSP00000432886
SINCAM005263	ENSP00000433001
SINCAM015759	ENSP00000433071
SINCAM012260	ENSP00000433109
SINCAM011631	ENSP00000433126
SINCAM013361	ENSP00000433209
SINCAM016180	ENSP00000433295
SINCAM013856	ENSP00000433343
SINCAM004490	ENSP00000433352
SINCAM922237	ENSP00000433361
SINCAM001312	ENSP00000433427
SINCAM013912	ENSP00000433457
SINCAM013862	ENSP00000433488
SINCAM010181	ENSP00000433511
SINCAM011625	ENSP00000433528
SINCAM013993	ENSP00000433560
SINCAM011477	ENSP00000433623
SINCAM922265	ENSP00000433664
SINCAM013904	ENSP00000433681
SINCAM013949	ENSP00000433757
SINCAM005760	ENSP00000433816
SINCAM004598	ENSP00000433847
SINCAM004990	ENSP00000433919
SINCAM002829	ENSP00000433931
SINCAM013964	ENSP00000434024
SINCAM004680	ENSP00000434034
SINCAM921694	ENSP00000434045
SINCAM003167	ENSP00000434142
SINCAM011690	ENSP00000434199
SINCAM013925	ENSP00000434279
SINCAM001560	ENSP00000434359
SINCAM922253	ENSP00000434364
SINCAM010988	ENSP00000434412
SINCAM017989	ENSP00000434435
SINCAM015473	ENSP00000434466
SINCAM921412	ENSP00000434480
SINCAM005707	ENSP00000434516
SINCAM004650	ENSP00000434552
SINCAM013528	ENSP00000434614
SINCAM004693	ENSP00000434724
SINCAM921413	ENSP00000434847
SINCAM002747	ENSP00000434849
SINCAM920677	ENSP00000434887
SINCAM011479	ENSP00000434939
SINCAM013986	ENSP00000435096
SINCAM003158	ENSP00000435150
SINCAM004695	ENSP00000435189
SINCAM921123	ENSP00000435210
SINCAM922735	ENSP00000435289
SINCAM008702	ENSP00000435300
SINCAM920901	ENSP00000435310
SINCAM002888	ENSP00000435342
SINCAM921113	ENSP00000435355
SINCAM008116	ENSP00000435370
SINCAM013895	ENSP00000435371
SINCAM007180	ENSP00000435373
SINCAM009018	ENSP00000435412
SINCAM004696	ENSP00000435421
SINCAM003417	ENSP00000435460
SINCAM013860	ENSP00000435466
SINCAM000676	ENSP00000435506
SINCAM922737	ENSP00000435517
SINCAM920681	ENSP00000435565
SINCAM003342	ENSP00000435582
SINCAM011579	ENSP00000435585
SINCAM006054	ENSP00000435591
SINCAM014027	ENSP00000435648
SINCAM922231	ENSP00000435777
SINCAM005653	ENSP00000435835
SINCAM002510	ENSP00000435954
SINCAM013987	ENSP00000436005
SINCAM013859	ENSP00000436047
SINCAM011721	ENSP00000436049
SINCAM922796	ENSP00000436152
SINCAM004779	ENSP00000436262
SINCAM011605	ENSP00000436455
SINCAM013898	ENSP00000436500
SINCAM013902	ENSP00000436552
SINCAM003159	ENSP00000436585
SINCAM011636	ENSP00000436607
SINCAM002716	ENSP00000436621
SINCAM007563	ENSP00000436714
SINCAM008773	ENSP00000436773
SINCAM004780	ENSP00000436785
SINCAM013927	ENSP00000436786
SINCAM011448	ENSP00000436812
SINCAM012462	ENSP00000436836
SINCAM013872	ENSP00000436926
SINCAM014853	ENSP00000436975
SINCAM008688	ENSP00000437073
SINCAM922132	ENSP00000437142
SINCAM003900	ENSP00000437188
SINCAM008504	ENSP00000437256
SINCAM921386	ENSP00000437289
SINCAM015859	ENSP00000437362
SINCAM001117	ENSP00000437464
SINCAM920534	ENSP00000437468
SINCAM003571	ENSP00000437550
SINCAM005919	ENSP00000437554
SINCAM007606	ENSP00000437738
SINCAM010789	ENSP00000437775
SINCAM007630	ENSP00000437831
SINCAM013200	ENSP00000437849
SINCAM921634	ENSP00000437955
SINCAM006015	ENSP00000438040
SINCAM007014	ENSP00000438042
SINCAM921068	ENSP00000438095
SINCAM003797	ENSP00000438144
SINCAM920989	ENSP00000438205
SINCAM006228	ENSP00000438248
SINCAM000967	ENSP00000438262
SINCAM000016	ENSP00000438273
SINCAM003654	ENSP00000438284
SINCAM015391	ENSP00000438290
SINCAM000708	ENSP00000438346
SINCAM921946	ENSP00000438388
SINCAM010429	ENSP00000438399
SINCAM921463	ENSP00000438465
SINCAM003861	ENSP00000438468
SINCAM012475	ENSP00000438483
SINCAM011400	ENSP00000438492
SINCAM014130	ENSP00000438507
SINCAM012126	ENSP00000438527
SINCAM009334	ENSP00000438547
SINCAM006010	ENSP00000438590
SINCAM007492	ENSP00000438689
SINCAM008601	ENSP00000438748
SINCAM003988	ENSP00000438863
SINCAM008272	ENSP00000438875
SINCAM006362	ENSP00000438949
SINCAM014548	ENSP00000438970
SINCAM922095	ENSP00000439018
SINCAM007557	ENSP00000439093
SINCAM014073	ENSP00000439120
SINCAM001357	ENSP00000439135
SINCAM007680	ENSP00000439182
SINCAM012343	ENSP00000439378
SINCAM921167	ENSP00000439467
SINCAM008938	ENSP00000439537
SINCAM003154	ENSP00000439594
SINCAM013032	ENSP00000439601
SINCAM013655	ENSP00000439625
SINCAM012281	ENSP00000439639
SINCAM005644	ENSP00000439672
SINCAM004019	ENSP00000439768
SINCAM000874	ENSP00000439807
SINCAM922450	ENSP00000439856
SINCAM004864	ENSP00000439902
SINCAM013901	ENSP00000439918
SINCAM012995	ENSP00000439937
SINCAM013543	ENSP00000440005
SINCAM007537	ENSP00000440045
SINCAM005991	ENSP00000440167
SINCAM004475	ENSP00000440190
SINCAM005777	ENSP00000440207
SINCAM003315	ENSP00000440246
SINCAM008567	ENSP00000440273
SINCAM015743	ENSP00000440288
SINCAM011796	ENSP00000440328
SINCAM922305	ENSP00000440374
SINCAM004660	ENSP00000440396
SINCAM921436	ENSP00000440485
SINCAM010906	ENSP00000440534
SINCAM012241	ENSP00000440556
SINCAM000822	ENSP00000440586
SINCAM922228	ENSP00000440638
SINCAM006435	ENSP00000440698
SINCAM009054	ENSP00000440704
SINCAM012492	ENSP00000440765
SINCAM003765	ENSP00000440790
SINCAM007899	ENSP00000440832
SINCAM921125	ENSP00000440870
SINCAM003479	ENSP00000440896
SINCAM001367	ENSP00000441024
SINCAM004640	ENSP00000441039
SINCAM921115	ENSP00000441046
SINCAM009595	ENSP00000441140
SINCAM012529	ENSP00000441214
SINCAM008487	ENSP00000441235
SINCAM006837	ENSP00000441365
SINCAM009095	ENSP00000441462
SINCAM009469	ENSP00000441543
SINCAM920757	ENSP00000441600
SINCAM008829	ENSP00000441602
SINCAM008363	ENSP00000441640
SINCAM011289	ENSP00000441685
SINCAM002766	ENSP00000441691
SINCAM015557	ENSP00000441696
SINCAM920952	ENSP00000441755
SINCAM000476	ENSP00000441802
SINCAM002348	ENSP00000441823
SINCAM005817	ENSP00000441832
SINCAM900021	ENSP00000441858
SINCAM009571	ENSP00000441875
SINCAM006510	ENSP00000441897
SINCAM001209	ENSP00000441913
SINCAM004655	ENSP00000441927
SINCAM010697	ENSP00000441930
SINCAM009959	ENSP00000441954
SINCAM012355	ENSP00000441980
SINCAM921014	ENSP00000442046
SINCAM012497	ENSP00000442050
SINCAM007474	ENSP00000442053
SINCAM008155	ENSP00000442057
SINCAM921322	ENSP00000442186
SINCAM008862	ENSP00000442291
SINCAM004326	ENSP00000442297
SINCAM010918	ENSP00000442308
SINCAM005790	ENSP00000442318
SINCAM010691	ENSP00000442339
SINCAM009194	ENSP00000442424
SINCAM010492	ENSP00000442436
SINCAM009552	ENSP00000442464
SINCAM015093	ENSP00000442477
SINCAM006241	ENSP00000442518
SINCAM921698	ENSP00000442534
SINCAM012480	ENSP00000442563
SINCAM017734	ENSP00000442573
SINCAM009843	ENSP00000442600
SINCAM014210	ENSP00000442656
SINCAM921578	ENSP00000442699
SINCAM921433	ENSP00000442770
SINCAM000832	ENSP00000442788
SINCAM010357	ENSP00000442793
SINCAM922458	ENSP00000442954
SINCAM012793	ENSP00000442973
SINCAM922584	ENSP00000442982
SINCAM015190	ENSP00000443017
SINCAM005710	ENSP00000443021
SINCAM922094	ENSP00000443176
SINCAM009219	ENSP00000443186
SINCAM007761	ENSP00000443191
SINCAM922977	ENSP00000443194
SINCAM922229	ENSP00000443216
SINCAM921456	ENSP00000443292
SINCAM010375	ENSP00000443411
SINCAM922806	ENSP00000443432
SINCAM014752	ENSP00000443459
SINCAM014108	ENSP00000443476
SINCAM007456	ENSP00000443824
SINCAM001885	ENSP00000443900
SINCAM000439	ENSP00000443985
SINCAM007463	ENSP00000443988
SINCAM012940	ENSP00000444156
SINCAM014056	ENSP00000444171
SINCAM920999	ENSP00000444196
SINCAM011574	ENSP00000444201
SINCAM004366	ENSP00000444210
SINCAM000578	ENSP00000444211
SINCAM004537	ENSP00000444278
SINCAM921034	ENSP00000444350
SINCAM921629	ENSP00000444357
SINCAM000067	ENSP00000444411
SINCAM921056	ENSP00000444433
SINCAM920761	ENSP00000444561
SINCAM004494	ENSP00000444596
SINCAM010724	ENSP00000444617
SINCAM013890	ENSP00000444628
SINCAM000191	ENSP00000444788
SINCAM001631	ENSP00000444856
SINCAM004014	ENSP00000444950
SINCAM007271	ENSP00000444972
SINCAM922502	ENSP00000444978
SINCAM013792	ENSP00000445001
SINCAM007586	ENSP00000445162
SINCAM011545	ENSP00000445175
SINCAM004331	ENSP00000445306
SINCAM012668	ENSP00000445340
SINCAM001401	ENSP00000445359
SINCAM922366	ENSP00000445366
SINCAM008558	ENSP00000445440
SINCAM921976	ENSP00000445446
SINCAM005968	ENSP00000445508
SINCAM000838	ENSP00000445725
SINCAM005925	ENSP00000445768
SINCAM012541	ENSP00000445829
SINCAM921438	ENSP00000445868
SINCAM015439	ENSP00000445905
SINCAM007674	ENSP00000445920
SINCAM009143	ENSP00000445943
SINCAM001717	ENSP00000446007
SINCAM012773	ENSP00000446058
SINCAM921842	ENSP00000446093
SINCAM010870	ENSP00000446099
SINCAM010403	ENSP00000446100
SINCAM004757	ENSP00000446121
SINCAM005672	ENSP00000446132
SINCAM007604	ENSP00000446215
SINCAM003421	ENSP00000446252
SINCAM010334	ENSP00000446271
SINCAM005899	ENSP00000446278
SINCAM001059	ENSP00000446280
SINCAM923097	ENSP00000446309
SINCAM013597	ENSP00000446335
SINCAM006850	ENSP00000446346
SINCAM007737	ENSP00000446479
SINCAM014229	ENSP00000446485
SINCAM012521	ENSP00000446514
SINCAM922751	ENSP00000446524
SINCAM014085	ENSP00000446680
SINCAM001532	ENSP00000446743
SINCAM003868	ENSP00000446828
SINCAM014049	ENSP00000446830
SINCAM921424	ENSP00000446872
SINCAM014043	ENSP00000446880
SINCAM005521	ENSP00000446917
SINCAM014168	ENSP00000447000
SINCAM005855	ENSP00000447006
SINCAM922647	ENSP00000447053
SINCAM005518	ENSP00000447057
SINCAM007479	ENSP00000447091
SINCAM012335	ENSP00000447149
SINCAM014234	ENSP00000447173
SINCAM011564	ENSP00000447300
SINCAM009523	ENSP00000447378
SINCAM005768	ENSP00000447488
SINCAM922767	ENSP00000447537
SINCAM920955	ENSP00000447651
SINCAM014205	ENSP00000447730
SINCAM002114	ENSP00000447852
SINCAM001321	ENSP00000447873
SINCAM014158	ENSP00000447942
SINCAM005684	ENSP00000448012
SINCAM922749	ENSP00000448035
SINCAM014188	ENSP00000448051
SINCAM005661	ENSP00000448054
SINCAM005664	ENSP00000448059
SINCAM007480	ENSP00000448083
SINCAM921026	ENSP00000448165
SINCAM005752	ENSP00000448182
SINCAM014048	ENSP00000448228
SINCAM014468	ENSP00000448310
SINCAM008528	ENSP00000448323
SINCAM005734	ENSP00000448517
SINCAM005655	ENSP00000448580
SINCAM922905	ENSP00000448598
SINCAM014099	ENSP00000448665
SINCAM014162	ENSP00000448689
SINCAM008249	ENSP00000449079
SINCAM014547	ENSP00000449137
SINCAM005755	ENSP00000449253
SINCAM007410	ENSP00000449328
SINCAM921454	ENSP00000449381
SINCAM014122	ENSP00000449404
SINCAM005798	ENSP00000449428
SINCAM015269	ENSP00000449500
SINCAM005767	ENSP00000449535
SINCAM006039	ENSP00000449629
SINCAM007643	ENSP00000449784
SINCAM921423	ENSP00000449795
SINCAM921430	ENSP00000449841
SINCAM920945	ENSP00000449884
SINCAM014088	ENSP00000449960
SINCAM921639	ENSP00000450040
SINCAM007506	ENSP00000450244
SINCAM014068	ENSP00000450310
SINCAM005766	ENSP00000450337
SINCAM014178	ENSP00000450385
SINCAM005880	ENSP00000450399
SINCAM008468	ENSP00000450436
SINCAM012478	ENSP00000450461
SINCAM001382	ENSP00000450565
SINCAM011975	ENSP00000450635
SINCAM014522	ENSP00000450710
SINCAM008250	ENSP00000450731
SINCAM008365	ENSP00000450742
SINCAM015717	ENSP00000450804
SINCAM008361	ENSP00000450832
SINCAM008972	ENSP00000450842
SINCAM008488	ENSP00000450857
SINCAM008501	ENSP00000450864
SINCAM005315	ENSP00000450895
SINCAM015666	ENSP00000450950
SINCAM006861	ENSP00000450962
SINCAM008362	ENSP00000451030
SINCAM008381	ENSP00000451080
SINCAM008041	ENSP00000451112
SINCAM008297	ENSP00000451131
SINCAM008486	ENSP00000451162
SINCAM015395	ENSP00000451177
SINCAM008511	ENSP00000451188
SINCAM015313	ENSP00000451203
SINCAM920940	ENSP00000451211
SINCAM921116	ENSP00000451261
SINCAM008358	ENSP00000451263
SINCAM014204	ENSP00000451406
SINCAM923083	ENSP00000451468
SINCAM000897	ENSP00000451476
SINCAM010450	ENSP00000451560
SINCAM008070	ENSP00000451575
SINCAM003975	ENSP00000451648
SINCAM923165	ENSP00000451750
SINCAM008292	ENSP00000451818
SINCAM015324	ENSP00000451822
SINCAM001660	ENSP00000451866
SINCAM009104	ENSP00000451956
SINCAM008172	ENSP00000451974
SINCAM008106	ENSP00000451998
SINCAM008040	ENSP00000452007
SINCAM008049	ENSP00000452027
SINCAM008379	ENSP00000452037
SINCAM923143	ENSP00000452067
SINCAM015516	ENSP00000452087
SINCAM923044	ENSP00000452100
SINCAM922996	ENSP00000452111
SINCAM014203	ENSP00000452120
SINCAM008348	ENSP00000452123
SINCAM013064	ENSP00000452126
SINCAM016624	ENSP00000452148
SINCAM921691	ENSP00000452181
SINCAM015310	ENSP00000452271
SINCAM008377	ENSP00000452280
SINCAM015707	ENSP00000452332
SINCAM008109	ENSP00000452414
SINCAM008338	ENSP00000452521
SINCAM016103	ENSP00000452526
SINCAM921722	ENSP00000452571
SINCAM016967	ENSP00000452585
SINCAM008162	ENSP00000452634
SINCAM013148	ENSP00000452746
SINCAM900179	ENSP00000452762
SINCAM922609	ENSP00000452793
SINCAM013151	ENSP00000452796
SINCAM013087	ENSP00000452871
SINCAM900061	ENSP00000452885
SINCAM007943	ENSP00000452909
SINCAM921649	ENSP00000453076
SINCAM900050	ENSP00000453129
SINCAM015021	ENSP00000453177
SINCAM013210	ENSP00000453273
SINCAM013205	ENSP00000453293
SINCAM921843	ENSP00000453302
SINCAM008456	ENSP00000453403
SINCAM900146	ENSP00000453508
SINCAM008266	ENSP00000453793
SINCAM922673	ENSP00000453854
SINCAM008433	ENSP00000453858
SINCAM900059	ENSP00000453872
SINCAM008322	ENSP00000453940
SINCAM922663	ENSP00000454012
SINCAM012037	ENSP00000454021
SINCAM001582	ENSP00000454062
SINCAM922857	ENSP00000454071
SINCAM920568	ENSP00000454153
SINCAM006384	ENSP00000454157
SINCAM921636	ENSP00000454207
SINCAM011370	ENSP00000454261
SINCAM001643	ENSP00000454264
SINCAM900206	ENSP00000454268
SINCAM013602	ENSP00000454303
SINCAM921039	ENSP00000454370
SINCAM010554	ENSP00000454404
SINCAM920815	ENSP00000454445
SINCAM011140	ENSP00000454565
SINCAM009230	ENSP00000454591
SINCAM010681	ENSP00000454646
SINCAM008103	ENSP00000454748
SINCAM003015	ENSP00000454770
SINCAM013080	ENSP00000454783
SINCAM011414	ENSP00000454836
SINCAM013274	ENSP00000454852
SINCAM920699	ENSP00000454913
SINCAM011257	ENSP00000454926
SINCAM011305	ENSP00000454945
SINCAM013145	ENSP00000454973
SINCAM011419	ENSP00000455026
SINCAM922103	ENSP00000455064
SINCAM922072	ENSP00000455169
SINCAM010544	ENSP00000455229
SINCAM920633	ENSP00000455265
SINCAM008942	ENSP00000455300
SINCAM009611	ENSP00000455385
SINCAM008267	ENSP00000455397
SINCAM010515	ENSP00000455426
SINCAM921701	ENSP00000455442
SINCAM002637	ENSP00000455444
SINCAM002864	ENSP00000455469
SINCAM001511	ENSP00000455507
SINCAM900037	ENSP00000455625
SINCAM001850	ENSP00000455698
SINCAM007227	ENSP00000455755
SINCAM003156	ENSP00000455908
SINCAM011341	ENSP00000455948
SINCAM008874	ENSP00000455971
SINCAM013355	ENSP00000456163
SINCAM008668	ENSP00000456226
SINCAM921970	ENSP00000456272
SINCAM922680	ENSP00000456337
SINCAM013053	ENSP00000456340
SINCAM013231	ENSP00000456348
SINCAM011209	ENSP00000456405
SINCAM011321	ENSP00000456480
SINCAM011155	ENSP00000456548
SINCAM002455	ENSP00000456566
SINCAM005970	ENSP00000456594
SINCAM900172	ENSP00000456609
SINCAM013163	ENSP00000456648
SINCAM013537	ENSP00000456711
SINCAM922050	ENSP00000456743
SINCAM010387	ENSP00000456782
SINCAM005413	ENSP00000457168
SINCAM013240	ENSP00000457205
SINCAM011078	ENSP00000457206
SINCAM010368	ENSP00000457230
SINCAM922105	ENSP00000457258
SINCAM013250	ENSP00000457352
SINCAM013693	ENSP00000457386
SINCAM010317	ENSP00000457408
SINCAM010529	ENSP00000457466
SINCAM010380	ENSP00000457513
SINCAM013152	ENSP00000457703
SINCAM013992	ENSP00000457706
SINCAM011299	ENSP00000457723
SINCAM005301	ENSP00000457733
SINCAM006558	ENSP00000457780
SINCAM013271	ENSP00000457788
SINCAM010571	ENSP00000457810
SINCAM922415	ENSP00000457868
SINCAM922622	ENSP00000457881
SINCAM010479	ENSP00000457991
SINCAM013803	ENSP00000458162
SINCAM011150	ENSP00000458290
SINCAM017063	ENSP00000458355
SINCAM015267	ENSP00000458537
SINCAM012488	ENSP00000458707
SINCAM012560	ENSP00000458715
SINCAM005201	ENSP00000458762
SINCAM011352	ENSP00000458791
SINCAM008570	ENSP00000458954
SINCAM008636	ENSP00000458986
SINCAM011296	ENSP00000459214
SINCAM008638	ENSP00000459580
SINCAM008580	ENSP00000459943
SINCAM008717	ENSP00000460348
SINCAM018101	ENSP00000460475
SINCAM010606	ENSP00000460548
SINCAM922205	ENSP00000460823
SINCAM008708	ENSP00000460825
SINCAM011309	ENSP00000460850
SINCAM011324	ENSP00000460871
SINCAM005427	ENSP00000460964
SINCAM003040	ENSP00000460971
SINCAM008770	ENSP00000461007
SINCAM012491	ENSP00000461324
SINCAM008608	ENSP00000461388
SINCAM015268	ENSP00000461625
SINCAM013606	ENSP00000461749
SINCAM002662	ENSP00000461945
SINCAM013345	ENSP00000461961
SINCAM012371	ENSP00000462046
SINCAM012640	ENSP00000462116
SINCAM922195	ENSP00000462333
SINCAM008654	ENSP00000462337
SINCAM010581	ENSP00000462435
SINCAM002490	ENSP00000462468
SINCAM002492	ENSP00000462647
SINCAM001416	ENSP00000462664
SINCAM010360	ENSP00000462701
SINCAM921714	ENSP00000462717
SINCAM921710	ENSP00000462879
SINCAM013377	ENSP00000462945
SINCAM012675	ENSP00000462963
SINCAM013253	ENSP00000463013
SINCAM008855	ENSP00000463069
SINCAM015106	ENSP00000463159
SINCAM012662	ENSP00000463188
SINCAM013552	ENSP00000463245
SINCAM002652	ENSP00000463325
SINCAM012634	ENSP00000463334
SINCAM001429	ENSP00000463379
SINCAM013480	ENSP00000463533
SINCAM008520	ENSP00000463576
SINCAM013381	ENSP00000463752
SINCAM011138	ENSP00000463778
SINCAM010085	ENSP00000463784
SINCAM012601	ENSP00000463978
SINCAM008569	ENSP00000463999
SINCAM012469	ENSP00000464006
SINCAM013335	ENSP00000464034
SINCAM013702	ENSP00000464036
SINCAM013523	ENSP00000464050
SINCAM012512	ENSP00000464087
SINCAM002487	ENSP00000464162
SINCAM012672	ENSP00000464275
SINCAM000014	ENSP00000464317
SINCAM008596	ENSP00000464327
SINCAM002404	ENSP00000464330
SINCAM012729	ENSP00000464342
SINCAM008627	ENSP00000464443
SINCAM922651	ENSP00000464813
SINCAM013424	ENSP00000464814
SINCAM921995	ENSP00000464893
SINCAM012609	ENSP00000464932
SINCAM012566	ENSP00000464977
SINCAM014495	ENSP00000465075
SINCAM923038	ENSP00000465121
SINCAM013500	ENSP00000465204
SINCAM922070	ENSP00000465213
SINCAM013026	ENSP00000465260
SINCAM922186	ENSP00000465261
SINCAM012875	ENSP00000465391
SINCAM012744	ENSP00000465419
SINCAM923089	ENSP00000465432
SINCAM920715	ENSP00000465500
SINCAM001870	ENSP00000465517
SINCAM012844	ENSP00000465589
SINCAM012693	ENSP00000465638
SINCAM001441	ENSP00000465676
SINCAM010959	ENSP00000465734
SINCAM013017	ENSP00000465759
SINCAM014490	ENSP00000465776
SINCAM002812	ENSP00000465894
SINCAM012444	ENSP00000465930
SINCAM006049	ENSP00000466051
SINCAM015443	ENSP00000466058
SINCAM010319	ENSP00000466121
SINCAM008659	ENSP00000466299
SINCAM014467	ENSP00000466379
SINCAM008835	ENSP00000466399
SINCAM013510	ENSP00000466680
SINCAM001411	ENSP00000466690
SINCAM013453	ENSP00000466718
SINCAM922856	ENSP00000466933
SINCAM922963	ENSP00000466950
SINCAM010339	ENSP00000466953
SINCAM017971	ENSP00000466967
SINCAM013401	ENSP00000466971
SINCAM000294	ENSP00000467123
SINCAM006690	ENSP00000467141
SINCAM012759	ENSP00000467290
SINCAM922636	ENSP00000467556
SINCAM014913	ENSP00000467579
SINCAM922460	ENSP00000467676
SINCAM013455	ENSP00000468025
SINCAM014513	ENSP00000468232
SINCAM012683	ENSP00000468304
SINCAM012568	ENSP00000468308
